ID,POLONAIS,ENGLISH,INTERVAL
10916,miedź,copper,41
6471,uzbrojenie,armament,67
2862,smaki,flavors,52
8182,pokojowe,peacekeeping,52
13641,osiem,eight,14
247,lizyna,lysine,100
1928,shadle,shr,95
1487,perforacja,perforation,76
12805,latać,fly,15
9696,półka,shelf,51
2139,sytuacja,plight,94
11275,nominowane,nominees,35
13569,obóz,camp,14
905,uprawiany,cultivated,68
3703,nieistniejący,nonexistent,84
10465,silniejszy,stronger,45
8302,zupełny,utter,55
7450,pozbawienie wolności,detention,65
5241,rozpusta,dissipation,20
8741,remiks.,remix,46
9990,kwant,quantum,48
7018,hakerstwo,hacking,41
4868,jednolity,unitary,81
6138,opłata pocztowa,postage,74
12816,złapany,captured,17
14261,uwolnienie,release,10
1115,joia.,joie,97
780,rezerwaty,grassroots,99
5799,konserwatyzm,conservatism,76
1685,prącie,phallus,96
5186,współczynnik,coefficient,75
7734,skórzany,leather,63
10721,krzesło,chair,38
9409,bom,derrick,53
30,skwarki,greaves,100
11070,udowodniony,proven,39
7424,mądrość,wisdom,65
10049,zjawisko,phenomenon,47
6287,opierający się,relying,35
8407,pęk,faggot,56
5594,sylwetka,silhouette,74
12693,mysz,mouse,26
10777,świetny,awesome,42
5979,ambitny,ambitious,73
4378,saski,saxons,57
3604,gąsienica,caterpillar,85
12081,bombardowanie,bombardment,31
4098,powrót do przeszłości,throwback,82
5797,półprzewodnik.,semiconductor,72
8177,gospodarstwo domowe,household,54
11543,tęcza,rainbow,36
8356,napięcie,strain,50
9809,palec,finger,36
11867,medycyna,medicine,33
3456,ścieranie,attrition,87
5987,znak wodny,watermark,68
4369,nieuprzejmość,incivility,70
11248,nieskończoność,infinity,38
2071,czerniak,melanoma,94
7997,rozżarzony,incandescent,62
14079,stać się,become,9
9214,ostrze,blade,46
9994,chudy,thin,47
13271,przekaźnik,relay,18
13060,przeziębienie,cold,21
9421,krokodyl,crocodile,50
9008,rozsuwalny,extending,21
8152,cierpliwość,patience,62
13311,możliwie,possibly,8
3879,śmiałek,daredevil,83
7919,siedemdziesiąt,seventy,52
383,bluel.,brunel,100
6759,miazga,pulp,69
6297,tabletka,tabloid,68
13091,r & d,rd,21
1278,układanie,stacking,55
7717,rzeczownik,noun,57
6769,nadprzyrodzony,supernatural,70
7346,hel,helium,66
10830,producenci,manufacturers,24
9236,wstyd,shame,50
10638,młodszy,younger,43
10404,hałas,noise,44
7247,ryk,roaring,54
13291,naród,nation,8
12932,gnu antylopa,gnu,23
4948,liny,ropes,58
10563,zatykanie,clogging,41
6903,cięższy,heavier,69
5628,gnida,nit,75
10101,ubierający,dressed,30
11965,garść,bunch,32
3102,kurczyć,shrink,74
13832,miał,had,7
3257,świnka,mumps,89
618,lukratywny,lucrative,99
1427,oda,ode,92
9077,murzyn,negro,50
12073,szpieg,spy,30
1002,krzew,shrub,96
2364,poczwórny,quadruple,88
6102,małż,clam,73
3299,cyryliczny,cyrillic,88
11483,trwanie,duration,36
7124,piorun,thunderbolt,62
12195,godny,worthy,30
3276,objęcie,embraced,65
2576,łapówkarstwo,bribery,92
10523,podwozie,chassis,44
8957,zapylnik,pollinator,49
1695,najwolniejszy,slowest,96
3716,zatrzymanie,retention,83
13201,pożyczony,borrowed,19
14143,otwarty,open,9
992,połysk,gloss,88
11781,dywizyjny,divisional,34
2041,główna rama,mainframe,93
8772,luterański,lutheran,54
1967,niania,nanny,95
288,mikroskopia,microscopy,100
2968,podniecenie,agitation,71
12764,najgorszy,worst,25
10152,kieszeń,pocket,42
1170,płonący,blazing,54
12778,naruszenie,violating,7
11511,krem,cream,37
10161,ordynans,batman,47
531,strzyżyk,wren,97
5418,rozszczepienie,fission,78
10524,sześcian,cube,41
3851,udaremniony,thwarted,74
13976,bez,without,6
13846,ale,but,6
14064,funty,pounds,36
10378,czarownica,witch,43
6832,rozbiórka,demolition,67
439,metamorfoza,metamorphosis,100
9104,wybuchy,blasts,31
4942,ochoczo,gladly,81
9215,puchatek,pooh,54
2892,bitowany,whipped,59
11435,obowiązki,duties,21
7467,przezroczystość,transparency,50
8253,kijów,kiev,61
8482,ziarno,grain,54
7751,brzuch,stomach,62
1848,bumelant,absentee,88
5344,żbik,wildcat,37
10672,utrzymywanie,maintaining,16
13704,prowadzić,drive,12
2511,nawożony,dungy,92
667,słyszalny,audible,96
7600,atak,bout,63
4860,gilotyna,guillotine,81
13550,5.,5th,16
4363,zaszczycony,honoured,17
7042,orzecznictwo,certification,45
8811,wątroba,liver,57
215,całun,pall,100
11406,jastrząb,hawk,22
8064,wydział,faculty,61
14223,tworzyć,create,6
10044,róż,rouge,43
10028,balotować,ballot,40
14086,wojskowy,military,12
3722,kora,cortex,87
6986,uwięziony,imprisoned,50
9242,zawieszenie broni,armistice,54
13747,niebieski,blue,12
706,na morzu,afloat,99
3085,ujawniać,disclose,64
453,gatunek,engram,100
11410,wada,fault,34
7514,eksponować,exhibit,30
10504,uroczystość,celebration,22
7981,odnieść sukces,succeed,37
10817,częstotliwość,frequency,39
12109,zobowiązany,committed,23
4963,aneksja,annexation,57
2169,ledwie,scarcely,74
11886,bawarski,bavarian,33
8357,szesnasty,sixteenth,60
6931,segregacja,segregation,63
5427,łyżwiarz,skater,38
1418,rzadziej,rarities,82
11719,temat,theme,30
10067,dziennikarzy,journalists,33
5764,rusałka,nixie,76
4784,karton,cardboard,82
8674,mnich,monk,43
731,praktykujący,practitioners,81
5362,wieś,countryside,79
5567,kruchy,fragile,76
10982,potwierdzony,acknowledged,32
11682,jodła,fir,35
6080,ciotka,aunt,73
4982,obrzezanie,circumcision,79
12601,równowartość,equivalent,25
14325,komunikacja,communications,9
13897,zrobiony,made,5
14232,człowiek,man,10
10990,światło słoneczne,sunshine,41
5260,wady,flaws,51
11338,napędzany,driven,38
11787,sprzątać,cleanup,34
10216,wiarygodność,credibility,29
7099,zdrada,treason,66
8000,pokojowy,peacetime,62
13563,wybudowany,built,15
7933,karzeł,midget,62
5585,breżniew,brezhnev,77
10328,ustalenia,arrangements,24
2943,kochanka,mistress,88
2208,miareczkowanie,titration,92
5914,nadwyżka,surplus,75
885,leksykon,lexicon,98
4259,pastuch,cowman,84
11674,przestraszony,afraid,35
12370,popędzać,railroad,27
11957,brązowy,bronze,32
8873,próbny,demo,49
10285,mięso,meat,45
14374,grudzień,december,6
5095,przyznać,concede,43
9611,reprodukowany,reproduced,42
1748,jidysz,yiddish,95
9884,osiemnaście,eighteen,49
11009,obrót,rotation,30
4764,ostrzyżenie,haircut,80
7867,wynagrodzenie,wages,34
1913,płakowany,torched,36
9040,szyk,array,54
14393,twarz,face,13
2331,gąsior,gander,93
6979,pilne,urgent,62
3671,przekątna,diagonal,80
10140,duet,duo,47
10969,tradycja,tradition,20
5378,dzika karta,wildcard,79
2447,przypadkowo,accidently,24
9197,trzmiel,bumblebee,55
7146,płycizna,shallow,66
2683,nadwozi,bodywork,91
7900,łokieć,elbow,61
12682,sprzedany,sold,26
2760,śliniaczek,bib,89
5972,tonąć,sink,55
3511,sala balowa,ballroom,87
6117,kolos,colossus,74
12761,długie włosy,longhair,25
9654,posłaniec,messenger,49
7778,pysk,muzzle,63
14159,pracujący,working,5
4154,żywopłoty,hedges,62
3981,święto,feast,84
10172,papuga,parrot,46
5096,nieuczciwy,dishonest,80
8761,krzem,silicon,55
10706,talia kart,deck,41
3310,podsumowalnie,summarily,88
2494,wytrzymać,withstand,89
3370,adenozyna,adenosine,88
13791,.,the,5
5694,obustronny,swung,77
6194,przejść,undergo,51
12125,zamek,castle,31
11287,taśma,tape,31
14406,w kierunku,toward,14
10021,składniki,components,32
7942,trafny,pertinent,62
2468,skazany,fated,42
4365,radełko,jagger,83
8191,tłuczek,pounder,60
12722,mama,mother,24
2452,utalentowany,gifted,46
14073,możliwy,possible,8
8038,fosfor,phosphorus,62
9798,leśniczy,ranger,20
13599,zwrócony,returned,11
14238,rzeczy,things,9
5675,odpowiedzialność,liability,75
3620,gola,totient,88
10466,rozciągać,stretch,34
12264,węgiel,carbon,29
12930,pozostać,remain,11
10506,tej nocy,tonight,44
11076,muzycy,musicians,25
8553,krążeniowy,circulatory,59
13252,deszcz,rain,17
6445,czapla,heron,72
3621,woda gruntowa,groundwater,88
9331,strawiony,consumed,34
6601,melodie.,tunes,41
5875,prawdopodobieństwo,likelihood,75
5431,plisować,kilt,77
3152,najbiedniejszy,poorest,89
5433,kollia,collie,75
6920,folwark,grange,68
6534,kanapa,couch,68
2276,udo,thigh,90
8096,obwód,perimeter,62
12964,pominięcia,omissions,22
86,pług,plough,89
12464,plakat,poster,26
12117,grafika,graphics,18
5762,udawanie,pretending,48
11412,opuszczony,abandoned,33
3439,frywolny,frivolous,85
11959,pancernik,armadillo,33
9854,kair,cairo,49
12874,zapasy,wrestling,23
5376,kradzież sklepowa,shoplifting,75
13134,błazen,clown,20
6881,witka,wattle,68
5042,brzęczyk,beep,78
12994,ogrom,magnitude,22
9096,ciągnąć,drag,46
13583,włochy,italy,15
13994,dni,days,7
3769,kant,arris,84
2336,na południe,southwards,61
12052,staje się,becomes,9
9527,separacja,separation,16
9723,bóbr,beaver,43
8718,kapelusze,hats,30
11037,zbędny,redundant,38
10837,widmo,spectrum,42
1556,francudnich.,frenchmen,96
8538,kuzyn,cousin,49
3581,w dni powszednie,weekdays,68
11871,złośliwy,malicious,28
2106,strażnicy.,guardsmen,94
1065,objęty,encompassed,41
8763,wizjer,viewfinder,58
2967,zamaskowany,masked,42
1209,najciemniejszy,darkest,97
1439,uzdrowić,heal,61
11908,niezwykły,unusual,30
10562,otoczak,boulder,43
3113,pływak,swimmer,77
10109,niezidentyfikowany,unidentified,47
4870,obniżenie,decreasing,42
10242,wiejski,rural,46
10479,etiopczyk,ethiopian,43
10083,słomka,straw,47
10202,święto dziękczynienia,thanksgiving,47
3741,wpisany,inscribed,86
2655,pataniec.,pathan,92
1672,cypryjski,cypriot,92
10619,przedsiębiorstwo,enterprise,39
1264,marzycielski,dreamy,97
1619,strych,attic,95
2126,przewrót,upheaval,90
13384,ciąć,cut,16
10866,spadek,decline,16
1535,imitować,mimic,93
12087,pozorny,apparent,19
875,przedmowa,preface,93
13120,rzeczywisty,actual,12
227,kosmetyka,cosmetology,100
9867,drogowskaz,signpost,49
13570,ciężki,heavy,15
6882,ospa wietrzna,chickenpox,69
12684,komunistyczny,communist,24
6991,popłoch,stampede,65
7306,sutener,pimp,65
6922,maleńki,wee,68
7191,prostytutka,hooker,66
3632,nieproporcjonalny,disproportionate,81
11658,reszta,remainder,35
13417,wspomniany,mentioned,12
11174,ułatwiać,facilitate,36
6670,przyczółek,bridgehead,68
8088,zastawiony,pledged,47
4498,nadciśnienie,hypertension,83
1571,nieudokumentowany,undocumented,96
8548,złoczyńcy,villains,51
1682,rozmówcy.,interviewees,88
12007,przełęcz,col,32
8214,napad,seizure,58
4562,toczeń,lupus,83
495,łaskotać,tickle,88
1419,akredytacja,accreditation,67
541,cejloński,sinhalese,99
9022,linia brzegowa,coastline,55
6994,pogoń,chevy,68
7019,przymierze,covenant,64
11158,źle,badly,39
3664,uczniowie,pupils,76
1929,żółć,bile,95
12524,juliański,julian,27
11854,bieżący,ongoing,34
8773,wiwat,viva,57
1840,unieważniony,rescinded,88
11575,organizacja,organisation,24
8127,śpiewacy,singers,22
3214,skaleń,feldspar,89
4508,zszywka,staple,59
13058,pochodzi,comes,8
7011,próg,threshold,67
7720,aż,til,64
5469,zmienić rozmiar,resized,69
2865,dzięgiel,angelica,90
1067,czarnuchy,niggers,51
12983,menażka,billy,20
8168,ogrzewany,heated,22
5490,struś,ostrich,76
10313,pieszy,walking,16
14390,siły,forces,9
13208,promień,ray,19
4156,nadbrzeże,quay,82
3007,pokrętło,knob,83
2844,maskonur,puffin,90
4627,gąbczasty.,spongiform,82
12661,byk,bull,20
6217,konny,equestrian,69
3933,przedwcześnie,prematurely,56
4374,najsłabszy,weakest,84
13277,krzyż,cross,13
41,wielomówność,verbiage,100
5992,konik morski,seahorse,75
9660,wapń,calcium,51
6013,felietonista,columnist,69
12171,krata,grid,30
10725,głośny,loud,42
11019,oceniać,assess,23
11168,wymówka,excuse,38
9329,mieszkaniec,dweller,52
4084,szybka piłka,fastball,84
6157,rzeź,carnage,74
1431,obserwatorzy,watchers,88
10535,przenośny,portable,43
12975,emerytowany,retired,17
2614,przedszkole,kindergarten,90
14395,zmniejszyć,reduce,20
10341,telekomunikacja,telecommunications,34
12635,kobieta,woman,26
2306,miotła,broom,91
10783,poszukiwanie,seeking,28
14061,umieścić,put,10
5154,niezrównoważony,unbalanced,79
3058,czasowy,temporal,77
6127,wyremontować,overhaul,63
9204,boska,divine,51
12201,porucznik,lieutenant,30
11291,kształt,shape,28
9013,rezygnować,resign,29
8575,dyktatura,dictatorship,55
7971,szejk,sheikh,62
11471,sprzedać,sell,24
6625,kojot,coyote,56
10389,maszt,flagstaff,45
11797,pod ziemią,underground,34
9286,interaktywny,interactive,32
13619,do dyspozycji,available,14
3990,skonfiskowany,confiscated,75
10533,berło,interface,42
14210,oferuje,offers,17
3699,luźny,slack,85
833,pokorny,lowly,99
8276,szczupak,pike,55
3288,odzysk,salvage,68
14447,zaczynać,begin,13
8888,cukrzyca,diabetes,54
9602,sześćdziesiąt,sixty,47
9992,stypendium,scholarship,47
11734,łańcuch,chain,32
8975,motyl,butterfly,54
7058,jen,yen,68
9256,lakoniczny,curt,54
865,fosfodiesterazerz.,phosphodiesterase,98
8327,orientacja,orientation,36
13002,franczyzowa,franchise,21
3590,napęd,propulsion,88
7341,czcigodny,reverend,66
13770,dość,enough,13
7903,wymeldować się,checkout,62
3184,galanteria,notions,50
4730,przyznał się,pleaded,61
498,zwinność,agility,85
776,oznaczał.,meantone,99
11600,przepisy prawne,regulations,27
8219,katolicyzm,catholicism,61
12315,meksykanin.,mexican,29
11847,rywalizować,rival,26
11642,tempo,pace,33
3351,kropelka,blob,87
5000,wielokąt,polygon,71
12548,zabicie,killing,12
2329,czesne,tuition,93
2783,terenówka,roadster,87
12151,domowy,domestic,30
13539,całkiem,quite,15
1738,ezoteryczny,esoteric,95
13605,woda,water,14
8562,mała wioska,hamlet,57
10961,smoki,dragons,20
9090,wstrząśnięty,shocked,28
1757,skop,wether,95
2150,mulen,muffed,94
651,efedryna,ephedrine,99
7380,kwadrat,sq,66
6449,podły,wicked,63
969,paragon fiskalny,receipt,77
7089,piwowar,brewer,41
5311,poduszkowiec,hovercraft,79
9425,siedemnaście,seventeen,53
8011,matematyk,mathematician,48
10401,zabawka,toy,39
3371,mizerny,haggard,88
10027,uchodźca,refugee,31
3383,czołgać się,crawl,70
4083,skuter śnieżny,snowmobile,83
2785,nowy rynek,newmarket,91
5361,postawienie urzędnika państwowego w stan oskarżenia,impeachment,66
7332,werdykt,verdict,64
5185,bezwładność,inertia,80
768,kadm,cadmium,99
884,życzenia powodzenia,godspeed,98
9752,zaśpiewany,sung,50
8355,nieproduktywny,unproductive,60
5429,dionizosa.,dionysus,78
8339,prześladowanie,persecution,55
13660,samolot,aircraft,14
11613,mech,moss,36
1723,pochwalić,commend,59
11697,wycofany,withdrew,35
8154,stojak,rack,47
4302,izolacja,insulation,69
10023,mąż,husband,47
13979,znaleziony,found,6
13135,nowoczesny,modern,19
3406,przemożnie,overwhelmingly,88
1337,prawość,righteousness,95
5927,bół głowy,headache,70
9562,pensja,salary,47
14400,starania,efforts,7
10208,spokojny,quiet,46
12278,pełne wyżywienie,fb,30
3838,ohyda,shocker,85
607,scenarzysta.,screenwriter,99
12348,ulotki,flyers,28
11960,cesarski,imperial,28
11655,spadający,falling,14
3421,kowalentent,covalent,88
5744,niedoświadczony,inexperienced,76
605,zniszczony,rundown,99
11508,rodziny,families,13
8994,gęś,goose,56
4962,pomocniczy,auxiliary,80
10373,pacnięcie,swat,45
13584,rozmiar,size,14
1480,obupartyjny,bipartisan,96
4808,akr,acre,52
13024,marynarka wojenna,navy,21
3220,falisty,wavy,88
5174,pochwowy,vaginal,77
8017,furia,fury,62
6089,dyfuzja,diffusion,62
8733,łucznik,bowman,58
5240,wykręcić numer,dialup,79
56,zmora,incubus,100
3917,amorek,cupid,86
10034,łzy,tears,38
13011,słaby,poor,22
4191,błonicy,spinners,58
13235,stosowanie,usage,19
13078,lotnisko,airport,20
5917,emisja,emission,60
10991,jeleń,hart,40
11464,śródmieście,downtown,37
374,wracz.,wray,100
8025,księżna,duchess,62
12999,nieznany,unknown,22
14009,wydajność,performance,12
8824,kupiec,merchant,52
4702,nieodpowiedzialny,irresponsible,80
11684,nogi,legs,21
2261,promienny,radiant,93
8237,orlik,columbine,60
14228,maszyna,machine,11
7599,liniowiec,liner,62
7064,topienie,melting,55
3260,podobieństwo,affinity,82
13900,praca,work,5
10262,okres przejściowy,interim,46
11380,pionowy,vertical,34
10985,kręcić się,spin,34
13701,dane,data,14
1321,daj,disp,97
13973,zwany,called,9
11532,rodzaj gry w hokeja,lacrosse,37
9284,nieudany,unsuccessful,48
7727,neapol,naples,64
13769,zrozumienie,understanding,11
13879,teraz,now,8
10953,pokrycie,covering,10
3202,bakteryjny,bacterial,89
8629,kret,mole,57
14371,istotne,significant,12
2963,praca zespołowa,teamwork,90
14485,uprzejmy,kind,16
10795,komisarz,commissioner,40
10831,uskarżanie się,complaints,30
753,odstępstwo,apostasy,99
4244,miejsce pracy,workplace,84
8396,prestiżowy,prestigious,60
1519,skrzypek,fiddler,96
6813,głodny,hungry,69
3610,strumień,flux,87
11148,pobieranie,download,31
8944,przytłaczający,overwhelming,40
4902,zderzak,bumper,78
4326,skutkiem tego,thereupon,84
1674,pokuta,atonement,84
4632,naleśnik,pancake,77
10856,cukierek,candy,41
4826,wściekle,wildly,81
11339,zwięzłość,brevity,38
8960,michał anioł,michelangelo,56
5443,bezstronny,impartial,70
8160,pitagorejski,pythagorean,61
3056,bartłomiej,bartholomew,90
2278,kukułka,cuckoo,92
11295,kieszonkowe dzieci,supplies,21
3313,tramwajowy,tram,85
6417,zastaw,lien,71
12912,korporacja,corporation,19
13662,strata,loss,12
13908,jej,her,11
13031,fundacja,foundation,21
4052,irytacja,huff,85
2544,nierówny,uneven,92
3748,śliski,slippery,86
22,pomadka,lipstick,100
12281,powoli,slowly,30
11956,otwór,hole,27
1055,odkrycia,discoverers,75
6885,bić,bowyer,69
12880,rzeczywiście,indeed,24
11345,tankowanie,refueling,36
10572,gniew,anger,41
13278,poklepać,pat,17
12641,rozjaśnić,lighten,26
12580,przemówienie,speech,26
14074,daleko,far,9
3012,okolice miasta,precincts,71
13630,brać udział,participate,11
12544,list,letter,21
10255,gęstość,density,46
4802,gitarzyści,guitarists,34
8265,lądowania,landings,13
10766,beton,concrete,42
3844,kryzysy,crises,87
13594,obecny,present,12
12010,dżem,jam,30
2676,obalić,overthrown,92
3476,difosforan,diphosphate,88
10600,upadły,fallen,44
7632,perspektywy,outlook,62
1271,chciwy,greedy,96
8734,przeniesienie,transferring,14
1243,dumnie,proudly,97
4300,kajak,canoe,75
2218,po czym,whereupon,93
8049,skrzyknąć,muster,28
1521,uciekanie się,recourse,96
13617,stół,table,14
5130,niezwykle.,amazingly,80
13136,seks,sex,20
8319,szałwia,sage,60
14448,stał się,became,12
13880,wiele,many,6
9983,zakładnik,hostage,39
13764,prawdziwy,real,13
12744,katastrofa,disaster,20
13600,piotr,peter,14
13186,zagraniczny,foreign,19
3650,obróć się,turnaround,85
2985,charytatywny,charitable,88
9312,podbój,conquest,51
6531,modlić się,pray,59
4705,bzdura,spearheaded,64
9693,gepard,cheetah,49
9130,nieskończenie mały,infinitesimal,49
12322,dźwięki,sounds,14
9643,osąd,judgment,48
486,strzelisty,soaring,73
6595,schludny,neat,69
5109,nieokreślony,unspecified,80
4684,palisada,stockade,78
12520,kropka,dot,26
4544,zamazać,deface,56
171,archidiecezja,archdiocese,100
876,zarazki,germs,81
9843,suwerenność,sovereignty,49
10283,mozaika,mosaic,45
562,pogórze,foothills,77
9154,pałeczka,baton,52
13806,jak,as,5
8069,sad owocowy,orchard,62
11977,niekompletny,incomplete,32
14123,wynik,result,7
13591,gabinet,office,12
5486,izajasza,isaiah,78
13200,królowa,queen,18
6747,potępiony,denounced,60
1907,komunikat,communique,94
4181,joński,ionic,85
12427,wybrany,chosen,28
7939,mieszanie,mixing,22
13428,bród,ford,17
14192,zgoda,agreed,12
13659,rezolucja,resolution,14
10147,zachować,retain,29
2702,dwumianowy,binomial,91
14470,poniżej,below,10
14150,zdolny,able,6
321,ślimakowy,cochlear,100
14401,konkretny,specific,9
10228,wygodna,comfortable,33
5916,próżny,vain,75
13425,z łatwością,easily,17
1993,śledztwo,inquest,93
8135,wydalenie,expulsion,56
11492,typowy,typical,28
9965,na szczęście,fortunately,34
13479,skręcać,turn,11
4530,hartowany,tempered,47
9684,zdanie wtrącone,parentheses,51
14281,zysk,profit,33
10070,zmęczony,tired,29
6277,insurekcja,insurrection,72
428,tunezyjski,tunisian,98
14309,osobisty,personal,6
2685,zgłębnik,dipper,91
14510,skuteczny,effective,12
12182,zarzuty,allegations,20
9687,szczekacz,barker,51
14015,uruchomić,run,8
85,czas snu,dreamtime,100
10776,wyobrażać sobie,imagine,35
3558,za pośrednictwem,mediated,30
9621,radny,councillor,49
14428,wsparcie,supports,10
13128,wprowadzenie,introducing,12
9814,kieł,fang,49
13933,to samo,same,9
12749,po południu,pm,25
5724,żonglerka,juggling,75
6676,muł,mule,62
11184,twierdzić,jo,39
11963,przeciwnicy.,opponents,26
6679,skróty,abbreviations,45
9119,wzmocniony.,reinforced,37
1987,odwetowy,retaliatory,95
13884,trzy,three,8
11556,sól,salt,35
4721,środek sezonu,midseason,82
5720,tryby,modes,38
527,prekambryjski,precambrian,99
13950,za pomocą,using,5
827,wlot,inlet,97
14273,głowa,head,11
12465,młodzież,youth,26
13249,żużel,speedway,19
8556,sądownictwo,judiciary,59
1679,pod górę,uphill,96
1590,skraplać,condense,55
2750,listwa,batten,90
12397,rozpoznawczy,reconnaissance,29
3280,glikol,glycol,86
9248,wynalazek,invention,34
2348,nie powinien,shouldnt,93
1668,popijawa,fuddle,96
7488,zgłoszenia,submissions,49
1692,odwodnienie,dehydration,91
2174,kołek,peg,73
8014,siłownia,gym,62
1750,prostokąt,rectangle,93
1072,skarby,treasures,51
5999,chrząknięcie,grunt,73
9457,kilkadziesiąt,tens,12
6254,pokojówka,maid,70
4298,zimniej,coldest,84
8686,żniwiarz,reaper,57
12498,szczęście,luck,28
7228,peruwiański,peruvian,66
13650,prawny,legal,10
8447,bulwar,boulevard,59
8709,synek,sonny,58
10316,pamięć podręczna,cache,41
9309,wcierać,rubin,54
5385,ostrożny,cautious,78
12852,las,forest,23
13095,wolność,freedom,21
13876,rząd,government,10
2000,rozszerzanie się,dilation,87
1332,joider.,jouster,96
12459,piechur,walker,28
10882,zaczął się,begun,41
10785,zdrowy rozsądek,commonsense,42
549,cudowny,miraculous,86
13878,więc,so,6
6957,podstęp,stealth,68
10077,wyraźny,explicit,47
6260,uszkodzony,faulty,73
13872,ponieważ,because,8
372,profity,perks,97
2481,reperkusje,repercussions,90
11777,koncesjonowanie,licensing,12
128,gadać,chatter,98
4370,autentyczność,authenticity,56
8114,mieszanina,mixture,59
1224,dowództwo,captaincy,97
7096,altówka,viola,67
11784,zachowanie,behaviour,34
11595,zsrr.,ussr,36
1133,izm,ism,90
11012,na północny zachód.,northwestward,40
12771,zwierzę,animal,15
12870,rekrut,rookie,21
6196,rzucony,tossed,38
2764,chandra,doldrums,91
10946,duma,pride,40
1671,mandarynki.,tangerines,79
10431,ukraiński,ukrainian,43
5965,prać,thrash,62
5064,sekciarski,sectarian,78
6105,odzyskać,retake,68
3871,potwornie,horribly,53
12075,rzeczywistość,reality,31
11562,najniższy,lowest,36
11789,aktorka,actress,34
4187,kos,blackbird,84
10665,kreskówka,cartoon,35
12592,dzieje,acts,11
1437,zagorzały,staunch,96
5321,mononukleoza,mono,79
8898,guziki,buttons,7
6490,paw,peacock,70
37,gwałt,raping,37
6495,władcy,rulers,54
11862,nagłówek,header,11
958,celiakiczny,coeliac,98
8867,chilijski,chilean,56
11193,kadłub,hull,39
4875,ktokolwiek.,whomever,81
11409,sokół,falcon,27
10589,mróz,frost,42
1635,zarodek,embryo,91
9580,wyżej wymieniony,aforementioned,52
13322,hej,hey,18
2334,imiennik,namesake,91
8958,oddzielać się,sunder,56
3591,modliszka,mantis,88
14496,inflacja,inflation,48
13232,dront,dodo,19
2342,makaron,noodles,67
1131,okultystyczny,occult,75
6075,okrutny,cruel,74
649,półfinalista.,semifinalist,99
7308,mięso wieprzowe,pork,66
14187,kontynuować,continue,5
10601,przekonany,convinced,32
10033,goryl,gorilla,47
8715,hazard,gambling,44
10095,zmniejszenie,reduction,45
11601,łódź,boat,30
11178,namiastka,ersatz,39
13227,produkcja,production,9
8904,elżbietański,elizabethan,56
5690,żywy inwentarz,livestock,77
12069,młot,hammer,30
5513,intuicyjny,intuitive,62
2581,widma.,spectra,92
11469,bilet,ticket,31
7193,scyzoryk,barlow,67
3715,zmywarka,dishwasher,84
11112,gryf,griffin,39
3956,przedmieścia,uptown,86
12646,cena £,price,21
13393,spotyka się,meets,11
13698,poradnik,hints,13
8988,wykonawcy,performers,12
12214,poprawki,corrections,10
9071,chorwacki,croatian,56
8913,spinacz,clip,41
2313,zjedzony,eaten,93
14360,styczeń,january,6
13540,w szczególności,particularly,16
14340,odrzucony,declined,16
9679,zbroja,armour,25
9883,twierdza,fortress,47
13523,lato,summer,16
13911,ona,she,12
388,przepiórka,quail,99
12323,gdakanie,chuck,29
13169,oszczerczy,defamatory,20
8663,wóz,wagon,52
2358,odsolenie,desalination,92
9830,wrona,crow,45
12526,odpowiedział,responded,12
10194,poddział,subdivision,45
12502,miejski,urban,27
563,ruletka,roulette,99
11523,tunezja,tunisia,37
13352,komisja,committee,17
7324,powstać,arise,52
1140,przynęty,baiting,75
13293,niezbędny,necessary,19
5368,kaukaski,caucasian,78
9991,w konsekwencji,consequently,26
12335,as,ace,26
14209,stary,old,12
13047,filipiny,philippines,16
13223,najwyższy,highest,19
7205,urządzenia sanitarne,sanitation,63
1597,posiniaczony,bruised,75
5603,krążownik,cruiser,73
5693,słodka woda,sweetwater,77
8743,miękki,tender,52
5641,opracowany,devised,68
4879,najemnik,mercenary,63
6948,wyrocznia,oracle,68
1662,rycerskość,chivalry,96
11421,okoliczności,circumstances,36
5196,cząstki,particles,51
13554,doceniany,appreciated,11
14320,źródło,source,7
12921,złamany,broken,23
14295,następny,following,6
13411,most,bridge,16
9899,wędrowiec,rover,37
12102,protokół,protocol,30
11411,wolniej,slower,38
9849,przyprawa,spice,48
9258,sonda,probe,49
684,sędziany,refereed,26
12532,wyjaśniać,clarify,25
1601,tokarka,lathe,96
8006,odpływ,outflow,62
161,bakcyl,bacillus,100
9879,krymski,crimean,49
11732,pogarszać,compound,30
2048,podtytuł,subheading,73
11661,zapomniał,forgot,35
6242,wiaderko,bucket,69
3282,polimeraza.,polymerase,88
11710,klasyczny,classical,20
2098,czarna woda,blackwater,94
81,kamieniołom,quarry,96
13305,ustęp,paragraph,17
11189,polityk,politician,31
2068,męczennik,martyr,65
14054,pokazywać,show,8
6218,łechtaczka,clitoris,73
14278,rachunek,bill,12
13408,ostatecznie,eventually,16
9603,odżywianie,nutrition,49
13008,hasło,password,22
12158,diabeł,devil,22
4999,pęknięcie,rupture,68
3659,panaceum,nostrum,87
14214,wymagania,needs,6
11897,leczenie,treatment,32
1323,annały,annals,97
10676,opiekun,guardian,41
4236,wędrowny,wandering,38
7532,ryś,lynx,65
11022,brak,absence,40
4111,skracanie,shortening,40
11599,rówieśnik,peer,33
10624,skonsolidowany,consolidated,37
2180,piknik,picnic,93
