ID,POLONAIS,KOREAN,INTERVAL
5728,amfiteatr,원형 극장,73
12376,rycerz,기사,20
5585,breżniew,브레즈 예프,74
5464,reaktor,반응기,69
2767,cerberus.,케르베로스,89
5061,obalony,끄는 것,65
1565,missourians.,미주리 인,88
996,zag,zak.,97
12343,stado,운전했다,25
11309,pingwin,펭귄,24
14105,wykonawczy,경영진,18
14227,powrót,반품,9
6287,opierający się,의지,31
8480,implikacje,시사점,40
10963,znaczek,우표,30
7648,dundee.,던디의,61
646,chartreuse.,연두빛,99
9991,w konsekwencji,따라서,22
4647,blanco.,블랑코,79
3098,rodeo,로데오,88
4138,wszechmocny,전능자,82
4582,loteryjka,숫자 카드 맞추기 놀이,80
386,trias,삼중의,100
13680,fragment,조금,12
2826,trzykrotnie,세 번,88
12174,cubs.,컵스,26
192,ako.,아코,100
12265,marshall.,마샬,22
9087,odpowiada,해당합니다,25
4710,fauna,동식물,79
10062,zdyskwalifikowany,실격 처리,41
8171,bakteria,박테리아,57
1473,uprząż,마구,88
8599,multimedia.,멀티미디어,54
2208,miareczkowanie,적정,90
1805,carrefour.,까르푸,94
12272,papież,로마 교황,25
9726,dog,둠,46
11541,singh.,싱,32
9730,wybrzuszenie,부풀다,45
6998,lizak,사탕 과자,63
6575,tao.,타오,63
5049,tufts.,터프 트,74
6835,pascha,유월절,65
14417,ograniczony,제한된,8
2361,mauzoleum,웅장한 무덤,90
6798,zapalenie płuc,폐렴,66
8274,nieumarły,언데드,57
10823,skupiony,초점을 맞춘다,29
1398,fenyl,페닐,95
2324,schwarz.,슈와 츠,91
13196,cleveland.,클리블랜드,17
4139,na północ,북쪽으로,33
1843,maratha.,마라 테라,94
6570,autorstwo,원작자,67
11508,rodziny,가족들,11
2819,wykroczenie,악행,88
449,sędzia liniowy,전열 보병,100
7460,strzelec,사수,53
8827,peugeot.,푸조,53
11146,rdzenny,원주민,35
6595,schludny,정돈 된,66
12230,biodro,잘 알고 있기,25
11744,flota,함대,29
11484,zmieciony,휩쓸립니다,32
6300,dziedzic,후계자,62
7659,zapomnienie,망각,61
9901,ciąża,임신,44
2766,poddaństwo,serfdom.,89
4017,przesilenie dnia z nocą,지점,80
6957,podstęp,몰래 하기,65
5438,tonkin.,통킹 참대,75
2770,subsydium,보조금,76
734,niedostateczny,만족스럽지 않은,98
10008,południk,자오선,43
6339,niewydany,쓸모없는 것,69
9992,stypendium,장학금,42
202,stop cyny z ołowiem,땜납,100
9239,cartier.,까르띠에,50
3985,gein.,지뢰,83
12707,kamień,결석,19
9989,północno-wschodni.,북동쪽,43
3761,pochopnie,황급히,84
8072,metodysta,감리교의,58
3478,towarzysze,동반자,52
12662,czarna lista,블랙리스트,12
7371,boyer.,보이러,62
13256,wiktoria,빅토리아,16
7849,feudalizm,봉건 제도,52
13247,grecja,그리스,16
12498,szczęście,운,24
6128,jad,독액,67
12066,przychylność,호의,20
5706,westchnienie,한숨을 쉬다,69
7550,sugestatywny,excative.,61
6033,rozbój,강도,67
2004,czcionki,글꼴,35
4041,gaus,가우스,83
9746,zdesperowany,자포자기 한,37
11987,autostrada,고속도로,24
12574,moore.,무어,22
11851,przestępstwa,범죄,15
12208,katgut,장선,26
2360,orlica,고사리,89
7566,zaleca,권장 사항,12
5440,podwielokrotność,분취 량,75
7785,salamandra,도롱뇽,60
8435,zabójcy,살인자,33
1493,fiksacja,정착,92
9462,greenwicz,그린 윅,48
6246,bor,붕소,69
14141,należny,~로 인한,6
6491,strąk,현물 상환 지불,62
235,niedwuznaczny,모호하지 않은,86
695,arrad.,아라드,98
14100,nas,우리를,7
7925,długość geograficzna,경도,59
495,łaskotać,간지럼,85
11221,założyciel,설립자,31
4012,strapienie,끈적 거리는 것,72
785,moa.,모아의,98
7680,masturbacja,수음,56
6847,guerre.,지어,65
10281,hrabstwo,샤이어,41
5307,filippo.,필리포,75
13761,ziemia,지구,12
1749,falanga,지골,93
4993,rydwan,이륜 전차,69
5573,topologia,토폴로지,63
8175,ziele,목초,55
11907,charlotte.,샬럿,29
13360,tygrysy,호랑이,12
12682,sprzedany,판매 된,22
6341,żony,아내,69
8370,komórkowy,셀룰러,56
12477,czech,체코 사람,23
8339,prześladowanie,박해,51
9797,juda,주드,45
340,dziadkowie,조부모,79
4162,karny,징벌 적이다,82
13664,lokalny,현지의,12
11125,pomniejszy,보다 작은,36
2382,rangoon.,랑군,91
2643,lepkość,점도,88
4855,gatsby.,개츠비,78
2206,zawiły,뒤얽힌,88
8484,dexter.,덱스터의,54
5133,zulus,줄루 족,75
1407,zmieniający,개정,18
14049,ostatni,최근의,5
11264,półfinały,준결승,28
6611,schubert.,슈베르트,67
1077,analizowanie,분석하는,40
1315,duże litery,대문자,96
12495,statek,배,17
2650,crypto.,크롤티노,90
8632,beethoven.,베토벤,54
2835,odnóża,사지,71
11790,pochować,상호 작용하는,30
372,profity,특전,97
10035,niewielki,근소한,43
10875,nepal,네팔,38
10870,bengalski,벵골,26
1064,czczony,존경했다,51
12710,donald.,도널드,22
6782,autonomia,자치,66
4200,parc.,파크,82
2933,dido.,하잘것 없는 물건,88
3782,kantor,선창자,84
8062,parametry,매개 변수,43
5996,aster,과,71
4168,ocet,식초,82
9830,wrona,까마귀,41
2773,sączyć,물방울,84
8725,monetarny,통화의,53
7115,lobby,로비,49
3951,pauza,정지시키다,72
14450,uderzyć,때리다,8
4384,snapper.,도미,65
13226,naprzód,앞으로,9
1286,centrysta.,중심 업체,94
8260,jeep,지프,54
5804,miejsce urodzenia,출생지,72
6989,rdzeniowy,척추,64
10936,łotwa,라트비아,37
762,newsroom.,뉴스 편집실,97
13507,namierzać,추적하다,12
13095,wolność,자유,17
12446,prowadzone,실시했다,16
6378,połówki,반쪽,61
12998,cienki,좋아,17
13283,sydnej,시드니,16
1894,łania,암사슴,77
13563,wybudowany,세워짐,13
2198,zbieranie funduszy,모금 활동,91
8829,thor.,토르,53
10941,lima,리마,36
14318,zawsze,언제나,9
12076,nowotwór,암,27
8535,amnestia,특사,54
13146,wisconsin.,위스콘신,17
4284,stilcznia,고장난 사람,81
7326,resetowanie,초기화,59
9341,anastrofa,대아형,49
10151,recesja,경기 후퇴,38
1176,bitny,씩씩한,65
3635,odtajlany,분리 해제,85
7149,misjonarz,전도사,56
14218,komputer,컴퓨터,6
10134,papua.,파푸아,42
5727,cocos.,코코스,52
1970,twarda okładka,하드 커버,93
3007,pokrętło,손잡이,80
1628,pinhole.,핀 홀,94
1822,stiles.,스타일,91
4975,diagnoza,진단,77
6629,bolszewicki,볼셰비키,59
4823,miód pitny,벌꿀 술,72
5774,ukuty,가성화,15
13123,konkurować,경쟁하다,12
5476,ike.,이케,74
2345,jakieś miejsce,어딘가,91
11978,benzoes,베냐민,28
11657,durham.,더럼,31
9913,kambodża,캄보디아,44
10309,towarzyszy,동행했다,18
4145,głęboki,심오한,82
105,amrita.,암리타,100
4043,prostota,간단,82
9347,wygnanie,망명,41
732,kumara.,쿠마라,98
6340,nowość,진기함,66
12716,techniczny,전문인,15
14460,p,피,9
3715,zmywarka,식기 세척기,81
3026,wybielacze,표백하는 사람,85
10058,odliczenie,공제,35
1243,dumnie,자랑스럽게,96
10335,batsmen.,배트맨,41
7442,tor wyścigowy,경주장,62
5959,glam.,글래밍,71
9074,rozsiany,뿔뿔이 흩어진,45
6325,podejmowane,맡은,69
9946,syjon,시온,44
11168,wymówka,변명,33
1984,mang.,망한 사람,91
5455,okaziciel,교군꾼,62
11661,zapomniał,잊어 버렸다,31
7597,łopata,스페이드,55
1028,telec.,텔리언스,97
4835,koziorożec,염소 자리,78
11457,bałtycki,발트 어파,33
10723,demonstracja,데모,18
12414,swobodnie,자유로이,24
8584,pasadena.,파사 디나,54
11821,sekwencja,순서,26
521,naciągnięty,끈으로 묶이다,99
7628,głóg,호손,42
5814,poleganie,신뢰,72
8466,prawo wyborcze,선거권,55
7533,wełna,양모,62
14392,części,부속,8
8002,ryga,리가,59
13953,z powrotem,뒤쪽에,7
486,strzelisty,활상,69
8476,fałszować,단조 공장,44
13508,jeff.,제프스,13
7714,pole bramkowe,내야,16
12003,buldogi,불독,26
10262,okres przejściowy,연결되는 기간 동안,41
9721,fuji.,후지산,46
10826,koral,산호,38
13248,zawodowiec,찬성,14
6921,pies,사냥개,60
7715,dynamika,역학,24
3027,topaz,황옥,88
2547,sałata,상추,90
12015,pnący,흠뻑 젖어 라,27
6220,rękawica,미트,68
10093,rita.,리타,43
6754,najkrótszy,가장 짧은,66
8648,zaufany,신뢰할 수있는,24
8388,papier gazetowy,신문 용지,56
9809,palec,손가락,32
13337,bóg,하느님,14
4142,ciemniejszy,어둡게하다,82
5539,haga.,헤이그,74
4551,stamtąd,그때까지,80
1541,rosły,매우 충실한,86
4476,pinyin.,핀양,80
2413,ścięgno,건,88
9170,cielsko,대부분,50
9139,kelwin,켈빈,50
10867,nagle,갑자기,38
12683,klawiatury,키보드,20
14436,wiele ,다수의,6
3950,wzmocnić,받침,64
13897,zrobiony,만들어진,5
10320,limity,제한,8
5809,medalista,메달리스트의,56
4907,feminista,여권 주장자,72
2316,aksjomaty,공리,73
7025,wyczerpanie,고갈,49
293,aha,아하,100
5037,nieprzyjemny,불쾌한,74
1340,kontrataki,반발,57
1755,surrealistyczne,초현실적 인,63
3159,biznesmeni.,기업인,88
895,zaszczepić,부정 이득,89
5667,cahill.,케이프,73
12166,fałszywe,허위 진술,22
623,gwiaździsty,별이 빛나는 것,99
11285,reżim,정권,32
9296,trzepnięcie,튀기다,40
8588,fahrenheit.,화씨,54
9028,niepublikowany,널리 알려지지 않은,51
9338,szef kuchni,요리사,48
7733,hulanka,주연,59
8865,berkshire.,버크셔,52
12583,dół,피트,17
8507,zagrożony,멸종 위기,51
6626,sushi,회,67
6625,kojot,코요테,51
5234,wódka,보드카,75
12692,samuel.,사무엘,22
5616,lew.,틀린,74
7973,suffolk.,서퍽,59
7077,skandale,스캔들,26
4607,bridgewater.,브리지 워터,79
13219,douglas.,더글러스,16
3729,ind,인듐,85
10809,kupił,구입했다,38
5545,scooper.,스쿠퍼,74
9118,omega,오메가,50
12518,pasować,맞다,17
11614,ankieta,서베이,29
13777,hiszpania,스페인,11
9827,znajomości,사이,11
2574,lista płac,급여,88
10933,palić,연기,25
8477,pyszny,맛있는,54
1572,kraterowanie,분화구,46
10097,eskorta,호위,36
12211,krzykliwy,랜디,26
227,kosmetyka,미용술,100
13824,więcej,더,5
13657,rozgłos,저명,8
13789,dzięki,건배,11
247,lizyna,라이신,100
14280,powiedzenie,속담,8
6889,romero,로메로,65
8893,potomac.,포도작,52
3944,hańba,불명예,71
5210,semestr,학기,75
14061,umieścić,놓다,8
12415,świt,새벽,24
2594,na mocy,추구하겠습니다,90
757,gawain.,고생하다,98
2491,jekll.,제류도,90
13836,jeden,하나,5
14340,odrzucony,거절했다,13
2772,mila.,밀라,89
887,deficyty,폐수,31
13581,indyjski,인도 사람,12
4887,deluxe.,디럭스,78
2911,indukcyjne,인덕터,85
14043,wydanie,문제,8
2256,moselle.,모젤 강,91
5492,nargile,물 담뱃대,74
12636,kim.,김,22
5194,kofaktor.,흡착기,72
8897,arbitralny,임의의,51
318,nuaminowany,뉘앙스,85
2147,starucha,노파,92
11044,renderowane,렌더링,18
11115,barcelona,바르셀로나,36
9540,shortstop.,유격수,47
3155,środki ostrożności,지침,71
12835,manchester,맨체스터,20
7078,sol,솔,64
10542,rodney.,로드니,39
7433,div.,이면,62
7892,sprzymierzyć,동맹국,18
10734,nixon.,닉슨,38
1590,skraplać,응축하다,50
11770,fidżi,피지,30
4600,drogomierz,주행 거리계,79
13295,katolicki,가톨릭,15
7463,clive.,정밀한 것,62
13752,radio,라디오,12
8177,gospodarstwo domowe,가정,49
423,dramaturg,극작가,97
10653,łapacz,포수,35
2038,ananda.,아난다,92
9987,znak towarowy,등록 상표,41
11224,wizja,전망,33
4764,ostrzyżenie,이발,76
12073,szpieg,스파이,25
12726,gotowy,준비가 된,20
352,ragtime,래그 타임,100
603,protrozo,원생 동물문,99
14123,wynik,결과,7
1544,formaldehyd,포름 알데히드,95
9095,dżibuti,지부티,51
9687,szczekacz,짖는 동물,46
712,niepisany,씌어 있지 않은,98
6537,chilot,냉각 장치,68
6474,wstrząsy wtórne,애프터 쇼크,55
9754,warsztat,작업장,42
1103,wypad wojsk oblężonych,돌격,54
4024,rozszczepiać,쪼개다,74
9319,podpisać się,보증,30
3106,kiel.,키엘,88
1786,dalmatyński,달마 시안,73
5559,egzystencjalizm,실존주의,69
8014,siłownia,헬스장,58
3955,akord,현,71
13711,wyspy.,제도,9
13265,sens,감각,15
5818,medusa.,메두사,72
9601,skrzyżowanie,교차로,41
9808,dług,빚,41
9024,dwutlenek,이산화물,51
10787,średniowieczny,중세,38
7092,toro,토로,60
4913,sofokles.,소포함,78
6990,moździerze,박격포,38
9845,santos.,산토스,45
669,puchnąć,팽창,67
12602,maraton,마라톤,23
3542,obuwie,신발류,86
8823,hist.,히스토리,53
3251,pico.,피코,88
3409,strach.,강건합니다,86
4208,looney.,루니,82
11150,ukryć,숨다,26
3765,durian.,듀리안,84
13916,produkt,제품,8
8666,płaskowyż,고원,53
13803,być,be,5
13603,język japoński,일본어,12
6166,epsom.,엡섬,70
6718,różne,여러 가지 잡다한,66
86,pług,쟁기,88
14435,wygrał,이겼다,8
5216,brut,브루투스,76
1788,sora.,소라,94
7857,luźno,느슨하게,29
6740,ananas,파인애플,66
8396,prestiżowy,권위있는,56
8700,merrimack.,메리 락크,53
4346,mayday.,노동절,81
3415,okaryna,오카리나,86
11415,macedonia.,마케도니아의,33
147,zubożały,빈곤함,99
11058,hugh.,지껄이다,36
464,władza,휘두르다,84
3022,arras,아라스 천,88
13050,dostawca,얻다,7
13472,wyższy,더 높은,14
13832,miał,가졌다,6
4518,paradygmat,어형 변화표,79
7651,roc.,큰 괴조,60
11003,kawa,커피,37
879,belki,빔,54
9413,mango,망고,48
2970,westinghouse.,웨스팅 하우스,88
3973,sonata,소나타,81
11946,wyrażone,표현 된 것,15
10762,skład,라인업,37
6708,frankenstein.,프랑켄슈타인,66
9152,allah.,알라,50
4743,omow wszystko jeszcze raz,바꿔 말하다,59
6029,opus,작,71
465,detraktora,폐쇄기,97
3984,akropol,성채,83
4183,trzustka,콩팥,82
8996,szept,속삭임,32
11677,tekst piosenki,가사,28
11293,coliseum.,콜롯세움,34
9168,tron,왕좌,49
1490,hao.,하오,95
4084,szybka piłka,패스트볼,82
7450,pozbawienie wolności,구류,61
6297,tabletka,정제,64
8462,plato.,플라토,55
11064,shawn.,쇼트,36
3161,autokar,투어너,87
9136,paradoks,역설,46
7864,izopropyl,이소 프로필,59
13864,nad,~ 위에,7
3100,koszerny,적법한,88
7216,futrzany,모피,63
2215,kodek,코덱,85
8033,funkcjonalny,기능의,20
7928,mgławica,성운,57
10711,położony,쌓아 올리다,38
5502,lucan.,루칸,74
3682,ognisty kamień,피사체,85
3650,obróć się,돌아서 다,82
6724,politycznie niezależny,매버크,48
12306,palestyna,팔레스타인,25
4376,bitte.,비트,80
6018,wcielenie,강생,48
4662,przedawkować,과다 복용,75
13701,dane,데이터,12
8363,welch.,웨일스 사람,56
8717,spust,방아쇠,37
3276,objęcie,껴안은 것,62
12754,odsetek,백분율,21
14338,widziany,본다,11
9643,osąd,심판,43
10693,uzasadnienie,정당화,37
2397,niesportowy,운동가 답지 않은,91
6978,darcy,다르시,64
9918,szatan,사탄,37
12200,stosunkowo,비교적,19
3408,tygrys,티그리스,86
10559,wyborcy,유권자,33
8298,adwent,출현,56
3069,fundamentals.,펀더멘탈,32
7421,vesta.,베스타 여신,62
8540,borsuk,오소리,43
2096,okrzyk,감탄,90
3091,northumbrian.,노스 뮤 브리아,88
6596,proto.,프로토,67
6267,chłop,농부,52
5725,zwracać uwagę,주의,65
9110,mhz.,마하,51
8650,pozostałości,잔류 물품,44
4989,erika.,에리카,77
10898,licencja,특허,32
1313,szaman,무녀,82
7480,kell.,켈럼,62
2410,tauranga.,타우 랑가,91
6385,jak najszybciej,최대한 빨리,68
10795,komisarz,위원,36
9674,xx.,더블 엑스,46
7187,grubared.,소문이있다,31
9628,godny uwagi,주목할 만하다,46
7837,potrząsnąć,떨림,48
13891,robić,만들다,5
1447,wc,화장실,41
737,paparazzi.,파파라치,98
11640,abu.,아부,31
12329,alaska.,알래스카,25
3712,scuba.,스쿠버,85
13791,.,그만큼,5
5970,banita,무법자,51
2891,zalany,융통 스럽다,77
5567,kruchy,부서지기 쉬운,72
4922,hove.,호브,78
9671,spełniony,완성 된 것,37
3656,tukan,큰 부리골,85
11062,serbski,세르비아 사람,36
9448,ziemnowodny,수륙 양용,48
125,kali.,칼리의,99
12511,kierunek,방향,12
11120,carey.,캐리,36
14514,pisemny,쓴,9
203,praca nóg,발놀림,100
8575,dyktatura,절대권,51
11751,tom,용량,27
6169,dunno.,던노,70
256,dewan.,이슬람인,100
5241,rozpusta,소산,17
8767,codzienny,매일,53
334,nieuczciwość,부정직,99
2249,poz,포스,91
6531,modlić się,기도하다,55
455,harmaline,하이마른,100
7253,oszukiwanie,부정 행위,47
12088,wi.,위자,27
13445,montreal,몬트리올,14
2637,woolwich.,모직물,90
4741,snicket.,스니커,79
327,kimono,키모노,98
10662,stale,지속적으로,38
387,renoir.,르노이르,100
10115,para.,파라,41
5158,fiasko,큰 실수,75
7198,odrzut,움찔하다,62
13781,zwycięstwo,승리,11
11857,urządzenie,장치,24
2402,psychiatria,정신 의학,91
10926,pomnik,기념물,33
7425,najtrudniejszy,가장 어려움,62
14171,kwiecień,4월,5
472,gags.,개그,69
12943,którego,그 사람,19
6125,bezmyślny,무심한,70
6977,popychany,튀어 나와있다,19
13672,cały,전부의,12
10047,inwestować,투자하다,27
7015,cześć,예배,59
3252,sizable.,상당한 것,88
10111,atlas,아틀라스,43
12050,bryknięcie,책임,25
11127,somerset.,공중제비,36
8674,mnich,수도사,38
200,corse.,코르세제,100
10166,sponsorowany,후원,29
1505,jamnik,바셋,95
11522,riley.,라일리,32
11980,ateny,아테네,28
3648,nettles.,쐐기풀,80
13762,noc,밤,11
8863,drzewiasty,우디,51
6452,skunks,스컹크,68
10207,kurtki,자켓,34
12660,charlie.,백인,22
6594,sadza,그을음,67
258,jawnie,명백히,100
10908,gaj,작은 숲,36
13854,na zewnątrz,밖으로,6
11999,małżeństwo,결혼,27
4146,papieski,교황,82
8702,obalenie,타도,52
9242,zawieszenie broni,휴전,49
7502,salisbury.,솔즈베리,62
6800,mae.,마에,65
2164,rethink.,재고,88
901,mulligan,멀리간,97
7964,alarm,경보,48
10391,skoki,점프,8
6050,broń.,무기류,71
4933,grill,그릴,61
1643,sholom.,쇼 롬,94
4849,diaspora.,디아스포라,78
3309,biolog,생물 학자,74
1271,chciwy,탐욕스러운,95
10229,kał,대변,42
2430,akordeon,아코디언,90
3573,policzek,볼,74
8914,hierarchia,계층,51
8242,przewyższony,능가했다,45
12059,znaki,점수,7
13180,columbia.,콜롬비아,17
7324,powstać,생기다,47
3742,mongolski,몽고 어,83
2865,dzięgiel,안젤리카,88
13233,pół,두 가구 연립 주택,16
14341,centralny,본부,10
10935,dąb,오크,32
3658,crawley.,크롤리,85
4280,chipmunks.,다람쥐,60
2939,gniazdo,지겨운,85
12350,na stojąco,서 있는,11
4802,gitarzyści,기타 주의자들,29
3179,czystość,청정,88
5578,cyganeria,보헤미아,74
7699,złota rybka,금붕어,60
5918,nieuprawny,제목 없어,71
2962,rodzeństwo,형제 자매,71
4322,tessellation.,모자이크 세공,77
2924,mcg.,맥기,88
7686,bulden.,보완,61
10748,bezprzewodowy,무선 전화,38
4575,biathlon.,바이어콘,80
5056,ligand.,리간드,63
7349,przydział,배당,26
3365,przerwanie,중단,42
342,inkblot.,잉크 블롯,100
6263,kanarek,카나리아,68
9404,atut,지우다,46
2799,stentysta,스테토르,89
12797,pilot,조종사,16
6126,girlanda,화환,69
10563,zatykanie,막힘,38
1817,sandpit.,모래 파는 곳,93
12158,diabeł,악마,19
7830,achilles,아킬레스,59
5873,miernie,적당히,26
1066,soho.,소호,97
9453,kontra,틀,48
8301,realistyczny,현실적인,49
13066,ranny,다쳐서,17
2295,outplayed.,꺼려,90
10973,madagaskar,마다가스카르,37
11958,se.,제자,28
5249,wręcznik,핸디,76
12449,craig.,크레이그,24
10076,artemis.,아르테미스,43
9384,kopiec,투수판,46
6517,natrysk,주수,68
8732,joga,요가,53
11730,etiopia,에티오피아,30
5457,wierzyć,믿는 것,74
999,dachu,옥상,88
9104,wybuchy,폭발,26
10431,ukraiński,우크라이나 인,38
10832,przegląd,개요,37
7797,tego,그것의,60
2605,mika,운모,90
9956,wen.,웬,44
5743,jawor,sycamore.,71
30,skwarki,기름 찌끼,100
2604,boolean.,부울,88
10479,etiopczyk,에티오피아 사람,39
2647,teolog,신학자,86
5493,sloan.,슬로안,74
9187,clarence.,클라렌스의,50
5041,temperament,기질,70
12780,kuba,쿠바,21
2126,przewrót,대변동,88
11521,czterdzieści pięć,사십 오,32
5191,tajga,타이가,76
12822,szybki,빠른,20
4457,odcisk palca,지문,62
11707,równoległy,평행 한,27
13495,odpoczynek,쉬다,13
12565,udowodnić,입증하다,14
10232,mydło,비누,41
11347,przezwisko,별명,26
11692,trzęsienia ziemi,지진,12
6938,aleja,골목,63
9217,prehistoryczny,선사 시대,50
14440,książka,책,9
8744,claus.,클로스,53
4801,pandora.,판도라,77
13577,młody,어린,12
124,fogle.,황산,100
7059,dyplomacja,외교,64
10841,wino,와인,37
7939,mieszanie,혼입,19
6400,wendeta,상호 복수,68
13186,zagraniczny,외국의,16
12618,kabel,케이블,21
5656,huron.,서점,73
13556,królewski,왕실의,12
10944,urodziny,생일,35
12545,satelita,위성,22
12967,wayne.,웨인,19
10681,brudny,더러운,38
7671,ekologia,생태학,51
3780,pogarszony,열화 된 것,62
7886,przekroczony,초과,38
3228,zaniedbanie,과실,66
6572,uprzednio,미리,67
9996,stale.,꾸준히,44
12086,surrey.,써리,27
11551,rozpoczęcie,킥오프,31
1002,krzew,관목,94
11257,zniszczyć,파괴하다,14
769,goshen,고센서,98
13353,wkładki,기리점,15
4566,krok,보폭,74
13446,region,지역,11
10655,kampanie,캠페인,13
3345,hipokryzja,위선,87
1244,freaking.,괴롭히는 것,28
14451,straty,사상자 수,10
8109,szafka,사물함,57
1679,pod górę,고개 위로,94
12093,ukraina,우크라이나,27
6827,szarpać,양키,51
10417,susan.,수잔,40
9123,dragon,드래곤즈,40
1546,padre,파라사,42
5594,sylwetka,실루엣,70
2481,reperkusje,repercussions.,88
5746,loa.,로아,73
6228,plummer.,자두의,70
7032,rhodesia.,로도디아,64
8970,konwój,호송,46
1754,mnemoniczny,니모닉,90
1116,zegar słoneczny,해시계,92
2186,shay.,역마차,80
13995,duży,크기가 큰,7
2108,mitzvah.,미스 베다,92
13009,arena,투기장,18
5042,brzęczyk,삑 하는 소리,75
9925,leicester.,레스터,44
3714,fonograf,축음기,82
14445,testy,테스트,5
12786,vancouver,밴쿠버,21
1784,kanał ściekowy,하수,84
4166,potykanie,마스테 핑,82
4703,przeciwnik.,적의들,68
13821,ten,이것,5
6195,pudel,푸들,68
3851,udaremniony,제비,71
5674,chinook.,치누크,71
4787,woodbury.,우드 베리,79
10996,polarny,극선,33
7891,szał,날 뛰기,57
13696,indywidualny,개인,11
3269,ułożone,쌓여있다,48
1075,brzdąc,더하다,78
4925,wombat,웜뱃,74
7192,przyzwoitość,예절 바름,63
1717,pirydone.,피리딘,94
4037,chwilowa moda,일시적 유행,67
4000,superpower,초강대국,73
10381,nabój,탄약통,36
9076,dziwaczny,기괴한,50
4894,nurek,잠수부,64
14253,teksas,텍사스,9
7006,acyl.,아실,64
3784,regresja,회귀 분리,80
6465,carakas,카라카스,68
2448,wywołany,호출 된 것,69
10107,plemiona,부족,30
3690,zniechęcające,어리 석음,84
5764,rusałka,배달 불능 우편물,72
5195,chwiejny,흔들리는,76
4075,burrito.,부리토,81
3021,barakuda.,바라쿠다,86
593,chromatyna,크로마 틴,99
12542,ryba,생선,20
1011,odciąć,끊다,97
7372,objawy,증상,59
10675,brent.,브렌트스,38
6057,kreta,크레타 섬,71
9720,szkielet,해골,44
12309,różnorodność,다양성,22
85,czas snu,꿈꾸는 일,100
9062,butelka,병,39
5910,rydel,감자,72
3610,strumień,유량,85
9923,rubin,루비,44
6379,niewłaściwie,틀린 것,68
3349,abolicjonizm,폐지되었습니다,86
11871,złośliwy,악의 있는,24
14256,połączenia,전화,8
13027,krzysztof,크리스토퍼,18
12390,nova.,신성,25
12899,piłka nożna,축구,20
2343,dwustronny,양측,90
2951,hydrolaza.,가수 분해 효소,88
2391,iman.,이산,91
5672,edyp,오이디푸스,73
7551,okrucieństwo,잔학,61
7348,chwyt,파악,56
6173,tekken.,테크켄,70
924,nawrócić się,뒤로 휘다,53
10564,lipny,푸딩,39
12516,cywilowie.,사복,17
10196,cornerback.,코너백,42
5815,dengue.,뎅기열,72
7718,sprzeczność,모순,33
131,jednolicie,균일하게,100
3320,przesyłki,출하,65
7642,preludium,전주곡,59
13074,laboratorium,실 혐실,18
6466,piekarnik,오븐,62
11722,hudson.,허드슨 강,30
6065,skandal,격분,52
7278,odbiorca,받는 사람,48
6565,smiley.,스마일리,67
6642,kamienny,스토니,67
9771,włókno,섬유,44
5849,półpiętro,중 이층,70
1014,onyks,오닉스,97
6314,strom,스트롬인,69
2684,ultramaryna,울트라 마린,90
8713,tajwańczyk,대만 사람,53
2490,wyniki dla  ,야,90
1405,minerva.,미네르바,95
1469,dłuższy,오래 끈,95
4448,josephine.,요세 핀,80
7904,wygięcie,찌그러 뜨리다,57
3152,najbiedniejszy,가장 가난한 사람,88
7215,tyrannosaurus.,티라노 사우루스,63
9561,curry,카레,43
12614,calgary.,캘거리,23
12531,malo.,말로,23
12391,morgan,모건,25
2771,kloniak,클레어스,88
8958,oddzielać się,가르다,51
6086,wichita.,위키 사람,71
9228,syryjski,시리아 인,48
10645,przebić,내뚫다,33
5340,broszura,팸플릿,64
8945,trolle,트롤,27
1980,bufotenin.,부피 테인,93
13578,przeszłość,과거,12
4493,twat.,꼬마 나무,79
10871,straszny,끔찍한,33
7454,io.,이오,61
12746,przybył,도착했다,14
2089,niepozłowujący,uninolved.,92
5196,cząstki,입자들,47
4361,krytykować,흠잡다,45
3857,zanurzać,담그다,61
12041,świeży,신선한,27
14327,d,디,7
4126,przepis,레시피,71
9975,mechanizm,기구,19
7004,przybliżony zakres,야구장,55
4824,dystrybutor,유통 업체,69
28,dyfrakcja,회절,100
10888,spiczasty,뾰족한,14
11982,grzebanie się,어설프게 다루다,21
399,dwuwęglan,중탄산염,100
4931,szczęśliwie,행복하게,77
1276,goth,고스,54
12123,sr.,...에 sr.,27
8407,pęk,동성애자,51
1869,nist,니스트,93
5104,przeprojektowany,재 설계되었습니다,21
7493,kabina prysznicowa,샤워,47
12016,zbiory,스톡,24
11090,katar,카타르,36
10398,nagi,적나라한,40
2156,wyciekający,누출,39
14146,nazwa,이름,6
5994,trunek,분비액,68
5712,zanieczyszczony,파울 렌즈,35
4108,pia.,피아스,82
9057,nudy,지루한,33
5605,popularnie,대중적으로,74
3533,smalec,라드,86
4841,pyro.,파이 로스,78
4336,alegoria,우화,80
10174,ratownik,근위대,41
339,antymon,안티몬,100
7267,limeryk,오행 희시,62
58,lemoniada,레몬 에이드,100
9594,nerd.,얼간이,43
10409,podwójny,듀얼의,40
14062,przykład,예,10
12054,kukiełki,인형,23
9567,dawaj,김미다,47
9576,bogactwo,재산,47
13485,głosować,투표,10
6734,damaszek,다마스쿠스,66
9287,kay.,케이,49
4564,żebra,갈비 살,62
10149,budapeszt,부다페스트,42
7133,pau.,파우,63
13094,da.,다,16
