ID,KOREAN,TURC,INTERVAL
13995,크기가 큰,büyük,7
8521,파견,sevk edilen,45
928,창연,bizmut,97
9221,카르멘,carmen,50
8890,맥시 미스,maximus,52
5456,도브슨,dobson,74
10730,괌,guam,38
8188,순한,uyuşuk,57
1983,rutter.,çıngırak,93
1841,수감자,mahkumlar,89
66,핀 끝,tespit etmek,93
9008,확장,uzatma,18
4083,설상차,kar arabası,80
10050,가을,sonbahar,43
6700,슬러리,slurs,56
1449,재사용,yeniden kullanmak,60
13906,각,her biri,8
12295,명단에,kadro,24
3157,만주,mançurya,88
6186,캄 페체,campeche,70
199,게르 트루드,gertrude,100
12497,달리는 사람,koşucu,18
762,뉴스 편집실,haber odası,97
11878,포틀랜드,portland,29
2501,오버 드라이브,çok fazla,90
7774,룩이,brookie,60
10101,옷을 입고,giyinmiş,26
9527,분리,ayrılma,13
8950,슬롯,yuva,45
2555,제단,altar,90
14326,장교,subay,10
2313,먹었어,yenilmiş,91
13130,여덟 번째,sekizinci,17
6678,석회암,kireç taşı,67
13816,그것은,onun,5
13093,아르헨티나,arjantin,18
13886,inc,anc,18
7390,좋은 사람,iyi adam,62
14078,정치적인,siyasi,10
4931,행복하게,mutlu bir şekilde,77
3124,하츠 부르크,habsburg,88
9155,수탕나귀,jackass,50
5563,소중한,sault,74
1300,한창 젊은,ergen,62
12191,코메디,komedi,27
2938,이해력,kavramak,85
3461,글레이스,glace,86
1701,블랑카,blanca,94
9517,주홍,vic,48
13057,주식 회사,incelik,18
3287,무관하다,bakmaz,87
2154,에피네프린,epinefrin,91
11892,협약,sözleşmeler,13
12161,위험,risk,25
5509,별난,eksantrik,49
8824,상인,tüccar,47
12898,유타,utah,20
5882,압축 된 것,sıkıştırılmış,44
13078,공항,havalimanı,17
2613,큰 뜻,tutku,73
10631,수월한,yokuş aşağı,38
9399,이름의,isimsiz,49
13047,필리핀 제도,filipinler,14
13045,디스코,disko,18
13922,얻다,elde etmek,7
12702,고쳐 쓰기,yeniden yazmak,17
6500,히살고,hidargo,68
14358,지출,harcama,27
5620,콘도르,condor,71
1237,몹시,çok iyi,22
6800,마에,mae,65
11982,어설프게 다루다,becerememe,21
12595,단단한,sağlam,23
177,노스탤지어,nostalji,100
13666,왕국,krallık,12
2732,대류권,troposferik,76
2400,집행자,yürütücü,88
8665,클레오 파트라,kleopatra,54
6519,경화,skleroz,68
5755,히드라,hydra,72
2007,인의,fosforik,87
799,저격,snipes,80
12032,모퉁이,korix,28
5696,그건,ekşi,73
2107,십자 포화,crossfire,92
11349,손님,konuk,29
10761,애완 동물,evcil hayvan,35
11214,고생물학,paleontoloji,35
6980,바퀴통,hub,60
4792,산화제,oksidan,39
5545,스쿠퍼,kepçe,74
14359,에,-den,5
8766,십자군,haçlı,28
9465,극단론자,ultra,46
8970,호송,convoy,46
9573,오징어,kalamar,39
13160,글로벌,küresel,16
4252,거머리,sülük,81
4497,과테말라 사람,guatemalan,77
4108,피아스,pia,82
2356,제자리,frenç,91
9226,감정적 인,duygusal,31
9729,십구,on dokuz,46
12337,환경,ayar,9
9805,차고,garaj,44
4313,호커,hawker,81
5901,의도하지 않은,istemeden,64
10209,내기,bahis,36
10317,자바,java,41
13772,초록,yeşil,11
4217,전체주의 자의,totaliter,67
12666,신화학,mitoloji,21
10549,식사,yemek yiyor,15
12616,통화,para birimi,22
14135,도스,doz,5
4112,사소한,en ufak,82
6464,경매,açık arttırma,60
8103,완전한,integral,23
5757,조이는 것,vidalama,38
9559,크리스,kris,48
8981,루더비그,ludwig,52
6755,유리한,elverişli,29
972,gynecomastia.,jinekomasti,97
13837,너,sen,5
12930,남아있다,kalmak,10
9687,짖는 동물,barker,46
10944,생일,doğum günü,35
2596,옷,elbise,81
5479,패킷,paket,70
8104,사진들,pics,36
8120,소프트볼,softball,58
13836,하나,bir,5
10387,에어맨스,airmen,41
6522,피어스,pius,67
13617,테이블,tablo,12
8570,청어 무리,tirsi balığı,55
1977,분리 주의자들,ayrılıkçılar,66
737,파파라치,paparazzi,98
4447,살금 살금 기다,sürünme,67
10617,볼리비아,bolivya,39
1606,당황,dehşet,84
9181,스톡홀름,stokhholm,50
2031,zoroastrianism.,zervasiyanlık,88
9113,스타,starr,51
11536,성나게 하는,kışkırtıcı,30
7583,번트,sünnet,54
9029,시베리아 사람,sibirya,51
4923,재조정 된 것,yeniden planlanmış,73
13636,태그가 붙은,etiketli,7
8565,생강,zencefil,55
11009,회전,rotasyon,26
12589,암스트롱,armstrong,23
12261,리치몬드,richmond,26
13188,어린이들,çocuklar,17
9444,황,kükürt,45
9840,복수형,çoğul,41
10633,미니애폴리스,minneapolis,39
11200,혼돈,kaos,33
1576,여우 같은,foxy,94
11563,대주교,metropol,32
11966,내각,bakanlık,27
7742,합창,koro,60
12086,써리,surrey,28
5381,타바스코,tabasco,75
11125,보다 작은,daha az,36
2179,샤하이,shahi,91
10891,바바라,barbara,38
10558,인공의,yapay,38
12077,서른,otuz,27
2417,갈라진 틈,çiğnemek,88
13999,선,astar,9
7030,안식일,sabbath,65
12241,파블로,pablo,26
13320,확실한,kesin,15
4827,동력 경운기,lister,77
4320,피 에몬드,piedmont,81
14074,멀리,uzak,8
6513,인상주의,izlenimcilik,68
5532,사이프러스,hediye,74
13841,다른,diğer,5
3946,놈들,piç,55
9986,광대,soytarı,42
9458,무덤,mezar,38
7279,예전,prev,63
14373,예약,planlanmış,13
12107,통제,kontrollü,11
7550,excative.,evlat,62
5276,임무,bak,75
1921,점액,mukus,93
1733,하이퍼,haşlanmış,58
1805,까르푸,carrefour,93
2366,끼움,crips,73
9519,샤론,sharon,48
10736,아연,annie,38
12304,브루클린,brooklyn,26
8110,초승달,hilal,58
6874,실린더,silindirler,41
4183,콩팥,pankreas,82
2248,다다이즘,dada,91
3019,세정제,deterjan,87
2460,오두막집,shot,88
9441,불일치,anlaşmazlıklar,36
11910,폭동,isyan,16
11514,추신,ps,32
3967,성격,std,83
8871,페니,kuruş,52
5520,트리샤,trisha,74
12549,그 동안에,bu arada,23
1067,깜둥이,zenciler,47
6683,구별 짓다,ayırt etmek,41
4920,에틸렌,etilen,78
9240,위도,enlem,47
9015,홍어,paten,20
10829,인도주의 자의,insancıl,38
12823,창의적인,yaratıcı,20
1062,환경주의,çevrecilik,33
8842,수액,rain,53
8086,쥬라기의,jurassist,58
6842,채식주의,vejeteryancılık,58
9954,노점,çardak,43
6079,허용되지 않았다,izinsiz,64
13821,이것,bu,5
12627,프란시스,francis,23
13781,승리,zafer,11
4346,노동절,mayıs günü,81
13759,친숙한,tanıdık,11
3478,동반자,yoldaş,53
4721,중미,sezon ortası,79
10459,서사시,epik,40
14462,생산하다,üretmek,7
10706,갑판,güverte,38
1920,힐 빌리,hillbilly,86
6809,지렛대,kaldıraç,64
9784,화장대,vanilik,45
9230,벽돌,tuğla,45
7099,반역,ihanet,62
13095,자유,özgürlük,17
8258,타이,tai,57
10026,웨버,abanoz,44
3983,earthbound.,toprağa bağlı,83
4170,긴 장갑,eldiveni,81
12033,해적,korsan,18
3458,배틀,batmış,86
7477,공원 도로,park yeri,62
1426,부표,şamandıra,83
5686,로우리,lowry,72
5592,돌레스,dolores,69
13888,무엇,ne,6
4980,각하,sahib,77
7549,한여름,yaz ortası,62
14225,기본,ana,8
12014,순응하다,uymak,14
2599,친위대,bodyguard,80
14141,~로 인한,vadesi dolmuş,6
36,비민주적인,demokratik olmayan,100
7313,밴 자이,banzai,62
10327,킬로그램,kilogram,41
10561,피아노,piyano,39
7591,붐비는,kalabalık,18
12862,야생의,vahşi,20
11653,소유권,mülkiyet,31
1270,원형,arketip,88
4913,소포함,sophocles,78
1381,림프계,lenfatik,96
4937,대소동,tempon,75
3782,선창자,kantor,84
11003,커피,kahve,37
11780,룩셈부르크,lüksemburg,30
9657,포아트,pürüz,47
11541,싱,singh,32
13788,분석,analiz,11
8018,녹스빌,knoxville,59
12791,래리,larry,21
7787,밀라드,millar,60
4509,낭모,gevşek,75
4446,다시 추가,yeniden ekle,80
11208,할리우드,hollywood,35
7317,마들리,madeleine,62
8253,키에프,kiev,57
6601,곡,tırtıl,38
12969,지연,gecikme,7
4531,풀럼,fulham,80
9534,타이어,tekerlek,34
10698,재평가,yeniden değerlendirilmiş,38
4947,준수하다,uysal,77
11626,기이 한,tuhaf,31
1786,달마 시안,dalmaçyalı,73
1279,빵구 내는,delinmiş,65
525,대전,elektrifikasyon,99
4718,수분,nem,79
12155,돌리는 사람,turner,27
9717,로신,lohan,46
13010,잡았다,yakalanmış,19
9827,사이,bağlantılar,11
11061,탄약,mühimmat,37
10713,터널,tünel,35
11543,무지개,gökkuşağı,32
7307,발명자,mucit,53
5095,양보하다,kabul etmek,39
8673,에스토니아 사람,estonyalı,51
7885,구부러진,kavisli,37
6710,임신 한,hamile,67
3227,이기적인,bencil,83
12818,북동,kuzeydoğu,21
13365,주황색,portakal,15
5595,보호 시설,iltica,71
11903,여자 이름,emzik,27
13994,날,günler,6
1923,차이점,latimer,93
12333,저항,direnç,21
9091,재조합,sevinçli,41
4249,미네소퍼,mayın tarama gemisi,77
10386,자유민,özgür adam,41
274,미카도,mikado,97
8115,인류학,antropoloji,57
3487,카멜레온,bukalemun,86
9131,아르키메데스,arşimet,51
13084,싱가포르,singapur,18
11085,카스트로,castro,36
14095,평균,ortalama,11
3298,예요,yaşasın,87
11258,돼지,domuz,29
8173,보통의,mütevazı,58
9158,적도,ekvator,29
11445,영원히,sonsuza kadar,32
1628,핀 홀,iğne deliği,94
4971,대대생,bulimia,77
732,쿠마라,kumara,98
11913,농장,çiftlik,24
6955,도둑,hırsız,65
5133,줄루 족,zulu,75
3120,셔터,deklanşör,77
1981,살초제,herbisit,90
3880,아말산,amal,83
6424,후퍼,hooper,69
4142,어둡게하다,koyu,82
8663,왜건,vagon,48
11339,짧음,kısalık,34
12037,바보 같은,şapşal,24
9867,푯말,tabela,45
6168,매크로,makro,69
7747,절정,kederli,40
9251,주석,teneke,49
1640,재판,yeniden basmak,64
3673,베르 맨,bergman,85
208,슈다,shrove,100
3707,색안경,güneş gözlüğü,84
14167,가족,aile,12
3355,원조,auspices,86
1147,다이 하드,zor ölüm,97
11765,랄프,ralph,30
1766,자세한 해설서,yemek kitabı,88
11597,글래스고,glasgow,32
9809,손가락,parmak,32
227,미용술,kozmetoloji,100
12132,가장자리,köşe,22
12882,알파의,alfa,20
13511,토론토,toronto,13
8828,타우,tau,53
693,시라즈,shiraz,98
14083,중요한,önemli,8
6594,그을음,kurum,67
7910,람무치,lambleau,59
10781,리니먼,linemen,38
12232,파나마,panama,26
4714,하누카,hanukkah,79
13463,지,z,14
13638,지정합니다,belirtir,7
12144,세르비아,sırbistan,27
9016,오케스트라,orkestra,50
5313,트랜스 비아의,transvaal,75
841,버기,buggy,97
8934,랜으로,randall,52
10857,붕괴 된 것,çöktü,24
8900,꿀,bal,52
11816,위조,sahtecilik,27
6561,나이로비,nairobi,68
10672,유지,korunma,14
5643,카르복시,karboksi,73
5362,한 지방,kırsal bölge,75
9467,그럼에도 불구하고,her şeye rağmen,48
11986,대니,danny,28
132,가나안,gana lı,99
12197,박쥐,yarasa,9
2998,슈퍼 히어로,süper kahramanlar,60
1601,선반,torna,94
7802,격렬한,siklonik,11
8012,작곡가,söz yazarı,48
2605,운모,mika,90
2506,케루빔,cherub,90
7935,윙 선수,kanat oyuncusu,45
14139,비교,karşılaştırıldığında,11
6859,고용,istihdam etmek,21
10173,지중해,akdeniz,42
5529,덜 루스,duluth,74
10765,네오,neo,38
12282,미친,deli,25
1421,얽히고 설킨,shaggy,95
13916,제품,ürün,8
856,우데,udal,98
625,국회의원,milletvekilleri,94
13524,에코,eko,13
2609,리스,lis,32
3440,그랜드 마스터,büyük usta,86
938,애자,aum,97
4184,뛰는 사람,springer,82
10308,전표,chit,42
5954,ebbets.,ebebiler,71
3941,몰래 엿보다,dikizlemek,80
12450,오리,ördek,20
12924,어치,jay,16
12023,경마장,raseway,28
11137,별장,villa,36
1427,송시,ode,90
8993,슬립낫,slipknot,52
14306,출시된,piyasaya sürülmüş,8
3516,유칼립투스,okaliptüs,86
11322,줄리어스,julius,34
1204,사탕 수수,şeker kamışı,97
2418,하류,akıntı yönünde,91
13913,둘 다,ikisi birden,8
13243,일요일,pazar,16
7447,데리,derileştirmek,62
9262,레슬링 선수,güreşçi,43
13115,이집트,mısır,17
14198,~을 따라,birlikte,10
7657,몬머스,monmouth,61
3932,발음하기,telaffuz,38
11196,열셋,on üç,35
13944,요크,york,8
12218,사라,sarah,26
8564,피하기 어려운,kaçınılmaz,54
1286,중심 업체,merkezci,93
6764,지느러미,fin,60
10053,폐선,hulk,43
4647,블랑코,blanco,79
13289,사건,olay,14
6621,부시 파이어,bushfire,54
4136,위임 사항,zorunlu,39
9112,원뿔,koni,49
11234,준장,bigadier,35
1900,혹,kamburlaştırmak,87
14156,국제적인,uluslararası,9
3675,도청,dokunmak,48
3113,수영 선수,yüzücü,74
11330,시아,cia,34
6280,벽옥,jasper,68
6358,공적,hava boşluğu,69
9350,사하라도,sahara,49
5681,바이폴라,bipolar,73
12465,청소년,gençlik,22
3294,혈액 요소 질소,topuz,54
2096,감탄,ünlem,90
13186,외국의,yabancı,16
4473,스니우더,snider,80
8582,여인숙,han,45
6596,프로토,proto,67
155,일륜차,el arabası,100
8201,식물학,botanik,57
11788,암살,suikast,26
13896,아래에,altında,7
1839,굳어진,sertleştirilmiş,88
8990,단서,ipucu,42
4413,에어 모빌,airmobil,81
8298,출현,advent,57
7876,플랑크톤,plankton,60
2931,가장 먼,en uzak,88
3985,지뢰,gein,83
13149,셰프,şef,13
12200,비교적,nispeten,19
2332,일조,trilyon,89
5812,제방,canlandırmak,63
6156,교감 신경,sempatik,69
7354,줄거리,hikaye konusu,57
8983,수락 자,akseptör,50
8294,루무치,rousseau,57
11768,아브라함,i̇brahim,30
1448,팅크,ting,84
9745,소매,elbise kolu,36
6703,네모,nemo,67
8694,플레처,fletcher,54
4420,스피더,spitzer,80
7750,세게 끌기,çekmek,44
3907,대단히,son derece,83
3887,카사,casa,73
716,인바운드,gelen,84
9,나열,remade,100
5694,흔들리고있다,swung,73
12185,깡충 깡충 뛰다,atlamak,26
5774,가성화,hazırlanmış,15
1708,탐낼,coveted,91
2231,브라우니,brownie,88
12114,민트,nane,26
3286,신경,sinirler,51
8816,갈릴레오,galileo,53
12468,모리스,morris,24
9798,레인저,ranger,17
9020,렌즈,lens,52
12533,정확한,bire bir aynı,23
3483,바론셋,baronet,79
9637,청소,nefes kesici,28
9622,접속사,bağlaç,44
8487,빙하,buzul,51
10718,페넌트,pennat,38
1822,스타일,taşlar,91
6111,네메시스,nemez,70
13211,양키스,yankiler,13
1032,용감하게,vadiantly,97
4951,사원,cami,37
8398,우연의 일치,tesadüf,39
13755,르,leğen,11
12094,퀘스트,que,27
9991,따라서,sonuç olarak,23
1316,맘보,mambo,96
11367,초콜릿,çikolata,34
2309,칭찬,iltifat,57
4274,oxidase.,oksidaz,81
46,방형 보루,redoubt,94
8505,롬니,romney,55
13533,후안산,juan,13
10661,가장 오래된,en eski,39
6856,시계,datelin,66
6759,펄프,hamur,66
11688,아빠,pa,28
9149,시달린,basmış,51
13484,아브,ab,13
14487,십일월,kasım,6
10355,스트레스,stres,36
10232,비누,sabun,41
2829,계산,hesaplaşma,63
7,탄산염,karbonit,100
669,팽창,kabarma,67
12970,et.,ettirmek,19
3528,아보카도,avokado,83
4717,오팔,opal,79
4401,치즈 버거,cheeseburger,80
7604,진,jin,62
4543,관세,tarifeler,58
9790,우스터 셔,worcestershire,46
1298,리디아,lidia,96
10574,해왕성,neptün,39
10616,실바,silva,39
7738,확인되지 않았습니다,doğrulanmamış,46
14275,란,lan,59
6008,만다린 오렌지,mandalina,71
2543,단조롭게 하는,düzleşmek,85
6009,좋은 해,iyi yıl,71
4442,부러움,imrenmek,79
8479,샐러드,salata,55
10357,아르메니아 사람,ermeni,38
2260,외국인,gringo,91
12171,그리드,kafes,26
2224,황홀한 도취,kaap,91
6489,당혹스러운,utandırıcı,46
5383,알베도,albedo,73
13004,책임이있는,sorumlu,11
10441,가브리엘,gabriel,40
7169,반등했다,ribaunt,26
11714,애너하임,anaheim,31
6615,근거 없는,asılsız,67
4777,노동 조합원,sendikalı kimse,68
14407,예상하다,beklemek,11
710,말등,at sırtında,98
10318,매사,massa,41
12178,브렛,brett,27
4303,바꾸어 놓을 수 없는,yeri doldurulamaz,79
3215,알레르기,alerji,86
10311,억압 적으로,dikkatsizce,41
226,인터레서 게,interleague,100
5676,열역학,termodinamik,69
6182,시금치,ıspanak,70
5989,바론,bar,59
3609,수미자,sumner,85
12105,로리,rory,27
6326,도가니,pota,69
10750,엘리,eli,38
1997,나사렛 사람,nazare,93
4101,와인 하우스,şarap evi,83
11594,여행,seyahat,28
5915,하류 밭,downfield,72
9192,복숭아,şeftali,48
6403,마틸다,matilda,69
11912,윌리,willie,25
5948,하노이,hanoi,71
12564,극장,tiyatro,22
14041,이미,çoktan,8
646,연두빛,charteuse,99
13269,이론,teori,13
9857,고지,yayla,32
11502,트리니다드,trinidad,33
13071,선택하다,seçmek,12
9235,오로라,aurora,50
6897,앙상블,topluluk,62
11806,사자,aslan,17
11890,상징,amblem,28
8879,세네카,seneca,52
14152,패키지,paketi,20
9167,대초원,çayır,49
9404,지우다,koz,46
4684,방책,stoklamak,74
9730,부풀다,şişkinlik,46
12710,도널드,donald,22
14295,수행원,takip etme,5
2518,완곡 어법,öççilik,87
10684,크리스티,christie,36
5945,모데나,modan,71
7563,경증,ılıman,62
10552,내륙,içten,40
327,키모노,kimono,98
8659,부수적으로,tesadüfen,52
9252,미터법,metrik,48
932,학생 가방,satchel,97
14121,만들기,yapımı,5
6143,아시리아 말,asur,65
4591,부착,ek dosya,15
13879,지금,şimdi,7
509,삭제되지 않았다,tarihsiz,99
8695,마초,mahal,54
9107,보충,takviyelemek,38
8439,엘머,elmer,56
6949,울트,ult,65
6536,말장난,cinas,63
2730,연마,bileme,66
13690,돈,para,12
10346,온실,yeşil ev,41
3802,골다공증,osteoporoz,84
1563,오세아 먼언,okyanusyacı,95
14349,제공,tedarik edilen,6
756,전 세계적인 유행병,pandemi,97
2281,이노시톨,inositol,91
11728,밀라노,milan,31
9738,고요,sessizlik,41
14496,인플레이션,şişirme,44
6308,새우,karides,69
854,솔레,solver,98
9700,풍자적 개작 시문,parodi,38
1059,enforcer.,zorluk,28
8589,도살신,doser,55
4836,마이크로 페니스,mikropenis,78
11308,조이,joey,34
608,페디큐어,pedikür,99
8528,캐딜락,cadillac,54
12220,안정된,yerleşmiş,22
14467,논의,tartışılmış,6
6868,바닐라,vanilya,66
6220,미트,mitt,68
3200,혹사하다,zarar vermek,52
7532,스라소니,lynx,62
13122,별들,yıldızlar,9
12733,러시,acele,12
11681,타운십,ilçe,30
11583,몬로,monroe,32
495,간지럼,gıdıklamak,85
13310,이사회,konsey,15
13226,앞으로,ileri,9
2674,갑상선,tiroid,88
11513,사회당,sosyalist,30
7113,유클리드,öklid,64
5797,반도체,yarı iletken,69
7684,멘델,mendel,61
8281,시어스,set,54
11690,하버드,harvard,31
5723,말하는 사람,anlatan kimse,70
11660,병합,birleştirmek,18
10455,펩시,pepsi,40
1282,트라이어드,triads,65
8503,시민권,vatandaşlık,55
11741,아마존,amazon,30
8718,모자,şapka,26
14276,아마,muhtemelen,7
13076,사회,toplum,17
3389,유화,yağlar,16
290,개략도,şematik,96
12565,입증하다,ispat et,15
11778,부적절한,uygun olmayan,30
1119,전기 분해,elektroliz,97
12856,대행사,ajans,16
6265,의상,kostümler,40
11042,마람,marlin,30
9882,뼈대,çerçeve,44
14055,오다,gelmek,7
8442,미성숙,olgunlaşmamış,53
4956,마력,beygir gücü,77
8689,슬프게도,ne yazık ki,54
5661,양궁,okçuluk,73
8172,묘사하다,tasvir eden,23
7302,삭감,yırtmaç,47
11573,에디슨,edison,32
3888,나일론,naylon,83
7857,느슨하게,gevşekçe,30
9456,수단이되는,enstrümantal,26
4834,바인더,bindi,78
238,선잠,kestirme,80
4407,배아,embriyonik,80
11455,당신,ya,33
10413,날카로운,keskin,40
8751,아코르의,akor,53
3659,매약,nostrum,85
10214,핀란드어,fince,42
9142,이로써,bu vesile ile,51
11457,발트 어파,baltık,33
4089,어려운,yapışkan,83
6979,긴급한,acil,58
10837,스펙트럼,spektrum,38
8424,호레이스,horace,56
2280,사격,fullshot,86
12082,무질서,düzensizlik,26
4117,숨기기,hid,82
9307,데뷔했다,çıkan,19
6559,기병,troopers,55
1443,그럴 수있게하다,cest,95
12184,무시 무시 거주지 않은,lisanssız,27
11362,란카시어,lancashire,34
11968,디즈니,disney,28
13627,적절한,düzgün,12
13333,합리적으로,makul bir şekilde,6
9522,댈러스,dal,48
460,중독성이있다,bağımlılık yapan,23
1559,밀너,milner,95
9462,그린 윅,greenwich,48
3974,프리깃,firkateyn,78
1764,차단기,engelleyici,83
5953,가는 리본,ferah,71
13774,늦은,geç,11
12369,사과,elma,24
4949,무정부주의,anarşizm,74
13146,위스콘신,wisconsin,17
2933,하잘것 없는 물건,dido,88
11202,패널,panel,32
1404,고마움,şükran,95
13912,정보,bilgi,5
14244,수단,araç,8
13632,법정,forum,12
6301,어지러운,başı dönmek,65
759,탈취제,deodorant,95
13326,호,hr,13
87,표백,ağartma,38
4126,레시피,tarif,71
386,삼중의,triyasik,100
11923,기계적 인조 인간,android,29
9285,솔직히,açıkçası,49
6630,수박,karpuz,66
7838,습관,alışkanlık,46
1248,무대 뒤에서,kulis,96
12397,정찰,keşif,25
4190,제 bde.,bde,82
14157,가득한,tam dolu,9
12764,최악의,en kötüsü,21
9097,옥화물,iyodür,51
4045,불만,hoşnutsuz,79
2586,제록스 복사기,xerox,90
4786,트립토판,triptofan,79
6435,아프리카 인,afrikalılar,13
9094,다이얼,aramak,45
4635,근육 경련,kirletmek,79
7297,말라야,maliye,63
12349,역사적인,tarihi,13
12591,연습,egzersiz yapmak,20
1669,사르데냐,sardunya,94
11861,깊이,derinlik,29
3591,사마귀,mantis,85
13538,규정 준수,uyma,13
13152,가능성,şans,15
52,하트 비트,kalp atışı,99
6147,배상금,tazminat,66
1913,횃불,torched,32
8092,탔다,binmek,58
11723,고래,balina,27
12245,공주님,prenses,26
3371,매서운,bitkin,86
12183,자살,intihar,25
8802,재검토,yeniden gözden geçirmek,50
6283,몽펠리에,montpelier,69
6515,딜도 라구 딜도,yapay penis,66
7252,차림새,kıyafet,54
13592,쿠루,kuru,12
12958,칼뱅,calvin,19
1746,바카,baka,93
1462,엄청나게,müthiş,53
14313,이전의,öncesi,11
5873,적당히,ılımlı olarak,26
3982,흐림,bulutlu,71
5480,게코,gecko,74
5238,캐치폴,catchpole,76
6661,혈우병,hemofili,67
4518,어형 변화표,paradigma,79
10125,수르어,surat,43
14331,독일,almanya,11
78,거지,dilenciler,87
8377,감정,duygusallık,45
13434,가져왔다,getirilmiş,14
9529,욕조,banyo,41
7656,치코,chico,61
9449,돔형,dom,48
7337,사치,lüks,45
2488,깔때기,huni,86
4268,달력,almanak,81
12684,공산주의자,komünist,20
1344,망사,örgü,91
12590,이슬람교,i̇slâm,15
7867,임금,ücret,30
7486,신을 하다,kutsamak,44
2413,건,tendon,88
11062,세르비아 사람,sırpça,36
3505,로행,rohan,86
2725,상류 사회,köleler,89
14059,단위,birim,7
5082,하인,hizmetçi,57
12960,만,körfezi,19
11230,예산,bütçe,34
5202,용감,gallander,76
12859,조롱,josh,20
11016,추억,vista,37
6501,여리고,jericho,68
7373,옥외 변소,gizlilik,62
5064,종파리의,mezhep,74
7353,풍경,manzara,57
275,iberian.,i̇ber,99
10739,리처드슨,richardson,38
598,계층 적입니다,hiyerarşik,91
10795,위원,komisyon üyesi,37
1020,꾸민,dövme,97
14118,주어진,verilen,10
6091,강타,sümüklü böcek,52
6377,트립 민,triptamin,69
2204,수렴,yakınsak,47
9089,한정된,sonlu,48
2196,로셸,rochelle,91
3387,비문,yazıtlar,67
2073,그릇된 정보,dezenfekte etme,92
414,소나,sonar,100
2717,거치게,sert bir şekilde,89
381,총독,viceroy,97
11364,야곱,jacob,34
5230,와동,vortex,76
12782,인라인,çizgide,21
6061,장기간,uzun süreli,63
9588,비슷하게,aynı şekilde,47
6990,박격포,harçlar,39
2193,맥시마,maxima,91
4699,벌새,hummer,79
7949,랜드,rand,59
3415,오카리나,ocarina,86
9233,양성애자,biseksüel,43
2324,슈와 츠,schwarz,91
4009,판테온,panteon,83
4008,룰루,lulu,83
6902,충돌,çökme,16
11373,홀로 코스트,soykırım,34
12831,아프가니스탄,afganistan,21
13020,합의,anlaşma,18
11011,거북이,kaplumbağa,32
4538,공회당,bazilika,79
8514,찰스 민,charlemagne,55
10592,햄,jambon,38
6362,비글,beagle,68
12722,어머니,anne,21
10294,기혼,evli,37
10434,지저분한,denetim,41
12076,암,yengeç burcu,28
6619,징병,kabiliyet,59
5412,앙카라,ankara,75
5462,토라,tevrat,74
6057,크레타 섬,girin,71
13005,의약품,ilaç vermek,16
11794,트래비스,travis,30
7989,파올로,paolo,59
10825,무의미한,anlamsız,38
4868,일원,üniter,78
14420,명명 된,adlandırılmış,6
8648,신뢰할 수있는,güvenilir,24
3033,감사,denetçi,86
10275,장미유,ottop,42
11941,걸어 건너기,wade,28
9140,크라이슬러,chrysler,50
12716,전문인,teknik,15
8892,일치,concord,51
13354,고대의,antik,15
13486,반대로,anti,14
1473,마구,tesisat,87
2658,plebiscite.,halkoylaması,89
7233,자본가,kapitalist,60
13157,기한,gif,17
1264,꿈꾸는 듯한,rüya gibi,96
808,푸시 슈,putsch,98
5419,감수 분열,meiosis,75
11152,배구,voleybol,36
9362,묘지,mezarlık,49
11500,노르만 인,norman,32
9952,감사합니다,teşekkür ederim,44
3758,페르세우스,perseus,84
12312,세계적인,dünya çapında,25
1518,추골,malleus,95
10192,감마,gama,42
2227,파서,ayrıştırıcı,90
10098,항문,anal,43
8469,콜레라,kolera,55
9691,허먼,herman,46
5958,죽,thru,71
901,멀리간,mulligan,97
1815,생물 의학,biyomedikal,93
1118,해양학,oşinografi,97
9400,랑,lang,49
10491,지휘대,podyum,39
9611,복제,yeniden üretilmiş,38
2127,마리안 사람,marianne,92
10320,제한,sınırlar,9
3301,페르소나,şahsiyet,78
8085,잘못된,hatalı,50
8569,경향,sürüklenme,34
601,시나,sina,99
1045,수짜,choctaw,97
8004,앵커리지,ankraj,59
7624,법령,karar vermek,52
9791,뭐라고,hür,45
9724,부싯돌,flint,46
11096,멤피스,memphis,36
8968,자고있는,uyuyor,16
2067,암초,cay,91
6946,공개했다,tanıtılmamış,59
758,버 뱅크,burbank,98
14087,총,toplam,7
7151,var.,değersiz,64
12459,보행자,yürüdü,24
9881,합병,birleşme,43
578,얼빠진 실책,boner,96
13712,증명할 수 있는,doğrulanabilir,8
10645,내뚫다,delmek,34
8752,체로키,cherokee,53
7901,화성인,marslı,58
9694,마스코트,maskotu,42
13442,무한정,süresiz olarak,13
912,특수 증상,tanı,93
12624,폭풍,kasırga,20
6654,아프리카,afro,67
2285,운동화,spor ayakkabı,88
5061,끄는 것,ousted,65
3145,드루즈,dürzi,88
1438,오순절,pentekost,67
7116,흉상,baskın yapmak,50
6410,담화,söyleme,68
4084,패스트볼,fastball,82
10223,자일,gilgiler,42
6109,알주자,alastor,71
12772,노트르의,notre,21
12416,칠레,şili,24
12855,의료,tıbbi,19
11408,자문,danışma,26
14390,힘,kuvvetler,8
13079,나무,ağaç,16
1552,딜,dereotu,93
12016,스톡,stok  mevcut,25
3217,익힌 것,connaught,87
3526,마시멜로,hatmi,86
4365,지거,jagger,80
9874,깨닫다,fark etmek,36
14321,언어,dil,10
6698,다이크,deze,63
