ID,FRENCH,JAPAN,INTERVAL
9253,métrique,メトリック,37
12699,deviner,推測してみて,12
11999,pauvrement,不完全に,18
1611,variance,分散,93
5116,humanoïde,ヒューマノイド,68
9268,Libéria,リベリア,37
1602,tour,旋盤,93
8609,chiot,シュアーリー,42
12815,estimé,推定,12
11069,Oeuf,卵,24
12178,pousser,押す,16
10886,charbon,石炭,26
5088,jacqueline,ジャックライン,68
10811,sacrifice,犠牲,26
13130,Alabama,アラバマ,9
9601,rant,ラント,35
12633,surface,水面,13
13680,Inde,インド,5
9256,Pythagoras,ピタゴラス,37
7892,carnage,散伏,47
2460,cigarettes,タバコ,87
4558,parer,パリリー,72
2024,propogande,プロポガンダ,90
1772,stégosaure,ステゴサウルス,92
13696,ancien,前者,5
1788,apostrophes,アポストロフィ,92
10197,corner,コネコンバック,31
8647,Atlantis,アトランティス,42
10189,notification,通知,31
8959,séparer,夕方,40
8578,invisible,見えない,42
1832,hake,鉄道,92
1033,vaillamment,勇者に,97
12434,turc,トルコ語,14
10494,Crosby,クローバイ,28
10269,Tamil,タミル,30
9702,conclusions,結論,34
3548,caldera,カルデラ,79
362,trace de pas,足音,100
7071,essuyé,泣きました,53
1051,torii,鳥居,97
2362,mausolée,霊廟,88
10774,Donovan,ドノーバン,26
1895,de derrière,冒された,91
9015,éclairé,照らす,39
11421,tarte,パイ,22
4810,fumé,スモーキー,70
7907,ratiociner,常連,47
8381,proclamé,宣言された,44
6858,alzheimer,アルツハイマー病,55
11912,nuage,クラウド,18
6140,nappe,スリック,60
1823,stillé,盗品,92
9505,éruption,噴火,36
2351,brossage,ブラッシング,88
8284,fibrose,線維症,45
10042,astronomie,天文学,32
1618,martens,マルテン,93
9933,bruyère,ヒース,33
9724,castor,ビーバー,34
2352,orme,エルム,88
10608,Rhin,ライン,28
7516,ballade,バラード,50
5785,les marées,潮,63
12574,Plus facile,より簡単に,13
718,pacifiste,ピキシスト,98
9694,guépard,チーター,34
6754,béryl,ベリル,56
13227,effronté,前方,9
8474,clarté,明確な,43
2841,impitoyable,冷酷な,84
10582,bobet,ボーベット,28
8321,algiers,アルジェ,44
7013,rembourrage,パディング,54
7518,centres,中心,50
4585,jerez,エレズズ,72
9470,jade,翡翠,36
3207,le suspense,サスペンス,82
5506,quota,クォータ,65
12072,corvus,コルバス,17
12106,rory,ロリー,17
3070,fondamentaux,基本,82
4296,pasteur,牧師,74
10835,tourisme,観光,26
4941,percepteur,納税者,69
6776,Siegfried,シーフリフライ,56
7895,friction,摩擦,47
6657,titulaire,在盗,56
13476,persan,ペルシャ語,7
3381,sciemment,故意に,80
7238,saunis,サンダース,52
9145,plaques,板,38
3556,muscat,マスカット,79
13244,dimanche,日曜日,8
8070,verger,オーチャード,46
4969,Rossignol,ナイチンゲール,69
12276,meurtre,殺人,15
247,conseils,カウンセリング,100
10875,adjoint,副,26
12500,terrorisme,テロ,14
324,monothéisme,一神教,100
8126,mature,成熟する,46
4236,mélanger,ブレンド,74
2892,inondé,浸水した,84
12135,victimes,犠牲者,17
8235,penché,傾く,45
12999,amende,大丈夫,10
8261,jeep,ジープ,45
10472,poursuite,追いかけて,29
4005,phobie,恐怖症,76
4660,il y a,或いは,71
3247,indigo,インジゴ,82
11769,abraham,アブラハム,19
10663,constamment,常に,27
6999,sucette,ロリポップ,54
4948,conforme,コンプライアット,69
7057,quartier,近所,53
1869,collant,衝撃的,91
3200,céleste,セレステ,82
799,porcelaine,磁器,98
10112,atlas,アトラス,31
13118,Diego,ジエゴ,9
9270,lampe,ランプ,37
3078,typographie,タイポグラフィ,82
8998,alimenter,失敗,39
13404,affaires,仕事,7
12341,muhammad,ムハンマド,15
13028,Christopher,クリストファー,10
12066,Spencer,スペンサー,17
6470,OPEC,オペコ,58
8788,impoli,不二,41
10816,partiel,部分的,26
8316,hindi,ヒンディーニー,44
11076,Idaho,イダホ,24
177,clostridium,クロストリジウム,100
7982,réussir,成功した,47
1233,bromure,臭化物,95
6476,entrepreneur,起業家,58
5967,percussion,パーカッション,61
10318,Java,ジャワー,30
10184,incertain,わからない,31
4870,fragment,断片,69
12169,chasser,追跡,16
7028,milté,百分率,54
12262,richmond,リッチモンド,16
3451,bas de page,フッター,80
9612,reproduit,再現,35
10794,préparatoire,準備する,26
10441,transmission,トランスミッション,29
9076,inactif,非活性,39
2279,coucou,カッコウ,89
13197,Cleveland,クリーブランド,9
5203,galanterie,ガラントリー,67
9993,Bourse,奨学金,32
9318,Ceres,セレエレス,37
1817,Yaourt,ヨーグルト,92
3756,algorithmes,アルゴリズム,77
10339,emerson,エマソン,30
13329,artillerie,砲兵,8
7298,Malaisie,マラヤ,52
3567,conférence,講義,79
6412,idem,同上,58
560,catskill,キャッチキル,99
12282,lentement,ゆっくり,15
1936,antioxydant,抗酸化剤,91
8182,Rodham,ロダム,45
6841,poids lourd,厚い,55
12978,observatoire,展望台,10
13267,grec,ギリシャ語,8
12125,occasions,機会,17
6715,fermeture,閉鎖,56
3761,examens,試験,77
8452,manifestants,抗議者,43
13617,visiter,訪問,6
7190,Marina,マリーナ,52
7484,métrage,ヤードジュ,50
9921,chenu,揚水,33
6596,soigné,きちんとした,57
9704,crier,悲鳴,34
12035,bavarder,トーキー,17
4045,calcutta,カルカッタ,75
8402,kurde,クルド,44
13780,William,ウィリアム,5
4681,non dévoilé,未解決,71
7870,gamelle,デキシー,48
2579,gilet,ウエストコート,87
12361,neiger,雪,15
6276,haïtien,ハイチアン,59
10177,lahore,ラホリ,31
4157,quai,岸壁,75
2159,condition,但しだ,89
1718,pyridone,ピリドン,93
10216,vigoureux,華々しい,30
1425,chants,ちゃんちゃん,94
11132,département,部長,24
8973,piège,トラップ,40
321,traceur,トレーサー,100
3302,personnage,ペルソナ,81
5354,bataan,バタン,66
7322,éjecté,排出された,51
750,botulisme,ボツリヌス,98
11886,de Kenny,ケニー,18
4354,Meiji,明治,73
5305,sikhisme,シークズム,66
3706,maniaques,マニアック,78
5772,perles,ビーズ,63
7731,intercepteur,傍受,49
10204,atome,原子,31
483,épitaphe,誉れ,99
6817,glendale,グレンデール,55
10326,attitude,態度,30
3719,crime,重罪,78
2842,cocker,コッカー,84
5915,surplus,余剰,62
1556,amyotrophe,筋萎縮,94
3521,chevron,シェフロン,79
8568,ghetto,ゲットー,42
7501,Yellowstone,イエローストーン,50
1025,parr,パリの,97
12683,vendu,販売された,13
7117,bousiller,バスト,53
196,dingue,ディングル,100
12387,offrir,オファー,15
6766,échanger,スワップ,56
7836,agacé,いらいらした,48
3033,piccolo,ピッコロ,83
6324,bavardage,バッロ,59
2375,cupcake,カップケーキ,88
13163,consécutif,連続,9
5040,poliomyélite,急性灰白髄炎,68
10265,magasins,店舗に,30
7840,menteur,うそつき,48
10672,sanglant,血まみれ,27
3136,chirurgical,外科,82
11879,portulaire,ポートランド,18
11612,contraire,逆に,20
5742,Judas,ユダヤ,63
6594,taudis,スラムスラム,57
7935,tondeur,剪地,47
3333,vertage plat,フラットワーム,81
12818,Berlin,ベルリン,12
8877,Coaster,コースター,40
1761,ravin,渓谷,92
24,Amen,アーメン,100
5643,ammonium,アンモニウム,64
11149,Télécharger,ダウンロード,24
3731,traits,特性,78
8844,dard,ダート,40
10077,artemis,アルテミス,31
12912,musée,美術館,11
11565,crucial,重要,21
5232,téméraire,無謀,67
13759,robert,ロバート,5
10103,romantique,ロマンチック,31
12154,satisfaire,満足させる,16
3448,cavalier,騎手,80
7231,rentrée,アウトバック,52
1904,boswell,ボスウェル,91
8482,testament,秘密,43
1555,goss,ゴスの,94
10846,tucker,タッカー,26
13061,du froid,寒い,10
2257,moselle,モセル,89
10264,Assommer,ノックアウト,30
667,reprise,朗読する,98
11127,sournois,卑劣な,24
12531,secret,秘密,14
12269,musulman,イスラム教徒,16
4160,iguana,イグアナ,75
2830,compte,算切する,84
11072,explosif,爆発物,24
2396,gramophone,蓄音機,88
4371,authenticité,信憑性,73
12164,newton,ニュートン,16
8820,creuser,掘る,41
7402,automobile,自動車用,51
8154,reconquérir,回復する,45
2750,raineur,鼻水,85
9184,sérotonine,セロトニン,38
6728,bricoler,ティンカー,56
1451,escalier,階段,94
295,infructueux,無駄な,100
2951,pyrroline,ピロリン,83
9121,épingler,ピン,38
950,géologues,地質学者,97
4218,totalitaire,全体主義者,74
8283,poseidon,ポセイドン,45
613,Mendelssohn,メンデルソーン,99
12992,dallas,ダラス,10
13220,Douglas,ダグラス,9
10788,médiéval,中世の,26
8798,simplex,シンプレックス,41
11918,Jeanne,ジェーン,18
13562,Jones,ジョーンズ,6
3236,méningite,髄膜炎,82
975,démoniste,ウォーロック,97
5900,antilope,アンテロープ,62
6491,paon,孔雀,58
7644,oasis,オアシス,49
4232,enfield,エンフィールド,74
7158,rideau,カーテン,53
7502,le réalisme,リアリズム,50
8548,furieux,激怒,43
81,Westland,ウエストランド,100
11188,paraguay,パラグアイ,23
9382,comédien,コメディアン,36
10855,difficile,タフ,26
7385,cadet,符号,51
7788,meuble,ミッラード,48
1394,penney,ペンニー,95
11847,facteur,要素,19
2676,pouilleux,おやつ,86
4613,bananes,バナナ,71
441,hiller,丘陵地,100
13157,présidentiel,大統領,9
11270,Malte,マルタ,23
6067,buffles,バッファローズ,61
11004,café,コーヒー,25
7301,thèse,定説,52
4200,minuscule,小文字,74
2062,tangade,牙,90
12646,enquête,調査,13
8488,glacier,氷河,43
908,métallurgie,冶金,97
11626,Apollon,アポロ,20
5469,barnard,バーナード,65
10127,saisi,つまずく,31
10840,se détendre,デタピー,26
12767,cartes,カード,12
12528,crédit,クレジット,14
2635,patte,足,86
12255,interne,内部,16
6294,Scarborough,スカーバラ,59
9187,soupe,スープ,38
10300,syntaxe,構文,30
8831,inchangé,変更なし,41
13341,escalader,規模,8
7869,Botswana,ボツワナ,48
8462,schneider,シュナイダー,43
13292,nation,国家,8
6932,ségrégation,分離,55
1916,beignets,ドーナツ,91
5495,connard,マザーファッカー,65
7485,eris,エリス,50
2977,ursa,ウルサ,83
4622,Enfoiré,バカ,71
12840,le printemps,バネ,11
872,taro,芋,97
5569,méridiem,メリディエム,65
5067,Lyland,ティランド,68
8701,merrimack,メリマック,42
733,kumara,クマラ,98
2084,cima,シマ,90
3220,fleur,フルート,82
9386,maïs,コーン,36
11014,piquet,ピコエ,25
7320,la frange,フリンジ,52
9332,consommé,消費された,37
5442,théière,茶目,65
11947,exprimé,表現された,18
9210,mona,モナの,38
8233,Serena,セレナ,45
2642,expressément,明示的に,86
3185,notion,概念,82
3394,slovène,スロベニア語,80
4717,Balance,天秤座の,71
4991,mâchoires,顎,69
10583,napoléon,ナポレオン,28
5953,wainwright,無駄になる,62
6397,prémisse,前提,58
4026,tablette,タブレット,75
13632,portail,ポータル,6
12237,Mi temps,半減期,16
1015,onyx,オニキス,97
9606,le chariot,キャリッジ,35
5616,citrique,かんたん,64
10296,rebelle,叛賊,30
2563,byélorussien,バイロルシア語,87
5114,foldard,ゴッドダード,68
427,clocher,尖塔,100
13567,aujourd hui,今日,6
1306,oscillateur,発振器,95
9327,lituanien,リトアニア人,37
6890,roméron,ロマロ,55
8700,répartition,割り当て,42
12708,calcul,結石,12
9419,glisser,スリップ,36
10263,intérimaire,中間,30
7399,apôtre,使徒,51
4104,côte,草食,75
8047,haine,憎しみ,46
1837,virginité,乙女,92
13146,Arizona,アリゾナ,9
9243,armistice,休戦,38
4910,Serra,血統,69
4610,habillé,クラッドする,71
11997,joint,密閉する,18
4014,camouflage,迷彩,76
5994,optimisation,最適化,61
6374,Chloe,クロエ,59
4215,whoa,うわあ,74
7248,rugissement,とどろいている,52
6046,biome,バイオーム,61
9330,habitant,住人,37
11615,enquête,調査,20
1589,prédominant,優勢の,93
3550,arthropode,縁石,79
12258,suspect,容疑者,16
5604,croiseur,クルーザー,64
873,pilate,ピラート,97
3027,gradins,漂白剤,83
7234,capitaliste,資本主義者,52
9609,parfait,完璧,35
11055,neal,ニール,24
3024,tuer,スレイン,83
4890,autorisé,認定された,69
1733,redevance,ロイヤルティ,92
1913,égoutter,スニーズ,91
4944,sottises,いたずら,69
4171,gant,ガントレット,75
2636,anomie,アノミー,86
13218,non plus,ない,9
4849,Bordeaux,ボルドーの,70
434,avion,飛行機,100
4950,anarchisme,アナキズム,69
153,tunique,チュニック,100
11869,cabinet,戸棚,18
397,sélénium,セレン,100
4698,schultz,シュルツ,71
1440,guérir,癒し,94
9978,rapide,迅速,32
10297,Webster,ウェブスター,30
5837,bouvreuil,フィンチ,62
3616,tarentule,タランチュラ,79
10319,massa,マッサリー,30
7178,magnifique,壮大,52
1552,engloutir,招待,94
6108,ver de terre,ミミズリー,61
12501,plus grand,一番大きい,14
3210,muet,ミュート,82
8040,ensoleillé,晴れの,46
5443,début,発見,65
5013,cyclo,シクロ,68
11310,manchot,ペンギン,23
4891,lubrifiant,ラブ,69
12733,bassin,プール,12
2407,antisocial,反社会的,88
2176,indéfini,未定義,89
10499,réécrit,書き戻した,28
12228,naissance,誕生,16
13648,habitent,住む,6
4474,snider,慰安,72
1603,anglicanisme,アングリカニズム,93
8783,clinique,臨床,41
11374,holocauste,ホロコースト,22
8258,faune,野生動物,45
9700,curling,カーリング,34
12717,technique,テクニカル,12
9432,shirley,シャーリー,36
5595,silhouette,シルエット,64
11163,cocaïne,コカイン,24
9310,insister sur,ルビン,37
11701,mignon,ミッキー,20
9960,garfield,ガーフィールド,32
7737,résonance,共振,48
1717,rougeau,ルージー,93
13659,sembler,思われる,5
10096,réduction,割引,31
12866,affirmer,主張する,11
1385,inflammable,不燃性,95
3790,chapiteau,大テント,77
8293,entreprise,ベンチャー,44
10143,révolte,反乱,31
7944,langue,舌,47
4275,oxydase,オキシダーゼ,74
3346,hypocrisie,偽善,81
7858,librement,ゆるい,48
12281,refusé,拒否した,15
1838,Jézabel,ジェゼベル,92
1601,dynamos,ダイナモ,93
6373,Armageddon,ハルマゲドン,59
8873,superstar,スーパースターの,40
10721,gilet,ジルバート,27
1680,montée,上り坂,93
3749,glissant,滑りやすい,78
11176,foule,暴徒,23
11939,fromage,チーズ,18
10673,maintien,維持する,27
8430,corbeille,バスケット,43
5652,osmose,浸透,64
404,gonfler,スムート,100
4653,bogey,ボギー,71
10684,hérisson,ハリネズミー,27
7453,laiteux,乳母車,50
6045,snape,スコープ,61
12972,planète,星,10
10568,inutilement,不必要に,28
286,malodorant,臭い,100
4756,fusion,合併,70
6310,archimédien,アーキメディア,59
7465,leningrad,レニングラード,50
12925,geai,ジェイリー,11
3161,au sud est,南東,82
4321,Piémont,ピエモンテ,74
9994,partout,どこにでも,32
5630,chi ite,幽霊,64
3290,Coran,クルーン,81
875,cytochrome,シトクローム,97
12357,refaire,誉れ,15
1991,grand mère,おばあちゃん,91
9846,Santos,サントス,33
12743,armé,武装,12
10918,livraison,配達,25
6758,calomnie,中傷,56
5710,erreur,妄想,63
8942,Gabon,ガボン,40
9444,infraction,犯罪者,36
9445,soufre,硫黄,36
7140,Augustine,オーガスティン,53
8322,cystique,嚢胞,44
13418,mentionné,言及された,7
9581,susmentionné,前述の,35
11308,profil,プロフィール,23
13042,pointage,タリー,10
1999,propagation,伝搬,90
2954,tranché,スライスされた,83
5102,polynôme,多項式,68
10031,barbados,バルバドス,32
6370,tribunal,裁判所,59
7954,préservatif,コンドーム,47
6277,dûment,もっと,59
6232,Greenwood,グリーンウッド,60
6353,lambda,ラムダ,59
9126,en bois,木製,38
12755,pourcentage,パーセンテージ,12
8300,pavillon,パビリオン,44
6691,essence,エッセンス,56
929,bismuth,ビスマス,97
8615,samouraï,武士,42
5347,chrome,クロム,66
4438,teinturier,染め,72
5274,théologique,神学,66
7528,dépôt,リポジトリ,50
4490,airelle,ハッグレベリー,72
13718,congrès,会議,5
1526,lubrifiant,潤い,94
9551,Antarctique,南極大陸,35
11130,plus rapide,もっと早く,24
6920,rapace,猛烈な,55
10080,agricole,農業,31
12439,barry,バリーリー,14
12895,Province,州,11
10133,instant,インスタント,31
4019,calais,カレイ,76
4415,novella,ノヴェッラ,73
752,tarot,タロット,98
10358,arménien,アルメニア語,29
12511,Objet,アイテム,14
9513,Ulysse,ユリシーズ,36
7874,auteurs,加害者,48
8271,obsolète,廃止,45
1621,carina,カリーナ,93
1902,joie,ジーン,91
9669,la cheville,足首,34
1318,corsaire,海賊,95
8254,kiev,キエフ,45
6540,unification,統一,57
1218,biogaz,バイオガス,96
604,protozoa,原生動物,99
6706,un terrain,土地,56
5844,émeri,エメリー,62
9803,surprenant,驚くべきこと,33
11666,le maçon,石工,20
4573,populace,民衆,72
6366,myrte,マートル,59
12446,dynastie,王朝,14
1351,eau de mer,海水,95
2978,métropole,大都市,83
12431,scène,シーン,14
1844,maratha,マラサ,92
11768,préjudice,危害,19
51,écolades,賛成,100
8603,centenaire,中心,42
9569,arcade,アーケード,35
11431,trinité,三位一体,22
1268,accumuler,蓄積する,95
10303,gloire,栄光,30
509,mutants,変異体,99
12506,robin,ロビン,14
13276,associée,関連する,8
1662,avionique,アビオニクス,93
13620,disponible,利用可能,6
10353,dell,デルリー,29
11114,Algérie,アルジェリア,24
7180,désordonnée,混雑,52
2183,Cour,中庭,89
398,raquette,スノーショー,100
9100,placement,配置,39
2209,titrage,滴定,89
6238,avec respect,尊敬する,59
1506,basset,バセット,94
6068,venteux,風,61
13709,en dépit,にもかかわらず,5
6751,caucus,カーシー,56
4077,down,ドワード,75
8801,diffuseur,放送局,41
4500,noteurs,評価者,72
13588,Martin,マーティン,6
5229,arthrite,関節炎,67
13494,en ligne,オンライン,7
10150,budapest,ブダペスト,31
3945,disgrâce,恥辱,76
4509,agrafe,ステープル,72
940,troupe,劇団,97
9458,dizaines,テンズ,36
541,certiorari,シリサリ,99
4460,piranha,ピラニア,72
8678,autisme,自閉症,42
1771,laïque,レイネイド,92
1735,goof,へま,92
2524,fessée,スパンキング,87
4240,iglesia,イグレリア,74
5658,satisfaisant,満足のいくもの,64
1416,héroïne,ヒロイン,94
1135,myologie,雑音,96
11970,excellent,優秀な,18
5005,se diviser,分割されて,68
6875,cylindres,シリンダー,55
6076,cruel,残酷,61
1019,tesséract,テッセサクト,97
677,Renaissance,再生,98
13542,soviétique,ソビエト,6
8485,dexter,デクスター,43
3422,covalent,共有結合,80
2911,crème,クリーム,84
1635,des biscuits,ビスケット,93
5071,méchant,ミスキン,68
185,goldah,ガッラー,100
1947,énigmé,謎々,91
5632,lisibilité,読みやすさ,64
13504,vers,に向かって,7
12833,économique,経済的,11
4408,embryonnaire,胚の,73
6289,curiosité,好奇心,59
5733,Dumbledore,ダンブルドア,63
7932,noix de coco,ココナッツ,47
8287,verrouillage,ロックアウト,45
6660,centenaire,百減国,56
64,tromperie,トリック,100
7567,recommande,お勧めします,50
5873,chaotique,混沌としました,62
5389,effort,努力,65
8206,induction,誘導,45
5599,de force,強制的に,64
1715,gêne,賢明な,93
11933,communément,一般的に,18
10350,plymouth,プリマス,29
1877,kilogrammes,キログラム,91
8927,la paresse,怠惰,40
12284,Pérou,ペルー,15
10552,élan,勢いに,28
4777,salope,痴漢,70
1173,kelowna,ケローナ,96
390,gallium,ガリウム,100
8143,varié,さまざまな,45
959,coeliaque,狂信,97
13353,Comité,委員会,8
761,panoptique,パノプトカリー,98
7512,procureur,検察官,50
7279,destinataire,受信者,52
8934,coéquipiers,チームメイト,40
4556,flav,フラボ,72
10543,rodney,ロドニー,28
12845,Maryland,メリーランド,11
12969,évident,明らか,10
3316,tulipe,チューリップ,81
8457,mignon,かわいい,43
13506,arbitrage,仲裁,7
13125,pousser,生産,9
10859,pornographie,ポルノ,26
9462,nobel,ノーベル,36
9232,le sexe,性別,38
8416,préjudice,偏見,43
9473,magellan,マゼラン,36
12294,saoudien,サウジ,15
2869,daler,デヤー,84
9796,sergent,軍曹,33
9891,sacré,神聖,33
10164,communiquer,伝える,31
12214,Steelers,貝類,16
6466,caracas,カラカス,58
13015,factuel,事実,10
12858,définition,意味,11
947,Blenheim,ブレンハイム,97
10667,staline,スターリン,27
9373,d abord,まず,37
3472,Mauricio,モーリシオ,80
11082,hanté,幽霊,24
11526,revenir,戻って,21
7956,Deux,デュックの,47
5212,marchandise,商品,67
3439,orchidée,蘭,80
6304,jonas,ジョナー,59
8948,savant,学者,40
3553,spacieux,広々とした,79
13592,Bureau,オフィス,6
11555,équilibre,残高,21
9060,choix,選ぶ,39
5812,thermomètre,温度計,63
5663,sensation,感覚,64
5487,Isaïe,イザヤ,65
8450,sismologie,地震学,43
412,cyanurique,シアヌル,100
4350,fastidieux,退屈,73
89,four,窯,100
13055,tenir,所有,10
13360,cité,挙げた,8
5021,aîné,長老,68
9726,planétaire,惑星,34
9311,au siège,本社,37
2614,ambition,野望,86
2186,submergé,沈下して,89
4752,Suzanne,スザンヌ,70
2274,whistler,ウィスラー,89
1193,rhema,韻律,96
1692,chloro,クロロ,93
299,additionneur,併せて,100
8444,brouillard,霧,43
6477,nettement,鋭く,58
7841,monoxyde,一酸化,48
10944,degrés,度,25
10045,rouge,ルージュ,32
8420,navet,カブ,43
4149,traducteur,ロードランナー,75
5794,équité,株式会社,63
3643,bandicoot,バンディック,79
12810,meule,ぴちぴち,12
1530,rectum,直腸,94
6235,gunmen,砲手,60
9471,isolé,分離された,36
13054,construire,建てる,10
5409,blanche,ブランシェ,65
13488,église,教会,7
4315,malayalam,マラヤラム,74
10473,judaïsme,ジュダリズム,29
781,base,草の根,98
12114,Dame,レディ,17
5012,talents,才能,68
6489,voilé,歪んだ,58
10536,portable,ポータブル,28
7553,membrane,膜,50
1640,menstruel,月経,93
439,passage,通路,100
5895,Odessa,オデッサ,62
3785,régression,退職,77
4353,palma,パルマ,73
9517,Madeline,マデリン,36
4875,fictif,虚しい,69
4195,khartoum,カルタム,75
10015,apparemment,一見して,32
5519,putain,売春婦,65
12131,circulation,トラフィック,17
3527,guimauve,マシュマロ,79
6234,birman,ビーチ,60
942,quantitatif,定量的,97
4708,cumulatif,累積的な,71
122,amidon,スターチ,100
5720,factice,ダミー,63
1395,ressortir,目立つ,95
6557,creuser,沈没,57
5156,incliner,傾斜,67
9422,crocodile,クロコダイル,36
6717,poire,梨,56
10584,seoul,ソウル,28
11385,Laura,ローラ,22
3873,éponyme,エポニマス,77
12546,Satellite,衛生,14
7526,briseur,ブレーカ,50
5311,jamaïquain,ジャマイカ,66
11521,darwin,ダーウィン,21
8538,baleinière,鯨,43
7563,maquereau,ポネチー,50
10065,Alexandrie,アレクサンドリア,32
6384,purge,パージ,58
9820,hiroshima,広島,33
401,hondurien,ホンジュララン,100
10351,designer,デザイナー,29
5803,Saskatoon,サスカトゥーン,63
8620,cuisine,台所,42
13393,réponse,返事,7
11265,demi finales,準決勝,23
11727,Syrie,シリア,19
9824,pétrole,石油,33
9413,Vatican,バチカン,36
13636,décision,決断,6
12127,milliard,十億,17
8213,leuf,焼く,45
13386,russe,ロシア,7
10645,Cerise,チェリー,27
2974,oeil doré,ゴールネエ,83
10379,sorcière,魔女,29
7812,vagabonder,ローブ,48
13059,vient,来る,10
7429,Baptême,洗礼,51
9537,bagarre,乱暴に,35
5825,tilleul,リンデン,62
7062,lambrois,ランバート,53
10620,entreprise,企業,27
2461,cabane,小屋,87
5911,patate,スパード,62
7632,crique,入り江,49
11944,permanent,永続,18
8841,ponctuation,句読点,40
6503,aérien,オーバーヘッド,58
9421,aparté,アパルトヘイト,36
6136,cocktail,カクテル,60
5421,sonnet,ソネット,65
879,amarillo,アマリロ,97
1542,vigoureux,停戦,94
9533,reconstruire,再建しました,35
1522,recours,依頼,94
8610,tombeau,神社,42
7489,soumission,出金,50
11408,battu,殴打された,22
12373,stupide,バカ,15
6286,inhibiteur,阻害剤,59
1436,placebo,プラセボ,94
8301,zèbre,シマウマ,44
11655,anna,アンナ,20
5377,voleur,買い物をする,66
805,kérosène,灯油,98
4052,firme,ファイフ,75
445,barométrique,気圧,100
9157,aberdien,アバディーン,38
10416,julietre,ジュリエット,29
9442,désaccord,不一致,36
10094,rita,リタピー,31
10674,support,ブラケット,27
10114,ascidian,アジジアン,31
4205,en apparence,表向き,74
7109,mal compris,誤解されました,53
11383,débarrasser,取り除く,22
10665,clan,ちゃんちゃん,27
8017,intervalle,間隔,46
2132,artefact,アーチファクト,90
4154,artilleurs,砲兵,75
7254,La triche,浮気,52
6730,singulier,特異な,56
13090,robot,ロボット,10
628,sismomètre,地震計,99
10809,grandir,育った,26
1933,midi,ミディ,91
6980,urgent,急,54
8659,saleté,泥,42
13200,inconvénient,不便,9
4647,référence,照会,71
2959,sororité,悪魔,83
13716,forgeron,スミス,5
11459,minimal,最小限の,21
3723,cortex,皮質,78
980,excalibur,エクスカリバー,97
9081,prière,祈り,39
13049,cincinnati,シンシナティ,10
5843,rainure,溝,62
12426,arel,アリエル,14
11704,colonne,桁,20
864,saturation,飽和,97
13175,parfois,時折,9
6345,apprenti,見習い,59
13193,wilson,ウィルソン,9
6313,sanctuaire,聖域,59
5706,narrateur,ナレーター,63
8637,carcajou,ウルヴァリン,42
6926,champignon,菌類,55
5039,diriger,縫い,68
5070,internode,ノード,68
2146,nord ouest,北西,90
2795,barbecue,バーベキュー,85
11067,au hasard,無作為に,24
13315,invasion,侵入,8
13661,avion,航空機,5
6003,kama,カマ,61
2152,apogée,アポジー,90
1653,graphite,黒鉛,93
10962,dragons,りゅう,25
12860,Josh,ジョシュ,11
4437,gallon,ガロン,72
12945,aide,お手伝い,11
17,maniaque,躁鬱,100
13245,accord,対処,8
11471,italique,イタリック人,21
549,mélodrame,メロドラマ,99
13237,davis,デイビス,9
496,chatouiller,くすぐる,99
7188,rumeur,噂された,52
10652,option,オプション,27
12630,nominalement,名誉,13
10961,Manille,マニラ,25
12153,stratégique,戦略,16
8264,Madras,マドラス,45
10079,regina,レジーナ,31
12184,suicide,自殺,16
9331,fabricant,メーカー,37
5729,amphithéâtre,円形劇場,63
4492,hystérie,ヒステリー,72
3997,enfer,インフェルノ,76
8176,herbe,ハーブ,45
9468,néanmoins,それにもかかわらず,36
7319,Cesar,居酒屋,52
3193,ridicule,厳しい,82
4560,cordon,コッカー,72
10992,cerf,ハート,25
4850,diaspora,ディアスポラ,70
11995,étendu,誇張しました,18
2369,animent,麻酔,88
8409,Winchester,ウィンチェスター,44
1204,entorse,捻挫,96
10895,Timothée,ティモシー,26
7505,hypothèque,モーゲージ,50
7176,genre,属,52
9457,instrumental,楽器,36
9780,dévonté,デボンシャー,34
1848,de travers,斜め,92
3328,lashkar,ラシカール,81
8421,magnum,マグナム,43
2622,éclaireur,パスファインダー,86
9813,Suzuki,鈴木,33
6684,différencier,区別する,56
11849,approbation,承認,19
7533,Lynx,リン,50
11494,Vénus,金星,21
2318,raretement,まさしく,88
8336,domination,支配,44
4963,auxiliaire,補助,69
11696,ombre,風邪,20
3670,escroquer,詐欺,78
4783,choux,キャベツ,70
3226,crue,皮,82
6360,réserviste,保護区,59
10834,émirates,催促,26
11833,mongo,モンゴー,19
5054,basque,バスク,68
1137,Mille Pattes,百貨デフ,96
7441,cher,費用がかかる,51
12788,kent,ケント,12
1989,samarra,サマラ,91
5363,campagne,田舎,66
10462,souillé,吹く,29
12196,digne,にふさわしい,16
365,nobles,貴族,100
8569,chasseur,ファウラー,42
1427,bouée,ブイ,94
993,brillant,光沢の,97
7849,maïs,トウモイ,48
3307,hexal,六角,81
10901,haut,高い,25
4242,kraft,クラフト,74
11969,disney,ディズニー,18
8081,hurster,ハースト,46
5372,masquée,マスジド,66
6259,fidélité,ロイヤリティ,59
13326,assurer,保証する,8
13769,lui même,自体,5
10335,titanesque,タイタニック,30
6018,miriam,ミリアム,61
10930,couchette,バース,25
8582,détruire,難問,42
2157,fuite,漏え,89
3924,ortho,オルソ,77
12614,arrière,アフダの,13
2788,télégramme,電報,85
