ID,SPAIN,TURC,INTERVAL
3461,glaseado,glace,88
9468,licenciado en letras,ba,50
6731,duc,dübe,71
6087,disponibilidad,istekli olma,75
14453,agosto,ağustos,7
7517,centros,merkezler,19
8154,estante,raf,47
10644,cereza,kiraz,44
11861,profundidad,derinlik,34
4379,acelerar,hızlanmak,39
2089,no involucrado,davetsiz,94
8134,canciller,şansölye,62
9756,humanidad,insanlık,51
5171,caída,düşüş,79
2908,neonatal,yenidoğan,89
12311,escocés,i̇skoçyalı,30
8635,sapo,karakurbağası,58
12200,relativamente,nispeten,23
7501,realismo,gerçekçilik,66
10080,acantilado,uçurum,46
5688,cima aguda,razorback,78
12954,plata,gümüş rengi,23
10238,chambelán,papazlık,47
14134,cambios,değişim,6
5244,rattlers,çukurlar,78
7142,fugarse,çıkmak,68
4905,condensador,kapasitör,80
14156,internacional,uluslararası,11
11345,repostaje,yakıt ikmali,37
12801,profundo,derin,25
13691,enorme,kocaman,14
7579,doblado,kıvrılmış,65
5892,meritorio,merhametli,76
1256,encorvado,eğilmek,40
10172,loro,papağan,47
8061,comió,yemek yedi,62
6979,urgente,acil,62
11102,ayer,dün,40
14154,clientes,müşteriler,30
4764,corte de pelo,saç kesimi,80
13436,referenciado,referans verilmiş,16
1139,hoon,kaba herif,98
1220,cruel,cumpler,98
14338,visto,görülen,12
10413,afilado,keskin,45
3234,despertar,rouse,81
14144,mercados,pazarlar,15
10665,dibujos animados,karikatür,36
8955,clinta,kıvırmak,57
8341,lienzo,tuval,61
6627,cáucaso,kafkasya,72
390,vertebrado,omurgalı,93
3695,latente,uykuda,87
3659,panacea,nostrum,87
10066,gancho,kanca,35
2782,reunificación,yeniden birleşme,91
8539,petición,dilekçe,45
11576,mónaco,monako,37
7763,tuberculosis,tb,60
7642,preludio,önlemek,63
1571,indocumentado,belgesiz,96
9777,sufrir,geçirmek,50
8574,encendedor,çakmak,58
13295,católico,katolik,19
10651,opciones,seçenekler,8
9298,cliente,müşteri,45
9040,formación,dizi,54
13044,significado,önem,12
7210,literal,değişmez,40
12777,subida,somun etmek,25
4136,bajo mandato,zorunlu,44
8620,tinta,mürekkep,54
3399,desmantelado,sökülmüş,74
13972,archivo,dosya,6
9585,con,feat,50
1553,colega,cılız,96
4877,luciérnaga,ateş böceği,81
9255,pitágoras,pisagorlar,55
11527,peaje,geçiş ücreti,36
4541,gimnasio,spor salonu,82
13657,notabilidad,şöhret,10
13772,verde,yeşil,13
4981,incesto,ensest,81
12877,superior,üst,24
1213,no provocado,problemsiz,98
13714,campeones,şampiyonlar,11
3127,velo,duvak,75
14162,otros,diğerleri,5
9326,lituano,litvanyalı,53
3477,colaboradores,işbirlikçi,22
9553,bruselas,brüksel,52
13632,foro,forum,14
12816,capturado,yakalanan,17
4406,nota marginal,haşiyeler,84
9344,césped,çim,53
14209,viejo,eskimiş,12
10444,geología,jeoloji,38
11321,emigrar,triş,38
6619,reclutamiento,kabiliyet,63
4489,arándano,huckleberry,83
4761,hélice,helis,82
4269,fauces,maw,84
12582,du,duba,28
6116,bofetada,tokat,59
6527,académica,akademisyenler,23
5548,lisergico,lizjik,78
13401,décimo,10.,18
11339,brevedad,kısalık,38
13823,poder,olabilmek,5
14514,escrito,yazılı,10
5969,genoveva,lizzyon,76
7060,tubería,boru hattı,66
1016,asentir,başını sallamak,92
4915,de la posguerra,savaş sonrası,82
8720,del medio oeste,ortabanı,58
6639,estrategias,stratejiler,35
5182,evolutivo,evrimsel,80
974,brujo,falcı,97
2819,marcha mala,yanlış yapma,91
13036,lanzar,attı,22
14366,siete,yedi,12
5196,partículas,parçacıklar,52
4901,supercomputadora,süper bilgisayar,81
5484,supermercados,süpermarketler,64
6683,diferenciar,ayırt etmek,46
6885,bowyer,bobin,70
14060,seis,altı,12
14174,gerente,müdür,11
8234,propensión,yaslanmış,49
13131,gay,eşcinsel,20
13703,rápidamente,hızlıca,14
1682,entrevistados,röportajlar,88
8506,agudo,akut,59
14070,mundo,dünya,8
7162,virar,veer,62
8734,transferencia,aktarma,14
13000,mojador,cairns,23
11256,truco,hile,34
9975,mecanismo,mekanizma,24
7526,bucear,dalmak,42
3584,serafines,seraphim,88
14436,múltiple,çoklu,7
8007,australiano,aussie,57
7064,derritiendo,erime,56
5043,maltés,maltaca,81
2107,fuego cruzado,crossfire,94
11698,cancelado,iptal edildi,28
5173,ocio,boş vakit,78
14178,europeo,avrupalı,12
11626,extraño,tuhaf,36
10173,mediterráneo,akdeniz,48
4600,cuentakilómetros,kilometre sayacı,83
6186,campista,campeche,75
13950,usando,kullanma,5
963,engaño,hayal kırıklığı,88
6182,espinacas,ıspanak,75
10867,de repente,birden,42
9873,posiblemente,tartışılır biçimde,48
14262,corporativo,kurumsal,19
8168,calentado,ısıtılmış,23
2815,yn,ye,91
8708,escalada,tırmanmak,33
8721,espiritual,manevi,51
9901,el embarazo,gebelik,49
4921,más cálido,en sıcak,82
11633,ce,ec,36
1672,chipriota,kıbrıslı,92
12955,judío,yahudi,23
8714,asombrosamente,şaşırtıcı derecede,58
10428,carrera,felç,40
14394,pregunta,soru,6
3532,martilla,çekiç kafası,87
3179,pureza,saflık,89
3961,idiotas,salaklar,53
25,hormigas,karıncalar,43
764,de la isla de man,mankok,99
9687,pregonero,barker,51
13337,dios,tanrı,17
1084,estipulado,önceden belirlenmiş,82
3299,cirílico,kiril,89
14481,prensa,basmak,14
13872,porque,çünkü,8
14323,calidad,kalite,10
8174,la habana,havana,62
4197,isómero,izomer,73
2164,repensar,yeniden düşünmek,89
1312,no profesional,profesyonelce olmayan,96
7072,recargar,tekrar yükle,58
11062,serbio,sırpça,40
3526,malvavisco,hatmi,88
1921,moco,mukus,95
10916,cobre,bakır,42
1211,a bajo precio,ucuza,98
12900,economía,ekonomi,23
3589,motocicletas,motosikletler,30
9723,castor,kunduz,44
12497,corredor,koşucu,22
5999,gruñido,homurtu,74
13183,desplegado,konuşlandırılmış,16
11506,diámetro,çap,37
13574,olímpico,olimpiyat,12
986,liga,jartiyer,95
9620,espiga,tanga,52
7516,barroco,barok,66
4317,casa club,kulüp binası,84
11487,defender,savunmak,17
6600,fraternidad,kardeşlik,56
11358,todos,herkes,38
10469,canales,kanallar,18
13924,contra,aykırı,9
226,entrelazar,interleague,100
2141,gatería,mitralyöz,94
8,frikis,geek,33
4620,detenidos,tutuklular,74
8763,visor,vizör,58
7509,brujería,cadılık,66
14000,usuario,kullanıcı,5
3616,prenda interior,iç çamaşırı,81
11376,minuto,mit,37
8197,ausente,mevcut olmayan,62
8161,adquisición,kazanma,56
762,salón de noticias,haber odası,98
10719,visión,görünüş,36
14442,decidido,karar verilmiş,8
12586,malasia,malezya,28
7729,matones,haydutlar,57
1291,contraproducente,karşı üretken,95
16,maníaco,manik,99
6477,coronilla,pate,73
3064,chimenea,baca,82
9996,continuamente,istikrarlı bir şekilde,49
1684,mancha solar,güneş lekesi,93
3685,cautivos,esir,58
12271,disuelto,dağılmış,29
13710,por lo tanto,öyleyse,14
7711,calmante,yatıştırıcı,64
7568,donde quiera,her nerede,66
13927,semana,hafta,10
2597,número de lectores,okuma,92
2050,cabeza armada,savaş başlığı,80
8172,que representa,tasvir eden,28
8572,blk,boş lâf,60
3402,grada,harrow,86
7538,ñab,fix,66
281,barcos,bidonlar,87
9610,interpretado,yorumlanmış,22
10107,tribus,kabile,35
4956,caballo de fuerza,beygir gücü,81
13078,aeropuerto,havalimanı,20
1834,escarbador de vidas ajenas,muckraker,92
3083,úlcera,ülser,88
2982,gig,gıda,90
3963,palo de golf,velet,82
935,madera dura,parke,98
2779,dyn,dingin,91
2180,picnic,piknik,93
6492,muelle,iskele,64
8513,bulbo,ampul,58
7323,cobertizo,baraka,60
816,rayo de sol,sunray,99
10197,doncella,kızlık,46
5598,a la fuerza,zorla,72
8911,almirante,amiral,40
2938,comprender,kavramak,87
2144,inaccesible,erişilemez,94
7857,flojamente,gevşekçe,35
12872,perder,kaybetmek,14
12715,pies,ayak,26
135,lactoso,muhallebi,100
357,borradores,taslaklar,96
5178,sin escalas,durmaksızın,80
11747,vigésimo,yirminci,35
9616,estilo libre,freestyle,52
8742,demolido,yıkılmış,55
804,queroseno,gazyağı,99
14458,pensamiento,düşünce,13
11073,flecha,ok,37
1857,vestir,giyim,95
3306,maleficio,hex,87
3761,precipitadamente,aceleyle,87
14124,informes,raporlar,5
13407,aprobado,geçti,10
14228,máquina,makine,11
1061,cualquier cosa,ıvır zıvır,98
8541,círculos,çemberler,31
9290,alimento,beslemek,45
11704,globo,küre,36
5490,avestruz,devekuşu,77
12913,fila,sıra,22
6041,atún,tuna,75
14283,potencial,potansiyel,13
10889,recuento,sayar,12
1364,espeluznante,ürpertici,97
3187,continuo,süreklilik,89
7844,gaitero,piper,62
10333,darse,dürüst,46
3414,cardiovascular,kardiyovasküler,88
14153,prueba,ölçek,5
11127,voltereta,somerset,40
4884,patiado,ayaklı,22
1677,rector,rektör,95
1062,medio ambienteismo,çevrecilik,38
8192,serpentinas,flamalar,54
2053,estornudar,hapşırmak,87
12258,masculino,erkek,29
7325,espadas,kılıçlar,38
1574,emisión,seslendirme,24
6859,emplea,istihdam etmek,26
5893,respiradero,havalandırmak,66
1015,andino,and,98
14049,reciente,son,5
10946,orgullo,gurur,41
8237,aguileña,columbin,62
13696,individual,bireysel,13
10219,choque,çarpışma,36
1654,escroto,skrotum,95
1565,misioneros,missouryalılar,89
3723,paruino,paranomya,87
13487,iglesia,kilise,16
7187,rumorado,söylenti,36
3429,farsa,fitil,88
2737,de la unesco,unesco,91
4808,acre,dönek,52
4024,adherirse,bölünmek,78
5680,capita,kişi,78
13929,forma,yol,8
6289,brillo,parlaklık,39
10081,cueva,mağara,43
9430,excitante,heyecan verici,38
12408,desalentar,engellemek,29
2942,diente de león,karahindiba,89
1311,perro tejonero,dachshund,97
55,óvulo,ova,100
4557,parar,savuşturma,81
12616,divisa,para birimi,27
7101,transmisor,verici,63
7491,firewall,güvenlik duvarı,66
719,más delgada,daha ince,99
6029,opus,başyapıt,75
9622,conjunción,bağlaç,49
14132,suma,ek,7
12530,secreto,gizli,26
1546,capellán,padre,48
10223,giles,gilgiler,47
8799,calculado,hesaplanmış,33
13448,ellos mismos,kendileri,17
13320,cierto,kesin,19
3444,nuque,nüks,82
12251,santo,kutsal,30
1804,duela,çıta,78
12495,embarcacion,gemi,20
3598,sobrescrito,superscript,86
3387,inscripciones,yazıtlar,72
12286,más reciente,en son,30
13958,meses,aylar,12
12739,escuchar,duymak,21
14466,buscado,aranan,6
8619,cocina,mutfak,46
14471,negocios,işletmeler,16
2018,paquete o empaquetar,parsel,88
4338,repartidor de hielo,iceman,84
12804,ojo,göz,19
6782,autonomía,özerklik,71
12372,estúpido,aptal,27
10970,misericordioso,misc,41
11918,puñal,direk,34
1027,plácido,sakin,98
12204,compartimiento,çöp kutusu,31
13604,deportes,spor dalları,12
6291,reprimir,bastırmak,44
3619,judá,yahuda,88
14117,rango,menzil,12
8455,etnicidad,etnik köken,29
13933,mismo,aynı,9
11768,abrahán,i̇brahim,35
11926,biblia,kutsal kitap,33
13992,basado,temelli,10
13734,oro,altın,13
2435,aciduria,asidör,93
10953,cubierta,kaplama,10
5460,pila,pam,79
4959,sin personal,insansız,81
8056,ratones,fareler,62
295,quid,coşku,100
13570,pesado,ağır,15
236,desventurado,hapsız,100
12395,polvo,toz,29
12393,financiero,parasal,28
231,astrólogo,kavız,100
9128,bytes,bayt,49
12671,compañero,dost,26
45,sagrada escritura,kutsal şey,83
9941,sopló,blew,49
9132,erosión,erozyon,55
13995,grande,büyük,7
710,lado de caballo,at sırtında,99
6240,gps,küresel konumlama sistemi,17
9618,acebo,çobanpüskülü,51
6257,equipaje,bagaj,74
1983,rutter,çıngırak,95
12130,tráfico,trafik,32
10922,terranova,newfoundland,42
13072,ola,dalga,19
6948,oráculo,oracle,70
14425,alguna vez,durmadan,12
11111,subtítulo,altyazı,36
11435,deberes,görevler,22
844,arrebatar,koparmak,77
12197,murciélago,yarasa,11
12172,milenio,binyıl,32
5708,comedia de enredo,durum komedisi,71
10725,ruidoso,yüksek sesle,43
13301,presión,baskı yapmak,18
12379,peso,ağırlık,28
547,herejía,heresy,98
8688,pimientos,biberler,36
1766,libro de cocina,yemek kitabı,90
214,yikes,yiki,100
7840,monóxido,monoksit,64
13163,nuclear,nükleer,20
2740,obediencia,itaat,88
3694,ridiar,ridley,87
12949,apropiado,uygun,16
599,puaj,ugh,99
8090,del interior,midland,48
9904,contactado,temasa geçme,6
8173,modesto,mütevazı,62
3907,extremadamente,son derece,86
4072,veintiuna,blackjack,85
14256,llamadas,çağrı,9
11743,renacimiento,rönesans,35
5868,éxtasis,ecstasy,76
12823,creativo,yaratıcı,24
6893,tracks,raylar,70
5646,fundamentalista,kökten kimse,71
12477,checo,çek,28
3633,sagitario,yay burcu,88
10671,sangriento,kanlı,43
12452,untado,yayılmış,26
1986,no explotado,açıklanmamış,95
7992,consumo,tüketim,63
13916,producto,ürün,9
12492,alma,ruh,27
4949,anarquismo,anarşizm,79
12840,castaño,kumral,25
3959,castaña,kestane,84
14084,mover,taşınmak,9
12159,cohete,roket,25
1482,situado más al norte,en kuzeydeki,96
3819,taberna,meyhane,84
5684,anacoreta,demirsiz,78
4961,avispón,horet,59
2085,paracaidista,paraşütçü,54
4865,peninsular,yarımaya ait,82
14043,asunto,sorun,9
8420,botella doble,magnum,61
142,terratenientes,toprak sahipleri,95
2073,desinformación,dezenfekte etme,94
10341,telecomunicaciones,telekomünikasyon,35
9937,caballeros,beyler,49
14223,crear,yaratmak,6
8510,muscular,kas,60
8382,trágico,trajik,55
2481,repercusiones,tepki,90
10760,jugo,meyve suyu,42
6709,centro del campo,orta saha,58
6555,concusión,sarsıntı,70
5385,cauteloso,dikkatli,79
10558,artificial,yapay,43
13896,bajo,altında,8
12317,medallas,madalyalar,18
3082,ceceo,lisp,89
12465,juventud,gençlik,27
2565,canópico,kanopik,92
8929,nazismo,nazilik,57
10446,campo de batalla,savaş alanı,45
11035,cincuenta,elli,39
11360,de alguna manera,bir şekilde,38
2658,plebiscito,halkoylaması,91
2902,pomelo,greyfurt,91
5330,memorias,hatırlar,71
9054,mongolia,moğolistan,56
13440,lo que,her neyse,17
5053,vasco,baskın,78
13304,aficionados,fanlar,13
10698,reevaluado,yeniden değerlendirilmiş,43
5403,fuego fatuo,orman yangını,67
12563,ajustado,sıkı,28
14246,intentando,deneme,7
9373,error,böcek,39
1204,caña de azúcar,şeker kamışı,98
36,no democrático,demokratik olmayan,100
13229,hijo,oğul,18
4508,grapa,elyaf,60
13226,hacia adelante,ileri,11
12535,asalto,saldırmak,25
10599,rn,riyak,44
2953,rebanado,dilimlenmiş,60
6237,respetuosamente,saygıyla,13
6319,extremista,aşırılık yanlısı,62
5812,dique,canlandırmak,68
2389,obituario,ölüm yazısı,86
11745,algodón,pamuk,35
14232,hombre,adam,10
14011,proporcionar,sağlamak,6
11710,clásico,klasik,21
10014,aparentemente,görünüşte,49
8496,aparato de relojería,clockwork,60
484,paternidad,ebeveynlik,99
10181,hambre,açlık,48
1432,navegante,nav,96
11750,egipcio,mısırlı,33
9269,lámpara,lamba,53
1100,tararear,hum,95
13667,nada,hiç bir şey,14
3953,boina,bere,76
2659,a mano,açık bir şekilde,92
10710,docena,düzine,33
3912,efigie,büst,83
826,dueño,kiraya veren,93
14211,semanas,haftalar,10
14272,campaña,kampanya,16
13452,creído,inanmak,5
3646,polea,kasnak,87
9596,aluminio,alüminyum,52
44,recuerdos,flashbacks,86
586,sin censura,sansürsüz,99
13314,invasión,istila,19
39,depurar,hata yapmak,92
10641,revancha,rövanş,44
9978,destacar,vurgulamak,26
10791,catorce,on dört,43
12010,mermelada,reçel,30
6415,la risa,kahkaha,73
5990,café exprés,espresso,76
9335,medio camino,yarı yolda,54
2516,insinuación,innuendo,89
1480,de dos partidos políticos,bipartizan,96
13191,oración,cümle,15
14152,paquete,paketi,24
10429,soplón,fink,45
6584,alondra,blackcap,72
4933,parrilla,ızgara,66
13216,wasn,yabanmersini,20
3088,licuadora,blender,89
13712,verifiable,doğrulanabilir,9
11462,hazme,kubbe,37
13026,inexactitud,yanlışlıklar,22
4526,apellidos,soyadı,43
10401,juguete,oyuncak,40
10962,estático,statik,41
1341,filón,filemon,97
11199,esquivar,atlatmak,38
6565,smiley,gülen,72
13594,regalo,sunmak,12
12977,observatorio,gözlemevi,23
8092,montó,binmek,62
9226,emocional,duygusal,36
11893,margen,marj,30
7968,microondas,mikrodalga,63
6895,guantes,eldivenler,48
3986,hombre-lobo,kurt adam,86
13672,entero,tüm,14
4370,autenticidad,özgünlük,57
7836,fallas,başarısızlıklar,26
3130,cenagal,quagmire,88
9765,linchar,linç,47
2280,cañonazo,fullshot,88
13754,subir,yüklemek,9
13282,gramática,dilbilgisi,19
9497,banda ancha,genişbant,53
1528,vejiga,mesane,96
7363,campo de salida,dış alan,19
6538,arrogante,kibirli,64
9024,dióxido,dioksit,57
6482,desconectado,çevrimdışı,73
8331,muchacho,delikanlı,58
3590,propulsión,tahrik,88
6452,zorrillo,kokarca,73
11394,cámara,bölme,31
13854,afuera,dışarı,6
13354,antiguo,antik,18
1038,sospechoso,fishy,98
5399,semen,cum,79
13365,naranja,portakal,18
14424,especialmente,özellikle,12
3877,deslizamiento,kayma,76
12527,crédito,kredi,21
11124,impresión,izlenim,26
10290,cívico,sivil,46
8274,no muerto,ölümsüz,62
4787,woodbury,ormanbury,82
9991,como consecuencia,sonuç olarak,27
10645,atravesar,delmek,38
6643,desaparecer,kaybolmak,39
13616,visita,ziyaret,12
9167,pradera,çayır,53
955,cuadratura,dördün,98
8527,criaturas,yaratıklar,51
3950,reforzar,desteklemek,70
12858,deberá,acak,24
11123,banda sonora,film müziği,38
13898,compañías,şirket,10
420,cuneiforme,çivi şeklinde,100
9047,planeador,planör,51
14039,sin embargo,yine de,6
8469,cólera,kolera,61
3774,legiones,lejyonlar,43
9839,atractivo,ilgi çekici,17
14369,conferencia,konferans,12
11488,ea,e,38
1462,tremendamente,müthiş,58
11529,walt,vahşileştirmek,37
13923,red,ağ,9
3711,sansón,samson,87
7704,mapache,rakun,64
3706,on,ade,87
8942,devastador,yıkıcı,43
12740,fénix,anka kuşu,26
9614,wat,uydurmak,51
13964,cuatro,dört,7
13142,oscuro,karanlık,19
10491,podio,podyum,44
9859,olvidado,unutulmuş,50
3972,trimestral,üç aylık,86
9757,a bordo,gemide,51
12580,habla,konuşma,26
11296,quince,onbeş,38
9798,guardabosque,ranger,21
7953,condón,prezervatif,61
8489,cauce seco de un río,arroyo,59
11468,vara,kamış,37
9144,platos,tabaklar,24
3294,bollo,topuz,59
11406,halcón,şahin,22
14347,esfuerzo,çaba,7
10118,eh,ha,48
2153,sin control,kontrolsüz,84
12981,calendario,takvim,16
14128,marzo,mart,6
347,cartero,postacı,100
8419,nabo,turp,61
1675,sola,solon,94
1929,bilis,safra,95
10300,alimentados,besledi,46
2967,enmascarado,maskeli,42
11018,céltico,kelt,41
7256,cuenta regresiva,geri sayım,67
7402,introductorio,tanıtım,67
13982,desarrollo,gelişim,12
9664,maltuoso,malthusian,52
12119,circulación,dolaşım,28
2255,migrantes,göçmen,74
12442,atrapar,yakalamak,23
9297,caridad,hayır kurumu,51
6660,asís,assisi,72
8609,santuario,tapınak,55
11155,aventuras,maceralar,31
11343,volver a publicar,report,38
10917,entrega,teslimat,38
12426,leche,süt,29
6479,codificación,kodlama,15
3756,buey,öküz,87
913,residencia universitaria,yurt,88
12029,prohibir,yasaklamak,19
13291,nación,ulus,8
13797,para,için,5
3317,farmacia,eczane,86
5132,bundy,bambak,81
7498,indus,endüstri,66
14333,venta,satış,25
8637,genghis,zervet,59
10012,cuanto antes,er,33
5013,suscripción,abonelik,69
1320,legis,legâh,97
4418,gacela,springbok,72
5076,pedazo,yığın,58
892,abasí,abbasid,98
5321,mononucleosis infecciosa,mono,79
4043,sencillez,basitlik,85
9626,prostitución,fuhuş,47
1122,orbícula,orbicle,98
14284,a pesar de,rağmen,6
10642,muestra,örneklem,34
13358,invierno,kış mevsimi,18
12429,huérfano,yetinmiş,27
4206,diapositivas,slaytlar,46
6535,fútil,beyhude,63
5469,redimensionado,yeniden boyutlandırılmış,71
2709,atormentado,alevlenmiş,61
5083,tarta de queso,çizkek,80
5664,cruce,kavşak,76
5742,cítrico,cimri,77
5595,asilo,iltica,76
3790,ciclista,bisikletçi,62
6786,señores,lordlar,18
1318,piquetes,kazık,59
2826,tres veces,thrice,91
3376,cortador,kesici,83
12544,letra,mektup,21
7348,sujetar,sıkı sıkı tutmak,62
10877,símbolos,semboller,23
1503,de cornualles,cornish,96
11128,repartido,dağıtılmış,24
8225,retumbar,gürlemek,59
5256,emperatriz,imparatoriçe,79
6812,diodo,diyot,70
9624,ética,ahlak,41
11400,warner,uyarıcı,38
12415,amanecer,şafak,29
6130,sobrino,erkek yeğen,71
9346,proclamación,ilan,53
12904,solterona,sığınak,24
12983,porra,billy,21
11328,púrpura,mor,38
14259,administración,yönetim,7
7038,cielo,gökyüzü,32
7510,paloma,güvercin,63
9120,alfiler,toplu iğne,45
8086,jurásico,jurassist,62
2805,lo más duro,tugher,91
10363,binario,ikili,46
297,exponente,üs,91
12928,sangre,kan,23
9665,recuperar,kurtarmak,24
10182,navegación,navigasyon,32
9599,auge,boom,49
5587,vómitos,kusma,72
12663,alfarero,çömlekçi,27
12688,espelta,yazıldığından,15
278,recinto ferial,fuar alanları,99
4465,bose,bosmak,84
7889,comportarse,davranmak,46
10520,cine,sinema,43
6874,cilindros,silindirler,46
9858,sandwich,sandviç,48
2512,drosophila,meyve sineği,92
3696,prog,poç,86
495,cosquillas,gıdıklamak,88
3850,cruzado,crossel,84
10048,pan,ekmek,48
6587,en silencio,sessizce,72
4463,textual,metinsel,82
7800,tenencia,görev süresi,62
7075,legitimidad,meşruiyet,69
5882,comprimido,sıkıştırılmış,49
12705,nadie,kimse,26
10873,herencia,miras,42
4222,gravemente,fena halde,85
7852,cuna,beşik,63
4975,diagnóstico,teşhis,81
5161,halcón peregrino,peregrine,80
2803,meatero,kişilik,89
2019,desvanecido,uyandırmak,94
12491,ago,ağustosluk,28
2579,lacayo,lackey,91
6300,heredero,mirasçı,66
13640,ha fallado,arızalı,12
6585,cerdo hormiguero,aardvark,72
11375,entrada,olta takımı,29
4757,inmunidad,bağışıklık,52
14468,quiere,istek,6
13524,eco,eko,16
8229,autoritario,yetkili,60
7985,imponer,empoze etmek,38
608,pedicure,pedikür,99
2880,acampado,çevreleyen,78
11470,cursiva,italik,34
253,abertura,abner,100
456,armero,kabarmak,100
10939,madeja,çile,38
9353,foca,seadog,54
4999,ruptura,rüptük,69
702,golosina,tidit,89
12382,breve,kısa bilgi,28
3617,lúpulo,luge,88
9781,triangular,üçgensel,51
3469,engañar,fob,88
3689,no importa,boşver,87
2523,azotaina,şaplak,85
2914,calzada elevada,causeway,91
14066,agregado,katma,6
13307,escribió,yazmak,19
7874,multimillonarios,milyarlarca,62
14307,alemán,almanca,12
10366,lésbico,lezbiyen,45
7302,barra oblicua,yırtmaç,52
8605,fracción,kesir,49
12736,prensado,basma,14
8126,autógrafo,imza,55
11070,probado,kanıtlanmış,40
2442,astuto,kurnaz,92
4451,mangle,mangrov,83
6281,diarrea,ishal,74
12289,palacio,saray,30
3435,cabeza rapada,skin kafa,83
1265,noventa,doksanlar,57
11051,vacas,sığırlar,41
12457,sep,sezmek,29
3257,paperas,kabakulak,89
12376,caballero,şövalye,24
14406,hacia,karşı,14
6328,congresista,kongre üyesi,74
81,cantera,taş ocağı,96
13435,adelante,ilerde,17
7919,setenta,yetmiş,53
11577,prominente,öne çıkan,32
11023,énfasis,vurgu,41
9458,tumba,mezar,42
9949,rodeado,çevrili,29
6353,hitos,kilometre taşları,53
12339,n / a,na,30
1404,gratitud,şükran,96
13562,mes,ay,12
10997,sentimiento,weren,41
13218,oceano,okyanus,19
9609,guardavía,yan hakem,52
537,fez,fes,99
14427,respuesta,cevap,12
14102,oficial,resmi,10
10689,continente,anakara,43
5483,chinchilla,çinçilla,78
14336,estándares,standartlar,12
426,campanario,çan kulesi,100
6153,cartas credenciales,kimlik bilgileri,72
12965,cometa,kuyruklu yıldız,22
898,insensible,duyarsız,92
8568,cazador de aves,fowler,60
67,más perezoso,lazier,100
8984,recluta,iyileştirmek,28
9243,cantó,şarkı söyledi,55
3459,jugoso,sulu,88
294,infructuoso,meyve vermeyen,100
2668,regulador,düzenleyici,92
14380,vista,görüş,7
6073,abedul,huş ağacı,75
7974,punta de flecha,arrowhead,63
12392,mierda,kahretsin,25
12759,religión,din,24
13769,comprensión,anlamak,11
12686,ordenado,derli toplu,26
5213,más económico,daha ucuz,80
8019,paz,sulh,63
13491,potencialmente,potansiyel olarak,13
2272,bowser,benzin pompası,94
3228,negligencia,ihmal,71
11556,sal,tuz,36
9382,batería,davul,34
11798,creciente,büyüyen,27
6356,vela,mum,66
7620,unánime,oybirliği,51
12778,violando,ihlal etmek,7
4684,estacada,stoklamak,78
13088,muro,duvar,20
13138,patear,tekme atmak,15
13494,consultas,sorguları,15
11093,cañón,top,38
2473,adhesivo,yapıştırıcı,78
8546,saludable,sağlıklı,60
876,gérmenes,mikrop,81
2875,sidra,elmadan yapılan bir içki,91
10589,escarcha,don,43
5021,supuesto,iddia edilen,68
5265,chocho,cher,80
9377,cedro,sedir,51
14073,posible,olası,8
5792,equinoccio,ekinoks,73
12356,árbitro,ref,28
9277,génesis,yaratılış,54
11407,vencido,dövmek,38
4202,tejo,yew,84
10058,deducción,indirim,40
13993,cinco,beş,10
4416,embate,saldırı,84
4422,incapaz,aciz,83
9472,magallanes,macellan,53
8927,marinero,denizci,44
13563,construido,inşa edilmiş,16
8874,ocurrencia,meydana gelme,51
10095,reducción,kesinti,46
12707,roca,taş,22
14079,convertirse,haline gelmek,9
14171,abril,nisan,6
9246,órbitas,yörüngeler,17
10708,cetro,asa,43
5355,phane,fan,79
9780,popa,kıç,50
1573,neologismos,neologizmalar,80
5212,honorífico,şeref,72
13607,navegador,tarayıcı,15
11446,decimoctavo,onsekizinci,38
13634,no registrado,kayıtsız,15
9017,clavo,çivi,34
4626,tritón,newt,83
457,pedacito,qtr,100
1890,transcurrido,katlanmış,75
6084,picadillo,doğramak,69
7930,rígido,sıyrılmak,63
5414,flotabilidad,yüzdürme,79
6755,favorable,elverişli,34
11696,guau,vay,36
4137,salón de clases,sınıf,79
12427,elegido,seçilmiş,29
8988,intérprete,sanatçılar,12
10501,maravillas,mucizeler,18
13670,condiciones,terimler,10
630,aburrir,kabartmak,99
617,congelarse,dondurmak,99
1557,breamer,ışınlayıcı,96
5556,crujiente,net,74
7084,sajonia,saxony,69
7424,sabiduría,bilgelik,66
549,milagroso,mucizevi,86
4247,agravio,tortu,83
6864,esforzarse,çaba göstermek,60
11585,temperatura,sıcaklık,29
10908,arboleda,grove,40
1253,pulido,cilalı,25
3416,scooter,mobilet,86
8542,modificaciones,değişiklikler,44
1813,mirada lasciva,laer,95
9678,estabilidad,istikrar,37
13705,andrés,andrew,14
8520,planteado,poz veren,42
3863,agua clara,temiz su,86
7041,gump,gıcırdamak,69
6767,testigo ocular,görgü tanığı,62
2599,guardaespaldas,bodyguard,84
14252,servidor,sunucu,7
2227,analizador,ayrıştırıcı,92
3743,piscis,balık burcu,87
13309,administrado,yönetilen,11
14238,cosas,şeyler,9
7439,trucha,alabalık,67
4234,tweed,tüvit,84
13184,ligeramente,hafifçe,20
11558,cascarón,kabuk,30
6288,curiosidad,merak,73
12932,ñu,gnu,23
6011,granja pequeña,cırtlak,75
883,sutilmente,incece,98
4280,chipmunks,sincaplar,65
1893,sermón,vaaz,88
