ID,SPAIN,DANOIS,INTERVAL
226,entrelazar,interleague.,100
11906,pique,sprint.,31
2900,furiosamente,vredt,90
12924,arrendajo,jay,19
4304,prado,eng,60
10760,jugo,juice,41
14096,impuesto,skat,27
1813,mirada lasciva,leer.,94
4238,galán,beau.,83
6692,gusanos,orme.,50
7485,más adentro,deeper.,64
11818,además,udover,30
10189,legislación,lovgivning,27
1369,no notificado,umarkeret,97
10735,blasfemia,profanity.,32
10251,nuevo méjico,nm.,45
3412,madera contrachapada,krydsfiner.,88
12542,pez,fisk,23
11251,enano,dværg,36
1905,orfebre,guldsmith.,87
4683,bonificaciones,bonusser.,81
13608,hand,hant.,15
1310,privar,fratage,69
2729,cruces,krydsninger.,45
9276,chapoteo,plaske,52
13704,conducir,køre,12
13059,dos veces,to gange,21
9153,negación,afslag,53
5446,discrepancia,uoverensstemmelse,62
2561,almacenista,stockman.,92
10663,venganza,hævn,42
13730,español,spansk,13
668,tenue,tøvende,99
6826,perdón,om forladelse,64
13555,doble,dobbelt,13
10895,milicia,milits,38
1059,ejecutar,enforcer.,31
9288,firme,steady.,51
9938,hipocresía,cant.,47
13977,desear,vil have,6
4281,testificar,vidner,62
6107,lombriz,jordorm,73
4034,plan de estudios,curriculum.,84
10199,habló,talte,45
2120,chitrafiar,chitty.,93
14365,hombres,mænd,11
3524,cerveza negra,stout.,87
7206,cuartos de final,kvartfinale,66
3719,caduco,løvfældende,86
14285,tipo,type,8
1608,horizontalmente,vandret,59
9679,armadura,rustning,24
1601,torno,drejebænk,95
9228,sirio,syrisk.,51
1311,perro tejonero,dachshund.,97
4442,envidia,misundelse,81
3641,computadora portátil,notesbog,82
13544,sotavento,lee.,15
3276,abrazado,omfavnet,64
3083,úlcera,mavesår,87
10946,orgullo,stolthed,39
14307,alemán,tysk,12
11150,esconder,skjule,30
7034,solvente,opløsningsmiddel,61
9438,frasco,krukke,49
13546,costa,kyst,15
11819,relegado,relegeret,28
41,verbosidad,verbiage.,100
12205,escoger,valgte,30
9112,cono,cone.,52
1014,ónix,onyx.,98
3573,mejilla,kind,76
7150,ptolomeo,ptolemy.,66
13686,cuestiones,problemer,9
12040,sugerencia,forslag,11
11192,corredor de luna,moonraker.,38
7981,triunfar,lykkes,36
13393,satisface,mødes.,11
39,depurar,fejlfinde,91
1596,hornear,bage,64
8849,chispero,sparky.,56
8520,planteado,posed.,41
5323,rima,rhyme.,63
617,congelarse,froze.,99
9418,deslizar,glide,38
87,blanqueo,blegning.,42
13395,color,farve,14
3478,compañeros,ledsagere.,56
1147,intransigente,dø hårdt,97
6720,incómodo,akavet,68
8819,cavar,grave,47
14162,otros,andre,5
11797,bajo tierra,underjordisk,33
5262,rutinariamente,rutinemæssigt.,50
10927,el plastico,plast,38
4094,salchicha,wiener.,82
7284,petrolero,tankskib,57
9601,intersección,vejkryds,45
761,siríaco,syriac.,99
11296,quince,femten,38
9864,siguño,sig.,48
8291,cuchillo,kniv,59
11360,de alguna manera,på en eller anden måde,37
14410,mirando,ser ud,5
3901,tocho,tock.,85
7301,bombardeo aéreo,blitz.,61
9896,lema,motto.,45
12344,lo más rápido,hurtigste.,29
8734,transferencia,overførsel,13
316,envase,canning.,100
5494,hijo de puta,motherfucker.,77
11691,fijado,udpeget,28
1632,hipnosis,hypnose.,95
12253,noé,noah.,29
1764,bloqueador,blocker.,85
3082,ceceo,lisp.,88
4398,asesores,rådgivere,62
13092,multa,straf,17
10671,sangriento,blodig,42
12286,más reciente,seneste,29
2257,tartán,plaid.,92
3012,alrededores,forskelle,70
3188,manipulador,handler.,83
9330,fabricante,maker.,44
826,dueño,udlejer,92
12483,gracia,nåde,27
1738,esotérico,esoterisk,95
8113,pelea confusa,melee.,60
3733,banquillo,sidelinjer.,51
9124,recordado,tilbagekaldt,32
8466,sufragio,sobrage.,59
11766,afortunado,heldig,34
2784,temporizador,timere.,67
3469,engañar,fob.,87
10255,densidad,massefylde,45
12740,fénix,phoenix.,25
7331,enrutador,router,63
11028,terremoto,quake.,38
5109,no especificado,uspecificeret,79
14488,democrático,demokratisk,17
6625,coyote,prærieulv,55
5893,respiradero,aftræk,64
9184,cosa análoga,analog,42
11772,brasileño,brasilianske,33
1384,inflamable,brandfarlig.,93
3387,inscripciones,påskrivninger.,70
13044,significado,betydning,12
6206,eclipsado,overskygget,68
13352,comité,udvalget.,17
11236,injustamente,uretfærdigt,38
4081,trinquete,pawl.,84
9433,arca,ark.,52
7867,salarios,lønninger.,33
2736,curandero,quack.,89
6984,interferir,blande,40
4370,autenticidad,ægthed,55
4247,agravio,tort.,81
8078,feudo,fejde,57
6182,espinacas,spinat,73
14397,fuego,brand,11
14078,político,politisk,12
294,infructuoso,frugtløs,100
7839,mentiroso,løgner,59
13824,más,mere,5
11215,basazador,baseman.,38
14372,regla,herske,8
6761,promoción,promo.,69
13679,india,indien.,14
5237,tripulación aérea,kabinepersonale,55
1929,bilis,galde,94
7151,vást,var.,66
12818,noreste,nordøstlige.,24
4614,acaloradamente,varmt,81
426,campanario,steeple.,100
10547,cuartel,kaserne,42
7837,agitar,ryste,51
8197,ausente,fraværende,60
3460,tonel,tun,87
2346,contorno,kontur,88
6108,pañero,draper.,73
14381,valores,værdipapirer,13
12420,alguien,en eller anden,28
236,desventurado,hapless,100
846,paso superior,overpass.,93
10403,inmundicia,snavs,44
493,migraña,migræne.,97
4095,redención,frelse,83
10835,megabyte,mb.,41
10445,cuello,nakke,41
11198,funeral,begravelse,38
5542,bioquímica,biokemi,76
8696,chisme,sladre,56
1616,reloj de arena,timeglas,95
11056,té,te,39
11826,adiós,farvel,31
1315,en mayúsculas,store bogstaver,97
6937,libro de texto,lærebog,55
10201,pronóstico,vejrudsigt,33
920,acuarela,akvarel,98
12068,flujo,flyde,28
710,lado de caballo,hesteryg,99
6234,hombres armados,gunmen.,72
12778,violando,overtræder,7
6233,birmano,burmese.,72
1362,jurada,jure.,95
7263,callejón,backstreet.,66
12188,cresta,ryg,30
1044,insalubre,usund,97
5869,albahaca,basil.,74
12299,jardines,grunde,13
11555,máxima,maxim.,33
2806,deslucido,lackluster.,90
12720,caballo,hest,22
10789,herramientas,værktøjer,23
14204,empleados,medarbejdere,30
4498,hipertensión,forhøjet blodtryk,82
10333,darse,dar.,45
10783,buscando,søger,27
8875,esfinge,sphinx.,56
8045,felicidad,bliss.,61
2955,quilate,karat.,88
3184,nociones,forestillinger.,49
11554,equilibrio,balance,28
2714,eventos,gigs.,65
10977,áspero,ru,38
11053,mediodía,middag,39
13323,bretaña,storbritannien,18
13067,hermano,bror,15
3382,saxófono,sax,75
2619,tomadores,takers.,64
10293,motivo,sake,44
13130,octavo,ottende,20
457,pedacito,qtr.,100
11791,checoslovaquia,tjekkoslovakiet,33
12847,confirmar,bekræfte,15
10537,en segundo lugar,for det andet,43
12484,estadísticas,statistikker,24
12492,alma,sjæl,26
7510,paloma,due,62
3220,ondulado,wavy.,87
6934,bakú,baku.,68
4142,más oscuro,mørkere,84
2488,embudo,tragt,87
8362,rayas,striber.,46
2045,rotonda,rundkørsel,93
10948,varsovia,warszawa.,40
8648,confiado,betroet,28
5363,hidróxido,hydroxid.,77
13136,sexo,køn,20
3690,desalentador,skræmmende.,86
14062,ejemplo,eksempel,12
4621,cabron,fucker.,81
10674,repuesto,spare.,39
10701,brillante,skinnende,42
12376,caballero,ridder,23
13847,compañía,selskab,10
1072,tesoros,treasures.,50
1597,magullado,brudt,74
10842,evacuación,evakuering,27
13335,sexto,sjette,18
1619,ático,loftet,94
1432,navegante,nav.,96
6498,color avellana,hassel.,71
8762,caimán,alligator,56
1575,divertido,moret,18
3706,on,ade.,86
3762,picar,hakke,64
3999,árcade,arcadian.,75
9015,patinar,skøjte,23
4127,octano,oktan.,83
11299,culpable,skyldig,38
7243,quiropráctica,kiropraktik.,66
10718,banderín,pennant.,41
6408,maquinaria,maskineri,71
8502,custodia,forældremyndighed,58
4567,violonchelo,cello.,81
583,giroscopio,gyroskop.,97
11821,secuencia,sekvens.,30
5661,tiro al arco,bueskydning,75
9324,transmisión exterior,ob.,51
13874,allá,der,6
6417,derecho de retención,lien,70
11051,vacas,kvæg,39
2025,discípulos,disciple.,82
13018,sábado,lørdag,21
2959,aficiones,hobbyer.,60
10748,inalámbrica,wireless.,41
1386,anamórfico,anamorphic.,97
5421,cisma,schism.,76
6694,esmerejón,merlin.,69
8568,cazador de aves,fowler.,58
9320,alegría,glæde,51
13715,herrero,smith.,13
1019,pista de aterrizaje,airstrip,93
6867,desdén,foragt,66
2520,cajero automático,atm.,92
3179,pureza,renhed,88
875,prefacio,forord,93
10174,salvavidas,livredder,45
8329,ofendido,fornærmet,28
10657,ciego,blind,35
5582,algún día,en skønne dag,75
4653,punto de vista,standpoint.,80
389,galio,gallium.,100
13687,malo,dårligt,14
3348,telar,væv,67
13560,ciencia,videnskab,14
13898,compañías,virksomheder,10
9485,infantil,barnlig,51
8899,enseñado,undervist,55
10475,presumiblemente,formodentlig.,32
14284,a pesar de,selvom,6
6796,simulación,sim.,37
4092,tutú,tutu.,84
9784,vanidad,forfængelighed,48
7566,recomienda,anbefaler,14
14069,ley,lov,9
13613,isn,ern.,15
10991,ciervo,hart.,39
11651,beneficio,fordel,8
13725,regular,fast,13
587,débil,svag,99
9835,consulta,forespørgsel,45
290,esquemático,skematisk,97
2309,complementos,komplimenter,60
12812,tocar,røre ved,20
8085,erróneo,fejlagtigt,53
12145,influencia,indflydelse,24
4489,arándano,huckleberry.,82
3291,objetable,anstødeligt,88
7086,hola,howdy.,66
2178,incontrovertido,uncontressirial.,91
14151,sur,syd,9
9546,hambruna,hungersnød,50
7106,herradura,hestesko,65
4360,enchufe,snapping.,37
4123,desvanecerse,falme,54
14029,alrededor,rundt om,9
14038,señor,hr,12
8947,erudito,lærd,38
9536,pelearse,brawl.,50
8010,incorporado,embedded.,59
12875,olor,duft,23
5961,estresante,striver.,73
9553,bruselas,bruxelles.,50
12487,justicia,retfærdighed,26
13404,juntos,sammen,17
817,melaza,melasse.,99
14429,carillo,prissat,21
8535,amnistía,amnesti,57
994,eslavos,slaver.,90
9720,esqueleto,skelet,48
3104,jóvenes,youngsters.,80
3789,marquesina,marquee.,86
6606,elegante,fancy,63
13925,mientras,mens,7
5503,acumulado,amasset,66
2931,más lejano,længst,89
8976,gatito,kitty.,53
7269,cafeína,koffein,65
12348,folletos,flyers.,28
5517,inmortal,udødelig,61
6351,fianza,kaution,62
6939,eón,aeon.,66
10,estrella de sol,sunstar.,100
14452,principal,førende,8
9257,corredor,racer.,38
12544,letra,brev,21
9230,ladrillo,mursten,49
10344,dieta,kost,43
8949,esparto,alfa.,54
6621,fogata,bushfire.,58
13594,regalo,til stede,12
2877,ingenioso,vittig,90
4580,cabeza de playa,beachhead.,80
8806,revelación,spoiler.,45
5110,obstáculo,hindring,64
8564,inevitable,uundgåelig,58
8799,calculado,beregnet,32
143,feroz,ferocious.,99
13616,visita,besøg,12
8316,congelado,frosset,60
11420,tarta,pie,35
11512,resistente,hardy.,34
12799,reloj,ur,23
8747,patria,fædreland,56
11782,bagazo,marc.,33
2393,espoleta,wishbone.,90
14333,venta,salg,24
12914,lector,læser,11
12169,mamá,ma.,28
12437,esquema,scheme.,27
1232,bromuro,bromide.,96
4916,improbable,usandsynlig,78
13378,donación,give.,9
9037,exigente,krævende,23
1986,no explotado,unexploded.,94
7240,muguete,mayflower.,66
12061,en cualquier sitio,overalt,31
1689,renuencia,uvillighed,95
13400,carrera profesional,karriere,17
10698,reevaluado,revurderet,41
11901,pulgada,tommer,23
7669,simpatía,sympati,60
6269,carbohidrato,kulhydrat.,71
82,guisante,peabody.,100
10169,húsares,hussars.,45
8385,pólvora,gunpowder.,59
52,latido del corazón,hjerteslag,99
14,puertos,havne,31
14170,recibió,modtaget,6
10187,empleado,medarbejder,30
13063,polonia,polen,21
14155,británico,britisk,11
12647,amenazas,trusler.,16
1627,linaza,hør.,95
7951,penúltimo,næstsidste,62
9811,cuentos,fortællinger.,34
7411,letón,lettisk.,63
3666,rómulo,romulus.,86
13467,permiso,tilladelse,16
8436,habilidades,evner.,25
11024,costero,kyst.,39
13644,salón,hal,14
7773,cabina,cockpit,62
2006,carpinteros,tømrere.,50
2867,al agua,overbord.,90
12336,inmigración,indvandring,25
9250,cráneo,kranium,51
5877,descrédito,diskreditere,58
8415,perjudicar,fordomme,56
6540,secretamente,hemmeligt,70
541,cingalés,sinhalese.,99
4985,obrero temporal,hobo.,77
4461,helicóptero,chopper.,79
625,legisladores,lawmakers.,95
1273,piedra preciosa,gemstone.,90
11593,cristiandad,kristendom,15
11874,aconsejar,rådgive,23
5912,por tierra,overland.,73
2737,de la unesco,unesco.,90
5706,suspiro,suk,72
7988,guión,scenarie,51
1916,colectores,manifolds.,67
6831,sostener,vedligeholdelse,27
11768,abrahán,abraham.,34
3916,bellota,agern,83
281,barcos,canisters.,86
3297,descartado,kasseret,72
8102,vecino,nabo,38
9163,pretendiente,presley.,54
292,innegablemente,undeniably.,80
10661,más antiguo,oldest.,42
1742,no modificado,unedited.,94
4951,mezquos,moskeer.,39
1333,nunca más,aldrig mere,97
4673,inofensivo,uskadelig,81
12451,base de datos,database.,27
12652,secretario,sekretær,25
8274,no muerto,udøde,60
13228,atado,tied.,12
3487,camaleón,chameleon.,87
10779,eje,akse,41
5224,sillín,sadel,73
660,asistir,deltager,17
2656,centro de la ciudad,midtown.,91
1167,lóbulo,lobe.,90
12132,borde,edge.,25
11764,cercano,i nærheden,34
3350,muy delgado,skinny.,88
1294,bebés,spædbørn.,56
1537,preparación,beredskab,96
13138,patear,sparke,15
6194,someterse,undergå,50
11877,contemporáneo,contemporary.,32
43,discado,opkaldelse,99
10468,suposición,antagelse,38
13443,agradable,pæn,16
7903,verificar,checkout.,61
5435,regimiento,regt.,77
12717,enviar,sende,18
10914,galaxia,galakse.,38
3267,no probado,uprøvet,88
3459,jugoso,saftig,88
9768,tensiones,spændinger,38
11569,culpar,bebrejde,27
14478,analista,analytiker,49
11133,dieciséis,seksten,38
10651,opciones,muligheder,7
5827,concluye,konkluderer,27
4600,cuentakilómetros,kiletæller,81
8686,segador,reaper.,56
14113,encontrar,find,8
9278,desafilado,sløv,52
7816,volver a comprobar,recheck,62
12126,billón,milliard,30
13372,yo mismo,mig selv,18
12803,ferrocarril,railway.,22
2156,fugas,lækker,43
13905,justo,lige,7
14163,investigación,forskning,11
14004,yendo,går,8
10247,medido,målt.,21
13359,citado,citeret,8
11082,balas,kugler.,27
12654,sería,ville ikke,26
7593,sótano,kælderen.,63
14390,efectivo,kræfter,9
3398,patio interior,baggård,88
3861,idea equivocada,misforståelse.,66
13310,consejo,råd,18
9195,buques,fartøjer,42
10512,bloqueado,låst,30
7286,convicción,domfældelse,35
14287,final,endelig,8
10607,rin,rhine.,43
6433,limpiador,renere,67
9891,días festivos,helligdage,30
8400,barco de estrellas,starcraft.,59
3863,agua clara,rent vand,85
9102,geotérmico,geotermal.,54
5974,quemador,brænder,73
13786,de lo contrario,ellers,13
6676,mula,muldyr,62
11528,fi,phi.,35
9176,sin precedentes,hidtil usete,53
10535,portátil,transportabel,42
10285,carne,kød,44
1784,alcantarilla,kloak,85
12695,inundación,oversvømmelse.,16
10022,tributo,hyldest,46
10259,tectónica,tektonics.,42
6491,vaina,pod.,65
3668,escepticismo,skepsis,58
230,subgrupo,undergruppe,92
7253,infiel,at snyde,50
14272,campaña,kampagne,16
3158,inquieto,lowery.,88
2750,listón,batten.,89
11029,difunto,defunct.,39
4902,parachoque,kofanger,76
14049,reciente,nylig,5
10791,catorce,fjorten,41
13204,noveno,9.,19
3654,rundro,rucker.,87
9706,moisés,moses.,50
182,solapa,klap,89
10877,símbolos,symboler.,22
3249,joven a la moda,flapper.,88
12532,aclarar,klarlægge,25
9144,platos,plader,23
3972,trimestral,kvartalsvis,85
1092,pluma,quill.,95
3479,reedidado,reissued.,70
9475,degradado,nedgraderet,50
10220,pecado,synd,38
11380,vertical,lodret,33
12467,mínimo,minimum,27
8226,la meca,mekka.,60
10892,aplastar,smadre,32
7557,buenas noches,godnat,64
10073,onz,oz.,47
10653,receptor,catcher.,38
1206,sarna,scabies.,97
4315,savia,sap.,80
2051,fortificación,befæstning,68
10013,malhumorado,moody.,47
13599,devuelto,vendt tilbage,11
14340,rechazado,faldt,16
5552,estima,sistine.,76
10481,páginas,pp.,43
1505,afloramiento,basset,96
4819,pistón,stempel,38
12522,engañoso,misvisende,26
13983,ayuda,hjælp,7
13894,estos,disse,7
7726,mus,musemus,48
4296,jacinto,hyacint.,83
13271,relé,relay.,18
2421,homicidio involuntario,manddrab,92
11084,minería,minedrift,19
6365,mirto,myrtle.,72
926,brotado,britten.,98
7482,desarmamiento,nedrustning,64
9587,pantalones,bukser,50
4684,estacada,stockade,76
2395,gramófono,gramophone.,92
12284,científico,videnskabelig,29
13643,pueblo,landsby,13
641,mapa de bits,bitmap.,99
10453,zaqueta,zack.,44
391,vida futura,afterlife.,100
12269,monstruo,uhyre,27
10579,potro,hingst,24
278,recinto ferial,fairgrounds.,99
12972,enemigo,fjende,20
14104,sostuvo,afholdt,9
296,letear,lethe.,100
1415,heroína,heltinde,49
6959,librea,livery.,66
1851,abigarrado,motley.,94
5177,caín,cain.,78
11245,tostada,ristet brød,37
8516,intensificación,intensivering,58
4846,farmacéutico,pharmaceutical.,70
7830,aquiles,achilles.,62
7733,juerga,spree.,62
7592,evidentemente,åbenbart,12
13436,referenciado,refereret,16
3718,delito,felony.,82
13023,frontera,grænse,19
14122,incluir,inkluderer,7
9501,pandillas,bander.,26
13463,z,z.,16
7487,cebolla,løg,60
7208,afecta,påvirker,11
11960,imperial,kejserlig,28
9331,consumado,forbruges,33
2945,auriculares,hovedtelefoner,83
10936,letonia,letland.,40
62,cavador,digger.,90
5405,réplica,replika.,69
11699,a salvo,sikker,30
3000,marcadamente,markant.,89
9227,colina baja,mesa.,53
750,disfunción,dysfunktion,89
2597,número de lectores,læsere,91
1635,embrión,foster,90
6116,bofetada,smække,57
4987,aro,hoop.,69
1075,nene,tot.,80
8479,ensalada,salat,58
11601,bote,båd,29
13177,encuesta,afstemning,16
12515,complejo,kompleks.,25
11263,gorra,kasket,26
6360,gilipollas,wanker.,72
13680,poco,bit.,13
10399,alce,elg,44
13889,a través de,igennem,10
12954,plata,sølv,22
1531,burguesía,bourgeoisie.,96
3162,enlace,linkage.,84
9664,maltuoso,malthusian.,50
9989,hacia el noreste,nordøstvis,47
11610,lituania,litauen,35
7000,nudillos,knuckles.,63
14513,notas,noter,7
5972,hundir,håndvask,54
13993,cinco,fem,10
8025,duquesa,hertuginess.,62
7875,limpieza,rensning,59
6696,no compatible,unsupported.,68
2109,ensanchar,udvide,62
5853,grifería,gral,75
14322,negociaciones,samtaler,5
4930,gafas de protección,beskyttelsesbriller,76
4856,refinería,raffinaderi,64
14467,discutido,diskuteret,7
13434,trajo,bragt,17
12101,a b c,abc.,31
9381,cómico,komiker,49
3959,castaña,kastanje,83
1708,codiciado,eftertragten,92
6820,semi mensual,semimonthly.,69
9671,cumplido,opfyldt.,39
7040,audiencias,publikum.,32
7007,mantarraya,stingray.,64
7753,criatura,wight.,62
1753,cenit,zenith.,94
12193,independientemente,uanset,30
597,colonistas,kolonister.,92
1702,asentir,asserende.,90
3367,soplo,puff.,74
8884,eficiencia,effektivitet,37
9884,dieciocho,atten,48
9051,eutanasia,aktiv dødshjælp,55
8356,tensión,stamme,49
6746,mueble,møbel,69
6084,picadillo,hash.,67
9131,arquímedes,archimedes.,54
5916,vano,forgæves,74
13750,oportunidad,mulighed,13
4409,templo no conformista,bethel.,83
10431,ucranio,ukrainske.,42
2158,condición,proviso.,92
23,amén,amen.,82
231,astrólogo,chalde,100
13407,aprobado,bestået,10
783,ser un problema,prob.,98
2218,después de lo cual,hvorefter,93
14024,cuarto,kvarter,10
6075,cruel,grusom,73
10931,material bélico,materiel,40
1511,perpendicular,vinkelret,96
4520,el e,dig.,82
13948,a él,hej m,10
11963,oponentes,modstandere,25
12368,ganar,gevinst,16
13449,seriamente,helt seriøst,16
14406,hacia,imod,14
6485,hacia atrás,baglæns,53
8863,leñoso,woody.,54
845,exceso,glut.,97
10136,seda,silke,45
2634,pata,pote,86
6475,empresario,iværksætter,65
2442,astuto,wily.,92
5759,apurarse,skynde sig,69
7618,sofocar,stifle.,57
12932,ñu,gnu.,23
14422,capacidades,kapaciteter,27
10767,enojado,gal,35
13880,muchos,mange,6
5273,teológico,teologiske,56
7526,bucear,dive.,41
9261,degradación,nedbrydning,46
2367,prosperar,trives,57
10584,ue,eu.,43
10163,comunicar,kommunikere,9
12952,momento,øjeblik,20
14206,preguntó,spurgt,6
9177,fresa,jordbær,52
11042,aguja,marlin,33
12547,intercambio,udveksling,24
1100,tararear,hum.,94
5492,narguile,hookah.,76
13865,nosotros,vi,5
3948,sarcástico,sarkastisk,81
10329,navegar,gennemse.,39
7685,vizconde,viscount.,63
9621,concejal,rådgiver,48
1669,cerdeña,sardinien.,95
1372,arrestado,anholdt,93
10784,según se informa,efter sigende,41
13853,cuando,hvornår,6
6695,preámbulo,preamble.,69
8539,petición,andragende,44
8434,eterno,evig,52
552,desvinculado,unlinked.,95
6650,usable,brugbar,66
5311,aerodeslizador,hovercraft.,78
13521,otorgar,pris,10
373,tiña,ringorm.,100
9166,discriminación,forskelsbehandling,49
10862,portero,goaltender.,33
9729,diecinueve,nitten,49
13875,a ellos,dem,6
7205,saneamiento,sanitet,62
8484,diestro,dexter.,57
13918,compartir,del,6
11406,halcón,høg,21
11104,gradualmente,lidt efter lidt,37
12639,máximo,maksimum,26
3263,posee,besidder,23
7851,penalizado,straffet,52
4535,más inteligente,smartere,82
10010,odisea,odyssey.,47
9148,detener,halt.,39
514,avispera,wasps.,62
2377,monseñor,mansignor.,92
5189,instinto,flair.,78
12138,cristo,kristus,30
12316,cazador,jæger,27
8403,sij,sikh.,51
9854,el cairo,kairo.,48
6176,jarabe,sirup,72
11588,sin título,valited.,35
5988,podrido,rådne,74
2473,adhesivo,klæbemiddel,76
11729,entregado,leveret,27
12883,centenar,hundrede,18
3531,humedal,wetland.,82
3027,topacio,topaz.,89
5810,helecho,fern.,74
6220,guante,mitt.,71
14430,vínculo,bånd,23
5338,espacial,rumielt.,76
7893,demasiado,alt for,62
11368,grueso,stouter.,37
1445,majestuoso,majestætisk,94
5409,más seguro,sikrere,77
4258,delantero,fore.,83
3681,vértigo,svimmelhed,86
11501,chipre,cypern,36
10430,franjas,franz.,44
8515,obutor,howitzers.,35
9776,psicodélico,psychedelic.,46
7415,pelea,scrimmage.,63
3809,cirro,cirrus.,86
3087,ardiente,fiery.,88
10524,cubo,cube.,40
13816,es,dens,5
12931,habitación,værelse,21
13590,carente,mangler,12
1039,improvisado,makeshift.,98
13012,deshecho,fortrydt,22
3977,reescribir,rewrote.,85
4401,hamburguesa con queso,cheeseburger.,82
4110,ateo,ateist,67
9082,frito,fried.,40
6274,wáter,wac.,72
10583,seúl,seoul.,43
187,afluente,tributary.,91
2291,estroncio,strontium.,93
3599,atrincherado,forankret,79
7229,cinético,kinetisk.,62
9335,medio camino,halvvejs,52
13734,oro,guld,13
8055,cuchilla,coulter.,61
1749,falange,phalanx.,94
1212,dios mio,gosh.,97
14228,máquina,maskine,11
888,hábil,nifty.,98
8448,críptico,kryptisk,58
3558,mediado,formidlet,29
13711,islas,øer.,11
6996,antártico,antarktis,67
13313,galón,gal.,18
5361,el proceso de destitución,impeachment.,65
4975,diagnóstico,diagnose,79
2709,atormentado,flared.,59
6423,madera,tømmer.,68
5107,abruptamente,abrupt,79
2050,cabeza armada,warhead.,78
1939,mudar,slough.,94
14380,vista,udsigt,7
7722,esvástica,swastika.,62
4099,corinto,korinth.,84
495,cosquillas,kildre,87
14353,descrito,beskrevet,11
1322,congregación,menighed,78
10086,canguro,kænguru,44
10495,atmósfera,atmosfære,35
183,terraplén,embankment,95
221,galia,gaul.,99
2454,sometido,afdæmpet,80
10639,actas,transaktioner,39
3834,centinela,vagtpost,83
7591,atestado,overfyldt,21
9737,leva,cam.,43
3160,hacia el sudeste,sydøstvis,88
4055,pretexto,påskud.,82
3323,caballo pinto,pinto.,88
13879,ahora,nu,8
9603,nutrición,ernæring,48
7300,tesis,afhandling,65
13854,afuera,ud,6
7325,espadas,swords.,37
6924,lácteos,dairy.,68
7895,empuje,stød,57
6415,la risa,latter,71
11635,poco claro,uklar,35
5423,mercancía,handelsvare,64
6567,prestar,låne,48
9174,felicidades,tillykke,46
2198,recaudación de fondos,fundraising.,92
3050,cardo,thistle.,83
9068,balonmano,håndbold.,52
9581,evadir,evade.,43
5657,satisfactorio,tilfredsstillende,75
4763,tablas de madera,tømmer,79
12939,verdad,sandhed,21
11422,ajedrez,skak,37
102,grabadora,printmaking.,100
6460,en abundancia,galore.,71
8540,tejón,badger.,46
5765,bik,bk.,75
13095,libertad,frihed,20
4960,vastamente,vastly.,79
14461,acepta,tager,5
12054,títeres,dukker.,26
2722,anémona,anemone.,90
5349,chorro,squirt.,76
13607,navegador,browser.,15
6250,ahogo,drukning,52
4338,repartidor de hielo,iceman.,83
6614,cualquier momento,når som helst,70
14209,viejo,gammel,12
5712,sucio,fouled.,38
14064,libras,pund,35
10325,actitud,holdning,41
12015,trepador,rambling.,31
6296,estilo de vida,livsstil,66
2067,isla pequeña,cay.,93
11468,vara,stang.,35
6979,urgente,presserende,61
7516,barroco,barok,64
14348,tomando,at tage,5
3268,antagonista,modstander,68
3236,perdiguero,dearborn.,88
13099,más grande,største.,20
12583,fosa,grube,20
12989,oyó,hørt.,22
3120,obturador,lukker,79
4193,tachar,strikeout.,43
6143,asirio,assyrian.,68
8213,espejismo,illusion,58
10889,recuento,tæller,12
14280,dicho,ordsprog,9
11126,furtivo,sneaky.,38
3941,ojeada,peek.,82
6988,maullar,meow.,67
13297,dorado,gylden,18
13453,artista,kunstner.,14
12726,listo,parat,23
269,erguido,opføre,51
3464,males,woes.,84
10683,erizo,pindsvin,42
12036,cooperación,samarbejde,14
6276,debidamente,duly.,72
320,trazador,tracer.,98
357,borradores,udkast,96
5283,pizcama,pembroke.,78
12683,teclados,tastaturer.,23
14441,suministrar,levere,21
1921,moco,slim,94
1845,batido,bown,94
5745,reabrido,genåbnet,63
13466,en general,samlet set,16
11184,joder,jo.,38
7965,marchitar,visne,61
1535,imitar,efterligne,93
13565,llenar,fylde,13
14311,escuela,skole,7
7764,derivación,bypass.,54
697,drogadicto,junkie.,88
9962,baño,toilet,47
9319,endosar,godkende,34
10070,cansado,træt,28
2227,analizador,parser.,91
2540,torpeza,blunder.,81
11083,consideración,betragtning,24
3298,hurra,yay.,88
13930,durante,i løbet af,8
4039,inmaculado,ulastelig,84
10428,carrera,slag,38
13718,río,flod,12
12184,no licenciado,unlicensed.,30
5398,monja,nonne,68
9912,residencial,beboelse,48
1020,forjado,swled.,98
9906, ,didnt.,48
4043,sencillez,enkelhed,83
6726,convocado,indkaldt,56
2861,caña,canes.,59
8939,escritorio pequeño,davenport.,55
3156,sacerdocio,præstedømme.,88
6948,oráculo,oracle.,67
11858,alturas,højder,25
7568,donde quiera,hvor som helst,64
3526,malvavisco,skumfidus,87
5630,notablemente,bemærkelsesværdigt.,28
11736,sidra de pera,perry.,34
9788,desayuno,morgenmad,48
1134,miología,myology.,97
13862,años,flere år,7
6921,sabueso,hound.,62
10645,atravesar,gennembore,37
275,ibérico,iberian.,99
3607,sostén,bra.,79
8039,soleado,solrig,44
2922,berilio,beryllium,90
13745,tablero,bestyrelse,12
12690,impacto,indvirkning,24
13190,población,befolkning,18
12849,organizar,wr.,24
7470,disposición,bortskaffelse.,49
8965,sensato,fornuftig,51
1741,mecenazgo,patronage.,95
