ID,DEUTSCH,DANOIS,INTERVAL
13703,schnell,speedily.,15
13594,gegenwärtig,til stede,12
1689,unwilligkeit,uvillighed,96
7443,traktieren,tract.,63
4785,speditiv,sped.,81
6901,minn,mn.,68
6625,kojote,prærieulv,56
13350,geschwindigkeit,hastighed,18
4215,archäologisch,arkæologisk.,35
4580,strandkopf,beachhead.,81
13652,östlich,eastern.,15
879,balken,bjælker.,58
2158,vorbehalt,proviso.,92
4346,maifeiertag,maj dag,83
6570,urheberschaft,forfatterskab.,71
829,meisterschaft,mastery.,99
4426,bürokratie,bureaukrati,82
14137,weiter,yderligere,7
6457,gäste,gage.,71
1012,ausbrennen,brænde ud,97
8433,unangebracht,unranked.,60
6898,geister,ghosts.,35
11375,angehen,tackle.,28
5690,vieh,husdyr.,76
3055,weiterleiten,handoff,89
12569,jets,jetfly,23
13729,verletzung,overtrædelse,14
9197,hummel,humlebi,55
11895,ausbruch,udbrud,32
8884,effizienz,effektivitet,38
13016,erkrankung,sygdom,21
10,sonnenstern,sunstar.,100
2283,slain,sla.,93
14042,angekündigt,annonceret,15
5876,verdacht,mistanker,51
9969,verschoben,skiftet,21
13987,fall,sag,7
13347,ausdehnt.,disambiguation.,18
10439,bösartig,vicim,45
625,gesetzgeber,lawmakers.,96
9637,kräftig,feje,32
10059,stümpfe,stubbe.,41
1141,figur,figo.,98
2504,vierer,foursome.,77
7253,schummeln,at snyde,51
706,flosig,afloat.,99
5860,plötze,roach.,74
7920,zuschauer,viewer.,38
9505,ausfall,sally.,51
1399,potenz,styrke,96
10844,verschmelzung,fusion,41
13732,niedrig,lav,14
12353,sich paaren,makker,28
12434,luftbrücke,airlift.,28
8613,hörensagen,hearsay.,58
1603,halle,hangar,91
5392,gerüche,lugt,55
8743,zart,øm,52
2619,abnehmer,takers.,65
3342,patchantisch,passant.,88
5472,erläuternd,forklarende,77
6732,doppelpunkt,kolon,46
6035,kehle,hals,65
1340,gegenangriff,kontraangreb,61
12990,tanzen,dans,19
13639,unglücklicherweise,desværre,15
12402,schießen,skyde,24
11812,vergleich,sammenligning,32
11329,siebzehnten,syttende,38
957,plättchen,blodplade,93
12407,pause,cont.,29
12591,die übung,dyrke motion,24
4446,neu hinzufügen,tilføj,82
4723,sphärisch,sfærisk,81
10146,botschafter,ambassadør,44
2587,erkenntnisse,insights.,50
13951,muss,skal,9
6164,wasserfall,vandfald,70
11750,ägyptisch,egyptisk.,32
2827,würgend,kvælning,71
13878,also,så,6
5903,avian,fugle,75
14256,anrufe,opkald,10
11784,verhalten,opførsel,34
562,ausläufer,foothills.,77
14271,wirklich,virkelig,12
364,adlige,noblemen.,100
6288,neugier,nysgerrighed,71
11328,violett,lilla.,38
6988,miau,meow.,68
14203,wird bearbeitet,forarbejdning,12
3029,pronomen,stedord,80
6672,vorherrschaft,overhøjhed,70
9178,segelt,sejlet,34
13745,planke,bestyrelse,13
12930,bleiben übrig,forblive,12
11222,österreichisch,østrigske,38
10387,flugzeuge,airmen.,45
1104,stehend.,modstå.,98
4665,zitonie,lemony.,82
752,lethargie,sløvhed,99
10718,wimpel,pennant.,42
9174,herzliche glückwünsche,tillykke,47
14245,zusätzlich,ekstra,7
3405,kribisch,crept.,88
8159,reeder,reedy.,62
7309,getränk,drik,63
9017,nagel,søm,34
10717,butter,smør,42
13171,extra,ekstra.,20
13053,bauen,build.,12
1280,bluten,bløde,51
13337,gott,gud,18
7925,längengrad,længde,62
657,mammutbaum,sequoia.,97
11946,ausgedrückt,gav udtryk for,18
3916,eichel,agern,83
6328,kongressabgeordnete,kongresmedlem,72
7286,überzeugung,domfældelse,36
6225,kesselmacher.,boilmakers,71
816,sonnenstrahl,sunray.,99
13010,erwischt,fanget,23
14320,quelle,kilde,7
8808,mazedonisch,makedonsk.,51
8840,interpunktion,tegnsætning,52
2156,lecking,lækker,44
12953,überschreiben,tilsidesættelse,23
7612,gräber,grover,64
3941,spähen,peek.,83
2738,schüler,skolepige,88
13228,gebunden,tied.,12
11012,nordwesten,northwestward.,40
6549,oka,oca.,71
5091,tropen,tropics.,10
10208,ruhig,rolige,46
1053,löslichkeit,opløselighed,72
2079,hämorrhoiden,hæmorider,92
9777,unterzog,gennemgik,49
9954,verkaufsstand,booth.,47
10949,unruhe,uro,41
222,flutlichter,floodlights.,98
1465,der reihe nach,sekventielt.,68
2362,jagd,jai.,92
13059,zweimal,to gange,22
4039,unbefleckt,ulastelig,84
1157,klee,trefoil.,98
13644,saal,hal,15
8604,klug,dygtig,58
2773,rinnsal,trickle.,86
7475,azurblau,azure.,65
5228,arthritis,gigt,79
637,perspel,beadle.,99
3859,überlebt,overlever,27
2846,doof,fedtmule,90
14468,will,har lyst,6
1437,stillen,staunch.,96
11600,vorschriften,forordninger.,27
7353,landschaft,landskab,61
11053,mittag,middag,40
13685,beanspruchen,påstand,11
11122,freibeuter,buccaneers.,38
9783,falten,folde,38
7169,erholt,rebounded.,31
3581,wochentage,hverdage.,68
5828,zwingend,overbevisende,57
1630,desertifikation,ørkendannelse.,96
1235,bzw.,bm.,97
8274,untos,udøde,61
2056,aufsichtsrechtlich,prudential,94
9499,kacke,poop.,49
3279,darin,deri.,88
2605,glimmer,mica.,91
13993,fünf,fem,11
6490,pfau,påfugl,70
573,salpric.,nitric,99
2430,akkordeon,harmonika,92
11831,grundsätzlich gilt,i bund og grund,19
5870,silberrücken,silverback.,75
9232,platzen,burst.,50
8716,haftungsausschluss,ansvarsfraskrivelse.,23
7792,einhalten,overholde sig,36
5195,wackelig,rystende,79
8609,schrein,helligdom,55
7099,verrat,forræderi,65
2867,über bord,overbord.,90
4683,boni,bonusser.,82
2348,sollte nicht,bør ikke.,92
10952,bekanntmachung,bekendtgørelse,15
8542,änderungen.,modifikationer,44
5270,strg,ctrl.,78
13774,spät,sent,13
14284,obwohl,selvom,6
5654,zigeuner,sigøjner,71
1404,dankbarkeit,taknemmelighed,96
8987,tippfehler,tastefejl,36
14423,vorgeführt,forelagde,12
13658,erscheinen,synes,11
13432,kesselkesselplate,koilerplate.,18
3879,draufgänger,vovehals,82
10786,diener,butler.,42
5109,nicht spezifiziert,uspecificeret,79
1486,mark,marrow.,96
12754,prozentsatz,procent,25
1350,meerwasser,havvand,97
14044,preise,satser,8
854,einlöcher,soler,99
13741,elf,el.,14
4943,unfug,ballade,79
7469,messe,expo.,47
4510,gewaltig,formidabel,82
13340,skala,vægt,18
4007,verwüstet,hærget,79
11311,rückgängig machen,fortryd,26
12310,erhebt euch,stige,24
3061,dy.,d y,82
10872,sich verengen,smal,37
11255,chemie,kemi,38
13704,fahrt,køre,12
7751,magen,mave,62
1387,intra,samhørig,97
2514,jota,iota.,92
14510,wirksam,effektiv,12
7153,scheiden lassen,skilsmisse,62
1906,streiche,pranks.,63
12229,ungerechtfertigt,ubegrundet,30
5924,am heißesten,hottest.,75
10257,palme,håndflade,43
12057,enthalten.,indeholdt,8
8493,atmung,vejrtrækning,43
6864,sich bemühen,stræbe,59
2400,testamentsvollstrecker,executor.,90
8229,maßgebend,autoritativt,59
12865,behaupten,hævde,18
12369,apfel,æble,28
6249,nachteilig,ugunstig,63
8967,stimmung,humør,56
7492,bewusstlos,bevidstløs,62
11141,sat,lør,39
14274,ging,gik,12
333,schluckauf,hikke,98
1262,abweichungen,divergens.,63
2516,anspielung,innuendo.,88
5647,gemein,vile.,76
724,offenkundig,overdelt,99
7597,spaten,spade.,59
14497,lesen,læs,6
6657,malaiisch,malay.,62
8476,schmiede,forge,49
14443,erstellt,oprettet,6
11164,völkermord,folkedrab,38
12221,könnte nicht,kunne ikke,31
1598,denker,tænkere,88
6450,ladegerät,oplader.,34
11413,rollend,rolling.,22
13667,nichts,ikke noget,15
9446,hintern,butt.,45
2078,literös,nitrous.,94
10046,mumpitz,balderdash.,48
7586,himbeere,hindbær,64
9482,einflussreich,indflydelsesrig,52
7665,in acht nehmen,pas på,64
13454,scherzen,joke,15
9083,wolkenkratzer,skyskraber.,52
7804,säugetier,pattedyr,57
5714,lebenslauf,cv.,76
10742,abtreibung,abort,38
8980,achtzig,80.,53
12904,jungfer,spinster.,24
5360,skorbut,scurvy.,78
2775,antike,antikviteter,88
10181,hunger,sult,47
7163,alchimist,alkymist.,66
10980,upgrade durchführen,opgradering,25
8451,protestoren,demonstranter,58
7781,blühen,blomstrende,62
11834,unzureichend,utilstrækkelig,33
4524,marktplatz,markedsplads,81
14195,eher,hellere,7
12916,geschlagen,ramte,24
13581,indisch,indianer,14
11621,fernseher,telly.,36
8486,verpackt,indpakket,42
2508,vierzehn tage,fjorten dage,90
463,falschheit,falsehood.,84
4269,rachen,maw.,83
12617,hilfe,hjælpe,20
1482,nördlichste,northernmost.,96
2072,kelch,pokal,92
783,probieren,prob.,98
3873,fußgänger,fodgænger,79
13743,hinter,bag,14
9873,wohl,arguabelt.,47
9001,darlehen,lån,46
7122,sirloin,mørbrad,67
14464,abgelegt,arkiveret,6
6117,koloss,colossus.,73
13647,lebend,direkte,9
6709,mittelfeld,midtfelt,57
8734,übertragung,overførsel,15
1514,wachsamkeit,årvågenhed,65
10382,bestimmung,skæbne,45
9248,erfindung,opfindelse,34
1199,eintopf,stew.,90
9144,platten,plader,24
13174,manchmal,sommetider,19
12870,anfänger,rookie.,22
438,durchgang,passage.,96
14139,verglichen,sammenlignet,13
11068,ei,æg,37
1967,tagesmutter,nanny.,94
6749,masuse,meuse.,69
4202,eibe,yew.,83
7817,plündern,plyndring.,53
8877,abwasser,spildevand,57
6828,tänzer,dansere,58
4889,autorisiert,godkendt,69
9345,hausaufgaben,lektier,53
3315,tulpe,tulipan,88
9737,nocken,cam.,44
6271,verletzlich,sårbar,66
6016,stöcke,sticks.,26
12849,wrem,wr.,25
5885,aussetzen,suspendere,27
13975,zweite,anden,8
1381,lymphatisch,lymfatisk.,97
9028,nicht veröffentlicht,upubliceret,56
12856,agentur,bureau,20
7835,verärgert,irriteret,34
12755,südwesten,sydvest.,25
6078,kalkulationstabelle,regneark.,72
450,frager,asker.,100
13831,sie,de,7
5580,weste,vest.,60
7437,slowakisch,slovakiet,63
9347,exil,eksil,46
4028,fülle,overflod,68
7946,großhandel,engros,62
6885,bubyer,bowyer.,69
8456,niedlich,cute.,55
11153,erkennung,anerkendelse,39
10373,klatsche,swat.,45
11766,glücklich,heldig,35
355,wiedergeboren,reborn.,100
5343,quadrat,quad.,76
4462,verzögerung,lag,74
1998,vermehrung,udbredelse.,71
5603,kreuzer,krydser,72
2253,tschechoslowak.,tjekkoslovak,89
11377,zugelassen,indrømmet,28
2335,förderlich,befordrende,92
4761,wendel,helix.,81
10438,äh,um.,45
12952,moment,øjeblik,21
2249,pok,poz.,93
7103,ausgestorben,uddød,47
12150,treulos,trosløs,31
6277,aufruhr,insurrection.,72
4921,am wärmsten,varmeste,81
3698,nach unten,nedadgående,49
12462,ecke,hjørne,26
11376,mindest,min.,36
14206,fragte,spurgt,6
13278,klopfen,klappe,18
1682,befragte,interviewere,88
3019,waschmittel,vaskepulver,89
12148,wusste,vidste,31
10162,schwierigkeiten,vanskeligheder,36
7800,amtszeit,fastgørelse.,62
5029,sporn,spur.,38
8882,getriebe,gearkasse,56
10175,torschütze,scorer.,36
314,windmesser,anemometer.,100
10533,schnittstelle,interface.,42
431,verkürzt,curtailed.,86
13061,erzählt,fortalte,22
3192,strenger,stricker.,89
2945,kopfhörer,hovedtelefoner,83
10450,unhöflich,uhøflig,43
7620,einstimmig,unanimous.,50
7428,taufe,dåb,64
9692,fünfzehnten,femtende,50
7676,zahllos,utallige,64
8395,kundenträger,cafe,60
2495,debbone,debby.,66
10886,ablösung,løsrivelse.,33
4564,rippen,ribben,65
12195,würdig,værdig,31
12680,kessel,con.,22
10139,gewöhnliche,almindelig,47
7426,belohnen,belønning,49
11254,fallschirm,faldskærm,38
12309,vielfalt,bred vifte,27
7913,saiten,strenge.,34
12488,nicht verwandt,ingen forbindelse,28
2376,ermitteln,fastslå,82
9817,magier,guiden,36
4034,lehrplan,curriculum.,84
12452,verbreitung,spredning,26
4128,abschlussball,prom.,83
11941,waten,wade.,33
10080,cliff,klint,45
2477,abfließen,runoff.,92
8577,unsichtbar,usynlig,56
12690,einschlag,indvirkning,25
6817,segen,boon.,69
5188,immergrün,evergreen.,79
41,biss,verbiage.,100
825,eigentumswohnungen,condominiums.,86
8921,versank,sank.,56
6718,sonstiges,diverse,69
6959,lackierung,livery.,67
3902,getaway,gå væk,84
6917,vingelt,vin.,68
128,geklettert.,chatter.,98
3094,beginnend,påbegyndt,39
1586,fabre,fab.,96
13041,übereinstimmen,tally.,21
10091,got,gotten,48
3250,flipper,pinball.,88
4990,backen,kæber.,62
11708,mittel,medium,35
12426,milch,mælk,29
2276,schenkel,lår,90
9396,zaun,hegn,42
2121,entweihung,desecration.,89
8161,erwerb,erhvervelse,55
11406,falke,høg,22
14186,genommen,taget,9
14095,durchschnitt,gennemsnit,13
11845,sinnvoll,meningsfuld,34
3482,vergrößert,forstørret,56
13872,weil,fordi,8
9387,schlinge,crewer.,53
10787,mittelalterlich,middelalderen,42
8470,wegbrechen,breakaway.,59
11474,trinken,drikke,29
9379,nicht schlüssig.,ubetinget,53
3852,verzweigt,forgrenet,30
6600,brüderlichkeit,broderskab,55
6882,windpocken,skoldkopper,69
8399,sonnenuntergang,solnedgang,59
11333,knochen,knogle,33
10948,warschau,warszawa.,41
9237,teer,tjære,53
7007,stachelrochen,stingray.,65
14354,frauen,kvinder,13
12066,favorisieren,favor.,25
6595,sauber,pænt,69
2733,installation,vvs,85
9154,taktstock,baton.,51
9942,sie selbst,hende selv,48
8543,sch,sh.,59
8518,socken,sokker,26
7717,substantiv,navneord,57
7837,shake,ryste,52
3503,weltraumflug,rumfart,65
13602,fünfte,femte,16
1433,ärgerlich,egregious.,96
2487,körperlich,fysisk,92
5019,lockig,krøllet,80
10558,künstlich,kunstig,42
12962,lage,beliggenhed,11
7199,polizist,politibetjent,67
9120,stift,pin,44
4951,moscheen,moskeer.,40
5868,ekstase,ecstasy.,75
3773,vielseitig,alsidig,79
9107,ergänzung,supplement,41
11843,ungarisch,ungarian.,32
8776,mumie,mummy.,57
14237,bekannt,kendt,11
4684,palisade,stockade,77
5112,serin,ser.,79
13406,schlucht,dal,18
1354,heftig,hep.,97
804,kerosin,petroleum.,99
5291,liverpooler,scouse.,78
9160,whain,wha.,55
12645,untersuchung,efterforskning,20
13761,erde,jorden,14
11356,echter mann,trueman.,38
2937,schädlich,devrimental.,80
14247,gewalt,kraft,9
7211,reisen,rejser.,20
7867,löhne,lønninger.,34
10132,sofortig,øjeblikkelig,47
4093,holländer,dutchman.,85
4880,zum scheitern verurteilt,dømt,47
6859,beschäftigt,beskæftiger sig.,26
7591,überfüllt,overfyldt,21
11967,dh,ie.,33
10677,hirsch,hjort,43
2828,ungeschützt,unprotect.,55
6865,widerwillig,modstræbende,63
4138,allmächtig,almægtig,84
795,schmackhaft,velsmagende,98
13640,gescheitert,mislykkedes,12
850,kaledonisch,caledonian.,99
13708,trotz,på trods af,15
9268,begegnen,komme ud for,32
8170,injektion,indsprøjtning,33
7280,anwenden,dev.,66
8652,muhen,moo.,58
4359,gern,fond,70
12875,geruch,duft,24
11236,unfair,uretfærdigt,38
1370,urbisch,urb.,97
1938,kenntnis,cognizant.,93
3501,einkerbung,hak,59
4735,lappen,klud,68
6217,reiter,equestrian.,69
4124,genuss,overbærenhed,70
8912,merk,mk.,54
6826,begnadigung,om forladelse,65
7936,kies,grus,62
6720,unangenehm,akavet,69
13067,bruder,bror,16
7735,vorläufer,forløber,62
10861,kegelung,cox.,41
14329,aufladung,oplade,18
11251,zwerg,dværg,37
3002,werkzeugkasten,værktøjskasse,90
13671,nördlich,nordligt,15
12254,innen,indre,11
6884,kunststück,stunt.,62
11001,feder,fe.,41
8562,weiler,hamlet,57
11793,benachrichtigen,underrette,30
1333,nimmermehr,aldrig mere,97
10429,einen fink,fink.,45
9475,herabgestuft,nedgraderet,51
11235,schüttelnd,lukke ude,26
2602,krumm,skæv,66
13785,seeland,sjælland,13
692,unglück,infidels.,81
13888,was,hvad,7
4137,klassenzimmer,klasseværelse.,77
10220,sünde,synd,40
3402,egge,harrow.,85
5470,zugabe,encore.,75
14348,einnahme,at tage,5
676,wiedergeburt,rebirth.,99
2314,jubeln,glæd dig,88
586,unzensiert,uncensored.,99
13498,kämpfer,fighter,16
10424,bedrohlich,truende,28
4825,fata morgana,mirage.,81
9002,fettleibigkeit,fedme,55
8485,steinwand,stenmur,58
11480,köpfe,hoveder.,11
3473,bobfahre,bobsleigh,88
8010,eingebettet,embedded.,60
13645,wettbewerb,konkurrence,13
5804,geburtsort,fødested,75
9320,freude,glæde,51
6692,würmer,orme.,50
5068,pulldown.,træk ned,80
8679,umsatz,omsætning,38
2341,vorsichtig,wary.,92
1966,klosten,clough.,94
418,sitze,sher.,100
7507,feige,cowardly.,65
1510,gangart,gait.,96
12180,fest,massiv,29
12351,spinne,edderkop,29
7373,eingeweiht,privy.,66
5382,bezeichnen,betegner,33
13442,unbegrenzt,på ubestemt tid,16
9654,bote,budbringer,49
12883,hundert,hundrede,19
3302,trauerfall,bereavement.,86
9898,ladung,last,48
4045,unzufriedenheit,utilfredshed,81
9276,spritzen,plaske,53
4835,steinbock,stenbukken,81
12917,nicht referenziert,uberørte,24
3107,quarz,kvarts.,89
12568,kreislauf,cyklus,21
12237,erdkunde,geografi,31
8385,schießpulver,gunpowder.,60
13925,während,mens,7
7383,steak,bøf,64
11580,sieger,victor.,35
6140,spielraum,clearance.,72
7187,geschwommen,rumored.,36
7550,anregend,evocative.,64
9963,hawaiisch,hawaiian.,47
10889,zählt,tæller,13
10368,tako,taco.,45
12483,anmut,nåde,28
7674,schier,ren og skær,63
14217,wieder,en gang til,6
12937,reicht aus,tilstrækkelig,19
962,narzisse,narcissus.,98
10096,fernrohr,teleskop,45
12639,maximal,maksimum,27
3781,tiefen,dybeste.,86
9548,mei,meu.,52
2448,aufgerufen,påberåbt,72
3228,fahrlässigkeit,uagtsomhed,69
12673,verschwörung,sammensværgelse,26
14046,wenig,lille,12
2465,bräutigam,brudgom,79
6856,datumsgrenze,dateline.,69
12063,schriftsteller,forfatter,23
629,narzissmus,narcissisme.,99
8570,schatter,shad.,59
4974,hauptplatine,bundkort,80
12688,dinkel,stavet,16
3329,myokard,myocardial.,88
7177,herrlich,storslået,65
12969,verzögern,forsinke,8
12872,verlieren,tabe,15
13978,tag,dag,7
5905,kartbo,cartman.,75
5884,keil,wedge.,71
2045,kreisel,rundkørsel,94
4610,gelernt,lærte,82
14490,gedreht,vendte,11
10761,haustier,kæledyr,38
4636,stockente,mallard.,81
5892,verdienstvoll,meritorious.,75
8097,virsianisch,viridian.,62
10536,schaf,får,44
7146,seicht,overfladisk,65
9074,verstreut,spredt,49
12752,letztere,sidstnævnte,25
7724,versöhnung,forsoning,63
993,eklektisch,eclectic.,98
8316,gefroren,frosset,60
4310,behinderung,handikap,68
3776,enden,spændende,20
11855,vererben,ufer.,34
7182,witwe,enke,62
13335,sechste,sjette,19
4161,mein alles,mit alt,84
2985,wohltätig,charitable.,88
6254,dienstmädchen,stuepige,70
5901,unbeabsichtigt,uforsætlig,67
11126,hinterhältig,sneaky.,40
7786,meuterei,mytteri,61
245,verwalten,forvalte,55
4463,thextual.,tekstlig,81
8084,freimaurer,freemasonry.,62
4031,kekse,cookies.,27
12389,voreingenommenheit,partiskhed,29
5376,ladendiebstahl,shoplifting.,74
8719,klage,retssag,52
10873,erbe,heritage.,41
8145,entzündungslos,inflammatorisk,62
2004,schriftarten,skrifttyper.,39
9754,werkstatt,værksted,47
1302,sonnenbrand,sunburn.,95
10487,komposition,sammensætning,33
8069,obstgarten,frugthave,62
3810,dampfschiff,steamboat.,85
774,fov,fv.,99
11166,eingereicht,indsendt,27
4152,vorposten,outpost.,71
7004,baseballstadion,ballpark.,59
14164,macht,gør,5
12534,angesehen,betragtes,6
1278,stapeln,stacking.,55
936,höhle,lair.,98
10375,flugplatz,airfield.,38
1265,neunziger jahre,halvfemser.,56
14200,aktion,handling,11
8006,abfluss,udstrømning,62
13130,achte,ottende,21
2321,trunkenheit,berusethed,75
4435,krankenschwestern,sygeplejersker.,42
13879,jetzt,nu,8
13495,sich ausruhen,hvile,17
12931,zimmer,værelse,22
2570,lagerfeuer,bonfire.,89
4697,gelächte,schultz.,81
1616,sanduhr,timeglas,96
2040,zug-,tractive.,94
2223,rachsüchtig,veneful.,92
9901,schwangerschaft,graviditet,48
1449,wiederverwendet,genbrugt,62
11315,vorgesetzter,overlegen,35
6360,wichser,wanker.,72
4505,modifikationen,mods.,50
13320,sicher,bestemte,19
4705,speerkopf,spearheaded.,64
5624,bälde,baht.,77
6125,geistlos,tankeløs,73
12406,fett,fed,28
7698,karbunkel,carbuncle.,64
10309,begleitet,ledsaget.,22
2760,lätzchen,hagesmæk,89
2854,erkennen,discern.,78
13372,ich selbst,mig selv,18
834,büstenhalter,brassiere.,96
6887,fangemeinde,fandom.,69
7218,faust,næve,58
8216,arschloch,asshole.,58
187,nebenfluss,tributary.,91
2856,erstaunlich,forbavsende,74
10218,in bezug auf,relateret til,42
5125,regentschaft,regency.,79
10661,älteste,oldest.,43
9336,trümmer,vragrester,53
1299,kommentiert,annoteret.,85
10563,verstopfung,tilstopning,41
6054,picken,peck.,72
257,kohäsiv,sammenhængende,60
13675,hell,lys,13
6922,sperre,wee.,68
12373,aktualisieren,update.,8
626,wirbellos,invertebrate.,99
9994,dünn,tynd,47
5303,wandern,wiking.,78
6516,wasserkraft,hydropower.,71
1507,unten,nedenunder.,96
12464,poster,plakat,26
2688,bäckerei,bageri,85
12697,aufgabe,opgave,18
0,inzwale,intents.,8
11019,bewerten,vurdere,24
12429,verwaist,forældreløse,27
1446,abbrunde,abbr.,96
11169,gemeinde,kommune.,29
6721,inhärent,i sig selv,58
3383,kriechen,kravle,69
6594,ruß,sod,71
2700,kerle,dudes.,28
3791,erschüttert,rystet,86
8177,haushalt,husstand,53
12944,hilft,hjælper,7
12632,oberfläche,overflade,25
11343,erneut veröffentlichen,repost.,38
11535,thailändisch,thai.,37
7592,offensichtlich,åbenbart,13
10758,rosskastanien,buckeyes.,38
10466,strecken,strække,35
85,traumzeit,drømme tid,100
6093,eintagsfliege,mayfly.,74
9987,warenzeichen,varemærke.,46
6658,schnitzer,carver.,70
9998,verrückt machen,madden.,48
10606,geplänkel,banter.,44
13407,bestanden,bestået,10
952,bö,squall.,91
309,kähne,pramme,79
5181,implantieren,implantat.,72
1083,zügel,reins.,76
6505,zyklisch,cyclic.,69
1254,schamlos,skamløs,97
9357,klärung,afklaring,51
1289,orthodoxie,ortodoksy.,96
2956,parole,prøveløsladelse,84
3131,gähnen,gabe,86
5920,überarbeiten,revidere,19
2526,hassisch,hasidic.,89
8388,zeitungspapier,newsprint.,60
7374,roggen,rug,66
5893,entlüftung,aftræk,65
6038,meeräsche,mullet.,70
10790,veraltet,forældet,42
12450,ente,and,24
4666,gezündet,antændt,59
6606,schick,fancy,63
4790,drurum,drury.,81
6195,pudel,poodle.,72
13456,unerwünscht,uønsket,17
7862,nicht mögen,synes ikke godt om,56
12616,währung,betalingsmiddel,26
10543,verstanden,forstået.,44
10954,umrissen,skitseret,35
12301,scan,scanning,22
14147,kürzlich,for nylig,5
7968,mikrowelle,mikrobølgeovn.,62
6998,lutscher,lollipop,67
5096,unehrlich,uærlig,79
9671,erfüllt,opfyldt.,40
11229,damm,dæmning,37
2563,eber,vildsvin,91
12955,jüdisch,jødisk,23
14045,innerhalb,inden for,12
10808,wuchs,grew.,42
2123,panzerabwehr,antitank.,94
423,dramatiker,playwright.,98
10479,äthiopisch,etiopisk.,44
3533,schmalz,svinefedt,88
3448,mops,pug,83
2926,einbösen,bade.,90
9418,unterhose,glide,38
12975,im ruhestand,pensioneret,18
10174,rettungsschwimmer,livredder,46
3099,entführte,hijacked.,54
2943,herrin,mistress.,88
10443,beeinträchtigung,svækkende,41
14304,fallen,efterår,14
12240,geteilt,opdelt,26
5649,hupen,honk.,75
13553,deutlich,fremhævet,16
9265,gerichtlich.,retslige,52
602,rau,raucous.,99
5543,läufer,halvback.,73
9391,harsch,barske,52
3162,verknüpfung,linkage.,84
11069,roh,rå,40
11931,älter,ages.,15
2020,möwen,seagulls.,86
2707,warteschlange,kø,83
7183,gänseblümchen,daisy.,66
11696,beeindruckend,wow.,35
12335,as,es,27
3078,verflixt,darn.,87
935,hartholz,hardwood.,98
14503,verteilung,fordeling,24
4728,zehen,tæer.,53
9356,mythos,myte,47
1168,professionell,præppe,98
11293,kolossum,coliseum.,38
6713,unzufrieden,ulykkelig,68
12640,schalter,tæller.,25
11836,asche,aske,29
5598,gewaltsam,tvang,70
6763,erlösung,salvation.,69
8946,geduldig,patient,42
6648,grenze,borderline.,70
10914,galaxis,galakse.,38
10097,begleiten,eskortere,39
13560,wissenschaft,videnskab,15
7966,spatz,spurv,61
3548,amöbe,amoeba.,88
5991,ätna,etna.,74
11252,zugeschrieben,tilskrives,18
11956,loch,hul,28
13162,aufeinanderfolgenden,fortløbende,20
13868,menschen,mennesker,8
10515,erholung,udvej,38
7413,spangled,spættet,65
5944,leiche,lig,63
7747,kulmination,culminated.,44
10268,tamilisch,tamila.,46
10810,opfern,ofre,41
10255,dichte,massefylde,46
8093,die röcke,nederdele.,50
11155,abenteuer,eventyr.,31
6272,heuschrecke,græshoppe,70
10975,mist,crap.,40
10575,schwören,sværge,42
12781,sitzung,session,22
14491,kaufen,køb,30
3069,grundlagen,fundamentals.,37
12745,foto,fotografi,14
2347,palle,venner,59
10525,sehr klein,lille bitte,44
4206,rutsche,glider,45
12762,adler,ørn,17
6418,kohlenstoffhaltig,carbonaceous.,72
9562,gehalt,løn,47
4041,gauß,gauss.,85
9225,anzeigen,displays.,17
13746,prozess,behandle,12
4530,temperiert,hærdet,47
9508,wut,raseri,44
334,unehrlichkeit,uærlighed.,99
10475,vermutlich,formodentlig.,33
8259,versteinert,fossiliseret,61
7589,entsorgen,dump.,47
2454,gedämpft,afdæmpet,81
2953,geschnitten,skåret,59
11630,kohl,cole.,34
9037,anspruchsvoll,krævende,24
12188,grat,ryg,31
2181,knappe,væbner,82
1107,hüter,brugere.,46
14337,haben,at have,5
2168,auffällig,iøjnefaldende,88
14399,weiß,hvid,12
7191,nutte,hooker.,66
10209,wette,vædde,40
9952,danke,tak skal du have,48
9871,aufständische,oprørere.,37
8534,graphit,plumbago.,59
9859,vergessene,glemt.,49
4373,methodik,metodologi.,75
3663,drogenfahndung,dea.,86
10747,rechtsanwalt,advokat,40
3532,hammerkopf,hammerhead.,86
11031,schießerei,shootout.,40
10631,bergab,downhill.,42
12615,vize,vice.,27
1261,spott,latterliggøre,37
13558,entmutigt,afskrækket,16
5810,farn,fern.,74
3647,jinging,jing.,87
7038,skies,skyer,31
11819,zurückgestrahlt,relegeret,29
5440,aliquot,alikvot.,78
3033,abschlussprüfer,auditor.,88
12422,komisch,sjov,29
12076,krebs,kræft,32
1946,ausströmend,riddled.,74
12023,rennwagen,raceway.,32
6866,lange zeit,lang tid,69
6268,miauen,mew.,70
10395,u-boot,undervandsbåd,43
2962,geschwister,søskende,74
14398,datum,dato,7
151,wärme,varme,100
14114,mich,mig,6
10271,wiesel,væsel,45
11422,schach,skak,38
11017,rabe,ravn,31
13541,sowjetisch,sovjet.,16
3549,gliederfüßer,arthropod,86
2327,bergmann,minearbejder,40
10587,mühe,genere,36
12686,aufgeräumt,ryddelig,26
3145,drucken,druze.,89
10671,blutig,blodig,43
8944,überwältigend,overvældende,40
8688,pfeffer,peberfrugter.,36
12880,in der tat,ja,24
4081,klinke,pawl.,85
7742,chor,kor,63
10292,benutzerbild,avatar.,46
