ID,FRENCH,ENGLISH,THEME,ENGLISH_stem,OCCURENCES,INTERVAL,IMPORTANT
6969.0,un avantage de coût,a cost advantage,marketing publicite,advantag,210.0,42,
7345.0,un artisan,a craftsman,architecture et construction,craftsman,94.0,58,
5098.0,du vinaigre,vinegar,nourriture et boissons,vinegar,56.0,70,
9435.0,plus petit,lowery,other,loweri,45.0,75,
3287.0,la vie éternelle,the eternal life,religions et croyances,etern,164.0,47,
10861.0,des morts vivants,zombies,other,zombi,125.0,52,
8092.0,collaborer,to collaborate,recherche emploi,collabor,49.0,73,
2529.0,un triangle,a triangle,musique,triangl,436.0,30,
584.0,une cravate,a tie,amour et mariage,tie,2173.0,10,
5566.0,un canot,a rowing boat,vocabulaire se deplacer moyens de transport,boat,601.0,24,
5148.0,de la crème,cream,nourriture et boissons,cream,576.0,25,
11794.0,déchu,fallen,other,fallen,372.0,32,
4706.0,chinois,chinese,les nationalites en,chines,3677.0,7,
4905.0,un presse ail,a garlic press,ustensiles cuisine,garlic,37.0,80,
6197.0,le hall d’embarquement,the boarding hall,aeroports avions,hall,3891.0,6,
12618.0,lui même,himself,other,himself,2275.0,10,
6029.0,un inventaire,an inventory,commerce et affaires,inventori,109.0,55,
7591.0,une charnière  un gond,a hinge,voiture et mecanique,hing,13.0,93,
2818.0,un robinet,a tap,la maison,tap,51.0,72,
4593.0,le burundi,burundi,pays du monde en,burundi,76.0,63,
2584.0,l’arbitre,the referee,sport,refere,29.0,86,
377.0,formidable,great,adjectifs utiles,great,13533.0,3,
9969.0,inaperçu,unnoticed,other,unnot,65.0,66,
12300.0,mi temps,halftime,other,halftim,903.0,19,
878.0,de la contrebande,smuggling,crime criminalite,smuggl,61.0,68,
12514.0,juif,jewish,other,jewish,1642.0,13,
3896.0,d’occasion,second hand,shopping,secondhand,9.0,95,
12758.0,forgeron,smith,other,smith,4397.0,6,
3254.0,un hérétique,heretical,religions et croyances,heret,5.0,97,
3435.0,un mathématicien,a mathematician,science,mathematician,145.0,49,
2051.0,un refus,a decline,guerre et paix,declin,422.0,30,
3134.0,l’épicentre,the epicenter,catastrophes naturelles,epicent,156.0,47,
10849.0,bénir,bless,other,bless,124.0,52,
6406.0,un centimètre,one centimetre,mesures poids quantites,centimetr,45.0,75,
7948.0,un temps grammatical,a tense,par theme langage parole,tens,266.0,38,
8252.0,l’essence sans plomb,unleaded petrol,energie renouvelable,unlead,8.0,96,
9713.0,pêcheur,fisherman,other,fisherman,54.0,70,
12105.0,démarrer,kickoff,other,kickoff,586.0,25,
11418.0,franchement,frankly,other,frankli,219.0,41,
1466.0,le crépuscule,twilight,le temps,twilight,364.0,33,
3901.0,l’acheteur,the buyer,shopping,buyer,51.0,72,
574.0,un invité,a guest,amour et mariage,guest,527.0,26,
12144.0,canton,township,other,township,625.0,24,
10644.0,retarder,stunt,other,stunt,105.0,56,
3862.0,un chroniqueur,a columnist,journalisme presse,columnist,84.0,61,
4066.0,l’écho,the echo,les cinq sens,echo,3176.0,8,
4502.0,une femme de ménage,a cleaning lady,metiers professions,ladi,826.0,20,
3541.0,un skate parc,a skate park,vocabulaire ville et lieux publics,skate,197.0,43,
12690.0,bas,bottom,other,bottom,3152.0,8,
9125.0,échelonnement,staggering,other,stagger,38.0,80,
10395.0,la musculation,bodybuilding,other,bodybuild,86.0,60,
3818.0,les membres,the limbs,corps humain,limb,43.0,76,
3703.0,un visage rond,a round face,decrire tete et visage en,face,557.0,25,
9203.0,poilu,hairy,other,hairi,40.0,78,
2160.0,une zone de conflit,a conflict zone,guerre et paix,zone,2711.0,9,
10785.0,sphère,spokane,other,spokan,117.0,53,
9652.0,croisière,cruising,other,cruis,52.0,71,
6629.0,pièce  article,piece  item,industrie,piec,727.0,22,
3568.0,une zone urbaine,an urban area,vocabulaire ville et lieux publics,urban,1091.0,17,
4695.0,belge,belgian,les nationalites en,belgian,528.0,26,
3794.0,l’os iliaque,the ilium,corps humain,ilium,3.0,99,
10589.0,maladroit,awkward,other,awkward,101.0,57,
2846.0,essuyer,to wipe,la maison,wipe,111.0,54,
6445.0,accumulation   retard,backlog,industrie,backlog,64.0,67,
4791.0,un fichier joint,an attached file,informatique internet,attach,62.0,67,
12359.0,drôle,funny,other,funni,1021.0,18,
8468.0,culbutage,tumbling,other,tumbl,27.0,88,
4258.0,un gorille,a gorilla,animaux sauvages zoo,gorilla,292.0,36,
11065.0,indisponible,unavailable,other,unavail,150.0,48,
8084.0,la déontologie,work ethic,recherche emploi,ethic,247.0,39,
8142.0,le lieu de naissance,place of birth,identite infos personnelles,birth,899.0,20,
1321.0,maigrichon,skinny,decrire quelquun en,skinni,47.0,74,
10745.0,marguerite,daisy,other,daisi,114.0,54,
2882.0,une raclette à vitre,a squeegee,les taches menageres,squeege,2.0,100,
5557.0,un break,an estate car,vocabulaire se deplacer moyens de transport,estat,374.0,32,
453.0,moyen  moyenne,average,adjectifs utiles,averag,5206.0,5,
11591.0,chenu,hoary,other,hoari,280.0,37,
12766.0,piste,track,other,track,4618.0,5,
6202.0,le train d’atterrissage,the landing gear,aeroports avions,gear,33.0,83,
5547.0,cadrer un plan,to frame a shot,films et cinema,frame,48.0,74,
8321.0,dérogatoire,derogatory,covid coronavirus,derogatori,181.0,45,
10708.0,obsolète,deprecated,other,deprec,111.0,54,
9726.0,doré,gilded,other,gild,54.0,70,
9257.0,fendu,cleft,other,cleft,41.0,77,
728.0,une campanule,a bellflower,arbres plantes jardinage,bellflow,1.0,100,
6193.0,le carrousel,the carousel,aeroports avions,carousel,25.0,89,
9755.0,côte,seaboard,other,seaboard,55.0,70,
966.0,une attaque armée,an armed attack,crime criminalite,arm,1331.0,15,
5682.0,les gilets de sauvetage,life jackets,vocabulaire se deplacer moyens de transport,jacket,316.0,35,
8552.0,pousser,shove,other,shove,28.0,87,
7806.0,intelligent  malin,smart  clever,mythes legendes et heros,smart,3.0,99,
4631.0,le qatar,qatar,pays du monde en,qatar,466.0,28,
10606.0,pénurie,shortage,other,shortag,102.0,56,
6231.0,calme  une mer calme ,calm  a calm sea ,voyager en bateau de mots,calm,25.0,89,
10146.0,prudent,cautious,other,cautiou,74.0,64,
5804.0,une palette,a pallet,outils et bricolage,pallet,7.0,96,
2591.0,la course automobile,motor racing,sport,motor,20.0,91,
4050.0,luminosité,brightness,les cinq sens,bright,91.0,59,
3610.0,des cheveux bruns clairs,light brown hair,decrire tete et visage en,hair,908.0,19,
4501.0,une dactylo graphe ,a typist,metiers professions,typist,2.0,100,
11185.0,couvreur,slater,other,slater,168.0,46,
7533.0,une psychose,a psychosis,sante et medecine,psychosi,25.0,89,
1962.0,un affrontement,a confrontation,guerre et paix,confront,17.0,92,
6862.0,le cheptel,the livestock,agriculture,livestock,78.0,62,
10428.0,contrecoup,backlash,other,backlash,89.0,59,
5599.0,une voiture de course,a racing car,vocabulaire se deplacer moyens de transport,car,6605.0,4,
208.0,crier,to yell,verbes action et mouvements,yell,46.0,75,
5865.0,des talons hauts,high heels,vetements et accessoires en,heel,208.0,42,
11401.0,éclater,burst,other,burst,213.0,42,
6172.0,les chutes du niagara,the niagara falls,les noms geographiques en,niagara,234.0,40,
3147.0,un organisme caritatif,a charity,catastrophes naturelles,chariti,220.0,41,
6998.0,une liste d’adresses,a mailing list,marketing publicite,mail,3118.0,8,
10744.0,veuve,widow,other,widow,114.0,54,
8334.0,la deuxième dose,second injection,covid coronavirus,inject,152.0,48,
2236.0,épique,epic,histoire passe,epic,351.0,33,
2340.0,la pièce,the piece,histoire passe,piec,727.0,22,
8692.0,potence,gallows,other,gallow,30.0,85,
6926.0,casse croûte,snack,dietetique et nutrition,snack,51.0,72,
12604.0,le plus élevé,highest,other,highest,2164.0,10,
3827.0,de luxe,glossy,journalisme presse,glossi,30.0,85,
2147.0,une rétribution,a retribution,guerre et paix,retribut,39.0,79,
5724.0,une rame,an oar  a paddle,vocabulaire se deplacer moyens de transport,paddl,10.0,95,
11772.0,crépuscule,twilight,other,twilight,364.0,33,
6355.0,hériter,to inherit,les etapes de la vie,inherit,123.0,52,
3446.0,une formule,a formula,science,formula,3305.0,7,
11382.0,clarifier,clarence,other,clarenc,210.0,42,
3119.0,remplacer,to substitute,environnement ecologie,substitut,347.0,33,
6769.0,un éleveur de bétail,a cattle breeder,agriculture,breeder,25.0,89,
862.0,une expédition,an expedition,astronomie espace univers,expedit,46.0,75,
9602.0,panne,outage,other,outag,50.0,72,
8392.0,employés,staffers,other,staffer,26.0,89,
6300.0,une carte d’abonnement,a season ticket,trains et chemins de fer,ticket,564.0,25,
1725.0,le vocabulaire,vocabulary,education et ecole,vocabulari,72.0,64,
9811.0,fade,bland,other,bland,58.0,69,
10191.0,publicité,advert,other,advert,76.0,63,
7172.0,émotif,emotional,vocabulaire personnalite qualites et defauts,emot,213.0,42,
6893.0,le diabète,diabetes,dietetique et nutrition,diabet,190.0,44,
10693.0,tapis,carpet,other,carpet,109.0,55,
6470.0,chargement des machines,machine loading,industrie,load,479.0,28,
10830.0,inconnu,unfamiliar,other,unfamiliar,122.0,52,
3979.0,un billet aller retour,a return ticket,voyage et tourisme,ticket,564.0,25,
9609.0,rediffusion,reruns,other,rerun,50.0,72,
10124.0,essieux,axles,other,axl,73.0,64,
3590.0,un sourcil,an eyebrow,decrire tete et visage en,eyebrow,21.0,90,
6250.0,un pavillon,a pavilion,voyager en bateau de mots,pavilion,157.0,47,
7794.0,anthropomorphique,anthropomorphic,mythes legendes et heros,anthropomorph,5.0,97,
1313.0,en surpoids,overweight,decrire quelquun en,overweight,29.0,86,
6363.0,beaucoup de fruits,lots of fruits,mesures poids quantites,fruit,446.0,29,
10592.0,poisson chat,catfish,other,catfish,101.0,57,
5658.0,le péage,the toll,vocabulaire se deplacer moyens de transport,toll,580.0,25,
6174.0,dernier appel,final call,aeroports avions,final,2966.0,8,
9217.0,gaffe,blunder,other,blunder,40.0,78,
11689.0,magasins,stores,other,store,324.0,35,
1394.0,de nuit,by night,le temps,night,4755.0,5,
4793.0,informatisé,computerized,informatique internet,computer,12.0,94,
2948.0,les chutes de neige,the snowfall,meteo climat,snowfal,55.0,70,
7009.0,retirer de la vente,to recall,marketing publicite,recal,205.0,42,
6863.0,le terreau,the loam,agriculture,loam,4.0,98,
8146.0,les centres d’intérêt,areas of interest,identite infos personnelles,interest,670.0,23,
4690.0,anglais,english,les nationalites en,english,27327.0,2,
5781.0,un masque antipoussière,a dust mask,outils et bricolage,mask,44.0,76,
8469.0,ouvertement,overtly,other,overtli,27.0,88,
5100.0,l’avoine,oats,nourriture et boissons,oat,13.0,93,
364.0,évident,obvious,adjectifs utiles,obviou,1657.0,13,
8359.0,une crise sanitaire,health crisis,covid coronavirus,health,1540.0,14,
9371.0,tranché,sliced,other,slice,44.0,76,
10519.0,noisette,hazel,other,hazel,95.0,58,
12528.0,personnel,staff,other,staff,1701.0,13,
7113.0,un consul,a consul,geopolitique et relations internationales,consul,38.0,80,
2032.0,un nationaliste,a nationalist,guerre et paix,nationalist,103.0,56,
2218.0,saisir  s’emparer de,to seize,guerre et paix,seiz,305.0,36,
3559.0,une rue,a street,vocabulaire ville et lieux publics,street,6056.0,4,
10666.0,examen minutieux,scrutiny,other,scrutini,107.0,55,
2019.0,un guerrier,a warrior,guerre et paix,warrior,402.0,31,
2768.0,un fauteuil,an armchair,la maison,armchair,15.0,92,
10831.0,sagesse,wisdom,other,wisdom,122.0,52,
4732.0,jamaïcain,jamaican,les nationalites en,jamaican,72.0,64,
50.0,laver  nettoyer,to clean  up ,verbes a connaitre en,clean,1005.0,18,
11468.0,cordonneur,chandler,other,chandler,232.0,40,
2375.0,les vikings,the vikings,histoire passe,vike,697.0,23,
4535.0,l’uruguay,uruguay,pays du monde en,uruguay,625.0,24,
11187.0,baleinière,whalers,other,whaler,168.0,46,
2385.0,faire du tricot,knitting,hobbies et loisirs,knit,32.0,84,
3788.0,une artère,an artery,corps humain,arteri,23.0,90,
2579.0,un professionnel,a professional,sport,profession,175.0,45,
6773.0,un pigeonnier,a dovecote,agriculture,dovecot,1.0,100,
3196.0,du plastique,plastic,materiaux et matieres,plastic,435.0,30,
7393.0,un antiseptique,an antiseptic,medicaments materiel medical,antisept,17.0,92,
5154.0,du yogourt   yaourt,yoghurt,nourriture et boissons,yoghurt,35.0,81,
5698.0,un contrôle radar,a radar trap,vocabulaire se deplacer moyens de transport,trap,195.0,43,
5293.0,le drapeau britannique,the union jack,politique gouvernement,jack,3793.0,7,
796.0,la galaxie,the galaxy,astronomie espace univers,galaxi,432.0,30,
3391.0,une congrégation,a congregation,religions et croyances,congreg,32.0,84,
5970.0,la croissance,the growth,commerce et affaires,growth,541.0,26,
8011.0,un fardeau,a burden,societe moderne problemes sociaux,burden,155.0,48,
10655.0,rapace,raptor,other,raptor,106.0,55,
4207.0,un canari,a canary,vocabulaire animaux domestiques,canari,90.0,59,
8564.0,simulateur,simeon,other,simeon,28.0,87,
4235.0,une perruche,a parakeet  us ,vocabulaire animaux domestiques,parakeet,19.0,91,
7515.0,les palpitations,palpitations,sante et medecine,palpit,2.0,100,
989.0,forcer,to force,crime criminalite,forc,10989.0,3,
10597.0,métisseur,meuse,other,meus,101.0,57,
2241.0,médiéval,medieval,histoire passe,mediev,407.0,31,
693.0,un oignon,an onion,arbres plantes jardinage,onion,124.0,52,
6738.0,allergique,allergic,vocabulaire restauration serveur,allerg,14.0,93,
162.0,librement,freely,adverbes utiles,freeli,1014.0,18,
11217.0,bousculade,shelley,other,shelley,174.0,45,
9703.0,tonnerre,thunderbird,other,thunderbird,53.0,71,
8589.0,gardien des gardiens,goalies,other,goali,28.0,87,
2479.0,un chant de noël,a carol,musique,carol,39.0,79,
12232.0,du sucre,sugar,other,sugar,765.0,22,
1230.0,se rétracter,to recant,loi justice juridique en,recant,5.0,97,
11458.0,dix sept,seventeen,other,seventeen,230.0,40,
4083.0,le bout des doigts,the fingertips,les cinq sens,fingertip,15.0,92,
4206.0,un buffle,an ox,vocabulaire animaux domestiques,ox,52.0,71,
12683.0,interrogation,queries,other,queri,3046.0,8,
9247.0,dépasser,exceeds,other,exce,41.0,77,
724.0,une baie,a berry,arbres plantes jardinage,berri,346.0,34,
1291.0,une brosse à dents,toothbrush,salle de bain,toothbrush,39.0,79,
5310.0,les élections,elections,politique gouvernement,elect,2146.0,10,
11330.0,coupure électrique,blackout,other,blackout,196.0,43,
10087.0,mélange,medley,other,medley,71.0,65,
11074.0,de roseaux,reedy,other,reedi,151.0,48,
1550.0,un jardin d’enfants,a kindergarten,education et ecole,kindergarten,41.0,77,
5786.0,un rouleau à peinture,a paint roller,outils et bricolage,roller,304.0,36,
9304.0,subvention,subsidy,other,subsidi,42.0,77,
12564.0,peine,penalty,other,penalti,1878.0,12,
9261.0,bourgogne,burgundy,other,burgundi,41.0,77,
12383.0,prévu,planned,other,plan,1083.0,17,
3916.0,le comptoir,the counter,shopping,counter,1208.0,16,
7551.0,du cambouis,sludge,voiture et mecanique,sludg,17.0,92,
8869.0,moelle,marrow,other,marrow,33.0,83,
1155.0,une arrestation,an arrest,loi justice juridique en,arrest,500.0,27,
11616.0,délire,delirium,other,delirium,287.0,37,
10560.0,gagnant,winless,other,winless,98.0,57,
5733.0,détourner un avion,to hijack a plane,vocabulaire se deplacer moyens de transport,hijack,45.0,75,
7140.0,coopérer,to cooperate,geopolitique et relations internationales,cooper,789.0,21,
9075.0,vieille sorcière,beldam,other,beldam,37.0,80,
12277.0,national,domestic,other,domest,845.0,20,
10123.0,impasse,deadlock,other,deadlock,73.0,64,
11466.0,infraction,offence,other,offenc,232.0,40,
987.0,escroquer,to swindle,crime criminalite,swindl,14.0,93,
2644.0,les jeux olympiques,olympics,sport,olymp,3470.0,7,
7023.0,infidèle,infidel,sexualite,infidel,29.0,86,
9597.0,tout à fait,totient,other,totient,50.0,72,
6731.0,une usine sidérurgique,an ironworks,industrie,ironwork,3.0,99,
1026.0,l’annulation du jugement,a mistrial,loi justice juridique en,mistrial,7.0,96,
368.0,excité,excited,adjectifs utiles,excit,231.0,40,
2854.0,des gants,gloves,les taches menageres,glove,106.0,55,
6772.0,une vache laitière,a dairy cow,agriculture,cow,4.0,98,
4848.0,une icône,an icon,informatique internet,icon,249.0,39,
8139.0,l’adresse e mail,e mail address,identite infos personnelles,email,28830.0,2,
5569.0,un chariot élévateur,a forklift,vocabulaire se deplacer moyens de transport,forklift,18.0,91,
867.0,une navette spatiale,a space shuttle,astronomie espace univers,shuttl,486.0,28,
10049.0,malgré,notwithstanding,other,notwithstand,69.0,65,
11043.0,concombre,cucumber,other,cucumb,146.0,49,
9832.0,fastidieux,tedious,other,tediou,59.0,68,
1522.0,être précis  exact,to be accurate,le temps,accur,1920.0,11,
5196.0,poivré,peppery,nourriture et boissons,pepperi,2.0,100,
718.0,un tuyau,a hose,arbres plantes jardinage,hose,86.0,60,
9844.0,bonnet à poil,busby,other,busbi,59.0,68,
2886.0,nettoyer l’évier,to clean the sink,les taches menageres,sink,84.0,61,
9448.0,gênant,troublesome,other,troublesom,46.0,75,
11386.0,bourdon,bumblebee,other,bumblebe,210.0,42,
6219.0,un vol sans escale,a non stop flight,aeroports avions,nonstop,70.0,65,
4722.0,guatémaltèque,guatemalan,les nationalites en,guatemalan,60.0,68,
10757.0,entièrement,wholly,other,wholli,115.0,54,
2024.0,un informateur,an informant,guerre et paix,inform,150403.0,1,
5940.0,de la flanelle,flannel,vetements et accessoires en,flannel,23.0,90,
3355.0,un foulard,a headscarf,religions et croyances,headscarf,5.0,97,
2564.0,un saxophoniste,a saxophonist,musique,saxophonist,10.0,95,
167.0,n’importe quand,anytime,adverbes utiles,anytim,98.0,57,
8736.0,exécution,enforcer,other,enforc,31.0,84,
2959.0,un éclair,a lightning,meteo climat,lightn,675.0,23,
3620.0,des cheveux frisés,crimped hair,decrire tete et visage en,crimp,1.0,100,
6504.0,de dessiner un plan,to draw a plan,industrie,plan,1083.0,17,
5258.0,une station,a resort,plage et bord de mer,resort,359.0,33,
9351.0,fouetté,whipped,other,whip,43.0,76,
3920.0,le sac,the bag,shopping,bag,85.0,60,
5809.0,une pince coupante,a wire cutter,outils et bricolage,cutter,48.0,74,
9900.0,tête de pont,beachhead,other,beachhead,61.0,68,
4817.0,un disque dur,a hard disk drive,informatique internet,disk,391.0,31,
2377.0,la roue,the wheel,histoire passe,wheel,1445.0,14,
643.0,l’automne,autumn  fall,arbres plantes jardinage,autumn,296.0,36,
3762.0,l’estomac,the stomach,corps humain,stomach,134.0,50,
7477.0,l’accouchement,childbirth,sante et medecine,childbirth,24.0,89,
11829.0,brillant,shiny,other,shini,390.0,32,
2314.0,la linguistique,the linguistic,histoire passe,linguist,399.0,31,
1812.0,atroce,atrocious,guerre et paix,atroci,43.0,76,
11211.0,sous,beneath,other,beneath,174.0,45,
4396.0,un épervier,a sparrowhawk,les oiseaux,sparrowhawk,2.0,100,
6807.0,une bergerie,a sheep pen,agriculture,pen,35.0,81,
11270.0,divulgacher,spoiler,other,spoiler,185.0,44,
8787.0,le plus éloigné,furthest,other,furthest,32.0,84,
12725.0,dégager,clear,other,clear,3759.0,7,
7053.0,un gynécologue,a gynecologist,sexualite,gynecologist,3.0,99,
3582.0,le nez,the nose,decrire tete et visage en,nose,399.0,31,
64.0,porter,to wear  to carry,verbes a connaitre en,wear,589.0,25,
4996.0,éplucher   peler,to peel,verbes cuisine,peel,182.0,44,
676.0,un chemin,a path,arbres plantes jardinage,path,759.0,22,
4900.0,un moulin à poivre,a pepper grinder,ustensiles cuisine,grinder,21.0,90,
3563.0,une salle de concert,a concert hall,vocabulaire ville et lieux publics,concert,690.0,23,
7614.0,faire sa toilette,to groom oneself,routine,oneself,25.0,89,
9618.0,aveuglement,blindly,other,blindli,51.0,72,
9587.0,oreiller,pillow,other,pillow,50.0,72,
3968.0,une lampe de poche,a flashlight,voyage et tourisme,flashlight,29.0,86,
3306.0,le pape,pope,religions et croyances,pope,923.0,19,
3971.0,un port,a harbour,voyage et tourisme,harbour,348.0,33,
10613.0,mastication,chewing,other,chew,103.0,56,
549.0,triangulaire,triangular,adjectifs essentiels en,triangular,265.0,38,
11070.0,fixation,fixture,other,fixtur,151.0,48,
11344.0,coffre,chest,other,chest,199.0,43,
2446.0,un amplificateur,an amplifier,musique,amplifi,13.0,93,
11336.0,position,stance,other,stanc,198.0,43,
8514.0,vie après la mort,afterlife,other,afterlif,27.0,88,
1304.0,un géant,a giant,decrire quelquun en,giant,1351.0,15,
10164.0,début,onset,other,onset,75.0,63,
1609.0,une chaise,a chair,education et ecole,chair,394.0,31,
11151.0,corbeille,basket,other,basket,163.0,47,
7497.0,la maternité,maternity ward,sante et medecine,matern,20.0,91,
9466.0,posséder,possesses,other,possess,47.0,74,
7228.0,vaniteux,vain,vocabulaire personnalite qualites et defauts,vain,83.0,61,
8356.0,un mouchoir en papier,tissue,covid coronavirus,tissu,46.0,75,
8683.0,lexique,lexicon,other,lexicon,30.0,85,
2571.0,un violoniste,a violinist,musique,violinist,18.0,91,
11991.0,petit essentiel,baseman,other,baseman,495.0,27,
993.0,libérer,to release,crime criminalite,releas,9276.0,3,
7381.0,de la gaze,gauze,medicaments materiel medical,gauz,9.0,95,
2778.0,un oreiller,a pillow,la maison,pillow,50.0,72,
3607.0,des cheveux blonds,blond hair  blond,decrire tete et visage en,blond,73.0,64,
3565.0,une station de taxis,a taxi rank,vocabulaire ville et lieux publics,taxi,7.0,96,
8770.0,se blottir,huddle,other,huddl,31.0,84,
7196.0,l’envie,envy,vocabulaire personnalite qualites et defauts,envi,60.0,68,
7331.0,de location,rental,architecture et construction,rental,60.0,68,
5879.0,rapiécé,patched up,vetements et accessoires en,patch,63.0,67,
4936.0,une fournée,a batch,ustensiles cuisine,batch,103.0,56,
7824.0,téméraire,rash  reckless,mythes legendes et heros,rash,48.0,74,
7281.0,un arrêt cardiaque,a cardiac arrest,les maladies,cardiac,95.0,58,
1922.0,le colonel,the colonel,guerre et paix,colonel,1769.0,12,
11989.0,faire appel,appeal,other,appeal,494.0,27,
4344.0,une morue,a cod,animaux aquatiques,cod,151.0,48,
3936.0,une marque,a brand,shopping,brand,876.0,20,
3691.0,des lèvres pincées,pursed lips,decrire tete et visage en,lip,70.0,65,
7800.0,fabuleux,fabulous,mythes legendes et heros,fabul,60.0,68,
3959.0,une croisière,a cruise,voyage et tourisme,cruis,52.0,71,
9669.0,bateau à vapeur,steamboat,other,steamboat,52.0,71,
11525.0,soi disant,supposedly,other,supposedli,252.0,39,
7742.0,asile,asylum,vocabulaire immigration,asylum,77.0,63,
6746.0,la banquette,the booth,vocabulaire restauration serveur,booth,284.0,37,
2611.0,le handball,handball,sport,handbal,200.0,43,
2254.0,l’aqueduc,the aqueduct,histoire passe,aqueduct,59.0,68,
9028.0,évanouissement,fainting,other,faint,37.0,80,
6482.0,compétence,skill,industrie,skill,680.0,23,
11522.0,la cheville,ankle,other,ankl,251.0,39,
9273.0,carrosserie,bodywork,other,bodywork,41.0,77,
6196.0,le fuselage,the fuselage,aeroports avions,fuselag,51.0,72,
7150.0,ambitieux,ambitious,vocabulaire personnalite qualites et defauts,ambiti,84.0,61,
9129.0,chlorhydrate,hydrochloride,other,hydrochlorid,39.0,79,
97.0,voler,to fly,verbes a connaitre en,fli,1417.0,14,
9259.0,assez important,sizable,other,sizabl,41.0,77,
2277.0,la dynastie,the dynasty,histoire passe,dynasti,1040.0,18,
10747.0,joueur,gamer,other,gamer,114.0,54,
7403.0,un remède,a remedy,medicaments materiel medical,remedi,167.0,46,
10753.0,peser,weigh,other,weigh,115.0,54,
7445.0,le meilleur,the best,mots essentiels a connaitre en,best,18913.0,2,
4437.0,un architecte,an architect,metiers professions,architect,225.0,41,
12608.0,voie de vitesse,speedway,other,speedway,2202.0,10,
8317.0,une coupure de courant,a power cut,energie renouvelable,cut,2622.0,9,
2485.0,la musique électronique,electro music,musique,electro,79.0,62,
8925.0,tache solaire,sunspot,other,sunspot,34.0,82,
11533.0,bloqué,stalled,other,stall,255.0,39,
1862.0,l’éducation,education,guerre et paix,educ,7385.0,4,
11741.0,affaiblissement,impairing,other,impair,347.0,33,
7924.0,emprunter un livre,to borrow a book,livres et ecriture,borrow,2128.0,10,
3758.0,gros intestin,large intestine,corps humain,intestin,86.0,60,
10494.0,conflit,strife,other,strife,93.0,58,
2872.0,un désodorisant,an air freshener,les taches menageres,freshen,4.0,98,
10093.0,de guingois,lopsided,other,lopsid,71.0,65,
12029.0,pas,steps,other,step,521.0,26,
3897.0,défectueux,defective,shopping,defect,45.0,75,
2685.0,la bourse,stock exchange,argent banque finance,stock,779.0,21,
3395.0,une mosquée,a mosque,religions et croyances,mosqu,67.0,66,
1103.0,un condamné,a convict,loi justice juridique en,convict,117.0,53,
5642.0,le capot,the hood,vocabulaire se deplacer moyens de transport,hood,659.0,23,
9206.0,fumisterie,humbug,other,humbug,40.0,78,
517.0,silencieux,silencer,adjectifs essentiels en,silenc,260.0,38,
12237.0,reflux,undertow,other,undertow,773.0,21,
1379.0,le niveau,the level,vocabulaire direction,level,775.0,21,
10634.0,idéalement,ideally,other,ideal,105.0,56,
6700.0,test d’endurance,endurance test,industrie,endur,223.0,41,
6927.0,le sodium,sodium,dietetique et nutrition,sodium,346.0,34,
10641.0,retour à la maison,homecoming,other,homecom,105.0,56,
1687.0,apprendre par cœur,to learn by heart,education et ecole,heart,1546.0,14,
8894.0,accessoires,props,other,prop,34.0,82,
7286.0,un hématome,a hematoma,les maladies,hematoma,6.0,97,
12507.0,à qui,whose,other,whose,1628.0,13,
971.0,une fraude bancaire,bank fraud,crime criminalite,fraud,306.0,36,
552.0,typique,typical,adjectifs essentiels en,typic,573.0,25,
11832.0,fanion,pennant,other,pennant,393.0,31,
374.0,fatigué,tired,adjectifs utiles,tire,298.0,36,
9186.0,aller chercher,fetch,other,fetch,40.0,78,
11396.0,complet,fullback,other,fullback,212.0,42,
12124.0,attendre,waiting,other,wait,610.0,24,
8491.0,solitaire,loner,other,loner,27.0,88,
7246.0,la démence,dementia,les maladies,dementia,24.0,89,
9218.0,haut parleur,loudspeaker,other,loudspeak,40.0,78,
11577.0,discutablement,arguably,other,arguabl,276.0,37,
10627.0,billets de banque,banknotes,other,banknot,104.0,56,
9752.0,retour,throwback,other,throwback,55.0,70,
8079.0,extraverti,outgoing,recherche emploi,outgo,73.0,64,
10972.0,librement,loosely,other,loos,139.0,50,
3655.0,des yeux gris,grey eyes,decrire tete et visage en,grey,1129.0,16,
25.0,courir,to run,verbes a connaitre en,run,4223.0,6,
12434.0,deviner,guess,other,guess,1273.0,15,
5919.0,une braguette,a zip,vetements et accessoires en,zip,17.0,92,
9326.0,tapisserie,tapestry,other,tapestri,43.0,76,
11096.0,dépassé,surpassed,other,surpass,155.0,48,
3598.0,une pommette,a cheekbone,decrire tete et visage en,cheekbon,5.0,97,
9428.0,bruyant,noisy,other,noisi,45.0,75,
2103.0,une doctrine,a doctrine,guerre et paix,doctrin,364.0,33,
11068.0,plus loin,farther,other,farther,151.0,48,
3156.0,une liste des victimes,a casualty list,catastrophes naturelles,casualti,1391.0,15,
4272.0,un opossum,a possum,animaux sauvages zoo,possum,79.0,62,
1253.0,la manucure,manicure,salle de bain,manicur,8.0,96,
5750.0,prendre feu,to catch fire,vocabulaire se deplacer moyens de transport,catch,1039.0,18,
1971.0,un bataillon,a battalion,guerre et paix,battalion,6791.0,4,
4200.0,une tomate cerise,a cherry tomato,de les legumes,tomato,205.0,42,
11876.0,récupération,recovery,other,recoveri,424.0,30,
7375.0,une poutre en bois,a wooden beam,architecture et construction,beam,30.0,85,
3022.0,un iceberg,an iceberg,geographie paysages,iceberg,61.0,68,
4530.0,l’islande,iceland,pays du monde en,iceland,128.0,51,
