ID,PORTUGAIS,KOREAN,INTERVAL
3684,med.,미드,85
14088,aqui,여기,5
12409,intitulado,자격이있다,24
13938,ações,주식,6
10410,crea.,크레딧,40
5162,assinante,구독자,52
8470,fugir,이탈,55
4661,patches.,패치,29
5746,loa.,로아,73
7988,cenário,대본,47
10918,resemate.,여파,37
3989,yokohama,요코하마,83
8469,cólera,콜레라,55
7877,lima,라임,59
7966,pardal,참새,57
12575,aréola,후광,23
13122,estrelas,별들,9
6305,spray,스프레이,58
6026,krishna.,크리슈나,71
4950,etimologia,어원,65
13286,ele mesmo,그 자신,16
7274,malária,말라리아,62
907,metalurgia,야금,97
5537,quarto,침실,71
4026,trajetória,궤도,73
11434,metilo,메틸,32
11791,checoslováquia,체코 슬로바키아,29
11049,justificar,신이 옳다고 하다,24
4939,canônico,공란의,37
7523,d d.,gd.,61
5696,groundout,그건,73
12892,nl.,...을 없애는 사람,20
5018,habitat,서식지,76
2994,blume.,블루메,88
6212,microrganismo,미생물,68
10326,mais próximo,가장 가깝다,41
226,interleague.,인터레서 게,100
8860,mosteiro,대사원,52
3301,persona.,페르소나,78
513,partizan.,파티 자,99
9813,pentágono,오각형,42
8439,elmer.,엘머,55
2065,erg.,에르그,90
9663,feminismo,여성식,46
3595,pesticida,농약,79
3762,picar,촙,62
13250,diddly.,갯벌,16
124,fogle.,황산,100
7863,salsicha,소시지,55
7971,sheikh.,미남자,58
9922,sra,부인,11
5811,termômetro,온도계,72
11290,jacksonville.,잭슨빌,34
14176,olhar,바라보다,5
260,smiler.,스마일러,97
9240,latitude,위도,47
10787,medieval,중세,38
2740,obediência,복종,85
46,reduto,방형 보루,94
6875,caldeira,보일러,61
1371,wacky.,엉뚱한,95
7312,napier.,네이피어,62
6596,proto.,프로토,67
8462,platão,플라토,55
9119,reforçado,강화,32
14288,universidade,대학교,7
1315,maiúsculas,대문자,96
9899,andarilho,임시 과녁,32
8999,guindaste,두루미,49
6488,deformado,뒤틀린,57
6887,fã-clube,망막,65
600,neturnshirt.,나이트 셔츠,99
13019,declarado,선언했다,13
11384,laura,로라,33
7463,clê.,정밀한 것,62
14044,cotações,요율,7
5042,bip,삑 하는 소리,75
8232,serena.,세레나,57
2311,perturbar,방해하다,21
3050,cardo,엉겅퀴 훈장,81
11630,cole,서양 평지,29
13330,cogumelo,버섯,15
12721,gás,가스,14
6695,preâmbulo,전문,66
4781,sibéria,시베리아,79
4632,panqueca,팬케이크,73
7287,contaminação,오염,46
3581,dias úteis,평일,64
6576,emu.,에뮤,64
1982,jackpot.,공동 자금,92
3639,inoxidável,스테인리스,85
5667,cahill.,케이프,73
2556,diatomácea,다이토롬,87
13040,senior,상위,17
8625,abaixo,~ 아래에,54
8559,tis.,티스,41
11768,abraão,아브라함,30
733,flanker.,측면 보루,96
2474,tori.,토리의,56
11923,android,기계적 인조 인간,28
7894,atrito,마찰,58
5975,poético,시적,68
1826,grinch,그린치,93
10342,dinamarquês,덴마크 말,40
12265,marshall.,마샬,22
13263,nenhum,없음,16
4083,moto de neve,설상차,80
14062,exemplo,예,10
111,subsistência,생활,90
413,politeísmo,폴리에틸스,100
6264,ótimo.,최적의,69
5572,homenagem,경의,73
2614,jardim da infância,유치원,88
5410,brewster.,브루 스터,75
9970,hippie,히피,40
12209,honda.,혼다,26
4837,frigorífico,냉장고,63
13467,permissão,허가,13
10650,asterion,애스테온,38
12811,nasa.,나사,20
10281,condado,샤이어,41
2852,intestino,배짱,62
4002,manhunt.,범인 추적,82
12318,walter.,월터,25
12463,taiwan,대만,24
9627,xingamento,저주,40
7211,viaja,여행기,16
9247,jenny.,제니,47
9206,riverside,강변,49
4662,overdose,과다 복용,75
5431,kilt.,킬트,73
8052,telégrafo,전신,55
9445,seqüestro,유괴,33
707,soldado,슬론,98
1536,acra.,아크라에서,95
8252,wo.,우스,56
8394,analistas.,분석가들,45
3776,saindo,종사,16
6764,barbatana,지느러미,60
14115,fechar,닫다,10
13248,pró,찬성,14
11640,abu.,아부,31
238,sesta,선잠,80
9078,destino,목적지,38
8523,bon.,봉의,54
4278,gruta,붕괴,81
8596,tribuna,호민관,43
14263,t,티,5
9871,insurgentes,저항 세제,32
6352,lambda.,람다,68
2178,incontroverso,통제하지 않는,90
8927,marinheiro,선원,38
75,kam.,캄,100
9438,frasco,항아리,45
3856,acessórios,부속품,66
11273,serial,연속물,32
9802,surpreendente,놀라운,21
1582,docklands.,도착지,93
6919,raptor.,맹금류,46
13749,acompanhar,길,9
14289,máquinas,기계,9
11705,isaac.,이삭,30
3175,gritando,고함 짓는 것,46
1274,rea.,답변,96
3737,mexilhão,홍합,82
3576,telha,타일,62
2647,teólogo,신학자,86
2509,besta,석궁,90
9029,siberiano,시베리아 사람,50
2078,nitroso,아질산염,92
5111,nam.,남복,76
2278,cuco,뻐꾸기,90
12979,ordenar,종류,15
9850,hércules,헤라클레스,44
12322,sons,사운드,12
10771,molhado,젖은,37
8568,fowler.,파울러,54
12350,de pé,서 있는,11
13140,suécia,스웨덴,17
4532,comemorando,기념,28
10014,aparentemente,겉으로는,43
6669,passeio,스크램블,49
11971,caminhão,트럭,25
840,marjorie,마요리른,98
9397,ryder.,라이더,48
233,koto.,코토,99
8809,polca,폴카,52
10958,remanescentes,렘넌트,30
12942,philip,필립,19
9174,parabéns,축하합니다,42
8590,bubônico,기보,54
8003,bal.,대체자,58
11296,quinze,열 다섯,34
4780,reuben,루벤,79
7436,xerife,주 장관,61
7669,simpatia,공감,56
11250,títulos,채권,20
119,camara,카마라,100
5870,silverback,실버 백,72
4453,spaniel.,스파니엘,80
10049,fenômeno,현상,42
1939,slough,허물,93
1766,livro de receitas,자세한 해설서,88
882,tera,테라,97
2282,cambaleando,비틀 거리는 것,76
13543,deu,주저하다,13
3226,lilly.,릴리의,87
5075,livreto,작은 책자,73
14250,perdido,잃어버린,10
9490,por pouco,좁은 것,47
2356,frazer,제자리,91
9016,orquestra,오케스트라,50
11122,buccaneers.,구덩이,34
4097,lakeland.,레이크 랜드,82
5893,ventilação,벤트,61
8799,calculado,계획된,28
1218,mako.,마코,97
14236,morto,살해,10
1984,mang.,망한 사람,91
5131,folic.,엽조,76
6746,mobiliário,가구,66
862,circe,요부,96
10859,colegial,칼리지,37
7816,verifique novamente,재확인하다,59
332,marguerite,마거리트,100
12888,festival,제전,18
933,sodoma,소돔,97
5182,evolucionário,진화론자,76
5412,ancara,앙카라,75
7365,pompeii.,폼페이,62
1759,autista,자폐증,93
9037,exigente,까다로운,19
3650,inversão de marcha,돌아서 다,82
9579,tango,탱고,46
10056,mali.,말리,43
10068,catherine.,캐서린,43
14145,chamar,부르다,8
10403,sujeira,오물,40
2771,cline,클레어스,88
8107,pistolas.,권총,39
3455,liza.,리자,86
8109,armário,사물함,57
1349,posto de trabalho,워크 스테이션,87
11508,famílias,가족들,11
10126,apreendido,잡아 당김,33
9628,digno de nota,주목할 만하다,46
7266,roanoke.,로아 노크,62
13319,tufão,태풍,15
10968,delaware.,델라웨어,36
10339,receita,수익,38
7704,guaxinim,너구리,60
3715,lava-louças,식기 세척기,81
11281,perspectiva,관점,32
4875,quem quer que,누구든지,78
570,farmland,농토,96
13420,marinho,선박,12
14006,c,씨,6
3837,cagrão,톱니 바퀴,84
4625,spore,아포,69
2233,golfistas,골퍼들,70
3098,rodeio,로데오,88
13687,mau,나쁜,12
7524,ilimitado,제한 없는,61
13354,ancestral,고대의,14
1387,intra,내부에서,96
4229,interceptar,가로 챘다,15
11710,clássico,고전,17
14381,valores mobiliários,유가 증권,12
7185,lava,용암,63
10375,aeródromo,비행장,33
11210,pac,팩스,34
11518,boletim de notícias,뉴스 레터,31
14192,acordado,동의했다,11
1644,extraordinariamente,매우 탁월한 것,94
11767,ferir,피해,12
8117,anorexia,신경성 식욕 부진증,57
13507,vestígio,추적하다,12
9152,allah.,알라,50
3483,baronete,바론셋,79
2153,descontrolado,억제 되지 않은,81
11603,virtual,가상,24
1680,jainismo.,자이 니즘,94
7068,baixista,베이시스스트,63
11512,hardy.,튼튼한,30
2336,para o sul,남쪽으로,57
4549,frutose,과당,80
14347,esforço,노력,6
12220,assentou,안정된,21
7698,carbúnculo,옹,60
5757,aparafusar,조이는 것,37
9611,reproduzido,복제,38
12564,teatro,극장,22
3567,divulgação,폭로,84
3276,abraçado,껴안은 것,61
14447,começar,시작하다,11
8206,stonehenge,스톤 헨지,57
5798,whomp.,털어 놓다,72
2154,epinefrina,에피네프린,91
667,audível,들리는,94
12325,extratropical.,외화,25
6067,ventoso,깜짝 놀란,70
7487,cebola,양파,57
11545,apartamento,평평한,29
2148,rabat.,라바트,92
1714,speight.,스페이트,94
12248,em algum lugar,어딘가에,26
9693,guepardo,치타,44
3458,matty.,배틀,86
10086,canguru,캥거루,40
12867,peru,칠면조,20
6375,desorganizado,혼란 스럽다,67
3651,magi.,마비,85
7080,centrado,중심,63
2263,banheiro,세면실,91
9524,voodoo,부두교,47
6643,desaparecer,사라지다,34
8815,anverso,앞면,52
11546,trovão,우뢰,30
1118,oceanografia,해양학,97
13892,antes,~ 전에,6
2261,radiante,광점,91
11506,diâmetro,지름,31
8741,remix.,리믹스,41
4897,confúcio.,공자,78
6810,javali,멧돼지,65
13733,consciente,알고있는,12
11455,ya.,당신,32
10317,java,자바,41
11976,soapbox.,비누 상자,28
6806,maquiagem,화장품,65
9832,táxi,택시,43
5321,mono,단 핵증,75
14061,colocar,놓다,8
12472,ann.,앤의,18
6640,europa.,유로파,66
4658,inevitavelmente,필연적으로,49
9246,órbitas,궤도의 궤도,14
13785,zelândia,뉴질랜드,11
11876,reinserir,다시 삽입,8
4626,newt.,영원,79
6267,camponês,농부,52
5769,coerente,일관성,62
13584,tamanho,크기,12
5685,magnata,대군,72
8074,abbott.,아반,58
7751,estômago,위,58
13519,ben.,벤,13
3119,soquete,소켓,76
4029,milt.,이리,82
3321,anticiclone,앤디 클론,80
13653,iraque,이라크,12
12884,zero,영,19
8924,roe.,어란,50
10884,solo,토양,36
611,proeza,탁월하다,99
8674,monge,수도사,38
314,anemômetro,풍력계,100
10449,georgiano,조르지아 주 사람,38
11540,fomentar,기르다,31
9650,trivial,하찮은,44
3286,nervos,신경,51
3287,independentemente,무관하다,87
10392,chama,불꽃,19
4850,rosquinha,도넛,74
12904,solteirona,노처녀,19
8503,cidadania,시민권,55
8468,sem resposta,보답 없는,55
7599,forro,정기선,57
4492,errático,이상한 사람,67
6061,prolongado,장기간,63
786,doh,도 씨,98
12951,kelly.,켈리,19
10829,humanitária,인도주의 자의,37
10900,alta,키가 큰,37
4163,logaritmo,로그,75
2038,ananda.,아난다,92
9481,corp,공사,13
11885,kenny.,케니,29
13092,pena,패널티,14
8242,superado,능가했다,45
4699,hummer.,벌새,79
9604,moi.,모이,46
14290,norte,북쪽,8
669,inchar,팽창,66
12548,matando,죽이는,10
9338,chefe de cozinha,요리사,47
9985,delírio,섬망 상태,43
9900,jihad,성전,44
1242,mancha,얼룩,62
5559,existencialismo,실존주의,68
7606,mosquito,모기,58
3723,paranômia,흑자,85
3802,osteoporose,골다공증,84
223,keeler.,킬러,100
6266,hispaniola.,히스 파니 폴라,69
4517,nitro.,니트로,80
6146,sta.,스테이,70
13432,chapa de ebulição,보일 러 플레이트,14
5152,sofrido,underone.,76
8478,lápis,연필,52
11522,riley.,라일리,32
10675,brent,브렌트스,38
7833,mis.,오해하다,23
10346,estufa,온실,40
5123,albus.,앨범,76
13979,encontrado,설립하다,6
1066,soho.,소호,97
2899,desarmado,무장 해제하다,57
6886,amianto,석면,65
1489,hoo.,호우,95
6426,unseeded,씨발,68
982,restabelecido,재조정,82
12098,conservador,보수적 인,21
14050,estados,상태,6
2905,bizantium.,비잔티움,88
13086,mercado,시장,12
1207,leninista,렌나스트,96
12068,fluxo,흐름,24
10386,freeman,자유민,40
5227,fetichismo.,맹목적 숭배,64
7900,cotovelo,팔꿈치,56
8878,bono.,보노,52
3822,bordado,수 놓은,82
5002,poinsétia.,포 인 세 티아,77
14132,adição,덧셈,6
3281,benzoato.,벤조 에이트,87
3476,difosfato,diphosphate.,86
2824,lanoso,양털 같은,88
13415,mateus,마태 복음,14
11956,orifício,구멍,23
12902,esqueço,잊다,19
7761,esquelético,골격,60
13154,alunos,재학생,12
12524,julian.,줄리안,23
7442,racecário,경주장,62
8599,multimídia,멀티미디어,54
407,enganado,절연,100
5370,volátil,휘발성 물질,67
2897,colesterol,콜레스테롤,88
8414,incrivelmente,믿을 수 없을 정도로,38
14155,britânico,영국,9
2583,gentileza,친절,13
13220,desenvolvido,개발 한 것,10
10645,perfurar,내뚫다,33
11125,menor,보다 작은,35
4919,pericles.,기상,78
13360,tigres,호랑이,12
14147,recentemente,최근에,5
6599,procriar,새끼를 낳다,44
85,hora de sonhar,꿈꾸는 일,100
12193,sem considerar,~에 관계없이,26
6697,a si mesmos,당신 자신들,66
12027,vapor,증기,27
593,cromatina,크로마 틴,99
3866,palais.,팔레 사람,83
871,taro,타로,97
9117,sexy.,섹시한,50
10264,lojas.,백화점,23
5050,revisionista,수정 자,70
7658,mailer.,우편 발신인,60
13911,ela,그녀,10
12365,pérola,진주,24
7556,wg.,...을 지키는 것,61
10046,balderdash.,발러다 찬,43
2050,ogiva,탄두,76
11886,bávaro,바이에른 사람,29
9624,ética,윤리학,37
6797,ching.,칭하스,65
3849,camilla,카밀라,83
4114,forma abreviada,속기,69
6844,hasan.,하산,65
4709,homeostasis,항상성,79
9984,reeleição,재선,41
6020,questionário,퀴즈,71
10887,frederick.,프레드 릭,37
3246,índigo,남빛,87
11816,contrafacção,위조,27
10365,nobre,고귀한,38
11872,voluntários,자원 봉사자들,16
12834,na maioria das vezes,주로,20
13966,precisar,필요,6
11634,bardo,음유 시인,31
12836,alan.,알란,20
11010,aéreo,공중선,36
3826,rana,라나,84
6586,mão de obra,인력,67
8455,etnia,민족성,24
1234,transmite,전반,17
7413,spangled,스파졸 칠이났다,62
10694,cambridge,캠브리지,38
1931,chuva de granizo,우박,88
6938,beco,골목,63
6676,mula,노새,59
12958,calvin,칼뱅,19
4061,balões,풍선,39
4264,bromo,브롬,78
4519,invadir,오버런,71
6482,desligada,오프라인,68
7672,pág,송금,60
753,apostasia,배교,98
12484,estatisticas,통계,20
6377,tryptamine.,트립 민,68
11871,malicioso,악의 있는,24
13149,chefe,셰프,13
4796,dueto,이중주,72
11955,caçar,사냥,23
10920,adulto,성인,32
4583,gant.,빤쯔,80
3075,mítico,신화의,87
11687,tabela de desempenho,스코어 카드,30
1809,sprawl.,쭉 펴다,86
5269,cassandra,카산드라,75
12846,equipamento,장비,15
12460,wilton.,윌턴 양탄자,24
6602,hiato,틈새,67
7851,penalizado,처벌 된 것,48
3375,saltando,잘 튀는,42
13287,império,제국,15
11662,zimbábue,짐바브웨,30
9164,calcanhares,뒷굽,43
9943,wheeler.,조타실,43
13531,colina,언덕,12
13767,faleceu,사망 한,10
3117,goebbels.,괴짜 벨,88
899,homem negro,흑인 남자,97
5331,impasse,이중 자물쇠,66
12393,financeiro,재정적 인,23
1968,faddle.,뚱뚱한,93
6467,argent,은빛,68
2120,chitty.,치틀,92
9845,santos.,산토스,44
10742,aborto,낙태,34
4138,todo-poderoso,전능자,82
1374,burguês,부르주아의,96
1032,valentemente,용감하게,97
6613,sable.,검정색,66
9070,orangotango.,오랑우탄,50
8261,liger.,자갈,56
6795,modular,모듈 형,63
3505,rohan.,로행,86
4835,capricórnio,염소 자리,78
9765,lynch.,사형,41
5487,metamórfico,변성,73
3022,arras.,아라스 천,88
4548,emaranhado,얽힌,71
2817,euforia,행복감,88
14317,envolvido,관련된,9
1762,intermitente,간헐적 인,82
3227,egoísta,이기적인,83
8368,realização.,홀즈,54
12668,terry.,테리 직물,22
7798,estaca,말뚝,46
5259,implacável,잔인한,75
947,cumulus.,적운,97
12374,elétrico,전기 같은,17
3258,spurrier.,박차 제조자,87
8338,raster,래스터,56
8879,seneca.,세네카,52
3660,normalização,표준화,14
11759,bispo,주교,28
12120,trilha,자취,18
14478,analista,분석자,45
3403,adaptado,맞춤형,67
14398,data,날짜,6
6826,perdão,뭐라고 요,61
13072,aceno,파도,15
13469,permitir,허용하다,9
8846,quioto,교토,52
3721,holandesa,네덜란드 인,85
13025,coronel,대령,18
3664,pupilas.,학생들,72
13067,irmão,형제,12
13289,incidente,사건,14
10605,alegadamente,주장한 바에 의하면,38
6837,tequila,테킬라,65
13689,michigan,미시간,12
1165,noosfera.,노인,97
1779,sheraton.,쉐라톤,93
1804,stave.,통널,74
12676,tentativas,재판,19
7226,raffles.,래플즈,62
11381,zagueiro,라인 배커,28
5871,waugh.,와우 그리다,72
480,monomer.,단위체,97
10172,papagaio,앵무새,41
11046,historiadores,역사가들,26
8346,voltaire.,볼테르,56
12848,síndrome,증후군,20
4408,vértice,꼭지점,81
9310,sediado,본사,16
2432,mala de viagem,가방,87
7093,snooker.,스누커,63
5224,selim,안장,70
7795,etilo,에틸,59
7770,arrependimento,후회,21
13190,população,인구,15
4469,jóia,보석류,80
11992,bryan,브라이언,28
14276,provavelmente,아마,7
5778,danadinho,못된,72
5279,pêndulo,흔들리는 추,74
14245,adicional,추가의,6
10285,eu no,고기,40
11953,alberta.,앨버타,28
13438,literatura,문학,14
10442,terrier.,테리어,38
12801,profundo,깊은,20
8419,nabo,순무,55
6713,infeliz,불행한,64
11003,café,커피,36
4197,isômero,이성질체,68
10721,cadeira,의자,33
6897,conjunto,앙상블,61
6648,borderline,경계선,66
12525,lawrence.,로렌스,23
13925,enquanto,~하는 동안,6
5799,conservadorismo.,보수주의,72
13484,abl.,아브,13
2778,alpaca,알파카,89
4951,mesquitas,사원,36
2677,agrário,농경,87
1695,mais lento,가장 느린 것,94
3778,eletromagnetismo,전자 기호,45
6405,cromwell.,크롬웰,68
14165,cidade,도시,8
14079,tornar-se,~이 되다,7
13757,sulista,남부 지방 사투리,11
1916,manifolds.,매니 폴드,64
3464,desgraças,비애,82
12347,trilho,레일,23
7934,shearer.,깎는 사람,55
8586,rasgado,찢어진,54
809,inigualável,비길 데 없는,98
10786,mordomo,집사,38
3260,afinidade,유연,79
4973,creatina,크레아틴,77
12554,kennedy.,케네디,23
11693,décimo quarto,제 십사,30
11556,sal,소금,30
4886,semitismo,셈문,49
13636,tagged.,태그가 붙은,7
4818,saul,사울,77
7538,whisp.,부드럽다,61
4889,autorizado,인정 받은,65
1549,mulder.,멀더,95
6291,suprimir,막다,38
9097,iodeto,옥화물,50
7646,odio,od.,60
3847,touchback,터치백,84
10357,armênio,아르메니아 사람,38
14379,lado,옆,10
5979,ambicioso,거창한,69
9919,bart,바트,44
8670,não é,isnt.,53
10693,justificação,정당화,36
3438,orquídea,난초,86
14031,cedo,일찍,10
13363,líbano,레바논,15
763,abobrinha,서양 호박,98
9994,afinar,얇은,42
13503,em direção,...쪽으로,12
7109,encantador,매력적인,42
14437,separado,분리된,13
7411,letão,라트비아 사람,61
7280,dev.,개구,62
8475,transformado,변형 된 것,26
830,curral,가축 우리,95
13502,etapa,단계,12
13690,dinheiro,돈,12
4678,proibir,금지하다,61
187,afluente,지류,90
6853,tudor,튜더 왕가,65
6299,habitado,거주지,37
10225,fóssil,화석,27
2733,encanamento,배관,82
2809,drenagem,배수,88
7322,flora,플로라,62
14201,tela,화면,18
2757,salmão defumado,액체 산소,89
13108,líder,지도자,12
5661,tiro com arco,양궁,73
6144,ramadã,라마단,70
1403,manipulações,조작,38
6771,lanterna,칸델라,62
4794,herschel.,하더 델,78
8359,mansão,맨션,53
7519,sylvester.,실베스터,61
8441,dorothy.,도로시,55
10524,cubo,입방체,37
4485,epilepsia,간질,80
11537,derivado,유도체,19
14110,veio,왔다,10
7883,comercialmente,상업적으로,9
14418,mostrou,보여 주었다,7
1756,colegas de classe,급우들,83
8818,baterista,고수,50
8808,macedônio,마케도니아 어,46
5392,cheira,냄새,50
13348,nd.,...에 nd.,15
5530,blurb.,추천 광고,71
8196,financiado,자금 조달,21
13079,árvore,나무,16
8378,temp,기온,45
3037,sunfish,수양,88
311,sari,사리,97
8401,curdo,쿠르드어,55
11646,radar,레이더,30
8790,sésamo,참깨,52
11319,alice,앨리스,34
10663,vingança,복수,38
4937,tempestade,대소동,75
7619,mágico,마법 같은,22
13109,natureza,자연,12
5959,glamour,글래밍,71
9895,howe.,웨이,44
13051,melbourne.,멜버른,18
10832,visão geral,개요,37
5823,retardar,지체,37
3883,consciência,양심,83
11219,br.,흑인,34
6823,donna,도나,64
9434,cachorro,강아지,45
7733,spree.,주연,59
1068,intoxicado,술에 취한 것,75
11835,bronzeado,탠 껍질,28
9004,politécnico,공예 학교,50
13989,programas,프로그램들,11
9669,diablo.,디아블로,46
8665,cleópatra.,클레오 파트라,53
4612,bananas,바나나,38
6979,urgente,긴급한,58
6400,vendeta,상호 복수,68
377,vang.,범,100
7608,ecossistema,생태계,60
10450,grosseiro,무례한,38
2717,duramente,거치게,89
8416,orion,오리온,55
2095,lisossoma,리소좀,92
10057,hackney.,핸들,43
11483,duração,지속,31
4427,recontagem,다시 세다,62
2853,fourier.,푸리에,88
8775,vagina,질,52
6222,plutônio,플루토늄,69
14280,ditado,속담,8
13549,formato,체재,10
7699,peixinho dourado,금붕어,60
12569,jatos,제트기,19
5011,talentos.,재능,31
1862,régio,regal.,91
8807,percepção,지각,46
3708,fuselagem,동체,84
5771,miçangas,염주,62
8926,bicho-preguiça,나태,51
8824,comerciante,상인,47
4946,reiterado,반복됨,56
6320,gloucester.,글로스터,69
11450,beta,베타,32
10741,coletado,수집했다,24
14055,vir,오다,7
5363,hidróxido,수산화물,75
6281,diarréia,설사,69
13174,às vezes,때때로,15
11397,inferido,유추 된,30
10624,consolidado,통합,32
6944,abolido,폐지,58
11552,logos,로고,11
12611,tóquio,도쿄도,22
3591,louva a deus,사마귀,85
9195,embarcações,혈관,38
5993,otimização,최적화,51
4813,realocar,고쳐 놓다,32
9692,décimo quinto,제 십오,46
2144,inacessível,접근 할 수없는 것,92
3363,ditadores,독재자,41
12473,simon.,시몬,24
9128,bytes.,바이트,43
2352,aiatolá,ayatollah.,89
7104,alinhado,정렬,31
7255,encoberto,은밀한,62
11513,socialista,사회당,30
1053,solubilidade,용해도,68
14408,figuras,인물,12
10455,pepsi,펩시,39
7501,realismo,실재론,62
9877,console,콘솔,33
13117,diego.,디에고,17
13675,luz,빛,11
689,prescrito,처방 된 것,89
7231,em voz alta,소리 내어,62
11031,tiroteio.,총격전,35
7875,limpeza,클렌징,55
12551,natal,크리스마스,23
4967,terrapins.,테라핀,74
7406,tic.,안면 경련,62
6848,pino.,피노,65
11158,seriamente,심하게,35
5943,punjabi.,펀 자비,71
4430,cheung.,청,80
499,katakana.,카타카나,99
9429,maionese,마요네즈,48
417,bacharelado,baccalaureate.,100
188,rox.,루스,100
13497,mph,마프,13
5354,pearce.,정문,75
2770,subvenção,보조금,76
11176,autores,저자,9
6884,façanha,묘기,58
8673,estoniano,에스토니아 사람,50
9103,potássio,칼륨,50
9421,crocodilo,악어,45
9069,borg.,보르그,50
5341,paranormal,초자연적 인 것,75
6725,veia,정맥,59
2277,justiniano,저스티아 사람,91
12839,mola,봄,17
13954,bom,좋은,6
12025,prost,자세한 것,27
14475,departamento,출발,9
4613,complementar,보완적인 것,79
6268,mew.,갈매기,66
5072,chinatown.,중국인 거리,76
5389,cínico,냉소적이다,57
5809,medalhista,메달리스트의,56
13573,muitas vezes,자주,12
10041,astronomia,천문학,43
10773,donovan,도노반,38
5172,avó,할머니,75
9979,hydroxy.,하이드 록시,43
11367,chocolate,초콜릿,33
2165,eletroforese,전기 영동,91
8562,aldeia,작은 촌락,52
10359,westminster.,영국 국회 의사당,40
8581,naufrágio,난파선,44
9407,spl.,간판,48
10135,versalhes.,베르사일,42
1065,englobado,포괄적 인 것,37
10239,pulmão,폐,38
11969,excelente,훌륭한,23
12589,armstrong,암스트롱,23
9328,linda,린다,48
14206,perguntado,물었다,5
13877,poderia,5월,5
4311,ferreiro,대장장이,80
3142,psicoativo,심리 검사,88
4940,taxman,납세자,77
3459,suculento,흥미 진진한,86
8919,everest.,에베레스트 산,51
14303,facto,사실,6
10805,oposição,반대하는 것,16
5526,enterro,매장,71
9706,moisés,모세,46
230,subgrupo,하급 집단,91
14268,demanda,수요,19
12165,madri,마드리드,26
7267,limerick.,오행 희시,62
3618,shiv.,시부모,85
12702,reescrever,고쳐 쓰기,17
11798,crescendo,성장,22
1588,predominante,우세한 것,75
4477,anuário,연감,79
11021,harold.,해롤드,36
4725,kr.,크레인,73
9313,boxer,복서,47
11617,cm,센티미터,31
11274,fisher.,어부,34
13399,quente,더운,14
1758,emocionados,흥분을 흘리며,50
7168,vire para fora,투표율,62
12046,presença,있음,27
7033,panhandle.,팬 핸들,63
12467,mínimo,최저한의,24
8942,devastador,지독한,38
12017,só,독주,27
9631,chapman.,행상인,46
9161,kip.,자다,49
10680,decisão,지배,7
5720,modos,모드,33
7052,pisa,피사,64
3800,bunsen,굽는 사람,84
450,oitador,asker.,100
2559,clorídrico,하이드로 클로 릭스,90
6456,bengali,벵골 사람,68
2036,hallo.,어이,92
8722,vaqueiro,카우보이,22
12845,combustível,연료,19
2826,três vezes,세 번,88
6538,arrogante,오만한,59
2692,ad-renal,부신,90
10211,caranguejo,게,41
1887,paralisado,가만히 서있다,93
6890,sevilha,세비야,65
12311,escocês,스코틀랜드 사람,25
9409,derrick.,데릭,48
1086,yah.,야아,97
7722,suástica,만자,59
11505,inscrição,애플리케이션,20
12826,carl.,칼,20
12983,billy,곤봉,17
1859,conclave,비밀 회의,90
5591,dit,빚이있는 것,71
3425,cessação,중지,86
13343,apropriadamente,제대로,15
6661,hemofilia,혈우병,66
6128,veneno,독액,67
3473,bobsleigh,봅슬레이,86
10370,propaganda,광고,7
4785,sped.,초연한,79
6459,ferrugem,녹,64
11078,dramático,극적인,29
9254,ambulância,구급차,45
8948,dod.,국방부,51
6010,diácono,부제,41
2007,fosfórico,인의,87
8834,grizzly.,그리즐리,45
736,pijamas,잠옷,94
12081,bombardeamento,충격,26
13521,prêmio,상,9
5017,puxado,예인선,71
12794,ted.,테드,21
10062,desqualificado,실격 처리,41
939,trupe.,극단,93
11979,dólares.,불화,20
560,hímen,처녀막,99
10036,desmarcado,태그가없는 것,43
5074,fornecedor,공급자,61
14472,james,제임스,9
802,matador,마태도르,96
13411,ponte,다리,13
3702,maçante,단조롭고 지루한,83
2015,despercebidas,보이지 않는 것,92
1805,carrefour,까르푸,93
7420,brutal,잔인한 것,46
10269,feio,못생긴,38
10103,fio,실,37
6655,sutter.,소탕,66
4487,lockyer.,잠금 장치,80
2565,canopic.,캐피닉스,90
9220,detido,억류 된,45
3211,rainier,비거진,87
7092,toro,토로,60
3378,falido,파산 한,84
13397,gato,고양이,13
5904,levitação,부양,70
11592,português,포르투갈 인,31
3239,pulsar.,펄서,87
13511,toronto.,토론토,13
9412,vaticano,바티칸 궁전,48
1559,milner,밀너,95
9021,laguna,라구나,51
12669,atividade,활동,10
10752,maillot.,타이츠,38
3613,fetal,유쾌한,85
4220,forense,법의학,45
13428,ford.,포드,14
8090,midland.,중부 방언,42
14213,união,노동 조합,9
8175,erva,목초,55
7921,garvey.,가비,59
6926,charley.,야경,65
1531,burguesia,자본가 계급,95
13386,brian.,브라이언스,14
13173,secundário,중고등 학년,17
8226,meca,메카,57
7097,minissérie,미니 시리즈,63
12598,lenda,전설,20
11665,pedreiro,석공,29
8211,copernicus.,코페 그닉스,57
687,físicos,물리학 자들,56
11762,capuz,후드,28
8187,malawi.,말라위,57
9934,ginástica,체조,41
2030,promulgação,제정,28
8845,pintor,화가,49
8157,val.,발군,57
10307,poe.,포도,41
11558,concha,껍데기,25
14226,livre,무료,5
5176,spalding,스파링,76
