ID,JAPAN,ENGLISH,INTERVAL
11370,デリー,delhi,33
3740,埋め立て,landfill,84
8235,セイバー,sabre,29
13159,危機,crisis,16
13523,夏,summer,13
13971,レート,rate,7
3982,曇り,cloudy,71
9206,リバーサイド,riverside,49
10566,台北,taipei,39
3120,シャッター,shutter,77
10659,末期,premiership,38
1358,これらの,theseus,96
9027,泥,mud,50
1912,スニーズ,snead,93
10845,タッカー,tucker,37
14492,先物,futures,7
2527,テレクコンピュータ,telecomputing,90
10310,神秘,mystery,33
13500,安全,security,12
4121,舗装された,paved,60
6078,スプレッドシート,spreadsheet,68
4889,認定された,authorised,65
825,コンドミニアム,condominiums,84
7665,注意してください,beware,60
1769,再分類された,reclassified,87
9341,アナストロフィー,anastrophe,48
1636,鼻息,snell,94
13665,ラップ,lap,10
3900,ラビリンス,labyrinth,82
955,直交,quadrature,97
3301,ペルソナ,persona,78
8872,スーパースターの,superstar,51
12228,ジェシー,jesse,25
12001,払わない,paid,27
247,リジン,lysine,100
9547,リヒテンシュタイン,liechtenstein,47
9987,商標,trademark,40
8051,アクロン,akron,57
13863,いいえ,no,6
5434,堰,weir,74
297,指数,exponent,89
13687,悪い,bad,12
8260,ジープ,jeep,53
13918,共有,share,6
6554,ブータン,bhutan,67
3860,子孫,offspring,84
4612,バナナ,bananas,38
13296,ネブラスカ,nebraska,15
4257,ジレンマ,dilemma,79
10416,プリンストン,princeton,40
3137,近くに,nearer,88
762,ニュースルーム,newsroom,96
5394,ill ill,illogical,73
1453,sol sol,solace,95
12803,鉄道,railway,18
7307,発明者,inventor,51
2970,ウェスティングハウス,westinghouse,88
5025,カタロニャー,catalan,77
3347,ジリアン,gillian,87
7682,バンジョー,banjo,60
8339,迫害,persecution,50
5039,急性灰白髄炎,poliomyelitis,77
5938,ヴェロニュ,veronicas,57
10909,ロシェスター,rochester,37
12043,地下鉄,subway,27
5406,ダイジェスト,digest,51
8107,ピストル,pistols,39
7549,真夏,midsummer,61
5803,カシュ,casus,72
1754,ニモニック,mnemonic,90
11893,マージン,margin,25
3092,弁,valves,45
6759,パルプ,pulp,65
8301,real然,realistic,48
5789,ジュディス,judith,72
12797,パイロット,pilot,16
8387,フランドル,flanders,55
14025,私の,my,5
10600,倒れて,fallen,38
14251,一度,once,9
4816,悲しみ,grief,78
13279,i,iii,15
5241,亡命者,dissipation,17
9678,安定,stability,32
4305,余りに,superfluous,80
12368,利得,gain,13
1946,謎々,riddled,70
7650,需品,quartermaster,60
7738,未検証,unverified,45
2391,イマーン,iman,91
901,マリガン,mulligan,97
14405,10月,october,5
9985,リリウム,delirium,43
9457,テンズ,tens,10
907,冶金,metallurgy,97
644,ゼュレート,celt,86
9846,自転車,bike,38
8859,大阪,osaka,51
13461,短くする,shorter,13
13138,キック,kick,12
4718,水分,moisture,78
968,マグダレン,magdalene,90
7406,チック,tic,62
14326,役員,officer,9
3677,ばかばかしい,laughable,84
2595,啓発,enlighten,45
1142,ウォッチドッグ,watchdog,95
2867,陸庫,overboard,88
9926,高山,alpine,43
1224,大尉,captaincy,96
9122,蔦,ivy,48
13464,ヘンリー,henry,13
8685,起源に,arose,53
13505,仲裁,arbitration,13
6272,バッタ,grasshopper,66
14154,顧客,customers,25
579,グアナコ,guanaco,99
5181,インプラント,implant,69
3780,劣った,deteriorated,61
10000,オムの,om,42
4000,スーパーパワー,superpower,73
8920,インフルエンザ,influenza,51
3038,タイム,thyme,88
9998,マドン,madden,43
7969,怖い,scary,58
10775,加盟店,affiliation,9
7535,致死,lethal,59
10229,糞便,feces,41
7612,叢,grover,61
8965,賢明な,sensible,47
7933,ミゼット,midget,57
7619,魔法の,magical,22
7904,凹み,dent,56
8925,イッの,ir,46
2917,千葉,chiba,88
12768,オランダの,dutch,21
11558,シェル,shell,25
6083,お食事,meal,58
6391,彼氏,boyfriend,67
3473,ボブスレー,bobsleigh,86
8669,安いです,cheap,52
6890,セビリア,seville,65
6857,アルツハイマー病,alzheimer,65
11061,弾薬,ammunition,36
10815,部分的,partial,28
5297,be be,beecher,75
658,現存の,extant,98
7257,ha ha,hajj,62
9666,absurd absurd,absurd,44
2651,ヘモグロビン,hemoglobin,90
1868,衝撃的,colliding,42
10009,最も高い,tallest,43
7014,革新,innovation,43
8737,軽蔑,derogatory,52
7390,良い男,goodman,62
10780,定理,theorem,37
11632,降雨,rainfall,31
2279,クレオール,creole,91
3207,厄介な,troublesome,87
5822,結婚した,wed,38
5012,シクロ,cyclo,77
13678,設立,established,10
13536,カンザス,kansas,13
12682,販売された,sold,22
13760,pr,prix,11
1986,不発,unexploded,93
2850,渋滞,congestion,82
6863,理想的には,ideally,35
5313,トランスバリア,transvaal,75
6115,劇的に,drastically,51
6414,サンガー,sanger,68
14496,インフレーション,inflation,43
2098,黒い水,blackwater,92
11232,暴力的な,violent,32
12017,ソロ,solo,27
3992,銀杏,ginkgo,83
11701,男爵,baron,29
9562,給料,salary,42
5973,企画,mater,71
2327,鉱夫,miner,36
9735,オレに,ole,45
14233,必須,required,6
9738,沈黙,silence,40
5847,国際的な,internationale,72
11200,混沌,chaos,32
8823,栄えの,hist,52
11451,ツイン,twin,21
3762,チョップ,chop,61
6470,強化された,fortified,62
2303,偏向,deflection,60
2967,マスクされた,masked,37
4600,オドメーター,odometer,79
11346,アルバニア,albania,33
7284,タンカー,tanker,53
6384,任意に,arbitrarily,68
1639,月経,menstrual,94
10941,リマ,lima,36
1192,韻律,rhema,96
11981,スコータリー,scotia,28
9390,プロテスタント,protestant,13
7464,レニングラード,leningrad,62
9020,レンズ,lens,50
1134,雑音,myology,96
1166,トランスセクシャル主義,transsexualism,88
10828,コカピー,coca,38
12224,武骨,martial,26
12965,彗星,comet,18
12453,労働,labor,23
4264,臭素,bromine,78
7792,abう,abide,30
9799,プラハ,prague,44
10472,ジュダリズム,judaism,39
13784,小さい,small,11
11037,冗長,redundant,33
889,三成分,ternary,97
6601,同調,tunes,37
14445,テスト,tests,5
5333,グラッドストーン,gladstone,75
4428,メロビンディアン,merovingian,80
3323,ピント,pinto,87
13037,酸,acid,17
14249,資金,funds,21
14432,保険,insurance,13
4168,酢,vinegar,82
817,糖蜜,molasses,98
1799,潤滑剤,lubricant,80
9817,魔法使い,wizard,31
10444,地質,geology,33
5597,ブービー,booby,65
1726,瞬間,instantaneous,79
9580,前述の,aforementioned,46
12175,妻,wife,26
5932,広がり,piazza,71
2466,サヤーザー,sayers,82
121,スターチ,starch,96
1311,ダックスフンド,dachshund,96
5963,調整,adjust,38
10534,インコヒーレント,incoherent,39
6237,尊敬する,respectfully,11
2839,ポン,pont,88
10487,構成,composition,28
9755,カレン,karen,45
11905,木星,jupiter,28
10058,控除,deduction,35
2363,エレンド,eland,91
316,缶詰,canning,100
13844,二,two,7
12318,ウォルター,walter,25
1285,誘発する,induce,50
4498,高血圧,hypertension,80
6252,治す,cure,60
6195,プードル,poodle,68
8372,マクベス,macbeth,55
1367,アジティ,amity,96
10177,境界,boundaries,29
1965,ant,anteater,91
6604,露,dew,67
8630,かわいらしい,criss,53
1149,バックギャモン,backgammon,96
3457,オスプリー,osprey,78
1728,レトロスペペ,retrospect,63
8177,家庭,household,48
10,サンスター,sunstar,100
2901,おむつ,diaper,85
8175,ハーブ,herb,54
9821,丹骨,saltine,44
13250,t然,tiddly,16
12628,エリザベス,elizabeth,22
803,カーブボール,curveball,98
5072,チャイナタウン,chinatown,76
3679,滅多,seldom,85
13940,含む,including,6
881,スターダスト,stardust,97
5572,敬意,homage,73
10474,リグーリー,lig,39
6937,教科書,textbook,51
7895,推力,thrust,53
12999,わからない,unknown,18
5273,神学,theological,52
13369,ソフトウェア,software,14
8443,霧,fog,54
14008,それまで,until,8
10972,強化,strengthening,17
8476,フォージ,forge,44
13640,失敗した,failed,10
8323,荊,wrigley,55
8919,エベレスト,everest,51
6995,廊下,corridor,60
5413,超越,transcendence,68
2114,アドリアティック,adriatic,92
670,ホームズ,holm,34
9951,ナイキ,nike,43
4355,論理的に,logically,24
9462,グリニッジ,greenwich,47
11350,パートナーシップ,partnership,31
9925,レスター,leicester,43
9664,mal mal,malthusian,46
7248,el el,eligibility,31
14246,試してみる,trying,6
13163,核の,nuclear,16
14394,質問,question,5
5552,シニー,sistine,74
607,スクリーンライター,screenwriter,99
5268,売り手,seller,57
4471,オラリー,ola,80
11964,大麻,cannabis,28
7869,デキシー,dixie,58
7435,兄弟愛,brotherhood,62
14235,許可します,allows,9
14453,8月,august,6
8050,ゼリー,jelly,57
8867,千里,chilean,51
4984,バスター,buster,71
9330,メーカー,maker,40
11125,より少ないです,lesser,35
2130,インターレース,interlaced,78
6289,輝度,brightness,34
7397,タラの,tara,62
7964,警報,alarm,47
11409,ファルコン,falcon,22
9833,アラモ,alamo,42
13600,ピーター,peter,12
13532,以前,previously,13
9246,軌道,orbits,14
4480,均等化された,equalised,73
6920,grう,grange,64
2449,ベッドフォードシャー,bedfordshire,90
6461,非建設的,nonconstructive,68
8611,ドリル,drill,40
10536,羊,sheep,39
10810,犠牲,sacrifice,37
8108,コンテキスト,contextual,55
5154,不平衡,unbalanced,76
9509,ヴァネッサ,vanessa,47
3751,バッソ,basso,85
7800,ten,tenure,57
11872,ボランティア,volunteers,16
8565,ショウガ,ginger,53
1767,前哨戦,pensions,61
12927,受信する,receiving,6
2817,ユーフォリア,euphoria,88
9177,いちご,strawberry,48
2628,裂け目,cleft,88
1155,壊疽,gangrene,96
10224,コブ,cobb,40
11320,階段,steps,15
13903,のように,like,5
13424,軍,troops,12
11244,枢機卿,cardinal,14
3608,ヒラメ,flounder,82
11248,無限大,infinity,34
9763,オゾン,ozone,45
8229,官能的です,authoritative,54
996,ザキ,zak,97
8207,エデン,eden,56
11760,インテリア,interior,30
5290,ウルドゥー,urdu,75
12844,メリーランド,maryland,20
10653,キャッチャー,catcher,35
3635,分解された,declassified,85
1127,排泄,excretion,93
11831,基本的に,basically,14
8701,リッパー,ripper,53
6773,クロマトグラフィー,chromatography,66
9241,だれも,nomen,49
10012,より早く,sooner,27
8398,一致,coincidence,38
13370,エネルギー,energy,14
637,ビードリー,beadle,99
1498,クラッド,krill,95
4368,正直,honesty,80
13347,曖昧さ,disambiguation,14
8501,微笑み,calculus,54
2671,ユーラシア,eurasia,90
14406,向かって,toward,12
7524,無制限,unlimited,61
10789,ツール,tools,19
2301,疑う,doubted,18
13884,三つ,three,7
8112,cor cor,corpus,57
2666,bu bu,bugle,88
6418,炭素質,carbonaceous,68
4414,ノヴェッラ,novella,78
10558,人工的な,artificial,38
11431,ルイビル,louisville,33
11999,結婚,marriage,27
3246,インジゴ,indigo,87
1809,スプロール,sprawl,86
3540,布告,edict,82
5205,メドレー,medley,72
7113,ユークリッド,euclid,63
9442,content content,contentious,47
11512,丈夫,hardy,30
9782,保留中,pending,44
13916,製品,product,8
5757,ねじ込む,screwing,37
5194,補因子,cofactor,72
8257,野生動物,wildlife,56
10305,ex ex,exodus,41
12301,スキャン,scan,18
8221,hav hav,havoc,56
11435,義務,duties,18
10865,ハンサ,hansa,37
4123,フェード,fade,49
3611,メルトダウン,meltdown,84
13489,褒美する,prime,13
4566,ストライド,stride,74
11493,金星,venus,18
13709,調子,tone,12
5602,ファイル名,filename,72
11837,チキン,chicken,28
10615,エステート,estate,35
8271,ダリ,dali,56
4845,橋渡し,bridgeport,78
11197,戦術,tactics,18
9362,お墓,cemetery,48
8847,黄道帯,zodiac,51
1412,ダッシュ,dashes,45
11548,比率,ratio,30
13894,これら,these,6
3029,代名詞,pronoun,77
12065,スペンサー,spencer,27
13108,盟主,leader,12
12042,パンク,punk,27
13342,躊躇,hesitate,14
13745,ボード,board,11
11895,アウトブレイク,outbreak,27
13816,その,its,5
11797,地下,underground,29
10715,追及する,pursue,31
11369,ひたむきな,dedicated,30
12350,頼りになる,standing,11
3300,千里子,chien,87
1445,雄大な,majestic,93
14244,手段,means,8
9222,シュトラウス,strauss,49
8617,ムチーリ,mufti,53
5113,ゴッドダード,goddard,76
11042,マーリン,marlin,29
7878,シミター,scimitar,58
5565,序曲,overture,70
8475,変わった,transformed,26
1761,ジニー,ginny,93
10146,大使,ambassador,39
13160,グローバル,global,15
11466,再編成されました,reorganized,26
10896,lib lib,libellous,18
7925,経度,longitude,58
3605,ダッシュボード,dashboard,84
5521,罪科,guilt,73
12260,パンダ,panda,25
11124,印象,impression,21
1540,養殖,aquaculture,95
11553,もっと強く,harder,31
3393,スロベニア語,slovenian,86
10128,シモンズ,simmons,42
1480,ビガルタサン,bipartisan,95
6189,近頃,nowadays,69
8358,ミア,mia,55
4029,泥坊,milt,82
12507,ブランズウィック,brunswick,23
1476,トランポリン,trampoline,90
9654,メッセンジャー,messenger,44
1451,骨髄学,osteology,95
5915,ダウンフィールド,downfield,71
1756,クラスメート,classmates,84
5114,アバサ,abacus,76
6055,バロウ,barrow,70
12815,共和国,republican,18
9170,嵩み,bulk,49
4581,バロメーター,barometer,80
1871,流暢,fluent,93
8247,ナット,nut,43
6828,ダンサー,dancers,52
14288,大学,university,7
1681,小児科,pediatrics,92
7742,コーラス,chorus,60
3797,ハチバード,hummingbird,83
10005,フィエスタ,fiesta,43
4573,リボソーム,ribosome,70
5764,ナキシー,nixie,72
12732,プール,pool,20
10238,侍従,chamberlain,41
14163,研究,research,9
7835,いらいらした,annoyed,29
4796,デュエット,duet,72
1512,ペナン,penang,95
6804,月桂樹,laurel,65
4992,キセノン,xenon,77
5351,伊リーダ,iliad,75
5475,番号が付けられた,renumbered,58
10184,ネオン,neon,41
8026,水力発電性,hydroelectricity,53
7536,プロセッサー,processor,53
5396,オーム,ohm,72
12862,野生,wild,20
1062,環境主義,environmentalism,32
5327,苦痛,distress,63
13889,を通して,through,8
11545,フラット,flat,29
9044,預言者,prophet,45
7033,パンハンドル,panhandle,63
4818,サウリ,saul,77
4564,リブ,ribs,62
10029,スキナー,skinner,42
7642,prel prel,prelude,58
13134,ピエロ,clown,17
14272,運動,campaign,13
5196,粒子,particles,46
893,百万,militarily,97
6540,密接に,secretly,67
4442,妬み,envy,79
5193,幻覚発生,hallucinogenic,68
10604,買い物,shopping,23
3441,違いのない,unconventional,85
1217,バイオガス,biogas,96
12104,アラビア,arabia,27
13914,いる,being,5
7919,七十,seventy,47
8513,バルブ,bulb,52
9082,揚げ物,fried,37
9932,ヒース,heath,43
8046,憎しみ,hatred,57
8369,カイリー,kylie,55
11985,王の,ki,28
1934,アシュラフ,ashraf,93
12468,モリス,morris,23
2284,バリスタ,ballista,91
7427,破滅,ruin,35
8211,コペルナクス,copernicus,56
7996,カムデン,camden,58
12437,図式,scheme,23
1326,ミニアン,minoan,96
8496,時計work.,clockwork,54
6091,sl,slug,51
3438,蘭,orchid,86
13153,パキスタン,pakistan,16
1255,マエストロ,maestro,96
3157,満州,manchuria,88
13546,海岸,coast,12
3390,不親切な,unfriendly,86
11679,ウルグアイ,uruguay,30
1844,トロッター,trotter,91
5855,麻布,maori,67
13455,連邦政府,federal,12
13811,もっている,has,5
11611,逆に,contrary,31
6400,ヴェンデエ,vendetta,68
11412,放棄された,abandoned,28
12259,アーカイブ,archives,12
7884,イザベラ,isabella,58
8210,グラフ,graf,56
4481,ハンサム,handsome,79
4568,レオニド,leonid,80
7677,クレメント,clement,50
9870,蕾,bud,41
11506,直径,diameter,31
8961,ヘミングウェイ,hemingway,51
11672,水素,hydrogen,30
1572,クレーター,craters,45
12057,収納されています,contained,7
4102,降雪,snowfall,82
9904,お問い合わせ,contacted,5
2486,コニー,coney,90
612,メンデルソーン,mendelssohn,99
5014,マッサージ,massage,76
7702,カスティーリョ,castillo,60
12284,sc,scientific,25
8200,ライトを,lite,55
604,和音,chordate,99
6058,2階,upstairs,70
5026,恋愛,holla,77
14231,文章,text,6
12114,ミント,mint,25
13467,許可,permission,13
2587,洞察,insights,45
7394,ロブスター,lobster,62
6965,射精,ejaculation,61
8118,喘息,asthma,57
8624,ヘルペス,herpes,53
3285,モチーフ,motif,79
12336,移民,immigration,21
12275,殺人,murder,19
8804,紀元前,bn,52
11344,お尻,ass,32
5876,疑念,suspicions,46
3531,湿地,wetland,80
11034,ギルド,guild,36
1865,スリス,slicer,93
6398,チャタヌーガ,chattanooga,68
10356,生存者,survivors,32
3177,咳,cough,80
8907,トレントン,trenton,51
8999,クレーン,crane,49
12029,pro pro,prohibits,15
1967,乳母,nanny,93
8639,刺st,sting,51
11993,無効,invalid,27
14147,最近,recently,5
12408,抑止する,deter,24
13445,モントリオール,montreal,13
1524,スヌーピー,snoopy,95
5942,ティロン,tyrone,71
13343,ちゃんと,properly,15
2745,カンブリア,cambrian,89
12934,フレッド,fred,19
7656,チコ,chico,60
2968,攪拌,agitation,67
6156,同情的,sympathetic,69
11411,もっとゆっくり,slower,33
3887,カサ,casa,73
9472,マゼラン,magellan,47
8518,靴下,socks,21
12105,ロリー,rory,27
9164,かかと,heels,43
12859,ジョシュ,josh,20
2667,寡頭論,oligarchy,89
12538,消耗,spent,23
4881,ナイトクラブ,nightclub,71
6377,トリプタミン,tryptamine,68
4813,遅延する,relocate,32
9564,傷,wound,17
7231,声を上げる,aloud,62
7351,シャイニング,shining,49
6544,宅配便,courier,65
11840,看板,billboard,28
9812,鈴木,suzuki,44
827,入り口,inlet,96
12972,敵,enemy,17
2128,ボングー,bongo,80
8394,アナリスト,analysts,45
10077,expl expl,explicit,42
2405,ポメラニアン,pomeranian,90
11392,教授,professor,31
5135,けどけど,caesura,76
3557,レイアップ,layup,86
769,五球,goshen,98
1919,壁画,mural,87
2507,乳剤,emulsion,90
8736,送信されたもの,transmitted,42
12391,モーガン,morgan,24
11140,ロード,load,21
9271,ヘルメット,helmet,42
2447,acc然,accidently,20
3547,カルデラ,caldera,86
12441,フランクリン,franklin,24
6131,身代金,ransom,69
9176,前例のない,unprecedented,49
7462,民俗,folklore,62
1159,ロールシャッハ,rorschach,96
12616,通貨,currency,22
8797,シンプレックス,simplex,52
4066,一夫多妻,polygamy,82
7879,コルコール,crocker,59
8379,ダイヤモンドバック,diamondbacks,53
4874,虚しい,fictitious,78
4964,アバロン,avalon,77
6312,聖域,sanctuary,67
4399,無名の,nameless,80
9476,ハンバーガー,hamburger,37
10961,りゅう,dragons,17
13046,シンプソン,simpson,18
12151,国内の,domestic,25
4131,セーシー,cheesy,81
9866,ホイットマン,whitman,44
1755,surr.,surreal,63
3334,附則,supplementary,87
12436,安心,relief,24
6716,梨,pear,65
8747,故郷,homeland,52
1291,逆作動,counterproductive,93
2071,メラノーマ,melanoma,92
10213,騒然,mighty,41
6182,ほうれん草,spinach,70
4199,小文字,lowercase,81
8458,結核,tuberculosis,54
7393,描写,portray,35
4224,hell hell,hellenistic,81
6309,アーキメディア,archimedean,69
4857,スカフ,skiff,74
2733,配管,plumbing,82
13124,生産,prod,17
9071,クロアチア語,croatian,50
8752,チェロキー,cherokee,51
9021,ラグーナ,laguna,50
9481,株式会社,corp,12
9642,ヤン,yang,46
126,ヤヌス,janus,100
2074,センチュリオン,centurion,85
5721,str str,stratus,73
13763,強く,strongly,11
9052,心配,atheism,50
4546,アラジン,aladdin,80
4219,無関心,extraneous,81
7538,居眠り,whisp,61
12933,避難所,haven,19
6945,中性子,neutron,63
3155,予防,precautions,70
6823,ドナピー,donna,64
4722,アルカイック,archaic,78
8359,邸宅,mansion,53
2409,鍼,acupuncture,91
6324,ヘレニック,hellenic,38
7060,パイプライン,pipeline,61
14209,古い,old,10
11224,ヴィジョン,vision,32
13157,g g,gif,16
10670,ベンチ,bench,36
9861,謙虚に,humus,44
12190,ブランドン,brandon,26
10716,インスタンス,instances,20
12374,電気の,electric,17
3049,オーラ,aura,87
11825,ポストシーズン,postseason,29
10055,ポンティアック,pontiac,42
9482,influ influ,influential,47
12161,危険,risk,24
318,nu nu,nuanced,85
14064,ポンド,pounds,31
9805,ガレージ,garage,43
5766,スコッティリー,scottie,68
5486,イザヤ,isaiah,74
12012,ブロンコス,broncos,27
12761,長い髪,longhair,21
13030,結合しました,joined,10
2440,薬理学的,pharmacological,78
12033,海賊,pirate,18
1979,ダリピー,dari,93
3204,再生された,refurbished,76
14440,本,book,9
7484,エリス,eris,34
12541,週末,weekend,21
13670,条項,terms,8
13974,ユナイテッド,united,6
4877,fir,firefly,77
7281,電圧,voltage,61
14028,長さ,long,8
13912,情報,information,5
8098,選び出す,pickup,56
10227,バニー,bunny,40
13775,アイルランド,ireland,11
6251,シアン化物,cyanide,69
10521,貧困,poverty,39
3443,ファンタジア,fantasia,86
13684,ビート,beat,10
8245,突破口,breakthrough,53
8400,スタークラフト,starcraft,55
12838,アプローチ,approach,15
8140,アルバカーキ,albuquerque,57
5553,ブルンジー,burundi,74
10138,ボス,boss,39
14271,本当に,really,9
87,漂白,bleaching,38
4940,納税者,taxman,77
14073,可能,possible,7
7620,無声,unanimous,45
5872,混沌としました,chaotic,71
9187,cl cl,clarence,49
10368,タコス,taco,40
13774,遅い,late,11
13956,別の,another,6
11182,stpl,steeplechase,35
11987,高速道路,highway,24
14242,マック,mac,29
30,グリーフ,greaves,100
4880,do do,doomed,42
13944,ヨーク,york,8
13872,なぜなら,because,7
1059,執行者,enforcer,27
12428,福音,gospel,24
1683,似非,sham,76
1271,よく深い,greedy,95
11644,ダイヤモンド,diamond,29
3508,チューリッヒ,zurich,86
5781,従う,obey,62
11698,キャンセル,cancelled,23
4825,ミラージュ,mirage,78
6151,保護,protective,9
6787,リモートで,remotely,38
1846,交換する,exchequer,93
2140,浸した,soaked,84
9714,儀式,ceremonies,21
3973,ソナタ,sonata,81
8265,着陸,landings,11
14513,ノート,notes,6
6743,プレイボーイ,playboy,65
8151,仏,buddha,57
10152,ポケット,pocket,38
3824,オクシネディタル,occidental,84
3872,エポニマス,eponymous,83
8434,永遠,eternal,47
12149,ギャラリー,gallery,25
1195,フェンタニル,fentanyl,96
12784,要素,elements,15
6160,牽引者,traction,70
8483,ブロック,bloc,53
7584,エアバス,airbus,61
9935,共通の,mutual,39
10185,ヨシュア,joshua,41
291,省エリフィス,ellipsis,100
6320,グロスター,gloucester,69
3053,メーバー,merv,88
7891,散伏,rampage,56
5492,ホーカー,hookah,73
1215,ブレチー,brecht,96
5854,イカルース,icarus,72
7115,ロビー,lobby,48
6648,境界線,borderline,66
8156,鉱石,ore,55
12117,グラフィック,graphics,15
8295,サックス,saxophone,55
1989,ダーリー,dah,93
419,爆竹,firecracker,93
1588,優勢の,predominant,74
11359,タバコ,tobacco,33
13867,もし,if,5
2022,プレースホルダー,placeholder,92
5463,砂丘,dune,64
12753,ウィンドウズ,windows,11
3847,タッチバック,touchback,84
11007,ビルマ,burma,36
6972,ガーニー,gurney,64
72,誇り高い,boasting,55
9867,標識,signpost,44
9868,治世,reign,34
1828,貨幣,coinage,93
13051,メルボルン,melbourne,18
497,リビエリア,riviera,99
11183,ビクトリア朝,victorian,34
11940,ディスコグラフィ,discography,28
8346,ヴォルテール,voltaire,55
5076,チャンク,chunk,52
2156,漏え,leaking,39
4853,前立腺,prostate,76
10872,狭い,narrow,32
10437,平和的,peaceful,14
14441,供給,supply,17
8374,problem problem,problematic,55
12563,きつい,tight,23
5136,ノルマ,norma,76
6176,シロップ,syrup,69
3599,エンテンチ,entrenched,77
2210,眠った,slept,91
9691,エルマン,herman,45
10399,ムース,moose,40
3206,サスペンス,suspense,30
11523,チュニジア,tunisia,32
11157,所得,income,31
13983,ヘルプ,help,6
10537,第二に,secondly,39
12059,マーク,marks,7
4624,磨く,grint,79
8424,hor hor,horace,55
6515,ディルド,dildo,66
6130,甥,nephew,66
14301,懸念,concern,9
1124,肥料,manure,96
950,アリン,aldrin,97
4503,隕石,meteorite,68
1725,閲覧可能,viewable,93
1415,ヒロイン,heroine,45
10658,議題,agenda,37
14133,人生,life,10
10316,キャッシュ,cache,37
9533,インターコンチネンタル,intercontinental,47
5928,ボローニャ,bologna,71
2283,スラリー,sla,91
8884,効率,efficiency,33
7288,テールバック,tailback,61
8538,いとこ,cousin,44
11345,燃料補給,refueling,31
34,スタッファー,staffers,87
373,白癬,ringworm,100
1712,スポークスウーマン,spokeswoman,94
10180,アルバニア語,albanian,34
3199,セレステ,celeste,87
10500,ロドリゲス,rodriguez,39
5255,モジュール,module,46
13841,他の,other,5
14401,特定の,specific,7
4374,weak.,weakest,80
5906,サイクロプス,cyclops,71
12669,アクティビティ,activity,10
13541,ソビエト,soviet,12
13809,から,from,5
8319,セージ,sage,55
6096,発射詞,projectile,56
6318,臀部,buttocks,67
1823,表現主義,expressionism,93
2589,we we,weirdo,88
8760,アナボリック,anabolic,51
5736,サルサ,salsa,73
14287,最後の,final,7
2203,コンソート,consort,88
10091,gう,gotten,42
10390,挨拶,greetings,34
11845,有意な,meaningful,29
1565,ミズーリア人,missourians,87
10940,紋章,crest,34
2963,チームワーク,teamwork,88
3165,ケアーズ,kea,86
1780,積極的に,vigorously,65
96,ポリネシアン,polynesian,99
1505,バセット,basset,95
4817,ポートマン,portman,78
10995,デヒドロゲナーゼ,dehydrogenase,36
3835,熟女,gemma,84
12067,柱,pillars,26
106,バリウム,barium,100
6611,シュバート,schubert,67
9412,バチカン,vatican,48
4656,パトロン,patron,60
9965,幸運なことに,fortunately,29
5893,排出する,vent,61
7892,味方の,ally,18
4350,背景,backgrounds,16
11382,取り除く,rid,33
9595,沙汰,salle,46
8376,自信を持って,confident,32
5308,脂質,lipid,74
7961,キャシー,cathy,58
798,磁器,porcelain,98
7992,消費,consumption,58
14490,回った,turned,9
12153,満足させる,satisfy,15
13650,法的,legal,8
12960,湾,gulf,19
3498,熟練,proficiency,73
4666,ign ign,ignited,54
7171,カーニー,carney,63
4657,穴あけさえ,uphold,58
14115,近い,close,10
13151,前進,advance,11
6568,仲れる,remake,63
12739,聞く,hear,17
6143,アッシリアン,assyrian,64
9073,ren ren,rename,21
5040,コルビー,corby,76
6216,beat beat,beatrice,69
7569,寄付,donation,31
3468,シュロップシャー,shropshire,86
10438,ええ,um,40
5109,未定義,unspecified,76
1567,マイレージ,mileage,95
5619,分光法,spectroscopy,73
13278,パット,pat,14
130,静電的に,electrostatic,89
14029,その周り,around,8
5248,ソイワーナー,sojourner,73
5234,ウォッカ,vodka,75
1745,嘘の,liang,93
5405,レプリカ,replica,66
8968,睡眠,sleeping,16
13227,製造,production,8
13327,動き,movement,14
12936,港,port,18
1196,dam dam,damme,96
11258,豚,pig,28
12243,ラッセル,russell,25
9448,水陸両用,amphibious,47
5547,ああ,aph,74
9839,魅力的,engaging,14
6877,ブルトン,breton,65
5106,不信者,unbelievable,69
3386,不信,disbelief,86
9430,エキサイティング,exciting,33
4011,ジャクソニアン,jacksonian,83
9706,モーセ,moses,45
7163,錬金術師,alchemist,62
4812,パラノイア,paranoia,77
11121,エストニア,estonia,35
7005,音響,acoustic,59
7432,ウィン,wynne,52
8729,dev dev,devon,52
1248,舞い上げ,backstage,96
3399,解体された,dismantled,69
7637,ズボン,trousers,59
874,シトクローム,cytochrome,97
7267,リムリック,limerick,62
6818,テレキャスト,telecast,57
3808,無く,uncalled,84
2883,鍔,brim,72
8186,エメラルド,emerald,55
7557,おやすみ,goodnight,61
9924,アラビアン,arabian,43
3421,共有結合,covalent,86
8100,カート,kart,56
10979,表記,notation,34
13292,ヨルダン,jordan,15
6498,ヘーゼル,hazel,68
4899,人口統計,demography,78
12526,答えた,responded,11
4994,パワーハウス,powerhouse,70
6419,クライマックス,climax,65
4618,ワイマス,weymouth,79
12651,ケン,ken,22
633,アトカ,atocha,99
3480,介在,intervening,45
8262,ニックロデオン,nickelodeon,56
8133,ペガサス,pegasus,57
1738,難病,esoteric,93
10700,crop crop,cropped,25
642,麻痺した,paralyzed,93
6597,兎角,anyhow,67
8868,偏見,unbiased,51
8635,あどんこ,toad,52
