ID,JAPAN,PORTUGAIS,INTERVAL
2272,弓師,bowser.,91
6825,20代,twenties.,13
9601,交差点,interseção,41
8056,マウス,camundongos,58
8603,ノルディック,nórdico,54
8901,歯,dente,49
445,覗き見か,pebles.,100
11715,通路,passagem,28
4114,short,forma abreviada,69
1441,ar ar,aramaico,95
12010,混雑する,geléia,25
8461,シュナイダー,schneider.,55
10784,或いは,supostamente,38
10380,h h,hilary.,36
11489,似た,parecido,32
9144,板,pratos,20
4765,ラム,rum,79
9893,彫刻,escultura,43
4002,マンハント,manhunt.,82
1806,デスケート,depeche.,93
10166,スポンサード,patrocinadas,29
2809,排水,drenagem,88
3744,買い手,compradores,77
13126,イタリアの,italiano,16
9248,発明,invenção,29
283,閉じる,fechar-se,98
9857,高原,highland,31
11096,メンフィス,memphis.,36
3260,親和性,afinidade,79
13627,ちゃんとした,apropriado,12
6527,アカデミック,acadêmicos,18
11790,徹する,inter.,29
7314,マルキン,malkin.,62
4567,チェロ,violoncelo,79
9430,エキサイティング,excitante,33
8506,急性,agudo,53
9383,真鍮,latão,48
8136,短剣,punhal,55
13359,挙げた,citado,7
13724,トーマス,thomas.,12
5212,敬語,honrafics.,67
6078,スプレッドシート,planilha,68
12067,柱,pilares.,26
12292,モスクワ,moscou,25
3371,ハガード,abatido,86
2615,似非者,caricatura,83
14167,家族,família,11
1830,チラシン,thylacine,93
14218,コンピューター,computador,6
1914,無敵の,não qualificado,92
727,典礼,litúrgico,95
10796,仏教,budismo,38
9010,再起動,reiniciar,40
2741,単純な,simplista,88
7284,タンカー,petroleiro,53
2165,電気泳動,eletroforese,91
1222,トーストマスター,toastmaster.,94
4714,ハヌカ,hanukkah.,79
10231,マート,martim,40
13665,ラップ,colo,10
13683,多分,talvez,12
9131,アルキメデス,arquimedes,50
14449,より長いです,mais longo,10
5808,ブルーリー,bleu.,72
698,ヤワエ,yahweh.,98
12461,ユニフォーム,uniforme,20
939,劇団,trupe.,93
12784,要素,elementos,15
6564,密集,denso,59
1729,社会学,sociológico,41
7794,酔っ払い,bêbado,59
8484,デクスター,dexter.,53
11843,ハンガリー語,húngaro,28
323,一神教,monoteísmo,100
7416,解散,dispensar,26
13550,5日,5 ª,13
8361,即座に,imediatamente,55
12650,タンパ,tampa.,22
9395,アンドカーズ,anders.,48
2905,ビザンチウム,bizantium.,88
2759,ページェント,pageant.,86
8962,トレーラー,reboque,46
12190,ブランドン,brandon.,26
6326,坩堝,cadinho,69
13412,frank frank,frank.,14
8929,ナチズム,nazismo,51
10229,糞便,fezes,41
6540,密接に,secretamente,68
4277,amb amb,ambiente,81
1870,瞬間的に,momentaneamente,93
13370,エネルギー,energia,14
5592,ドロレス,dolores,69
5948,ハノイ,hanói,71
8989,clear,mais claro,51
9824,仲人たち,maroons.,39
10006,ロバ,asno,43
214,うわぁ,caramba,100
8410,ワックス,cera,51
2246,ミネー,minnie,91
5252,皮肉,sarcasmo,75
9266,マルチネス,martinez.,49
7560,ゴッドファーザー,padrinho,60
1341,フィレモン,fileom.,95
10645,ピアスに,perfurar,33
2544,不均等,desigual,90
7153,離婚,divórcio,57
5546,パシャ,paxá,74
12941,距離,distância,17
12779,オート,auto,20
2139,苦境,situação,92
10788,バンコク,bangkok,38
10540,沖縄,okinawa.,39
5758,クローゼット,armário de roupa,69
8511,療法,remédio,48
10152,ポケット,bolso,38
10884,土,solo,37
12034,トーキー,talkie.,27
6842,菜食主義,vegetarianismo,58
7424,知恵,sabedoria,62
10130,知的,inteligente,17
7727,ナポリ,nápoles,60
7309,飲料,bebida,59
11082,弾丸,balas,23
7916,渦,eddy,58
14028,長さ,longo,8
11722,ハドソン,hudson,30
10223,おばあちゃん,giles.,41
12468,モリス,morris.,24
4165,ジグラット,zigurat.,82
11273,シリアル,serial,32
1590,cond cond,condensar,49
8628,スローガン,slogan,43
4918,ドミニ,domini,77
11182,stpl,steeplechase.,35
14283,潜在的,potencial,11
12777,subst,partir,21
14079,なる,tornar-se,7
3755,アルゴリズム,algoritmos,43
4605,ネックレス,colar,77
2591,ドキュメンタリー,documentários,32
12640,カウンター,contador,21
12246,髪,cabelo,25
9469,翡翠,jade,46
9225,展示されている,exibe.,13
1919,壁画,mural,88
7545,アクエリアス,aquário,61
13393,出会う,encontra-se,9
7235,コルテス,cortez.,63
2740,従順,obediência,85
1912,スニーズ,snead,93
945,カラメル,caramelo,95
11687,スコークカード,tabela de desempenho,30
6977,ped,apareceu,19
12060,漫画,quadrinho,14
5196,粒子,partículas,46
12275,殺人,assassinato,19
9712,サーカス,circo,45
12966,不明瞭な,inexplicável,19
892,アバシード,abbasid.,97
12499,テロ,terrorismo,18
10145,ファラオ,faraó,40
9504,噴火,erupção,36
1822,盗品,stiles.,91
4353,明治,meiji.,81
6284,restrenned,restratário,62
1631,ヴルバ,vulva,94
9232,バースト,explodido,45
11693,第十八,décimo quarto,30
12867,七面鳥,peru,20
401,up up,de luxo,100
12149,ギャラリー,galeria,25
5540,デロイト,droit,69
7934,剪地,shearer.,55
7405,クラリネット,clarinete,62
13499,純正,de junho,13
8049,mus,reunir,24
8583,尋ねる,inquisição,53
14262,コーポレート,corporativo,15
10241,宮殿,barbeiro,41
10933,煙,fumaça,24
9641,技術,técnica,32
11937,ロングホーンズ,longhorns.,25
14120,場所,lugar,6
8005,スラムズ,slams.,30
14012,かもしれない,poder,6
5353,バタン,bataan,75
12137,統一された,unificado,26
3406,圧倒的に,esmagadoramente,86
1199,シチュー,ensopado,88
3069,基本,fundamentos,32
6144,ラマダン,ramadã,70
3296,キャラバン,caravana,83
9547,リヒテンシュタイン,liechtenstein.,47
7367,マルクシスト,marxista,58
12451,データベース,base de dados,23
914,マートン,merton.,97
7569,寄付,doação,31
12063,作家,escritor,18
13342,躊躇,hesitar,14
4515,ボルト,volt,73
14057,変化,mudar,5
10847,アンゴラ,angola,38
2066,ソドミー,sodomia,92
2797,超能力のある,psíquico,88
5827,concl concl,conclui,23
11133,16,dezesseis,35
12427,選ばれました,escolhido,24
11902,モンゴメリー,montgomery,29
4665,レモニー,lemony.,79
8913,クリップ,grampo,37
2585,サイドバー,barra lateral,90
8101,タイ・ブレーカー,tiebreaker.,57
11194,種族,espécies,35
9127,トマト,tomate,46
11055,ポートレート,retrato,34
12267,嫌い,odiar,23
9196,スー,sioux.,49
5910,スパード,spud.,72
7181,硫酸塩,sulfato,63
8186,エメラルド,esmeralda,55
4952,スラビ,eslavo,77
8382,悲劇的な,trágico,50
4336,アレゴリー,alegoria,80
7796,アイロニー,ironia,59
2430,アコーディオン,acordeão,90
3334,附則,suplementar,87
1476,トランポリン,trampolim,90
8130,堂々,judy,57
11031,シュートアウト,tiroteio.,36
8868,偏見,imparcial,51
9931,拷問,tortura,38
961,バーバー,berber,91
2230,昆虫学,entomologia,91
3164,退手,ret.,88
10359,ウエストミンスター,westminster.,40
14083,重要,importante,7
5344,wild wild,gato selvagem,32
10735,冒涜,profanidade,28
264,ホーム,hom.,100
12734,連邦,comunidade,21
4101,ワインハウス,adega,83
6339,未報に,inédito,69
1030,ヤルボロ,yarborough.,97
12360,雪,neve,24
8064,学部,faculdade,56
1667,帝国主義者,imperialista,80
4992,キセノン,xenon.,77
5769,コヒーレント,coerente,63
12541,週末,fim de semana,22
9091,reined,regoziado,41
6572,予め,antecipadamente,67
13118,国連,un,17
13640,失敗した,fracassado,10
536,禁欲,abstinência,98
12446,実施,conduzido,16
10962,静的,estático,36
1585,ブギー,boogie.,94
13193,マニュアル,manual,15
12868,ノルウェー,noruega,20
3540,布告,edict.,82
8248,マークアップ,markup,56
7171,カーニー,carney.,63
4461,チョッパー,chopper.,76
6013,コラムニスト,colunista,66
2892,ホイップした,açoitado,54
14303,事実,facto,6
2456,cook,cozinhou,23
5680,一人の,capita,73
1550,bur,buraco,95
2291,ストロンチウム,estrôncio,91
3504,パゴダ,pagode,85
12095,合同,aliança,27
8453,中毒,envenenamento,36
6750,カーシー,convenção política,66
12207,pr pr,pringle.,26
4479,スポーツマンシップ,sportsmanship,80
13823,できる,pode,5
9969,変わる,deslocado,17
551,ドリフター,drifter.,98
6518,ピューリタン,puritano,62
2710,売り切れ,liquidado,86
9941,吹き飛ばさ,estraguei,43
2575,ミリティアマン,miliciamen.,90
12485,削減,reduzido,16
468,plur plur,pluribus.,99
10764,ver ver,verde.,38
12900,経済,economia,19
9924,アラビアン,árabe,43
10724,マクリー,mc.,38
10420,ドワイト,dwight.,40
8587,アリュズム,altruísmo,54
9166,差別,discriminação,44
706,浮かべる,à tona,98
666,朗読する,reprise.,64
10710,ダース,dúzia,27
11535,th,tailandês,32
14374,12月,dezembro,6
12476,reput.,respeitável,19
514,ハッピー,wasps.,58
5181,インプラント,implantar,69
3115,エーゲ,egeu,88
12406,肥満,gordo,23
3288,引き上げ,salvamento,64
2714,ギグス,gigs.,62
5672,オードキス,édipo,73
14155,イギリス人,britânico,9
4138,全能,todo-poderoso,82
2228,ティール,cerceta,91
7438,ジュゼプペ,giuseppe.,62
1997,ナザレン,nazarene,93
7485,もっと深く,deeper,62
5477,マイム,mime,73
10432,君主制,monarquia,39
13381,ミッション,missão,12
866,ef ind,indef.,97
10831,不満,reclamações,26
3208,元気的な,energético,83
1547,乱交,orgia,93
7918,牝馬,égua,58
1256,お辞儀,curvado,36
1398,フェニル,fenilo,95
5961,派遣,stiver,71
979,エクスカリバー,excalibur,97
5720,モード,modos,34
2354,メルバ,melba,91
10379,干帰,seca,39
6099,ボディビルディング,bodybuilding,64
3062,トレリセラトップ,triceratops.,88
72,誇り高い,gabando-se,55
10304,バッジ,distintivo,38
3769,arr arr,aresta,82
7664,賞品,elogiado,39
1563,オセアニアの,oceanian,95
9070,オランウータン,orangotango.,50
505,スプリングする,brotou,99
4798,剪断した,corte,27
9235,オーロラ,aurora,49
14463,試す,tentar,6
7456,多様性,diversidade,42
4859,グルテン,glúten,78
7718,矛盾,contradição,33
4116,du du,dui.,82
12203,リベラル,liberal,16
14360,1月,janeiro,5
14346,コマーシャル,comercial,8
10686,ロータス,lótus,38
10483,インテルの,intel.,39
1774,視差,paralaxe,92
1165,ノースフォア,noosfera.,96
13478,ジャクソン,jackson.,13
3822,刺繍,bordado,82
9020,レンズ,lente,51
5204,富豪,milionário,59
14211,週,semanas,8
5555,サムサラ,samsara.,74
3652,アトリエ,atelier.,84
10377,相棒,parceiro,32
8126,サイン,autógrafo,50
13621,等,etc.,12
1945,フェルミ,fermi.,93
8034,シーズ,cis,58
11095,海外,em outro continente,36
1697,書道,caligrafia,94
13637,裁判所,tribunal,12
13827,します,seria,5
5347,エロ,erótico,75
6235,ガルハ,gurkha.,70
3890,瀬奈,sena,84
13133,議論,debate,14
14147,最近,recentemente,5
13346,1人,sozinho,15
12653,費用,custo,19
10759,大聖堂,catedral,38
14338,見た,visto,11
3659,鼻孔,nostrum.,85
691,バンドワゴン,bandwagon.,97
60,ペイロード,payload.,97
5426,上の設定,seton.,75
2630,home home,homebrew.,90
14131,時代,vezes,5
6425,ナイジェリアの,nigeriano,66
13363,レバノン,líbano,14
12392,くそ,porra,20
12098,保守的,conservador,21
12740,フェニックス,fénix,21
3834,センセイン,sentinela,81
11768,アブラハム,abraão,30
6377,トリプタミン,tryptamine.,68
6778,フルート,flauta,63
2948,アルデヒド,aldeído,83
3026,漂白剤,bleachers.,85
10601,確信している,convencido,27
9349,シチリア,sicília,48
13341,詩人,poeta,14
12837,シアトル,seattle.,20
3788,カタリナ,catalina,84
11252,帰属,atribuído,14
12169,馬の,ma.,25
2411,ne ne,nek.,91
1403,操作,manipulações,38
1348,v.,vivre.,95
12610,デルティー,del.,22
3749,浦項,ural.,85
12463,台湾,taiwan,24
12704,上院議員,senadores,13
9516,マデリン,madeline.,47
7137,買収,assumir,62
6866,長い時間,muito tempo,65
12865,主張する,afirmar,14
1923,潜伏的,latimer.,93
10174,ライフガード,salva-vidas,41
836,早急,rapido.,98
1624,気管支炎,bronquite,94
13916,製品,produtos,8
9555,受容体,receptor,40
1647,対称的な,simétrico,82
1810,延長,de longa data,93
8921,沈む,afundado,51
4207,補償,compensar,41
12473,シモン,simon.,23
1921,粘液,muco,93
7358,ベルベット,veludo,62
14357,簡単,fácil,11
11119,巫,fi,36
13094,ダラ,daí,16
4691,クエーサー,quasar,77
13464,ヘンリー,henry.,13
9984,再選,reeleição,41
3135,外科,cirúrgico,85
11373,ホロコースト,holocausto,33
203,フットワーク,footwork.,100
13327,動き,movimento,14
2855,不注意,descuidado,84
4851,ホルスタイン,holstein.,78
6350,アロハ,aloha.,69
2792,ターボチャージャー,turbocompressor,88
10699,絶対の,absoluto,22
9199,アスタリスク,asterisco,47
5924,暑さ,mais quente,71
213,プロレタリアート,proletariado,100
3552,広々とした,espaçoso,86
1322,会衆,congregação,75
11590,詩,poesia,31
4582,戯け,loteria.,80
8933,チームメイト,companheiros de equipe.,29
2237,テルズ,tez.,91
4742,恥ずかしかった,envergonhado,77
9044,預言者,profeta,45
10033,ゴリラ,gorila,42
11520,ダーウィン,darwin.,30
3269,pil pil,empilhado,48
11434,メチル,metilo,32
6482,オフライン,desligada,68
14420,名前が付けられました,nomeado,6
4185,ヘファエスタス,hefestus.,82
11466,再編成されました,reorganizado,27
3071,states states,estadista,88
6684,contr,contribuição,66
792,電解質,eletrólito,95
12066,恩恵,favor,20
8459,財務省,tesouraria,54
7254,レイヤー,camadas,36
12483,恵み,graça,23
12048,狼,lobo,27
8615,ムリン,mullen.,53
8295,サックス,saxofone,55
13754,アップロード,envio,7
11006,アイドル,ídolo,35
455,ハーマライン,harmalina,100
13161,もちろんです,certamente,16
3,まとまりのない,amorfo,100
13749,追跡,acompanhar,9
7076,吠える,latido,57
6801,咀嚼,mastigação,38
8872,スーパースターの,super estrela,51
2445,スクロール,rolagem,40
10955,無効になって,desativado,34
8262,ニックロデオン,nickelodeon.,56
12775,子供,criança,15
11989,カトリーナ,katrina,28
9163,プレスリー,presley.,49
3092,弁,válvulas,45
13226,前方,frente,9
11814,勉強しました,estudos,16
14413,作品,funciona,5
7128,バレンチニア語,valentiniano,63
5284,york york,yorker.,66
5901,意図的に,não intencional,63
3264,ペプチド,peptídeo,85
7025,枯渇,depleção,48
2114,アドリアティック,adriático,92
4837,冷蔵庫,frigorífico,63
4492,不定の,errático,68
13579,韓国,coréia,12
2934,レタリート,retaliar,44
1884,ルペ,lupe,93
13847,会社,empresa,8
2814,デカルボキシラーゼ,decarboxilase.,89
11421,状況,circunstâncias,31
8230,y y,yukon.,56
6665,inc inc,incursão,58
6538,傲慢,arrogante,59
5046,ハイパー,hiper.,77
2587,洞察,intuições,45
6911,プッシーキャット,gatinho,64
10569,ミュンヘン,munique,39
10606,b b,brincadeira,39
3889,アクリル,acrílico,82
5580,ベスト,colete,55
13584,サイズ,tamanho,12
6521,オーストラリアの,australasian,68
7331,rout rout,roteador,61
8209,elう,elle.,54
6508,row row,rowan.,68
10237,キー,chaves,11
10129,気がついた,percebi,23
11650,carrying,carregando,11
8820,アミノ,amino.,52
2907,scr scr,scrabble,88
3089,カシューター,casper.,88
9194,めったいに,intacto,49
976,家父母,patriarcas,81
3449,ドミニック,dominick,86
5969,リジー,lizzie.,71
13072,波,aceno,15
243,gr gr,grosse,33
8478,鉛筆,lápis,52
1601,旋盤,torno,94
8852,サル,macacos.,22
7297,マラヤ,malaya.,62
10158,レストラン,restaurante,37
4466,ネルーリー,nehru.,80
7400,アーカイー,archie.,62
12484,統計学,estatisticas,20
14503,分布,distribuição,19
4257,ジレンマ,dilema,79
2106,警備員,guardas,92
12677,ミシシッピ,mississippi.,22
10052,ゴム,borracha,42
11718,マヤ,maya.,30
5069,ノード,internodeiro,77
11767,危害,ferir,12
11511,クリーム,creme,32
3227,自己中,egoísta,83
1999,毒物学,toxicologia,90
6195,プードル,poodle,68
11321,トレッキー,trek.,33
4308,優しい,□ gentil,79
6037,コミュース,concourse,70
11370,デリー,délhi,33
3280,グリコール,glicol.,84
8907,トレントン,trenton.,51
9745,スリーブ,manga,36
3206,サスペンス,suspense,30
12197,コウモリ,bastão,9
7907,グレゴー,gregor.,59
3581,平日,dias úteis,64
6026,クリシューナ,krishna.,71
14288,大学,universidade,7
9208,セント,centavos,25
6102,カラム,clamo,70
10242,田舎,rural,41
5775,除数,divisores,67
10378,魔女,bruxa,38
3815,軍艦,navios de guerra.,65
13112,資本,capital,12
12099,伯爵,conde,26
3705,マニアック,maníacos,46
6337,ポテト,batatas,38
5486,イザヤ,isaías,74
10940,紋章,crista,34
756,パンデミック,pandemia,97
1040,ms,mss.,97
13955,高い,alto,7
14320,ソース,fonte,6
7073,ポルノの,pornográfico,63
3399,解体された,desmantelado,69
3257,モンフル,caxumba,88
5358,ストーカー,perseguidor,70
9244,カロライン,caroline.,49
6869,オーガズム,orgasmo,64
1072,宝物,tesouros,46
686,署名者,signatários,88
3969,シナゴーグ,sinagoga,74
13707,ボストン,boston,12
2734,麻薬,narcóticos,74
5338,空間的な,espacial,74
12756,モバイル,móvel,15
12213,貝類,ladrões,26
8802,再考,reconsiderar,49
9810,オセアニア,oceânia,44
11562,最低,menor.,32
1865,スリス,slicer.,93
7243,カイロプラクティック,quiropraxia,63
14373,スケジュール,agendado,12
13605,水,agua,12
2679,ロザインド,rosalind.,90
4648,違法です,ilegítimo,78
16,躁鬱,maníaco,99
10071,エレン,ellen.,43
11654,アンナ,anna,31
7290,バスティーユ,bastilha,62
10804,降伏,render,27
8142,さまざまな,variado,20
605,流れ落ちる,atropelar,99
14169,記録,registro,7
12856,エージェンシー,agência,16
3619,ユダ,judá,85
10329,ブラウズ,squeaky toy,36
8123,斧,machado,50
11542,モロッコ,marrocos,32
11890,象徴,emblema,27
5743,シカモア,sicômoro,71
7969,怖い,apavorante,58
13301,プレッシャー,pressão,15
11178,剣,ersatz.,35
12884,ゼロ,zero,19
2199,漢字,kanji.,91
11554,残高,saldo,24
14198,平行,junto,10
14069,法,lei,8
4443,水生,aquático,46
2377,モンセニョー,monsenhor,91
13534,意見,opinião,10
12362,パッカーズ,packers.,24
3044,ブリッジマン,bridgeman,88
3282,ポリメラーゼ,polimerase.,87
9509,ヴァネッサ,vanessa.,47
933,ソトム,sodoma,97
11438,ドライ,seco,30
11533,奇妙な,curioso,32
13137,オレゴン,oregon.,17
8409,廃絶,abolicionista,53
4581,バロメーター,barômetro,80
9445,誘拐,seqüestro,33
5682,乳首,mamilo,67
7168,消す,vire para fora,62
6348,コバルト,cobalto,69
9140,クライスラー,chrysler.,49
11529,ウォルト,walt.,32
362,差し控え,discriminatório,100
13002,フランチャイズ,franquia,17
12584,父親,pai,21
4690,脳障害,encefalopatia,79
5473,不平等,desigualdade,68
9867,標識,letreiro,44
4493,tw,twat.,79
2569,陪審員,jurados,74
7944,ほこりの多い,poeirento,58
3015,ハントリー,huntley.,88
9237,タール,alcatrão,48
12289,城,palácio,25
5092,whう,whopper.,76
9990,量子,quantum.,43
1184,散らす,roer.,96
1548,短波,quarwave,95
10515,リゾート,recorrer,34
806,アルゴンキン,algonquin.,96
12385,ヒトラー,hitler.,24
8794,サラトガ,saratoga.,52
1911,ぬいぐるみ,wallops.,84
405,tip tip,basculante,100
12417,バー,barra,20
9218,ガソリン,gasolina,49
4172,ラドフォード,radford.,82
5781,従う,obedecer,62
14207,特別,especial,10
12256,トンプソン,thompson.,26
13537,イリノイ,illinois.,13
5471,自主,libertário,62
460,中毒性,viciante,22
1828,貨幣,cunhagem,93
13661,真ん中,meio,12
8432,リチウム,lítio,55
9535,遅らせた,adiado,41
1088,フェミニン,feminino,94
586,無修正,sem censura,99
13813,持っている,ter,5
13441,地図,mapa,12
1527,ピグミー,pigmeu,89
12493,予定されている,planejado,11
11984,シュガー,açúcar,28
3182,ぼうっと,borrão,75
13185,パトリック,patrick.,16
6245,アラスカン,alasca,69
9429,マヨ,maionese,48
12333,抵抗,resistência,21
2448,呼び出された,invocado,69
13748,野球,baseball,11
12032,corn corn,cornix.,27
8906,ヘクトル,hector,51
4955,アクセル,axel.,77
2158,但しだ,cláusula,91
4113,tend tend,tendencioso,82
11753,トロイ,troy,30
13085,論争,controvérsia,8
3169,トランスフェラーゼ,transferase.,88
13503,に向かって,em direção,12
7546,コンスタンシノール,constantinopla,61
12126,十億,bilhão,26
717,ピキシスト,pacifista,95
6546,オルカ,orca.,65
5676,熱力学,termodinâmica,69
13064,地獄,inferno,17
1356,グレンウッド,glenwood,95
14216,用途,usos,5
12915,タッチダウン,touchdowns.,9
11138,eug,eugene.,33
9167,草原,pradaria,48
5573,トポロジー,topologia,63
9271,ヘルメット,capacete,42
8141,rec,recondição,57
6843,パスポート,passaporte,60
4770,ホーザー,hoosiers.,73
7249,バーベス,cidadão,60
12182,al al,alegações,16
13029,個性的,exclusivo,17
13701,データ,dados,12
3289,クルーン,alcorão,87
7760,ブリッカード,brickyard.,60
8529,スレッター,slater,54
13718,川,rio,11
1025,n然,nar.,97
1034,ロニン,ronin.,97
3684,メドピー,med.,85
9885,ボーカル,vocais,34
6231,グリーンウッド,greenwood,70
7692,雑草,erva daninha,56
8310,メソポタミア,mesopotâmia,56
13492,van,furgão,13
13835,誰が,quem,6
9450,高度,altitude,45
9254,救急車,ambulância,45
716,インバウンド,inbound.,84
3215,アレルギー,alergia,86
1847,斜め,askew.,93
14377,通り,rua,10
2514,イオタ,iota,90
844,スナッチ,arrebatar,73
3831,糞,estrume,84
11747,二十留め,vigésimo,30
12625,月の,seg,22
799,狙撃,snipes.,80
8928,キムチ,kimchi,51
13181,属する,pertence,12
6792,ダドリー,dudley,66
13692,ランニング,correndo,7
1859,コンクラーベ,conclave,90
3096,プンタ,punta.,88
4531,フルハム,fulham,80
10063,修飾子,qualificador,8
357,草案,rascunhos,95
8288,ep ep,epicentro,55
5250,カルボキシレート,carboxilato,59
10860,処女,virgem,34
10338,エマソン,emerson.,40
906,パピルス,papiro,97
12326,ランキング,classificação,7
10320,限界,limites,8
1053,溶解度,solubilidade,68
11420,パイ,torta,31
4984,バスター,buster.,71
7130,ガーネット,garnett.,63
2178,扱いにならない,incontroverso,90
5681,バイポーラ,bipolar,73
8807,感知,percepção,46
6466,オーブン,forno,62
13681,送信済,enviei,12
2926,ベード,bade.,88
2052,フラクタル,fractal.,88
313,カリスマ的,carismático,100
10265,obs obs,observações.,12
3050,アザミ,cardo,81
2770,補助金,subvenção,76
6727,ティンカー,funileiro,63
2617,成功する,sucede,90
9629,禁断,proibido,46
7351,シャイニング,brilhando,49
10642,サンプル,amostra,28
7090,ワクチン,vacina,52
12268,イスラム教徒,muçulmano,20
11277,har,harper,33
9215,po,pooh.,49
11412,放棄された,abandonado,28
11476,あちら,ah.,31
6673,数学,numerologia,65
7657,モンマス,monmouth.,61
3496,遡及的に,retroativamente.,75
5585,ブレズネフ,brezhnev.,74
1083,手綱,rédeas,73
7811,ローブ,rove.,58
5049,tf,tufos,74
8405,ul ul,ulster.,55
6704,ディングー,dingo.,66
62,dig,escavador,89
9281,関係,relacionamentos.,26
12576,感じた,sentido,23
624,se se,seimas.,99
10273,後継,sucessor,39
11933,航空会社,companhias aéreas.,24
12854,ベルギー,bélgica,20
7671,エコロジー,ecologia,50
9423,観光客,turista,38
12815,共和国,republicano,18
3437,脱落した,degas.,86
13084,シンガポール,cingapura,17
4220,フォレンジック,forense,44
13430,ローズ,rosa,13
4358,大豆,soja,81
8420,マグナム,magnum,55
14501,当局,autoridades,8
8710,勇気,coragem,49
11218,並物,ao lado de.,35
12913,行,fila,18
10931,マテリアレ,materiel,37
8100,カート,kart.,56
9113,スター,starr.,50
13943,オフ,desligado,8
9541,いない,não faz,47
6930,畝ね,mush.,63
1350,海水,água do mar,95
8819,掘る,escavação,43
13279,i,iii.,15
7215,ティラノサウルス,tiranossauro,63
9412,バチカン,vaticano,48
12241,パブロ,pablo.,26
10969,伝統,tradição,17
5082,サーバント,servo,56
10723,デモンストレーション,demonstração,18
2358,淡水化,dessalinização,90
12454,ジョナサン,jonathan.,24
3723,パラノミア,paranômia,85
3049,オーラ,aura,88
8051,アクロン,akron.,58
5360,壊血病,escorbuto,75
2156,漏え,vazando,39
1239,precl,impedir,79
3710,上記に,supra.,85
5644,waltz,valsa,67
7117,パラリー,paramilitar,63
3796,ゴブリン,goblin.,82
6523,感染している,infeccioso,68
9554,生物学的,biológico,25
12087,見かけ上,aparente,15
12608,デザート,deserto,21
7345,連帯,solidariedade,62
6751,ソターター,sauger.,66
14261,リリース,liberar,8
4356,ダフネ,daphne.,81
559,キャッチキル,catskill.,99
2095,リサソーム,lisossoma,92
1683,似非,farsa  falso,76
8115,人類学,antropologia,56
498,機敏,agilidade,82
1758,thr々,emocionados,50
1727,pen pen,penned,39
12843,慌てずに,frigideira,20
5390,グリース,graxa,73
8250,exp exp,expulso,50
3665,リガーゼ,ligase.,75
7548,ハノーバー,hanôver,61
7887,エアロ,aero.,59
11961,ブート,bota,25
11825,ポストシーズン,pós-temporada,29
9080,祈り,oração,44
7959,各個に,um pedaço,58
10918,余波,resemate.,37
2057,尖塔,pináculo,88
9576,富,fortuna,46
13655,一般的,geralmente,7
9839,魅力的,noivando,14
2636,ターバン,turbante,88
3349,廃絶主義,abolicionismo,86
286,ジル,gillies.,88
13825,彼の,dele,6
13676,下書き,esboço  projeto,11
3468,シュロップシャー,shropshire,86
2724,シャイ,shaikh.,89
10375,エアフィールド,aeródromo,33
2171,想定された,imaginado,87
5927,頭痛,dor de cabeça,66
8072,メソジスト,metodista,57
5051,ボール,bolos,77
2160,話者,falador,89
3992,銀杏,ginkgo,83
5435,悔や,regt.,75
4965,中央値,mediana,77
10640,pres pres,pré-temporada,38
7415,スクリメージ,scrimmage.,61
8488,地すべり,landslide,41
2775,アンティス,antics.,87
12723,月曜,segunda-feira,21
11947,オペラ,ópera,22
2294,fuel,alimentada,88
13826,された,estive,5
9252,メトリック,métrica,47
13491,潜在的に,potencialmente,11
9534,タイヤ,pneu,34
3944,恥辱,desgraça,70
12352,ブリスベン,brisbane.,25
3045,night,anoitecer,88
3906,サハラ語,saharan,84
2042,太い,sud,90
11436,リード,reed.,32
7912,lean lean,leander.,59
15,ocelot,jaguatirica,100
4841,ピロ,pyro,78
13337,神様,deus,14
7584,エアバス,airbus.,61
13690,お金,dinheiro,12
4169,口ひげ,bigode,79
10279,プラザ,praça,41
7738,未検証,não verificado,45
11856,glう,glen.,29
5975,詩形,poético,68
11058,ヒューズ,hugh.,36
14046,少し,pequeno,10
7310,芝,território,62
13558,discaged,desencorajado,12
8175,ハーブ,erva,54
5623,仲別した,medíocre,71
12205,ch ch,escolheu,26
13888,何,o que,6
10188,通知,notificação,41
332,マーグリレイト,marguerite,100
14071,右,certo,7
12372,バカ,estúpido,23
1378,シロイルカ,beluga.,95
8402,体液,fluido,53
5391,カメオ,camafeu,74
13737,ジョー,joe.,11
12933,避難所,refúgio,19
1769,再分類された,reclassificado,88
11343,rep rep,reabastecer,34
4615,不可欠な,sem importância,79
11858,ハイツ,alturas,21
6238,娯楽,recreação,30
9843,主権,soberania,44
11446,第1/18,décimo oitavo,33
18,ファセット,faceta,53
7630,眼底最新,extraterrestre,59
11020,信念,crença,27
14335,素晴らしい,ótimo,8
6317,光合成,fotossíntese,69
3416,スクーター,lambreta,83
13270,社交,social,14
8827,プジョー,peugeot.,52
13837,あなた,você,5
399,重炭酸塩,bicarbonato,100
10984,天国,paraíso,35
3448,パグ,pug,81
12619,氏族長,khan.,22
11831,基本的に,basicamente,15
7173,ビス,bis,40
2827,窒息,sufocando,68
899,黒人,homem negro,97
12599,ゴルフ,golfe,22
1475,マケドン,macedon.,95
5939,七倍,sete vezes,71
9616,フリースタイル,freestyle.,46
4089,粘着,pegajoso,83
10817,周波数,frequência,35
7963,トリム,aparar,41
12084,合成,composto,21
