ID,JAPAN,DEUTSCH,INTERVAL
11243,フィルター,filter,31
9102,地熱,geothermie,50
4454,蒸発,verdunstung,64
12987,ジーンズ,jean,18
14000,ユーザー,benutzer,5
11210,パース,pac.,35
1266,恐ろしい,furchbar,49
12074,脚本,skript,25
1151,bon bon,bonjour,96
10550,サール,sar,39
8583,尋ねる,inquisition,53
14082,さん,san,9
3731,胡同,cro.,85
13726,イスラエル,israel,12
5905,カートマン,kartbo,72
9372,まず,zuerst,48
9047,グライダー,segelflugzeug,45
1921,粘液,schleim,93
1541,停戦,stalwart,86
12902,忘れる,vergessen,19
5865,ユニタリアン,unitarisch,60
8409,廃絶,abolitionistin,53
12979,選別,sortieren,15
1589,母音,vokal,74
829,習熟,meisterschaft,98
11131,部長,abtau,36
7377,メタンフェタミン,methamphetamin.,62
4836,マイクロプレニス,mikropenis.,78
7399,疲れ果てた,erschöpft,40
3974,フリゲート,fregatte,78
5351,伊リーダ,ilias,75
6115,劇的に,drastisch,52
11714,アナハイム,anaheim,31
13337,神様,gott,14
2076,エバンジェリスト,evangelist,87
3819,肩掛け,taverne,81
7073,ポルノの,pornografisch,63
5517,不滅に,unsterblich,58
3440,祖母屋,großmeister,86
11890,象徴,emblem,27
10168,気象,meteorologisch.,32
11941,ぐらつく,waten,28
5140,ビデオテープ,videoband,64
10079,農業,landwirtschaftlich,28
5260,欠陥,mängel,46
6234,砲手,gunmen,70
1755,surr.,surreal,64
2840,冷酷な,rücksichtslos,85
13449,真剣に,ernsthaft,14
12943,だれの,deren,19
14459,アカウント,konto,5
27,阻害する,hemmen,62
10098,肛門の,anal,43
157,ステープラー,hefter,100
8298,adv,advent,56
5320,トッパー,topper,63
2747,西へ,westwärts,28
12797,パイロット,pilot,16
13334,ho,hacke,15
2392,不可知論,agnostizismus,91
6515,ディルド,dildo.,66
5458,堡塁,hochburg,64
13265,検出,sinn,15
11580,ビクター,sieger,30
2510,hum hum,humbug,90
12621,ネイティブ,einheimisch,21
12507,ブランズウィック,braunschweig,23
9821,丹骨,saltine,45
8496,時計work.,uhrwerk,55
4655,復活させる,revisit,63
13012,元に戻す,auftanken,18
13198,許容できる,akzeptabel,6
12611,東京都,tokio,22
836,早急,rapido.,98
10368,タコス,tako,40
10298,科学者たち,wissenschaftler,31
13747,青い,blau,10
2522,かつら,perücke,81
8832,ゲリラ,guerilla,43
4809,スモーキー,smokey.,78
3510,牽引,abschleppen,52
1388,アルゼンチーノ,argentino,95
7108,誤解されました,falsch verstanden,64
14430,つなぐ,bindung,20
13988,興味,interesse,8
11542,モロッコ,marokko,32
5001,神風,kamikaze,77
11241,怒り,wütend,35
1373,ペチジン,pethidin,95
5615,かんたん,zitrik,74
5682,乳首,nippel,67
10453,ザック,zack,40
5067,シュシャイザー,schweizer,77
9028,未発表,nicht veröffentlicht,51
14392,部品,teile,8
1110,再編成,umgruppiert,79
8251,スカイライン,horizont,56
11295,用品,lieferungen,18
1286,中心者,zentristisch,93
7992,消費,verbrauch,58
5889,僧侶,priester,42
5589,醸造,brühe,41
1459,レガッタ,regatta,93
13086,市場,markt,12
7512,ブロモ,bromo,62
9319,退屈な,studieren,30
6224,ゴキブリ,kakerlake,69
11650,carrying,tragen,11
3282,ポリメラーゼ,polymerase,87
6109,アレスタ,alastor,70
6496,赫々,glorreich,68
6106,ホース,schlauch,67
13385,ロシア,russisch,14
588,大群,horde,86
9881,合併,zusammenschluss,42
1300,青少年,jugendlicher,62
13005,薬,arzneimittel,16
1645,パラビ,pahlavi.,94
6778,フルート,flöte,64
2482,ラベンダー,lavendel,90
190,監督する,überwachung.,71
2972,エアマン,flieger,88
10347,整数,ganzzahlen,33
14520,独立者,unabhängigkeit,12
685,ロボ,lobo.,56
3780,劣った,verschlechtert,62
11179,ban,banyan,35
593,クロマチン,chromatin,99
7451,同僚,kollegen,53
3781,deep deep,tiefen,84
2968,攪拌,agitation,68
11596,re re,rex.,31
9351,バリ,bali,49
11298,すばらしい,tolle,32
8557,conn,kappe,54
10160,フェリックス,felix,42
13578,過去,vergangenheit,11
17,狂信者,fanatik,64
13174,時折,manchmal,15
13732,低い,niedrig,11
5378,野蛮地,wildcard,75
3400,筋肉,muskeln,35
13097,カテゴリー,kategorien,6
5840,ジブベリシッシュ,kauderwelsch,72
7013,プリン,pudding,60
10196,コネコンバック,eckback.,42
7624,命,dekret,52
3431,ハーキー,falkenauge,86
7868,ボツワナ,botswana,59
5509,偏見の,exzenter,49
4734,サブセット,teilmengen,58
2211,販売会,bausend,90
7721,黙示録,apokalypse,60
6340,novel novel,neuheit,66
4072,ブラックジャック,blackjack,82
10373,スワットしました,klatsche,40
9675,スリム,schlank,45
14074,遠い,weit,8
10400,スプリングフィールド,springfield.,40
6425,ナイジェリアの,nigerianisch,66
7684,メンデル,mendel,61
14028,長さ,lang,8
2166,char,verkohlen,81
4318,精神的,psychiatrisch,81
13426,走った,ran,14
6076,瞑想,meditation,62
4294,ハサミ,schere,69
13546,海岸,küste,12
4835,山羊座,steinbock,78
3871,恐ろしく,entsetzlich,48
2389,ob ob,nachruf,82
10173,地中海,mittelmeer,42
373,白癬,tinea,100
6038,マレット,meeräsche,67
11043,翻訳,übersetzen,17
1889,カスケード,kaskadierung,62
7844,パイパー,pfeifer,56
4650,それは,ita.,79
12865,主張する,behaupten,14
5429,ディオニュソス,dionysus,75
13867,もし,wenn,5
13673,ジャージー,jersey,12
9713,ゴシック,gotisch,46
8342,マクナ,magna,56
7806,アルフォンソ,alfonso.,60
11502,トリニダード,trinidad,32
4891,スロード,slade,78
12086,サリー,surrey.,27
9150,バレンシア,valencia,50
621,テンニソン,tennyson,99
6794,ムサーリー,musa,66
4955,アクセル,axel,77
6776,明日,morge,66
5870,シルバーバック,silberrücken,72
10243,ベルファスト,belfast,42
5171,没落した,untergang,75
6857,アルツハイマー病,alzheimer,65
698,ヤワエ,jahweh,98
6447,ボルネオ,borneo,68
7597,スペード,spaten,55
12413,火星,mars,12
7712,コルベット,korvette,59
12916,叩き返る,geschlagen,19
11689,自動車,automobil,29
5386,泥だ,schlammig,72
165,に従う,acton,100
12425,アリエル,ariel.,24
1484,ジャンプスーツ,jumpsuit,95
2611,暗号化,chiffre,87
11030,予備,vorläufige,36
5489,急上昇,zuschlagen,65
1038,魚の,fischartig,97
6280,碧玉,jaspis,68
4435,看護師,krankenschwestern,38
10379,干帰,trockenheit,40
6343,ストライト,meerenge,41
8314,ヘザー,heidekraut,56
4489,ハッグレベリー,huckleberry,80
3742,モンゴル語,mongolisch,83
8587,アリュズム,altruismus,54
9311,ボニー,bonnie,46
13316,聖人,heilige,12
4172,ラドフォード,radford,82
11208,ハリウッド,hollywood,35
686,署名者,unterzeichner,88
1669,サルデーニャ,sardinien,94
12963,ジョニー,johnny.,19
734,不満足,ungenügend,98
7835,いらいらした,verärgert,30
5861,hyper hyper,hyperaktivität,69
5651,浸透,osmose,73
11887,ウイルス,virus,29
14239,ベース,base,8
12293,サウジ,saudi,25
10130,知的,intelligent,17
7202,コリアー,kollier,63
11610,リトアニア,litauen,31
7337,贅沢,luxus,44
6671,古代の,paläolithikum,67
4580,ビーチヘッド,strandkopf,78
9632,comprisesう,umfaßt,23
6142,居,kate,62
13179,犯罪者,vergehen,10
5444,疑似,quasi,74
10135,ヴェルサイユ,versailles.,42
7061,ランバート,lambert,64
12013,walk walk,walkie,28
7507,臆病な,feige,62
4399,無名の,namenlos,81
11023,強調,hervorhebung,37
2246,ミネー,minnie,91
10964,払う,ausgeben,27
9139,ケルビン,kelvin,49
5702,ビズ,branche,73
7607,ガリレイ,galilei,61
11126,卑劣な,hinterhältig,36
8887,大腸菌,koli.,52
6728,コリント,korinther.,62
10632,リッチャー,richter,39
6236,ルシャー,rusher,64
2273,ウィスラー,whistler,91
12800,俳優,schauspieler,17
11003,コーヒー,kaffee,37
6262,ロキ,loki,69
1742,未編集,unansehnlich,93
14261,リリース,freigeben,8
525,電化,elektrifizierung,99
12140,ビール,bier,26
7129,シアン,zyan,64
13338,んん,in mm,15
5074,サプライヤー,anbieter,61
6317,光合成,photosynthese,69
7527,リポジトリ,repository,61
8247,ナット,nuss,43
7105,オフィリア,ophelia,64
6998,ロリポップ,lutscher,63
6614,どんなときも,jederzeit,67
10947,受信,rezeption,28
14033,考える,denken,7
12493,予定されている,geplant,11
9510,パイプ,rohr,38
7476,アムブローズ,ambrose,62
4519,オーバーラン,überlauf,71
11170,象,elefant,33
1806,デスケート,depeche,93
8384,land,wahrzeichen,47
8196,援助しました,finanziert,21
2759,ページェント,festzug,86
3108,インパラ,impala,87
1244,eaking fr,freaking.,28
12573,より簡単に,einfacher,23
8840,句読点,interpunktion,48
12063,作家,schriftsteller,19
11134,触媒,katalyse,35
11681,町,township.,30
5712,汚染された,verschmutzte,35
10122,発生する,tritt ein,11
16,躁鬱,manisch,99
12970,継承,et.,19
7038,空の空,skies,27
3161,tour tour,tourer,87
10628,teach teach,lehren,29
6177,ビッグフット,bigfoot,70
1285,誘発する,induzieren,50
10268,タミル,tamilisch,41
4583,ガント,gant,80
2294,fuel,betrieben,88
2686,イグルー,iglu,90
8216,下衆野郎,arschloch,53
4290,ホモイネム,homin,81
8612,mar,marcel,54
320,トレーサー,tracer,97
7321,排出された,ausgeworfen,53
6689,変装,verkleidung,45
12259,アーカイブ,archiv,12
12580,演説,rede,22
9756,人類,menschheit,45
863,飽和,sättigung,61
2125,バンシー,banshee,86
12290,ようではない,nicht wie,19
8890,マキシムス,maximus,52
6463,トリポリア,tripoli,67
8950,スロット,slot,44
13193,マニュアル,handbuch,16
9676,ブリタニカ,britannica.,46
8788,オルウェル,orwell.,53
857,メタドン,methadon,97
11474,飲む,trinken,25
14030,バージョン,ausführung,8
9483,オオカミ,wölfe,48
1814,ガレン,galen,93
4870,減少する,abnehmend,38
543,ハーマン,harman,99
12309,バラエティ,vielfalt,22
11785,スパルタ,spartanisch,24
13759,見慣れた,vertraut,11
8070,無限の,endlos,58
8944,圧倒的,überwältigend,36
11021,ハロルド,harold,37
10025,ハーレム,harlem,43
988,still still,stillman,97
3782,首領,kantor,84
12127,恐れ,furcht,22
9737,カム,nocken,39
10010,オデッセイ,odyssee,43
5176,スパープアップ,spalding.,76
11238,逮捕,festnahme,17
14472,ジェームズ,james,9
6204,ヤーン,yan.,70
9520,クエスト,suche,46
10876,明確,unterscheidbar,23
2605,雲母,glimmer,90
4165,ジグラット,ziggurat,82
12356,誉れ,ref.,23
9119,純金化,verstärkt,32
6225,ボイラーメーカー,kesselmacher.,68
4182,br br,brahms,78
9928,今後,bevorstehende,44
7171,カーニー,carney,63
4951,モスク,moscheen,37
6505,巡回,zyklisch,66
3439,軽薄,frivol,82
9869,フクロウ,eule,37
13572,構造,struktur,12
12426,ミルク,milch,24
11683,好む,bevorzugen,9
9784,虚らかい,nichtigkeit,45
13218,海洋,ozean,15
6503,小便,piss,47
4646,照会,verweisung,75
7671,エコロジー,ökologie,50
4887,デラックス,deluxe,78
11975,門,gatter,20
10220,罪,sünde,36
12284,sc,wissenschaftlich,25
5822,結婚した,heiraten,38
11862,ヘッダ,header,9
4584,エレズズ,jerez,80
7564,ベケットに,becket,62
693,シラート,shiraz,98
2685,ディッパー,schöpflöffel,89
1599,硬くする,härten,73
11530,検索しました,abgerufen,27
8910,赤外線,infrarot,52
4428,メロビンディアン,mervingier,80
12682,販売された,verkauft,22
6969,ペイズリー,paisley,65
9778,カジノ,kasino,42
9525,ホームレスの,obdachlos,41
4154,ヘッジ,hedges,58
7414,間接的な,indirekt,62
1841,in in,insassen,89
7801,パトリシア,patricia,60
9368,ourselves,uns selbst,48
12007,col,spalte,28
1661,アビオニクス,avionik,87
4590,mis mis,fehlgeleitet.,78
9409,デリック,bohrturm,48
5087,ジャックライン,jacqueline.,76
3678,悪評,bekanntheit,85
8150,備品,vorrichtung,42
10980,アップグレード,upgrade durchführen,21
1402,タマラ,tamara,95
4085,ささやかな,sausen,82
10686,ロータス,lotus,38
8772,ルーテル,lutheran,49
6291,抑圧する,unterdrücken,38
8631,子羊,lamm,50
10606,b b,geplänkel,39
13806,として,als,5
7824,ユートピア,utopie,60
176,クロストリジウム,clostridium,100
579,グアナコ,guanako,99
8947,学者,gelehrte,36
1967,乳母,tagesmutter,93
6453,俳句,haiku.,68
6502,オーバーヘッド,overhead.,68
8255,福祉,wohlfahrt,57
3145,ドルツェ,drucken,88
1632,催眠術,hypnose,94
10847,アンゴラ,angola,38
8533,徹底的に,gründlich,54
586,無修正,unzensiert,99
8128,不可,nicht verfügbar,56
11813,ミニ,mini,29
2495,デビー,debbone,62
7737,ir,irene,60
13774,遅い,spät,11
1896,sex sex,sexismus,93
13066,怪我した,verletzt,17
14328,導かれた,led,10
9696,棚,regal,46
1811,ロックウェイ,rockaway.,93
10415,ジュリエット,juliet.,40
11951,c c,volkszählung,28
10958,残骸,reste,30
13668,entered,trat ein,10
10782,ヒンズー教,hindu,33
7812,スミザー,smithers,60
6843,パスポート,reisepass,60
12149,ギャラリー,galerie,25
8471,パンター,glücksspieler,46
8754,皮,schälen,50
13096,小屋,hütte,17
12537,コピー,kopien,10
7455,ステレオ,stereo,62
7569,寄付,spende,31
5342,多年生の,mehrjährig,73
6747,無視されました,denunziert,55
1786,ダルメシアン,dalmatiner,73
10746,基板,substrate,35
4030,寝落ち,schlafend,82
11309,ペンギン,pinguin,23
7240,メイフラワー,mayflower,63
10663,復讐,rache,38
10036,t un,ungewagert,43
230,サブグループ,untergruppe,91
602,ra ra,rau,99
9473,エイゼンハワー,eisenhower,48
5026,恋愛,holla,77
1671,タンジェリン,mandarinen,75
10785,昏倒,gesunder menschenverstand,38
13531,丘,hügel,12
3707,サングラス,sonnenbrille,84
10993,バプテスト,baptist,36
5196,粒子,partikel,47
5633,ポモナ,pomona,73
8503,市民権,staatsbürgerschaft,55
4994,パワーハウス,powerhouse,70
6554,ブータン,bhutan.,68
13651,ガード,bewachen,11
4039,虚,unbefleckt,82
1856,gun gun,gunpoint,93
7190,ゲーマー,gamer,63
6971,bul,bulger,65
46,red red,redoute,94
8752,チェロキー,cherokee,52
12839,バネ,frühling,17
9172,タルサ,tulsa,50
12230,股,hüfte,25
14181,三番目,dritte,8
3039,石積み,mauerwerk,88
14226,無料,frei,5
13161,もちろんです,bestimmt,17
2948,アルデヒド,aldehyd,83
6501,エリコー,jericho.,68
13445,モントリオール,montreal,14
11454,ボーナス,bonus,33
1141,figo,figur,96
5941,堆積物,sedimentär,71
8902,自主的な,autonom,50
11923,アンドロイド,android,28
14518,収率,ertrag,38
12429,孤立した,verwaist,23
10195,カービー,kirby.,42
7435,兄弟愛,bruderschaft,62
11810,ナイジェリア,nigeria,30
5311,ホバークラフト,luftkissenfahrzeug,75
4443,水生,wasser-,46
7782,キンボーテ,kinbote,60
2861,杖,canes.,56
11888,ヤフー,yahoo.,29
6763,救い,erlösung,66
3996,インフェルノ,inferno,82
7136,射撃した,ergeben,38
6694,メルリン,merlin,66
5104,再設計されました,neu gestaltet,21
4718,水分,feuchtigkeit,78
1624,気管支炎,bronchitis,94
9918,サタン,satan,37
13023,国境,rand,16
9793,スパーク,funke,31
12851,ボルチモア,baltimore,20
6985,ピカ,pika,64
14001,少し,wenige,6
1326,ミニアン,minoan,95
11936,脳,gehirn,27
8405,ul ul,ulster,55
3769,arr arr,arris.,81
8263,マドラス,madras,57
7156,ニッキー,nicky,63
487,過言,übertreibung,60
12548,殺し,tötung,10
4420,スピッサー,spitzer.,80
8976,キティ,kätzchen,49
9251,錫,zinn,48
4264,臭素,brom,78
6681,愚か者,narren,35
11194,種族,spezies,35
2520,atm,geldautomat,90
7315,ビジネスマン,geschäftsmann,62
5525,退却,rückzug,32
1608,水平に,horizontal,55
7828,三脚,stativ,59
12519,ハドラル,hadal,23
13202,ベトナム,vietnam,16
5952,無駄になる,wainwrigge,71
10937,砂の,sandig,37
12143,鳥,vogel,24
10950,グレゴリー,gregor,37
5206,水田,paddy,74
2911,インダクテ,induktee,85
3556,告げた,übergeordnet,78
5546,パシャ,pascha,74
3451,シャムロック,kleeblatt,65
10095,割引,die ermäßigung,41
2001,失神,ohnmächtig,67
10146,大使,botschafter,39
968,マグダレン,magdalene.,90
5002,ポインセチア,poinsettia.,77
5594,シルエット,silhouette,70
8325,トンネ,tonnen,52
7119,no,noir,62
7676,無数に,zahllos,61
889,三成分,ternär,97
9876,電池,batterien,20
11327,ジンボー,jimbo.,34
11504,第19年,neunzehnten,32
13422,ジョセフ,joseph,14
4104,en,erajac.,82
2008,副詞,adverb,90
10360,吸血鬼,vampir,38
11570,マニトバ,manitoba,32
1521,依頼,zurückgreifen,94
10682,エイリアス,alias,34
6492,橋脚,seebrücke,60
3247,グロッソ,grüßen,87
13666,王国,königreich,12
6672,優越性,vorherrschaft,67
9436,コペンハーゲン,kopenhagen,48
14092,オペレーション,operationen,6
6231,グリーンウッド,greenholz,70
14339,考慮された,berücksichtigt,5
4064,フーリガニズム,rowdytum,62
333,しゃっくり,schluckauf,97
5678,遊び場,spielplatz,72
8076,運賃,tarif,45
13729,侵害,verletzung,11
7014,革新,innovation,43
14335,素晴らしい,großartig,8
13644,ホール,saal,12
13846,しかし,aber,5
4099,コリンス,korinth,82
1563,オセアニアの,ozeanisch,95
2626,ブシュレンジャー,buschranger,90
9424,ピカソ,picasso,48
7674,薄手,schier,60
13105,正確,genau,15
5729,空気力学,aerodynamik,59
10830,製造業者,hersteller,20
7719,根底にある,unterschwellig,57
10355,ストレス,betonen,35
3893,真核生物,eukaryote,84
10831,不満,beschwerden,26
11457,バルト,baltisch,33
1855,ドリアン,dorianisch,93
3121,ジュウブ,jujube,88
2616,happ,glücklicher,90
8639,刺st,stachel,52
1512,ペナン,penang,95
4352,パルマ,palma.,81
13750,機会,gelegenheit,11
605,流れ落ちる,heruntergewirtschaftet,99
2550,麻,hanf,90
3420,コンストガー,konestoga,86
4744,ニーチェ,nietzsche,78
5178,ノンストップ,nonstop.,76
13549,フォーマット,format,10
10324,ボーイング,boeing,40
6419,クライマックス,höhepunkt,66
13393,出会う,trifft,9
14211,週,wochen,8
2413,腱,sehne,88
3659,鼻孔,nasenrum.,85
3327,ラシカール,lashkar,87
6290,sl sl,schlampig,69
6091,sl,slug,52
6179,cpu,zentralprozessor,66
11039,コロニー,kolonie,21
4960,莫大,erheblich,77
12941,距離,distanz,17
11623,アラブ人,araber,12
2897,コレステロール,cholesterin,88
13285,第七に,siebte,15
10151,不況,rezession,38
5105,専門,spezialität,67
8412,重力,gravitation,46
12151,国内の,inländisch,26
13464,ヘンリー,henry,13
7400,アーカイー,archie,62
12188,海嶺,grat,26
4564,リブ,rippen,62
7042,認証,zertifizierung,40
10071,エレン,ellen,43
3557,レイアップ,layup.,86
8660,毛皮,pelz,51
7304,パーソンズ,parsons,61
1854,カピバラ,capybara.,91
10790,古くて,veraltet,38
5988,腐った,verfault,71
1598,think think,denker,86
11946,表現された,ausgedrückt,14
8596,トリビューン,tribun,43
6411,同上,dito.,69
12181,病気,krank,22
4471,オラリー,ola,80
13695,前者,ehemalige,12
2671,ユーラシア,eurasien,90
9317,セレエレス,zerse,49
6674,ロドマン,rodman,67
1924,アグリゲーター,aggregator,25
10701,光沢のあるもの,glänzend,38
11044,r r,gerendert,18
9058,亜鉛,zink,51
5276,外を見る,achtung,75
13607,ブラウザ,browser,12
12704,上院議員,senatoren,13
8829,ソー,thor,52
6756,紫外線,ultraviolett,66
14191,プロジェクト,projekt,7
3947,hは,ish.,83
11057,ひげ,bart,34
14105,エグゼクティブ,executive,18
3057,カードストック,kakungsstock,88
13934,それから,dann,5
5154,不平衡,unausgeglichen,76
214,うわぁ,yikes,100
12195,にふさわしい,würdig,26
8093,スカート,die röcke,46
14186,取った,genommen,8
4720,アムトラック,amtrak.,79
1825,スピロ,spiro.,93
7718,矛盾,widerspruch,33
11401,オスカー,oscar.,32
13344,デイ,dan,15
10972,強化,stärkung,18
5158,フィアスコ,fiasko,75
14503,分布,verteilung,19
13719,a a,alka.,12
9431,シャーリー,shirley.,48
7931,ココナッツ,kokosnuss,59
10496,心から,mit freundlichen grüßen,35
3733,傍観者,reitlinien,48
12785,入札,gebot,17
547,異端,ketzerei,97
13768,自体,selbst,11
14250,失った,verloren,10
9213,規律,disziplin,34
9882,フレームワーク,rahmen,43
12711,バス,bus,20
11904,第12回,zwölftel,29
8061,食べた,aß,57
12708,キャスト,gießen,19
10003,out out,völlig,43
5254,平衡,gleichgewicht,75
2407,発芽,keimung,89
8373,アンバー,bernstein,56
9050,リスボン,lissabon,51
12720,うま,pferd,19
10863,根,wurzel,28
2928,凡意,zivilfrei,88
9350,サハラ,sahara,49
11770,フィジー,fidschi,30
8517,虹彩,iris,54
8383,メリッサ,melissa,56
1226,キャバレー,kabarett,96
13600,ピーター,peter,12
5789,ジュディス,judith,72
5255,モジュール,modul,47
12908,傷跡,narbe,19
8206,ストーンヘンジ,stonehenge,57
14057,変化,ändern,5
1731,正弦,sinus,88
986,ガーター,strumpfband,93
9374,タークス,türken,40
3921,あふれる,mfr.,84
1878,top top,verstopft,77
10091,gう,got,43
8002,リガの,riga,58
2812,alter alter,auseinandersetzung,86
10369,代数,algebra,39
14200,アクション,aktion,9
142,地主,landbesitzer,93
11151,コンゴ,kongo,36
5359,歯磨き粉,zahnpasta,75
841,バギー,buggy,97
7227,ファビアン,fabian,63
7289,k k,kemp,61
8822,三郎,trilogie,52
13745,ボード,planke,11
5369,反撃,gegenoffensive,65
13480,デトロイト,detroit,13
1843,マラサ,maratha.,93
7850,アクロコース,grausamkeiten,54
1491,真実性,wahrheitsgemäß,95
7395,サーフィン,surfen,45
10013,ムーディーズ,launisch,43
6521,オーストラリアの,australasian.,68
6816,グレンデール,glendale,66
7574,カーメル,karmel,61
8260,ジープ,jeep,53
5604,タッソン,tucson.,74
11193,船体,rumpf,35
11806,ライオン,löwe,16
11207,じょうち,joan,35
10430,フランツ,franz,40
2632,ニューラル,nervös.,90
4715,ハムストリング,lähmen,79
12643,招待,eingeladen,6
10318,マッサリー,massa.,41
10144,ワーグナー,wagner,42
4138,全能,allmächtig,82
1239,precl,ausschließen,78
12391,モーガン,morgan,25
5121,ジエチルアミド,diethylamid,76
8262,ニックロデオン,nickelodeon,57
5796,主婦,hausfrauen,72
3622,メース,keule,85
13117,ジエゴ,diego,17
14055,来る,kommen,7
1628,ピンホール,pinloch,94
14323,品質,qualität,8
7267,リムリック,limerick,62
5653,ギボンズ,gibbons,62
11647,イブ,vorabend,31
8075,スポンジ,schwamm,57
3956,びっくりした,uptown,83
12677,ミシシッピ,mississippi,22
4249,minw,minensuchboot,76
12874,レスリング,ringen,19
3826,ラナ,rana.,84
6222,プルトニウム,plutonium,70
5740,獣医,veterinär,73
2682,フランコフォン,frankophone,90
3635,分解された,deklassiviert,85
7340,ミグ,mig,61
8757,モーツァルト,mozart,53
4543,関税,tarife,58
2132,所在,aufenthaltsort,92
4139,北へ,nordwärts,33
2334,同名,namensvetter,89
9231,性別,geschlecht,49
12640,カウンター,schalter,21
10407,ハードコア,hardcore.,40
7293,inf inf,verletzbar,62
6736,ボーボー,bobo,66
6765,スワップ,tauschen,49
6612,トラクター,traktor,62
9772,ブルペン,bullpen,45
14083,重要,wichtig,8
6446,凭り圏内,angewiesen,68
5797,半導体,halbleiter,69
9190,ブリュート,rötung,49
10705,熱,fieber,38
5985,北陸,nördlich.,71
12873,紙,papier,17
7089,醸造者,brauer,37
11324,エディス,edith,34
12676,トライアル,gerichtsverhandlung,19
9009,ソフィア,sophia,51
14202,戦争,krieg,7
13654,サム,sam,12
5981,アナキスト,anarchist,62
11900,結晶,kristall,27
10700,crop crop,zugeschnitten,26
5505,クォータ,quote,67
11635,不明,unklar,31
7100,最少,wenigsten,64
227,美容,kosmetologie,100
2173,デヒドラゼ,dehydratase,91
446,特徴的に,uncharakteristisch,88
4176,ラニエ,lanier,82
5113,ゴッドダード,goddard,76
5641,挙った,erarbeitet.,64
9703,悲鳴,schrei,37
6247,ノーマ,nicht ich,69
2281,イノシトール,inosit,91
11269,マルタ,malta,34
6735,ナマズ,wels,66
9646,花火,feuerwerk,44
1089,キメラ,chimäre,96
5500,阻止,einstreichend,70
8215,タローム,tapir,57
4321,ホビット,hobbit,81
7566,お勧めします,empfiehlt,12
10777,驚くばかり,fantastisch,38
14366,セブン,sieben,10
14447,始める,beginnen,11
6418,炭素質,kohlenstoffhaltig,69
645,トレンズ,torrens.,99
8911,提督,admiral,36
12673,陰謀,verschwörung,22
10005,フィエスタ,fiesta,43
2974,マグノリア,magnolie,85
14174,マネージャー,manager,9
822,絶滅不可,unüberwindlich,98
8961,ヘミングウェイ,hemingway,51
6210,エヒドナ,echidna,69
5347,エロ,erotisch,75
2041,メインフレーム,mainframe,91
5882,圧縮された,komprimiert,44
2775,アンティス,antike,87
7445,マニフェスト,manifest,62
12585,rob,rauben,22
10149,ブダペスト,budapest,42
12232,パナマ,panama,26
8486,包まれた,verpackt,38
7947,elev,elevation,32
12228,ジェシー,jesse,25
5131,葉の,filisch,76
11198,葬儀,beerdigung,34
5271,下草,underdogs,55
8497,さびた,rostig,55
7902,vert,verkräfte,58
8645,シェルター,schutz,44
14169,記録,aufzeichnen,7
12502,都市,urban,23
1358,これらの,thesusus.,95
12036,協力,zusammenarbeit,12
9530,ジュネーブ,genf,47
6637,フッ素,fluor,66
1165,ノースフォア,noosphäre.,96
9887,マルクス,marx,44
5542,生化学,biochemie,74
7773,コックピット,cockpit,58
13601,区分,abteilungen,7
14049,最近の,jüngste,5
7562,ポネチー,ponce,62
6468,sin sin,sinister,68
12344,最速で,am schnellsten,25
13034,オランダ,niederlande,18
3964,再分配されました,umverteilt,70
893,百万,militärisch,97
11938,チーズ,käse,28
1538,オルフェウス,orpheus,95
11261,cal,kalkisch,35
3694,リドリー,ridley.,85
13324,ぼんやりする,nicht zustimmen,14
2154,エピネフリン,epinephrin.,91
327,着物,kimono,98
6661,血友病,hämophilie,67
9020,レンズ,linse,51
160,不潔,schmutzig,100
2204,conver conver,konvergent,46
445,覗き見か,peebles,100
10751,フレイザー,fraser,38
7076,吠える,rinde,57
13291,国家,nation,7
6954,精査,prüfung,65
1116,sun sun,sonnenuhr,92
10349,プリマス,plymouth,41
13126,イタリアの,italienisch,16
1197,ドラリー,dolley.,96
2027,損なわれる,untergräbt,50
12251,聖なる,heilig,25
11634,吟遊詩人,barde,31
12466,カイル,kyle,24
13428,フォード,ford,14
3735,ブセファル,bucephalus,85
4025,タブレット,tablette,67
6648,境界線,grenze,66
13228,縛ら,gebunden,10
12022,拒否された,bestritten,21
4775,歌堂,opferda.,78
8155,溶接,schweißen,53
78,乞食,begünstige,87
643,ジルガー,jirga,99
10865,ハンサ,hansa.,38
10968,デラウェアリー,delaware,37
1617,マルテン,martens,89
1254,恥知らずの,schamlos,95
13468,大臣,minister,13
813,タブビー,tabby,98
5263,連絡先,liaison,74
11837,チキン,hähnchen,29
8775,膣,vagina,52
8151,仏,buddha,57
11050,章,kapitel,30
10678,約束する,versprechen,24
4038,アリア,arie,68
9560,ホットスパー,hotspur,47
7176,便利,praktisch,43
5466,暖まる,wärmer,72
10073,オズ,oz,43
5811,温度計,thermometer,72
4402,bus,busby.,81
14172,コード,code,12
2620,立体的,stereoskopisch.,89
11360,どうにか,irgendwie,34
13136,セックス,sex,17
3496,遡及的に,rückwirkend,75
1829,扱いにくい,unhandlich,93
13566,今日,heute,12
3490,アミノトランスフェラーゼ,aminotransferase.,86
3448,パグ,mops,81
9416,歪んだ,schief,45
9580,前述の,vorgenannten,47
8027,イザベル,isabel,58
10126,つまずく,ergriffen,33
5866,チューブマン,tubman,72
4793,対称,symmetrie,76
5728,円形劇場,amphitheater,73
2266,compatriot,landsmann,86
