ID,JAPAN,DANOIS,INTERVAL
5919,神,guddom,61
11063,コーラ,cola.,36
12953,オーバーライド,tilsidesættelse,18
3298,わーい,yay.,87
7988,シナリオ,scenarie,46
7816,再確認,recheck,59
11773,パー,par.,29
13926,平,også selvom,7
13801,言った,sagde,8
10112,ウォルシュ,walsh.,42
12541,週末,weekend,21
993,折衷,eclectic.,97
1108,ティリー,tilly.,96
11977,不完全な,ufuldstændig,27
12774,南東,sydøstlige.,20
7818,不確実性,usikkerhed.,56
803,カーブボール,curveball.,98
9928,今後,kommende.,43
4612,バナナ,bananer.,38
3416,スクーター,scooter.,82
10503,放射線,stråling,37
10375,エアフィールド,airfield.,32
9275,tr,trr.,44
2553,ポリネシア,polynesia.,90
12341,メモリー,hukommelse,13
8539,嘆願,andragende,39
11854,継ぐ,igangværende,29
4218,可能な,gennemførlig,69
669,膨れさせる,svulme,66
5868,エクスタシー,ecstasy.,71
5612,思春期,pubertet,73
12819,推定,antage,13
4280,チップマンクス,chipmunks.,60
4713,チッパー,chipper.,78
14447,始める,begynde,11
5720,モード,modes.,33
3796,ゴブリン,goblin.,81
4028,豊富,overflod,64
14311,学校,skole,6
9295,排除,eliminer.,15
7797,thereof,deraf,59
10778,境域の,provins-,38
3285,モチーフ,motiv.,79
2017,いたずら書き,doodle.,90
8106,初めて,premiere.,18
7428,洗礼,dåb,60
4377,合理化された,strømlinet,70
9088,ビニール,vinyl.,50
3067,暗黙のうちに,implicit,88
9369,熱の,termisk,47
6710,妊娠中,gravid,66
12581,テロリスト,terrorist,18
542,ティーズー,tees.,66
1965,ant,anteater.,91
3798,マディ,mahdi.,84
2724,シャイ,shaikh.,89
3209,ミュート,stum,77
4982,割礼,omskæring.,75
11524,獲得しました,erhvervet,22
3746,ドラゴの,drago.,84
10258,観客,tilskuere,38
11700,ミッキー,mickey.,30
9431,シャーリー,shirley.,47
7795,エチル,ethyl.,59
14045,内で,inden for,10
10888,ピーク,peaked.,14
6680,ファッジ,fudge.,66
10576,ought,burde,39
8348,止められない,usubstantiated.,55
10568,再生する,replay,32
8236,バズ,summen,54
5761,センサー,sensor.,60
294,無駄な,frugtløs,100
12166,虚偽表示,misrepresenting.,22
2927,ピレネー,pyrenæerne,88
5089,タイン,tyne.,56
9561,カレー,curry.,42
4099,コリンス,korinth.,82
4340,ヤンツェ,yangtze.,81
5647,ヴィル,vile.,73
10693,正当化,begrundelse,36
12795,めざしさ,dame.,20
8629,モル,muldvarp,52
8368,hall hall,hallows.,54
2968,攪拌,agitation,67
3470,ボンネット,motorhjelm,75
12323,チャック,chuck.,25
7226,ラッフルズ,raffles.,62
13337,神様,gud,14
10529,パブ,pub,38
14109,ジョン,john,7
188,ロックス,rox.,100
13548,ペンシルバニア,pennsylvania.,13
9054,モンゴリア,mongoliet.,50
10838,ターミナル,terminal,24
9251,錫,tin,48
14279,線,linjer,8
4696,勇気,tapperhed,78
10011,マニー,manny.,42
5618,ファイフ,fife.,73
12187,サミット,topmøde,26
488,イプソ,ipso.,99
6634,勝ち,winless.,67
13032,まさに,nemlig,18
11345,燃料補給,tankning,31
8944,圧倒的,overvældende,36
9268,出会い,komme ud for,27
2826,thr thr,tre gange.,88
13530,ブッシュ,busk,13
9666,absurd absurd,absurd.,44
8034,シーズ,cis.,57
10283,モザイク,mosaik.,40
13165,タワー,tårn,15
5681,バイポーラ,bipolar,72
4692,トースター,brødrister,76
8800,放送局,broadcaster.,12
12445,王朝,dynasty.,23
11757,改革,reform,20
5321,単核症,mono.,75
277,セダン,sedans.,48
9713,ゴシック,gotisk.,45
13131,同性愛者,homoseksuel,16
8044,ママ,mama.,56
2048,sub見,underposition,69
4721,シーズン中,midseason.,78
1299,注釈,annoteret.,82
14422,機能,kapaciteter,23
8275,風車,vindmølle,54
9735,オレに,ole.,44
2247,価数,valence.,91
4812,パラノイア,paranoia.,77
9793,スパーク,gnist,30
272,ball ball,baller.,90
1906,いたずら,pranks.,59
11246,本質的に,i det væsentlige,26
9128,バイトー,bytes.,43
8575,独裁,diktatur,50
14360,1月,januar,5
11962,エバンズ,evans,28
12222,older,ældre,26
7739,しばらく,et stykke tid,60
4647,ブランコ,blanco.,79
13592,k,kuru.,12
12303,宇宙,univers,7
9833,アラモ,alamo.,42
1325,クロロフィル,chlorophyll.,95
6076,瞑想,meditation,62
13920,どこ,hvor,7
1311,ダックスフンド,dachshund.,95
62,dig,digger.,89
7408,抗妊娠,antisemitisme.,56
11676,ジャカルタ,jakarta.,30
58,レモネード,limonade,100
1760,渓谷,kløften,91
8876,コースター,coaster.,50
4924,nat然,natal.,77
9814,牙,fang.,44
8565,ショウガ,ginger.,54
6296,ライフスタイル,livsstil,62
11243,フィルター,filter,31
9348,ダンテ,dante.,48
1253,磨いた,poleret,20
4009,パンテオン,pantheon.,83
5539,ハーグ,haag.,74
10077,expl expl,explicit.,42
11077,冒険者,explorer.,22
6602,hi hi,hiatus.,67
12786,バンクーバー,vancouver.,20
4038,アリア,aria.,67
2797,超能力のある,psykisk,87
1066,スホー,soho.,96
14476,ドライブ,drev,10
3227,自己中,selvisk,83
9463,コエ,coe.,47
6979,急,presserende,57
3690,怒って,skræmmende.,84
971,ジングレ,jingle.,89
9720,スケルトン,skelet,44
1080,config config,konfigurationer.,46
4197,異性体,isomer.,68
8252,呉服,wo.,56
1764,ブロッカー,blocker.,83
1126,バネスター,bannister.,96
10368,タコス,taco.,39
2864,エストロゲン,østrogen,87
13282,文法,grammatik,15
3369,リフズ,riff.,81
6687,ガイウス,gaius.,66
11916,占領,optaget,24
4447,忍び寄る,creep.,67
6641,同族の,akin.,66
10189,立法,lovgivning,23
14488,民主的,demokratisk,14
10951,膝,knæ,34
6013,コラムニスト,kolonneist.,65
204,ガゼル,gazelle.,99
14131,時代,gange,5
1159,ロールシャッハ,rorschach.,96
11591,退役軍人,veteraner.,22
5064,宗派,sectarish.,74
102,刷り立て,printmaking.,100
6871,クローン,klon,37
6384,任意に,vilkårligt.,68
11412,放棄された,forladt,28
427,独裁的,diktatorisk,99
7898,交換,interchange.,50
8630,かわいらしい,criss.,53
9167,草原,prærie,47
691,バンドワゴン,bandwagon.,97
5574,wh wh,kaj,72
8172,描いた,skildrer.,23
13133,議論,debat,14
7411,ラトビア語,lettisk.,61
1182,庵主,arn.,96
13945,どうやって,hvordan,7
5302,タロン,talon.,71
4480,均等化された,udlignet,72
7427,破滅,ruin,35
12392,くそ,fuck.,20
4392,水族館,akvarium,79
1743,説得,overtalelse.,75
12767,十年,årti,17
2585,サイドバー,sidebjælke.,89
9690,ハートフォード,hartford.,45
8169,エチケット,etikette,56
10111,アトラス,atlas,42
13501,標準,standard,11
1364,気味の悪い,uhyggelig,95
12237,地理,geografi,25
14474,トレーニング,uddannelse,9
13701,データ,data,12
397,スノーショー,snowshoe.,98
5969,リジー,lizzie.,71
12159,ロケット,raket,20
11150,隠れる,skjule,25
8736,送信されたもの,transmitteret,42
1297,絞り,aperture.,95
7628,ホーソーン,hawthorn.,41
3121,ジュウブ,jujube.,88
689,所定,foreskrevet,89
11385,陰茎,penis,33
11384,ローラ,laura.,33
3229,ハイエナ,hyæne,87
4094,ウィーナー,wiener.,80
12939,真実,sandhed,18
2566,煌々と,brillant,90
12570,レイカーズ,lakers.,22
12723,月曜,mandag,21
16,躁鬱,manic.,99
13880,多くの,mange,6
5356,シバの,shiva.,75
5941,堆積物,sedimentary.,71
1401,マルガリータ,margarita.,95
7302,スラッシュ,skråstreg,46
9048,最年中,youngest.,50
4755,合併,amalgamation.,43
718,タトリー,tut.,95
11555,マキシム,maxim.,29
13177,世論調査,afstemning,13
11797,地下,underjordisk,29
7220,欣然たる,jill.,62
8150,備品,fixture.,41
2278,カッコウ,gøg.,90
3660,正規化,normalisering,14
2154,エピネフリン,epinephrine.,91
10812,リーフ,rev,37
3019,洗剤,vaskepulver,87
2783,ロードスター,roadster.,84
11742,天皇,kejser,28
2605,雲母,mica.,89
4602,アラの,ala.,61
4432,グルタミート,glutamat.,78
11133,16,seksten,35
14435,勝利した,vandt,8
13125,芸術作品,kunstværk,17
8349,ラングレー,langley.,55
13049,ルナピー,luna.,18
3757,壮健,robust,81
5317,マトラ,matra.,75
14043,問題,problem,7
14369,会議,konference,10
5687,ブランディーワイン,brandywine.,73
5497,腺,kirtel,68
12042,パンク,punk,27
14082,さん,san,9
6223,アルジェリアン,algerisk.,66
10098,肛門の,anal.,42
7361,チル,chill.,59
759,デオドラント,deodorant.,95
7131,メスカリン,mescaline.,63
3946,バスタード,bastards.,54
12015,ram ram,rambling.,27
3532,ハンマーヘッド,hammerhead.,84
5369,反撃,modoffensive.,65
1796,res res,resupply.,88
3930,息切れ,costliest.,83
10715,追及する,forfølge,31
4492,不定の,erratic.,67
12937,十分な,tilstrækkelig,15
14334,アメリカ,amerika,5
6346,バイソン,bison.,62
13176,中々,midten af,16
13719,a a,aka.,12
369,ハドロン,hadron.,100
11713,ジェイク,jake,30
9819,広島,hiroshima.,44
6673,数学,numerologi.,64
10,サンスター,sunstar.,100
5538,cel cel,celestial.,74
812,シッキム,sikkim.,98
3054,基調,keynote.,88
5679,マスタード,sennep,72
14058,知る,ved godt,7
11940,ディスコグラフィ,diskografi.,28
1239,precl,udelukke,78
9442,content content,bredde.,47
9458,墓,grav,37
6100,アーバー,arbor.,70
10255,密度,massefylde,40
2066,ソドミー,sodomy.,92
12003,ブルドッグ,bulldogs.,25
8567,ゲットー,ghetto.,50
10771,濡れた,våd,37
12966,不明瞭な,uforklarlig,18
11445,永遠に,for evigt,32
989,キャメロット,camelot.,97
1899,セントロ,centro.,93
10134,パプア,papua.,42
13098,エドワード,edward.,14
7260,睾丸,testikel,60
14177,設計,designet,9
10549,食べる,spise.,15
9131,アルキメデス,archimedes.,50
3058,一時的に,temporal.,73
12702,リライト,omskrive,17
2000,dil dil,dilation,84
8692,モリーリー,molly.,52
1821,占いました,marsupial.,93
7388,出身地,hjemby,61
7608,エコシステム,ecosystem.,60
3808,無く,uncalled.,83
13632,フォーラム,forum,12
13414,ファインティング,kæmper,6
1758,thr々,begejstret,50
11244,枢機卿,kardinal.,14
579,グアナコ,guanaco.,99
371,台形,trapezoid.,97
4526,姓,efternavne,38
11625,アポロ,apollo.,31
10319,lin lin,linn.,40
13912,情報,information,5
13078,空港,lufthavn,16
9493,分子,molekyle.,42
11866,職業,beskæftigelse,25
8536,恒久,stellar.,54
13514,マイル,miles.,12
10130,知的,intelligent,17
10581,ボーベット,bobet.,39
12316,猟師,jæger,23
11236,不当に,uretfærdigt,34
13368,トロフィー,trofæ,14
12654,would,ville ikke,22
7680,オナニー,onani,55
2949,ホスポ,phospho.,88
12037,馬鹿な,silly.,23
13405,ラグビー,rugby,14
12073,スパイ,spion,25
14203,処理,forarbejdning,10
4084,ファーストボール,fastball.,81
557,嫌気性,anaerob,99
14207,特別,særlig,10
13063,ポーランド,polen,17
13658,思われる,synes,8
9322,屋外,udendørs,43
11656,正常に,succesfuldt,11
14070,世界,verden,7
3288,引き上げ,salvage.,63
8101,タイ・ブレーカー,tiebreaker.,57
9740,注ぐ,hælde,38
2730,研削,slibning,66
13702,勝者,vinder,10
8361,即座に,med det samme,55
13773,ドメイン,domæne,11
5749,カスティーリャー,castill.,72
3609,スムナー,sumner.,85
10435,ヴィンチ,vinci.,40
7728,フラッシュ,flushing.,50
4896,請負業者,entreprenører.,61
6851,ヨギ,yogi.,65
2733,配管,vvs,82
6231,グリーンウッド,greenwood.,69
12818,北東,nordøstlige.,20
6750,カーシー,caucus.,66
1716,ルージー,rougeau.,94
4960,莫大,vastly.,77
14284,それでも,selvom,5
13584,サイズ,størrelse,12
7512,ブロモ,brom.,61
8756,トランペット,trompet,49
4661,パッチ,patches.,29
9854,カイロ,kairo.,44
13128,紹介,introduktion.,10
10782,ヒンズー教,hindu,33
3057,カードストック,cardstock.,88
8998,信頼できない,upåliteligt,50
9986,ジェスター,jester.,41
2829,算切する,reckoning.,62
10800,固い,firma,34
11968,ディズニー,disney.,28
2798,頁岩,shale.,89
4471,オラリー,ola.,80
6920,grう,grange.,64
7952,クロイドン,croydon.,58
3880,アマル,amal.,83
9677,ロードズ,rhodes.,45
3282,ポリメラーゼ,polymerase.,87
9618,ホリーリー,holly.,45
7734,レザー,læder,59
4214,うわあ,whoa.,81
6461,非建設的,nonconstructive.,68
469,sned,sneg sig,50
29,憂鬱,melankoli,100
1916,マニホールド,manifolds.,64
5157,唇,læber,56
14134,変更,ændringer,5
6517,納期,douche.,67
6366,巣,nestor.,68
11218,並物,langs med,34
4367,再開発,ombygning,62
13977,欲しい,vil have,5
3852,分岐,forgrenet,25
12296,ピッチ,tonehøjde,15
6857,アルツハイマー病,alzheimer.,65
10078,レジーナ,regina.,42
11521,四十五,femogfyrre,32
3561,ペネロペ,penelope.,85
8181,ロダム,rodham.,56
14226,無料,gratis,5
465,捨て店,detractors.,97
6932,vir vir,virgil.,64
11336,引きこもった,trukket tilbage,33
1059,執行者,enforcer.,27
6956,サンドマン,sandman.,64
1341,フィレモン,philemon.,95
4394,モンゴル,mongols.,53
4980,サヒブ,sahib.,77
9122,蔦,vedbend,49
2644,日焼け止め,solcreme.,89
13011,貧しい,fattige,18
3272,義務的な,obligatorisk.,87
10776,想像,forestille,30
5051,ボール,bol.,77
13908,彼女,hende,9
3924,サンダーバード,thunderbird.,83
7099,反逆,forræderi,62
2976,ウルサ,ursa.,63
8651,ラップトップ,bærbar,53
7486,祝い,velsigne,43
8258,太った,tai.,56
7830,アキレス,achilles.,59
5367,ゲームコック,gamecocks.,72
10883,人種,race,24
10122,発生する,opstår,11
3797,ハチバード,hummingbird.,83
9970,ヒッピー,hippie.,40
8201,植物学,botanik,56
6969,ペイズリー,paisley.,64
6198,旗艦,flagship.,69
1104,守り,modstå.,96
10807,beh,vegne,38
10808,育った,grew.,38
10960,マニラ,manila.,37
7616,カルマ,karma.,60
13062,女の子,piger,12
1802,タルト,tart.,71
3843,オリバ,oliva.,84
3004,バーボン,bourbon.,86
11585,温度,temperatur,24
13330,キノコ,champignon,14
4455,野蛮人,barbar,56
8968,睡眠,sleeping.,16
12961,黄,gul,18
210,マロナイト,maronite.,100
9349,シチリア,sicily.,48
12998,大丈夫,bøde,17
14431,モデル,modeller,12
10324,ボーイング,boeing.,39
6766,巡礼者,pilgrimme.,58
14165,市,by,8
9218,ガソリン,benzin,49
2967,マスクされた,maskeret,37
10326,在した,nærmeste.,40
5046,ハイパー,hyper.,77
3750,ペチコート,petticoat.,77
6492,橋脚,mole,59
3629,阿修砲,ashanti.,85
6219,マルセロ,marcello.,69
10589,霜,frost,38
11666,盗難,tyveri,30
12792,l,lp.,20
10062,失格,diskvalificeret,41
11110,バックアップ,backup.,34
5118,コナー,conner.,75
13685,請求,påstand,9
14519,持ってくる,tage med,6
1115,ジョイリー,joie.,96
3071,states states,stateside.,88
11213,星空,astral.,34
5092,whう,whopper.,76
3373,廃止,ophæve,72
7483,ヤードジュ,yardage.,62
1957,アスパルテーム,aspartam.,93
12369,りんご,æble,23
8441,ドロシー,dorothy.,54
5401,クランク,crank.,69
13126,イタリアの,italiensk,16
14121,作り,oprettelse,5
10806,バウンド,bundet,28
10070,疲れた,træt,24
12180,大規模,massiv,24
13174,時折,sommetider,15
4925,wom wom,wombat.,74
2478,キツツキ,woodpecker.,90
12816,捕獲された,fanget.,14
14497,読む,læs,5
12661,ブル,tyr,16
2078,亜硝酸,nitrous.,92
6845,毛布,tæppe,57
2044,アンテナ,antenner.,58
7612,叢,grover,61
2693,互換的です,intertropical.,89
6475,起業家,iværksætter,62
8464,車椅子,kørestol,54
12085,津波,tsunami.,26
11848,承認,godkendelse,18
9566,グラミー,grammy.,46
12300,diss diss,dissident.,24
10145,ファラオ,faraoh.,40
11501,キプロス,cypern,32
9265,司法,retslige,47
7693,池,dam,58
13323,英国,storbritannien,15
5886,区別する,skelner,27
685,ロボ,lobo.,55
8248,マークアップ,markup.,56
5342,多年生の,perennial.,72
3760,試験,eksamener.,63
7971,シェイク,sheikh.,58
583,ジャイロスコープ,gyroskop.,95
13073,単純,enkel,17
11941,ぐらつく,wade.,28
11459,アモス,amos.,32
475,om,udelader.,44
13365,オレンジ,orange,14
7745,ダンジョン,fangehul,41
12021,パーマー,palmer.,27
1156,カービン,carbine.,86
3204,再生された,renoveret,76
3590,推進,fremdrivning,85
12363,正しい,korrekt korrekt,24
2090,フランクフォート,frankfort.,92
445,覗き見か,peebles.,100
10207,ジャケット,jakker.,34
13122,出演者,stars.,9
13900,仕事,arbejde,5
4281,熟考する,vidner,57
13590,不足,mangler,10
7986,st st,stunned.,42
2050,弾頭,warhead.,75
14274,行った,gik,10
2681,ケトン,ketone.,79
5518,売春婦,luder,69
3009,凹ました,utilfredsstillende,88
4580,ビーチヘッド,beachhead.,78
8713,台湾人,taiwanese.,53
4510,form form,formidabel,79
3893,真核生物,eukaryote.,83
10213,騒然,mægtig,41
6758,間違いなく,utvivlsomt,65
1614,モーテル,motel.,88
9935,共通の,gensidig,39
9190,ブリュート,brute,49
9309,ルビン,gnide i,48
4386,照らされた,illuminated.,59
13299,met,mødte,12
13622,コース,rute,12
4855,ガツビー,gatsby.,78
2858,やり方,spoof.,74
1640,懲らしめ,reprint.,63
9444,硫黄,svovl.,44
5867,トランスコンチネンタル,transcontinental.,72
5522,bas,baseløs,74
13109,自然,natur,12
1023,ショードリー,sade.,97
11198,葬儀,begravelse,34
1917,クォーク,quark.,89
61,アンチサブマリン,antisubmarine.,100
3676,テナー,tenor.,79
4780,再登録,reuben,78
12853,サモア,samoa.,20
4833,パラマティ,parramatta.,78
3508,チューリッヒ,zürich.,86
6405,クローウェル,cromwell.,68
9385,コーン,corn.,45
10378,魔女,heks,38
5911,湖畔,lakeside.,71
5217,トリスタン,tristan.,75
11214,古熱学,paleontologi.,34
1070,スカイ,skye.,96
4303,かけがえのない,uerstattelig,79
14116,六月,juni,6
3795,エアロップ,airdrop.,73
3907,極めて,overordentlig,83
8435,キラー,mordere.,33
2190,コンパゲ,compagnie.,88
13555,ダブル,dobbelt,12
3415,オカリナ,ocarina.,86
14347,努力,indsats,6
551,ドリフター,drifter.,98
14156,国際的,international,9
249,ニューシーズ,newsweek.,100
10229,糞便,afføring,41
11034,ギルド,guild.,35
8780,ネリー,nelly.,52
13381,ミッション,mission,12
8958,夕方,sunder.,50
11711,オリバー,oliver.,26
9715,骨董品,alec.,45
8867,千里,chilensk.,51
3115,エーゲ,aegean.,88
9781,三角,trekantet,44
5537,ベッドルーム,soveværelse,70
14374,12月,december,6
800,ドルイド,druid.,88
6562,環礁,atoll.,66
8620,インク,blæk,48
13497,m,mph.,13
8770,プラグ,prop,47
8459,財務省,treasury.,54
8104,pics pics,pics.,35
5560,オフサイド,offside.,74
2902,グレープフルーツ,grapefrugt,88
6095,皮肉な,skorpe,70
4232,did did,diddy.,81
12156,disc disc,discus.,26
9112,円錐,cone.,48
5966,パーカッション,percussion.,68
14179,収益,indtjening,13
343,テルマイト,termit,100
12999,わからない,ukendt,18
6416,闘争,strid,67
9533,インターコンチネンタル,intercontinental.,47
11612,ブレアー,blair.,31
10464,ag ag,aggies.,36
3833,北斗七星,peking.,77
11987,高速道路,highway.,24
13772,緑,grøn,11
9952,ありがとうございます,tak skal du have,43
1045,チョクタウ,choctaw.,97
6428,治療,behandling,19
7403,バイオレット,violet.,60
5824,リンデン,linden.,72
11315,優れました,overlegen,29
7758,希代の,sith.,60
6989,脊髄,spinal.,64
3239,パルサー,pulsar.,87
1861,ザンタ,zonta.,93
6497,諸島,øhav,67
10804,降伏,overgivelse,27
13660,航空機,fly,12
8230,y y,yukon.,56
13573,頻繁,tit,12
14180,7月,juli,6
11153,認識,anerkendelse,35
168,シュミッツ,schmitz.,100
9886,グレコ,greco.,44
3424,タブー,tabu.,84
462,対比した,kontrasteret,32
7886,exceed,overskredet,37
9692,150年代,femtende,45
3200,infl infl,tilfører sig,51
12619,氏族長,khan.,22
13856,のみ,kun,6
1118,海洋学,oceanografi.,96
7062,ハーゼン,hazen.,63
9240,緯度,breddegrad,46
3262,リア,ria.,87
11768,アブラハム,abraham.,30
9654,メッセンジャー,budbringer,44
9124,黙って,tilbagekaldt,28
2650,暗号,crypto.,89
7882,効能ある,potent,58
649,セミフィナリスト,semifinalist,99
8863,森の,woody.,50
3885,にきび,acne,83
13522,スタブ,stub.,12
9640,テムズ,thames.,46
1305,発振器,oscillator.,62
12103,変換,konvertering,17
14370,提供されました,tilbydes,14
11677,歌詞,sangtekster,28
10914,銀河,galakse.,34
12716,テクニカル,teknisk,15
12080,イラン,iranian.,25
12302,ch,chi.,25
2559,塩酸,hydrochloric.,90
12502,都市,urban.,22
4564,リブ,ribben,62
6965,射精,ejaculation.,61
10893,アルメニア,armenien.,37
3321,アンチシクロン,anticyklon,79
13720,続行,fortsæt,11
2272,弓師,bowser.,91
13360,潮吹き,tigre.,12
14332,到達した,nåede,9
12616,通貨,betalingsmiddel,21
405,tip tip,tiper.,100
8424,hor hor,horace.,55
5493,スローン,sloan.,74
10515,リゾート,udvej,34
9181,ストックホルム,stockholm,49
3463,ov ov,ovation.,83
9224,フルバック,fuldback.,43
2405,ポメラニアン,pomeranian.,89
6308,エビ,reje,69
6974,ニコチン,nikotin.,62
9310,本社,hovedkvarter,16
8818,ドラマー,trommeslager,49
5866,チューブマン,tubman.,72
4849,ディアスポラ,diaspora.,77
1200,スピエジェル,spiegel.,96
1112,講師,instruktører,64
12890,ラベル,etiket,14
1117,スラグ,slagge.,92
12499,テロ,terrorisme,18
9368,ourselves,os selv,48
6941,アッバの,abba.,38
14209,古い,gammel,10
3309,生物学者,biolog,73
12877,アッパー,øverst,19
8141,rec,recon.,56
12065,スペンサー,spencer.,27
9244,カロライン,caroline.,48
11836,灰,aske,23
12048,狼,ulv,27
3193,プロテクター,protektor,71
5074,サプライヤー,leverandør,61
1914,無敵の,ukvalificeret,92
3703,存在しない,ikke-eksisterende.,81
12941,距離,afstand,17
2396,ドローン,drone,83
8480,impl impl,implikationer,40
10596,競走馬,racehorse.,28
8042,タナー,tanner.,57
13050,取得,gets,7
12562,フィンランド,finland.,22
4784,段ボール,pap,78
6300,he he,arving,61
8073,陸上に,i land,57
3329,心筋,myocardial.,87
4768,カマロン,camaron.,78
2467,巡礼,pilgrimsrejse,89
10975,くだらない,crap.,36
3895,アセトン,acetone.,83
577,prep prep,preposterous.,97
1318,ピケット,pickets.,53
3915,血清,serum.,83
8686,刈取,reaper.,51
8177,家庭,husstand,48
10291,フレミング,fleming.,40
13633,案件,stof,12
4438,チューバ,tuba.,79
13192,ウィルソン,wilson.,16
11241,怒り,vred,34
789,ハギス,haggis.,98
12043,地下鉄,undergrundsbane,27
13898,企業,virksomheder,8
7008,leg leg,legit,64
8439,エルマー,elmer.,54
13438,文学,litteratur,14
8013,全く,helt.,58
1277,ポルスカ,polska.,95
9520,クエスト,søgen,45
4624,磨く,grint.,79
12763,フォン,von.,21
9439,and and,andorra.,47
9963,ハワイアン,hawaiian.,42
2428,めたらかさ,witten.,91
7377,メタンフェタミン,methamphetamin.,62
9488,密林,jungle,45
1073,バヨー,bayou.,96
3591,マンティス,mantis.,85
11567,脇に,til side,31
11636,比較,sammenligne,11
9795,軍曹,sergent,43
8568,ファウラー,fowler.,54
13140,スウェーデン,sverige,17
14052,より良い,bedre,9
194,運転席,bilister,97
10613,マックスウェル,maxwell.,38
3671,対角線,diagonal.,77
7630,眼底最新,extraterrestrial.,59
14087,合計,total,7
13255,デスク,skrivebord,15
12279,準備,forberedt,16
4694,破壊的な,vandalistisk.,78
13607,ブラウザ,browser.,12
5083,チーズケーキ,ostekage,76
9920,揚水,hoary.,43
11577,目立つ,fremtrædende,27
11647,イブ,eve.,30
5340,パンフレット,pjece,63
8409,廃絶,abolitionist.,52
10858,ポルノ,pornografi,37
14465,協会,forening,10
14202,戦争,krig,7
13748,野球,baseball.,11
3000,際に,markant.,88
10667,ベクター,vektor,37
8791,ジュリオ,julio.,52
12885,健康,sundhed,19
12775,子供,barn,15
14078,政治的,politisk,10
152,チュニック,tunika.,78
236,ハンプス,hapless,100
4900,ペニシリン,penicillin,77
8588,華氏,fahrenheit.,54
9239,カルティエ,cartier.,49
11926,聖書,bibel,27
2575,ミリティアマン,militiamen,90
1464,甲斐無し,outcry.,94
11177,シャトル,shuttle.,34
12606,被告した,anklagede,15
4754,骨折した,brudt.,50
10369,代数,algebra,38
7815,フォークナー,faulkner.,59
7854,河川,riverfront.,59
9166,差別,forskelsbehandling,44
7536,プロセッサー,processor.,53
7090,ワクチン,vaccine,52
11048,バドミントン,badminton.,36
217,バラール,ballas.,100
10381,カートリッジ,patron,36
11959,アルマジロ,armadillo.,28
12900,経済,økonomi,18
10093,リタピー,rita.,42
1393,ペンニー,penney.,95
1456,無力,hjælpeløs,91
3185,腰抜け,kujon,77
12672,12,tolv,21
10018,ブエノス,buenos.,40
5225,miss miss,missy.,75
12317,メダル,medaljer,14
2263,洗面所,vaskerum,91
11609,前方へ,fremtende,31
12005,奇数,ulige,24
13768,自体,sig selv,11
2523,スパンキング,spanking.,81
3868,未解決の,uløste,83
1999,毒物学,toksikologi.,90
1765,怪我人,bonaventure.,93
8015,ラビの,rabbiner,56
11363,ファイナリスト,finalists.,29
9622,併設,conjunction.,43
8889,コアラ,koala.,51
2100,アパピー,apa.,92
8288,ep ep,epicenter.,55
13775,アイルランド,irland.,11
11766,幸運な,heldig,30
5719,ダミー,dummy.,69
11798,成長している,vokser.,22
1116,sun sun,sundial.,92
1343,サテン,satin.,92
5630,著しく,bemærkelsesværdigt.,24
6445,ヘロン,heron.,68
7067,不定,uregelmæssig,43
12842,ロジャー,roger.,15
3566,講義,foredrag,59
7367,マルクシスト,marxist.,58
9633,胸,bryst,41
7457,ロールバック,rollback.,61
4304,牧草地,eng,56
11248,無限大,uendelighed,34
13080,有名,berømt,17
13737,ジョー,joe.,11
5166,リブレ,libre.,75
670,ホームズ,holm.,34
9064,シーカー,søger.,48
13130,第8,ottende,17
6326,坩堝,crucible.,69
10747,弁護士,advokat,35
5557,タウリン,taurin.,74
3036,プレトリア,pretoria.,88
7925,経度,længde,58
827,入り口,fjord,96
12199,ドア,dør,22
895,グラフト,pode,89
14238,もの,ting,8
2589,we we,weirdo.,88
9441,不一致,uenigheder,36
14236,殺された,dræbt,9
2447,acc然,ved et tilfælde,20
4229,傍受,intercept.,15
12208,cat cat,catgut.,26
9434,子犬,hundehvalp,44
10979,表記,notation.,34
1014,オニキス,onyx.,97
7214,コスミック,cosmic.,62
5556,ぱりっとした,crisp.,68
423,劇作家,playwright.,96
13985,公共,offentlig,8
2021,フルドリド,fluoride.,79
4140,ベドウィン,bedouin.,76
14246,試してみる,forsøger,6
13459,強い,stærk,13
2268,アガ,aga.,91
10314,不公平です,urimelig,40
14183,パーティー,parti,9
1348,v.,vivre,95
2286,ローター,rotor.,89
2030,制定,enactment.,27
14088,ここ,her,5
510,コメディック,comedic.,99
12691,フレンドリー,venlige,21
1403,操作,manipulations.,38
11724,コブラ,cobra.,29
3956,びっくりした,uptown.,83
968,マグダレン,magdalene.,89
9890,神聖,sacred.,43
11522,ライリー,riley.,32
14399,白,hvid,10
10720,ジルバート,gilbert.,38
13994,日々,dage,6
2238,カルファックス,carfax.,91
252,議員,parlamenter,16
13314,侵入,invasion,15
12642,エンターテイメント,underholdning,19
5380,愁い,dismal,74
9570,農民,landmænd,38
14115,近い,tæt,10
8892,コンコルド,concord.,50
9044,預言者,profet,45
7425,最も難しい,hårdest.,62
12738,ラリー,samle,17
3666,ムラ,romulus.,84
1862,reg,regal.,91
6665,inc inc,indtræden,58
9941,吹き飛ばさ,blæste,43
9893,彫刻,skulptur,42
