ID,JAPAN,KOREAN,INTERVAL
7477,パークウェイ,공원 도로,62
7665,注意してください,조심하다,61
13124,生産,찌르다,17
10851,lo,봐라,38
7317,マドレーヌ,마들리,63
13049,ルナピー,루나,18
12787,ケント,켄트,21
11519,閃光,플래시,30
5438,トーンキン,통킹 참대,75
6367,梅毒,매독,69
11937,ロングホーンズ,롱혼,26
4840,poised,자세,72
6588,クルシェフ,khrushchev.,68
3462,エアロゾル,에어로졸,81
11880,バーガー,버거,29
9838,ノーフォーク,노퍽,45
3367,パフ,퍼프,71
10239,肺,폐,39
3168,再帰的,재귀,81
5917,em em,방사,56
3551,トッカー,토피카,86
14049,最近の,최근의,5
8408,ウィンチェスター,윈체스터,56
5789,ジュディス,주디스의,73
1289,oroxy,정설,95
1192,韻律,rhema.,97
13288,香港,홍표,16
4907,フェミニスト,여권 주장자,72
2443,割り当て,할당,12
9165,スパイク,스파이크,46
754,解離,해리,86
5038,縫い,조종하다,45
7372,症状,증상,59
7003,ギガビット,기가비트,65
5369,反撃,반격,66
2208,滴定,적정,90
11997,逆流,지지자,28
4938,小道,좁은 길,66
13639,不運にも,안타깝게도,12
13761,地球,지구,12
6808,アビービー,애비,66
4356,ダフネ,다프네,81
12491,aug,8 월,24
135,カスタード,커스터드,100
13849,u,유,6
9306,警官,경찰관,49
6117,コロッサス,거상,70
13434,持ってきた,가져왔다,14
3622,メース,메이스,85
3247,グロッソ,그로소,88
2495,デビー,바이,63
2681,ケトン,ketone.,80
10480,特性,형질,34
9633,胸,가슴,42
10317,ジャワー,자바,42
6300,he he,후계자,62
9441,不一致,불일치,36
1214,ラガー,라거,95
11026,丸,마루,37
11313,ad ad,아돌프,34
8120,ソフトボール,소프트볼,58
8189,リエル,riel.,57
13295,カトリック,가톨릭,15
8283,線維症,섬유증,57
3909,クロスタウン,크로스 타운,84
924,recう,뒤로 휘다,53
5693,甘い水,단 물,74
5434,堰,둑,75
817,糖蜜,당밀,98
4517,ニトロの,니트로,80
1229,シッター,앉아 있는 엽조,95
10454,リン,린스,40
13726,イスラエル,이스라엘,12
12554,ケネディ,케네디,23
2358,淡水化,탈염,91
6033,強盗,강도,67
1819,skidoo,스키보드,93
3776,出来事,종사,16
3755,アルゴリズム,알고리즘,44
2603,捨て物,얕보다,71
8875,スフィンクス,스핑크스,52
1181,バヨネツェ,총검,76
13752,無線,라디오,12
5944,死体,시체,61
408,試練,지독한 시련,100
8576,ありがたい,고마워하는,49
6189,近頃,요즘에는,70
9054,モンゴリア,몽골리아,51
6172,dol dol,돌체,70
1425,シンセサイザー,신디사이저의,42
2925,ゴールドウォーター,골드 워터,89
8011,数学者,수학자,44
13797,のために,~을 위한,5
6280,碧玉,벽옥,68
10518,ノルウェー語,노르웨이 인,39
6038,マレット,숭어,67
242,反応する,반응성,35
227,美容,미용술,100
14001,少し,약간의,6
1200,スピエジェル,스피 겔,97
13447,ポンプ,펌프,14
13889,を通して,~을 통해,8
4496,ホイエリー,호이,81
4457,指紋,지문,62
4159,イグアナ,이구아나,82
13400,キャリア,직업,14
12951,ケリー,켈리,19
2696,コルチナ,코르티나,90
6126,花輪,화환,69
2685,ディッパー,국자,89
3839,無色,무색의,85
10365,ノーブル,고귀한,39
6064,パラ,팔라스,71
7439,マス,송어,62
10651,オプション,옵션,7
2587,洞察,통찰력,46
558,サン,산가,99
5454,ティーンエイジャー,십대,33
3200,infl infl,혹사하다,52
144,アビの,aik.,100
10539,教義,교의,38
5993,最適化,최적화,51
5758,クローゼット,벽장,70
5694,sw,흔들리고있다,74
13272,博士,닥터,16
8960,ミケランジェロ,미켈란젤로,52
4101,ワインハウス,와인 하우스,83
14041,すでに,이미,8
9215,po,푸오,49
10003,out out,노골적인,44
11967,なお,즉,28
11302,among,그 중에,35
1507,階下,아래층의,95
1806,デスケート,데스케크,94
7493,シャワー,샤워,47
13391,砦,요새,14
7182,未亡人,과부,59
2635,アノミー,사회적 무질서,90
5224,サドル,안장,71
12567,dil,빚을지고있다,23
14161,勉強,공부하다,16
2642,ホメオパシー,동종 요법,90
9839,魅力的,참여하다,14
9008,伸びる,확장,18
1484,ジャンプスーツ,jumpsuit.,95
862,cir cir,요부,96
9913,カンボジア,캄보디아,45
11535,th,태국인,32
7204,イーストマン,eastman.,63
12606,被告した,고발 당한,15
7607,ガリレイ,갈릴레 아,62
14208,分野,필드,8
7541,ザイール,자이르,62
8363,wel,웨일스 사람,56
11450,ベータ,베타,33
8632,ベートーベン,베토벤,54
11288,シラキュース,시라큐스,35
4271,イバピー,iba.,82
2316,公理,공리,74
9950,開拓者,개척자,36
597,コロニスト,식민지의,91
1867,静水圧,정수압,93
4940,納税者,납세자,78
7563,軽度,경증,62
14510,効果的,효과적인,10
656,散発的に,산발적으로,65
12346,混乱,엉망,19
3609,スムナー,수미자,86
2949,ホスポ,포스 포,88
6891,ヤップ,얍,65
1809,スプロール,쭉 펴다,86
13757,南方の,남부 지방 사투리,12
8104,pics pics,사진들,36
5978,wis,도깨비불,71
14442,決めた,결정했다,7
13366,身元,신분증,15
12201,中尉,상관 대리,26
6729,特異な,단수형,62
8349,ラングレー,랭글리,56
10442,テリア,테리어,40
2027,損なわれる,훼손된 것,51
8618,オーガスタ,아우스타카,54
3474,痛みに,고통스럽게,87
7922,必要性,필요성,58
1956,バーゲン,싸게 사는 물건,58
8817,og,읍,53
12756,モバイル,이동하는,15
7177,壮大,웅장한,62
9487,bec,끄덕임,48
8125,成熟する,성숙한,45
12742,武装,무장 한,13
8237,コロンバイン,비둘기 같은,56
12672,12,열 두번째,22
7066,ベツレヘム,베들레헴,64
8330,日の出,해돋이,56
13184,軽く,가볍게,17
6735,ナマズ,메기,67
992,光沢の,광택,87
10919,接吻,키스,34
5599,振幅,진폭,73
11751,音量,용량,27
8324,導管,도관,56
6330,雑然とした,어지럽게 흩어져 있는 것,51
7320,def def,퇴화하다,30
9680,和解,본질,47
6674,ロドマン,로드 맨,67
5815,デング,뎅기열,73
43,ダイヤリング,국번,98
10801,ヘイズ,헤이즈,31
14339,考慮された,존경받는,5
14432,保険,보험,14
2376,確かめる,명백히 하다,79
2272,弓師,바로,92
12835,マンチェスター,맨체스터,21
3506,基数,어근,86
10106,いただきます,도대체 무엇이,43
14238,もの,것들,8
2133,芸者,게이 샤,92
12230,股,잘 알고 있기,26
9599,ブーム,팔,44
7153,離婚,이혼,58
3078,dar dar,꿰매다,85
13755,le,르,11
12170,yo,에야디야,27
9321,コーンウォール,콘월,43
4310,障害者,핸디캡,64
2524,暴君,폭군,85
14288,大学,대학교,7
2438,データン,datsun.,88
12122,自動的に,자동적 인,5
9272,アルビオン,albion.,50
14036,家,집,7
68,bold bold,대담하게,100
13249,スピードウェイ,고속 도로,16
10600,倒れて,타락한,39
1457,茶院,소구,94
14237,知られています,모두 다 아는,9
9538,ジャネイロ,자네이로,48
6340,novel novel,진기함,67
11875,哲学,철학,29
4409,ベテルリー,베델,81
9934,体操,체조,42
8619,台所,부엌,41
4607,ブリッジウォーター,브리지 워터,80
12441,フランクリン,프랭클린,24
5533,sp sp,인공위성,74
12623,サンタ,산타,23
13122,出演者,별들,9
12974,球,불알,10
375,シリカ,규토,100
2468,仲間に,펠릿,38
12938,閉まっている,닫은,10
8162,ボンベイ,봄베이,58
10115,par,파라,42
4677,カタック,칸 쿠크,79
13932,まだ,아직,7
9177,いちご,딸기,49
12852,森,숲,19
7509,魔術,요술,62
8575,独裁,절대권,51
8339,迫害,박해,51
10998,広大,대단한,37
4750,カンボジア語,캄보디아어,76
2607,ランドル,랜더,90
9672,解決する,해결하다,30
14010,行く,가다,7
8477,美味しい,맛있는,55
14025,私の,나의,5
4028,豊富,풍부,65
14330,黒,검은색,10
947,雲水,적운,97
12356,誉れ,조항,23
9524,v v,부두교,48
11299,有罪,죄책감이 드는,35
9967,高価な,값 비싼,34
4925,wom wom,웜뱃,75
13506,郵便物,우편,13
13064,地獄,지옥,18
12929,トリプル,삼루타,19
2394,フィルモグラフィー,필름,88
824,世捨て人,recluse.,97
3519,クローアディウス,클라우디우스,86
13981,見る,보다,5
2837,使いやすい,사도의,89
7430,プルマン,풀맨,62
126,ヤヌス,야누스,100
13684,ビート,이기다,11
6898,幽霊,유령,30
8469,コレラ,콜레라,55
11357,till,까지,34
5256,皇后,황후,75
6613,セーブル,검정색,67
5047,朱に,레디,77
281,キャニスター,캐니스터,85
5669,ハンソシ,나병,74
13289,インシデント,사건,14
2041,メインフレーム,메인 프레임,92
998,黒曜石,흑요석,97
6387,世俗的に,속가,61
9971,ラブラドール,래브라도,44
7934,剪地,깎는 사람,56
7434,アクセント,악센트,54
13500,安全,보안,12
9532,再建しました,재건축하다,48
8920,インフルエンザ,인플루엔자,52
8992,推進された,추진 된 것,39
5505,クォータ,몫,67
13455,連邦政府,연방 정부,12
10617,ボリビア,볼리비아,39
5627,メトキシ,메 톡시,74
864,エイジリア,eugenia.,97
8532,rub,루벤스,55
1791,無効化,무효,94
6892,フィジーチャン,피지안,66
10354,卒業生,동창들,41
11060,nat,냅씨,37
12181,病気,아픈,23
9529,浴,욕조,41
13523,夏,여름,13
4525,永遠の,영구,80
11460,四十の,사십,32
11953,アルバータ,앨버타,29
11936,脳,뇌,27
13081,雑誌,잡지,17
2282,千鳥,비틀 거리는 것,76
11578,アルコール,술,28
6053,デボラ,deborah.,71
5171,没落した,몰락,75
7492,無意識,무의식,58
10669,編集,사설,35
10598,カメルーン,카메룬,39
9719,ajax,아약스,46
1280,出血,출혈,47
10199,話した,살,42
13305,段落,절,14
11617,cm,센티미터,32
5719,ダミー,가짜의,70
12028,ディスク,디스크,26
2382,ランゲン,랑군,91
13528,アダム,아담,12
2321,酩酊,술취함,72
835,wal wal,왈리,98
13087,金属,금속,17
14033,考える,생각하다,7
8796,待ち伏せ,매복,46
4029,泥坊,이리,83
3498,熟練,진보,74
12129,採用された,채택 된,20
6539,統一,통일,67
11680,セーラム,살렘,31
5203,である,여기서 ,76
5050,改訂者,수정 자,70
1842,夜間,야간,94
12541,週末,주말,22
5894,オデッサ,오데사,72
5947,ミクロネシア,미크로네시아,72
10474,リグーリー,사유,40
9760,サピエンス,sapiens.,46
369,ハドロン,hadron.,100
9654,メッセンジャー,전령,45
4076,ドワード,거하귀 다,83
1574,発声,목소리,20
13614,中国語,중국인,12
4595,ブースト,부스트 됨,46
10261,パルチザン,도당,37
10095,割引,절감,41
6227,酵母,누룩,70
5401,クランク,크랭크,70
9347,亡命,망명,42
13782,日本,일본,11
4501,wt.,중,80
7647,冒険主義者,재림 교회,57
12472,庵,앤의,18
11043,翻訳,번역하다,18
5342,多年生の,다년생,73
7680,オナニー,수음,56
10368,タコス,타코,41
3308,down down,하향,78
10741,集まった,수집했다,25
2754,醸造所,양조장,82
5995,ピスタチオ,피스타치오,71
4830,macfarlane.,맥 팔라 란,79
13938,株式,주식,6
8250,exp exp,추방당한 것,51
2203,コンソート,배우자,89
4217,全体主義者,전체주의 자의,67
12137,統一された,통일 된,27
1527,ピグミー,작은 것,89
6801,咀嚼,씹는 것,39
1692,脱水,탈수,89
6995,廊下,복도,61
937,チェコフ,chekhov.,97
13867,もし,만약에,5
14250,失った,잃어버린,10
12918,目標,표적,13
79,ナイトホーク,바람개비,94
10832,概要,개요,38
3542,履物,신발류,86
8106,初めて,첫날,18
11099,内側,안의,36
8317,エクソン,엑손,56
8138,xii,제 1 차,58
1427,オデオ,송시,91
11300,mental mental,정신적 인,30
11555,マキシム,격언,30
10764,ver ver,베르데,38
13283,シドニー,시드니,16
9891,休日,휴가,27
1736,梵天,수송아지,94
7089,醸造者,양조자,38
892,アバシード,아바시드,97
8648,trust trust,신뢰할 수있는,24
9866,ホイットマン,휘트만,45
13437,te,테,14
269,直立,세우다,48
13019,宣言された,선언했다,13
8209,elう,엘,55
13341,詩人,시인,15
13640,失敗した,실패한,10
10660,ライラック,라일락 꽃,39
4,thule,탈구,100
12251,聖なる,거룩한,25
2330,リトグラフ,석판화,83
5805,逸れる,전환했다,59
13766,プラス,...을 더한,11
12446,実施,실시했다,17
6745,ガウン,겉옷,55
13100,グアテマラ,과테말라,18
3678,悪評,평판,85
6874,シリンダー,실린더,41
4106,ドロップソンデ,dropsonde.,83
4350,背景,배경,17
7296,バルカン,발칸 산맥,53
11712,エミリー,emily.,31
14347,努力,노력,7
4726,やり残し,백 로그,75
5412,アンカラ,앙카라,75
6519,硬化症,경화,68
2978,シエナ,시에 나,88
4341,アソープ,이솝,81
12188,海嶺,산등성이,26
11240,ミルズ,밀스,26
10834,観光,관광 여행,38
12568,サイクル,주기,17
13641,8,여덟,12
607,スクリーンライター,시나리오 작가,99
5205,メドレー,그러 모은,73
11337,たわごと,똥,34
14123,結果,결과,7
11888,ヤフー,야후,29
686,署名者,서명국,88
7841,ハーレー,헐리,60
11815,マクドナルド,맥도날드,30
4176,ラニエ,라니에르,82
8474,aim aim,조준,21
7275,カセット,카세트,61
4902,バンパー,범퍼,74
8687,喧々ごうごう,암울한,54
7242,メラミン,멜라민,63
2219,予測不可能な,예측할 수없는 것,88
12502,都市,도시의,23
5535,ハンドブック,안내서,73
9804,検査,점검,37
10849,に応じて,의존하다,23
7785,サラマンダー,도롱뇽,60
9832,タクシー,택시,44
2713,ベルウィック,베윅,89
10400,スプリングフィールド,스프링 필드,41
9212,ht,제,33
14407,期待する,예상하다,11
8049,mus,소집,24
7805,原生的,원어,57
7877,ライム,라임,59
4768,カマロン,카메론,79
5466,暖まる,온열 장치,72
3900,ラビリンス,미궁,83
11915,キャンパス,교정,29
12788,為替,파,21
13777,スペイン,스페인,11
13219,ダグラス,더글러스,16
7857,ゆるい,느슨하게,30
6041,ツナ,참치,70
12822,速い,빠른,20
2813,ノソトラダムス,nostradamus.,89
10567,不必要に,불필요하게,40
12943,だれの,그 사람,19
2411,ne ne,네크,91
9969,変わる,시프트 됨,17
4624,磨く,그린,80
9424,ピカソ,피카소,49
7286,信念,확신,32
6103,トラス,지붕틀,71
8464,車椅子,바퀴 달린 의자,55
11327,ジンボー,짐보,34
210,マロナイト,마구나라이트,100
14283,潜在的,잠재적인,12
7200,aant,ayudante.,63
9898,貨物,뱃짐,44
12509,t.,제십,23
10472,ジュダリズム,유태교,40
12003,ブルドッグ,불독,26
3394,頭字語,줄임말,60
8187,マラウイ,말라위,57
3961,百人,모론,49
7828,三脚,삼각대,59
8799,計算されました,계획된,28
12126,十億,10 억,27
6704,ディングー,들개,67
13196,クリーブランド,클리블랜드,17
5142,エレミヤ,예레미야,77
9801,to,토이,46
6405,クローウェル,크롬웰,69
11318,マーガレット,마가렛,34
11512,丈夫,튼튼한,31
1387,intr,내부에서,96
5333,グラッドストーン,글래드스턴,75
2154,エピネフリン,에피네프린,92
13459,強い,강한,14
1116,sun sun,해시계,93
11080,ファントム,환상,33
10248,敵対的な,적의,31
7849,fe fe,봉건 제도,52
757,糞,고생하다,98
11698,キャンセル,취소 된,23
32,テネッツ,테이너스,88
9304,サーモン,연어,49
10151,不況,경기 후퇴,39
13613,is,isn.,12
6465,カラカス,카라카스,69
7773,コックピット,조종석,59
9108,トカゲ,도마뱀,50
13360,潮吹き,호랑이,12
6538,傲慢,오만한,60
5206,水田,아일랜드 사람,74
6799,バッチ,일괄,63
9872,同性愛,동성애,36
9863,マクフェイル,맥무페,45
9521,下位,부하,40
8473,明確な,명쾌함,55
1401,マルガリータ,마가리타,95
891,寄託された,입금,54
2627,樹脂,수지,79
7734,レザー,가죽,60
9457,テンズ,수십,10
7264,ワッフル,와플,60
7789,形容詞,형용사,55
8229,官能的です,권위 있는,55
3026,漂白剤,표백하는 사람,86
2275,わし座,아퀼라,92
10011,マニー,매니,43
6466,オーブン,오븐,62
9851,b b,자치구,43
6992,風下,이어서,61
11496,ナッシュビル,내슈빌,33
6352,ラムダ,람다,69
4017,solstice.,지점,80
1761,ジニー,지니,94
3187,継続的に,연속체,88
8603,ノルディック,북유럽 인,54
4161,ミャール,myall.,82
7834,シルビア,실비아,60
14302,関数,기능,21
3038,タイム,백리향,88
12054,pup pup,인형,23
5932,広がり,광장,72
9217,先史時代の,선사 시대,50
4798,剪断した,깎아 냈다,27
318,nu nu,뉘앙스,86
5147,セルバンテス,세르반테스,77
8478,鉛筆,연필,53
9519,シャロン,샤론,48
12231,小説,짧은 이야기,13
9932,ヒース,히스,44
11087,検閲,검열,26
1824,二日酔い,숙취,93
7695,宇宙飛行士,우주 비행사,53
12130,トラフィック,교통,27
1267,蓄積する,축적하다,44
12816,捕獲された,캡처 한,14
3218,超音源,초음속,57
3589,オートバイ,오토바이,26
6565,スマイリー,스마일리,68
768,カドミウム,카드뮴,98
4909,血統,세르 라,78
3853,ジヒドロキシ,dihydroxy.,84
11595,ソビエト連邦,ussr.,32
7309,飲料,음료,60
13715,スミス,스미스,12
11611,逆に,반대되는,32
3347,ジリアン,gillian.,87
1376,trina,트리 나,96
12647,脅威,위협,13
14305,空気,공기,8
3099,ハイジャックされました,납치범,50
7484,エリス,eris.,35
3264,ペプチド,펩티드,85
9254,救急車,구급차,46
8660,毛皮,털,51
13277,クロス,가로 질러 가다,12
1394,目立つ,뛰어난,93
12347,レール,레일,24
11031,シュートアウト,총격전,36
3189,コナ,코나,88
901,マリガン,멀리간,97
8476,フォージ,단조 공장,45
4712,バンダル,반다르,79
13621,等,등,12
2160,話者,연설자,89
6236,ルシャー,루어,64
6828,ダンサー,댄서들,54
10523,シャーシ,차대,40
13508,ジェフ,제프스,13
851,ウィケットキーパー,griketkeeper.,98
6742,映画学,영화 촬영법,67
2096,amation excl,감탄,91
1476,トランポリン,트램폴린,91
187,trib trib,지류,90
12433,トルコ語,터키어,25
6597,兎角,아무리 해도,67
12890,ラベル,상표,14
13920,どこ,어디,7
6596,prot,프로토,67
11485,ハイチ,아이티,33
391,来世,내세,100
6750,カーシー,간부 회의,67
10244,ジロ,기로,42
2315,バルコニー,발코니,83
9185,女神,여신,49
3840,トレット,시도,85
905,培った,교양 있는,64
4345,ガンマン,총기 경비원,81
13952,一部,부분,8
779,無傷の,상처 없는,98
5385,注意深い,조심성 있는,75
8113,mel mel,난투,56
4822,アーダン,구청장,78
13120,実際,실제,10
5461,パンチされた,펀치,38
3524,スタウト,스타우트,86
1555,筋萎縮,amyotrophic.,95
10401,おもちゃ,장난감,36
50,賛成,찬사,89
7679,染色体,염색체,56
3280,グリコール,글리콜라,84
10968,デラウェアリー,델라웨어,37
4986,ココア,코코아,78
7735,前駆,전구 물질,58
11850,起こる,일어난다,10
11469,チケット,티켓,27
4759,waldorf.,월 도프,79
5141,ロシュ,로치,77
8969,互換性,호환 가능,48
12044,ミルウォーキー,밀워키,28
2939,cr然,지겨운,85
10181,飢え,굶주림,43
7556,wg.,...을 지키는 것,62
979,エクスカリバー,excalibur.,97
2018,小包,소포,86
9826,自慢する,보이죄,45
3416,スクーター,스쿠터,83
10013,ムーディーズ,변덕 스럽네요,44
10965,ジョエル,조엘,37
10765,ネオピー,네오,38
4059,機内で,onboard.,83
11089,おじさん,삼촌,36
11408,諮問の,자문,27
4138,全能,전능자,82
2399,同期しています,동기화 된,67
12663,陶芸家,도공,22
5196,粒子,입자들,47
741,ダントン,단단,98
11416,パレード,축제,32
5,イクジオン,ixion.,100
4937,嵐,대소동,76
14184,離れて,떨어져 있는,11
8184,ケロ,kero.,57
5796,主婦,주부들,73
712,めくらする,씌어 있지 않은,98
2780,プライマー,뇌관,86
1679,上り坂,고개 위로,94
8196,援助しました,자금 조달,22
14131,時代,타임스,5
1253,磨いた,우아한,21
14428,サポート,지원합니다,8
1697,書道,달필,94
7946,卸売,모조리,59
12470,パント,펀트,21
8879,セネカ,세네카,52
12862,野生,야생의,20
1211,安作,싸게,97
6920,grう,곡창,65
13588,ジョンソン,존슨,12
9624,倫理,윤리학,37
11152,バレーボール,배구,36
10136,シルク,실크,42
10389,フラッグスタッフ,깃대,41
8761,ケイ素,규소,51
161,バチルス,새균,100
12551,クリスマス,크리스마스,23
7879,コルコール,크로켓,60
11206,明日,내일,35
7421,ベスタ,베스타 여신,62
6820,半程度,월 이회 간행물,66
5021,pur,그 밖의,63
6215,sk.,놀이,58
8678,拘置,제본,47
1454,クライマー,등산가,67
536,禁欲,절제,98
189,阿る,아와,100
13160,グローバル,글로벌,16
12420,誰か,어떤 사람,25
8705,俊敏で,덕,50
7997,白熱,백열,58
9158,赤道,적도,29
9509,ヴァネッサ,바네사,48
1850,頭韻,두운,94
13263,無し,없음,16
13814,意思,~ 할 것이다,5
13495,残り,쉬다,13
12803,鉄道,철도,19
10348,pet,자그마한,41
10699,絶対の,순수한,23
10154,毎月,월간 간행물,43
1515,シュミーズ,슈미즈,90
2028,ベンダー,공급 업체,66
3917,キューピッド,큐핏,84
9310,本社,본사,17
6595,きちんとした,정돈 된,66
12228,ジェシー,제시,26
7839,うそつき,거짓말 쟁이,55
1787,アポストロフィ,아포스트로피,67
5812,lev lev,제방,63
5816,避けてください,피하십시오,6
9050,リスボン,리스본,51
2391,イマーン,이산,91
8449,地震学,지진학,54
10392,火炎,불꽃,19
12486,幾分,약간,24
2167,並べ替え,재정렬,57
3117,ゴーベス,괴짜 벨,88
14275,lan,란,59
11920,マンハッタン,맨해튼,29
7490,実験,실험,38
1052,グルコン酸,글루코 네이트,97
8903,toledo,톨레도,52
12075,現実,현실,27
4236,w w,방랑,34
13241,わかった,좋아요,16
12027,蒸気,증기,28
6602,hi hi,틈새,67
6344,見習い,도제,68
4000,スーパーパワー,초강대국,73
6230,acqu acqu,무죄 판결을 받음,69
1739,スターライト,별빛,92
368,スワヒリ語,swahili.,100
1493,固定,정착,93
10074,モハメッド,모하메드,43
7698,癰,옹,61
11432,エリート,엘리트,32
7929,インカー,잉카,40
419,爆竹,폭죽,94
837,太りすぎ,초과 중량,98
13921,言う,말하다,8
5941,堆積物,퇴적물,72
3329,心筋,심근,87
11864,スラング,속어,30
11470,イタリック人,기울임 꼴,29
5436,アンドロメダ,andromeda.,75
14056,かどうか,~이든,11
1038,魚の,수상한,97
8887,大腸菌,콜리,52
5312,菓子,과자,76
5494,マザーファッカー,어리석은 사람,75
14488,民主的,민주적,15
8299,パビリオン,누각,54
3091,北朝鮮,노스 뮤 브리아,88
13471,その上,...에,14
10917,配達,배달,33
11085,カストロ,카스트로,36
10979,表記,표기법,35
4709,恒常性,항상성,79
7621,sum,스모,61
13736,仲間の,공화국,12
10440,トランスミッション,전염,38
6284,restrenned,지탱,62
9488,密林,밀림,47
6954,精査,정밀한 조사,65
8815,obv,앞면,53
5352,ウルチン,섬게,75
9242,休戦,휴전,50
10125,sur,수르어,43
1165,ノースフォア,노인,97
1894,冒された,암사슴,78
13072,波,파도,15
10390,挨拶,인사말,34
12066,恩恵,호의,21
9383,真鍮,놋쇠,49
6571,救世主,구세주,67
4343,エノーフ,에녹,81
13414,ファインティング,화이팅,7
13411,橋,다리,13
10111,アトラス,아틀라스,43
4493,tw,꼬마 나무,79
13730,スペイン語,스페인의,12
1286,中心者,중심 업체,94
9390,プロテスタント,신교도,13
6346,バイソン,바이슨,62
11435,義務,직장,18
7342,陶器,도기류,62
3484,氷のように,쌀쌀한,86
10255,密度,밀도,41
12321,ユーゴスラビア,유고 슬라비아,26
12704,上院議員,상원 의원,13
4703,敵対者,적의들,68
3599,エンテンチ,들여다,78
8050,ゼリー,젤리,58
11771,認識された,인정 받았다,6
4896,請負業者,계약자,62
6144,ラマダン,라마단,70
8308,ナツィス,나치스,24
13724,トーマス,도마,12
5133,ズルー,줄루 족,76
10079,農業,농업,29
184,ガッラー,gullah.,100
12905,アーカンサス,arkansas.,20
1272,tw tw,조정했다,66
10473,王々に,왕,40
2985,慈善団体,자비로운,87
13165,タワー,탑,15
6806,化粧,화장품,65
2946,山羊,염소,45
4928,淫乱,뿔로,78
2277,justinian,저스티아 사람,92
3556,告げた,개량,79
10282,ダービーシャー,더비 셔,42
9181,ストックホルム,스톡홀름,50
4448,ヨセフィン,요세 핀,81
10426,ベリー,말린 씨앗,40
12544,手紙,편지,18
5749,カスティーリャー,캐스팅,73
2722,アネモネ,아네모네,89
6769,超自然,신의 조화,66
12451,データベース,데이터 베이스,24
7536,プロセッサー,프로세서,54
8013,全く,완전히,59
3172,気をそらす,산만 함,51
12594,j j,호세,23
12903,オークランド,오클랜드,20
2365,星郎,horologium.,91
332,マーグリレイト,마거리트,100
4691,クエーサー,quasar.,77
1849,育成,상임 간부회,94
8926,怠惰,나태,52
14198,平行,~을 따라,10
10159,トレーナー,훈련자,37
8336,レッスン,수업,46
11658,残りの,나머지,31
9478,ファシズム,파시즘,48
12767,十年,열개의,18
3650,振り向く,돌아서 다,82
37,rap rap,강간,33
14360,1月,1월,6
10878,アルバニー,알바니아의,38
12286,最新,최신,26
4358,大豆,간장,81
5698,ミスラーニー,잡록,73
1999,毒物学,독물학,91
8475,変わった,변형 된 것,27
12056,シュードモナス,슈도모나스,28
13484,ab,아브,13
13303,形,수치,12
13180,コロンビア,콜롬비아,17
5389,シニカル,냉소적이다,57
13351,湖,호수,14
5851,テルグー,텔루구 어,72
9224,フルバック,풀백,44
10028,ball ball,투표권,36
12336,移民,이민,22
14363,ロバート,로버트,11
3209,ミュート,무음,78
13203,お客様,선생님,16
7214,コスミック,질서 있는,63
12109,関与する,헌신적 인,20
5019,縮れた,곱슬,77
2456,cook,요리,24
12459,歩行者,보행자,24
14349,提供された,제공,6
4019,煙の,침침한,83
14377,通り,거리,10
7315,ビジネスマン,실업가,63
4884,歩く,기초가되어있다,19
7933,ミゼット,깔따구,58
10459,大作,서사시,40
1255,マエストロ,거장,96
4615,不可欠な,중요하지 않은 것,80
10026,weber,웨버,44
6414,サンガー,새겨운,69
9806,オプトピー,고르다,36
13317,インディアナ,인디애나,15
6016,スティック,스틱,22
1834,マックレーカー,뮤 로커,91
2526,hasidic,시체의,88
2476,ランダウ,랜도,91
5762,pret pret,가장하고있는,44
3723,パラノミア,흑자,85
3402,遥か,써레,83
1969,認識論,인식론,87
12585,rob,롭,22
2535,カトリ大,khatri.,91
3529,水耕栽培,수경법,83
13658,思われる,~ 인 것 같다,9
8586,引き裂かれた,찢어진,55
14353,説明された,설명,9
10052,ゴム,고무,43
11813,ミニ,미니,30
4123,フェード,바래다,51
13595,assistance assistance,보조,10
3363,独裁者,독재자,42
1558,較子,중계율,95
12661,ブル,황소,17
11971,トラック,트럭,25
6019,prev,만연하다,40
11281,視点,관점,33
12692,サミュエル,사무엘,22
3276,embaced,껴안은 것,62
12637,プログラミング,프로그램 작성,11
3827,賛美歌,찬송가,76
6115,劇的に,크게,53
12359,チャド,차드,25
4063,キリーン,킬렌,83
6754,最短,가장 짧은,66
13018,土曜日,토요일,18
9696,棚,선반,46
11493,金星,금성,19
2034,陰極,음극,90
14166,手に入れた,갖다,9
8913,クリップ,클립,38
10144,ワーグナー,바그너,43
1252,寸劇,촌극,86
9194,めったいに,손대지 않은,50
4920,エチレン,에틸렌,78
5691,テストステロン,테스토스테론,74
41,verb verb,말씨,100
11185,レオン,레온,28
52,心拍,하트 비트,99
11968,ディズニー,디즈니,28
2291,ストロンチウム,스트론튬,92
10880,wh,와트시,38
750,機能不全,부전,88
11204,訴える,항소,26
3420,コンストガー,constoga.,87
2086,ジッピー,기운찬,93
13145,アリゾナ,아리조나,17
7193,バーローフ,바르 로우,63
6127,オーバーホール,분해 검사,61
2514,イオタ,이오타,91
8884,効率,능률,34
2215,コーデック,코덱,86
12449,クレイグ,크레이그,24
13215,エピソード,삽화,12
2308,湿し,습기,83
11033,駐屯地,수비대,33
12429,孤立した,고아가났다,23
8791,ジュリオ,julio.,53
2671,ユーラシア,유라시아,90
12234,スロー,느린,23
3443,ファンタジア,환상곡,86
10431,ウクライナの,우크라이나 인,39
8132,un,유니,57
