ID,RUSSIAN,JAPAN,INTERVAL
7791,стоящий,価値がある,61
12848,синдром,症候群,20
6100,arbor.,アーバー,71
6700,шланги,スラル,57
11538,систематический,系統的,28
9451,чендлер,チャンドラー,49
4764,стрижка волос,散髪,77
1785,герва,gervais.,94
512,иль,イイル,99
4270,неолитич,狂気の,82
5375,пожертвовал,虐殺された,69
10280,филиппинс,フィリピン人,41
11218,наряду,並物,36
5357,arcadia.,アルカディア,76
7039,коллеги,相手方,50
7758,сиська,希代の,61
1402,тамара,タマラ,95
4436,галлон,ガロン,63
14349,предоставил,提供された,6
13768,сам,自体,11
2634,лапа,足,85
7229,кинетика,キネチーティック,59
11442,идентичный,同一,21
9737,камер,カム,40
2536,килограмм,キロ,88
11827,арнольд,アーノルド,30
7789,имя прилагательное,形容詞,55
12078,любитель,アマチュア,27
13174,иногда,時折,15
6813,голодный,お腹がすいた,67
5584,блюдо,皿,62
3556,выходил,告げた,79
6875,паровой котел,ボイラー,62
4112,малейший,わずかな,83
2349,состоятельство,コンスタリューション,91
11438,сухой,ドライ,31
9014,зажечь,照らす,50
2546,нуклеол,ヌクレオロス,91
6271,уязвимый,脆弱,63
2245,пешка,ポーン,77
1555,амиотрофический,筋萎縮,95
10056,мали,マリ,44
8606,глубоко,深く,55
8702,свергнуть,打倒,52
7007,скат,スティングレイ,62
11607,лама,ラマ,32
8600,марипс,マリスト,55
4250,сиамский,si si,82
6105,приостановка,ret,66
3026,лечебники,漂白剤,86
9492,двусмысленный,あいまいな,40
12589,армстронг,アームストロング,23
13453,художник,アーティスト,12
605,наезжать,流れ落ちる,99
10616,сильва,シルバ,40
13755,леос,le,11
10167,торт,ケーキ,41
4018,calais,カレイ,84
12683,клавиатура,キーボード,20
9703,крик,悲鳴,38
12677,миссисипи,ミシシッピ,22
10692,публично,public,39
1965,муравьед,ant,91
9983,заложник,人質,36
6319,экстремист,極力主義者,57
14063,отделение,部門,8
4118,лебеди,スワンズ,42
7905,джин,ジン,60
7647,адвентист,冒険主義者,58
11608,пальто,コート,28
9182,гайана,ガイナ,51
11798,растущий,成長している,23
9100,дзюдо,柔道,51
13731,пространство,スペース,12
6497,архипелаг,諸島,69
1166,транссексуал,トランスセクシャル主義,88
9093,выпускной,卒業,36
7592,очевидно,明らかに,11
13886,внедорожник,inc,18
2118,отчаяние,絶望,88
7403,виолетта,バイオレット,62
12122,автоматический,自動的に,5
2582,акт,adp.,90
9174,поздравляю,おめでとう,43
10380,хилари,h h,38
5888,метеор,流星,68
5852,толь,tol,73
400,гондуран,ホンジュララン,98
2110,патт,パッテン,89
9872,гомосексуальность,同性愛,36
13813,иметь,持っている,5
7896,разбитый,粉々に,53
5958,повернуть,thr,72
5973,матер,企画,72
10857,рухнул,崩壊,24
5674,chinook.,チヌーク,72
13417,упомянул,言及された,10
3350,тощий,スキニー,88
5952,wainwright.,無駄になる,72
3591,богомол,マンティス,86
6932,виргил,vir vir,66
10928,переговоры,交渉,26
10892,разгромить,スマッシュ,29
7408,антисемитизм,抗妊娠,58
6634,несовместный,勝ち,68
2230,энтомология,昆虫学,92
12904,спинент,紡績スター,20
3930,костюма,息切れ,84
6484,установить,インストール,22
10164,омаха,オマハ,43
991,бенн,ベネ,91
986,подвязывать,ガーター,94
12870,новобранец,ルーキー,18
2689,метра,メトラ,90
12031,альянс,アライアンス,27
3167,ариадна,アリアドネ,88
12334,гибсон,ジブソン,25
4956,лошадиные силы,馬力,78
6166,эпсом,epsom.,71
10059,пень,切り株,38
8472,тифинаг,tifinagh,56
1423,тирозин,チロシン,95
820,канцероген,カーチノゲン,88
13292,иордания,ヨルダン,16
1681,педиатрия,小児科,92
1037,сбежать,逃亡する,96
1062,экологичность,環境主義,33
11860,усердие,ウォーレン,29
5885,приостановить,つるす,22
14115,закрывать,近い,10
3775,навесной,バーナシュラー,85
12815,республиканец,共和国,18
1329,горгулья,ガーゴイル,92
2123,антитанцкий,抗タンク,92
1597,синяк,brised,72
12121,загадка,エニグマ,28
13751,указывать,示す,9
12337,параметр,setting,9
11708,средняя,中くらい,31
2352,аятолла,アヤトラ,89
7680,мастурбация,オナニー,57
278,ярмарочные площади,フェアグラウンズ,98
13479,перемена,順番,9
10610,опрашиваться,op,35
895,прививка,グラフト,89
4320,пильмонт,ピエモンテ,82
2747,на запад,西へ,29
8886,ахарья,ach ach,53
12753,окна,ウィンドウズ,11
8452,дворник,ヤーダー,56
10896,клевета,lib lib,19
10483,интуиция,インテルの,41
6432,флуоресцентный,蛍光,65
13553,жирный,はげ,13
6946,раскрытый,発言,60
13416,популярный,人気,13
448,спасательная шлюпка,救命ボート,96
10586,в любое время,いつでも,40
3800,бунзен,バンセン,85
8232,серена,セレナ,58
6405,крема,クローウェル,70
8493,дыхание,呼吸,39
14438,начал,始まった,7
13929,способ,方法,7
7303,гибкий,フレキシブル,54
13757,южный,南方の,12
9436,копенгаген,コペンハーゲン,49
5728,амфитеатр,円形劇場,74
12475,ракета,ミサイル,20
12938,закрыто,閉まっている,10
8424,горасина,hor hor,56
2269,липучка,マジック,92
5011,таланты,才能,32
10296,webster.,ウェブスター,42
5892,заслуженный,mer,73
1359,георгин,ダリアリー,96
5685,tycoon,大月,73
13547,формула,方式,13
7439,форель,マス,62
7470,утилизация,廃棄,46
7584,airbus,エアバス,62
453,энграмма,エングラム,100
10520,кинотеатр,シネマ,38
8457,фритц,フッツ,56
294,бесплодный,無駄な,100
5880,углеводород,炭化水素,68
13999,линия,ライン,8
856,удаль,u u,98
12347,рельс,レール,23
11869,пекарь,焼く,30
11092,иллюстрирует,illustratesう,13
11946,выраженный,表現された,15
7658,посылка,メーラー,62
13542,наносить удар,ストライク,12
3671,диагональ,対角線,78
4218,достижимый,可能な,70
393,тамарин,タマリン,100
952,шквал,スコール,90
4035,розничные продавцы,小売業者,39
14058,знать,知る,7
943,мандала,曼荼羅,97
2263,уборная,洗面所,92
2990,стимул,インセンティブ,74
2413,сухожилие,腱,88
4835,козерог,山羊座,79
9301,пудра,粉,46
1952,ассирия,アッシリア,93
221,галл,ガロウロ,98
10214,финский,フィンランド語,43
11677,текст песни,歌詞,29
3648,крапивка,net,81
6962,грецкий орех,クルミ,65
5079,учиться,lear,77
11258,свинья,豚,29
13360,тигры,潮吹き,12
13487,церковь,教会,13
8350,идеология,イデオロギー,43
5124,слива,梅,77
6878,биотехнологии,バイオテクノロジー,66
4299,fairbanks,フェアバンクズ,82
11713,джейк,ジェイク,31
1534,богоявление,悟り,94
10418,мафия,マフィア,41
9139,kelvin.,ケルビン,50
11494,шарнир,sh,33
7475,лазурный,紺碧,62
8381,продолжительность жизни,一生,56
1934,ашраф,アシュラフ,93
10827,поселок,決済,33
11961,ботинок,ブート,25
9991,как следствие,その結果,23
2462,риторический,修辞的な,59
7386,ацетат,アセテート,54
6142,оказывать,居,63
7214,космический,コスミック,64
3921,mfr,あふれる,84
13676,черновик,下書き,11
10648,оптически,視して,35
99,логика,ロジー,96
14114,мне,自分,5
3923,орто,オルソ,84
6627,кавказ,カッカス,68
3279,в нем,その中に,88
11703,столбец,桁,27
10759,собор,大聖堂,38
126,янус,ヤヌス,100
1340,контратаки,カウンター攻撃,58
2710,распродавать,売り切れ,87
10359,вестминстер,ウエストミンスター,42
14504,пробеги,実行,7
1151,бонжур,bon bon,97
3555,мускат,マスカット,86
8686,jeaper.,刈取,53
1969,эпистемология,認識論,87
3668,скептицизм,懐疑論,56
1049,глянцевый,光沢のある,97
7961,катистота,キャシー,59
4013,камуфляж,迷彩,78
2586,ксерокс,ゼロックス,90
808,путч,摩耗した,98
4749,филлис,フィリス,79
8843,дробилка,ダート,35
12540,губернатор,知事,21
2393,пожелание,ウィッシュボーン,89
10394,дд,dd.,41
1223,пеласты,ペルタスト,93
11090,катар,カタール,37
9633,грудь,胸,42
5261,маккартизм,マッカーヒズム,76
8107,пистолеты,ピストル,41
3494,одолевать,伝承,79
13716,меньше,以下,12
10531,бейрут,ベイルート,40
5490,страус,オストリッチ,74
12763,варенье,フォン,21
11593,христианство,キリスト教,12
12967,уэйн,wine.,19
1035,шрифт,シュリーブポート,97
9071,хорватский,クロアチア語,52
5135,caesura,けどけど,77
9417,реагировать,めくら,49
1729,социологический,社会学,42
2471,межъянга,inter inter,91
6890,севилья,セビリア,66
9396,изгородь,フェンス,39
5365,водоросли,藻類,76
11002,дуть,吹く,30
14260,функции,機能,21
9578,лотерея,宝くじ,48
3027,топаз,トパーズ,88
1810,давний,延長,94
3265,номин,nom,83
10676,опекун,保護者,38
11307,профиль,プロフィール,30
5418,деление,弁慶の,75
10551,импульс,勢いに,40
7840,монооксид,一酸化,60
381,вицевый,ヴィセロイ,97
10314,несправедливый,不公平です,42
7001,чаплина,chpl,65
13735,альф.,アルフ,12
3015,хенлина,ハントリー,88
10747,адвокат,弁護士,37
12459,ходок,歩行者,24
3476,дифосфат,無双,86
11011,черепаха,カメ,33
14432,страхование,保険,14
9732,эдинбург,エジンバラ,47
14160,работники,労働者,21
9838,норфолк,ノーフォーク,46
7577,скотч,スコッチ,62
11747,двадцатый,二十留め,31
5991,этна,エタナ,72
11012,на северо-западе,北西部,37
1997,назарене,ナザレン,93
7649,буддийский,仏教徒,59
10452,вылет из,出発,39
3652,ателье,アトリエ,85
4176,лэньер,ラニエ,83
6180,свободные места,空室,64
6212,микроорганизм,微生物,69
2054,гарибальди.,ガリバルディ,92
8518,носки,靴下,22
862,творчество,cir cir,96
3029,местоимение,代名詞,78
9581,уклоняться от,回避,41
4490,радий,ラジウム,81
340,бабушка и дедушка,祖父母,80
10852,инфраструктура,インフラストラクチャー,38
10542,родни,ロドニー,40
4903,оленей,トナカイ,79
14297,лидеры,リーダー,12
9445,похищение,誘拐,34
8945,тролли,トロール,28
8603,nordic,ノルディック,55
4203,ломка,スクラップ,52
247,лизин,リジン,100
4290,гомина,ホモイネム,82
7756,смертельно,死別,61
9969,сдвинутый,変わる,17
10512,заблокирован,ロック,27
3037,солнечность,サンフィッシュ,88
8645,приют,シェルター,45
167,тигон,ティゴン,100
7336,анархия,anarcys.,63
3790,велосипедист,サイクリスト,58
12716,техническое средство,テクニカル,15
10529,паб,パブ,39
14375,способность,能力,22
14262,корпоративный,コーポレート,16
7713,берульф,beowulf.,61
6508,рябина,row row,69
7504,ипотека,モーゲージ,60
12375,в первую очередь,主に,25
9931,пытка,拷問,39
9447,деси,de,49
5147,серванс,セルバンテス,77
2603,разница,捨て物,71
4205,ретро,レトロな,82
11264,полуфинали,準決勝,28
4711,бессонница,不眠症,80
7779,метеоризм,鼓腸,61
365,макака,マカケ,99
8185,здравоохранение,シンデレラ,58
6384,произвольно,任意に,70
11615,криво,cr,32
9812,suzuki,鈴木,46
12650,тампа,タンパ,23
10735,неванность,冒涜,29
7971,шейх,シェイク,59
1226,кабаре,キャバレー,97
3554,омни,オムニ,86
3339,общежитие,ホステル,83
1401,маргарита,マルガリータ,95
14071,верно,右,7
12473,симон,シモン,24
1206,чесотка,疥癬,97
3337,вестфалия,ヴェストファリア,88
9206,реки,リバーサイド,51
4614,горячо,暑く,80
12151,одомашненный,国内の,26
11017,ворона,カラス,27
11436,тростник,リード,33
2966,sindhi.,シンディ,88
7495,бальбоа,バルボア,62
11317,постучал,knock,23
5465,цельсия,摂氏,75
11332,пакет,パック,27
10962,статический,静的,37
14220,похожий,似ている,10
10700,обрезанный,crop crop,26
7624,указ,命,52
4099,коренф,コリンス,83
866,indef.,ef ind,97
2225,брахмин,ブラフミン,79
11329,семнадцатый,17,35
4517,нитро,ニトロの,81
14133,жизнь,人生,10
2810,кандидатура,candid candid,88
11923,андроид,アンドロイド,29
10103,нить,糸,38
11440,эквадор,エクアドル,34
8938,люк,ハッチ,50
9205,долли,ドリー,50
7274,малярия,マラリア,63
7320,дефект,def def,31
8414,невероятно,信じられないほど,39
214,yikes,うわぁ,100
10772,ацтец,aztec,38
13370,энергия,エネルギー,15
6337,картофель,ポテト,39
5699,оправдано,保証された,32
13444,начало,始まり,11
8130,джуди,堂々,58
13378,давать,与える,8
7924,дробовик,散弾銃,57
4769,парикмахерская,ヘアスプレー,79
6012,голенина,脛骨,72
7052,пиза,ピサ,65
4361,критиковать,批判,46
1639,менструальный,月経,94
2307,ув,who who,82
9759,диалог,ダイアログ,44
4252,пиял,ヒーチ,82
562,предгорья,フットヒルズ,74
13462,линкольн,リンカーン,14
12792,вспомогательный,l,21
11471,продавать,売る,21
1589,гласная буква,母音,75
2836,образцы,標本,62
10014,по-видимому,一見して,44
12772,нотр,お知らせ,21
5190,дроссель,スロットル,72
1786,далматин,ダルメシアン,74
9980,реконструкция,復興,39
10182,навигация,ナビゲーション,27
3934,берта,バータ,84
3517,argyll.,アーガイル,62
8049,собираться,mus,24
310,полимат,多い,98
3474,безболезненно,痛みに,87
6349,такома,タコマ,70
4379,ускорить,加速する,35
5604,tucson,タッソン,74
5389,циничный,シニカル,58
12640,прилавок,カウンター,21
3503,космический полет,宇宙飛行,62
4754,трещины,骨折した,52
1381,лимфатический,リリンパ,96
13763,сильно,強く,12
11528,фиг,潮,32
11252,приписывается,帰属,14
5387,бензол,ベンゼン,75
7949,ранд,ランド,59
1581,реквизит,小道具,62
9188,альт,アルト,47
1738,эзотерик,難病,94
10963,печать,切手,31
7196,архиепископ,大司教,62
11761,спортивное,アスレチック,13
13366,удостоверение личности,身元,15
2829,расплата,算切する,63
14444,продолжение,続き,5
11447,способный,有能,24
1142,сторожевая собака,ウォッチドッグ,95
5768,подразделы,サブセクション,47
4041,гаусс,ガウス,83
11550,воспроизведение,再生,28
11303,конкуренты,競争相手,30
6521,австралазия,オーストラリアの,69
1345,спрашивание,スプライト,92
1454,альпинист,クライマー,68
8387,фландрии,フランドル,56
3436,скандинавия,スカンジナビア,87
13249,speedway.,スピードウェイ,16
12237,география,地理,26
13836,один,1つ,5
7978,магний,マグネシウム,59
11196,тринадцать,13,36
9781,треугольный,三角,46
5089,tyne.,タイン,58
12333,сопротивление,抵抗,21
12989,слышал,聞いた,19
9281,отношения,関係,26
9275,тр,tr,45
6078,электронная таблица,スプレッドシート,70
4724,лизать,舐める,67
9841,юго-западный,南西部,46
2376,выяснить,確かめる,80
6573,дрезден,ドレスデン,68
4064,хулиганство,フーリガニズム,63
2468,отдаленный,仲間に,38
6177,большая ступня,ビッグフット,71
5001,камикадзе,神風,78
9902,пелотон,ペロトン,45
576,наряд,戸口,97
12002,пронзительный,ピエール,28
7478,коммандос,司令官,34
3525,горан,ゴラン,86
6812,диод,ダイオード,66
9712,цирк,サーカス,47
12214,исправления,修正,8
3511,бальный зал,球車,85
1161,мадейра,マデイラ,97
11371,зачислен,en en,30
2122,ланцет,ランセット,92
3843,олива,オリバ,85
6321,archduke.,大公,68
3643,никарагуань,ニカラグアン,84
9801,той,to,46
12623,санта,サンタ,23
14139,в сравнении,比較されます,11
12414,свободно,自由に,25
2029,охрана,救いard.,86
5068,тянуть вниз,引き下げる,78
9926,альпийский,高山,45
4158,забрызгивать,バーリー,83
105,амрита,アムリタ,100
11030,предварительный,予備,37
12243,рассел,ラッセル,26
12495,корабль,輸送する,17
11398,люпин,ルピナシ,34
6769,сверхъестественное,超自然,67
13467,разрешение,許可,14
8877,сточные воды,下水,53
9904,связался с,お問い合わせ,6
9368,сами,ourselves,49
5712,выпуклый,汚染された,36
14184,прочь,離れて,11
6084,хэш,ハッシュ,65
4801,пандора,パンドラ,78
11035,пятьдесят,50年代,35
9692,пятнадцатый,150年代,47
9817,волшебник,魔法使い,32
10853,декатлон,十種競技,38
3111,храповик,ラチェット,88
1254,бесстыдный,恥知らずの,96
12613,аф,アフダの,23
3109,устье,河口,87
12555,религиозной,宗教的,23
13596,тенденция,傾向,12
3362,стебли,茎,39
8295,саксофон,サックス,57
12692,самуэль,サミュエル,22
10241,парикмахера,宮殿,42
12298,расстроен,動揺,24
14242,маки,マック,30
7869,dixie,デキシー,60
4445,передний план,前景,81
8025,герцогиня,公爵夫人,59
8821,салон,サルーン,51
7354,сюжетная линия,ストーリーライン,57
3052,противостояние,スタンドオフ,88
3918,гедеон,ガイデオン,84
9602,шестьдесят,六十の,43
8847,зодиак,黄道帯,53
10079,сельскохозяйственное хозяйство,農業,29
6365,мирт,マートル,70
5863,реструктуризация,再構築,61
1571,недокументированный,文書化されていない,94
4567,виолончель,チェロ,80
13694,защита,防衛,10
14435,выиграл,勝利した,8
1677,ректор,レクター,94
586,бесцензурный,無修正,99
11299,виновный,有罪,35
10374,континент,大陸,35
4864,навася,ナバホ,78
161,bacillus.,バチルス,100
1065,охватывалось,包む,38
6343,проницательность,ストライト,42
9853,йель,ヤーリー,45
5554,ротари,ロータリー,74
7834,сильвия,シルビア,60
10567,ненужно,不必要に,40
7642,прелюдия,prel prel,59
13087,металл,金属,17
14221,европа,ヨーロッパ,5
1031,пена,泡,94
7187,по слухам,噂された,32
6071,монтерей,モントレー,71
9912,жилой,居住の,45
3905,ратификация,批准,84
1481,антивирус,ウイルスウイルス,95
5025,каталон,カタロニャー,78
3584,серафим,セラフィム,86
13130,восьмой,第8,17
3361,метилфенидат,メチルフェニデート,87
13081,журнал,雑誌,17
3992,гинкго,銀杏,84
4408,вершина,バーテックス,81
11990,напрасно тратить,無駄,22
3989,йокогама,横浜,84
5822,мы б,結婚した,38
10838,терминал,ターミナル,25
9122,плющ,蔦,50
5065,кадра,cad,78
12336,иммиграция,移民,22
7405,кларнет,クラリネット,62
3478,спутник,仲間たち,53
1416,таблетки,丸薬,57
12130,трафик,トラフィック,27
989,camelot.,キャメロット,97
4578,пегги,ペギー,81
2704,оповещение,警戒している,28
580,гуджарати,グジャラチ,99
2179,шахи,太平洋,92
4918,домини,ドミニ,78
13049,луна,ルナピー,18
10282,дербишир,ダービーシャー,42
6512,сальмонелла,サルモネラ,69
4012,охватывание,ストラフィー,73
248,голгори,カルバリー,100
5077,вт,vt.,77
8858,гонг,ゴング,53
6254,служанка,メイド,67
168,шмиц,シュミッツ,100
10958,остатки,残骸,31
10883,расовый,人種,25
3599,укоренившийся,エンテンチ,78
14445,тесты,テスト,5
11915,кампус,キャンパス,29
4645,отсек,区画,73
2447,счастливый,acc然,21
6827,янк,ヤンク,51
8318,underwood,木の下で,57
3402,борона,遥か,84
8056,мышей,マウス,59
8831,джойс,欣然,53
1107,хранитель,キーパー,43
11670,тринадцатый,第13回,31
8451,протесторы,抗議者,54
5506,нестабильность,不安定,74
2512,дрозофила,ショウジョウバエ,91
7275,кассета,カセット,62
4255,рефрижератор,リアバード,82
3886,диплом,ディプロマ,82
10283,мозаика,モザイク,41
2088,дебюсси,デムッシー,92
1270,архетип,arch arch,89
10441,габриэль,ガブリエル,41
13004,ответственный,責任者,11
6476,резко,鋭く,69
14055,приходить,来る,7
9509,ванесса,ヴァネッサ,48
7499,настольный,デスクトップ,62
5294,дессоус,デスス,76
4324,деб,デブ,69
8361,немедленно,即座に,57
3327,лашкар,ラシカール,88
13532,ранее,以前,13
10809,купила,買った,38
6593,трущобы,スラムスラム,66
6579,кипур,キプル,68
375,кремнеземный,シリカ,100
6839,джеймсон,ジェイムソン,66
6153,реквизиты для входа,資格情報,68
3345,лицемерие,偽善,88
10149,будапешт,ブダペスト,43
996,зак,ザキ,97
7493,душ,シャワー,47
9629,запрещенный,禁断,48
11958,свидетельствовать,se,29
12493,запланировано,予定されている,11
9488,джунгли,密林,47
4085,вики,ささやかな,83
2049,kwan.,九k,92
10828,кока,コカピー,38
12844,мэриленд,メリーランド,20
9822,уран,天王星,46
7477,бульон,パークウェイ,62
1174,карн,カルネ,94
10500,родригес,ロドリゲス,41
413,политеизм,ポリエスズム,100
6455,стафилококк,黄色球菌,69
620,военные самолеты,warplanes,99
4784,картон,段ボール,79
8305,nautica.,na na,57
11562,низменность,最低,33
8162,бомбей,ボンベイ,58
7821,кабал,カバール,59
6935,философский,哲学的,39
11769,раздел,末,31
13420,морской,マリン,12
6696,не поддерживается,サポートされていない,66
11295,запасы,用品,18
9176,беспрецедентно,前例のない,51
4592,болит,痛い,35
3472,backfield.,バックフィールド,87
13559,временный,一時的,13
2334,тезка,同名,89
7128,валентин,バレンチニア語,65
9358,не соответствует действительности,un un,49
1540,аквакультура,養殖,95
1072,сокровища,宝物,47
9430,захватывающе,エキサイティング,34
13494,запрашивает,qu qu,12
243,грот,gr gr,34
10384,снять со счета,撤退,26
7510,головки,鳩,59
8792,зевс,ゼウス,53
1918,монтаж,モンタージュ,92
6767,очевидность,目撃者,58
10254,halifax.,ハリファックス,42
13252,дождь,雨,14
4480,выровнять,均等化された,74
8367,тоби,to to,57
10437,мирный,平和的,14
6006,неандерталь,ネアンデルタール,72
3091,нортумбрийский,北朝鮮,88
5588,фаз,段階的に,25
336,mestizo,ミスティゾ,97
2726,плодовитость,肥沃な,54
9730,выпуклость,膨らませる,46
4426,бюрократия,官僚,80
6380,спектральный,スペクトル,69
860,проанализирован,分析しました,48
6977,выпустить,ped,19
14031,рано,早い,10
13617,стол,テーブル,12
6953,виноградный,ぶどうの木,59
9382,ударные,ドラム,29
10163,общаться,伝える,8
8913,зажим,クリップ,38
14169,записывать,記録,7
2472,вбок,横になる,90
1762,прерывистый,間欠,83
13103,биографический,伝記,17
9493,молекула,分子,44
5206,пэдди,水田,74
13484,аб,ab,13
8808,македонский,マケドニアの,47
1554,госс,ゴスの,95
11947,опера,オペラ,23
6825,двадцатые годы,20代,13
4692,тостер,トースター,77
7818,неопределенность,不確実性,58
1665,гоа,行きます,94
1771,стегозавр,ステゴサウルス,94
7068,басист,ベーシスト,64
2181,сквир,うまく,80
11350,партнерство,パートナーシップ,33
12909,насилие,暴力,20
1778,шэн,盛ん,94
1108,тилли,ティリー,97
7526,погружение,飛び込む,38
6823,донна,ドナピー,65
4932,дк.,dk,78
13267,онтарио,オンタリオ,16
2099,корри,コリエ,92
5516,арахис,ピーナッツ,40
2759,пагентность,ページェント,86
13243,воскресенье,日曜日,16
10037,воспринимается,知覚された,40
1292,толстой,tolstoy.,96
8495,apache.,ap ap,53
432,amani,アマニ,100
11617,см,cm,32
4986,какао,ココア,78
9453,контра,コントラの,49
14152,упаковка,パッケージ,20
10113,аспидиан,アジジアン,44
4135,призма,プリズム,82
5541,шифер,スレート,55
514,осы,ハッピー,59
12140,пиво,ビール,27
4149,рюкзак,バックパック,68
6263,канарейка,カナリア,69
12724,травма  повреждение,けが,16
12221,не могло,could,27
13377,забаненный,禁止された,10
10633,миннеаполис,ミネアポリス,40
949,геологи,地質学者,77
12963,джонни,ジョニー,19
7195,афина,アテナ,64
748,апноэ,無理店,98
1399,потенция,効力,95
5530,приманка,ぼんやら,72
4374,слабые,weak.,81
6789,сафари,サファリ,67
10846,ов,乙,38
5050,ревизионист,改訂者,71
6965,эякуляция,射精,62
7630,внеземной,眼底最新,60
3323,пинто,ピント,88
11117,бюро,局,36
2647,богослов,神学者,86
8572,заблуждение,ブルク,55
782,жеребец,牡馬,91
8941,габон,ガボン,52
11115,барселона,バルセロナ,37
6114,токен,トークン,65
6317,фотосинтез,光合成,70
339,сурьма,アンチモン,100
4629,эстрада,エストラダ,80
10821,норма,norm,37
11315,начальство,優れました,31
13325,застраховать,保証する,14
4615,неважно,不可欠な,80
6307,эзра,ezra.,70
6819,паддок,パドック,67
3381,миниатюры,ミニチュア,62
4353,meiji.,明治,81
7173,бис,ビス,41
4067,беспроводной,コードレス,83
404,пальмира,パルミラ,100
10122,имеет место,発生する,11
9376,воздушный змей,凧,49
13562,месяц,月,10
8469,холера,コレラ,56
9247,дженни,ジェニー,48
3530,телец,ふくらはぎ,86
2419,плантации,農園,69
3565,озадаченный,困惑した,43
13906,каждый,それぞれ,8
13879,сейчас,今,7
10119,супермен,スーパーマン,44
8529,салфетка,スレッター,55
6296,стиль жизни,ライフスタイル,64
8437,посметь,あえてする,48
8693,сгоревший,焼けた,54
7871,лим,lim,60
2140,пропитанный,浸した,84
13604,спортивный,スポーツ,10
1925,донн,don don,93
7126,бегая,逃亡した,45
2414,зубная щетка,歯ブラシ,91
11932,общно,一般的に,29
13400,карьера,キャリア,14
6981,эмиссионный,ew.,65
8453,отравление,中毒,37
14427,ответ,応答,11
4664,мило,ミロの,74
3586,аномальный,異常な,70
3411,полиэстер,ポリエステル,85
7019,завет,契約,61
10770,дирижабль,zeppelin.,38
14022,полиция,警察,10
2886,сомеры,サマーズ,89
14214,потребности,ニーズ,6
10712,карнеги,カーネギー,39
4992,ксенон,キセノン,78
11972,дорожка,道,28
9693,гепард,チーター,45
1011,отрезать,切り落とす,97
695,arad.,アラド,98
1761,джинни,ジニー,94
11051,крупный рогатый скот,牛,37
13897,сделал,作った,5
11495,обезглавленный,ヘッドレス,33
13742,мальчик,男の子,10
3330,гремучий,ガラガラヘビ,87
1488,историография,歴史生物,94
14237,известен,知られています,9
5043,мальтий,マルタシー,78
14317,вовлеченный,関与した,9
11904,двенадцатый,第12回,29
7151,вар,var,64
5152,пренебрежительно,亡くなる,77
191,остента,派手な,100
3758,персей,pers pers,85
10869,ден,den,38
5370,волатильный,揮発性,68
5382,обозначить,わずかして,29
6183,картель,カルテル,66
6747,осуждение,無視されました,56
4493,вариант,tw,80
1236,спецификация,スペック,63
10536,овца,羊,40
2855,беспечный,不注意,85
12360,снег,雪,25
2899,разоружен,武装した,58
1606,смятение,狼狽,85
13902,должностные лица,役人,9
6252,излечивать,治す,62
1525,любера,潤い,95
1998,распространение,伝搬,68
11497,нормандия,ノルマンディー,33
5445,галактик,銀河の,75
6016,палочки,スティック,22
13125,произведение искусства,芸術作品,17
14007,увеличивать,増加,12
5827,заключать,concl concl,24
7932,побуждение,rubる,60
12530,секретарь,秘密,22
7721,апокалипсис,黙示録,61
3316,ламп,lam,88
6437,ремесленник,職人,69
12190,брэндон,ブランドン,27
7005,акустический,音響,60
13233,семи,半の,16
2268,ага,アガ,92
976,патриархи,家父母,82
12197,летучая мышь,コウモリ,9
7904,вмятина,凹み,57
3149,sexton,西部,88
6269,углеводы,炭水化物,69
10436,замещенный,代わりに,21
6247,ном,ノーマ,70
9721,фудзи.,富士,47
2773,прокалывать,細流たる,84
14366,семь,セブン,10
3712,подкубант,スキューバ,85
14049,недавний,最近の,5
12153,удовлетворять,満足させる,15
13708,несмотря,にもかかわらず,12
9047,планер,グライダー,46
9729,девятнадцать,n n,47
11102,вчера,昨日,37
10947,стойка регистрации,受信,29
9587,штаны,撫でれた,47
13843,все,全て,6
2613,амбиция,野望,74
10005,fiesta.,フィエスタ,44
13746,обработать,処理する,10
12499,терроризм,テロ,18
10750,эфир,エリ,39
1471,гилгамеш,gilgamesh.,95
4770,hoosiers,ホーザー,74
8807,восприятие,感知,47
3937,сходить,降りる,38
13368,трофей,トロフィー,14
12977,обсерватория,展望台,19
12618,кабель,ケーブル,22
9477,клинч,クリンチ,23
3056,варфоломей,bartholoomew,88
9680,каминда,和解,47
11177,трансмировать,シャトル,35
9976,православный,正統派,45
9945,зоопарк,動物園,44
3531,водно-болотное угодье,湿地,81
10604,поход по магазинам,買い物,24
1991,средний восток,中東,93
6957,стелс,ステルス,66
11952,акула,鮫,22
14495,французский,フランス語,11
14487,ноябрь,11月,6
2165,электрофорез,電気泳動,92
9650,тривиальный,些些たる,45
8030,блан,ブランク,59
6286,йод,ヨウ素,70
7710,срок действия,満了,61
11700,микки,ミッキー,31
4930,очки защитные,ゴーグル,75
6996,антарктика,南極,65
11537,производная,派生物,20
12949,подходящее,適切,13
8015,раввин,ラビの,57
10961,драконы,りゅう,17
2745,камбрийский,カンブリア,89
9932,веревич,ヒース,45
4654,персефона,persephone.,80
8483,блок,ブロック,55
12501,гомера,ホーマー,21
10218,отношение,peraining,38
4616,лат,lat,79
6800,мэй,ma,66
2509,арбалет,クロスボロー,91
11412,заброшенный,放棄された,29
