ID,CHINESE,DANOIS,INTERVAL
11853,维京人,vikings.,23
12177,推,skubbe,17
8995,萨迦,saga.,51
6430,格条,gimp.,68
8102,邻接,nabo,36
12411,溪,creek.,24
12574,摩尔,moore.,22
3678,诺格,notoriety.,85
11464,市中心,downtown.,33
4359,爱情,fond,68
77,麦克斯菲尔德,macclesfield.,100
4841,烙黑,pyro.,78
3986,狼人,werewolf.,83
11956,洞,hul,23
7999,萨凡纳,savannah.,59
10025,哈勒姆,harlem.,44
1312,不专业,uprofessional.,95
9679,盔甲,rustning,21
12691,友好的,venlige,21
10161,蝙蝠侠,batman.,43
11819,降级,relegeret,24
1575,amused.,moret,15
11635,不清楚,uklar,31
6089,扩散,diffusion,59
9555,受体,receptor.,41
7322,植物群,flora.,62
330,戴维,dawe.,85
2256,摩泽尔,moselle.,92
2351,榆树,elm.,84
11238,逮捕,anholdelse,17
11090,卡塔尔,qatar.,36
182,翻盖,klap,88
12392,他妈的,fuck.,20
12855,医疗的,medicinsk,19
8704,埃莉诺,eleanor.,54
7648,邓迪,dundee.,61
13897,制成,lavet,5
14519,带来,tage med,6
14515,芝加哥,chicago,11
1193,zs.,z er,97
13972,文件,fil,6
11093,大炮,kanon,33
6968,佐罗,zorro.,65
9967,昂贵的,dyrt,33
11143,激光,laser.,35
1789,颈椎网,cervical.,94
10566,台北,taipei.,39
13769,理解,forståelse.,9
14170,已收到,modtaget,6
4588,蒙皮奇,ecliptic.,80
11462,圆顶,dome.,32
12340,穆罕默德,muhammad.,25
4757,免疫,immunitet,47
1196,达梅尔,damme.,97
920,水彩,akvarel,97
11392,教授,professor,31
4923,重新安排,omlægges,74
9668,踝,ankel,45
11968,迪士尼,disney.,28
1825,螺,spiro.,94
13675,光,lys,11
14000,用户,bruger,5
7986,目瞪口呆,stunned.,42
1164,刺激措施,stimulus,97
12873,纸,papir,18
703,手电筒,lommelygte,93
1573,新闻,neologisms.,77
3882,土拨鼠,groundhog.,84
4981,乱伦,blodskam,78
3637,希尔曼,hillman.,85
11792,磨损,slidt,30
7594,祖父,bedstefar,61
614,查看,kontrollere,93
8396,声望很高的,prestigefyldte,56
8309,目录,katalog,53
6667,谭,tam.,65
11731,肯尼亚,kenya.,30
7758,毕,sith.,61
9957,飞行,fløjet,44
1744,卡拉姆,kalam.,94
6466,烤箱,ovn.,62
14071,正确的,højre,7
12736,紧迫,pressning,12
11442,完全相同的,identisk,20
3150,关掉,lukke ned,86
13411,桥,bro,13
1908,发光,glødende.,72
1092,鹅毛笔,quill.,95
8107,手枪,pistoler.,40
11301,佛,fo.,34
13062,女孩们,piger,12
9235,极光,aurora.,50
5049,簇绒,tufts.,75
8743,投标,øm,47
11065,冥王星,pluto.,37
4015,夏洛茨维尔,charlottesville.,83
6302,蜗牛,snegl,64
399,碳酸氢盐,bicarbonat.,100
14375,能力,evne,22
7323,棚,skur,55
371,梯形,trapezoid.,97
8411,波尔图,porto.,56
5976,无聊,kedsomhed,71
13489,鼎盛时期,prime,13
8461,施耐德,schneider.,55
6587,悄悄,lige så stille,68
10072,传奇的,legendarisk.,43
12765,葡萄牙,portugal.,21
298,加法器,adder.,100
14335,伟大的,store,8
3077,排版,typografi.,88
3428,棒冰,popsicle.,87
11112,格里芬,griffin.,35
11244,红衣主教,kardinal.,15
225,back,backstretch.,100
12577,迪,di.,22
12757,杰瑞,jerry.,21
14414,不能,kan ikke,10
4651,军人,servicemen.,80
13090,重新分配,omfordelte,17
4094,维纳,wiener.,81
3507,平壤,pyongyang.,86
2447,acc,ved et tilfælde,20
82,皮博迪,peabody.,100
3200,造成,tilfører sig,52
3097,不赞成,misbilligelse,74
6075,残忍的,grusom,71
6696,不支持,unsupported.,65
8265,着陆,landinger.,11
7435,兄弟情谊,broderskab.,62
694,奸诈,forræderisk,97
2737,教科文组织,unesco.,89
6701,圣殿骑士,templar.,66
1659,吸烟者,ryger.,80
13529,宽的,bred,12
9015,滑冰,skøjte,20
6063,失真,forvrængning,43
8600,马里斯特,marist.,55
7946,批发的,engros,59
1247,沃特曼,waterman.,96
10700,裁剪,beskåret,26
12642,娱乐,underholdning,19
12244,词缀,affix,26
11003,咖啡,kaffe,37
11458,最小,minimal.,28
8987,错字,tastefejl,31
4998,谢语,sharif.,77
2254,前书前,prequel.,92
5314,迪基,dickey.,76
889,三元,ternary.,97
4879,雇佣兵,mercenary.,60
11094,复活节,påske,36
11374,纳什,nash.,34
1923,拉丁美洲,latimer.,93
10230,罗马尼亚人,rumænsk.,42
11092,说明,illustrerer,12
1922,海员,sømand.,93
5583,重新遍布,reworded.,51
10739,理查森,richardson.,38
13863,不,ingen,6
6346,野牛,bison.,62
9309,鲁宾,gnide i,49
8931,童年,barndom,52
9772,牛棚,bullpen.,45
6972,盖恩,gurney.,65
14392,部分,dele,8
11208,好莱坞,hollywood.,35
6198,旗舰,flagship.,70
8372,麦克白,macbeth.,56
4927,毫巴,millibars.,74
9076,奇异,bizar,50
4893,最容易的,nemmeste.,78
3699,松弛,slack.,83
13309,管理,lykkedes,9
6412,备忘录,memorandum.,68
13358,冬天,vinter,14
12428,福音,evangelium,24
934,钉十字架,korsfæstelse.,97
10069,喇嘛,lama.,42
5970,取缔,outlaw,52
6259,宣扬,svoret,70
6867,蔑视,foragt,63
6773,色谱法,kromatografi.,66
3906,撒哈拉兰,saharan.,84
5724,戏法,jonglere,72
4217,极权主义,totalitarisk.,68
5446,差异,uoverensstemmelse,59
2150,惨,muffed.,92
10244,格罗,giro.,42
9982,减,minus,44
2188,文件夹,folder,88
13431,俄罗斯,rusland,14
10654,说出,rap.,34
7343,啦啦队,cheerleading.,58
13681,发送,sendt,12
1261,嘲笑,latterliggøre,33
7977,结,knude,28
344,羟,hydroxyl.,84
10998,广阔的,vast.,37
14084,移动,bevæge sig,8
10445,脖子,nakke,38
11574,百分,procentdel,32
11420,馅饼,pie,32
3063,蓝宝石,safir,88
7802,循环,cyclonic.,11
13685,宣称,påstand,9
4152,前哨,outpost.,68
8481,遗嘱,testamente,54
6225,锅炉制造商,boilmakers,68
3834,哨兵,vagtpost,81
406,湄公河,mekong.,100
1688,小龙虾,crayfish.,95
10323,血块,gore.,40
3440,棋圣,grandmaster.,87
12401,有价值的,værdifuld,24
7536,处理器,processor.,54
6725,静脉,vene,60
9928,即将到来,kommende.,44
14164,制作,gør,5
10473,王,wang.,40
7632,外表,outlook.,59
10592,火腿,skinke,38
6464,拍卖,auktion,60
4521,奇特,ejendommelige,75
8407,柴草,fagot.,52
5228,关节炎,gigt,76
5471,自由女神偶,libertarian.,62
5783,优质的,årgang,73
1936,冠,coronet.,89
10516,毫无戒心,intetanende.,40
3559,乐观的,optimistisk,80
8322,撒,chow.,56
4382,亲属,kin.,81
8143,圆,circular.,57
6575,涛,tao.,63
7601,空白,ugyldig,56
6805,宽广地,bredt,66
5690,家畜,husdyr.,74
10356,幸存者,overlevende,32
1304,木工,træbearbejdning,87
1524,史努比,snoopy.,95
6872,消亡,demise.,65
10619,企业,enterprise.,35
11496,纳什维尔,nashville.,32
6322,精神分裂症,skizofreni,70
8677,自闭症,autism.,54
12807,加上,koblet,12
1195,芬太尼,fentanyl.,97
12153,满足,tilfredsstille,15
7666,错误的,fejlagtigt.,61
12994,震级,størrelsen,18
11901,英寸,tommer,20
7852,摇篮,vugge,59
6079,不允许,disalloged.,64
8317,埃克森,exxon.,57
12929,三倍,triple.,18
951,图尔,tuareg.,97
11983,公民,borgere,23
7267,利默里克,limerick.,63
2757,熏鲑鱼,røget laks,89
4300,独木舟,kano,71
13655,一般来说,generelt,7
7363,外场,outfield.,15
9884,十八,atten,45
10427,稳定的,stabil,39
7722,卍,swastika.,60
3595,农药,pesticid.,79
11548,比率,forhold,31
4535,聪明,smartere,80
7519,西尔维斯特,sylvester.,62
3529,水培素,hydroponics.,83
9786,术语,terminologi,45
7157,窗帘,gardin,61
13628,极,pol,12
3268,拮抗剂,modstander,65
7190,游戏玩家,gamer.,63
1572,陨石坑,craters.,46
2489,雌雄同体,hermaphrodite.,90
3519,克劳迪斯,claudius.,86
3958,潜意识,subliminal.,83
11629,萨斯喀彻温省,saskatchewan.,31
2072,高脚杯,pokal,91
4874,虚拟,fiktive.,78
11502,特立尼达,trinidad.,32
5560,越位,offside.,74
11791,捷克斯洛伐克,tjekkoslovakiet,30
10266,专利,patent,37
1681,儿科,pædiatri,92
12052,成为,bliver til,7
7260,睾丸,testikel,61
10153,松树,fyrretræ,40
7875,清洁,rensning,55
6331,am,amor.,68
2306,扫帚,broom.,89
4586,走路,gå over,79
3772,心兰,heartland.,83
11618,约克郡,yorkshire.,31
1529,直肠,endetarm,95
347,邮差,postbud,100
66,查明,pinpoint.,94
14482,为什么,hvorfor,7
7827,迪士尼乐园,disneyland.,60
4262,腹股沟,lyske,82
14124,报告,rapporter,5
7398,使徒,apostel,49
13663,路易斯,louis.,12
10439,恶毒,vicim,40
12323,ch,chuck.,25
2376,探明,fastslå,79
11560,穿,have på,22
3553,科尔玛,colima.,86
13236,戴维斯,davis.,14
1578,液晶,lcd.,95
2021,氟化物,fluoride.,80
11715,通道,passage,28
8105,有意识的,bevidst,58
9548,梅,meu.,48
9485,幼稚,barnlig,47
227,美容,kosmetik,100
4120,卡斯,cass.,82
4721,赛季中期,midseason.,79
13323,英国,storbritannien,15
6801,咀嚼,tygge,39
2826,三次,tre gange.,88
10301,狂欢,karneval,41
12770,欢乐,joyous.,21
7944,尘土飞扬,støvet,59
8024,肝炎,hepatitis.,58
9770,越南语,vietnamesisk.,46
560,处女膜,hymen.,99
11254,降落伞,faldskærm,33
1250,胜过,louder.,96
8113,近战,melee.,57
12190,布兰登,brandon.,26
10870,孟加拉,bengal.,26
11926,圣经,bibel,28
14495,法语,fransk,10
5736,萨尔萨,salsa.,73
5117,林地,woodland.,63
11377,录取,indrømmet,23
11911,云,sky,25
10551,势头,momentum.,39
12467,最低限度,minimum,24
2387,沟壑,gully.,88
5726,虚幻,uvirkelig,72
13177,轮询,afstemning,13
8624,疱疹,herpes.,54
5399,暨,cum.,75
935,硬木,hardwood.,97
2579,走狗,lackey.,88
8139,sk,skid.,55
3493,闪烁,twinkle.,86
11788,暗杀,snigmord,25
7581,屠宰,slagte,54
13665,l,skød,10
9815,绞刑,hængende,31
13352,委员会,udvalget.,14
3104,年轻人,youngsters.,78
13572,结构体,struktur,12
5667,卡希尔,cahill.,74
5673,调制解调器,modem,70
1542,sav,savant.,95
12282,疯狂的,helt vildt,25
5986,蒙德,monde.,72
4853,前列腺,prostata.,77
992,光泽,gloss.,87
2683,车身,karrosseri,89
7376,评估员,assessors.,62
5457,活着,belive.,75
12821,分类,klassifikation,19
4554,普罗米修斯,prometheus.,80
13697,斯蒂芬,stephen.,12
7294,德沃克,dvorak.,63
12271,解散,opløst,24
10567,不必要地,unødigt.,39
269,直立,opføre,47
2600,密友,chum.,88
6630,西瓜,vandmelon,66
13878,所以,så,5
13679,印度,indien.,12
909,奥特斯,otters.,43
1690,青光眼,glaukom,95
10636,西奥多,theodore.,39
12890,标签,etiket,14
13304,粉丝,fans.,11
2937,有害的,devrimental.,77
2791,可玩,spilbar,89
13338,毫米,mm.,15
11141,星期六,lør,36
14348,服用,at tage,5
10523,机壳,chassis.,40
3318,扣留,medheld,87
12510,物品,vare,18
13117,迭戈,diego.,17
5539,海牙,haag.,74
4447,蠕动,creep.,68
6731,达克,duc.,66
12344,最快的,hurtigste.,25
7122,牛腩,mørbrad,64
480,单体,monomer.,97
2748,布尼安,bunyan.,89
617,冻,froze.,99
3465,浪,wm.,87
11246,本质上,i det væsentlige,26
1696,纳布卢斯,nablus.,95
195,丁格尔,dingle.,100
14366,七,syv,10
14128,行进,marts,5
12352,布里斯班,brisbane,25
14491,购买,køb,25
13212,明显地,naturligvis,16
177,怀旧,nostalgi,100
3121,枣,jujube.,88
11008,大使馆,ambassade,34
4389,不可撤下,uigenkaldeligt,80
5792,股份,equinox.,69
2089,未经讨论,uninvolved.,92
12254,内部的,indre,9
5944,尸体,lig,61
11321,跋涉,trek.,34
3972,季刊,kvartalsvis,83
6694,梅林,merlin.,67
8669,便宜的,billig,54
9507,可疑,tvivlsom,48
380,烷烷,alkane.,96
4072,黑人杰克,blackjack.,82
7264,胡扯,ævle,60
14148,建议的,foreslog,9
2645,专制,autokrati,90
7533,羊毛,uld,62
4263,赫兹,hertz.,82
5482,纵火,brandstiftelse,74
6283,蒙彼利埃,montpelier.,70
5643,羧基,carboxy.,74
3725,赫格,hg.,85
1437,坚定,staunch.,95
2508,两星期,fjorten dage,88
12299,理由,grunde,12
6961,赫本,hepburn.,65
4256,霍尔斯特,horst.,82
11121,爱沙尼亚,estland.,36
8131,令人愉快的,behagelig,58
1991,中东,mideast.,93
9751,起诉书,anklage,40
8142,多变,varieret,20
11517,萌,moe.,32
4642,不幸的,uheldig,80
7828,三脚架,stativ,59
4845,桥播,bridgeport.,78
12737,磨坊主,miller.,21
12731,完美的,perfekt,21
7275,盒式磁带,kassette,61
7895,推力,stød,54
9170,块,bulk,50
2477,径流,runoff.,90
8955,克林特,clint.,52
7404,手腕,håndled,59
12002,皮埃尔,pierre.,28
8150,夹具,fixture.,42
3154,不受影响,upåvirket,88
7555,花岗岩,granit,62
210,马隆蒂,maronite.,100
12506,院长,dekan,23
1725,可爱,sotable.,94
5797,半导体,halvleder.,69
7730,拦截器,interceptor.,55
7405,单簧管,klarinet.,62
2175,不明确的,undefined.,91
601,新浪,sina.,99
10338,艾默生,emerson.,41
2951,水解酶,hydrolase.,88
1621,聚苯乙烯,polystyren,95
8204,塞西尔,cecil.,57
13875,他们,dem,6
7436,谢,sheriffer,61
12159,火箭,raket,20
1007,哈米琳,hamline.,97
1740,穷人,fattigere.,94
8459,财政部,treasury.,55
7599,衬垫,liner.,58
1726,瞬间,øjeblikkelig.,80
12592,行为,acts.,9
493,偏头痛,migræne.,96
12478,大大,i høj grad,24
12400,干净的,ren,19
14407,预计,forventer,11
8210,格拉夫,graf.,57
2029,保障,beskyttning,86
6849,赫拉克斯,heliac.,66
13312,弗朗西斯科,francisco.,15
3091,诺福利亚语,northumbrian.,88
4301,西兰花,broccoli.,82
2523,打屁股,spanking.,82
6664,胃肠道,gastrointestinal.,67
11888,雅虎,yahoo,29
11460,四十,fyrre,31
13256,维多利亚,victoria.,15
8345,萨拉,sala.,56
12004,水平,niveauer.,11
13169,诽谤,ærekrænkende,17
10158,餐厅,restaurant,37
5406,消化,fordøje,52
7655,禅,zen.,61
12543,合同,kontrakt,19
8841,整体,helhed,53
9232,爆裂,burst.,46
8178,出口,eksport,38
1846,国库,eksekutiv,94
10123,喇叭,horn,34
6556,沉没,sunk.,68
3811,公克,gram,64
4127,辛烷,oktan.,82
7663,放射性,radioaktiv,60
3407,红木,redwood.,83
8093,裙子,nederdele.,46
2968,搅动,agitation,68
7563,温和的,mild,62
8998,不可靠,upåliteligt,51
3625,萨尔维亚,salvia.,85
13201,借来的,lånte,16
10261,党派,partisan.,37
2465,马夫,brudgom,76
12442,抓住,fangst,18
1129,哈卡,oka.,95
2466,叫声,sayers.,83
3690,令人生畏,skræmmende.,84
6085,最重的,tungeste,71
13390,食物,mad,14
6064,帕拉斯,pallas.,71
6127,过修,overhaling.,61
3627,品红,magenta.,85
5036,弗吉尼亚人,virginian.,70
8316,冻结,frosset,57
13772,绿色,grøn,11
5141,罗氏,roche.,77
8551,等离子体,plasma.,55
11234,准将,brigadier.,35
10377,伙伴,partner,32
4285,辛西娅,cynthia.,82
8214,发作,anfald,54
9765,林奇,lynch.,42
5163,折扣,rabat,57
7487,洋葱,løg,57
8242,超越,overgået,45
5333,格兰德斯通,gladstone.,76
11586,里约,rio.,32
9835,询问,forespørgsel,42
6760,外围,perifer.,60
13936,我们的,vores,5
11933,航空公司,airlines.,24
9983,人质,gidsel,35
4900,青霉素,penicillin,78
12830,车轮,hjul,16
2796,海沃德,hayward.,87
92,解体,desintegration.,76
12070,解决方案,opløsning,23
10854,艰难的,hård,37
8835,斯特林,stirling.,53
11927,萨默,semper.,29
1626,卡罗尔斯,carolus.,95
14027,计划,planer,11
1576,狐狸,foxy.,95
6211,反弹,backlash.,70
4289,隐含,implicit.,82
2360,蕨菜,bracken.,89
10791,十四,fjorten,38
11231,巡逻,patrulje,25
14029,大约,rundt om,8
8206,巨石阵,stonehenge.,57
11664,赛勒斯,cyrus.,31
14430,纽带,bånd,19
13794,和,og,5
827,进口,fjord,97
10869,den,hule,37
5311,气垫船,hovercraft.,76
3400,肌肉,muskler,36
5261,麦卡锡主义,mccarthyism.,76
1096,梦魇,mareridt,58
10553,卢瑟福,rutherford.,39
10673,括号,beslag.,25
2761,仇恨,hatteless.,89
5997,斯坦因,stein.,71
1279,刺破,punkteret,65
1844,托特特,trotter.,92
11313,ad,adolf.,34
9533,洲际,intercontinental.,48
12259,档案,arkiv,12
4777,工会主义者,unionist.,69
2459,香烟,cigaretter.,49
9493,分子,molekyle.,43
3968,渔夫,fisker,83
2448,调用,påberåbt,69
9594,书呆子,nørd,43
12591,锻炼,dyrke motion,19
5559,存在主义,eksistentialisme.,69
12722,母亲,mor,21
7526,潜水,dive.,38
9016,乐队,orkester,50
12621,本国的,hjemmehørende,21
12487,正义,retfærdighed,23
6555,震荡,hjernerystelse,65
9492,模糊的,tvetydigt,39
9637,扫,feje,28
5972,下沉,håndvask,51
1754,助药版,mnemonic.,90
5106,逆天,utrolig,70
12279,准备好,forberedt,16
9816,惊悚片,thriller.,45
12099,伯爵,earl.,27
11705,艾萨克,isaac.,31
8868,无偏见,upartisk,52
2361,陵,mausoleum,90
6448,高棉,khmer.,69
2509,弩,crossbow.,90
14173,增加,øget,12
4258,前面,fore.,82
1540,水产养殖,akvakultur,95
7671,生态,økologi,51
7099,叛国,forræderi,62
10753,陈,chan.,38
8122,访问,adgang til,8
13231,安东尼奥,antonio.,16
4549,果糖,fructose.,80
4693,漫画家,tegneserieist.,68
11612,布莱尔,blair.,31
4715,腿筋,hamstring.,79
2095,粘液组,lysosom,92
11935,物理,fysik.,7
2610,詹,jen.,90
1823,表现主义,ekspressionisme.,94
6385,尽快,asap.,69
14296,结束,sluttede,7
6013,专栏作家,kolonneist.,66
9158,赤道,ækvator,28
1062,环境主义,mulighed  mulighed,33
13061,告诉,fortalte,18
13914,存在,at være,5
13067,兄弟,bror,12
7291,苏马特拉,sumatra.,63
12601,相等的,tilsvarende,21
8667,象牙,elfenben,54
4121,铺砌,paved.,61
1770,莱恩,layne.,94
4241,牛皮纸,kraft.,82
895,接枝,pode,89
13955,高的,høj,7
593,染色质,chromatin.,99
1253,抛光,poleret,20
9918,撒但,satan.,38
10052,橡皮,gummi,43
7988,设想,scenarie,47
561,芦笋,asparges,99
8298,来临,advent.,57
5216,哈库斯,brutus.,76
4500,夏,charon.,80
3238,奈达特,nematode.,88
10176,拉合尔,lahore.,42
11320,脚步,trin.,16
12175,妻子,kone,27
6301,晕眩的,svimmel,65
8097,凡里安,viridian.,58
12498,运气,held,23
13094,达,da.,16
11441,路线,ruter,16
5438,汤金,tonkin,75
752,昏睡,sløvhed,98
12723,周一,mandag,21
9019,詹娜,jenna.,52
90,气肿,emfysem.,100
13333,合理的,rimelig,6
3450,页脚,footer.,83
7092,托罗,toro.,61
2092,点心,dessert,92
3594,重叠,overlappende,56
2599,保镖,livvagt,81
7212,称重,veje,45
292,无可否认,undeniably.,78
6291,压制,undertrykke,39
7587,嘘,boo.,50
528,哈伊恩,hayne.,99
9004,职业技术,polytechnic.,51
5775,除数,divisors.,68
4051,盟,firth,83
1988,萨拉拉,samarra.,93
7307,发明者,opfinder,53
10600,堕落,faldet,39
395,胖乎乎的,buttede,100
1228,潮湿,wettest.,97
3452,不服从,ulydighed,83
4616,拉特,lat.,79
725,纺织品,tekstiler.,63
7079,米尔扎,mirza.,64
10876,清楚的,distinct.,23
2094,甘油,glycerol.,92
7225,θ.,theta.,63
9653,吹嘘,blæst,47
7708,豪猪,porcupine.,61
12163,牛顿,newton.,27
2421,过失杀人,manddrab,90
6578,阿斯伯格,asperger.,68
4674,协奏曲,concerto.,77
10713,隧道,tunnel,35
3778,电磁,elektromagnetisme.,46
7051,易于,tilbøjelige,64
2749,雨淋,rainer.,89
7745,地牢,fangehul,42
14157,满的,fuld,8
4964,阿瓦隆,avalon.,78
13299,遇见,mødte,12
6407,卢浮宫,louvre,69
13602,第五,femte,12
565,蒙西西德,mysid.,99
12786,温哥华,vancouver.,21
2259,玻璃纤维,glasfiber,92
8498,灵感,inspiration,28
3879,达格尔图维尔,vovehals,80
5550,薰衣草,laver.,74
4032,试剂,reagens.,79
5987,水印,vandmærke.,64
9896,座右铭,motto.,42
8229,权威性,autoritativt,55
12764,最糟糕的,værst,21
12124,换,lejligheder,22
13780,y,y.,11
13483,日历,kalender,13
2264,穴居人,caveman.,92
9140,克莱斯勒,chrysler.,50
701,椭圆,ellipse.,93
9568,拱廊,arkade,47
12122,自动的,automatisk,5
3263,拥有,besidder,19
13176,中,midten af,16
10895,民兵,milits,35
11887,病毒,virus,29
4709,稳态,homøostase,79
10887,弗雷德里克,frederick.,38
7905,杜松子酒,gin.,59
9174,祝贺,tillykke,42
9017,指甲,søm,29
2587,洞察,insights.,46
13538,遵守,overholdelse,13
9429,梅奥,mayo.,48
3675,窃听,tapping.,48
2785,纽马克网,newmarket.,89
3854,色调,hue.,82
2833,挂毯,tapestry.,88
8977,狙击手,snigskytte,48
12545,卫星,satellit,22
5378,通配符,wildcard.,76
4567,大提琴,cello.,80
2765,斯文,smyrna.,89
10596,赛马,racehorse.,28
620,战车,warflanes.,99
2167,重新排列,omlægning,57
5326,搭档,recap.,61
5496,纽尤,nye.,75
2138,律,lovløs,85
10391,跳跃,hoppe,8
7184,复仇者,avengers.,40
1970,精装,hardcover.,93
8851,bl,blatant.,53
1879,飞船,rumskib,84
2852,胆量,tarm,62
10812,礁,rev,38
11994,扩展,udvidet,16
133,桑给巴尔,zanzibar.,100
2440,药理,pharmacological.,78
8405,乌尔斯特,ulster.,56
3664,学生们,elever,73
12603,丹佛,denver.,23
11580,胜利者,victor.,30
872,彼拉多,pilated.,97
7529,歌德,goethe.,62
14092,运营,operationer,6
8480,含义,implikationer,40
11902,蒙哥马利,montgomery.,29
6953,藤蔓,vine.,58
7373,骄傲,privy.,62
10628,教学,undervisning,29
7978,镁,magnesium.,59
4220,法医学,forensics.,45
1829,笨重,unwieldy.,93
10818,荟萃,meta.,38
8656,分解,sammenbrud,53
0,意图,intents.,7
10779,轴,akse,38
3222,西西里人,sicilianske,84
8469,霍乱,kolera,55
4688,彪马,pumma.,74
6846,我知道,ik.,66
13308,科罗拉多州,colorado.,15
10960,马尼拉,manila.,37
1891,黑客,hackere.,40
136,欧洲环保局,epa.,100
4481,英俊,handsome.,79
3989,横滨,yokohama.,83
12297,生物学,bio.,24
13742,男生,dreng,10
7738,未经验证,unverified.,46
10322,伯克,burke.,38
7428,洗礼,dåb,62
2929,多巴胺,dopamin.,88
3339,旅馆,hostel.,82
13870,最多,mest,7
5206,稻田,paddy.,74
14171,四月,april,5
10525,微小的,lille bitte,40
10813,维也纳,wien.,38
14437,分离,adskille,13
10872,狭窄,smal,32
8628,口号,slogan,44
13852,一些,nogle,6
9146,最后期限,deadline,50
3787,白头,whitehead.,84
11900,水晶,krystal,27
13496,队长,kaptajn,13
6486,艾迪生,addison.,68
1514,警觉,årvågenhed,62
11286,趋向,tend.,27
826,房东,udlejer,91
9244,卡罗琳,caroline.,49
2981,激流,torrent.,85
3620,一般,totent.,85
9304,三文鱼,laks,49
11960,imperial,kejserlig,24
11433,宽松,ubesejret,33
5389,愤世嫉俗,kynisk,57
12751,调频,fm.,21
7326,重置,nulstil,60
10344,饮食,kost,40
8319,智者,sage.,56
5599,振幅,amplitude,73
13925,尽管,mens,6
3672,最简单的,enkleste,85
10661,最老的,oldest.,39
8220,阿尔玛,alma,56
956,熄灭,slukke,61
11636,比较,sammenligne,11
3596,黄昏,skumring,85
8137,hug,kram.,58
11821,顺序,sekvens.,26
8633,海象,hvalros,54
12919,合并,kombineret,14
11047,利比亚,libyen,37
12329,阿拉斯加州,alaska.,25
12848,综合征,syndrom,20
11767,伤害,skade,12
12444,罗宾逊,robinson.,24
9852,君主,monark.,37
10670,长椅,bænk,36
9388,檀香山,honolulu.,49
10778,省级,provins-,38
13806,作为,som,5
8188,温顺,meek.,57
10814,该死,for pokker,34
7759,面糊,batters.,39
4092,芭蕾舞短裙,tutu.,83
3331,不安全,usikre,87
12595,坚硬的,solid,22
10838,终端,terminal,24
4103,海岸,seaboard.,83
162,假名,kana.,99
7129,青色,cyan.,64
8766,十字架,crusaders.,27
13454,玩笑,joke,12
5127,凯罗,kola.,77
1349,工作站,arbejdsstation,87
6665,侵入,indtræden,59
2993,蒂芙,tiffin.,88
4961,大黄蜂,gedehams,54
12016,股票,lager,24
10953,覆盖,dækning,8
508,突变体,mutanter,55
1020,锻,swled.,97
4033,差价合约,cfd.,83
14077,观点,punkt,6
9462,格林威治,greenwich.,48
9632,包含,består af,23
800,德鲁伊,druid.,88
13103,传记,biografisk.,17
10293,清酒,sake,41
11700,米奇,mickey.,31
8361,即刻,med det samme,56
5179,三角学习,trigonometry.,77
12161,风险,risiko,25
2724,谢克,shaikh.,89
7562,庞塞,ponce.,62
5098,外交官,diplomat,34
10466,拉紧,strække,30
2226,轴向,aksial,92
11589,不受欢迎,uvelkommen,31
2595,开导,oplyse,46
8717,扳机,udløser,38
3768,异国,eksotisk,82
7908,犹太思义,zionisme.,60
14277,营销,marketing,12
12842,罗杰,roger.,15
12934,弗雷德,fred.,19
3602,建立,byg op,84
1632,催眠,hypnose.,95
5654,吉普赛人,sigøjner,68
7246,最新,nyeste.,63
6554,不丹,bhutan.,68
2856,惊人,forbavsende,71
8948,托,dod.,52
8175,草本植物,urt,55
14261,发布,frigøre,8
2042,苏克斯,sud.,90
8035,遥远,fjern,58
6691,赐予,bestowed.,62
9342,骚乱者,rioters.,49
2045,迂回,rundkørsel,92
13207,多数,flertal,8
3593,撒玛利亚,samaritan.,84
12931,房间,værelse,18
1457,塔博尔,tabor.,95
6995,走廊,korridor,62
1742,未经编辑的,unedited.,93
5084,盗贼,tyve,76
4896,承包商,entreprenører.,62
4370,真实性,ægthed,52
6986,被囚禁,fængslet,46
14290,北,nord,8
10940,波峰,våbenskjold,35
3141,嘈杂,støjende,88
10141,活动家,aktivister,35
5693,甜水,sweetwater.,74
8859,大阪,osaka.,53
14253,德克萨斯州,texas,9
7960,贝克尔,becker.,59
6881,荆棘,wattle.,64
7552,膜,membrane,61
12516,平民,civile.,17
11946,表达,gav udtryk for,14
5723,出纳员,teller,70
11110,备用,backup.,35
13599,回来,vendt tilbage,9
13709,语气,tone,12
12356,裁判,ref,23
478,三磷酸,triphosphat,99
1984,曼,mang.,92
1411,齿轮,gearet,27
2759,盛会,pageant.,86
8653,适应,tilpasning,32
13947,拿,tage,5
9505,莎莉,sally.,47
1495,抗动性建立主义者主义,antidisestabrishotorisme,95
1182,阿恩,arn.,97
13415,马修,matthew.,14
8789,多拉,dora.,53
2644,防晒霜,solcreme.,90
3167,阿里亚尼,ariadne.,88
8968,睡眠,sleeping.,16
5551,比索,peso.,58
11662,津巴布韦,zimbabwe.,31
4171,帕尔马,parma.,82
5196,粒子,partikler.,47
4873,喋喋不休,rappere,27
1643,牧,sholom.,95
11872,志愿者,frivillige.,16
13161,当然,sikkert,17
7810,鲁西蒙,rubicon.,60
9262,摔跤手,wrestler.,43
3483,巴拿尼斯,baronet.,79
10240,弗朗科,franco.,42
4684,寨子,stockade,74
2304,诺尔,noll.,91
8676,队伍,kontingent.,39
1410,西塞罗,cicero.,95
33,混血儿,mulatto.,100
5596,烟头,spitfires.,62
