ID,CHINESE,TURC,INTERVAL
12700,帕兹,panzer,22
13525,可见的,görünür,13
3749,乌拉尔,ural,85
12474,条约,antlaşma,19
14254,操作系统,işletim sistemi,28
7212,称重,tartmak,46
1206,疥,uyuz,97
2565,conopic.,kanopik,91
12291,极端,aşırı,17
12268,穆斯林,müslüman,21
9987,商标,marka,42
11698,取消,iptal edildi,24
8023,倾向,en iyisi,59
9676,不列颠哥伦比奈里,britannica,47
10120,口径,kalibreli,42
7376,评估员,değerlendiriciler,62
12240,分为,bölünmüş,22
13631,门户网站,portalı,12
11349,客人,konuk,29
13954,好的,iyi,6
14113,寻找,bulmak,7
14108,投资,yatırım,28
12282,疯狂的,deli,26
2621,探路者,pathilder,85
2954,系带,bağcıklı,61
5013,订阅,abonelik,65
11655,落下,düşme,12
10817,频率,sıklık,36
1341,菲尔梅尔,filemon,96
3243,格伦迪,grundy,88
10021,成分,bileşenler,28
11915,校园,yerleşke,30
6811,肖邦,chopin,67
3898,阿萨姆,assam,84
7811,罗河,yarı bükülmüş iplik,60
13169,诽谤,hakaret,17
3591,螳螂,mantis,86
10692,公开,halka açık,39
9491,贝尔格莱德,belgrad,49
4573,核糖体,ribozom,71
7211,旅行,seyahat etmek,17
11029,缺陷,feshetmek,38
284,林雷,lei,100
11498,报纸,gazeteler,15
4944,犹太岛,siyonistler,42
13560,科学,bilim,12
13626,人类,insan,12
7065,合成的,sentetik,64
9399,未命名,isimsiz,49
12422,有趣的,eğlenceli,25
13232,渡渡鸟,dodo,16
13793,到,ile,5
10413,锋利的,keskin,41
10741,聚集,toplanmış,25
11456,巴格达,baghdad,34
9620,唐,tanga,48
7007,黄貂鱼,vatoz,62
4453,西班牙猎犬,spaniel,81
4881,夜店,gece kulübü,72
8923,爆米花,patlamış mısır,53
5023,顺时针,saat yönünde,78
6320,格洛斯特,gloucester,70
3332,扁虫,flatworm,88
10274,教堂,şapel,43
5705,叙述者,dış ses,54
9380,纯粹主义者,solipsist,50
11329,第十七,on yedinci,35
2507,乳液,emülsiyon,90
2859,通风,havalandırma,84
6187,皮帕吞,picaroon,71
1697,书法,kaligrafi,95
6043,道教,taoculuk,72
10527,及时,derhal,41
12857,定义,tanım,14
2945,耳机,kulaklıklar,82
12333,反抗,direnç,22
12854,比利时,belçika,20
13245,杰森,jason,16
11145,美人鱼,deniz kızı,37
10739,理查森,richardson,39
11149,危险的,tehlikeli,20
12983,b,billy,17
11030,初步的,ön hazırlık,37
6658,雕琢,carver,68
3872,同名,ismini veren,84
12074,脚本,senaryo,26
14223,创造,yaratmak,5
13425,容易地,kolayca,14
12363,正确,doğru şekilde,25
6064,帕拉斯,pallas,72
11179,榕树,hint inciri,36
10257,棕榈,avuç içi,39
11598,帕斯卡尔,paskal,32
10148,黑猩猩,şempanze,43
2029,保障,korumak,86
12373,更新,güncelleme,7
5778,淘气,yaramaz,74
11918,短剑,direk,29
12310,上升,çocuk büyütmek,20
2720,燃灭,yangın,87
9057,无聊的,sıkıcı,33
12586,马来西亚,malezya,23
4129,唐尼,donny,83
5025,加泰罗尼亚州,katalanca,78
13435,先,ilerde,14
8614,武士,samuray,55
6271,易受伤害的,hassas,63
9667,喷泉,çeşme,47
13164,角色,rol,16
4320,皮埃蒙特,piedmont,82
10354,校友,mezunlar,42
7286,定罪,mahkumiyet,32
1504,皮艇,kayık,93
4973,肌酸,kreatin,78
3416,小型摩托车,mobilet,83
3426,娃娃,torton,87
14294,车,araba,9
1213,无人驾驶,problemsiz,97
9170,块,dökmek,51
6821,筛选,taranmış,19
2765,斯文,smyrna,89
4227,蛤壳,kelepçeler,82
6958,无形,maddi olmayan,66
9102,地热,jeotermal,52
6973,塔希提,tahiti,66
8689,可悲的是,ne yazık ki,55
3980,毗邻,bitişik,83
9357,澄清,açıklama,48
8736,传输,iletilen,44
8838,勇敢的,cesur,23
6818,电视圈,telekast,59
13927,星期,hafta,9
2766,社交,serfilik,89
2272,鲍尔,benzin pompası,92
2132,下落,nerede,93
13249,赛道,hız yolu,16
3606,克莱姆,clem,86
4637,营养不良,distrofi,80
10849,取决于,bağlı olarak,23
1178,游行者,yürüyüşçü,93
1764,拦截,engelleyici,84
10048,面包,ekmek,44
7563,温和的,ılıman,62
10547,营房,kışla,40
9928,即将到来,yaklaşan,45
9811,tal,masal,31
1544,甲醛,formaldehit,95
7148,格斯塔诺,gestapo,65
3588,坡度,gradyan,79
7105,ophelia.,heliler,65
10085,巴顿,barton,44
11106,几乎不,zorlukla,37
4209,合成酶,synthetase,83
8954,隆德,rondan,53
4128,舞会,balo,82
12390,新星,nova,25
12575,光环,halo,23
11363,决赛选手,finalistler,30
10079,农业,tarımsal,29
13062,女孩们,kızlar,13
10853,迪卡侬,dekatlon,38
12224,武术,dövüş,27
11212,解剖学,anatomi,36
8935,海蜇,deniz anası,53
7671,生态,ekoloji,52
13405,橄榄球,ragbi,15
12499,恐怖主义,terörizm,18
461,调和,uzlaşmak,85
8009,裸,çıplak,35
11389,登录,giriş yapmak,34
10010,奥德赛,odyssey,45
10039,氮,azot,44
12868,挪威,norveç,20
9246,轨道,yörüngeler,14
865,磷酸二酯酶,fosfodiesteraz,97
13964,四个,dört,6
8841,整体,bütünlük,54
6,绊倒,yanılmak,58
11117,局,büro,36
421,故事板,storyboard,100
8648,信任,güvenilir,25
9718,汤加,tonga,47
2296,泽根,tilden,92
14061,放,koymak,8
1927,甲醇,metanol,93
11785,斯巴达,spartalı,25
11887,病毒,virüs,30
7018,黑客攻击,hacklemek,38
222,泛光灯,floodlights,97
2724,谢克,shaikh,89
8863,伍迪,odunsu,52
4742,羞愧,utanmış,78
5469,调整大小,yeniden boyutlandırılmış,67
10118,呵呵,ha,44
9501,帮派,çeteler,23
10598,喀麦隆,kamerun,40
6303,乔纳,jonah,70
4784,纸板,karton,79
6392,共同,ortaklaşa,70
10185,约书亚,joshua,43
11816,假冒,sahtecilik,28
968,马格达琳,magdalen,90
514,黄蜂,eşekarısı,59
8429,篮子,sepet,54
11333,骨,kemik,29
9903,乙醇,etanol,46
11783,代表,temsil etmek,7
294,果然,meyve vermeyen,100
3843,奥利瓦,oliva,85
6010,执事,deacon,42
12546,支付,ödemek,20
3695,休眠,uykuda,85
2199,汉子,kanji,92
9339,乌干达,uganda,50
11143,激光,lazer,36
11379,sh,shaw,35
12043,地铁,metro,28
2860,浣熊,coon,89
13346,独自的,tek başına,15
4873,喋喋不休,rapçiler,28
9882,框架,çerçeve,45
12884,零,sıfır,19
13218,海洋,okyanus,16
11403,专家,uzman,25
280,博吉,boji,92
10293,清酒,uğruna,42
9083,摩天大楼,gökdelen,48
4083,雪地摩托车,kar arabası,81
6066,水牛城,buffalolar,18
4398,顾问,danışman,60
3212,墙纸,duvar kağıdı,84
2539,中生代,mesozoik,91
3548,阿米巴,amip,86
13430,玫瑰,gül,13
5334,丙烷,propan,76
12293,沙特,suudi,26
9393,臭虫,rezil,48
372,津贴,perks,97
6097,岳,mavna,72
10803,品尝,damak zevki,36
13524,回声,eko,13
3995,卡西诺,cassino,84
10831,抱怨,şikayetler,27
1166,经塞思思主义,transseksüellik,88
3259,过度,aşırı derecede,33
9322,户外,dış mekan,45
10291,弗莱明,flemiş,42
12358,医生,doktor,20
13602,第五,beşinci,12
13090,重新分配,yeniden atandı,18
7129,青色,cyan,65
14033,思考,düşünmek,7
4089,黏,yapışkan,83
12013,walk,telaş,29
13211,洋基队,yankiler,14
5269,卡桑德拉,cassandra,76
3946,混蛋,piç,56
5019,卷曲,kıvırcık,78
725,纺织品,tekstil,63
10989,拉登,yüklü,38
4819,活塞,piston,36
14396,主张,iddialar,9
4981,乱伦,ensest,78
5485,薄纱,puarren,75
138,鬼鬼祟祟,zarı,97
6323,毛刺,burr,70
12324,哥伦布,columbus,26
6317,光合作用,fotosentez,70
11343,重新发布,report,35
11098,酶学,enzimoloji,37
1132,班达,banda,97
7026,存货,envanter,63
6313,鲍林,pauline,68
3432,梗塞,enfarktüs,86
13132,一切,her şey,17
8226,麦加,mekke,58
14266,评论,yorum,6
2079,痔,basur,91
13214,爱尔兰人,i̇rlandalı,17
288,显微镜,mikroskop,100
1893,讲道,vaaz,86
5142,耶利米,jeremiah,78
7117,辅助部队,paramsal,65
2178,无争议,tartışmalı,90
9165,长钉,başak,47
11015,屏障,bariyer,35
727,礼貌,aydın,96
12273,周二,salı,26
8049,鼓起,toplanmak,24
11678,百慕大,bermuda,32
9363,建筑师,mimar,43
77,麦克斯菲尔德,macclesfield,100
11651,益处,fayda,7
6815,琵琶,lute,67
11510,欧内斯特,ernest,33
3667,制裁,yaptırım,15
10458,异议,itiraz,12
1926,伯爵夫人,sayım,93
4619,yr.,yrap,73
12957,渥太华,ottawa,19
9945,动物园,hayvanat bahçesi,44
3594,重叠,örtüşen,57
5556,酥脆,net,70
6936,不一致,tutarsızlık,39
9073,改名,adını değiştirmek,21
9285,坦白说,açıkçası,50
2032,哀悼,başsağlıklar,88
12150,忠诚,inançsız,28
2281,肌醇,inositol,92
4631,沙拉蛋白,saladin,80
14465,协会,dernek,10
13868,人们,insanlar,7
14168,政策,politika,6
5757,拧紧,vidalama,38
1573,新闻,neologizmalar,77
2580,aphelion.,afel,90
7193,巴洛,barlow,64
9833,阿拉莫,alamo,43
10202,感恩,şükran günü,43
8608,什,shia,55
12511,方向,yön,12
5830,臀位,makat,58
9255,毕达哥拉斯,pisagorlar,51
10332,佛罗伦萨,floransa,42
7659,遗忘,farkında olmama durumu,62
9323,致命的,ölümcül,25
4894,潜水员,dalgıç,65
6661,血友病,hemofili,68
8747,家园,vatan,54
2148,拉巴特,rabot,93
903,倍,iki kat,97
8534,石墨,plumbago,56
12158,魔鬼,şeytan,19
5587,呕吐,kusma,69
8496,钟表,clockwork,56
13591,办公室,ofis,10
5151,运动员,sporcu,77
10862,守门员,kaleci,30
14063,部门,departman,9
13078,飞机场,havalimanı,17
14333,出售,satış,21
2440,药理,farmakolojik,79
11728,米兰,milan,31
8941,加蓬,gabon,53
7017,诺尔斯,norse,66
1901,耆那日,jain,93
13707,波士顿,boston,12
10109,身份定地,tanımlanamayan,43
13705,安德鲁,andrew,12
7716,豁免,muaf,51
11899,米,metre,25
9467,尽管如此,her şeye rağmen,49
647,达尔斯,dalkavuk,98
11006,偶像,idol,37
13714,冠军,şampiyonlar,9
1473,马具,tesisat,88
7715,动力学,dinamik,25
10617,玻利维亚,bolivya,40
1343,缎,saten,93
8956,萨克拉门托,sacramento,53
12885,健康,sağlık,20
10994,德比,derby,38
13384,切,kesmek,13
11606,氧,oksijen,32
8276,派克,pike,52
12614,卡尔加里,calgary,23
5276,当心,bak,76
826,房东,kiraya veren,91
5197,离散的,ayrık,58
2907,拼字缩写,scrabble,89
7885,弯曲,kavisli,38
11035,五十,elli,35
13985,民众,halk,8
3433,剪子,kesme makineleri,77
5548,裂解剂,lizjik,75
8796,伏击,pusu,47
4135,棱镜,prizma,82
5302,爪,talon,73
10080,悬崖,uçurum,42
14191,项目,proje,7
1340,反击,karşı saldırı,58
4827,凭证,lister,78
2535,哈特里,khatri,91
4469,珠宝,takı,81
4187,黑鸟,blackbird,82
4490,镭,radyum,81
5115,人形,insansı,75
928,铋,bizmut,97
14222,靠近,yakın,10
6759,纸浆,hamur,67
5898,马克思主义,marksizm,73
7267,利默里克,limerick,63
12424,午夜,gece yarısı,25
8152,耐心,sabır,58
4071,褪黑激素,melatonin,83
483,聚乙烯醇,polivinil,99
12449,克雷格,craig,25
8465,慢性的,kronik,56
13681,发送,gönderilmiş,12
2562,拜罗士斯,byelorussian,90
3913,末日,kiyamet gunu,84
8733,鲍曼,bowman,54
5628,硝,sirke,73
8790,芝麻,susam,54
2273,惠斯勒,ıslık,91
3599,根深蒂固,tamir edilmiş,78
6350,阿罗哈,aloha,70
9416,扭曲,çarpitilmis,47
10390,你好,selamlar,35
9575,同时地,eşzamanlı,42
13769,理解,anlamak,9
3038,百里香,kekik,88
5936,无用的,açılmamış,73
13628,极,kutup,12
12677,密西西比人,mississippi,22
12661,公牛,boğa,17
6875,锅炉,kazan,62
12416,智利,şili,24
1748,yiddish.,yidiş,94
1057,赫斯蒂亚,hestia,97
13682,卡罗莱纳州,carolina,12
1327,文盲,okuma yazma bilmeyen,93
4654,珀塞弗,persephone,80
12630,设施,tesis,19
10839,黛联,dedin,38
10942,熟食店,şarküteri,38
3318,扣留,sömürmek,88
1426,浮标,şamandıra,83
13250,tiddly.,düzenli olarak,16
4617,德拉科,draco,80
6125,mind,akılsız,71
9822,天王星,uranüs,46
3820,时装,kişiye özel tasarım,85
11387,利兹,leeds,34
9745,袖子,elbise kolu,37
841,乌布,buggy,97
12975,退休,emekli,14
7588,redshirt.,kırmızı gömlek,59
6523,传染性,bulaşıcı,69
10875,尼泊尔,nepal,38
13834,向上,yukarı,6
7218,拳头,yumruk,54
8688,胡椒,biberler,32
1467,平流层,stratosfer,93
1286,中间人,merkezci,94
10002,意像,görüntü,45
7353,景观,manzara,58
12012,野马科,broncos,28
10763,麦当娜,madonna,39
11990,浪费,boşa harcamak,22
5130,令人惊讶的是,şaşırtıcı biçimde,78
6502,高架,havai,69
8971,孤独,yalnızlık,53
14162,其他的,diğerleri,5
6862,播放,airlay,67
3335,秘书处,sekreterlik,88
6541,拿撒勒,nazaret,69
11646,雷达,radar,31
2470,病理,patoloji,79
308,墓地,churchyard,100
2881,朱巴,juba,89
2089,未经讨论,davetsiz,93
3646,滑轮,kasnak,85
7790,玩具娃娃,oyuncak bebek,42
5258,热情的,hevesli,40
4335,白垩纪,kretase,82
8908,舳,fanny,53
3371,枯槁,bitkin,87
6127,过修,revizyon,61
13773,领域,ihtisas,11
10505,芯片,yonga,30
837,超重,kilolu,98
11116,亚热带,subtropikal,36
11539,微妙的,hemen göze çarpmayan,33
10383,非官方,resmi olmayan,39
14348,服用,alıcı,5
13074,实验室,laboratuvar,18
11483,期间,süre,33
6874,气瓶,silindirler,42
11992,布莱恩,bryan,29
11544,座位,koltuk,20
10548,内存,veri deposu,22
2184,拉迪,rad,91
1773,粉红色,pinky,89
6020,测验,quiz,72
14009,表现,verim,10
10863,根,kök,29
3327,拉什卡尔,lashkar,88
13058,来了,gelip gelmek,7
8230,育空,yukon,58
14152,包裹,paketi,20
14332,到达,ulaşmış,9
8875,狮身人面像,sfenks,53
13414,斗争,savaş,7
12372,愚蠢的,aptal,23
9782,待办的,bekliyor,46
8990,线索,ipucu,43
10798,鲍德勒,melon,29
10577,镜头,kamera görüntüsü,40
11425,堪培拉,canberra,34
1632,催眠,hipnoz,95
5560,越位,ofsaytta,75
5483,钦奇拉,çinçilla,75
13125,艺术品,sanat eseri,17
6724,小牛,maverick,49
11115,巴塞罗那,barelona,37
7741,礼堂,konferans salonu,61
5812,堤坝,canlandırmak,64
10248,敌对.,hasım,32
12142,逃脱,kaçmak,22
5173,闲暇,boş vakit,75
13320,肯定,kesin,15
103,冠状动脉,koroner,100
4930,风镜,gözlük,75
137,多孔,gözenekli,100
6041,金枪鱼,tuna,71
13007,反应,reaksiyon,17
12815,共和党人,cumhuriyetçi,19
2956,言语,şartlı tahliye,83
4886,讽刺,semitizm,51
13256,维多利亚,victoria,16
164,cir,cirque,100
1244,吓坏了,acayip,29
12128,梅尔,melek,28
11583,门罗,monroe,33
9805,车库,garaj,45
13116,刘易斯,lewis,18
11642,步伐,adımlamak,30
569,剑道,kendo,99
5087,杰奎琳,jacqueline,78
11478,阿尔弗雷德,alfred,33
11141,星期六,doygunluk,37
13896,在下面,altında,7
1296,丽思,ritz,96
7438,朱塞佩,giuseppe,63
11362,兰开夏郡,lancashire,35
3533,猪油,domuz yağı,86
13660,飞机,uçak,12
1885,瑞典人,i̇sveçli,81
3854,色调,hue,83
11905,木星,jüpiter,30
10034,泪水,göz yaşları,35
14098,左边,sol,8
516,根西岛,guernsey,99
3274,碎片,kıymık,81
11924,sex,cinsel olarak,18
13418,持有者,kulp,14
11625,阿波罗,apollo,32
12298,沮丧的,üzgün,24
12641,减轻,hafifletmek,23
3681,眩晕,vertigo,85
8928,泡菜,bir çeşit yöresel kore yemeği,53
9509,凡妮莎,vanessa,49
13257,小心,dikkatlice,7
13207,多数,çoğunluk,8
6912,曲,qu,66
7714,infield.,alet,16
13811,有,sahip olmak,5
5708,情景人,durum komedisi,68
10546,床,yatak,38
2783,跑车,roadster,85
5418,裂缝,fisyon,75
2277,贾斯坦人,justinian,92
6851,瑜i,yogi,67
6348,钴,kobalt,70
13695,前任的,önceki,12
1116,晷,şezlong,93
1381,淋巴管,lenfatik,96
10063,限定,niteleyici,8
4042,平静地,sakince,83
11647,前夕,havva,32
5360,坏血病,skırlamak,76
10943,degr,derece,23
2264,穴居人,mağara adamı,92
14296,结束,bitti,7
13123,竞争,rekabet etmek,12
13863,不,hayir,6
3035,雅各布,jacoby,88
13561,琼斯,jones,13
10959,回馈,geri bildirim,38
8712,仓鼠,hamster,54
12294,北约,nato,26
6997,较弱的,zayıf,66
4340,长江,yangtze,82
8578,牧场,hacienda,56
5377,斯特林,batıdan,63
12346,混乱,dağınıklık,19
9925,莱斯特,leicester,45
9381,喜剧演员,komedyen,47
14246,试,deneme,6
11909,布巴,bubba,30
12249,岬,cape,26
4191,旋转器,iplikçiler,55
5068,拉下,aşağı çek,78
9581,逃避,kaçamak,41
10,sunstar.,güneş yıldızı,100
14504,运行,koşar,7
5952,威妥怀疑,wainwright,73
2163,不切实际,gerçekçi olmayan,91
4543,关税,tarifeler,59
3178,装饰性的,dekoratif,38
14053,西方,batı,8
9904,联系,temasa geçme,5
1507,楼下,alt kat,95
12483,优雅,lütuf,24
12257,怀疑,şüpheli,16
5402,轮缘,rim,66
14427,回复,cevap,11
2658,p b,halkoylaması,89
6919,猛禽,raptor,47
3807,伯恩赛德,yakma,85
5092,鲸币,nişancı,77
2772,米拉,mila,89
3455,丽莎,liza,87
9935,相互的,karşılıklı,41
7683,髌骨,patel,62
7609,阿卡普尔科,acapulco,62
6063,失真,çarpıtma,44
10631,下坡,yokuş aşağı,38
6767,目击者,görgü tanığı,58
4721,赛季中期,sezon ortası,80
1315,大写,büyük harf,96
6726,召唤,çağıran,54
12209,本田,honda,27
5453,千禧,millenin,75
2735,迈伦,myron,89
5516,花生,yer fıstığı,41
11394,chamber,bölme,26
13313,加尔,gal,16
5243,地窖,kiler,74
11754,基因,gen,30
10482,麦考尤,mccoy,41
951,图尔,tuareg,97
8530,钛,titanyum,56
4206,幻灯片,slaytlar,42
1220,压扣,cumpler,97
8338,栅格,raster,57
2054,加里波第,garibaldi,93
8181,罗德姆,rodham,58
10035,轻微,hafif,44
6697,你自己,kendin,68
6086,威奇托,wichita,72
2230,昆虫学,entomoloji,92
14071,正确的,sağ,7
8022,染料,boya,54
9183,血清素,serotonin,51
2310,不尊重,saygısız,73
5162,订户,abone,54
13696,个人,bireysel,11
12051,地面,zemin,24
8020,鲁,lu,59
967,西班牙人,hispanik,59
4278,金钱,grue,82
2664,莱斯斯斯,laissez,90
11188,空的,boş,34
2683,车身,kaporta,89
3337,威斯特法伦州,vestfalya,88
2153,不受控制的,kontrolsüz,82
8714,出奇,şaşırtıcı derecede,54
6211,反弹,ters tepki,71
9383,黄铜,pirinç,49
1534,epiphany.,aydınlanma,95
6645,overs,gözetleme,67
2508,两星期,iki hafta,88
9439,安道尔,andorra,49
2828,不保护,korumasız,52
2969,槌,pallet,88
9438,罐,kavanoz,47
3804,阿司匹林,aspirin,85
13733,知道的,farkında olmak,12
12988,清单,kontrol listesi,19
976,族长,patavaklar,82
3191,e,een,88
11861,深度,derinlik,29
11819,降级,küme düşürülmüş,25
9352,索普,thorpe,49
12436,宽慰,rahatlama,25
1777,妒忌,kıskançlık,91
13185,帕特里克,patrick,17
10168,气象,meteorolojik,33
11657,达勒姆,dürham,32
674,哈吉尔,hagar,98
6578,阿斯伯格,asperger,69
11774,狮子座,leo,31
7679,染色体,kromozom,57
4641,经济学家,ekonomistler,56
8089,拉,lars,47
266,宽容,hoşgörülü,96
4031,饼干,kurabiye,24
14318,总是,her zaman,9
13502,阶段,sahne,12
583,陀螺仪,jiroskop,96
2955,克拉,karat,88
11374,纳什,nash,35
14109,约翰,john,8
6349,塔科马,tacoma,70
6442,炼金术,simya,69
4424,半人翁,centaur,76
8998,不可靠,güvenilmez,51
5261,麦卡锡主义,mccarthyism,77
11328,紫色的,mor,35
10280,菲律宾人,filipo,41
7069,弃用,engelli,62
371,梯形,trapez,97
6649,康妮,connie,60
4357,会合,rendezvous,77
10139,普通的,sıradan,44
3805,驯服,ehlileştirmek,70
11711,奥利弗,oliver,27
11996,海豹,mühürlemek,21
4815,衣柜,giysi dolabı,78
10186,炭疽病,şarbon,43
1601,车床,torna,95
741,丹顿,danton,98
12428,福音,müjde,25
13478,杰克逊,jackson,14
5903,禽,avian,73
11769,秒,sec,31
8228,真空,vakum,58
13547,公式,formül,13
2819,不法行为,yanlış yapma,89
6141,丁,ding,69
9645,解雇,çuval,24
7301,闪亮,blitz,59
13056,格雷厄姆,graham,18
3315,郁金香,lale,86
9720,骨骼,iskelet,46
7855,里诺,reno,61
7758,毕,site,61
10821,规范,norm,38
9741,嘉洛,carlo,47
12353,伴侣,dostum,24
6944,废除,kaldırılmış,59
5464,反应堆,reaktör,70
8538,表哥,kuzen,46
12136,孟加拉国,bangladeş,28
11952,鲨鱼,köpek balığı,22
5050,修正主义者,revizyonist,71
13685,宣称,iddia,9
4569,在一个,amidst,81
11809,克里,kerry,30
2816,spranchnology,speknoloji,89
6608,非学童,okumuş,68
6344,学徒,çırak,69
3758,佩戴斯,perseus,85
5986,蒙德,monde,72
10050,秋天,sonbahar,44
12749,下午,öğleden sonra,22
7004,球场,ballpark,56
11259,领土,bölgeler,12
8321,囊性,kistik,57
880,卤化物,halojenür,95
5761,传感器,sensör,62
8423,伪,pseudo,57
4205,复古的,retro,83
8339,迫害,zulüm,52
11815,麦当劳,mcdonald,30
1082,今后,bundan böyle,97
4003,伍德拉夫,woodruff,84
13562,月,ay,10
547,异端,heresy,97
12410,赖特,şımartmak,25
7677,克莱特,klemens,52
8588,华氏度,fahrenheit,56
2085,伞兵,paraşütçü,50
6346,野牛,bizon,62
10604,购物,alışveriş,24
2993,蒂芙,tiffin,88
14284,虽然,rağmen,5
1092,鹅毛笔,quill,95
13084,新加坡,singapur,18
8788,奥韦尔,orwell,54
10454,林恩,lynn,41
10729,叙述,anlatı,38
13229,儿子,oğul,15
5908,牙科,diş hekimliği,73
4479,体育精神,sportmenlik,81
6182,菠菜,ıspanak,71
2768,戈尔亚日,goliath,89
6318,臀部,kalçalar,68
2450,缩回,geri çekilmiş,66
7095,加洛韦,galloway,65
5551,比索,peso,59
589,塞克甜,skeet,97
7949,兰特,rand,60
4027,堤,dik gibi,69
1809,蔓延,yayılmak,86
1313,萨满,şaman,83
7736,谐振,rezonans,57
10488,部分地,kısmen,41
7569,捐款,bağış,32
1995,破伤风,tetanos,93
6133,伊斯林,esther,71
7928,星云,nebula,58
12574,摩尔,moore,22
7015,崇拜,tapmak,60
3851,挫败,engellenmiş,72
1390,巴拉圭人,paraguayan,91
13259,指数,dizin,16
5489,猛扑,pençe,67
8765,哈迪斯,hades,52
12076,癌症,yengeç burcu,28
2401,违规行为,ihlaller,78
7120,trebuchet.,mancınık,65
7156,尼基,nicky,65
9330,制作者,maker,41
1282,三合一,triads,66
10076,阿尔忒弥斯,artemis,44
7525,断路器,kırıcı,50
9609,莱曼,yan hakem,48
746,毛派,maoist,93
3283,克劳斯,maddeleri,45
11360,不知何故,bir şekilde,35
12121,谜,enigma,28
2571,西门子,siemens,91
6676,骡子,katır,60
6290,邋..,özensiz,70
2880,营地,çevreleyen,74
7149,传教士,misyoner,57
5350,喜马拉雅山,himalayalar,76
9221,卡门,carmen,51
9804,检查,inceleme,38
9008,延伸,uzatma,18
6486,艾迪生,addison,69
10183,不确定,emin değil,43
11533,好奇的,meraklı,33
6863,理想情况下,ideal olarak,36
10001,抽象的,öz,42
2815,yn.,ye,89
5079,李尔,öğrenmek,78
6407,卢浮宫,louvre,70
4600,里程表,kilometre sayacı,80
9678,稳定,istikrar,33
11913,农场,çiftlik,24
11664,赛勒斯,cyrus,32
14253,德克萨斯州,teksas,10
12704,参议员,senatörler,14
6593,贫民窟,gecekondu,66
7699,金鱼,akvaryum balığı,62
568,崩溃主义,geçişçilik,99
5701,comm..,mecburi,62
2553,波利尼西亚,polinezya,91
2665,惠而浦,jakuzi,89
10673,括号,braket,25
12203,自由派,liberal,17
7097,初始化,mini dizi,65
7070,擦拭,silip,52
3561,佩内洛普,penelop,86
8533,彻底,iyice,56
10957,戒指,yüzükler,17
884,戈斯顺德,godspeed,97
100,驼背,kambur,100
9933,公民投票,referandum,40
9537,晚餐,akşam yemegi,48
10534,拘禁,tutarsız,40
9670,合成,sentez,47
11163,文明,medeniyet,11
1986,未爆炸,açıklanmamış,93
14395,减少,azaltmak,17
195,丁格尔,derecik,100
12421,奥斯汀,austin,25
11677,歌词,şarkı sözleri,29
4702,不负责任,sorumsuz,77
12887,路易斯安那州,louisiana,20
1695,最慢,en yavaş,95
1562,玛塔,matta,95
3100,犹太犹太人,koşer,88
2651,血红蛋白,hemoglobin,90
9218,汽油,benzin,51
12905,阿肯色州,arkansas,20
9267,利比里亚,liberya,50
10036,untagged.,etiketsiz,45
3223,法轮,falun,88
11724,眼镜蛇,kobra,31
14262,公司的,kurumsal,16
3218,超音速,süpersonik,58
10315,沙,kum,35
1905,金匠,kuyumcu,86
6970,重构,sulandırılmış,61
7260,睾丸,testis,62
9899,流浪者,rover,33
10396,earl,en erken,42
11258,猪,domuz,30
8259,僵化,fosilleşmiş,58
9463,合唱团,coe,49
10985,旋转,döndürmek,30
610,咒语,mantra,97
9659,搬运工,porter,46
9448,水陆两用,amfibi,49
8871,一分钱,kuruş,53
5224,鞍,sele,72
8274,亡灵,ölümsüz,58
7822,启示,vahiy,49
9015,滑冰,paten,20
7938,纳入,yerleşme,22
12920,魁北克,quebec,20
11945,第十一,onbirinci,29
10266,专利,patent,38
3516,桉树,okaliptüs,86
13092,惩罚,ceza,15
10873,遗产,miras,38
7669,同情,sempati,57
7614,有趣的是,ilginç bir şekilde,62
13677,复制,kopyalamak,11
12039,刑事,adli,26
3648,荨麻,ısırgan otu,81
7377,甲基苯丙胺,metamfetamin,63
6193,还没.,havent,71
12292,莫斯科,moskova,26
13743,在后面,arka,12
7710,到期,sona ermek,62
2517,南疆,güneydara,91
984,博洛,bolo,97
10370,广告,reklamcılık,7
7954,全景,panorama,60
3213,填料,dolgu,83
3928,地峡,ishmus,84
10718,章程,pennat,38
2204,收敛,yakınsak,48
7246,最新,en yeni,64
11075,爱达荷州,i̇daho,37
6940,传真,faks,65
1010,清醒,ayık,87
10734,尼克松,nixon,39
4802,吉他手,gitaristler,30
12603,丹佛,denver,23
1528,膀胱,mesane,95
414,索纳尔,sonar,100
8236,嗡嗡声,vızıltı,56
10963,邮票,damga,31
2211,自动售货,otomat,91
13598,特色,özellikli,9
10420,德怀特,dwight,42
8110,新月,hilal,59
8599,多媒体,multimedya,55
9596,铝,alüminyum,48
10920,成人,yetişkin,34
10683,刺猬,kirpi,39
5792,股份,ekinoks,70
5136,诺察,norma,78
13338,毫米,mm,15
2316,公理,aksiyomlar,74
3161,旅游者,turer,88
1461,胶水,zamk,95
12161,风险,risk,25
6844,哈桑,hasan,67
2600,密友,chum,88
13499,君,hazreti,14
1503,康沃尔,cornish,95
8830,不变的,değişmemiş,53
0,意图,niyet,7
565,蒙西西德,mysid,99
10917,送货,teslimat,34
1594,不断发展,gelişen,37
7913,串,teller,30
12184,未经许可,lisanssız,27
10012,soon,er,28
1522,斯蒂x.,styx,95
11584,丘吉尔,churchill,33
