ID,TURC,POLONAIS,INTERVAL
9284,başarısız,nieudany,48
13152,şans,szansa,18
8148,dilenmek,błagać,51
12166,yanlış beyan,fałszywe,27
6677,fullmore,wypełnić,71
14125,yarım,połowa,12
14101,ülke,kraj,10
9111,yarar,pożytek,36
9901,gebelik,ciąża,49
12408,engellemek,powstrzymać,29
11089,amca dayı,wujek,40
6864,çaba göstermek,starać się,59
3131,esnemek,ziewać,87
9945,hayvanat bahçesi,ogród zoologiczny,48
13934,daha sonra,następnie,6
12311,i̇skoçyalı,scottish.,30
7427,mahvetmek,ruina,40
3667,yaptırım,sankcja,18
11913,çiftlik,gospodarstwo rolne,28
9620,tanga,posmak,52
14482,neden,dlaczego,8
10175,golcü,markier,37
13223,en yüksek,najwyższy,20
6526,sarmak,rój,66
9047,planör,szybowiec,50
8322,hile yapmak,chow.,60
8108,bağlamsal,kontekstowy,61
2674,tiroid,tarczyca,90
4296,sümbül,hiacynt,84
11094,paskalya,święta wielkanocne,40
14490,döndü,obrócony,11
10321,shoemaker,szewc,46
13128,tanıtmak,wprowadzenie,12
2649,bordo,burgundia,91
7210,değişmez,dosłowny,40
5917,emisyon,emisja,61
9276,sıçrama,pluśnięcie,54
3045,akşama,zmrok,90
5824,ıhlamur,lipa,76
6831,güç vermek,podtrzymywać,28
9778,kumarhane,kasyno,47
6237,saygıyla,z szacunkiem,13
5132,bambak,bundy.,80
13860,diyor,mówi,9
8374,problemli,problematyczny,60
14031,erken,wczesny,12
12832,ekonomik,gospodarczy,21
7885,kavisli,zakrzywiony,41
8610,üzüm,winogrona,48
1505,basset,jamnik,96
9740,dökün,wlać,43
13722,ayrıcalıklar,przywileje,13
6650,kullanılabilir,nadający się do użytku,68
10587,erkek kardeş,niepokoić,36
13545,ifade,oświadczenie,12
10635,utandırmak,ut.,44
2272,benzin pompası,bowser.,93
7661,ling,molwa,64
14445,testler,testy,5
1473,tesisat,uprząż,89
8783,çarşaf,arkusz,47
10912,i̇branice,hebrajski,41
13569,kamp,obóz,15
10942,şarküteri,garmażeria,41
3905,onaylama,ratyfikacja,86
1507,alt kat,na dół,96
9150,valensiya,walencja,55
3152,en fakir,najbiedniejszy,89
3056,bartholomew,bartłomiej,90
7594,büyük baba,dziadek,64
7343,amigo,cheerleading.,62
14501,yetkililer,władze,10
12312,dünya çapında,na calym swiecie,30
13761,toprak,ziemia,13
9527,ayrılma,separacja,16
9667,çeşme,fontanna,51
9908,siper,rów,44
844,koparmak,urywek,77
13529,geniş,szeroki,14
10866,reddetmek,spadek,16
13759,tanıdık,znajomy,13
13434,getirilmiş,przyniósł,17
4937,tempon,nawałnica,79
3889,akrilik,akryl,85
7912,lanet,skórka,63
850,kaledonyalı,kaledoński,99
8191,pounder,tłuczek,60
7728,kızarma,spłukiwanie,55
8048,deko,deco.,62
6657,malay,malajski,63
12717,göndermek,wysłać,19
10147,sürdürmek,zachować,29
11691,görevlendirilmiş,wyznaczony,29
3550,yönetimsel,kierowniczy,88
8306,eşleştirilmiş,sparowany,24
10525,çok küçük,malutki,45
13456,istenmeyen,niepożądany,17
8636,wolverine,rosomak,37
7218,yumruk,pięść,58
9051,ötenazi,eutanazja,56
4815,giysi dolabı,szafa na ubrania,81
2520,atm,bankomat,92
6778,flüt,flet prosty,68
3109,haliç,ujście,88
9234,buğday,pszenica,54
12932,gnu,gnu antylopa,23
3232,riskli,ryzykowny,89
6288,merak,ciekawość,72
8249,vergi,podatki,28
14338,görülen,widziany,12
13675,ışık,lekki,13
13921,söylemek,mowić,9
5857,el çantası,portmonetka,68
10081,mağara,jaskinia,43
6314,dikmek,strom,73
12046,mevcudiyet,obecność,32
5871,yaralamak,waugh.,76
12820,hak etmek,zasługa,23
1092,quill,lotka,96
7693,gölet,staw,63
13218,okyanus,ocean,19
4317,kulüp binası,klubowy,83
2243,quoth,kwotka,93
13888,ne,co,7
592,solitaire,pasjans,99
6643,kaybolmak,znikać,39
12314,günlük,codziennie,30
13491,potansiyel olarak,potencjalnie,13
12592,hareket etmek,dzieje,11
13309,yönetilen,zarządzany,11
78,dilenciler,żebraków,88
7628,alıç,głóg,47
13585,doğmak,urodzić się,15
10388,eyaletlerarası,międzystanowy,45
14198,birlikte,przed siebie,12
8910,kızılötesi,podczerwień,57
13796,içinde,w,5
7300,tez,praca dyplomowa,67
11790,inter,pochować,35
4652,bogey,straszydło,71
1798,baştan çıkarma,uwodzenie,91
10456,çimen,trawka,45
2880,çevreleyen,obozowany,77
2887,travmatik,traumatyczny,88
14474,eğitim,szkolenie,12
11547,değiştirilmiş,zmieniony,9
10281,shire,hrabstwo,46
11945,onbirinci,jedenasty,33
2089,davetsiz,niepozłowujący,94
13346,tek başına,sam,18
5924,hottest,najgorętszy,76
8543,sh,cii,59
6499,atlatma,attila.,72
8639,sokmak,żądło,57
5972,atmak,tonąć,56
3283,maddeleri,klauzule.,49
3654,rahip,rurnik.,88
9899,rover,wędrowiec,37
586,sansürsüz,nieocenzurowany,99
9357,açıklama,wyjaśnienie,52
11850,oluyor,dzieje się,12
9236,utanç,wstyd,51
3172,dikkat dağıtıcı,rozpraszający,55
2396,uçan göz,warkot,86
6239,acemi,wzywanie,26
9653,şişmiş,nadęty,52
14060,altı,sześć,12
6089,difüzyon,dyfuzja,63
2080,sarımsak,czosnek,94
8373,amber,bursztyn,61
1486,ilik,szpik kostny,96
8616,front,czołowy,59
5984,cayman,kajman,73
13704,sürmek,prowadzić,12
1981,herbisit,herbicyd,91
11454,bonus,premia,38
13901,kullanıcılar,użytkownicy,5
9381,komedyen,komik,51
6863,ideal olarak,idealnie,39
5590,bozuk,rozpieszczony,55
10699,mutlâk,absolutny,27
11000,ağız,usta,38
10906,ortaçağ,w połowie drogi,42
14169,kayıt,nagrywać,8
3082,lisp,seplenienie,89
6281,ishal,biegunka,74
13617,tablo,stół,14
10662,sürekli,stale,44
6570,yazarlık,autorstwo,72
3685,esir,jeńcy,57
420,çivi şeklinde,klinowy,100
12656,macaristan,węgry,26
530,mersin balığı,jesiotr,99
7906,ratiyosinat,rozumować,63
8145,inflamatuar,zapalny,62
5828,zorlayıcı,zniewalający,57
9751,iddiası,akt oskarżenia,45
10869,den,legowisko,41
13108,önder,lider,14
7880,dpt,dwar,63
11377,kabul edilen,przyznał,28
7891,rampa,szał,61
8061,yemek yedi,jedli,62
1280,kanama,krwawić,52
1885,i̇sveçli,szwed,83
1084,önceden belirlenmiş,określony,81
10644,kiraz,wiśnia,44
10171,hiçbir yerde,nigdzie,47
14267,bina,budynek,12
10444,jeoloji,geologia,38
6065,öfke,skandal,56
11967,yani,tj,33
765,somun,bochenek,97
11372,tam,versa.,38
6267,köylü,chłop,57
10452,kalkış,wyjazd,43
9383,pirinç,mosiądz,53
14137,daha öte,dalej,6
3142,psikoaktif,psychoaktywny,89
1525,yağı,smarowanie,96
12526,cevap verdi,odpowiedział,12
12731,mükemmel,idealny,25
9442,çekişmeli,sporny,53
10293,uğruna,wzgląd,46
3005,metisilin,metycylina,90
3899,açgözlülük,chciwość,86
8283,fibroz,zwłóknienie,61
573,nitrik,azotowy,99
4750,kamboçyalı,kambodżacz.,80
2321,sarhoşluk,pijaństwo,76
568,geçişçilik,transwestyzm.,99
13227,üretim,produkcja,9
12355,havacılık,lotnictwo,29
10536,koyun,owce,44
12862,vahşi,dziki,24
13596,eğilim,tendencja,15
5600,lest,aby nie,63
12344,en hızlı,najszybszy,30
1943,sükunet,zastój,91
3304,analitik,analityczny,71
14498,sanayi,przemysłowy,17
12691,arkadaş canlısı,przyjazny,26
5509,eksantrik,ekscentryczny,54
12133,perşembe günü,czwartek,31
13225,düşmüş,ściąć,19
5263,irtibat,łączność,78
8562,hamlet,mała wioska,57
13216,yabanmersini,wasn.,20
5149,silezya,śląsk,80
7935,kanat oyuncusu,skrzydłowy,50
5427,patenci,łyżwiarz,39
2717,sert bir şekilde,cierpko,91
2718,ay ışığı,światło księżyca,88
2147,beldam,starucha,94
14502,beklemeler,oczekuje,12
10978,tatlı,słodkie,40
14380,görüş,pogląd,7
13139,sabah,rano,20
5630,dikkat çekici,wybitnie,29
11045,savundu,argumentował,24
10501,mucizeler,cuda,18
4653,bakış açısı,punkt widzenia,82
13080,ünlü,słynny,21
10571,giderek,coraz bardziej,44
5190,gaz kelebeği,przepustnica,75
7258,incik,piszczel,65
6921,hound,pies,64
14301,kaygı,obawa,10
10568,tekrarlamak,powtórna rozgrywka,38
3323,pinto,łaciaty,88
7897,sarhoş,na mieliźnie,53
9702,ayakkabı,but,38
10758,buckeyes,kasztany,39
12411,dere,zatoczka,29
2580,afel,aphelion.,91
10986,hibrit,hybrydowy,40
5658,incir,figa,74
8341,tuval,płótno,61
13259,dizin,indeks,19
13025,albay,pułkownik,21
1514,uyanıklık,czujność,66
11141,doygunluk,sob,40
10369,cebir,algebra,44
1053,çözünürlük,rozpuszczalność,73
11054,azarlamak,neal.,41
2843,ecb,ebc.,90
4905,kapasitör,kondensator,79
2234,otostopçu,autostopowicz,87
5664,kavşak,skrzyżowanie ulic,76
13577,genç,młody,15
9573,kalamar,kałamarnica,44
8834,boz,siwy,50
10949,huzursuzluk,niepokój,41
12237,coğrafya,geografia,31
2918,koza,torebka,84
14074,uzak,daleko,9
8629,köstebek,kret,58
3648,ısırgan otu,nettles.,83
8087,yaka,kołnierz,53
10022,takdir,hołd,47
5587,kusma,wymioty,72
13517,basılmış,wydrukowany,12
191,ostentasyon,ostentacja,100
7264,gözleme,wafel,63
6565,gülen,smiley.,72
12186,merkür,rtęć,31
8141,recon,zwiad,62
12363,doğru şekilde,prawidłowo,29
12737,mülteci,młynarz,25
1232,bromür,bromek,96
10706,güverte,talia kart,42
5823,geciktirmek,opóźniać,42
6150,kızak,sanki,73
6507,casusluk,szpiegostwo,72
13395,renk,kolor,14
4894,dalgıç,nurek,68
1662,şövalyelik,rycerskość,96
4350,arka plan,tła,20
8968,uyuyor,spanie,19
1706,intermisyon,przerwa,96
14480,oynamak,grać,8
6229,kahramanlık,heroiczny,63
5332,aksesuarlar,osie,51
2543,düzleşmek,spłaszczony,88
12372,aptal,głupi,27
3386,güvensizlik,niedowierzanie,88
13234,sevgili,drogi,20
6454,atinalı,ateński,66
3736,abur cubur,przekąska,78
11826,hoşçakal,pa,32
8331,delikanlı,chłopak,57
4456,kartezyen,kartezjański,83
874,sitokrom,cytochrom,98
12992,şemalar,diagramy.,20
8512,turşu,tourette.,60
8396,prestijli,prestiżowy,60
11202,panel,płyta,37
12229,haksız,nie usprawiedliwiony,30
9581,kaçamak,uchylać się,45
259,şaka olarak,żartobliwie,100
11070,kanıtlanmış,udowodniony,40
11463,cephanelik,arsenał,35
7459,ahmak,ahoy.,66
3363,diktatörler,dyktatorzy,46
1416,hap,pigułki,62
5016,zehirli kimse,antychryst,80
3961,salaklar,morons.,53
11616,ırkçılık,rasizm,36
7785,semender,salamandra,64
6389,jel,żel,70
6396,öncül,przesłanka,54
13713,deniz,morze,14
9100,judo,dżudo,55
1445,görkemli,majestatyczny,94
13314,istila,inwazja,18
6511,meerinat,surykatka,72
14114,ben,ja,6
10834,turizm,turystyka,42
11179,hint inciri,banyan.,39
8103,integral,całka,27
5864,yatırımcılar,inwestorzy.,67
13359,alıntı,cytowany,8
13542,vuruş,strajk,13
8976,yavru kedi,koteczek,54
13719,diğer adıyla,znany jako,14
4873,rapçiler,rappers.,32
11238,tutuklamak,aresztować,21
7198,geri tepmek,odrzut,66
13474,nihayet,wreszcie,8
7363,dış alan,outfield.,18
12269,canavar,potwór,28
10514,satın alındı,zakupione,30
11371,kayıtlı,zaciągnięty,34
8850,eğimli,skłonny,45
999,çatı katı,dachu,90
2356,frenç,frazer.,93
12723,pazartesi günü,poniedziałek,25
4370,özgünlük,autentyczność,56
7301,blitz,ciężkie bombardowanie,62
7877,misket limonu,limonka,63
11204,temyiz,odwołanie,30
10979,notasyon,notacja,38
9049,göğüs,skrzynia,54
14366,yedi,siedem,12
4367,iyileştirme,przebudowy,66
14414,yapamamak,nie mogę,12
1599,sertleşmek,stwardnieć,77
13304,fanlar,fani,13
10315,kum,piasek,38
12031,ittifak,sojusz,32
14213,birlik,unia,12
3559,iyimser,optymistyczny,83
13442,süresiz olarak,w sposób nieokreślony,16
4202,yew,cis,84
8622,kulaklar,uszy,40
33,mulatto,oliwkowy,100
8674,keşiş,mnich,44
11834,yetersiz,niewystarczający,33
6734,şam,damaszek,70
11821,sekans,sekwencja,31
3113,yüzücü,pływak,78
628,garret,poddasze,99
2967,maskeli,zamaskowany,42
6491,pod,strąk,67
2,çubuk kraker,precel,94
13557,bir yandan bir yan,w poprzek,16
12718,gang,gov.,26
1766,yemek kitabı,książka kucharska,90
13927,hafta,tydzień,10
8784,uzay aracı,statek kosmiczny.,58
6358,hava boşluğu,kubatura,73
9345,ödev,praca domowa,53
3881,kavramsal,konceptualistyczny,78
10026,abanoz,weber.,48
7303,esnek,elastyczne,58
8407,ibne,pęk,56
10392,alev,płomień,23
13041,tayly,zestawienie,21
6770,kıtlık,niedobór,57
13584,boyut,rozmiar,15
3786,dikdörtgen,prostokątny,87
3487,bukalemun,kameleon,88
10864,çıktı,wyjście,41
7550,evlat,sugestatywny,65
5618,fide,piszczałka,78
12414,serbestçe,swobodnie,29
1362,jüri,jure.,96
2140,batırılmış,namoczony,86
12077,otuz,trzydzieści,32
8680,faşist,faszystowski,52
6192,silme,kasowanie,35
8641,profesyoneller,profesjonaliści.,19
1895,numara,num,94
9115,yanlış anlama,nieporozumienie,48
658,kaybolmamış,pozostały,99
1101,diocesan,diecezjalny,98
6626,suşi,sushi,71
12904,sığınak,stara panna,23
12415,şafak,świt,28
2419,tarlalar,plantacje,72
13966,ihtiyaç,potrzebować,6
14049,son,ostatni,5
1977,ayrılıkçılar,separatystów,70
9391,sert,szorstki,53
12180,cüsseli,masywny,29
6353,kilometre taşları,kamienie milowe,53
7169,ribaunt,odbity,31
8585,you are,sennik,59
3808,çağrısız,nieobliczany,86
12238,en uzun,najdłuższy,31
6825,yirmiler,dwudziestych,16
12540,vali,gubernator,25
12929,üçlü,potroić,22
13852,bazı,niektóre,6
9077,negro,murzyn,51
12025,fahişe,prog,32
13217,hiç biri,ani,20
3159,işadamları,biznesmeni.,89
10347,tamsayılar,liczby całkowitej,37
355,yeniden doğmak,odrodzony,100
6194,uğramak,przejść,52
5576,beklenmedik bir şekilde,niespodziewanie,78
234,sırıtış,szeroki uśmiech,93
1304,ağaç işleme,obróbka drewna,88
11978,bünyamin,benzoes,33
8385,barut,proch strzelniczy,60
4661,yamalar,łaty,35
7403,menekşe,fioletowy,64
5775,bölenler,divisors.,71
7587,boo,gwizd,54
7379,sektörler,sektory,37
5861,hiperaktivite,nadpobudliwość,73
11225,ebeveyn,rodzic,29
916,darağacı,szubienica,98
7854,nehir kıyısında,riverfront.,63
6139,kaygan,przysiek,69
3772,yürekten,heartland.,86
14061,koymak,umieścić,10
12132,köşe,krawędź,26
11847,rakip,rywalizować,27
13865,biz,my,5
10957,yüzükler,rings.,21
5675,yükümlülük,odpowiedzialność,75
13181,ait,należy,14
8337,banliyö,podmiejski,60
12323,ayna,gdakanie,30
12661,boğa,byk,20
7186,oymak,rytownictwo,48
12687,demir,żelazo,23
8840,noktalama,interpunkcja,53
9646,havai fişek,fajerwerki,50
9330,maker,producent,45
2962,kardeşler,rodzeństwo,75
4446,yeniden ekle,readd.,83
8022,boya,barwnik,58
9456,enstrümantal,instrumentalny,30
8530,titanyum,tytan,60
7070,silip,wymazany,55
5631,okunabilirlik,czytelność,58
3576,fayans,płytka,67
12274,sinyal,sygnał,24
14266,yorum,komentarz,6
13377,yasaklanmış,zakazany,12
10543,anlaşıldı,zrozumiany,44
2404,altlık,subkontynent,93
652,çok lezzetli yemek,ambrozja,99
2987,inandırıcı bir şekilde,przekonujący,90
13114,sürücü,kierowca,14
9867,tabela,drogowskaz,49
5700,gaspaço,gazpacho,77
13893,meli,powinien,5
4910,adil,adolph.,81
5112,serseri,ser.,80
12750,dick,kutas,25
13366,tanılama,identyfikacja,18
13821,bu,ten,5
11250,tahvil,więzy,24
5873,ılımlı olarak,miernie,30
637,boncuk,pedel,99
14260,işlevler,funkcje,24
13895,aşağı,w dół,10
7632,görünüm,perspektywy,63
2073,dezenfekte etme,dezinformacja,94
10037,algılanan,postrzegany,44
8723,slayter,pogromca,58
11242,sermek,kłaść,36
2457,gidip getirmek,aportować,78
11194,türler,gatunki,39
6,yanılmak,potknąć się,61
3284,şeriat,szariat.,88
631,kesilmemiş,nie oszlifowany,99
6067,rüzgarlı,wietrzny,75
9729,on dokuz,dziewiętnaście,51
6701,tapınakçı,templariusz,70
4948,halat,liny,58
4262,kasık,pachwina,84
3839,renksiz,bezbarwny,87
2068,şehit,męczennik,65
8248,işaretlemek,narzut,62
4734,alt gruplar,podzbiorów,62
7384,asker,kadet,51
5378,joker,dzika karta,79
462,zıt,kontrastowy,38
8027,isabel,brunatnożółty,62
13576,emretmek,komenda,12
7788,ya sahibim,ive.,64
14237,bilinen,znany,11
9122,sarmaşık,bluszcz,54
2627,reçine,żywica,82
13325,sigortalamak,ubezpieczać,17
1500,muhteşem olarak,spektakularnie,96
11567,bir kenara,na boku,37
12597,hastane,szpital,24
8036,kahrolası,heck.,62
8315,hintçe,hinduski,61
1561,hermitage,pustelnia,96
7559,solucan,wormer.,65
12743,maksimum,max.,25
1374,burjuva,burżuazyjny,97
762,haber odası,newsroom.,98
3125,kusursuz,monotonny,86
6394,biberiye,rozmaryn,73
3707,güneş gözlüğü,okulary słoneczne,87
3450,altbilgi,stopka,86
6299,yaşadığı,zamieszkany,41
1470,pep,werwa,93
8929,nazilik,nazizm,57
11046,tarihçiler,historycy,31
10939,çile,motek,38
584,toprak fırtınası,landstorm.,99
5369,karşıcı,kontrofensywny,70
13124,prod,szturchać,21
4236,dolaşma,wędrowny,38
5559,varoluşçuluk,egzystencjalizm,73
10780,teorem,twierdzenie,42
6250,boğulma,utonięcie,54
5486,isaiyah,izajasza,78
11564,hayati,kluczowy,36
11407,dövmek,bity,38
13583,i̇talya,włochy,15
14079,haline gelmek,stać się,9
2142,vakum,vacuole.,94
13648,mutlaka,koniecznie,15
9349,sicilya,sycylia,54
6814,ler,llenko.,70
919,buffs,bufron,76
5842,oluk,rowek,68
5019,kıvırcık,kręcone,81
2948,aldehit,aldehyd.,86
9837,deniz suyu,waterloo.,50
409,trampet,sidła,86
3008,stilize,stylizowany,89
2434,teklif sahibi,oferent,88
227,kozmetoloji,kosmetyka,100
8412,yerçekimi,grawitacja,52
12442,yakalamak,złapać,22
8384,dönüm noktası,element krajobrazu,52
9295,elemek,wyeliminować,18
7402,tanıtım,wprowadzający,66
12224,dövüş,wojenny,30
6780,ustabaşı,majster,70
12492,ruh,dusza,27
5768,alt bölümler,podsekcje,51
13135,modern,nowoczesny,20
5895,savunucu,ścigany,46
6832,yıkım,rozbiórka,68
10042,başa çıkmak,radzić sobie,47
13968,yönetmek,kierownictwo,11
12902,unutmak,zapominać,23
5473,eşitsizlik,nierówność,72
7798,pay,stawka,52
11068,yumurta,jajko,37
10799,özellikleri,nieruchomości,22
11760,iç mekan,wnętrze,35
7576,kafe,kawiarnia,63
6032,gösterilen,oznaczony,48
9530,cenevre,genewa,52
9532,yeniden inşa etmek,odbudowany,52
14511,ayrılmak,zostawić,8
11771,tanınan,rozpoznany,6
13318,daha düşük,niżej,18
13257,dikkatlice,ostrożnie,8
5117,ormanlık,lesisty teren,67
12653,maliyet,koszt,23
13043,kazanılmış,zarobiony,17
7914,güle güle,do widzenia,62
10829,insancıl,humanitarny,42
10446,savaş alanı,pole walki,44
2104,senfonik,symfoniczny,94
5589,demleme,browarnictwo,46
620,savaş uçakları,warplanów.,99
13814,irade,będzie,5
6489,utandırıcı,żenujący,51
12624,kasırga,tornado,24
5297,beaker,beecher.,79
5657,tatmin edici,zadowalający,77
11483,süre,trwanie,37
9434,köpek yavrusu,szczeniak,50
3405,süzmek,obrad,88
9270,havuç,marchewka,53
3484,buzlu,lodowaty,88
3760,sınavlar,egzaminy,68
4680,açıklanmayan,nieujawniony,82
10738,kiralık,zatrudniony,33
597,kolonistler,koloniści,92
13116,lewis,chwytak,21
5320,topak,cylinder,67
8107,tabanca,pistolety,45
3352,perme,trwała ondulacja,88
11265,kuzey kutbu,arktyczny,39
5999,homurtu,chrząknięcie,73
12996,faydasız,nieprzydatny,22
4252,sülük,pijawka,84
11018,kelt,celtycki,41
13980,bildirilmiş,zgłoszone,5
7254,katmanlar,warstwy,40
8047,fraksiyonlar,frakcje,48
2816,speknoloji,slanchnology.,91
9132,erozyon,erozja,55
7471,sıkıca,mocno,66
12349,tarihi,historyczny,16
5732,dumbledore,chrabąszcz,77
12343,sürdü,stado,29
5358,takipçi,prześladowca,74
4049,provence,prowansja,85
1795,kalıtsal,dziedziczny,95
9768,gerilim,napięcia,39
3599,tamir edilmiş,entrycowany,81
11076,müzisyenler,muzycy,26
14333,satış,sprzedawanie,25
28,kırınım,dyfrakcja,100
12556,pilav,ryż,27
9660,kalsiyum,wapń,52
2162,yanlış yorumlanmış,źle zinterpretowany,76
10830,üreticiler,producenci,24
9041,funk,boj,56
12502,kentsel,miejski,27
11027,üyelik,członkostwo,40
14088,burada,tutaj,5
13006,çizdi,rysował,22
2304,nafaka,noll.,93
81,taş ocağı,kamieniołom,96
5131,folik,foliowy,80
13874,orası,tam,6
13162,ardışık,kolejny,20
2805,tugher,twardszy,91
7878,pala,bułat,63
10290,sivil,obywatelski,45
10385,büyücü,magik,45
9359,dönüştürür,konwertuje,20
13973,isminde,zwany,9
12211,randy,krzykliwy,31
11129,daha hızlı,szybciej,40
11558,kabuk,muszla,30
1830,tiyakin,thylacyna,95
8721,manevi,duchowy,51
5965,thrash,prać,62
3482,büyütülmüş,powiększony,56
3354,rüşt,rct.,88
7547,yat,jacht,56
11471,satmak,sprzedać,25
1328,iltihap,apatia,97
6010,deacon,diakon,46
710,at sırtında,grzbiet koński,99
11908,olağan dışı,niezwykły,30
6445,balıkçıl,czapla,73
10786,uşak,lokaj,42
6440,gevezelik,bełkot,71
4485,epilepsi,padaczka,83
2342,erişte,makaron,68
9599,boom,bum,49
12598,efsane,legenda,24
10717,tereyağı,masło,43
13027,christopher,krzysztof,22
5115,insansı,humanoidalny,78
10917,teslimat,dostawa,38
1062,çevrecilik,ekologicznie,37
4053,resimsel,obrazowy,84
3412,kontrplak,sklejka,88
10610,işlemek,op,39
1349,iş istasyonu,stacja robocza,88
2459,sigaralar,papierosy.,54
13101,prens,książę,20
13914,yapı,istnienie,5
3436,i̇skandinavya,skandynawia,88
13716,az,mniej,14
5271,underdogs,słabsi,60
5494,orospu çocuğu,motherfucker.,78
11410,arıza,wada,34
623,yıldızlı,gwiaździsty,99
9158,ekvator,równik,33
9024,dioksit,dwutlenek,56
8480,çıkarımlar,implikacje,45
5209,evlenme,efemeryczność,80
7510,güvercin,gołąb,62
6493,karın,brzuszek,54
3598,superscript,napisany u góry,86
7356,yozlaşmış,degenerowany,58
2637,yıpranmak,woolwich.,91
14496,şişirme,inflacja,49
13311,muhtemelen,możliwie,8
2913,pampalar,pampasy,88
898,duyarsız,niewrażliwy,92
11840,reklam panosu,billboard,34
11152,voleybol,siatkówka,40
11887,virüs,wirus,34
12974,toplar,kulki,12
8747,vatan,ojczyzna,57
7730,arsızlık,interceptor.,60
9609,yan hakem,dróżnik,52
4548,karışık,splątany,75
13432,basmakalıp,koło,17
947,kümülüs,cumulus,98
2194,codex,kodeks,93
11899,metre,mierniki,29
10672,korunma,utrzymywanie,17
4824,distribütör,dystrybutor,73
11380,dikey,pionowy,35
10413,keskin,ostry,45
11900,kristal,kryształ,32
13016,hastalık,choroba,21
5376,hırsızlık,kradzież sklepowa,75
10546,yatak,łóżko,42
1478,tuzlu su,słona woda,96
12759,din,religia,24
7182,dul,wdowa,63
8649,boyutlar,wymiary,45
12394,buna karşılık,mając na uwadze  że,29
2103,gallik,galup,94
13732,düşük,niska,13
12852,orman,las,23
11172,binme,jazda konna,27
2426,alçak adam,niski człowiek,93
2569,jüri üyeleri,jurorzy,78
5516,yer fıstığı,orzeszki ziemne,44
290,şematik,schematyczny,97
12539,toplamak,suma,25
8487,buzul,lodowiec,55
10658,gündem,porządek obrad,42
4166,jousting,potykanie,85
11344,eşek,tyłek,38
10014,görünüşte,pozornie,48
12060,komik,komiczny,18
12254,dahili,wewnętrzny,11
13943,kapalı,wyłączony,10
13492,kamyonet,awangarda,16
14451,kayıplar,straty,12
9128,bayt,bajty,49
7090,aşı,szczepionka,58
13322,hey,hej,18
1651,lordy,losy.,96
2031,zervasiyanlık,zoroastrianizm.,89
10760,meyve suyu,sok,42
11862,başlık,nagłówek,11
5095,kabul etmek,przyznać,44
7540,sırp,serb,65
6713,mutsuz,nieszczęśliwy,69
149,aciliyet,pilna sprawa,100
983,teksaslı,texan.,43
9189,fuller,folarz,55
13130,sekizinci,ósma,21
11038,bataklık,bagno,40
6268,kafese koymak,miauczenie,71
7591,kalabalık,zatłoczony,21
9990,kuantum,kwant,49
2113,striptiz,striptease,94
1638,dümen,ster,94
10860,bakire,dziewica,39
14108,yatırım,inwestycja,32
9823,petrol,ropa naftowa,50
3799,kızamık,odra,87
4739,beceriksiz,niekompetentny,69
11744,filo,flota,34
4469,takı,biżuteria,83
5279,sarkaç,wahadło,78
4536,varsayımsal,hipotetyczny,80
13428,ford,bród,17
9809,parmak,palec,37
388,bıldırcın,przepiórka,99
251,yuvarlanan,koziołkujący,74
2745,kambriyör,cambrian.,91
10665,karikatür,kreskówka,35
12635,kadın,kobieta,27
12613,aff,afd.,27
1461,zamk,klej,96
6470,takviye edilmiş,warowny,67
804,gazyağı,nafta oczyszczona,99
5479,paket,paczka,74
13942,ayarlamak,ustawić,11
14514,yazılı,pisemny,10
12362,paketleyiciler,pakowania,28
7995,tulum,skoczek,60
1898,eyer,ey.,94
10513,söylentiler,plotki,39
10199,konuşur,przemówił,46
495,gıdıklamak,łaskotać,88
7820,hatırlatma,przypomnienie,19
14124,raporlar,raporty,5
4084,fastball,szybka piłka,85
13769,anlamak,zrozumienie,11
8188,uyuşuk,cichy,62
2442,kurnaz,przebiegły,92
9193,avantajlar,zalety,22
14397,ateş,ogień,12
13910,o zamandan beri,od,8
3326,sendikasyon,syndyczność,59
10379,kuraklık,susza,45
5449,idiyotik,idiotyczny,32
2059,doğuda,eastbound.,94
10244,ciro,giro.,47
14443,yaratılmış,utworzony,6
7549,yaz ortası,połowa lata,65
6755,elverişli,korzystny,34
7360,flak,artyleria przeciwlotnicza,66
2980,şömine,kominek,88
12701,memnun,zadowolony,26
13755,leğen,le,12
7014,inovasyon,innowacja,48
9331,tüketilen,strawiony,34
11554,denge,balansować,29
1743,ikna,perswazja,80
8504,tılböceği,talbot.,60
2033,alışkın,przyzwyczajony,92
6726,çağıran,wezwany,57
699,dubu,dag,97
10214,fince,fiński,47
5959,ışıltı,glam.,75
8923,patlamış mısır,prażona kukurydza,57
14157,tam dolu,pełny,10
8183,tazmanyacı,tasmanian.,62
11203,gurur duymak,dumny,39
8845,ressam,malarz,55
3954,satirsel,satyryczny,58
4316,sakar,niezdarny,83
2810,adaylık,kandydatura,89
10232,sabun,mydło,46
538,vergilendirilebilir,podlegający opodatkowaniu,99
13104,içeri,w środku,20
4868,üniter,jednolity,81
8737,aşağılayıcı,uwłaczający,58
11140,yük,załaduj,26
10842,tahliye,ewakuacja,28
8692,molly,pedał,58
14047,üyeler,członkowie,10
6023,havlu,ręcznik,71
4332,veteriner hekim,lekarz weterynarii,79
6859,istihdam etmek,zatrudnia,25
11382,kurtulmak,elimonować,38
14004,giden,pójście,8
9858,sandviç,kanapka,48
14320,kaynak,źródło,7
