ID,TURC,RUSSIAN,INTERVAL
9177,çilek,клубника,49
4485,epilepsi,эпилепсия,81
11834,yetersiz,неадекватный,29
12494,dj,диджея,24
13747,mavi,синий,11
4004,fobi,фобия,83
1971,bantu,банту,93
3428,dondurma,spsicle,87
3393,slovence,словенский,87
11713,şakacı,джейк,31
4536,varsayımsal,гипотетический,77
6448,khmer,к кхмерам,69
6089,difüzyon,диффузия,59
4181,iyonik,ионическое,82
8738,commodore,коммодоре,44
5655,step,стеган,73
10041,astronomi,астрономия,44
7491,güvenlik duvarı,межсетевой экран,62
13537,illinois,иллинойс,13
2736,quack,крякать,88
7699,akvaryum balığı,золотая рыбка,61
10860,bakire,девственник,35
4101,şarap evi,винный дом,83
11925,şarj edilmiş,взимается,15
13198,kabul edilebilir,приемлемо,6
11410,arıza,вина,30
1010,ayık,трезвый,87
8850,eğimli,наклонный,41
13694,savunma,защита,10
6346,bizon,бизон,62
11097,kayalık,каменистый,29
11687,pukâs,система показателей,31
13276,hava durumu,погода,16
9866,whitman,уитмен,45
3282,polimeraz,полимераза,87
9921,yenilemek,освежать,41
12908,yara izi,шрам,20
9082,kızarmış,жареный,38
448,filika,спасательная шлюпка,96
12842,roger,роджер,16
6371,sokağa çıkma yasağı,комендантский час,65
12438,barry,барри,24
5908,diş hekimliği,стоматология,72
5079,öğrenmek,учиться,77
454,harlequin,гарлекин,90
13487,kilise,церковь,13
9983,rehin,заложник,36
8906,hector,гектор,52
4833,parramatta,парраматта,78
10541,carroll,каролл,40
7733,çılgınlık,веселье,60
1490,hao,хао,95
2327,madenci,минерал,37
13985,halk,публичный,8
13227,üretim,производство,8
4840,kaybolmuş,готово,72
4262,kasık,пах,81
7778,ağızlık,морда,60
6475,girişimci,предприниматель,62
4110,ateist,атеист,65
4336,alegori,аллегория,80
1243,gururla,с гордостью,96
1657,gala,гала,93
10913,kurbağa,лягушка,33
6455,stafilokok,стафилококк,69
1273,değerli taş,драгоценный камень,88
8300,zebra,зебра,53
1032,vadiantly,доблестно,97
3836,antitrust,антимонопольный,84
8163,klor,хлор,54
757,gawain,говор,98
8285,seminler,семенолы,48
13709,tonu,тон,12
880,halojenür,галогенид,95
9441,anlaşmazlıklar,разногласия,37
4300,kano,каноэ,71
583,jiroskop,гироскоп,96
3819,meyhane,таверна,81
12964,ihmalci,упущения,19
867,düşüncesiz,непристойный,96
4202,yew,тис,81
11676,jakarta,джакарта,31
12742,silâhlı,вооруженный,13
9676,britannica,британника,47
10730,guam,гуам,39
12043,metro,метро,28
4877,ateş böceği,светлячок,77
1201,litas,лита,97
11199,atlatmak,уклоняться,34
2882,riskli,рискованный,88
10396,en erken,ранний,41
1270,arketip,архетип,88
5082,hizmetçi,слуга,57
10294,evli,женат замужем,37
9460,fidelik,филе,43
10647,bacquet,бакщ,39
12430,faliyet alani  sahne,место действия,22
8063,manor,усадьба,58
1227,asfalt,асфальт,95
816,sunray,сундук,98
404,palmyra,пальмира,100
2037,sau,саума,92
6058,üst katta,вверх по лестнице,71
13659,çözüm,разрешающая способность,12
6935,felsefi,философский,38
3238,nematod,нематод,88
13036,attı,бросил,19
6863,ideal olarak,в идеале,36
13178,uzunluk,длина,16
10937,kumlu,сэнди,38
14082,saniye,сан -,10
926,bıkkın,бриттен,97
4490,radyum,радий,81
6272,çekirge,кузнечик,67
11651,fayda,выгода,7
11163,medeniyet,цивилизация,11
13441,harita,карта,12
459,tomografi,томография,99
8982,moleküler,молекулярный,52
11363,finalistler,финалисты,30
1392,itiraz etme,навязывание,96
12087,belirgin,очевидный,16
3765,durian,дуриан,84
2404,altlık,субконтинент,91
3408,tigris,тигрис,87
12645,soruşturma,изучение,16
353,bilardo,бильярд,92
2902,greyfurt,грейпфрут,88
3528,avokado,авокадо,83
309,mavnalar,баржи,77
14252,sunucu,сервер,6
1661,aviyonik,авионика,88
685,lobo,лобо,57
12054,kuklalar,куклы,23
1869,nist,нич,93
10456,çimen,трава,41
11545,düz,плоский,30
13972,dosya,файл,6
12396,grafikler,диаграммы,13
1589,sesli harf,гласная буква,74
3404,döküntü,сыпь,84
5799,muhafazakârlık,консерватизм,73
1472,lemmings,леммингс,81
8854,ileride,далее,47
6569,ihmal edilmiş,пренебрегать,55
11331,emici,отличия,34
13162,ardışık,последовательный,17
3420,conestoga,конестога,87
11251,cüce,гнома,33
3083,ülser,язва,85
8036,kahrolası,черт,59
11846,faktör,фактор,23
14503,dağıtım,распределение,20
116,kapa,капа,100
7853,değişkenlik,варьизм,60
6837,tekila,текила,66
10331,panter,пантера,25
3614,nispet,неповиновение,85
4981,ensest,inkest.,78
13773,ihtisas,домен,11
10536,koyun,овца,40
7723,yeteneksizlik,неспособность,60
10067,gazeteciler,журналисты,29
2928,sivilce,гражданский,88
9722,gözetim,наблюдение,46
8758,mıknatıs,магнит,36
4112,en ufak,малейший,82
14245,ek olarak,дополнительный,6
10154,aylık,ежемесячно,43
5258,hevesli,энтузиазма,40
6859,istihdam etmek,нанимает,22
13552,uygulamak,применяется,10
12172,binyıl,тысячелетие,27
1571,belgesiz,недокументированный,94
3960,dürüst,праведник,83
9086,defansen,офиги,51
1837,jezebel,иезавель,94
1850,aliterasyon,аллитерация,94
5375,fedakâr,пожертвовал,69
10636,theodore,теодор,39
9128,bayt,байты,45
121,nişasta,крахмал,96
2965,tazı,борзейт,69
8917,doo,доу,52
11741,amazon,амазонка,30
1238,hipotezler,гипотезы,80
6187,picaroon,пикарун,70
11432,seçkinler,элиты,32
6122,cavalier,кавалера,43
9332,polly,полли,49
12870,çaylak,новобранец,18
10241,berber,парикмахера,42
4328,patsy,патенси,81
984,bolo,болос,97
14079,haline gelmek,становиться,8
14018,akım,текущий,7
3005,metisilin,метициллин,88
10462,monte,монте,36
5083,çizkek,чизкейк,76
10247,ölçülen,измерено,18
11254,paraşüt,парашют,34
4247,tortu,деликат,79
2457,gidip getirmek,принести,75
9006,coventry,ковентри,52
14014,en az,наименее,5
10457,amsterdam,амстердам,41
12441,franklin,франклин,24
7447,derileştirmek,дерьма,62
7547,yat,яхта,52
3934,bertha,берта,83
6386,arp,арфа,66
2848,piccadilly,пикадилли,88
3021,barracuda,барракуда,87
9879,kırım,крымс,45
5778,yaramaz,непослушный,73
7392,kasap,мясник,58
13866,abilir,мог,7
10792,sevilen,возлюбленный,38
12297,biyo,био,25
13769,anlamak,понимание,9
5529,duluth,дулут,74
2823,son derece,все равно,88
14438,başlayan,начал,7
7105,heliler,офелия,64
3663,uyuşturucu ile mücadele dairesi,дэа,84
11325,sigma,сигма,35
12454,jonathan,джонатан,24
14294,araba,машина,9
3621,yeraltı suyu,подземные воды,85
13270,sosyal,социальное,15
11930,dalma,дол,29
4901,süper bilgisayar,суперкомпьютер,77
11085,castro,кастро,37
9765,linç,ленч,42
5033,okuryazarlık,грамотность,77
11636,karşılaştırmak,сравнивать,11
2055,bagguio,багажник,92
6316,haydn,хэйдн,70
4607,bridjewater,морозона,80
4801,pandora,пандора,77
1105,polemik,полемичество,80
13334,ho,добывать,15
12907,arthur,артур,20
2378,bileklik,браслет,85
9107,takviyelemek,добавка,38
7192,hak,порядочность,63
7835,sinirli,раздраженный,30
1797,amnezi,амнезия,94
5543,yarımbaç,полузащитник,70
13104,içeri,внутри,17
11909,bubba,бубба,29
11592,portekizce,португальский,32
7312,napier,неисполнительно,63
2278,gucoo,кукуша,90
6143,asur,ассирийский,65
10912,i̇branice,иврит,37
1048,redlegs,редёгс,97
3578,teorisyen,теоретик,57
5204,milyoner,миллионер,60
3120,deklanşör,затвора,77
6149,rise,поднял,71
7643,vaha,оазис,61
12995,bulvar,проспект,19
5736,salsa,сальса,73
11947,opera,опера,23
1129,oka,ока,95
8328,kübik,кубика,56
8716,feragatname,отказ от ответственности,19
10356,kurtulanlar,выжившие,33
1284,mala,мала,96
4972,disleksi,дислексия,78
12673,komplo,заговор,22
4036,lensler,линзы,82
11351,yaygın,широко распространен,34
1418,nadirlik,рария,79
13498,savaşçı,истребитель,12
2651,hemoglobin,гемоглобин,90
4117,hid,спрятанный,82
11282,kabaca,грубо,35
6951,buick,побуждать,65
10360,vampir,вагон,38
8420,magnum,магнум,56
10285,et,мясо,41
814,jazzy,джазжи,98
10567,boşu boşuna,ненужно,40
12949,uygun,подходящее,13
901,mulligan,муллиган,97
14499,david,дэйвид,9
14134,değişim,изменения,5
5837,kapsül,капсула,61
2129,mavi çizgi,синяя линия,92
2108,mitzvah,мицва,92
5096,sahtekâr,нечестный,77
8039,güneşli,солнечно,41
122,selam,салаам,100
8676,şarta bağlı,контингент,39
5253,hera,гера,76
5984,cayman,кайман,69
5231,pervasız,безрассудный,75
7591,kalabalık,переполненный,18
6182,ıspanak,шпинат,70
6976,eğim,склон,53
14001,bir kaç,немного,6
3255,zirkonyum,цирконий,88
14024,çeyrek,четверть,9
7484,eris,эрис,35
10747,avukat,адвокат,37
11997,altta bırakmak,подчеркивать,28
8478,kalem,карандаш,53
7276,cinsel ilişki,общение,63
1316,mambo,мамбо,96
10718,pennat,вымпел,38
275,i̇ber,иберий,99
3018,levin,левин,88
11408,danışma,консультативный,27
8744,claus,клаунт,54
998,obsidiyen,обсидиан,97
917,lemma,лемма,97
14242,mac,маки,30
6128,zehir,яд,68
2031,zervasiyanlık,зороастризм,88
13123,rekabet etmek,конкурировать,13
4317,kulüp binası,clubhouse,81
6401,kürdistan,курдистан,69
9865,prensipler,принципы,27
13712,doğrulanabilir,verifiable,8
10490,osmanlı,осман,39
10612,prosedür,процедура,30
7116,baskın yapmak,бюст,50
960,tedbir,ententte.,97
811,ibid,там же,98
1934,ashraf,ашраф,93
10529,pub,паб,39
3178,dekoratif,декоративный,38
9771,lif,волокно,45
11595,sscb,ссср,32
13842,yıl,год,6
9760,sapık,sapiens.,46
544,dioksin,диоксин,99
8176,virgül,запятая,49
7682,banjo,банджо,61
662,yule,ёл,98
2271,folsom,фолсом,91
713,yaylı,возникла,98
4997,ekstrasolar,экстрасолар,78
5368,kafkas,кавказский,74
11973,nank,нэнси,29
11610,litvanya,литва,32
3307,kordon,кормон,75
2942,karahindiba,одуванчик,87
13971,oran,ставка,7
11990,boşa harcamak,напрасно тратить,22
8575,diktatörlük,диктатура,51
13756,kaya,рок,11
5337,iğne,иголка,70
12849,şık,присвоить,21
6906,glikoz,глюкоза,66
14446,izin vermek,позволять,9
3556,gözden geçirilmiş,выходил,78
11239,nesir,проза,35
4836,mikropenis,микропенис,78
10780,teorem,теорема,38
8616,front,фронтальный,54
7846,biennal,двухгодичный,59
2273,ıslık,увистник,91
5870,silverback,серебристый,72
9135,stalingrad,сталинград,51
3988,sitoplazma,цитоплазма,81
4196,nöron,нейрон,70
7524,sınırsız,неограниченный,62
5700,gaspaço,гаспачо,73
7729,haydutlar,головокружение,53
4217,totaliter,тоталитарный,68
11624,mf,мф,32
4466,nehru,нерушитель,81
2972,havacı,артикул,88
593,kromatin,хроматин,99
7825,gazap,гнев,60
9967,masraflı,дорого,34
14320,kaynak,источник,6
1149,tavla,нарды,97
8864,kenar mahalle,пригородный,36
1358,thimusus,steus.,96
8299,pavyon,павильон,54
9802,şaşırtıcı,удивительно,21
13459,kuvvetli,сильный,14
12576,keçe,чувствовала,23
11965,demet,связка,28
5053,baskın,баскский,74
13677,kopyalamak,дублировать,11
14326,subay,офицер,10
6281,ishal,диарея,70
2463,dayak,отбиение,52
2099,corrie,корри,92
4481,yakışıklı,красивый,79
4567,çello,виолончель,80
7737,i̇rensel,ирэн,61
4989,erika,эрика,78
2113,striptiz,стриптиз,92
10769,yolcu,пассажирский,28
7601,geçersiz,пустота,56
6561,nairobi,найроби,68
8030,blanc,блан,59
9715,alec,алек,47
3939,biyosfer,биосфера,83
13880,birçok,много,6
2019,uyandırmak,просвечивать,92
7173,bis,бис,41
10257,avuç içi,ладонь,39
9559,kris,крис,48
10034,göz yaşları,слезы,34
6392,ortaklaşa,совместно,69
4752,audacity,мужество,79
8281,set,сажена,55
10045,sözcü,пресс-секретарь,44
12548,öldürme,убийство,10
4715,hamstring,сухожилия,79
11845,anlamlı,значимый,30
2023,propoganda,пропоганда,92
1303,new,nei.,96
6032,gösterilen,означаемый,44
8210,graf,граф.,58
4068,bazuka,базука,82
5031,harmonik,гармоника,71
8975,kelebek,бабочка,50
5402,rim,оправа,66
3660,normalleşme,нормализация,14
3463,yumurtlama,овация,83
6671,paleolitik,палеолита,67
7473,skor tahtası,табло,61
5936,açılmamış,беспрепятственно,72
10050,sonbahar,осень,44
1875,dimetil,диметил,93
2614,çocuk yuvası,детский сад,88
6669,karıştırmak,карабкаться,50
1609,farklılık,несоответствие,28
11640,abu,абуатор,32
8726,ag,аг,54
6056,tüfek ateşi,выстрел,71
8104,pics,фото,36
10028,oylama,избавление,37
1642,affedilmiş,простил,94
12293,suudi,саудовство,26
2285,spor ayakkabı,кроссовки,88
5477,mime,мимизм,73
436,gunter,гюнтер,100
14427,cevap,ответ,11
6421,eros,эрос,69
4228,cıvıl,чистота,78
4856,rafineri,очистительный завод,62
2250,plenity,пленарность,91
2865,angelica,анжелика,88
12649,filistin,палестинский,20
2489,hermafrodit,гермафродит,90
8449,sismoloji,сейсмология,54
9218,benzin,бензин,50
5358,takipçi,сталкер,71
3294,topuz,булочка,54
12795,dama,дама,21
13665,kucak,колени,11
5835,denizyıldızı,морская звезда,72
10484,shea,шикарно,41
14497,okumak,читать,6
261,freemasons,масоны,92
2361,mozoli,мавзолей,90
8161,kazanma,приобретение,51
2990,teşvik,стимул,73
4504,bıçaklar,ножи,80
9234,buğday,пшеница,50
7073,pornografik,порнографии,63
3412,kontrplak,фанера,87
13643,köy,деревня,12
5190,gaz kelebeği,дроссель,71
14307,almanca,немецкий,10
1628,iğne deliği,пропаганчик,94
10446,savaş alanı,поле битвы,40
4378,saksonlar,саксос,53
3808,çağrısız,безразличный,84
9786,terminoloji,терминология,46
12785,teklif etmek,делать ставку,18
7655,zen,дзен,61
3929,parasanglar,паразангс,82
9465,ultra,ультра,46
10189,mevzuat,законодательство,24
11940,diskografi,дискография,29
3072,badem,миндаль,86
93,mikroişlemciler,микропроцессоры,75
9642,yang,янг,47
1918,montaj,монтаж,92
8091,paso,пасо,58
4248,devi,деви,82
2985,yardımsever,благотворительный,87
12296,saha,подача,15
8557,inek,конспект,55
6014,replechage,опыта,71
769,goshen,госу,98
3617,luge,находчивый,85
13896,altında,под,7
10808,büyüdü,выросла,38
12721,gaz,газа,14
1082,bundan böyle,впредь,97
12558,gereksiz,ненужный,23
13794,ve,и,5
9706,musa,моисей,47
8759,forvet,нападающий,41
8267,chee,читание,57
14428,destekler,поддержка,8
11718,maya,майя,31
13859,zaman,время,5
9618,çobanpüskülü,падуб,47
12882,alfa,альфа,20
9736,kolaylaştırmak,простота,41
6230,berrak,оправданный,69
8089,lars,ларс,46
11474,i̇çmek,напиток,25
3387,yazıtlar,надписи,67
14154,müşteriler,клиенты,26
3,amorf,аморфный,100
9992,burs,стипендия,43
8455,etnik köken,этническая принадлежность,24
4986,kakao,какао,78
6978,darcy,дарси,65
8815,engel,лицевой,53
7023,halı,ковер,62
9578,piyango,лотерея,48
274,mikado,микадо,97
3774,lejyonlar,легионы,38
5212,şeref,почетные,68
535,pelt,шкуры,79
11762,kapüşon,капот,29
12369,elma,яблоко,24
12468,morris,моррис,24
10559,seçmenler,избиратели,34
7710,sona ermek,срок действия,61
1731,sinüs,синус,88
11123,film müziği,саундтрек,35
1060,kaşıklar,ложки,51
2769,eklemek,addi.,89
6698,deze,дамс,63
8250,kovulmuş,выгнал,51
1827,kurşun geçirmez,пуленепробиваемый,94
2034,katot,катод,90
11179,hint inciri,банян,36
9021,laguna,лагуна,52
11430,trinity,троица,34
9456,enstrümantal,инструментальный,26
6761,promo,промо,66
5648,evet,ага,73
2835,uzuvlar,конечности,71
9997,piffle,пишец,44
297,üs,экспонент,89
3775,vernacular,навесной,84
5651,ozmoz,осмос,73
4722,arkaik,архаичный,78
12226,evrim,эволюция,26
3814,transatlantik,трансатлантический,84
8313,folk,фальшивый,57
3029,zamir,местоимение,77
2890,meyil,плода,88
13432,basmakalıp,котельная,14
7660,bel,талия,55
13953,geri,назад,7
316,konserve,консервирование,100
8187,malawi,малави,58
7106,at nalı,подкова,62
323,monoteizm,монотеизм,100
13002,franchise,франшиза,18
8718,şapka,шляпы,26
3648,ısırgan otu,крапивка,80
9936,daha geniş,шире,45
14210,teklifler,предложения,15
3343,mitoz,митоз,87
831,mikrosistemler,микросистемы,98
5558,stine,стыка,74
14290,kuzey,север,8
844,koparmak,вырвать,73
10281,shire,шестерня,42
12788,fransa,фальсификация,21
7049,sos,соус,64
7716,muaf,освобождать,51
1271,aç gözlü,жадный,95
2604,boolean,логический,88
4089,yapışkan,липкий,83
7423,angelina,анджелина,62
7990,şampanya,шампанское,59
8081,yarıçap,радиус,58
5520,trisha,триша,74
10628,öğretme,преподавание,29
10035,hafif,незначительный,44
8818,davulcu,барабанщик,51
6466,fırın,духовой шкаф,62
9194,bozulmamış,нетронутый,51
4539,ölmek,умирает,80
10920,yetişkin,взрослый,33
10295,isyancı,мятежник,28
9071,hırvat,хорватский,51
2582,adp,акт,90
2564,salma,сальма,90
7284,tanker,танкер,54
5106,inanılmaz,невероятный,70
13567,scott,соревнование,13
5246,picard,пикард,76
4919,pericles,перицы,78
13153,pakistan,пакистан,17
13949,amerikan,американец,8
8903,toledo,толедо,52
5057,osiris,осирис,77
7806,alfonso,альфонсо,60
4704,septa,септа,79
8496,clockwork,часовой механизм,55
9102,jeotermal,геотермал,51
9913,kamboçya,камбоджа,45
10917,teslimat,доставка,34
11259,bölgeler,территории,12
11675,kuzeybatı,северо-западный,31
3558,aracılık eden,опосредованный,26
11841,konser,концерт,27
13714,şampiyonlar,чемпионы,9
1900,kamburlaştırmak,горб,87
7973,sünnet,суффолк,59
5920,tekrar düzeltme yapmak,исправлять,15
10291,flemiş,флеминг,42
3904,sifaka,сифака,84
2847,kolaj,коллаж,88
8973,python,питон,52
1786,dalmaçyalı,далматин,73
12340,muhammed,мухаммед,25
13120,gerçek,действительный,10
6482,çevrimdışı,не в сети,68
4087,kiracılar,арендаторы,61
8655,pakt,пакт,54
13097,kategoriler,категории,6
13371,dağ,гора,12
9217,tarih öncesi,доисторический,50
8776,mumya,мумия,53
4256,horst,горст,82
13830,ayrıca,также,6
11228,oturma,заседание,24
7597,kürek çekmek,лопата,56
2884,hipokrat,гиппократ,88
84,pertussis,коклюш,100
5306,quito,кито,76
188,rox,рокс,100
8853,tiyatro,театральный,51
12586,malezya,малайзия,23
2970,batı evi,westinghouse,88
7890,hoy,хомя,60
8875,sfenks,сфинкс,53
7540,sırp,серб,62
11756,iklim,климат,29
4064,serserilik,хулиганство,62
2617,başarılı olmak,преуспевать,90
12131,aday,кандидат,20
14363,robert,роберт,11
7946,toptan,оптовая,59
12522,yanıltıcı,вводящий в заблуждение,23
2945,kulaklıklar,наушники,81
2369,polietilen,полиэтилен,91
13731,uzay,пространство,12
13399,sıcak,горячий,15
11392,profesör,профессор,32
2179,shahi,шахи,91
3287,bakmaz,независимо,87
13113,plaj,пляж,17
12338,elektronik,электронный,20
1999,toksikoloji,токсикология,90
3986,kurt adam,оборотник,83
7248,uygunluk,право собственности,32
2507,emülsiyon,эмульсия,90
13853,ne zaman,когда,6
13023,sınır,граница,16
7099,ihanet,измена,62
10620,bailey,бейли,39
4075,burrito,буррито,81
7968,mikrodalga,микроволновая печь,59
13772,yeşil,зеленый,11
3434,duyusal,сенсорный,86
8258,tai,тай,57
9126,dinamit,динамит,51
5305,modernist,модернист,75
11316,omuz,плечо,31
1986,açıklanmamış,невыразительно,93
7186,oymak,гравировка,44
3390,düşmanca,неразружечный,86
6540,gizlice,тайно,68
11723,balina,кит,27
710,at sırtında,на лошадях,98
11647,havva,канун,31
8465,kronik,хронический,55
7354,hikaye konusu,сюжетная линия,57
8437,cesaret etmek,посметь,48
11821,sekans,последовательность,27
6996,antarktik,антарктика,65
9293,cy,цитан,50
12729,binici,всадник,16
13868,insanlar,люди,7
602,kısık,радужный,99
5729,aerodinamik,аэродинамика,59
1072,hazineler,сокровища,47
9475,bozulmuş,понижен,47
5593,mutasyon,мутация,64
10352,delin,дел,41
13351,göl,озеро,14
10993,vaftizci,баптист,36
3228,ihmal,халатность,67
6487,garner,набрасываться,47
11094,paskalya,пасха,37
12342,gine,гвинея,24
14137,daha öte,дальше,6
6178,svaziland,свазиленд,70
12208,catgut,кетгут,27
3189,kona,кона,88
5151,sporcu,спортсмен,76
10376,pt,выступ,16
7066,bethlehem,вифлеем,64
1323,annals,анналы,96
1469,çıkıntılı,протяженность,95
10614,konfederasyon,конфедерация,23
2797,psişik,психический,88
8211,copernicus,коперник,58
14464,dosyalanmış,подано,6
5552,sisin,систина,74
9403,dezavantajı,дезертир,49
1777,kıskançlık,ревность,90
10924,amy,эми,35
11836,kül,пепел,24
3033,denetçi,аудитор,87
491,yenileme,обновление,33
3077,tipografi,типография,88
5647,aşağılık,вил,73
12991,dallas,даллас,19
3893,eukarote,эукариот,84
7903,çıkış yapmak,проверить,58
14212,suçlama,обвинения,15
10665,karikatür,мультфильм,31
11229,baraj,плотина,33
522,pamuk ağacı,хлопья,99
14176,bakmak,смотреть,5
12068,akış,поток,25
3650,arkanı dön,повернись,82
1927,metanol,метанол,93
259,şaka olarak,востребоваться,100
10800,firma,фирма,36
1078,callum,каллум,97
9995,koyu kırmızı,малиновый цвет,44
2754,bira fabrikası,пивоварня,82
6550,meg,мэг,68
6989,omurga,позвоночник,65
4701,bosh,бош,79
6072,fethetmek,завоевано,44
11073,ok,стрела,32
8790,susam,сезам,53
2041,ana çerçeve,мэйнфрейм,91
5559,varoluşçuluk,экзистенциализм,69
884,godspeed,божем,97
2259,fiberglas,стекловоломок,91
9698,mnem,мнес,47
5855,maori,маори,68
4995,sfenk,сферика,78
12311,i̇skoçyalı,шотландский,26
7603,ambargo,эмбарго,59
7132,casablanca,касабланка,64
1454,dağcı,альпинист,68
12926,zengin,богатый,19
11798,büyüyen,растущий,23
9291,i̇stanbul,стамбул,50
11471,satmak,продавать,21
10516,şüphesiz,ничего не подозревающее,40
982,yeniden kurulu,восстановить,83
8867,şil,чилийский,52
6780,ustabaşı,мастер,66
6556,güneşlenmek,затупка,68
12886,etkileri,эффекты,10
12023,raseway,гоночная дорога,28
14360,ocak,январь,6
10136,ipek,шелк,42
14124,raporlar,отчеты,5
12247,kostata,коста,26
7977,düğüm,узел,28
3351,blob,капли,84
5888,meteor,метеор,68
10305,exodus,экзодес,42
2500,chaparral,чапаргал,88
2887,travmatik,травматизм,87
12638,yoğunluk,интенсивность,18
2370,amar,амар,91
10961,ejderha,драконы,17
8071,baxter,баксель,58
10042,başa çıkmak,справиться,43
14189,anahtar,ключ,11
3090,mensch,менш,88
8811,karaciğer,печень,53
11623,araplar,арабы,12
10343,beceriksiz,неудачник,34
10488,kısmen,частично,41
8316,dondurulmuş,замороженный,57
10269,çirkin,уродливый,39
10172,papağan,попугай,42
1255,maestro,маэстро,96
7513,bz,бз,62
2470,patoloji,патология,79
6826,bağışlamak,помилование,62
8158,sızmak,выщелачиваться,57
14461,almak,принимает,5
5000,çokgen,полигон,68
10214,fince,финский,43
1957,aspartam,аспартам,93
2420,planlayıcılar,планировать,82
10603,gol yapmak,собираюсь,40
6163,rehabilitasyon,реабилитация,62
3375,zıplayan,подпрыгивание,43
4600,kilometre sayacı,одометр,80
652,çok lezzetli yemek,амброзия,98
1532,kiowa,кива,95
11482,devrimci,революционный,32
10441,gabriel,габриэль,41
6623,kabak,давить,64
802,matador,матадор,96
7018,hacklemek,взломать,37
4019,dumanlı,дымчатый,83
9886,greko,греко,45
13966,ihtiyaç,нуждаться,6
1608,yatay olarak,горизонтально,56
860,analiz edildi,проанализирован,48
6705,land,земля,67
14030,versiyon,версия,8
11272,herbert,герберт,35
9458,mezar,могила,38
7474,netball,нетбол,62
6932,virgil,виргил,66
3979,torchwood,факело,83
7075,meşruiyet,легитимность,64
3806,ferral,феррес,84
10357,ermeni,армянский язык,38
4873,rapçiler,рэперы,27
14196,ülkeler,страны,8
7686,bowden,бойден,61
13785,zelanda,зеландия,11
4750,kamboçyalı,камбоджин,76
1267,biriktirmek,накапливаться,45
14181,üçüncü,третий,8
12143,kuş,птица,24
1538,orpheus,орфей,95
3327,lashkar,лашкар,87
9738,sessizlik,тишина,41
7359,boşta,праздный,61
13693,aşk,любовь,12
5722,gopher,гофрировать,38
13583,i̇talya,италия,13
9134,janet,джанет,51
5284,yorker,йорка,67
2162,yanlış yorumlanmış,неверно истолковывать,72
10113,ascidian,аспидиан,43
7810,rubicon,рубикон,60
9425,on yedi,семнадцать,49
10655,kampanyalar,кампании,13
6614,istediğin zaman,любое время,68
6635,zon,зонал,68
11607,lama,лама,32
6568,remake,ремик,63
13604,spor dalları,спортивный,11
5245,fare kapanı,музена,76
45,kutsal şey,писание,80
7838,alışkanlık,привычка,46
2264,mağara adamı,пещерный человек,91
4881,gece kulübü,ночной клуб,71
7769,yemin,клятва,57
10468,varsayım,предположение,35
8269,kiraya vermek,аренда,47
4051,firth,фертерь,83
13940,içermek,включая,6
145,parabol,парабола,100
9481,corp,корпус,13
6066,buffalolar,буйволы,18
3985,gein,гейн,83
13390,yiyecek,еда,14
8608,shia,шиа,54
12875,koku,запах,20
13288,hong,холма,16
2387,gulba,овраг,88
4896,müteahhitler,подрядчики,62
8590,bubonik,пузырька,55
4914,cahil,кавер,78
10547,kışla,казармы,39
10947,resepsiyon,стойка регистрации,28
691,bando,bandwagon.,97
4174,şarapnel,шрапнель,82
7027,geveze,мольты,65
1721,karakterize,характеризуется,80
3500,derebeyi,повелитель,84
6753,beril,берил,66
12132,köşe,край,22
12019,oxford,оксфорд,28
10432,monarşi,монархия,40
7135,benzemek,напоминает,39
9551,dalai,далай,48
6613,samimi,собел,67
6192,silme,стирание,30
6291,bastırmak,подавить,39
9817,sihirbaz,волшебник,32
2117,katalitik,каталитики,91
14004,giden,идущий,7
12888,festival,фестиваль,18
10161,yarasa adam,бэтмен,43
14257,ağlar,сети,8
2531,ispanyol şarabı,шерри,90
3446,bora,бора,81
13033,pd,портить,19
9149,basmış,ездил,51
7041,gıcırdamak,гомпон,65
2347,palal,подобные,55
13661,orta,середина,12
14026,binaen,согласно,10
13066,yaralı,пострадавший,17
7156,nicky,никки,64
10593,radikal,радикал,34
4747,suyunu sıkmak,сжимать,64
6704,dingo,динго,67
1693,mide bulantısı,тошнота,94
13651,koruma,сторожить,11
8529,aslat,салфетка,55
5034,excretory,экскретор,77
11042,marlin,марлин,30
4374,en zayıf,слабые,81
12419,tommy,томми,25
6792,dudley,дадли,66
339,antimon,сурьма,100
7598,cg,счетный,61
12719,tekrarlayan,повторение,22
7687,macao,макао,61
5927,baş ağrısı,головная боль,67
12030,ifade etmek,фраза,23
2999,jelatin,желатин,88
14078,siyasi,политический,11
3597,primat,примата,76
7362,tavan,потолок,61
7899,rahatlamak,облегчить,27
11312,gizlenmiş,скрытый,35
2625,koronluk,коронация,61
7930,sıyrılmak,старина,59
2738,okul çocuğu,школьник,86
7885,kavisli,изогнутый,37
5884,kama,клин,68
7077,skandallar,скандалы,26
9933,referandum,референдум,39
13138,tekme atmak,пинать,12
8863,odunsu,древесный,51
10973,madagaskar,мадагаскар,38
6116,tokat,шлепок,54
13644,salon,зал,12
12250,yapraklı,листья,26
9891,bayram,каникулы,27
14163,araştırma,исследовать,10
2561,saraycı,сток,90
6342,snoop,схватить,67
7758,site,сиська,61
5332,aksesuarlar,оси,47
9779,devonshire,девоншир,46
3961,salaklar,дебилы,49
14093,gelecek,будущее,8
5653,gibbons,гиббонс,63
14336,standartlar,стандарты,11
13277,geçmek,пересекать,12
