ID,TURC,CHINESE,INTERVAL
8992,tahrikli,推动,40
4811,yanlış beyan etme,虚假陈述,77
9761,canterbury,坎特伯雷,47
12282,deli,疯狂的,26
6024,piruvat,丙酮酸,72
10758,buckeyes,七叶树,36
3570,kıskanç,嫉妒的,86
9700,parodi,模仿,40
6313,pauline,鲍林,69
9793,kıvılcım,火花,32
9426,uzmanlık,专业知识,49
2539,mesozoik,中生代,91
4942,memnuniyetle,乐意,79
10092,solomon,所罗门,44
13599,iade,回来,9
9865,prensipler,原则,28
3056,bartholomew,巴塞洛缪斯,88
5866,tütür,tubman.,73
12508,denn,丹尼斯,24
12808,harrison,哈里森,21
12474,antlaşma,条约,19
7161,kızılkanat,鲁德,65
8303,toylamak,泰特,57
7475,aziz,azure.,63
580,gujarati,古吉拉蒂,99
10679,çığ,雪崩,39
8830,değişmemiş,不变的,53
968,magdalen,马格达琳,90
9601,kesişme,路口,43
2172,tavşan,兔子,36
3918,gideon,吉迪,85
9819,hiroşima,广岛,46
7878,pala,scimitar.,60
12663,çömlekçi,陶器,23
52,kalp atışı,心跳,99
4820,selefler,前辈们,46
4157,volga,伏尔加河,83
9510,boru,管道,40
4647,blanco,布兰科,80
5106,inanılmaz,逆天,71
10908,grove,树林,37
13097,kategoriler,类别,6
14482,neden,为什么,7
10318,massa,马萨,43
2757,füme balık,熏鲑鱼,89
7335,yaşlı,老年,63
9300,sterlin,英镑,50
12537,kopya,副本,11
5386,bulanık,浑,73
1799,yağlayıcı,润滑剂,82
4253,up,ock.,83
673,çimentolu,胶泥,61
13662,kayıp,失利,10
265,akıl sağlığı,理智,100
10203,atom,原子,26
12265,marshall,马歇尔,22
3796,goblin,妖精,83
749,botulizm,肉类主义,98
11578,alkol,酒精,29
3141,gürültülü,嘈杂,88
14407,beklemek,预计,11
13537,illinois,伊利诺伊州,13
9173,poz,接触,49
1974,maulana,玛娜娜,93
12865,iddia etmek,断言,15
9071,hırvat,克罗地亚语,52
13466,etraflı,全面的,14
9073,adını değiştirmek,改名,22
10748,kablosuz,无线的,39
10387,airmen,亚军,42
12126,milyar,十亿,27
4562,lupus,狼疮,81
13179,suç,罪行,10
11714,anaheim,阿纳海姆,32
6756,ultraviyole,紫外线,68
12089,anlaşmak,妥协,19
5538,göksel,天体,75
10622,burton,伯顿,40
5945,modan,摩德纳,73
10455,pepsi,百事可乐,42
1178,yürüyüşçü,游行者,93
10141,aktivistler,活动家,37
5559,varoluşçuluk,存在主义,70
3363,diktatörler,独裁者,43
14049,son,最近的,5
9706,musa,摩西,47
5812,canlandırmak,堤坝,64
13688,milyon,百万,11
13147,güzel,漂亮,17
11925,şarj edilmiş,带电,15
8673,estonyalı,爱沙尼亚人,52
13068,honduras,洪都拉斯,18
6909,ballard,巴拉德,67
8994,kaz,鹅,53
12974,toplar,球,10
8870,habersiz,不知道,53
12507,brunswick,不伦瑞克,24
7054,ikna etti,说服了,50
8215,tapir,貘,58
7383,biftek,牛扒,62
13251,zil,钟,15
10473,dalga geçmek,王,41
10708,asa,scepter.,40
14286,miktar,数量,7
13498,savaşçı,战斗机,12
12091,bas,低音,28
2908,yenidoğan,新生儿,88
557,anaerobik,厌氧,99
4342,otopsi,尸检,80
14221,avrupa,欧洲,5
567,jacobit,雅各波塔,97
7235,cortez,柯特兹,64
9867,tabela,路标,46
505,fırlamak,泼,99
10805,karşıt,对立,17
6300,mirasçı,继承人,62
2375,quinton,昆腾,91
14210,teklifler,优惠,15
10442,terrier,狗,41
1679,yokuş yukarı,上坡,95
9809,parmak,手指,33
3695,uykuda,休眠,86
13310,konsey,议理,15
5345,kar yağışlı,斯诺伊,76
439,metamorfoz,变态,100
11264,yarı finaller,半决赛,29
8785,göç,移民,45
702,tidit,坦,88
14094,en iyi,最好的,8
4814,istilacılar,侵略者,32
12829,domuz pastırması,熏肉,21
4650,ita,伊塔,80
13729,ihlal,侵权,12
9824,maroons,mar,40
12929,üçlü,三倍,19
4209,synthetase,合成酶,83
11727,nunquam,尼纽姆,31
13301,baskı yapmak,压力,15
5389,alaycı,愤世嫉俗,58
7945,lin,林,60
10683,kirpi,刺猬,40
4801,pandora,潘多拉,78
2689,metra,梅德拉,90
2394,filmografi,影片摄影,88
7977,düğüm,结,29
10286,helikopterler,直升机,26
8863,odunsu,伍迪,52
11835,bronzlaşmak,晒黑,29
7459,ahmak,ahoy.,63
6447,borneo,婆罗洲,70
13869,çok,这样的,5
12093,ukrayna,乌克兰,28
8594,marquis,侯爵,56
12499,terörizm,恐怖主义,19
87,ağartma,漂,40
9681,venedik,威尼斯,48
13376,miami,迈阿密,15
3400,kaslar,肌肉,37
7242,melamin,三聚氰胺,64
1796,resupply,再补给,89
9579,tango,探戈,48
4788,helas,哈拉斯,76
71,referans,参考资料,99
14057,değiştirmek,改变,5
8329,gücenmiş,冒犯了,25
238,kestirme,小憩,81
7163,simyacı,炼金术师,64
11131,borç vermek,de,37
8451,protestocular,抗议者,55
5509,eksantrik,偏心,51
7422,tanıdık olmayan,陌生,62
2420,planlayıcılar,规划者,83
12616,para birimi,货币,23
4654,persephone,珀塞弗,80
12972,düşman,敌人,18
2257,ekose,格子花呢,91
10804,teslim,投降,29
11072,çalınmak,偷,38
3600,endişeli,焦虑的,86
12444,robinson,罗宾逊,25
12380,kâr,ap.,26
2779,dingin,达文,89
12558,gereksiz,不必要,24
5911,göl kenarı,湖边,73
675,merakla,奇怪地,94
6915,dow,陶氏,66
10837,spektrum,光谱,38
8677,otizm,自闭症,55
3670,niş,利基,84
12525,lawrence,劳伦斯,24
13694,savunma,防御,10
13979,kurmak,成立,6
4050,vecize,佛经,81
12877,üst,上,20
4387,yasemin,茉莉花,80
9530,cenevre,日内瓦,49
7414,dolaylı,间接,63
1542,savent,sav,95
2987,inandırıcı bir şekilde,令人信服地,88
4520,sana,the,81
1642,affedilmiş,宽恕,95
7221,şartlı serbestlik,缓刑,62
5297,beaker,beecher.,77
3992,ginkgo,银杏,84
12289,saray,宫,26
13655,genel olarak,一般来说,8
8965,mantıklı,懂事,49
7660,bel,腰部,56
11090,qatar,卡塔尔,37
7762,helena,海伦娜,62
10534,tutarsız,拘禁,41
254,permütasyonlar,置换,84
12212,colin,科林,27
106,baryum,钡,100
11107,sezar,凯撒,37
7913,teller,串,30
13609,böylece,因此,12
6135,kokteyl,鸡尾酒,66
2653,malathion,马拉士,90
9090,şok,震惊,24
1186,silinmez kalem,夏普,97
1753,zenci,天丝,93
13644,salon,大厅,12
12510,kalem,物品,18
2725,köleler,绅,89
1977,ayrılıkçılar,分离主义者,67
9181,stokhholm,斯德哥尔摩,51
173,kılık,煤渣,99
12811,nasa,美国宇航局,21
58,limonata,柠檬汽水,100
11748,özlü,简洁的,31
116,kapa,卡帕,100
8096,çevre,周长,59
10261,partizan,党派,38
5948,hanoi,河内,73
2460,shot,窝棚,88
9222,sineklik,施特劳斯,51
8679,devir,周转,36
9854,kahire,开罗,46
9866,whitman,惠特曼,46
9304,somon,三文鱼,50
10993,vaftizci,施洗,37
1618,bazalt,玄武岩,93
7587,boo,嘘,51
11248,sonsuzluk,无穷,36
8294,rousseau,卢梭,58
3066,horner,霍尔,88
13722,ayrıcalıklar,特权,11
14403,yakında,很快,9
2612,alt yazı,字幕,72
9765,linç,林奇,43
136,epa,欧洲环保局,100
3615,tarantula,狼蛛,86
7291,sumatra,苏马特拉,64
161,bacillus,芽孢杆菌,100
13456,istenmeyen,不必要的,14
14093,gelecek,未来,8
229,dağılım,分散,47
11257,tahrip etmek,破坏,14
7928,nebula,星云,59
12598,efsane,传奇,21
12193,ne olursa olsun,不管,27
3877,kayma,滑翔,73
4458,japon kağıt katlama sanatı,折纸,81
12706,isa,耶稣,22
998,obsidiyen,黑曜石,97
3033,denetçi,审计员,87
10608,gandhi,甘地,40
5792,ekinoks,股份,70
7540,sırp,塞,62
5414,yüzdürme,浮力,76
5532,hediye,柏,75
3894,othello,奥赛罗,85
12774,güneydoğu,东南,22
7346,helyum,氦,63
10617,bolivya,玻利维亚,40
7283,carom,卡罗姆,63
5360,skırlamak,坏血病,76
14425,durmadan,曾经,11
8715,kumar,赌博,41
12475,füze,导弹,21
11562,en düşük,最低,33
8951,husky,沙哑,33
4877,ateş böceği,萤火虫,78
4184,springer,兴趣者,83
4827,lister,凭证,79
8314,heather,希瑟,57
4197,izomer,异构,70
14275,lan,局域网,61
2484,siam,暹,91
3131,esnemek,打哈欠,85
5009,maşa,钳,76
5290,urdu,乌尔都语,77
4031,kurabiye,饼干,24
11208,hollywood,好莱坞,36
66,tespit etmek,查明,94
8185,kül kedisi,灰姑娘,59
6231,greenwood,格林伍德,71
3606,clem,克莱姆,86
10783,arayan,寻求,24
14106,seviyesi,等级,11
7645,diriliş,复活,53
13056,graham,格雷厄姆,18
9931,işkence,酷刑,40
4515,volt,伏特,74
1668,şaşırtmak,灌醉,95
2150,muzlu,惨,93
11791,çekoslovakya,捷克斯洛伐克,31
10917,teslimat,送货,34
7538,fix,威士忌,62
3678,ünvanlık,诺格,86
12019,oxford,牛津,29
8734,aktarma,转移,12
6342,snoop,窥探,68
11637,tamamen,tr,32
8620,mürekkep,墨水,50
7347,heinie,海因,63
5596,spitfires,烟头,62
7699,akvaryum balığı,金鱼,62
7527,depo,存储库,62
11992,bryan,布莱恩,29
14038,bay,先生,11
8885,hotters,劫持者,34
5478,güneybound,南行,76
3249,flapper,挡板,88
7714,alet,infield.,16
12643,davetli,邀请,6
12253,noah,诺亚,27
12479,sinameki,塞纳,24
4206,slaytlar,幻灯片,42
290,şematik,原理图,96
12045,lokomotif,机车,19
12846,teçhizat,设备,16
7959,bir parça,一块,60
6064,pallas,帕拉斯,72
1572,krater,陨石坑,47
5745,yeniden açılmış,重新打开,62
3883,vicdan,良心,85
11710,klasik,古典,17
11249,dublin,都柏林,36
7947,yükseklik,海拔,34
11498,gazeteler,报纸,15
10079,tarımsal,农业,30
12262,akınçılar,攻略,25
11022,yokluk,缺席,38
10037,algılanan,感知,41
4378,saksonlar,撒克逊人,54
9478,faşizm,法西斯主义,49
1190,titian,tit,97
7955,çukur yapmak,败钱,60
121,nişasta,淀粉,96
12651,ken,肯,23
14107,genel,一般的,8
910,toru,托鲁,93
11034,lonca,公会,37
6170,sweatshop,血汗工厂,71
12723,pazartesi günü,周一,22
10200,duvar yazısı,涂鸦,43
3509,micah,弥迦,87
5228,artrit,关节炎,77
10453,zack,扎克,42
10477,ira,爱好者,41
8,geek,怪人,29
9768,gerilim,张力,36
1889,basamaklı,级联,63
11443,nicholas,尼古拉斯,34
14397,ateş,火,10
13661,orta,中间,12
323,monoteizm,一分钟主义,100
1580,göçebe,游牧民族,79
6027,çantalar,包,37
9370,hp,生命值,50
337,ratatouille,料理鼠王,100
11545,düz,平坦的,31
3500,derebeyi,霸王,85
8931,çocukluk,童年,53
3777,seyrek,疏,69
3594,örtüşen,重叠,57
3655,rarak,重新训练,78
12079,bahçe,花园,22
5185,eylemsizlik,惯性,77
10490,osmanlı,奥斯曼,39
362,ayrımcı,歧视性的,100
13612,ağ,网,12
9372,i̇lk önce,第一,50
8838,cesur,勇敢的,23
7391,huzur içinde yatsın,rip,45
8002,riga,里加,60
7568,her nerede,无论何处,62
2773,damlama,涓涓细流,85
1739,star ışığı,星光,92
2562,byelorussian,拜罗士斯,90
13541,sovyet,苏维埃,13
8042,tanıştırma,皮匠,60
1708,coveted,垂涎,91
12329,alaska,阿拉斯加州,26
3182,bulanıklık,模糊,76
5678,oyun alanı,操场,74
1280,kanama,流血,48
2064,kıpır,cpotic.,93
6130,erkek yeğen,侄子,68
3763,yosemite,优胜美地,85
13786,öte yandan,否则,11
5821,hazırlık yapmak,准备,71
13089,robot,机器人,17
10579,colt,小马,21
14046,biraz,小的,10
1754,mnemonik,助药版,90
12705,kimse,没有人,22
11721,rekabet,对抗,30
7290,bastille,巴士尔,64
6490,tavuskuşu,孔雀,68
13116,lewis,刘易斯,18
10771,ıslak,湿的,38
6085,en ağır,最重的,72
11729,teslim edilmiş,发表,25
9687,barker,巴克,47
3496,geriye dönük,追溯,76
8273,aborjin,土著,46
12890,etiket,标签,14
11462,kubbe,圆顶,33
14218,bilgisayar,电脑,7
13909,peki,出色地,7
8663,vagon,车皮,49
6502,havai,高架,69
9168,taht,王座,51
1800,blackfoot,黑脚,94
7508,scişe,scaife.,63
11093,top,大炮,34
5642,amonyum,铵,75
12882,alfa,α,20
12905,arkansas,阿肯色州,20
12878,türleri,类型,7
6613,samimi,黑貂,68
2706,agnostik,不可知论者,88
5132,bambak,邦迪,78
8396,prestijli,声望很高的,57
1541,korkusuz,斯巴尔罕,87
11409,şahin,鹘,23
3851,engellenmiş,挫败,72
11338,sürmüş,驱动,35
13886,anc,inc,18
11564,hayati,至关重要的,32
1575,eğlenmek,amused.,15
11712,emily,艾米莉,32
14410,bakan,看着,5
9905,agresif,挑衅的,35
11577,öne çıkan,突出,28
3906,saharan,撒哈拉兰,85
7679,kromozom,染色体,58
1596,pişirmek,烤,62
10078,regina,里贾纳,44
2101,lagrangian,拉格朗日,93
3872,ismini veren,同名,84
6290,özensiz,邋..,70
7675,kaşındırıcı,皱眉头,56
9205,dolly,多莉,51
11759,piskopos,主教,30
6394,biberiye,迷迭香,70
12833,çelik,钢,20
10554,flores,弗洛雷斯,41
11290,jacksonville,杰克逊维尔,36
5499,beaumont,博蒙特,76
12547,değiş tokuş,交换,21
2978,siena,锡耶纳,88
39,hata yapmak,调试,90
7079,mirza,米尔扎,65
6680,geçiştirmek,做傻事,68
9945,hayvanat bahçesi,动物园,45
5109,belirtilmemiş,未指明,78
656,sporadik olarak,偶尔,67
6065,öfke,暴行,53
11501,kıbrıs,塞浦路斯,33
12606,sanık,被告,15
11077,gezgin,探险家,24
12887,louisiana,路易斯安那州,20
1528,mesane,膀胱,95
9523,reenter,再入,48
12585,soymak,抢,23
9890,kutsal,神圣,46
4952,slav,斯拉夫,79
6854,çiçek hastalığı,天花,67
12956,yıllık,年度的,18
4056,başlangıç,一开始,84
9689,hd,高清,48
4821,i̇skandinav,斯堪的纳维亚语,75
12483,lütuf,优雅,24
2979,daha uzun,更高的,88
9185,tanrıça,女神,50
11786,kalitesiz,下,31
4447,sürünme,蠕动,69
10264,mağazalar,店,23
11658,kalan,余,32
6936,tutarsızlık,不一致,40
658,kaybolmamış,现存,98
5118,conner,康纳,77
11819,küme düşürülmüş,降级,25
7716,muaf,豁免,52
11305,volkan,火山,33
10370,reklamcılık,广告,7
3430,sarmatik,雅格兰,87
8614,samuray,武士,55
413,polytheism,多神教,100
12817,berlin,柏林,21
6163,rehabilitasyon,复原,63
11620,ruth,露丝,32
2748,bunyan,布尼安,89
13253,endişe,担心,9
8954,rondan,隆德,53
1250,louder,胜过,96
13556,asil,皇室,12
13992,temelli,基于,8
5381,tabasco,塔巴斯科,76
12952,an,片刻,17
4333,çözülmemiş,解开,82
10996,polar,极性,34
4948,halat,绳索,54
8502,velayet,保管,56
6634,kazançsız,无胜,69
7196,archbishop,大主教,62
10957,yüzükler,戒指,18
7757,romantizm,浪漫主义,61
9580,bahsi geçen,上述,48
7065,sentetik,合成的,64
4988,salina,萨利纳,66
9904,temasa geçme,联系,6
1442,trident,三叉戟,91
118,girişimcilik,企业家精神,100
719,daha ince,稀释,98
2922,berilyum,铍,89
9432,gael,盖尔奇,49
14426,gereksinimler,要求,6
9992,burs,奖学金,43
3525,goran,戈兰,87
5042,bip sesi çıkarmak,嘟,76
10723,gösteri,示范,19
11048,badminton,羽毛球,38
6346,bizon,野牛,63
9564,yara,伤口,18
1027,sakin,普莱尼里,97
11317,çalınan,敲了,24
2696,kortaya,cortina.,90
11414,yağma,袭击,26
8636,wolverine,狼獾,33
3244,nab,纳巴,86
8880,oslo,奥斯陆,54
14466,aranan,通缉,5
12092,inaktive,灭活,27
5616,levha,lew.,75
1853,uçaksavar,防空,94
6036,mücevher,宝石,61
4350,arka plan,背景,17
8480,çıkarımlar,含义,42
13564,basketbol,篮球,13
6497,taksim,群岛,69
2489,hermafrodit,雌雄同体,90
14465,dernek,协会,10
5181,implant,注入,71
1400,en parlak,最亮的,95
209,litosfer,岩石圈,100
8319,adaçayı,智者,57
12159,roket,火箭,21
13346,tek başına,独自的,15
1723,övmek,表彰,56
3607,sutyen,胸罩,79
8203,grönland,格陵兰,58
12858,acak,将,21
10628,öğretme,教学,30
3761,aceleyle,草草,85
9603,beslenme,营养,46
7280,dev,开发,64
5589,demleme,酿造,43
1199,güveç,炖,88
7505,beckett,贝克特,63
5471,özgürlükçü,自由女神偶,63
9050,lizbon,里斯本,53
13972,dosya,文件,6
11141,doygunluk,星期六,37
7985,empoze etmek,强加,34
7439,alabalık,鳟鱼,63
1898,eyer,ey,93
10776,hayal etmek,想象,31
14353,tanımlanmış,描述,10
10302,görkem,荣耀,42
6904,tanrısal,读书,67
3162,bağlantı,连锁,83
7205,sanitasyon,卫生,62
13488,tim,蒂姆,14
2640,malt,麦芽,88
7614,ilginç bir şekilde,有趣的是,62
13571,çeşitli,各种各样的,13
7655,zen,禅,62
10441,gabriel,加布里埃尔,42
396,selenyum,硒,100
5253,hera,赫拉,77
11284,belediye başkanı,市长,33
8869,meşhur,臭名昭著,50
6327,flytrap,visttrap.,71
7857,gevşekçe,松散,31
11957,bronz,青铜,29
12447,nelson,纳尔逊,25
12342,gine,几内亚,24
5735,viral,病毒性的,74
3720,belâ,冲锋,86
2636,türban,头巾,88
6615,asılsız,毫无根据的,68
1331,jibbs,吉布斯,96
7657,monmouth,蒙茅斯,62
822,aşılmaz,不可逾越,98
9519,sharon,沙龙,49
3892,wiltshire,威尔特郡,85
5246,picard,皮卡德,77
10948,varşova,华沙,38
125,kali,卡利,99
13250,düzenli olarak,tiddly.,16
8271,dali,大理,58
12961,sarı,黄色的,19
7991,transistör,晶体管,57
7093,snooker,斯诺克,65
11471,satmak,卖,21
606,metilen,亚甲基,99
4061,balonlar,气球,42
3459,sulu,多汁,87
2111,lenfoma,淋巴瘤,92
9946,zion,锡安,46
13363,lübnan,黎巴嫩,15
10038,soy,血统,44
1662,şövalyelik,侠义,95
3889,akrilik,丙烯酸纤维,83
5989,bar,巴尔,60
9063,redüksiyon,还原酶,52
13188,çocuklar,孩子们,17
6671,paleolitik,旧石器时代,68
4412,tantal,钽,82
8458,tüberküloz,结核,57
5545,kepçe,铲果,75
13714,şampiyonlar,冠军,9
10359,westminster,威斯敏斯特,42
13136,seks,性别,17
13266,yunan,希腊语,15
7780,hesperian,默特,62
9233,biseksüel,双性恋,44
14036,ev,家,7
8254,keman,小提琴,57
8339,zulüm,迫害,52
12766,kartlar,牌,13
14363,robert,罗伯特,11
1129,oka,哈卡,95
4797,nükleotit,核苷酸,72
12703,favori,最喜欢的,21
3261,yardımcı,帮手,82
4812,paranoya,偏执狂,79
3398,arka bahçe,后院,87
10890,einstein,爱因斯坦,38
11301,fo,佛,36
4121,döşeli,铺砌,62
4974,anakart,母板,79
6176,şurup,糖浆,71
1769,yeniden sınıflandırılmış,重新分类,88
6642,taşlı,石,68
61,antisubmarin,抗沙林,100
10449,gürcüce,格鲁吉亚,39
5134,ketçap,番茄酱,78
9301,pudra,粉末,47
3428,dondurma,棒冰,87
9031,klorür,氯化物,52
7388,memleket,家乡,63
10707,kanyon,峡谷,39
10512,kilitli,锁定,27
11724,kobra,眼镜蛇,31
10540,okinawa,冲绳,41
6716,armut,梨,67
8510,kas,肌肉发达,56
1439,iyileşmek,愈合,58
2416,konjenital,先天性,90
7810,rubicon,鲁西蒙,61
257,bağlı,凝聚力,57
12815,cumhuriyetçi,共和党人,19
1913,torched,tor,33
3743,balık burcu,双鱼座,86
2778,alpaka,羊驼,89
2580,afel,aphelion.,90
9248,icat,发明,31
2770,sübvansiyon,补贴,77
13577,genç,年轻,13
14090,washington,华盛顿,9
13569,kamp,营,12
10924,amy,艾米,36
2709,alevlenmiş,喇叭口,57
7462,folklor,民俗学,63
5190,gaz kelebeği,风门,72
9485,çocukça,幼稚,49
10719,görünüş,视觉,32
11685,collins,柯林斯,31
1291,karşı üretken,适得其反,94
9347,sürgün,流亡,43
3229,sırtlan,鬣狗,88
7512,bromo,布罗莫,63
11604,yalnızca,独自,25
8117,anoreksiya,厌食症,59
6390,blockbuster,磅塞,67
10158,restoran,餐厅,38
7190,oyuncu,游戏玩家,65
6637,florin,氟,68
11521,kırkbeş,四十五,33
9266,martinez,马丁内斯,51
13431,rusya,俄罗斯,14
13566,bugün,今天,13
2053,hapşırmak,喷嚏,86
9875,civciv,小鸡,41
10237,anahtarlar,钥匙,11
4939,canonic,典范,38
1454,dağcı,登山人,69
14453,ağustos,八月,6
11730,etiyopya,埃塞俄比亚,31
11481,sussex,苏塞克斯,34
4089,yapışkan,黏,84
5500,ilgi,interdiction.,71
4605,kolye,项链,78
1195,fentanil,芬太尼,97
33,mulatto,混血儿,100
1411,dişli,齿轮,27
13999,astar,线,8
9361,yak,牦牛,50
3281,benzoat,苯甲酸盐,88
6834,irrasyonel,非理性,66
12623,noel baba,圣诞节,23
6125,akılsız,mind,71
4478,hoer,he,81
10878,alban,奥尔巴尼,38
409,trampet,圈套,84
7077,skandallar,丑闻,26
14432,sigorta,保险,14
10850,kit,成套工具,38
4689,frey,弗雷,80
12325,ekstratropik,upropropical.,26
13925,sırasında,尽管,6
6295,sui,隋,71
4607,bridjewater,桥梁,80
10692,halka açık,公开,40
3696,poç,prog.,84
3115,ege,爱琴海,88
13570,ağır,重的,13
4256,horst,霍尔斯特,83
11967,yani,ie,29
6769,doğaüstü,超自然,68
10888,zirve,达到顶峰,15
3329,miyokard,心肌,88
597,kolonistler,殖民者,91
13485,oy,投票,10
10391,atlama,跳跃,8
9852,hükümdar,君主,38
9294,izleme,监测,16
12773,kentucky,肯塔基州,22
7339,pusula,罗盘,58
11531,choen,科恩,33
13866,abilir,可以,7
1684,güneş lekesi,太阳黑子,91
12587,guru,格鲁,23
13582,öykü,故事,12
6051,guan,关,72
8433,rütbesiz,不打击,57
14168,politika,政策,6
3069,temeller,基础知识,33
854,solver,劳工,98
3081,çıkarmak,减去,62
14220,benzer,相似的,11
6025,tek taraflı,单方面,55
5541,kayrak yapmak,石板,56
9096,sürüklemek,拖,43
14450,vurmak,打,8
6078,elektronik tablo,电子表格,70
14303,hakikat,事实,6
7864,izopropil,异丙基,61
1244,acayip,吓坏了,29
5684,demirsiz,锚,75
6979,acil,紧急,59
2227,ayrıştırıcı,解释器,90
8089,lars,拉,47
12728,carter,卡特,22
13835,dsö,who,6
7940,kathy,凯蒂,60
4715,hamstring,腿筋,80
51,anahtarı,扳手,92
8103,integral,不可缺少的,24
2054,garibaldi,加里波第,93
3416,mobilet,小型摩托车,84
11576,monako,摩纳哥,33
6486,addison,艾迪生,69
1014,oniks,onyx.,97
3107,kuvars,石英,88
1248,kulis,后台,96
4255,artçı,后卫,83
5837,kapsül,胶囊,62
1890,katlanmış,过去了,72
6895,eldivenler,手套,45
2684,lacivert,群青,90
6496,şanlı,辉煌,69
6083,yemek,一顿饭,61
2462,retik,修辞,60
10181,açlık,饥饿,44
3390,düşmanca,不友好,87
683,yem,饲料,98
11653,mülkiyet,所有权,32
1318,kazık,纠察队,56
8326,toksik,有毒的,47
9859,unutulmuş,忘记了,46
8720,ortabanı,中西部,55
11323,yalak,槽,35
7123,yuan,元,65
13359,alıntı,引用,7
10153,çam,松树,41
8048,deko,迪科,60
631,kesilmemiş,未切割,99
4930,gözlük,风镜,75
12988,kontrol listesi,清单,19
4104,en baş,eniac,84
6019,hakim olmak,占上风,41
12805,uçmak,飞,12
11469,bilet,票,27
4661,yamalar,补丁,31
376,psödbistance,伪科学,100
2247,değerlik,价,92
3742,moğolca,蒙,84
7182,dul,寡妇,60
7987,verbatim,逐字,60
7026,envanter,存货,63
4711,uykusuzluk hastalığı,失眠,80
5321,mono,单核细胞增多症,76
4489,huckleberry,哈克贝利,81
14139,karşılaştırıldığında,比较的,11
4357,rendezvous,会合,77
14008,değin,直到,9
14510,etkili,有效的,10
12477,çek,捷克语,24
13396,gövde,身体,13
8861,tiffany,蒂芙尼,54
12027,buhar,蒸汽,28
9095,djibuti,吉布提,52
9846,bisiklet,自行车,40
2256,moselle,摩泽尔,92
134,lombard,伦巴第,100
11071,patlayıcı,爆炸性,18
5813,gambiya,冈比亚,74
11196,on üç,十三,36
1775,gila,吉拉,94
5084,hırsızlar,盗贼,77
2951,hidrolaz,水解酶,88
2079,basur,痔,91
8758,mıknatıs,磁铁,37
394,latham,莱瑟姆,100
5423,emtia,商品,62
7157,perde,窗帘,62
8183,tazmanyacı,塔斯马尼亚,59
5017,römorkör,拖船,72
13583,i̇talya,意大利,13
5362,kırsal bölge,农村,76
8210,graf,格拉夫,58
11457,baltık,波罗的海,34
11089,amca dayı,叔叔,37
1589,sesli harf,元音,75
2735,myron,迈伦,89
3374,çerçeveli,裱框,24
8009,çıplak,裸,35
4668,asalet,贵族,80
6665,akın,侵入,60
5485,puarren,薄纱,75
6557,disprosia,妊娠,69
14339,dikkate alınan,经过考虑的,5
10273,varis,接班人,41
9273,orgestasyon,砍伐森林,50
9082,kızarmış,油炸,38
10640,müstehcen,季前赛,40
9042,sandra,桑德拉,53
1052,glukonat,葡萄糖酸盐,97
11830,başlıklı,标题为,8
5492,nargile,水烟,75
340,büyükbaba,祖父母,80
9120,toplu iğne,别针,41
4427,anlatmak,叙事,63
1746,baka,巴卡,94
816,sunray,太阳光,98
9171,mikro,微,52
2124,konstanz,康斯坦斯,92
1569,varuna,瓦鲁纳,95
11130,kapsam,程度,37
5415,colosseum,斗兽场,76
12605,tayland,泰国,23
3209,sesini kapatmak,静音,79
5877,itibarsızlık,诋毁,56
7288,geri dönüş,尾背,62
8482,tahıl,粮食,51
13752,radyo,收音机,12
13165,kule,塔,15
10982,onayladı,承认,29
12451,veri tabanı,数据库,24
5804,doğum yeri,出生地,73
5661,okçuluk,射箭,75
12143,kuş,鸟,24
12244,takmak,词缀,27
3529,hidroponik,水培素,84
10988,meyve,水果,34
13933,aynı,相同的,8
3593,samaritan,撒玛利亚,85
11005,damon,达蒙,38
8337,banliyö,郊区的,57
8414,inanılmaz şekilde,令人难以置信的,39
10671,kanlı,血腥,40
6143,asur,亚述,66
8816,galileo,伽利略,54
6798,zatürre,肺炎,67
4183,pankreas,胰腺,83
7365,pompeii,庞贝,63
4113,tentis,招待,83
4365,jagger,錾,81
3145,dürzi,德鲁兹,88
12574,moore,摩尔,23
10372,donanım,硬件,42
1546,padre,牧师,44
14243,tamamlandı,完毕,9
6741,merdiven,楼梯,63
9882,çerçeve,框架,45
11629,saskatchewan,萨斯喀彻温省,32
13377,yasaklanmış,被禁止,10
13687,kötü,坏的,12
1059,zorluk,执法者,29
9350,sahara,撒哈拉州,50
3358,idrar,泌尿版,88
8098,toplamak,捡起,58
11765,ralph,拉尔夫里,31
12248,bir yerde,某处,27
13763,şiddetle,强烈,12
10016,ölümlü,凡人,36
855,ilham,埃尔科,98
4466,nehru,奈赫鲁,81
11862,başlık,标题,9
12613,aff,誓库,23
8589,doser,加德,56
4722,arkaik,古老,79
14095,ortalama,平均的,11
7369,ic,我知道了,63
10462,monte,蒙特,37
13627,düzgün,恰当的,12
5449,idiyotik,痴人心,29
8459,hazine,财政部,56
9371,reich,re,50
10798,melon,鲍德勒,29
9244,caroline,卡罗琳,51
5068,aşağı çek,拉下,78
1680,jainizm,耆那教,95
12618,kablo,电缆,22
12849,şık,wr.,21
14499,david,大卫,9
9755,karen,凯伦,47
7307,mucit,发明者,54
14451,kayıplar,损失,10
9736,kolaylaştırmak,舒适,41
3538,inmek,卸下,79
2666,bugle,号角,88
3452,itaatsizlik,不服从,84
101,hindustan,印度斯坦,100
1824,akşamdan kalma,宿醉,93
