ID,DANOIS,KOREAN,INTERVAL
3416,scooter.,스쿠터,82
3268,modstander,길항근,64
9532,genopbygget,재건축하다,47
8599,multimedia.,멀티미디어,54
4444,udlejning,렌트카,73
7888,bam.,바암,58
14233,krævet,필수의,6
2779,dyn,다이너스,89
2369,polyethylen,폴리에틸렌,91
2238,carfax.,십자로,91
7195,athena.,아테나,62
3425,cessation.,중지,86
11532,lacrosse.,라크로스,31
12374,elektrisk,전기 같은,17
13108,leder,지도자,12
9852,monark.,군주,36
5630,bemærkelsesværdigt.,현저하게,24
13406,dal,골짜기,14
11278,pr.,전제,34
13391,fort.,요새,14
13369,software.,소프트웨어,15
7751,mave,위,58
7113,euclid.,유클리드,63
12249,cape.,...곶,25
1600,dynamos.,디나모모,52
2213,nouveau.,누아도,91
10804,overgivelse,항복,27
7787,millard.,밀라드,59
10672,vedligeholdelse.,유지,13
11038,marsk,습지,35
14441,levere,공급,18
14244,midler,수단,8
6533,advocacy.,옹호,67
11221,grundlægger,설립자,31
600,nightshirt.,나이트 셔츠,99
7839,løgner,거짓말 쟁이,55
12424,midnat,자정,24
9442,bredde.,논쟁의 여지가있는 것,47
8740,trio.,트리오,51
13368,trofæ,트로피,14
4795,mw.,엠,78
3509,micah.,미가,86
10962,statisk.,공전,36
4824,distributør.,유통 업체,68
12954,sølv,은,18
9948,lefty.,왼손잡이,43
9554,biologisk.,생물학적,24
12965,komet,혜성,18
8810,pol.,폴.,52
388,quail.,메추라기,98
10129,gik op for,실현,23
14303,faktum,사실,6
3232,risker,위기 자,87
8978,kork,코르크,49
1228,wettest.,가장 젖어,97
9116,oops.,죄송합니다,50
913,kollegieværelse,기숙사,85
3942,udnyttet,착취 당함,40
10924,amy.,에이미,33
9573,blæksprutte,오징어,38
1860,musher.,개 썰매 운전자,73
4714,hanukkah,하누카,78
9903,ethanol.,에탄올,44
7084,sachseny,색스니 털실,63
1766,cookbook,자세한 해설서,88
3608,flounder.,가자미,82
13268,7.,7 일,16
4430,cheung.,청,80
5250,carboxylat.,카르 복실 레이트,59
12595,solid,단단한,22
13562,måned,월,10
13058,kommer,오르다,7
1827,skudsikker,방탄,93
6758,utvivlsomt,의심 할 여지없이,65
9156,aberdeen.,아버딘,50
2430,harmonika,아코디언,90
8489,arroyo.,아로요,54
2025,disciple.,제자들,80
4981,blodskam,근친 상간,77
10121,roller.,롤러,41
5848,friedman.,프리드먼,71
10247,målt.,정확히 잰,17
2011,skuffe,어긋나게 하다,30
13546,kyst,해안,12
8701,ripper.,찢는 사람,53
11412,forladt,버려진,28
5992,seahorse.,해마,70
1618,basalt.,현무암,92
2636,turban,터번,88
14156,international,국제적인,9
6453,haiku.,하이쿠,67
13617,bord,테이블,12
5867,transcontinental.,트랜스 곤타 사이드,71
12929,triple.,삼루타,18
11464,downtown.,도심,32
14319,skærm,표시하다,13
3461,glace.,글레이스,86
7838,vane,습관,45
2544,ujævn,고르지 않은,90
140,afspilning,재생,100
10700,beskåret,자른,25
13451,film,영화,12
7972,polk.,폴크,58
1570,forbigående,과도 현상,92
10781,linemen.,리니먼,38
1324,peeps.,엿보기,80
13050,gets,얻다,7
5413,transcendens,초월,67
2248,dada.,다다이즘,91
5812,levee.,제방,62
3957,pianist.,피아니스트,79
176,clostridium.,클로스 트리 디움,100
10186,antrax.,탄저병,41
12964,udeladelser.,생략,18
6797,ching.,칭하스,65
7122,mørbrad,등심,63
3370,adenosine.,아데노신,86
13645,konkurrence,경쟁,11
11094,påske,부활절,35
13183,implementeret.,배포,13
11810,nigeria.,나이지리아,29
6489,pinlig,당혹스러운,45
6576,emu.,에뮤,64
9965,heldigvis,다행스럽게도,29
7535,dødbringende,치명적이다,59
5234,vodka.,보드카,74
9093,bestå,졸업하다,34
7391,hvil i fred,찢다,42
9568,arkade,아케이드,46
11116,subtropisk.,아열대,35
10723,demonstration,데모,18
5536,cracked.,깨진,32
4692,brødrister,토스터에,76
712,uskrevet,씌어 있지 않은,98
5778,uartig,못된,72
7521,zombier,좀비,24
4319,demeter.,디렉터,81
8487,gletscher,빙하,50
13688,million,백만,11
4234,tweed.,트위드,81
12868,norge.,노르웨이,20
11745,bomuld,면,30
2597,læsere,독자층,89
4707,akkumulerede,누적,74
8155,svejsning,용접,52
9213,disciplin,규율,33
10235,kilometer.,킬로미터,38
7794,beruset,술 취한,59
3148,puget.,퓨젯,88
4356,daphne.,다프네,80
12591,dyrke motion,연습,19
12321,jugoslavien.,유고 슬라비아,25
1641,whammies.,전원,89
12764,værst,최악의,21
4203,skrot,한조각,51
8272,creed.,신조,55
8953,weaver.,직공,50
1140,baiting.,미끼,70
6,snuble,채이기,56
7316,stover.,여물,62
11368,stouter.,스토어,33
12615,vice.,바이스,22
13029,enestående,고유 한,18
9648,frokost,점심,45
6279,belorussian.,벨로루시,69
4881,natklub,나이트 클럽,70
10045,talsmand.,대변인,42
2961,forfader,선조,67
2829,reckoning.,계산,62
11665,mason.,석공,29
9840,plural.,복수형,40
14253,texas,텍사스,9
13549,format,체재,10
1661,avionics.,항공 전자학,87
2221,smegma.,스미르마,91
4688,pumma.,퓨마,73
2551,flamenco.,플라멩코,90
7851,straffet,처벌 된 것,48
11954,slaveri,노예 제도,28
8527,skabninger.,생물,45
2629,tula.,툴라,89
4392,akvarium,수족관,79
9052,ateisme,무신론,50
5912,overland.,지난,69
5089,tyne.,타인,56
14084,bevæge sig,이동하다,8
3856,tilbehør,부속품,66
10455,pepsi.,펩시,39
3914,fait.,파지,82
6695,preamble.,전문,66
10763,madonna.,성모 마리아,38
7881,kvalifikationer.,자격,21
3061,d y,다이,79
5532,cypress.,사이프러스,73
4851,holstein.,홀스타인,78
6900,redegjort for,회계,5
8393,stationær,변화 없는,55
2575,militiamen,민활암,90
5215,postkort,엽서,70
14456,x,엑스,8
9035,preussia.,프러시아,51
3330,klapperslange,방울뱀,86
11823,homo.,호모,29
2271,folsom.,민수,91
1545,obelisk.,오벨리스크,95
10071,ellen,엘렌,42
3717,napalm.,네이팜,84
5004,splits.,분할,18
1242,plet,얼룩,62
9592,militant.,무장 함,29
5405,replika.,레플리카,65
7503,lily.,백합,60
3513,assimilation.,동화,73
9987,varemærke.,등록 상표,40
2889,mora.,모라,88
9495,astronomer.,천문학 자,29
3437,degas.,데가,86
5183,crunch.,결정적 시기,75
9794,anspændt,시제,44
7763,tb.,결핵,54
11196,tretten,열셋,34
723,corso.,코르소,98
9932,heath.,히스,43
11036,bahamas.,바하마,36
7504,pant,저당,59
13111,q.,큐,17
11937,longhorns.,롱혼,25
1630,ørkendannelse.,사막화,94
1179,huddle.,난잡,89
1590,kondensere,응축하다,49
9963,hawaiian.,하와이안,42
9027,mudder,진흙,50
8171,bakterie,박테리아,57
2114,adriaterhavet.,아드리아의,92
629,narcissisme.,나르시시즘의,99
3566,foredrag,강의,59
3986,werewolf.,늑대 인간,83
8520,posed.,제기 된 것,37
11414,raid,습득,24
12216,toyota.,도요타,25
7192,anstændighed,예절 바름,62
1023,sade.,침묵하다,97
504,arkitekturer.,아키텍처,15
10949,uro,불안,36
1732,royalties.,로열티,65
10626,citron,레몬,38
6648,borderline.,경계선,66
9423,turist,관광객,37
5736,salsa.,살사,72
13194,oh.,오,16
1437,staunch.,스태치,94
9669,diablo.,디아블로,46
5414,opdrift,부력,74
1710,samoan.,사모안,91
11733,hasn.,해당,30
1533,pontius.,폰티우스,95
8403,sikh.,시크교,46
11908,usædvanlig,특이한,25
8545,synkronisere,동조,53
8948,dod.,국방부,51
4435,sygeplejersker.,간호사,37
14137,yderligere,더 나아가,6
10268,tamila.,타밀 사람,41
11111,caption.,표제,30
9622,conjunction.,접속사,43
11162,kokain.,코카인,35
12218,sarah.,사라,26
4249,minesweeper.,미네소퍼,76
5529,duluth.,덜 루스,73
5884,wedge.,쐐기,67
13464,henry.,헨리,14
13403,forretning,사업,12
5575,absorption,흡수,72
5866,tubman.,튜브맨,71
13772,grøn,초록,11
825,condominiums.,콘도미니엄,84
487,overdrivelse,과장,60
7096,viola.,비올라,63
12152,strategisk,전략적,26
3714,phonograph.,축음기,81
9951,nike.,나이키,43
3880,amal.,아말산,83
2965,greyhound.,그레이하운드,68
7301,blitz.,블리츠,57
667,austible.,들리는,94
5928,bologna.,볼로냐,71
10691,anglo,앵글로스,38
3378,bankerot,파산 한,84
12664,ud over,그 너머에,22
5371,masjid.,성교,74
8872,superstar.,슈퍼 스타,52
12083,streng,엄격한,27
1212,gosh.,고쉬,97
8295,saxofon,색소폰,55
13730,spansk,스페인의,12
4621,fucker.,빌어 먹을,79
13677,duplikere,복제하다,11
4893,nemmeste.,가장 쉬운,77
14100,os,우리를,7
14186,taget,촬영,8
6606,fancy,팬시 한,60
11207,joan.,조안,34
14232,mand,남성,8
2247,valence.,원자가,91
9347,eksil,망명,40
8245,bryde igennem,돌파구,53
5027,profeti,예언,68
9465,ultra,극단론자,45
3600,ængstelig,불안해하는,85
1923,latimer.,차이점,93
4276,underverden,하계,81
14432,forsikring,보험,13
14306,frigivet,출시된,8
3786,rektangulær,직사각형,84
12888,festival,제전,18
1908,glødende.,빛나는 것,71
2217,asymmetrisk,비대칭,86
9281,relationer,관계,25
2092,dessert,디저트,91
10915,gi.,미군 병사,36
9976,ortodoks.,전통적인,43
2316,aksioms.,공리,73
10462,monte.,몬테,35
1173,nitroglycerin.,니트로 글리세린,78
11496,nashville.,내슈빌,32
1572,craters.,분화구,45
3500,overlord.,과부하,83
5773,beskatning,과세,72
3563,eras.,시대에,16
11837,kylling,닭,28
105,amrita.,암리타,100
5889,præster.,제사장들,41
11089,onkel.,삼촌,35
12149,galleri,갤러리,25
13920,hvor,어디,7
4552,ascension,승천,79
11345,tankning,재급수,31
4252,igle,거머리,81
6767,øjenvidne,목격자,56
8096,omkreds,둘레,57
9961,sjældent,드물게,26
11536,udfordrende,성나게 하는,29
2827,kvælning,질식,67
11454,bonus,보너스,32
10431,ukrainske.,우크라이나 인,38
10907,benedict.,베네딕토,37
5307,filippo.,필리포,75
6033,røveri,강도,66
13261,encyclopedic.,백과 사전,16
4990,kæber.,입 부분,57
3975,teknikere.,기술자,55
4402,busby.,버스의,80
5484,supermarkeder.,슈퍼마켓,59
1095,bock.,수갑,96
568,transvestisme.,트로스빙,99
5133,zulu.,줄루 족,75
670,holm.,강 속의 섬,34
13191,dømme,문장,12
1909,ivrigt.,열심히,93
7140,skræmt,무서운,35
3520,chevron.,쉐브론,84
13213,massachusetts.,매사추세츠 주,16
2878,bogan.,보글,88
11506,diameter,지름,31
6754,korst.,가장 짧은,65
118,entreprenørskab.,기업가 정신,100
11561,dominikanske,도미니카 공화국,31
6472,hermes.,헤르메스,63
788,pogo.,포고,98
10904,opbevaring,저장,37
9203,jamboree.,흥겨운 소동,49
4637,dystrofi,영양 실조,79
142,landejere.,토지 소유자,93
14165,by,도시,8
14141,på grund,~로 인한,6
4917,ascent.,오르막,77
1007,hamline.,햄 라인,97
841,buggy.,버기,97
2812,altercation.,언쟁,86
12750,dick.,형사,21
4529,burroughs.,굴 러웃,79
5888,meteor.,유성,67
3833,peking.,베이징,77
10890,einstein.,아인슈타인,37
8219,katolicisme.,카톨릭교,56
5056,ligand.,리간드,62
3117,goebbels.,괴짜 벨,88
10955,deaktiveret,비활성화되었습니다,33
14054,at vise,보여주다,7
5740,veterinær.,수의사,72
2587,insights.,통찰력,45
13857,efter,~ 후에,5
3086,blottet,결여 된,88
7611,frigjort,unisthed.,57
13436,refereret,참조,13
14149,enkelt,하나의,8
5645,strangers.,낯선 사람,52
604,chordate.,헌법,99
4804,ubemærket,주목받지 못한다,71
10174,livredder,근위대,41
5241,dissipation.,소산,17
8049,muster.,소집,23
6611,schubert.,슈베르트,66
13731,plads,공간,11
9946,zion.,시온,43
13064,helvede,지옥,18
13788,analyse,분석,11
11826,farvel,안녕,27
5206,paddy.,아일랜드 사람,73
6508,rowan.,마가목,67
8864,forstad,근교,35
3570,jaloux,질투하는,85
12312,i hele verden,세계적인,25
10894,timothy.,디모데,37
14377,gade,거리,10
5007,usenet.,유즈넷,77
13347,disambiguation.,암호화,15
8587,altruisme.,애타 주의,54
9062,flaske,병,39
8326,toksisk.,독성,45
1782,ganga.,강나,93
12844,maryland.,메릴랜드,20
350,loon.,아비,98
8301,realistisk.,현실적인,49
3820,couture.,쿠레,84
9777,gennemgik,혐의가있다,44
174,emalje,에나멜,97
9131,archimedes.,아르키메데스,50
10367,tat.,싸구려,39
11881,kontanter,현금,28
415,maxi.,맥시,89
13652,eastern.,동부,12
14171,april,4월,5
6989,spinal.,척추,63
1482,northernmost.,최북단,95
1085,tilintetgørelse,전멸,69
6468,sinister.,불길한,67
5865,unitarar.,단위의,59
8005,slams.,슬램,30
6393,reservationer,전세,12
6551,epidemi,감염병 유행,63
10991,hart.,수사슴,36
5519,clerks.,사무원,56
10322,burke.,버크,38
10149,budapest.,부다페스트,42
1664,formænd,의장자,94
5430,muffin.,머핀,73
8475,transformeret,변형 된 것,26
10377,partner,파트너,31
7651,roc.,큰 괴조,60
742,phoebe.,페베,98
598,hierarkisk.,계층 적입니다,91
9432,gaelic.,게일 말,47
1473,seletøj,마구,87
8426,newark.,뉴 어크,55
4111,forkortelse,쇼트닝,35
10407,hardcore.,하드 코어,40
5799,konservatisme,보수주의,72
5616,lew.,틀린,73
11981,scotia.,스코샤아,28
6192,sletning,지우기,29
13706,forventet,예상되는,11
42,stature.,지위,100
1359,dahlia.,달리아,96
8278,mara.,마라,55
6305,spray,스프레이,58
1802,tart.,타르트,70
9645,sæk,해고,23
6226,boca.,보카,69
11956,hul,구멍,23
3672,enkleste,가장 단순한,84
9099,placering,놓기,48
8196,finansieret,자금 조달,21
2439,impuls,충동,79
1455,pinnacle.,작은 첨탑,92
7453,vinkler,각도,33
14024,kvarter,4분의 1,9
7012,polstring.,심,41
5386,mudret,흐린,71
3670,niche.,벽감,82
9002,fedme,비만,49
10444,geologi,지질학,33
4105,sakai.,사카이,82
2342,nudler.,국수,63
3683,blindt.,맹목적으로,84
8152,tålmodighed,인내심,57
4270,neolithic.,신석기의,81
4357,rendezvous.,랑데부,75
7928,nebula.,성운,57
4335,cretaceous.,백악기,81
9536,brawl.,말다툼,46
2507,emulsion,유제,89
2929,dopamin.,도파민,88
11214,paleontologi.,고생물학,34
2495,debby.,바이,62
11592,portugisisk.,포르투갈 인,31
10591,gator.,게이터,38
8227,rev.,신부님,55
9120,pin,핀,39
4199,små bogstaver,소문자,81
1441,aramaic.,아람 말,95
72,prale af,자랑하다,55
9783,folde,겹,32
12782,inline.,인라인,21
8059,agurk,오이,57
10734,nixon.,닉슨,38
11878,portland.,포틀랜드,29
803,curveball.,곡선,98
9915,dover.,도버,44
2798,shale.,혈암,89
5900,tele.,텔레,71
8238,bel.,벨월,56
1172,kelowna.,켈로 나,97
12451,database.,데이터 베이스,23
4179,reels.,릴,50
4004,fobi.,공포증,82
8832,guerilla.,게릴라,43
8516,intensivering,강하게 함,54
9309,gnide i,루빈,48
18,facet,한 면,53
4646,henvisning,추천,74
10633,minneapolis.,미니애폴리스,38
10273,efterfølger,후임,39
13389,waggers.,흔들림,14
11397,udledes,유추 된,30
14304,efterår,떨어지다,12
12583,grube,피트,17
1615,moray.,모레이즈,94
121,stivelse,녹말,96
1691,chlor.,클로로,94
8133,pegasus.,페가수스,57
13353,contrib.,기리점,15
14235,tillader,허용,9
5667,cahill.,케이프,73
3125,uneventful.,정체적이다,82
11176,forfattere,저자,9
9095,djibouti.,지부티,50
6237,respektfuldt,공손히,11
13904,support,지원하다,8
11289,luther.,루터,34
5018,habitat.,서식지,75
13767,deed.,사망 한,10
1443,cest.,그럴 수있게하다,95
7687,macao.,마카오,60
13682,carolina.,캐롤라이나,12
1992,gusty.,터질 것 같이 활기 있는,92
4416,onslaught.,맹공격,80
12601,tilsvarende,동등한,21
4056,begyndelsen,시초,82
13959,ende,끝,7
13094,da.,다,16
9404,trump.,지우다,45
6006,neanderthal.,네안데르탈,70
2689,metra.,메트 라,89
12665,trukket,그어진,22
11302,blandt andet,그 중에,34
1900,pukkel,혹,87
6358,luftrum.,공적,68
11059,ugentlig,주간,36
12217,watson.,왓슨,26
3359,grounder.,땅볼,86
2307,whoops.,뭐라구,81
5159,svigagtig,사기성,73
12580,tale,연설,21
13663,louis.,루이스,12
11529,walt.,월트,31
5952,wainwright.,멀리있는 것,71
10851,lo.,봐라,37
13703,speedily.,빨리,12
4028,overflod,풍부,64
9449,dom.,돔형,47
1514,årvågenhed,각성,62
1188,vigilante,휘몰아의,82
8731,felis.,펠리스,53
2412,schooner.,큰 포장 마차,60
178,bethesda.,베데스다,100
1139,hoon.,교훈,97
14430,bånd,노예,19
7305,nudity.,나체,62
11305,vulkan,화산,32
8884,effektivitet,능률,33
10442,terrier.,테리어,38
11165,fw.,냉담한,35
3708,fuselage.,동체,84
12736,pressning,압박,12
1988,samarra.,사마 라마,93
2927,pyrenæerne,피레네 산맥,88
13551,betød,의미했다,13
3522,hwan.,백안,86
1903,boswell.,보스웰,93
2922,beryllium,베릴륨,88
12701,glad,기쁜,21
7162,veer.,부채,57
5729,aerodynamics.,공기 역학,58
257,sammenhængende,결합력 있는,55
5588,phased.,단계적으로,24
11941,wade.,걸어 건너기,28
4788,halas.,힐라스,74
12871,def.,어리석은,20
7353,landskab,풍경,56
10937,sandet,스코틀랜드 인의 별명,36
11263,kasket,캡,22
578,boner.,얼빠진 실책,96
12107,kontrolleret,통제,11
14487,november,십일월,5
12911,museum,박물관,19
9949,omringet,주변의 것,23
6633,justering,재배치,54
10568,replay,다시 하다,32
6113,katastrofal,재앙의,54
394,latham.,래션,100
5292,mayhem.,신체 상해,75
11553,hårdere.,더 힘들어,31
12814,anslået,추정 된,16
13378,give.,기부,8
274,mikado.,미카도,97
1878,væltet,toppled.,77
7420,brutal,잔인한 것,46
1854,capybara.,카프 바라,91
4147,viadukt.,육교,77
2014,fristende,유혹하다,64
5460,pam.,팸을 바르게하다,74
69,clerics.,성직자,67
7973,suffolk.,서퍽,58
4537,pfc.,일병,79
586,uncensored.,무수정,99
10011,manny.,매니,42
916,galger,교수대,97
6682,stejl,험한,63
4672,manuskripter,원고,60
13047,filippinerne.,필리핀 제도,13
12488,ingen forbindelse,비 관련없는,23
2663,platonic.,플라톤,88
3682,ildsten,피사체,84
14397,brand,불,10
5901,uforsætlig,의도하지 않은,63
3637,hillman.,힐맨,85
7750,slæbe,세게 끌기,43
13907,de der,저것들,6
1826,grinch.,그린치,93
1127,udskillelse.,배설,93
8012,songwriter.,작곡가,47
648,yali.,얄리,99
4079,ogre.,오우거,81
10725,højt,시끄러운,38
606,methylen.,메틸렌,99
4455,barbar,야만인,57
7448,diane.,다이앤,53
8211,copernicus.,코페 그닉스,56
6736,bobo.,보보,65
6527,akademikere.,아카데믹,18
6868,vanille,바닐라,65
11844,blake,블레이크,29
337,ratatouille.,라따뚜이,100
14279,linjer,윤곽,8
10670,bænk,벤치,35
2558,sao.,사오,90
2259,glasfiber,유리 섬유,91
2707,kø,대기 줄,80
9,remade.,나열,100
8845,maler,화가,49
5095,indrømme,양보하다,38
6572,på forhånd,미리,67
7255,covert.,은밀한,62
689,foreskrevet,처방 된 것,89
7345,solidaritet,연대,62
10871,forfærdeligt,끔찍한,32
9605,vogn,마차,43
9595,salle.,샐리,46
2563,vildsvin,수퇘지,89
2378,armbånd,팔찌,85
7423,angelina.,안젤리나,62
9311,bonnie.,보니,46
9801,toi.,토이,44
9564,sår,상처,17
13522,stub.,그루터기,12
4811,misrepresentation.,와전,75
4987,hoop.,테두리,65
1811,rockaway.,흔들리자,93
14082,san,산,10
5541,skifer,슬레이트,54
12696,mønster,무늬,20
6054,peck.,펙,68
13214,irsk,아일랜드의,16
9195,fartøjer,혈관,38
14022,politi,경찰,10
14414,kan ikke,할 수 없습니다,10
1958,rekollektion,회상,80
12815,republikan,공화주의자,18
6125,tankeløs,무심한,69
11838,che.,마,29
9926,alpine.,알파인,43
911,henchmen.,렌치멘,97
13299,mødte,만난 것,12
10204,håndtering,손질,21
11069,rå,날것의,35
5088,runer.,룬,38
2712,avid.,욕심 많은,89
449,linesman.,전열 보병,100
2076,evangelist.,복음 전도자,87
6796,sim.,시뮬레이션,33
12177,skubbe,푸시,17
354,stratojet.,지층,100
5217,tristan.,트리스탄,75
6459,rust,녹,63
11125,mindre.,보다 작은,35
2349,konstabulær.,경찰대,91
10678,løfte,약속하다,23
5619,spektroskopi.,분광법,73
10443,svækkende,장애가있다,37
4784,pap,판지,78
13951,skal,~ 해야 하다,7
13201,lånte,빌린,16
6272,græshoppe,메뚜기,66
9537,aftensmad,저녁,46
13339,kong.,콩,15
10623,terra.,흙,38
5792,equinox.,춘분,68
13844,to,둘,7
5712,fouled.,파울 렌즈,34
10356,overlevende,생존자들,31
6518,puritan.,청교도,62
13103,biografisk.,전기,17
7296,balkan,발칸 산맥,52
6930,mush.,걸쭉한 죽,62
933,sodomran,소돔,97
5282,ordforråd,어휘,75
6141,ding.,땡땡,67
8795,nyre,신장,50
12835,manchester.,맨체스터,20
4340,yangtze.,양쯔강,81
11984,sukker,설탕,27
115,alg.,알약,100
11731,kenya.,케냐,30
5482,brandstiftelse,방화,73
6756,ultraviolet.,자외선,65
5036,virginian.,버지니아 사람의,69
7588,rød skjorte,빨간 셔츠,57
1447,toiletter.,화장실,40
3800,bunsen.,굽는 사람,84
6625,prærieulv,코요테,51
13267,ontario.,온타리오,16
8976,kitty.,고양이 새끼,49
3383,kravle,기다,65
10887,frederick.,프레드 릭,37
11946,gav udtryk for,표현 된 것,14
653,steward,청지기,63
8879,seneca.,세네카,52
3885,acne,좌창,83
3153,bombardier.,포병 하사관,86
7428,dåb,세례,60
3398,baggård,뒤뜰,86
7469,expo.,엑스포,41
8279,anaconda.,아나콘다,55
5457,belive.,믿는 것,74
12653,koste,비용,19
12143,fugl,새,23
9055,tordenvejr,뇌우,40
12742,bevæbnet,무장 한,13
3256,brier.,질레,85
3518,kløver,클로버,86
2362,jai.,자이,91
1278,stacking.,스태킹,50
5311,hovercraft.,호버크라프트,75
3143,mononukleose,단일 핵산,88
11230,budget,예산,33
11931,ages.,세,12
7097,miniseries.,미니 시리즈,63
3349,afskaffelseisme.,폐지되었습니다,86
4312,mel,밀가루,81
2133,geisha.,게이 샤,91
3765,durian.,듀리안,84
10912,hebraisk.,헤브라이 사람,36
8744,claus.,클로스,53
1326,minoan.,미노안,96
3525,goran.,고란,86
6371,udgangsforbud,통금,64
3539,tyfoid.,장티푸스,86
7581,slagte,학살,53
9988,oval,타원형,43
10730,guam.,괌,38
10753,chan.,찬,38
11499,banner,배너,29
11701,baron.,남작,29
1721,karakteriseret,특징이있다,79
13741,el.,엘자,12
8258,tai.,타이,56
9874,realisere,깨닫다,35
8159,reedy.,갈대 같은,57
6265,kostumer.,의상,39
10655,kampagner.,캠페인,13
12043,undergrundsbane,지하철,27
11760,interiør,내부,29
2264,caveman.,동굴 탐험가,91
3485,smack.,헤로인,62
5844,piet.,윤활유의,71
7244,odin.,오딘,62
13606,richard.,리처드,12
8651,bærbar,랩탑,53
6739,søko,바다소,65
2780,primer.,뇌관,85
5698,miscellany.,잡록,72
13034,holland.,네덜란드,18
11638,murphy.,머피,30
9154,baton.,지휘봉,47
10488,til dels,부분적으로,39
5523,stint.,정량,70
13456,uønsket,불필요한,14
12184,unlicensed.,무시 무시 거주지 않은,26
1687,uforberedt,준비되지 않은,94
12843,pande,팬,20
9041,funk.,펑키 재즈,50
5617,solsikke,해바라기,73
13460,alk.,알로,14
9721,fuji.,후지산,45
9073,omdøb,이름 바꾸기,21
5798,whomp,털어 놓다,72
8571,jugoslav.,유고 슬라브,52
4030,i søvn,죽어,82
10401,legetøj,장난감,35
2605,mica.,운모,89
14124,rapporter,보고서,5
1634,kiks.,비스킷,62
7709,hydraulisk.,유압식,53
8182,fredsbevarende,평화 유지,47
8502,forældremyndighed,보관,54
6689,forklædning,위장하다,45
1457,tabor.,소구,94
9616,freestyle.,프리 스타일,46
6235,gurkha.,구르크,69
11185,leon.,레온,27
1045,choctaw.,수짜,97
13657,notabilitet,저명,8
13839,en,ㅏ,5
999,rooftop,옥상,88
4266,primus.,프리머스,81
6149,steget,부양자,69
9999,monsun,우기,42
1728,retrosect,회고,63
5119,seine.,예망,76
12830,hjul,바퀴,16
1407,ændringende,개정,18
8825,dagbog,다이어리,46
3104,youngsters.,젊은이들,78
11483,varighed,지속,31
11925,opkrævet,청구 된,14
8,geeks.,괴짜,28
7191,hooker.,매춘부,62
6224,kakerlak,바퀴벌레,69
3321,anticyklon,앤디 클론,79
2964,mem.,밈,87
1935,antioxidant.,항산화 제,91
10579,hingst,망아지,20
5358,forfølger,스토커,69
7410,ultimatum.,궁극적 인 것,62
8262,nikkelode.,니켈 로디언,56
10445,nakke,목,37
2010,misspelling.,틀린 틀린,59
12512,ser på,보고있다,12
4991,corona.,코로나,76
9803,vigtigere,중요하게,44
12655,jeg er,나는,22
13661,middle.,가운데,12
6676,muldyr,노새,58
12870,rookie.,신병,18
11845,meningsfuld,의미가있다,29
9168,trone,왕좌,49
11292,opnå,성취하다,17
13126,italiensk,이탈리아 사람,16
8529,slater.,쥐며느리,54
4919,pericles.,기상,77
1391,bando.,반다,96
7965,visne,이울다,57
11723,hval,고래,26
8113,melee.,난투,56
6820,semimonthly.,월 이회 간행물,65
13876,regering,정부,9
6819,paddock.,작은 목장,65
9260,lafayette.,라파예트,49
10588,sanders.,샌더스,37
8135,udvisning,제명,51
13218,ocean,대양,15
11533,nysgerrig,호기심이 많은,31
4369,incivility.,무례,65
11127,somerset.,공중제비,35
4723,sfærisk,구의,77
5033,lessacy.,문맹 퇴치,77
2955,karat.,캐럿,87
2792,turbolader.,터보 차저,88
8317,exxon.,엑손,56
8698,tenebrae.,텐 브라스,53
13217,ingen af ​​dem,어느 것도 아니다,16
6147,reparationer.,배상금,65
7218,næve,주먹,53
8888,diabetes,당뇨병,48
3041,kvadrant,사분면,77
13824,mere,더,5
1174,carne.,카네,93
11462,dome.,둥근 천장,31
10489,tag,지붕,36
6107,jordorm,지렁이,69
6769,supernatural.,신의 조화,65
9640,thames.,템스들,46
9104,blasts.,폭발,26
10849,afhængig af,의존하다,22
1052,gluconate.,글루코 네이트,97
12351,edderkop,거미,24
2465,brudgom,신랑,75
5811,termometer,온도계,71
11674,bange,두려워하는,30
9908,skyttegrav,도랑,38
14140,sandsynligvis,~할 것 같은,5
7464,leningrad.,레닌 그라드,62
12959,værdi,값,16
646,chartreuse.,연두빛,99
5684,anchoress.,여자 은자,73
2977,metropolis,중심지,88
3591,mantis.,사마귀,85
7411,lettisk.,라트비아 사람,61
9349,sicily.,시실리,48
10526,væsentligt.,대체로,19
13977,vil have,원하다,5
483,polyvinyl.,폴리 비닐,99
6259,svoret,맹세코,69
13092,straf,패널티,14
476,metabolite.,대사 산물,93
4214,whoa.,우와,81
6891,yap.,얍,64
4946,gentaget,반복됨,55
11346,albania.,알바니아,33
3376,cutter.,커터,79
7307,opfinder,발명자,52
9979,hydroxy.,하이드 록시,43
4759,waldorf.,월 도프,78
7587,boo.,우우,49
11251,dværg,난쟁이,32
8434,evig,영원한,47
11537,afledte,유도체,19
4543,takster.,관세,57
474,prævalens.,널리 퍼짐,63
8043,marian.,마리안,57
10044,rouge.,연지,38
14384,at føre,선두,7
9581,evade.,피하다,39
2052,fraktal,프랙탈,87
13280,sammenhæng,문맥,15
4069,totem.,토템,81
5655,stephane.,스테파네,73
12363,korrekt korrekt,바르게,24
6575,tao.,타오,62
1147,dø hårdt,다이 하드,97
4548,tangled.,얽힌,70
9138,prioritet,우선 순위,46
5015,endokrine,내분비,77
1577,interpersonelle.,대인 관계,94
10375,airfield.,비행장,32
