ID,DANOIS,JAPAN,INTERVAL
4977,chaucer.,チェューサー,77
7804,pattedyr,哺乳類,51
6888,leukæmi.,白血病,65
3171,crippled.,不自由,72
13725,fast,通常,12
6210,echidna.,エヒドナ,69
11042,marlin,マーリン,29
8484,dexter.,デクスター,53
797,philharmonic.,フィルハーモニー,98
316,canning.,缶詰,100
5312,konfekture,菓子,75
13303,figur,形,12
13041,tally.,タリー,17
4731,bibliotekar,ライブラリアン,72
7987,verbatim.,逐語的,58
8732,yoga.,ヨガ,52
2363,eland.,エレンド,91
11936,hjerne,脳,27
7394,hummer,ロブスター,62
2780,primer.,プライマー,85
7997,glødelampe.,白熱,57
3284,sharia.,シャリア,87
4743,raphrase.,元語,59
13566,i dag,今日,12
7850,grusomheder.,アクロコース,54
9223,appalachian.,アパラチアン,48
11087,censoreret,検閲,25
14250,faret vild,失った,10
10418,mafia.,マフィア,40
9823,petroleum,石油,44
10216,troværdighed,信頼性,24
13840,jeg,私,5
3178,dekorative,装飾的な,37
3053,merv.,メーバー,88
5147,cervantes.,セルバンテス,76
264,hom,ホーム,100
5734,rancho.,ランチョー,72
14476,drev,ドライブ,10
7518,crossover.,cross cross,57
4916,usandsynlig,ob impr,75
12008,leje,ベアリング,12
10411,moralsk,道徳の,30
2536,kilo,キロ,87
12937,tilstrækkelig,十分な,15
13900,arbejde,仕事,5
665,skylder,ow,47
13004,ansvarlig,責任者,11
14394,spørgsmål,質問,5
7458,ale.,エール,57
14297,ledere,リーダー,12
9233,bisexual.,バイセクシュアル,42
10535,transportabel,ポータブル,38
10545,dia.,ディアー,36
11885,kenny.,ケニー,29
5770,boa.,ボア,71
11610,litauen,リトアニア,31
9287,kay.,ケイ,48
14168,politik,ポリシー,6
411,cyanuric.,シアヌル,99
2447,ved et tilfælde,acc然,20
4960,vastly.,莫大,77
8885,hitters.,ヒッターズ,33
2810,kandidatur,candid candid,88
11692,jordskælv,地震,12
10719,syn,視力,30
10238,chamberlain.,侍従,41
4011,jacksonian.,ジャクソニアン,83
8505,romney.,ロムニー,54
2052,fraktal,フラクタル,87
10789,værktøjer,ツール,19
3615,tarantel,タランチュラ,85
6948,oracle.,オラクル,64
8170,indsprøjtning,注入,28
3457,seprey.,オスプリー,77
4064,hooliganisme.,フーリガニズム,62
356,admiralty.,アドミラルティ,99
5288,macaroni.,マカロニ,75
3152,fattigste.,poor,88
5196,partikler.,粒子,46
10510,lineær,線形,39
6489,pinlig,恥ずかしい,45
7676,utallige,無数に,60
12169,ma.,馬の,24
5675,ansvar,責任,70
4144,bredeste.,幅広い,82
1946,riddled.,謎々,70
4889,godkendt,認定された,65
2664,laissez.,la la,89
5334,propane.,プロパン,75
11179,banyan.,ban,35
3229,hyæne,ハイエナ,87
5458,stronghold.,堡塁,64
6389,gel.,ゲル,65
13404,sammen,一緒,14
6953,vine.,ぶどうの木,57
7416,afskedige,解散,26
10316,cache,キャッシュ,37
10818,meta.,メタ,38
13149,chef,チーフ,13
9348,dante.,ダンテ,48
3932,udtale,発音する,38
6802,multinationale.,多国籍,65
4978,tungsten.,タングステン,77
3187,kontinuum.,継続的に,87
2673,polymerisering,重合,87
621,tennyson.,テンニソン,99
2792,turbolader.,ターボチャージャー,88
3035,jacoby.,ヤコビー,88
11284,borgmester,市長,31
1434,vågen,起きている,92
3717,napalm.,ナパーム,84
4348,bason.,盆地,81
50,accholader.,賛成,88
4560,knut.,kn,79
13838,ny,新しい,6
5021,påstået,pur,62
7346,helium.,ヘリウム,62
5779,overhale,追い越して,51
5836,finch.,フィンチ,67
6012,tibia.,脛骨,71
11470,kursiv,イタリック人,29
7873,gerningsmænd,加害者,44
10932,trekant,三角形,35
1098,sirens.,シレンズ,70
10775,tilknytning,加盟店,9
10546,seng,ベッド,37
2231,brownie.,ブラウニー,88
8965,fornuftig,賢明な,47
8447,boulevard.,大通り,54
11245,ristet brød,トースト,33
10866,nedgang,却下,13
6758,utvivlsomt,間違いなく,65
648,yali.,ヤリ,99
5606,tallahassee.,タラハシー,73
10414,broadway.,ブロードバート,40
90,emfysem.,肺気腫,100
2084,dhoni.,ドニー,92
11742,kejser,天皇,28
11469,billet,チケット,26
12954,sølv,銀,18
2159,bindestreg,ハイフン,62
10491,podium.,表彰台,38
2787,telegram,電報,84
7803,brandmænd,消防士,44
2591,dokumentarfilm.,ドキュメンタリー,32
5092,whopper.,whう,76
9043,maritime.,海配便,48
11425,canberra.,キャンベラ,33
8506,spids,急性,53
6373,chloe.,クロエ,69
11382,ride,取り除く,33
14187,blive ved,続く,5
8211,copernicus.,コペルナクス,56
12807,koblet,併せて,12
2638,bueskytter,アレンジェ,56
6410,diskurs,談見する,68
5470,encore.,アンコール,72
11426,trojan.,トロイの木馬,22
3303,recept,処方,80
4490,radium.,ラジウム,80
444,barometric.,気圧,100
720,heckler.,ヘックラー,95
12822,hurtig,速い,20
11127,somerset.,サマセット,35
14167,familie,家族,11
3989,yokohama.,横浜,83
14052,bedre,より良い,9
13153,pakistan.,パキスタン,16
6734,damaskus.,ダマスカス,66
5880,kulbrinte,炭化水素,66
13445,montreal.,モントリオール,13
11526,affære.,事件、出来事,20
12121,enigma.,エニグマ,27
14328,led,導かれた,10
3772,heartland.,ハートランド,83
2411,nek.,ne ne,91
10747,advokat,弁護士,36
923,zain.,ザイン,97
5662,sensation,感覚,57
4399,nameless.,無名の,80
4898,bren.,ブレン,77
3770,birdman.,鳥類,84
232,defied.,因,73
9919,bart.,バート,43
8857,skaldet,禿上がる,46
5471,libertarian.,自主,62
13275,tilknyttet,関連する,10
13544,lee.,李,12
11287,tape,テープ,27
1215,brecht.,ブレチー,96
1811,rockaway.,ロックウェイ,93
8128,utilgængelig,不可,55
3974,fregat,フリゲート,77
1537,beredskab,prepar prepar,95
5839,tiden er gået,タイムアウト,58
2230,entomologi.,昆虫学,91
7279,prev.,prev prev,62
7960,becker.,ベッカー,58
1129,oka.,岡海,95
9507,tvivlsom,d然,47
5790,stoner.,ストーナー,70
4617,draco.,ドラコ,79
12683,tastaturer.,キーボード,19
6198,flagship.,旗艦,69
12865,hævde,主張する,14
3744,købere,買い手,77
12923,i øvrigt,さらに,19
217,ballas.,バラール,100
2140,gennemblødt,浸した,83
13576,kommando,指図,10
12202,bagefter,その後,24
8357,sekstende,第1回,55
6726,indkaldt,召喚,52
9374,turks.,タークス,39
13710,derfor,したがって,12
2114,adriaterhavet.,アドリアティック,92
1644,ekstraordinært.,extra extra,94
6416,strid,闘争,68
8123,økse,斧,50
11550,reproduktion,再生,27
12702,omskrive,リライト,17
9170,bulk,嵩み,49
13590,mangler,不足,10
4377,strømlinet,合理化された,70
12652,sekretær,秘書,21
10152,lomme,ポケット,38
9589,ph.,博,46
5361,impeachment.,弾劾,62
10361,windsor.,ウィンザー,40
4370,ægthed,信憑性,51
9479,prototype.,プロトタイプ,38
5378,wildcard.,野蛮地,75
8719,retssag,訴訟,47
7620,unanimous.,無声,45
12405,ahorn.,ma ma,24
954,antaeus.,アンタエス,97
7851,straffet,penized,48
10144,wagner.,ワーグナー,42
12870,rookie.,ルーキー,18
1799,smøremiddel,潤滑剤,80
8336,lektie,レッスン,45
9810,oceanien.,オセアニア,44
5279,pendul,振り子,74
7753,wight.,ワイト,59
8958,sunder.,夕方,50
8397,hollow.,中空,46
1765,bonaventure.,怪我人,93
13675,lys,ライト,11
8843,dart.,ダート,34
5595,asyl,庇護,71
14473,vist,表示されています,8
2952,aftryk,刻む,67
1960,lilith.,リリス,93
10011,manny.,マニー,42
3330,klapperslange,ガラガラヘビ,86
6672,overhøjhed,優越性,66
7149,missionær,宣教師,55
13481,fedt nok,いいね,13
11002,blæse,吹く,29
13454,joke,冗談で,12
12017,solo.,ソロ,27
160,beskidte.,不潔,100
11326,burning.,燃焼,19
4980,sahib.,サヒブ,77
8116,patetisk,哀れな,56
11296,femten,15,34
12925,bobby,ボビー,19
46,redoubt.,red red,94
11017,ravn,カラス,26
14092,operationer,オペレーション,6
8030,blanc.,ブランク,58
8665,cleopatra.,クレオパトラ,53
10792,elskede,愛されし者,38
13396,legeme,体,13
2698,limonene.,リモネン,89
518,sluge.,飲み込んだ,60
10387,airmen.,エアメン,40
9024,dioxide.,二酸化,50
4694,vandalistisk.,破壊的な,79
10774,udvidelse,拡大,20
9126,dynamite.,ダイナマイト,49
9837,waterloo.,ウォータールー,44
7102,vocalist.,ボーカリスト,59
968,magdalene.,マグダレン,89
4576,smugling.,密輸,72
9301,pulver,粉,44
11430,trinity.,三位一体,33
945,karamel.,カラメル,95
7087,sherlock.,シャーロック,63
228,dene.,デネ,100
111,subsistence.,subs子,90
9393,berygtede,悪名高い,46
9665,gendanne,回復する,20
11583,monroe.,モンロー,31
4841,pyro.,ピロ,78
2692,adrenal.,副腎,89
8104,pics.,pics pics,35
9422,johannesburg.,ヨハネスブルグ,48
9789,ethernet.,イーサネット,44
8421,persia.,ペルシア,55
8931,barndom,子供時代,51
10832,oversigt,概要,37
9247,jenny.,ジェニー,47
6084,hash.,ハッシュ,64
11927,semper.,没収,28
7683,patel.,居心地の良い,60
121,stivelse,スターチ,95
2306,broom.,ほうき,89
2471,interlanguage.,inter inter,90
13228,tied.,縛ら,10
806,algonquin.,アルゴンキン,96
3113,svømmer,スイマー,73
6964,muir.,ムワー,64
11523,tunesien.,チュニジア,32
2309,komplimenter,compl compl,56
4336,allegory.,アレゴリー,79
3839,farveløs,無色,84
7569,donation.,寄付,31
13229,søn,息子,15
10439,vicim,v v,40
10473,wang.,王々に,39
2392,agnosticisme.,不可知論,91
14191,projekt,プロジェクト,7
10020,kashmir.,カシミール,43
12827,koreansk.,韓国語,19
8673,estisk.,エストニア語,50
10095,reduktion,割引,40
6905,dialekt,方言,48
10021,komponenter,コンポーネント,27
12447,nelson.,ネルソン,23
5431,kilt.,キルト,73
14413,arbejder,作品,5
11232,voldsom,暴力的な,32
14514,skrevet,書かれています,8
3937,nedstigning,降りる,38
11386,satori.,サトリ,33
5394,ulogisk,ill ill,73
12647,trusler.,脅威,13
11403,ekspert,エキスパート,24
12005,ulige,奇数,24
12842,roger.,ロジャー,15
2858,spoof.,やり方,74
6899,neptunian.,ネプチュニアン,65
13376,miami.,マイアミ,14
8954,ronde.,ロンド,51
13208,ray.,光線,15
12673,sammensværgelse,陰謀,21
8195,variants.,変種,39
7432,wynne.,ウィン,52
1524,snoopy.,スヌーピー,95
12944,hjælper,お手伝い,6
4951,moskeer.,モスク,36
14223,skab,作成する,5
6094,ragnarok.,ログナロク,70
5317,matra.,マトラ,75
8155,svejsning,溶接,52
4371,ulempe,不利益,65
10945,abe,猿,35
1901,jain.,ジーン,93
10852,infrastruktur.,インフラストラクチャー,37
7177,storslået,壮大,61
11402,scoreless.,匂いのない,33
9172,tulsa.,タルサ,49
11212,anatomi,解剖学,35
4626,newt.,ニュージャージー,79
9448,amfibious.,水陸両用,47
10889,tæller,カウント,10
2011,skuffe,がっかりする,30
9386,bulgarsk.,ブルガリア語,45
4167,geiger.,ガイガーー,82
6193,havent.,hav,69
6588,khrushchev.,クルシェフ,67
3923,ortho.,オルソ,83
2620,stereoskopisk.,立体的,89
6986,fængslet,獄舎,45
12963,johnny.,ジョニー,18
10006,æsel,ロバ,42
4403,regent.,摂政,34
6518,puritan.,ピューリタン,62
6475,iværksætter,起業家,62
10885,kul,石炭,37
1217,biogas.,バイオガス,96
14323,kvalitet,品質,8
5604,tucson.,タッソン,73
10157,elvis.,エルヴィス,42
7073,pornografisk,ポルノの,62
10279,plaza.,プラザ,41
14137,yderligere,さらに遠く,6
8475,transformeret,変わった,26
11547,ændret,変更されました,8
14027,planer,予定,11
555,freehold.,自由な,99
11546,torden,サンダー,30
6834,irrationel,不合理な,64
789,haggis.,ハギス,98
880,halide.,ハロゲン化,95
14261,frigøre,リリース,8
13093,argentina.,アルゼンチン,17
3569,personificering,擬人,85
168,schmitz.,シュミッツ,100
5344,vild kat,wild wild,32
13344,dan.,デイ,15
7546,konstantinopel.,コンスタンシノール,61
6303,jonah.,ジョナー,69
586,uncensored.,無修正,99
5015,endokrine,内分泌物,77
11493,venus.,金星,18
4300,kano,カヌー,70
4631,saladin.,サラディン,79
12118,dodgers.,ドジャース,24
4722,gammeldags,アルカイック,78
213,proletariat.,プロレタリアート,100
10563,tilstopning,詰まり,37
2885,mopper.,モッパー,88
1052,gluconate.,グルコン酸,97
4168,eddike,酢,82
10921,pyramide,ピラミッド,31
1531,bourgeoisie.,ブルジョアジー,95
2273,whistler.,ウィスラー,91
7883,kommercielt,商業的に,8
6018,inkarnation,化身,47
990,woolf.,ウーフ,97
6318,balder,臀部,67
5478,southbound.,南行き,74
12774,sydøstlige.,南東,20
9892,platinum.,白金,44
7081,enklere,よりシンプルな,63
3850,crosser.,クロスチャー,81
7156,nicky.,ニッキー,63
1104,modstå.,守り,96
998,obsidian.,黒曜石,97
4395,skydevåben,銃器,47
10850,kit,キット,36
8323,wrigley.,荊,55
14513,noter,ノート,6
8576,taknemmelig,ありがたい,48
6091,slug.,sl,51
3276,omfavnet,embaced,61
6157,blodbad,カーネージ,70
7182,enke,未亡人,58
8594,marquis.,侯爵,53
9984,reelektion,再選,41
13621,etc,等,12
1858,midas.,ミダス,93
9140,chrysler.,クライスラー,49
11496,nashville.,ナッシュビル,32
14447,begynde,始める,11
10218,relateret til,peraining,38
13893,bør,すべき,5
8176,komma,コンマ,48
7029,woodward.,wood,64
7778,næseparti,銃口,59
7658,mailer.,メーラー,60
3835,gemma.,熟女,84
3868,uløste,未解決の,83
2066,sodomy.,ソドミー,92
2482,lavendel,ラベンダー,90
8816,galileo.,ガリレオ,52
4316,klodset,不器用,79
13287,imperium,帝国,14
14424,især,特に,10
5245,mousetrap.,ムサラップ,75
824,recluse.,世捨て人,96
1865,skiver.,スリス,93
12957,ottawa.,オタワ,19
10280,filippinsk,フィリピン人,39
8288,epicenter.,ep ep,55
13531,bakke,丘,12
14237,kendt,知られています,9
5504,tyrefægtning,闘牛,73
13205,tennessee.,テネシー,16
408,prøvelse,試練,100
6317,fotosyntese,光合成,69
4363,æret,尊敬された,14
8631,lam,子羊,49
9035,preussia.,プラシア,50
1761,ginny.,ジニー,93
9390,protestantisk,プロテスタント,13
4802,guitarists.,ギタリスト,29
9501,bander.,gang gang,22
10886,løsrivelse.,切り口,28
7900,albue,肘,56
2365,horologium.,星郎,91
2508,fjorten dage,毎晩,88
3398,baggård,裏庭,86
5741,judas.,ユダヤ,72
9751,anklage,起訴,39
3267,uprøvet,未成年者,87
2502,pelham.,ペルハム,90
14128,marts,行進,5
5429,dionysus.,ディオニュソス,74
6619,conshript.,徴兵,58
4309,plainfield.,プレーンフィールド,81
12597,hospital,病院,20
10978,sød,甘い,35
13881,brugt,使用済み,5
12671,kollega.,仲間,21
1894,hindring,冒された,77
12565,bevise,証明,14
2919,coburg.,コーブル,88
94,diomedes.,デオメジス,100
5538,celestial.,cel cel,74
7739,et stykke tid,しばらく,60
7320,defame,def def,30
12840,auburn.,オーバーン,20
12904,spinster.,紡績スター,19
10435,vinci.,ヴィンチ,40
5067,schweizer.,シュシャイザー,77
2868,daler.,デヤー,88
12922,bevis,証拠,17
1431,watchers.,ウォッチャー,87
12719,tilbagevendende,繰り返し,21
7201,elijah.,エリヤ,63
8,geeks.,オタク,28
10837,spektrum.,スペクトラム,37
10602,diana.,ダイアナ,38
6712,mængder,量,43
2942,mælkebøtte,タンポポ,87
6339,udløbet,未報に,69
7577,scotch.,スコッチ,61
12061,overalt,どこでも,27
8601,dane.,デーン,49
3065,kabbalah.,カバラ,88
8541,cirkler.,丸い,26
5919,guddom,神,61
9838,norfolk.,ノーフォーク,44
1585,boogie.,ブギー,94
9190,brute,ブリュート,49
2245,bonde,ポーン,76
3157,manchuria.,満州,88
3608,flounder.,ヒラメ,82
6983,soda,ソーダ,64
12470,punt.,パント,20
12197,flagermus,コウモリ,9
3629,ashanti.,阿修砲,85
3969,synagoge,シナゴーグ,74
9601,vejkryds,交差点,41
11715,passage,通路,28
10246,halloween.,ハロウィーン,41
3670,niche.,適所,82
12872,tabe,失う,12
8899,undervist,教えた,51
12086,surrey.,サリー,27
1912,snead.,スニーズ,93
13114,chauffør,運転者,12
6386,harpe,ハープ,65
4987,hoop.,フープ,66
8939,davenport.,デイヴェンポート,51
11033,garrison.,駐屯地,32
4754,brudt.,骨折した,50
2731,thunderball.,サンダーボール,89
5461,stanset,パンチされた,37
8040,isis.,イシス,57
3362,stængler.,茎,38
13582,historie,話,11
4702,uansvarlig.,無責任なことに,76
10952,bekendtgørelse,発表,12
1087,withers.,枯れる,82
227,kosmetik,美容,100
9934,gymnastik,体操,41
1663,ulykke,不幸,90
14313,tidligere,前の,10
2396,drone,ドローン,83
6009,godt år,グッドイヤー,71
6862,airplay.,エアプレイ,65
6572,på forhånd,予め,67
6243,nomenklatur,命名法,69
12417,bar,バー,20
7196,ærkebiskop,大司教,60
6453,haiku.,俳句,68
6821,screenet.,遮蔽された,18
13231,antonio.,アントニオ,16
13871,brug,使用,5
7856,nanking.,南京,59
12283,peru.,ペルー,25
12676,forsøg,トライアル,19
10337,eta.,江田,40
7059,diplomati,外交,64
5232,spontan,自発,68
13167,gå gå,ゴーゴー,16
2867,overbord.,陸庫,88
13614,kinesisk,中国語,12
6239,opfordrer,ur,21
1631,vulva.,ヴルバ,94
920,akvarel,水彩,97
5141,roche.,ロシュ,76
13697,stephen.,スティーブン,12
12499,terrorisme,テロ,18
2475,gitter,格子,86
3956,uptown.,びっくりした,83
2225,brahmin,ブラフミン,77
5210,semester.,学期,74
14131,gange,時代,5
9716,snestorm,猛吹雪,44
1995,tetanus.,破傷風,93
1828,coinage.,貨幣,93
1146,aikido.,合気道,96
7893,alt for,over,57
9026,stance.,スタンス,49
3860,offspring.,子孫,83
12112,kuwait.,クウェート,27
9088,vinyl.,ビニール,50
3279,deri.,その中に,87
14246,forsøger,試してみる,6
6213,legering,合金,62
12055,jefferson.,ジェファーソン,27
657,sequoia.,セコイア,95
8627,vride,ねじれ,39
3597,primat,霊長類,75
5521,skyld,罪科,73
14204,medarbejdere,従業員,26
189,awa.,阿る,100
14496,inflation,インフレーション,43
3983,earthbound.,earth earth,83
4096,anæmi.,貧血,82
10914,galakse.,銀河,34
12753,windows.,ウィンドウズ,11
13639,desværre,不運にも,12
4867,defensan.,婚約者,78
2592,omarbejdet,やり直す,62
3466,udsteder.,発行者,85
1279,punkteret,パンクされた,65
6603,æter,エーテル,62
10845,tucker.,タッカー,37
13513,apr.,ap,13
10482,mccoy.,マクコイ,39
11210,pac.,パース,34
11121,estland.,エストニア,35
8027,isabel.,イザベル,58
12581,terrorist,テロリスト,18
11344,ass.,お尻,32
1101,diocesan.,dioc,96
12736,pressning,press press,12
3579,culprit.,犯人,71
11024,kyst.,沿岸,36
5433,collie.,コリー,71
6182,spinat,ほうれん草,70
413,polytheisme,ポリエスズム,100
5525,trække sig tilbage,退却,32
12883,hundrede,百,15
4761,helix.,ヘリックス,78
5805,afledt,逸れる,58
3637,hillman.,丘陵地帯,85
14086,militær,軍隊,10
5490,struds,オストリッチ,72
4231,enfield.,エンフィールド,81
2683,karrosseri,ボディワーク,89
14166,fik,手に入れた,9
6461,nonconstructive.,非建設的,68
4262,lyske,鼠径部,81
12591,dyrke motion,エクササイズ,19
9466,niagara.,ナイアガラ,47
14431,modeller,モデル,12
11151,congo.,コンゴ,35
2086,zippy.,ジッピー,92
12911,museum,美術館,18
3866,palais.,パレイ,83
10272,shanghai.,上海,41
7854,riverfront.,河川,59
1164,stimulus,刺激,96
6147,reparationer.,返済,65
14117,rækkevidde,範囲,10
8163,chlor.,塩素,53
1259,samling.,組み立て,18
13002,franchise.,フランチャイズ,17
6473,redneck.,朱鞘,65
6503,piss.,小便,46
4566,stride.,ストライド,74
6469,opec.,オペコ,68
7965,visne,萎びり,56
74,formørkelse.,エキリップス,38
9206,riverside.,リバーサイド,49
12248,et eller andet sted,どこかに,25
4835,stenbukken,山羊座,78
4362,indrømme,告白する,42
2222,kanel,シナモン,91
9362,kirkegård,お墓,48
12181,syg,病気,22
13198,acceptabel,許容できる,6
7101,transmitter.,送信機,58
7705,bosættere.,入植者,55
529,koda.,倖田來未,99
6882,skoldkopper,水疱瘡,65
1378,beluga.,シロイルカ,95
637,beadle.,ビードリー,99
2107,crossfire.,クロスファイア,92
3227,selvisk,自己中,83
5652,igteous.,火見,73
5874,proteiner.,タンパク質,29
4615,uvæsentlig,不可欠な,79
5827,konkluderer,concl concl,23
8979,socrates.,ソクラテス,49
12093,ukraine.,ウクライナ,27
1229,sitter,シッター,95
11625,apollo.,アポロ,31
10590,antiller,アンテリ,39
4374,svageste.,weak.,80
6107,jordorm,ミミズリー,70
11150,skjule,隠れる,26
1348,vivre,v.,95
1528,blære,膀胱,95
5693,sweetwater.,甘い水,73
1784,kloak,下水道,83
11850,sker,起こる,10
5484,supermarkeder.,スーパーマーケット,59
3625,salvia.,サルビア,85
14325,kommunikation,コミュニケーション,8
10049,fænomenet.,現象,42
4275,spaniard.,スペイン人,67
9731,donor.,ドナー,40
8624,herpes.,ヘルペス,53
2579,lackey.,ラッキー,88
2394,filmografi.,フィルモグラフィー,88
4668,adel,貴族,79
5296,kuld,litter,63
904,modus.,mod mod,97
4442,misundelse,妬み,79
11828,ydre,外側の,29
10671,blodig,血まみれ,38
2073,disinformation.,ish.nets.,92
9644,ikon.,アイコン,36
11453,wyoming.,ワイオミング,32
7398,apostel,使徒,48
14288,universitet,大学,7
270,proponent.,推薦者,72
13638,specificerer,specif,7
14404,anmeldelse,レビュー,7
10108,lone.,孤独な,37
14082,san,さん,9
6974,nikotin.,ニコチン,62
9536,brawl.,乱暴に,46
7678,hatchback.,ハッチバック,55
4492,erratic.,不定の,67
1676,sisterhood.,姉妹,94
6875,kedel,ボイラー,61
4928,hornish.,淫乱,77
7411,lettisk.,ラトビア語,61
12999,ukendt,わからない,18
10083,strå,ストロー,42
12995,avenue.,av,18
1267,ophobe,蓄積する,43
5070,miskin,ミスキン,77
7475,azure.,紺碧,62
6042,motocross.,モトクロス,70
8013,helt.,全く,58
12429,forældreløse,孤立した,22
7699,guldfisk,金魚,60
4633,mania.,マニア,79
317,connex,繋がる,100
4958,facade.,ファサード,75
5832,largo.,lar,71
6511,meerkat.,ミーアキャット,68
8908,fanny.,ファニー,51
13511,toronto.,トロント,13
862,circe.,cir cir,95
13709,tone,調子,12
12122,automatisk,自動的に,5
11153,anerkendelse,認識,35
7727,naples.,ナポリ,60
13648,nødvendigvis.,必要な,12
489,puffe,shう,75
2049,kwan.,九k,92
2636,turban,ターバン,88
1115,joie.,ジョイリー,96
9510,rør,パイプ,38
4622,kannibalisme,共食い,62
9805,garage,ガレージ,43
12707,sten-,結石,18
14507,centrum,中心,9
6871,klon,クローン,37
8667,elfenben,象牙,53
13250,tiddly.,t然,16
7376,assessors.,賞賛,61
9347,eksil,亡命,41
3852,forgrenet,分岐,25
6206,overskygget,オーバーハード,65
6777,linned,リネン,65
12803,railway.,鉄道,18
2510,humbug.,hum hum,90
11938,ost,チーズ,28
5066,leyland.,ティランド,77
14036,hjem,家,7
9732,edinburgh.,エジンバラ,45
8887,coli.,大腸菌,51
7818,usikkerhed.,不確実性,56
5281,minuteman.,マイチュンマン,75
10233,platoon.,小隊,38
8750,turbo.,ターボ,51
13319,tyfon,台風,15
11601,båd,ボート,25
14354,kvinder,女性,10
2075,brant.,ブラント,92
3389,olier,油脂,15
11046,historikere.,歴史家,26
2239,slagteri,食肉処理場,91
3021,barracuda.,バラクーダ,86
11248,uendelighed,無限大,34
7695,astronaut,宇宙飛行士,51
5811,termometer,温度計,72
7000,knuckles.,ナックル,61
13837,du,あなた,5
2583,venlighed,親切,13
13560,videnskab,理科,12
8098,saml op,選び出す,56
7898,interchange.,交換,50
11140,belastning,ロード,21
5148,hardtop,ハードトップ,76
11102,i går,昨日,35
7007,stingray.,スティングレイ,61
13965,major,選考科目,8
1248,backstage,舞い上げ,95
11859,vegas.,野菜,27
4177,lucille.,ルツィル,82
11646,radar,レーダー,30
194,bilister,運転席,97
9764,shoreman.,牧師,45
7978,magnesium.,マグネシウム,58
3828,bouncy.,弾む,84
14234,privat,プライベート,9
1889,cascading.,カスケード,62
9047,svævefly,グライダー,44
1451,osteology.,骨髄学,95
1163,fireboy,ファイアボーイ,96
12408,afskrække,抑止する,24
7777,azorerne.,アゾレス,59
5594,silhuetten.,シルエット,70
8214,anfald,発作,53
8632,beethoven,ベートーベン,53
11670,trettende,第13回,30
1116,sundial.,sun sun,92
3838,shocker.,ショッカー,82
13422,joseph.,ジョセフ,14
3781,dybeste.,deep deep,84
2149,goalless.,go go,92
6155,surfer.,サーファー,60
660,deltager,出席する,14
5854,icarus.,イカルース,72
10815,delvis,部分的,28
13910,siden,以来,7
8868,upartisk,偏見,51
884,godspeed.,god god,97
9721,fuji.,富士,45
2912,diner.,食器,86
12909,vold,暴力,19
4411,rani.,ラニ,80
13818,ikke,ない,5
9834,venskab,友情,43
7928,nebula.,星雲,57
7366,eccles.,ec ec,62
10976,hud,肌,32
12964,udeladelser.,省略,18
7111,booty.,戦利品,62
11073,pil,arrow.,31
5907,encephalon.,脳頭,71
3787,whitehead.,ホワイトヘッド,84
1653,nådesløst,やっぱり,94
2438,datsun.,データン,87
13047,filippinerne.,フィリピン,13
9317,ceres.,セレエレス,48
2470,patologi.,病理学,78
249,newsweek.,ニューシーズ,100
680,arkæolog,考古学者,88
5187,kremlin.,クレムリン,76
8237,columbine.,コロンバイン,55
3207,besværlig,厄介な,87
11233,duel.,決闘,33
13514,miles.,マイル,12
2537,lydligt,sound sound,90
14059,enhed,ユニット,6
6351,kaution,寄託,60
3064,skorsten,煙突,77
5072,chinatown.,チャイナタウン,76
1989,dah,ダーリー,93
6593,slumkvarter,スラムスラム,64
3181,mojo.,モジョー,87
2649,burgundy.,ブルゴーニュ,89
9746,desperat,やけくその,37
1479,cagayan.,カガヤン,95
9239,cartier.,カルティエ,49
5543,halvback.,半バック,70
11529,walt.,ウォルト,32
9221,carmen.,カルメン,49
11869,bager,焼く,29
11225,forælder,親,24
8889,koala.,コアラ,51
7623,letvægts,軽量,60
10734,nixon.,ニクソン,38
7175,genus,属,62
13137,oregon.,オレゴン,17
11660,fusionere,マージ,17
12949,egnet,適切,13
12261,richmond.,リッチモンド,25
3114,milten,脾臓,87
7414,indirekte.,間接的な,62
13902,embedsmænd,役人,9
5584,fad,皿,61
12532,klarlægge,明らかにする,21
6324,hellenic.,ヘレニック,38
9874,realisere,気づく,35
14000,bruger,ユーザー,5
6754,korst.,最短,65
11217,mainstream.,主流,34
6358,luftrum.,空域,69
8942,ødelæggende,壊滅的な,38
10667,vektor,ベクター,37
3884,fjerkræ,家禽,83
9902,peloton.,ペロトン,44
11920,manhattan.,マンハッタン,28
11804,fabrik,工場,26
9850,hercules.,ヘラクレス,44
6863,ideelt.,理想的には,35
4510,formidabel,form form,79
9631,chapman.,チャップマン,46
6897,ensemble,アンサンブル,61
2418,nedstrøms.,下流,91
6825,tyverne,20代,13
9583,paradis,パラダイス,46
7586,hindbær,ラズベリー,61
4044,calcutta.,カルカッタ,82
14335,store,素晴らしい,8
1862,regal.,reg,91
6297,tabloid.,タブロイド,63
12813,ac.,交流,20
8645,ly,シェルター,43
3723,paranomia.,パラノミア,84
4948,rebs.,ロープ,52
12880,ja,確かに,19
935,hardwood.,広葉樹,96
12056,pseudomonas.,シュードモナス,27
2652,starling.,star star,89
8741,remix.,リミックス,41
13545,udmelding,声明,10
7405,klarinet.,クラリネット,62
1102,aguinaldo.,アグニアルド,96
6254,stuepige,メイド,66
176,clostridium.,クロストリジウム,100
4192,habeas.,hab hab,82
11540,foster.,里親,31
11434,methyl,メチル,32
