ID,DANOIS,POLONAIS,INTERVAL
1666,oboe.,obój,94
9603,ernæring,odżywianie,48
12720,hest,koń,22
14410,ser ud,patrząc,5
9536,brawl.,bijatyka,51
6444,vicevært,dozorca,70
7761,skelettal,szkieletowy,63
12584,far,ojciec,25
4454,fordampning,odparowanie,67
9496,alfabetisk,alfabetyczny,31
11086,indebære,sugerować,26
6115,drastisk.,drastycznie,56
1243,stolt.,dumnie,97
13021,ond,zło,21
14395,reducere,zmniejszyć,20
5091,tropics.,kraje tropikalne,10
5530,blurb.,nota wydawnicza,75
14096,skat,podatek,28
8540,badger.,borsuk,47
3346,spisepinde,pałeczki do jedzenia,88
10719,syn,widok,35
13847,selskab,firma,10
310,polymath.,erudyta w wielu dziedzinach,99
12856,bureau,agencja,19
6692,orme.,robaki,50
2396,drone,warkot,86
5256,empress.,cesarzowa,78
14183,parti,impreza,11
8335,domination,dominacja,20
10908,lund,gaj,39
7563,mild,łagodny,64
10421,matrix,matryca,44
7246,nyeste.,najnowsza,66
13070,nå,zasięg,11
14251,enkelt gang,raz,11
13993,fem,pięć,10
5350,himalayas.,himalaje,78
12411,creek.,zatoczka,28
7619,magisk.,magiczny,26
13633,stof,materiał,14
398,rumtid,czas  przestrzeń,100
5233,ledger.,księga główna,79
2348,bør ikke.,nie powinien,93
884,godspeed.,życzenia powodzenia,98
5820,tåbelig,niemądry,73
4944,zionister.,syjonistki,45
8243,tilgive,przebaczyć,53
6836,pengesedler.,banknoty,39
13428,ford,bród,17
12877,øverst,górny,23
5693,sweetwater.,słodka woda,77
7862,synes ikke godt om,nie lubić,56
5895,retsforfulgt,ścigany,45
14122,inkluderer,obejmuje,7
8963,trods,uraza,55
5366,outgoing.,towarzyski,78
13694,forsvar,obrona,12
6634,winless.,bezwinny,71
12822,hurtig,szybki,24
8442,umoden,niedojrzały,57
14054,at vise,pokazywać,8
12690,indvirkning,uderzenie,24
10551,momentum.,pęd,43
3928,isthmus.,przesmyk,86
11031,shootout.,strzelanina,39
12591,dyrke motion,ćwiczenie,23
1653,nådesløst,niemiłosiernie,96
5032,singleton.,singel,79
5396,ohm.,om,76
10680,regerende,rządzący,8
10271,væsel,łasica,45
2953,skåret,pokrojony,59
8610,druer,winogrona,47
1271,grådig,chciwy,96
14262,corporate,zbiorowy,19
13347,disambiguation.,ujednolicenie,18
11267,pakistani.,pakistańczyk,37
8381,livstid,dożywotni,60
2469,kapitaliseret,kapitalizowany,72
3966,pumpkins.,dynie,61
242,reaktivt,reaktywny,38
2622,battleships.,pancerniki,61
14015,løb,uruchomić,8
4360,snapping.,zadrapanie,38
4252,igle,pijawka,84
12095,koalition,koalicja,31
8508,tidala.,pływowy,59
11292,opnå,osiągnąć,20
12293,saudi.,saudyjczyk,29
2508,fjorten dage,dwa tygodnie,90
10510,lineær,liniowy,43
8759,angriber.,strajkowicz,45
11693,fjortende,czternasty,35
4456,cartesian.,kartezjański,83
6333,kvotienten,iloraz,72
4276,underverden,męt,84
3330,klapperslange,grzechotnik,88
4202,yew.,cis,84
13327,bevægelse,ruch,17
10033,gorilla,goryl,47
12894,provins,województwo,21
11051,kvæg,bydło,40
13426,ran,biegł,17
13300,hævet,uniesiony,16
7567,asset.,zaleta,42
12829,bacon,boczek,24
3863,rent vand,czysta woda,86
7058,yen.,jen,68
7315,forretningsmand,biznesmen,66
4157,volga.,wołga.,85
14147,for nylig,ostatnio,5
3945,gå til,iść do,86
12749,om eftermiddagen,po południu,25
6085,tungeste,najcięższy,74
4121,paved.,wybrukowany,64
2937,devrimental.,szkodliwy,80
328,blazer.,marynarka,53
5364,gules.,czerwony,78
12384,sub,pod,28
10671,blodig,krwawy,42
12575,glorie,aureola,27
10395,undervandsbåd,łódź podwodna,43
2149,goalless.,zabójca,94
149,uopsættelighed,pilna sprawa,100
1229,sitter,kwoka,96
14483,grund,powód,6
12953,tilsidesættelse,nadpisanie,22
8538,fætter,kuzyn,49
9342,rioters.,buntownicy.,52
3322,spick.,spinka,86
6681,fjols,głupcy,39
12375,primært,głównie,29
142,landejere.,właściciele ziemscy,95
8133,pegasus.,pegaz,61
3463,ovation.,owacja,86
9505,sally.,wypad,51
8942,ødelæggende,niszczycielski,42
8479,salat,sałatka,59
661,ringer.,dzwoniący,67
14430,bånd,obligacja,23
5634,minder om,pamiętny,69
12799,ur,zegar,23
14081,nyheder,aktualności,12
5898,marxisme.,marksizm,75
13995,stor,duży,7
4533,stringent.,rygorystyczny,69
3010,indiskriminately.,niezadowolony,48
8784,rumfartøj,statek kosmiczny.,57
5541,skifer,łupek,58
12883,hundrede,sto,18
11002,blæse,cios,33
479,drak.,pił,99
14022,politi,policja,12
5214,rigelig,obszerny,79
7356,degenereret.,degenerowany,57
13364,undskylde,przepraszać,6
12990,dans,taniec,18
3718,felony.,przestępstwo,83
9840,plural.,mnogi,45
11655,falder.,spadający,14
12840,auburn.,kasztanowy,24
2938,forstå,zrozumieć,87
3846,licensor.,licencjodawca.,87
13406,dal,dolina,17
3801,munch.,chrupać,82
10546,seng,łóżko,41
1016,nikke,ukłon,91
10107,stammer.,plemiona,34
9154,baton.,pałeczka,51
9047,svævefly,szybowiec,49
9316,undtagen,wyłączając,37
11473,drake.,kaczor,36
13036,smed,rzucić się,21
4703,modstandere.,przeciwnik.,71
9080,bøn,modlitwa,49
7135,ligner,przypomina,42
2447,ved et tilfælde,przypadkowo,24
10173,middelhavet.,śródziemnomorski,46
13966,brug for,potrzebować,6
109,tilbagebetale,odwdzięczyć się,92
13003,holdt,trzymane,22
10877,symboler.,symbolika,23
9201,passet,przystosowany,24
9094,urskive,wybierz,49
13071,plukke,wybierać,15
10226,eksklusiv,ekskluzywny,26
1423,tyrosine.,tyrozyna,96
2676,overthrown.,obalić,91
7362,loft,sufit,63
5025,catalansk,kataloński,80
922,hustle.,gwar,89
9297,velgørenhed,dobroczynność,50
8049,muster.,skrzyknąć,28
12400,ren,czysty,22
2806,lackluster.,lśniący,90
13967,strøm,moc,11
9527,adskillelse,separacja,16
9817,guiden,czarodziej,35
7878,scimitar.,bułat,62
14117,rækkevidde,zakres,12
7705,bosættere.,osadnicy,60
12832,økonomisk,gospodarczy,20
11532,lacrosse.,rodzaj gry w hokeja,36
667,austible.,słyszalny,96
2442,wily.,przebiegły,92
9936,wider.,szerszy,48
3664,elever,uczniowie,76
14384,at føre,ołów,8
1121,sparsomt,oszczędnie,97
10853,decathlon.,dziesięciobój,41
1768,østpå,na wschód.,54
3768,eksotisk,egzotyczny,84
1505,basset,jamnik,96
5203,hvor.,w której,79
3741,indskrevet,wpisany,86
2156,lækker,wyciekający,43
2982,gid.,kołowacizna,90
14131,gange,czasy,5
3699,slack.,luźny,85
5779,overhale,wyprzedzać,56
6263,canary.,kanarek,72
12980,landfall.,lądowanie,22
5397,ado.,korowody,78
3160,sydøstvis,południowo-wschodniej,88
11525,kom tilbage,wróć,35
9624,etik,etyka,40
13491,potentielt.,potencjalnie,13
12741,samling,połączenie,24
6090,fodspor,ślad stopy,70
11615,cr.,kr.,35
12526,svarede,odpowiedział,12
13730,spansk,hiszpański,13
3912,effigy.,wizerunek,82
11083,betragtning,namysł,24
14213,union,unia,12
1917,quark.,twaróg,91
5068,træk ned,rozbierać  opuszczać,80
8582,kro,zajazd,49
2799,stentor.,stentysta,91
2013,tack.,hals,73
927,impaler.,impalizujący,90
1875,dimethyl.,etan,94
530,sturgeon.,jesiotr,99
12601,tilsvarende,równowartość,25
10651,muligheder,opcje,7
6306,udryddelse,eksterminacja,64
1896,sexisme.,seksizm,94
8738,commodore.,komandor,47
5423,handelsvare,towar,64
3259,overdrevent.,nadmiernie,37
6976,hældning,nachylenie,57
2566,brillant,błyszcząco,92
11778,uegnet,nieodpowiedni,34
6842,vegetarisme.,wegetarianizm,62
7764,bypass.,objazd,54
5939,sevenfolded.,siedmiokrotnie,75
2274,uerfarende,brak doświadczenia,93
2026,mockery.,kpina,93
12009,interview,wywiad,25
9912,beboelse,osiedle mieszkaniowe,48
2548,codeine.,kodeina,92
10761,kæledyr,zwierzak domowy,38
10603,gonna.,zamierzać,43
13814,vilje,będzie,5
9949,omringet,otoczony,28
9425,sytten,siedemnaście,52
5058,fortabelse.,utracić,63
10153,fyrretræ,sosna,44
14153,prøve,test,5
12171,grid.,krata,30
6614,når som helst,w każdej chwili,71
2347,venner,pals.,59
1253,poleret,błyszczący,24
3484,isnende,lodowaty,88
4931,lykkeligt,szczęśliwie,80
4288,mastermind.,mistrz umysłu,74
9575,samtidigt,równocześnie,45
14423,forelagde,przedstawione,12
6091,slug.,ślimak,56
538,skattepligtige,podlegający opodatkowaniu,99
13265,følelse,sens,18
11235,lukke ude,wyłącznik,25
11551,kickoff.,rozpoczęcie,35
2741,simplistisk.,uproszczony,89
6269,kulhydrat.,węglowodan,72
4446,tilføj,readd.,83
7481,usher.,bileter,61
7287,forurening,zanieczyszczenie,50
8697,bullshit.,głupie gadanie,57
4095,frelse,odkupienie,83
3358,uriny,moczowy,88
9365,jeopardy.,niebezpieczeństwo,53
12884,nul,zero,22
4044,calcutta.,kalkuta,85
5446,uoverensstemmelse,rozbieżność,62
1870,øjeblikkeligt,chwilowo,94
6032,betegnet,oznaczony,47
2114,adriaterhavet.,adriatycki,94
2988,tvivler.,wątpliwości,87
8556,retsvæsenet,sądownictwo,59
1100,hum.,szum,94
12747,ven.,przyjaciel.,16
10873,heritage.,dziedzictwo,41
10964,bruge,wydać,31
13782,japan.,japonia,13
10208,rolige,spokojny,45
12168,jage,pościg,26
1970,hardcover.,twarda okładka,94
14066,tilføjet,dodany,6
13207,flertal,większość,9
11626,mærkelig,dziwny,35
12112,kuwait.,kuwejt,31
2008,biord,przysłówek,92
7867,lønninger.,wynagrodzenie,33
5710,abducted.,uprowadzony,53
6918,tertiære,trzeciorzędowy,69
4061,balloner.,balony,44
7137,overtage,przejąć,66
4860,guillotine.,gilotyna,81
3274,splint,drzazga,83
9684,parenteser.,zdanie wtrącone,50
5342,perennial.,bylina,76
1547,orgy.,orgia,94
3960,retfærdig,sprawiedliwy,86
13176,midten af,środek,20
1321,disp.,daj,97
9710,restaurering,przywrócenie,10
4800,exposing.,wystawienie,38
4093,dutchman.,holender,85
4589,inverteret,odwrotny,71
8877,spildevand,ścieki,56
6431,essays.,eseje,39
7408,antisemitisme.,antysemityzm,61
6362,beagle.,pies gończy,72
4161,mit alt,moje wszystkie,85
5213,billigere.,taniej,79
12586,malaysia.,malezja,27
9784,forfængelighed,próżność,49
11495,headless.,bezgłowy,36
6281,diarré,biegunka,73
13252,regn,deszcz,17
10741,indsamlet,zebrane,28
14086,militær,wojskowy,12
388,quail.,przepiórka,99
1055,discoverers.,odkrycia,75
10002,behandlinger.,obrazowość,48
3856,tilbehør,akcesoria,70
12982,i første omgang,początkowo,14
14146,navn,nazwa,7
10681,snavset,brudny,42
5625,halte,utykać,62
12008,leje,łożysko,13
5455,bærer.,okaziciel,65
8188,meek.,cichy,61
10679,lavine,lawina,42
13877,kan,móc,5
1868,kolliderer,zderzenie,47
3012,forskelle,okolice miasta,71
5515,reklame.,ogłoszenie,63
7256,countdown,odliczanie,65
13498,fighter,wojownik,15
9176,hidtil usete,bez precedensu,54
11830,med titlen,pod tytulem,10
11390,svensk,szwedzki,38
899,sort mand,czarnoskóry,98
10300,fed.,karmiony,45
9782,verserende,aż do,49
10161,batman.,ordynans,46
13598,udvalgte,wyróżniony,11
13590,mangler,brakuje,12
9122,vedbend,bluszcz,53
11681,township.,parafia,34
28,diffraction.,dyfrakcja,100
12372,dum,głupi,27
3171,crippled.,okaleczony,76
2677,agarari,rolny,88
6018,inkarnation,wcielenie,52
1824,tømmermænd,kac,94
6046,tsar.,car,74
5993,optimering,optymalizacja,55
3815,krigsskibe,okrętowe.,69
14482,hvorfor,dlaczego,8
7436,sheriffer,szeryf,64
11200,kaos,chaos,37
1704,gladden.,ucieszyć,96
8649,dimensioner.,wymiary,44
9773,affald,śmieci,49
12847,bekræfte,potwierdzać,15
9679,rustning,zbroja,24
13043,tjent,zarobiony,17
3045,nightfall.,zmrok,90
1158,vibration.,wibracja,69
6511,meerkat.,surykatka,72
9378,purgatory.,czyściec,53
3886,eksamensbevis,dyplom,84
4742,skamme sig,zawstydzony,80
10194,subdivision.,poddział,44
2856,forbavsende,zadziwiający,74
2137,motoriseret.,zmotoryzowany,94
5835,søstjerne,rozgwiazda,76
11848,godkendelse,aprobata,22
9199,stjerne,gwiazdka,52
12931,værelse,pokój,21
11672,hydrogen.,wodór,34
13938,aktier,akcje,6
7524,ubegrænset,bez limitu,65
7401,automotive.,automobilowy,65
13521,pris,nagroda,11
11593,kristendom,chrześcijaństwo,15
11852,suge,ssać,26
11851,forbrydelser,przestępstwa,18
12341,hukommelse,pamięć,16
33,mulatto.,oliwkowy,100
8117,anorexia.,anoreksja,62
5186,koefficient,współczynnik,75
628,garret.,poddasze,99
2161,dope.,narkotyk,58
2185,nedsænket,zanurzony,90
12327,våben,broń,17
13971,sats,wskaźnik,7
1438,pisecost.,zielone świątki,70
13925,mens,chwila,7
12461,uniform,mundur,24
1434,vågen,obudzony,94
4230,pulmonal.,płucny,84
6666,retook,resią,70
11190,piratkopiering,piractwo,38
10962,statisk.,statyczny,40
12961,gul,żółty,22
5685,tycoon.,potentat,76
6474,aftershocks.,wstrząsy wtórne,59
4587,rygrad,kręgosłup,81
5096,uærlig,nieuczciwy,80
13257,forsigtigt,ostrożnie,8
5528,bønner.,fasolki,38
460,vanedannende,wciągający,26
12431,tjener,służy,13
379,ovn,piec,94
10984,himmel,niebo,39
2321,berusethed,pijaństwo,75
7254,lag.,warstwy,39
7585,næsehorn,nosorożec,64
3194,væv.,tkanki,53
12534,betragtes,traktowany,6
4625,spore.,zarodnik,73
9166,forskelsbehandling,dyskryminacja,49
1051,fed skrift,boldin.,98
2588,bekendtskab,obeznany,70
7592,åbenbart,widocznie,12
8548,skurk,złoczyńcy,51
12576,følte,czułem,27
14156,international,międzynarodowy,10
6851,yogi.,jog,69
3414,kardiovaskulær,sercowo-naczyniowy,88
10728,forudsagt,przewidywany,27
8225,buldre,huk,58
12263,tempel,świątynia,29
9858,sandwich,kanapka,47
2484,siam.,syjam,92
1228,wettest.,najwilgotniejsze,97
4220,forensics.,kryminalni,49
629,narcissisme.,narcyzm,99
7094,loppe,pchła,66
858,konstruktioner.,konstrukcje,5
8348,usubstantiated.,niepodstawiony,60
2239,slagteri,rzeźnia,93
5828,overbevisende,zniewalający,57
4822,alderman.,radny miejski,81
1841,indsatte,więźniowie.,91
10281,shire.,hrabstwo,45
6105,retake.,odzyskać,68
14041,allerede,już,9
12945,gradering,cieniowanie,19
10303,blad,liść,26
10314,urimelig,niesprawiedliwy,45
7579,bøjet,zgięty,64
13408,til sidst,ostatecznie,16
4117,skjulte,hid.,85
4395,skydevåben,broń palna,52
10676,guardian.,opiekun,41
7210,bogstavelig,dosłowny,39
12966,uforklarlig,niewyjaśniony,22
12066,favor.,przychylność,24
2505,behåret,włochaty,92
14374,december,grudzień,6
9071,kroatiske,chorwacki,55
13927,uge,tydzień,10
9078,bestemmelsessted,miejsce docelowe,42
2367,trives,prosperować,58
10717,smør,masło,42
10799,ejendomme,nieruchomości,22
14409,medlem,członek,10
13352,udvalget.,komisja,17
7034,opløsningsmiddel,rozpuszczalnik,62
12975,pensioneret,emerytowany,17
12312,i hele verden,na calym swiecie,29
3783,kantonesisk,kantończyk,87
36,udemokratisk,niedemokratyczny,100
12396,diagrammer.,wykresy,16
13278,klappe,poklepać,17
5827,konkluderer,podsumowuje,27
6324,hellenic.,helleński,42
5172,bedstemor,babcia,78
4903,reindeer.,renifer,81
13955,høj,wysoki,8
8972,fælde,pułapka,37
4788,halas.,halon.,78
4750,cambodjanske,kambodżacz.,79
12271,opløst,rozpala się,28
13063,polen,polska,21
14290,nord,północ,10
6076,meditation,medytacja,65
7306,pimp.,sutener,64
5979,ambitiøs,ambitny,73
4367,ombygning,przebudowy,65
3410,ferskvand,słodkowodny,88
11268,transit.,tranzyt,25
3222,sicilianske,sycylijski,86
3497,hovedlinje.,główna linia,86
12518,passe,pasować,20
7594,bedstefar,dziadek,63
3351,blob.,kropelka,87
4894,dykker,nurek,67
9010,genstart,ponowne uruchomienie,45
6464,auktion,aukcja,62
7186,gravering.,rytownictwo,47
6358,luftrum.,kubatura,73
9610,fortolket,interpretowany,21
2080,hvidløg,czosnek,94
14468,har lyst,chce,5
2285,sneakers.,trampki,90
687,fysikere.,fizycy,61
3438,orkidé,orchidea,88
8601,dane.,duńczyk,54
8423,pseudo.,rzekomy,60
13639,desværre,niestety,14
4730,anklaget,przyznał się,61
2877,vittig,dowcipny,90
10523,chassis.,podwozie,44
11479,lovgiver.,legislatura,33
13251,klokke,dzwonek,18
10512,låst,zablokowany,30
12887,louisiana.,luizjana,23
3605,dashboard.,deska rozdzielcza,86
10658,dagsorden,porządek obrad,41
6218,clitoris.,łechtaczka,73
2619,takers.,bodziec,64
14129,aldrig,nigdy,12
13523,sommer,lato,16
11248,uendelighed,nieskończoność,38
10530,koordinater.,współrzędne,24
3620,totent.,gola,88
7753,wight.,strzyga,63
2671,eurasia.,eurazja,91
8745,bibelsk,biblijny,57
14329,oplade,opłata,17
12021,palmer.,pielgrzym z ziemi świętej,32
5988,rådne,zgniły,75
1325,chlorophyll.,chlorofil,97
13181,hører til,należy,14
13086,marked,rynek,15
11175,mob.,tłum,37
4460,quakers.,kwakry,67
5083,ostekage,sernik,79
6152,broil.,burda,73
7652,flemish.,flamandzki,64
3998,tåget,mglisty,86
11022,fravær.,brak,40
2153,ukontrolleret,niekontrolowany,83
13500,sikkerhed,bezpieczeństwo,13
3393,slovensk.,słoweński,88
6264,optimum.,optymalny,73
10861,cox.,sternik,41
1412,dashes.,kreski,50
8931,barndom,dzieciństwo,56
7373,privy.,wtajemniczony,65
9899,rover.,wędrowiec,36
2150,muffed.,mulen,94
2167,omlægning,przełączanie,61
9599,boom.,bum,48
10566,taipei.,tajpej,43
1494,mistook,pomylanie,96
8116,patetisk,żałosne,61
9890,sacred.,poświęcony,48
7071,alvorligt.,zadatek,67
8274,udøde,nieumarły,61
14347,indsats,wysiłek,7
731,praktiserende læger,praktykujący,80
10601,overbevist,przekonany,31
2494,modstå,wytrzymać,89
14412,regler,zasady,8
12199,dør,drzwi,26
12058,trivia.,drobnostki,31
1415,heltinde,bohaterka,49
12960,afgrund,zatoka,22
87,blegning.,wybielanie,42
7091,motorvej,droga ekspresowa,66
3591,mantis.,modliszka,88
3101,hexadecimal.,szesnastkowy,89
11896,ressource.,ratunek,21
10013,moody.,kapryśny,47
6135,cocktail.,koktajl,68
8326,toksisk.,toksyczny,49
8137,kram.,huggle.,61
10789,værktøjer,narzędzia,23
7213,døtre,córki,36
2871,renal.,nerkowy,90
10058,fradrag,odliczenie,39
4771,mongoose.,mangusta,82
12535,angreb,napaść,24
9946,zion.,syjon,48
1685,phallus.,prącie,96
2443,tildeler,przypisuje,15
1860,musher.,guzek,77
12950,fredag,piątek,22
478,triphosphat,trifosforan,99
4042,roligt.,spokojnie,85
10504,fest,uroczystość,22
9349,sicily.,sycylia,53
7390,god mand,dobry człowiek,65
3075,mytisk,mityczny,88
12221,kunne ikke,nie może,30
11682,fir.,jodła,35
14119,tog,wziął,10
3781,dybeste.,najgłębest,87
10790,forældet,przestarzały,42
6818,telecast.,program telewizyjny,62
8577,usynlig,niewidzialny,56
11899,meter.,mierniki,28
6815,lute.,lutnia,69
5461,stanset,dziurkowany,41
4183,pancreas.,trzustka,85
13969,styring,kontrola,12
11708,medium,średni,34
11465,repræsentation,reprezentacja,34
13199,ulejlighed,niedogodność,19
11073,pil,strzałka,36
5356,shiva.,siedmiodniowa żałoba,78
1774,parallax.,paralaksa,94
2413,sene,ścięgno,90
7840,monoxid.,tlenek,62
11588,valited.,nieświadomy,36
13006,drew.,rysował,22
14163,forskning,badania,11
10535,transportabel,przenośny,43
1878,væltet,przewrócony,80
893,militært.,militarnie,98
4274,oxidase.,oksydaza.,83
12821,klassifikation,klasyfikacja,23
11177,shuttle.,czółenko,38
939,troupe.,trupa,95
12814,anslået,szacowany,19
1943,lull,zastój,91
12061,overalt,gdziekolwiek,31
14214,behov,wymagania,6
11352,decimal,dziesiętny,34
12418,klassificeret,sklasyfikowany,26
14084,bevæge sig,przenosić,9
11201,agenter,agenci.,24
8811,lever,wątroba,57
13303,figur,postać,14
10987,forretter.,przystawki,27
11720,opdagelse,odkrycie,30
13485,stemme,głosować,12
13953,tilbage,z powrotem,8
9744,monsieur.,lord,49
14371,væsentlig,istotne,12
3207,besværlig,kłopotliwy,89
7232,samtidig,jednocześnie.,55
12547,udveksling,wymieniać się,24
3255,zirconium.,cyrkon,89
12731,perfekt,idealny,24
8518,sokker,skarpety,25
7630,extraterrestrial.,pozaziemski,62
13742,dreng,chłopiec,12
2478,woodpecker.,dzięcioł,92
6535,futile.,daremny,62
5918,untitled,nieuprawny,75
14114,mig,ja,6
2453,frelseren,zbawiciel,90
1278,stacking.,układanie,54
1211,billigt.,tanio,97
12878,typer,typy,8
12067,søjler.,filary,31
12540,guvernør,gubernator,24
3827,salme,hymn,79
3202,bakteriel,bakteryjny,89
12680,con.,kon,21
6843,pas,paszport,63
11460,fyrre,czterdzieści,36
13980,rapporteret,zgłoszone,5
4521,ejendommelige,osobliwy,78
1431,watchers.,obserwatorzy,88
2444,skildvagt,wartownik,88
11772,brasilianske,brazylijski,33
2482,lavendel,lawenda,92
11904,tolvth.,dwunasty,33
1053,opløselighed,rozpuszczalność,72
5642,ammonium,amon,77
13844,to,dwa,7
8374,problematisk.,problematyczny,60
469,sneg sig,snaked.,55
14267,bygning,budynek,12
10953,dækning,pokrycie,10
4035,forhandlere,detaliści.,42
1349,arbejdsstation,stacja robocza,88
6802,multinationale.,wielonarodowy,69
9523,genindtræde,renter.,51
9326,litauisk.,litewski,52
4939,canonical.,kanoniczny,40
4502,starship.,statek kosmiczny,83
2317,sjældent.,nieczęsto,79
12789,ulykker.,ofiary wypadku,22
5701,komm,apr,63
3602,byg op,nagromadzenie,87
3934,bertha.,kołnierz koronkowy,86
5183,crunch.,schrupać,79
14179,indtjening,zyski,17
13372,mig selv,siebie,18
5669,leprosy.,trąd,77
4595,boosted.,wzmocniony,50
14501,myndigheder,władze,10
8286,låst ude,lokaut,60
14340,faldt,odrzucony,16
12908,ar,blizna,23
12138,kristus,chrystus,31
13456,uønsket,niepożądany,17
5880,kulbrinte,węglowodór,70
5696,groundout.,opasnik,77
11124,indtryk,wrażenie,25
3640,outage.,czop,69
5088,runer.,runy,43
10758,buckeyes.,kasztany,38
3348,væv,warsztat tkacki,68
11216,smuk,piękny,30
13427,bestride,spierać się,11
14512,avis,gazeta,18
1493,fiksering,fiksacja,94
12459,walker.,piechur,28
419,firecracker.,petarda.,95
7391,hvil i fred,rozerwać,47
6297,tabloid.,tabletka,67
11994,udvidet,rozszerzony,19
2891,oversvømmet,zalany,80
2398,battleground,pole bitwy,87
13486,anti.,anty,16
13169,ærekrænkende,oszczerczy,20
6419,klimaks,punkt kulminacyjny,69
4505,mods.,mody,50
12580,tale,przemówienie,25
9027,mudder,błoto,55
6491,pod.,strąk,66
10221,hoover.,odkurzacz,46
12641,lyse,rozjaśnić,26
2667,oligarky,oligarchia,91
8527,skabninger.,stworzenia,49
5837,kapsel.,kapsuła,64
358,infurieret,rozwścieczony.,93
2169,næppe,ledwie,74
13315,pre.,przed,18
12434,airlift.,most lotniczy,27
10133,svig,oszustwo,46
12673,sammensværgelse,spisek,25
11547,ændret,zmieniony,9
8708,klatring,wspinaczka,32
13152,chance,szansa,18
11294,genetisk.,genetyczny,30
1581,rekvisitter,rekwizyty,64
4806,fyldt,nadziewany,71
6648,borderline.,linia graniczna,70
5335,tapper,dzielny,78
11382,ride,elimonować,38
2518,euphemisme.,eufemizm,88
3102,krympe,kurczyć,74
9500,barmhjertighed,łaska,49
3942,udnyttet,eksploatowany,45
11806,løve,lew,20
8109,locker.,szafka,61
3848,jurisdiktioner.,jurysdykcje,54
13920,hvor,gdzie,8
8607,crush.,zmiażdżyć,40
13963,egen,własny,8
10917,levering,dostawa,37
5323,rhyme.,wierszyk,64
10216,troværdighed,wiarygodność,29
13516,relevant,istotnych,15
7473,resultattavle.,tablica wyników,64
11599,peer.,rówieśnik,33
9000,blackout.,zaciemnienie,53
7380,sq.,kwadrat,65
11787,ryd op,sprzątać,34
12904,spinster.,stara panna,23
11184,jo.,twierdzić,39
10363,binær.,dwójkowy,44
13024,flåde,marynarka wojenna,21
11338,drevet,napędzany,38
3193,protektor,ochraniacz,75
7381,praktisk,poręczny,65
11427,søster.,siostra,32
13975,anden,drugi,8
9270,gulerod,marchewka,52
390,hvirveldyr,kręgowiec,93
14498,industriel,przemysłowy,17
5035,ritual,rytuał,68
3646,remskive,krążek linowy,87
2781,bifald,oklaski,91
7924,shotgun.,strzelba,60
552,unlinked.,odłączony,96
11595,ussr.,zsrr.,36
8242,overgået,przewyższony,49
8292,venture.,przedsięwzięcie,52
4600,kiletæller,drogomierz,82
10860,jomfru,dziewica,38
7792,overholde sig,przestrzegać,35
8057,ratificeret,ratyfikowany,58
3622,mace,buzdygan,87
13827,ville,zrobiłbym,5
1265,halvfemser.,dziewięćdziesiąty.,56
8259,fossiliseret,skostniały,61
6440,babble.,bełkot,71
7415,scrimmage.,bójka,64
3993,dime.,moneta dziesięciocentowa,80
14387,kort,krótki,11
11699,sikker,bezpieczny,31
5028,proprietære,prawnie zastrzeżony,80
9020,linse,obiektyw,55
12238,længste,najdłuższy,30
12300,dissident.,dysydent,29
11279,elementære,podstawowy,38
7008,legit,legalny,68
14353,beskrevet,opisane,11
10516,intetanende.,niczego nie podejrzewający,44
7745,fangehul,loch,46
3242,snuff.,tabaka,89
2898,intercollegiate.,międzyuczelniany,90
13162,fortløbende,kolejny,20
5050,revisionist.,rewizjonistyczny,74
7193,barlow.,scyzoryk,67
1928,shr,shadle,94
14444,fortsatte,nieprzerwany,5
14514,skrevet,pisemny,10
12483,nåde,wdzięk,27
10207,jakker.,kurtki,38
7935,winger.,skrzydłowy,49
180,untolds.,niewypowiedziany,100
2623,entourage.,otoczenie,91
8087,krave,kołnierz,52
10066,krog,hak,34
14337,at have,mający,5
7320,defame,zniesławiać,34
5249,hanter.,wręcznik,79
8717,udløser,spust,41
1638,ror,ster,94
10932,trekant,trójkąt,38
7645,opstandelse,zmartwychwstanie,56
1827,skudsikker,kuloodporny,95
13657,notabilitet,rozgłos,10
11834,utilstrækkelig,niewystarczający,32
3495,hadith.,hadis,88
1795,arvelig,dziedziczny,95
3389,olier,obrazy olejne,19
4481,handsome.,przystojny,82
9597,stjæler,kradnie,35
12436,lettelse,ulga,28
13380,klart,wyraźnie,18
7467,gennemsigtighed.,przezroczystość,49
1926,grevinde.,hrabina,94
10589,frost,mróz,42
11974,væsentligt,znacznie,32
7982,klager,skarżący,32
8547,rasende,wściekły,59
13622,rute,kurs,15
8412,gravitation,grawitacja,51
3586,abnorm,nieprawidłowy,73
11224,vision,wizja,37
12948,junk.,graty,23
10088,firetrap.,ognista pułapka,47
8026,hydroelektricitet.,hydroelektryczność,58
607,screenwriter.,scenarzysta.,99
13329,områder,obszary,11
5987,vandmærke.,znak wodny,67
7538,whisp.,szeptem.,65
9073,omdøb,przemianować,25
6347,dir.,reż,73
9190,brute,bydlę,54
5538,celestial.,niebiański,77
3648,nylder.,nettles.,83
9452,suverænt.,suwerenny,51
13658,synes,wydać się,10
10654,rap.,kuks,38
12323,chuck.,gdakanie,29
9830,krage,wrona,45
9868,regere,królować,38
6441,undervands-,podwodny,72
5621,dwarfisme.,karłowaty,77
12902,glemme,zapominać,22
3769,arris.,kant,84
