ID,DANOIS,DEUTSCH,INTERVAL
6461,nonconstructive.,nichtkonstruktiv,72
5444,kvasi.,quasi,77
12775,barn,kind,19
9781,trekantet,dreieckig,50
13141,pause,brechen,16
32,grundsætninger,niete,89
10963,frimærke,briefmarke,35
12311,skotske.,schottisch,30
14491,køb,kaufen,30
14286,beløb,menge,8
11414,raid,überfallen,30
13253,bekymringer.,bedenken,11
4815,garderobe,kleiderschrank,80
10815,delvis,teilweise,33
2667,oligarky,oligarchie,91
6121,medlidenhed,das mitleid,67
11013,piquet,pikett,40
4646,henvisning,verweisung,78
14511,forlade,verlassen,8
244,spiselige.,essbar,98
20,slab,platte,89
3493,twinkle.,funkeln,88
11157,indkomst,einkommen,36
5933,ansigtsbehandling,gesichts-,75
7071,alvorligt.,ernst,67
2631,bottlenose.,flaschen nase,91
8649,dimensioner.,maße,44
6130,nevø,neffe,70
4170,gauntlet.,stulpe,83
921,procurement.,beschaffung,81
12921,gået i stykker,gebrochen,24
7103,uddød,ausgestorben,48
12186,mercury.,quecksilber,31
4456,cartesian.,kartesisch,83
1688,crayfish.,flusskrebs,96
5492,hookah.,huka,77
13880,mange,viele,6
8857,skaldet,kahl,51
11760,interiør,innere,35
7718,modsigelse,widerspruch,38
536,afholdenhed,abstinenz,99
2177,høne,henne,82
12038,bassin,becken,31
4750,cambodjanske,kambodschanisch,79
10912,hebraisk.,hebräisch,40
12845,brændstof,kraftstoff,24
4716,libra.,waage,78
2563,vildsvin,eber,91
520,unaccounted.,unberücksichtigt,96
804,petroleum.,kerosin,99
489,puffe,schieben,79
5827,konkluderer,schluss,28
1708,eftertragten,begehrt,92
4879,mercenary.,söldner,63
5587,opkastning,erbrechen,71
2703,sauce.,bratensoße,91
3624,charette.,charakter,87
5169,genkendelig,erkennbar,77
13525,synlig,sichtbar,16
12667,mandskab,besatzung,23
13396,legeme,karosserie,17
1444,diacritics.,diakritiker,90
7739,et stykke tid,längere zeit,63
2046,olympians.,olympier,79
7765,råbe,schreien,43
10539,lære.,lehre,42
1598,tænkere,denker,88
7485,deeper.,tiefer,65
12849,wr.,wrem,25
8111,epistle.,brief,60
8120,softball.,weicher ball,62
10559,vælgere.,wähler,38
7192,anstændighed,anstand,67
3689,glem det,egal,87
2809,afløb,drainage,90
13333,rimelig,vernünftig,6
11930,dale.,tal,33
6066,buffaloes.,büffelbüffel,21
4124,overbærenhed,genuss,70
7730,interceptor.,vermittler,59
3773,alsidig,vielseitig,79
14046,lille,wenig,12
355,reborn.,wiedergeboren,100
14271,virkelig,wirklich,11
11670,trettende,dreizehnte,35
12252,nodes.,knoten,28
11112,griffin.,greif,39
8354,enhjørning,einhorn,59
10631,downhill.,bergab,42
306,dae.,detae,100
521,strung.,aufgereiht,99
5342,perennial.,mehrjährig,76
5138,vægtløftning,gewichtheben,78
688,ubiquitous.,allgegenwärtig,99
10218,relateret til,in bezug auf,42
5625,halte,schlaff,62
8668,minded.,gesinnt,12
8454,ønsket,gewünscht,32
7426,belønning,belohnen,49
41,verbiage.,biss,100
3699,slack.,locker,85
11951,folketælling,volkszählung,33
2407,spiring.,keimung,91
14081,nyheder,nachricht,13
12151,indendørs,inländisch,30
5840,sludder,kauderwelsch,75
11445,for evigt,für immer,37
2926,bade.,einbösen,90
13188,børn,kinder,20
10535,transportabel,tragbar,44
7259,komplement,ergänzen,62
12569,jetfly,jets,23
11402,scoreless.,torlos,38
2704,advarsel,alarmierung,32
4433,hyldet,gefaillet,18
4007,hærget,verwüstet,79
706,afloat.,flosig,99
1051,fed skrift,boldin,98
3303,recept,verschreibung,83
6790,ærter,erbsen,49
3648,nylder.,nessel,82
6997,svagere,schwächer,68
3059,voldsomt,vehement,86
9396,hegn,zaun,42
628,garret.,dachkammer,99
10606,banter.,geplänkel,44
7722,swastika.,hakenkreuz,63
13667,ikke noget,nichts,15
1221,kompenserende,entschädigt,98
3510,bugsere,abschleppen,57
1546,padre,pater,47
5860,roach.,plötze,74
9124,tilbagekaldt,zurückgerufen,33
5955,feely.,fehle,75
10362,stigninger,erhöht sich,15
238,lur,nickerchen,83
14387,kort,kurz,12
4137,klasseværelse.,klassenzimmer,77
9541,gør ikke,tat nicht,52
5068,træk ned,pulldown.,80
5992,seahorse.,seepferdchen,74
11789,skuespillerinde,darstellerin,34
3847,touchback.,zurück berühren,86
13120,faktiske,tatsächlich,12
11858,højder,höhe,26
1012,brænde ud,ausbrennen,97
1097,fængselsinspektør,aufseher,94
5083,ostekage,käsekuchen,79
3873,fodgænger,fußgänger,79
2514,iota.,jota,92
14481,trykke,drücken sie,15
10475,formodentlig.,vermutlich,33
1078,callum.,anrufen,98
11227,for eksempel,z.b,38
6328,kongresmedlem,kongressabgeordnete,73
4483,manke,mähne,79
6585,aardvark.,erdferkel,70
7315,forretningsmand,geschäftsmann,66
11874,rådgive,beraten,24
13127,går,giftig,21
6495,herskere.,lineale,54
11535,thai.,thailändisch,37
6658,carver.,schnitzer,70
535,skind,fell,82
13863,ingen,nein,6
14457,udvikle,entwickeln,12
10671,blodig,blutig,43
1623,feral.,wildförmig,96
4123,falme,verblassen,55
13796,i,in,5
11248,uendelighed,unendlichkeit,38
1340,kontraangreb,gegenangriff,61
4395,skydevåben,feuerwaffe,52
8316,frosset,gefroren,60
10089,breath.,bruch,16
6227,gær,hefe,73
6033,røveri,raub,70
13715,smith.,schmied,14
7716,fritaget,befreit,55
3701,for det tredje,drittens,87
1242,plet,fleck,66
14294,bil,auto,11
7026,beholdning,inventar,66
918,sketchy.,skizzenhaft,98
245,forvalte,verwalten,55
9525,hjemløs,obdachlos,46
6657,malay.,malaiisch,62
9646,fyrværkeri,feuerwerk,49
9737,cam.,nocken,44
9634,tel.,telen,51
10876,distinct.,unterscheidbar,27
12708,cast.,gießen,23
10964,bruge,ausgeben,32
14329,oplade,aufladung,18
5991,etna.,ätna,74
5063,giver.,geber,79
11124,indtryk,eindruck,25
6290,sløset,schlampig,72
5624,baht.,bälde,77
14207,særlig,besonders,12
12133,torsdag,donnerstag,31
10136,silke,die seide,46
10209,vædde,wette,40
12916,ramte,geschlagen,24
11464,downtown.,innenstadt,37
2764,doldrums.,flaute,91
2732,troposfærisk,troposphärikum,79
6957,stealth.,heimlich,68
4603,eufrates.,euphrat,82
4730,anklaget,plädiert,61
8898,knapper.,tasten,8
5504,tyrefægtning,stierkampf,77
10948,warszawa.,warschau,41
5517,udødelig,unsterblich,62
3884,fjerkræ,geflügel,85
2835,lemmer.,gliedmaßen,74
14259,administration,verwaltung,7
11145,havfrue,meerjungfrau,39
5778,uartig,frech,75
8572,blk.,blasig,59
11869,bager,bäcker,34
14080,funktioner,merkmale,12
7514,udstille,ausstellungsstück,30
1707,fireball.,feuerball,93
5052,pejorative.,abwertend,78
11641,oprør,rebellion,35
10358,poems.,gedichte,38
774,fv.,fov,99
4269,maw.,rachen,83
14504,løber,läuft,8
1628,pinhole.,pinloch,96
11296,femten,fünfzehn,38
2048,underposition,unterüberschrift,73
2865,angelica.,engelwurz,90
8506,spids,sparsam,58
6037,concourse.,konzour,73
2730,slibning,schleifend,70
11855,ufer.,vererben,34
9488,jungle,dschungel,51
1267,ophobe,akkumulieren,49
5876,mistanker,verdacht,51
12634,ulovlig,illegal,25
9060,kradse,kratzen,43
8918,obligatorisk,verpflichtend,56
6613,sabel,zobel,70
7199,politibetjent,polizist,67
13660,fly,flugzeug,15
12411,creek.,bach,29
14209,gammel,alt,12
11758,opvarmning,erwärmen,27
8771,gerninger.,taten,52
6767,øjenvidne,augenzeuge,61
5809,medalist.,medaillengewinner,60
13021,ond,teuflisch,22
13228,tied.,gebunden,12
275,iberian.,iberer,99
5343,quad.,quadrat,76
11729,leveret,geliefert,28
14059,enhed,einheit,7
10104,ct.,treffer,45
3566,foredrag,vorlesung,63
9333,vedvarende,dauerhaft.,34
13659,løsning,auflösung,14
3780,forringet,verschlechtert,65
518,sluge.,verschluckt,64
11365,rainforest.,regenwald,38
3365,afbrydelse,unterbrechung,46
8431,scudder.,schaufel.,60
5709,fejlagtighed.,irrtum,66
11320,trin.,schritte,20
10661,oldest.,älteste,43
7390,god mand,guter mann,66
1163,fireboy,feuerboy,98
7253,at snyde,schummeln,51
5497,kirtel,drüse,72
1599,hærder.,härten,76
1842,nightly.,nächtlich,95
13178,længde.,länge,19
11368,stouter.,staus.,38
5530,blurb.,klappentext,75
5647,vile.,gemein,76
8534,plumbago.,graphit,59
6508,rowan.,eberesche,71
4391,akvædukt,aquädukt,83
1228,wettest.,feuchtest,98
5703,bump,stoßen,58
5233,ledger.,hauptbuch,79
4333,untied.,ungebunden,83
474,prævalens.,häufigkeit,67
10741,indsamlet,versammelten,29
8188,meek.,sanftmütig,61
8339,forfølgelse,verfolgung,55
10571,i stigende grad,zunehmend,44
8216,asshole.,arschloch,58
9702,sko,schuh,38
3403,skræddersyet,maßgeschneidert,71
7182,enke,witwe,62
9210,eftermæle,vermächtnis,54
9563,lg.,lzern,52
8966,hengiven,hingebungsvoll,46
7723,manglende evne,unfähigkeit,63
4262,lyske,leiste,83
6644,urimelig,unvernünftig,69
3083,mavesår,geschwür,87
6867,foragt,verachtung,67
9066,synopsis.,zusammenfassung,56
8297,bygger,erbauer,54
6371,udgangsforbud,sperrstunde,68
9774,verifikation,überprüfung,49
11656,succesfuldt,erfolgreich,13
8104,pics.,bilde,39
14062,eksempel,beispiel,12
12908,ar,narbe,24
12310,stige,erhebt euch,24
9696,hylde,regal,50
9173,eksponering,exposition,52
6454,athenian.,athener,65
14401,bestemt,spezifisch,9
5519,clerks.,angestellte,61
5684,anchoress.,verankerung,76
10748,wireless.,kabellos,42
3964,omfordele,umverteilt,73
11339,brevity.,kürze,38
9114,ubrugt,ungebraucht,51
9436,københavn,kopenhagen,53
8436,evner.,fähigkeiten,26
9437,gateway.,tor,52
12367,sindssyge,wahnsinn,24
12725,flew.,geflogen,26
11611,modsætning,gegenteil,36
6211,backlash.,rückschlag,73
3174,jep,jawohl,89
3088,blender.,mixer,89
10422,at lyve,lügnerisch,24
12196,est.,europäische sommerzeit,31
7865,metafor,metapher,58
11924,seksuelt,sexuell,21
491,fornyelse.,erneuerung,37
14014,mindst,am wenigsten,6
5144,hatcher.,brüterei,79
2341,wary.,vorsichtig,92
4441,brochurer.,flugblätter,73
11328,lilla.,violett,38
10673,beslag.,klammer,29
4982,omskæring.,beschneidung,78
12866,ca.,zapfen,24
13352,udvalget.,ausschuss,18
12591,dyrke motion,die übung,24
7186,gravering.,gravur,48
10737,smerte,schmerzen,35
283,tæt på,nahansicht,99
7770,fortryde,reue,26
555,freehold.,freier halt,99
10247,målt.,gemessen,22
12756,mobile.,handy  mobiltelefon,18
13143,kæmpende.,kämpften,21
2472,sidelæns,seitwärts,91
9418,glide,unterhose,38
599,ugh.,pfui,99
8976,kitty.,kätzchen,54
11840,billboard.,anschlagtafel,33
2086,zippy.,flink,94
13177,afstemning,umfrage,17
11721,rivalisering,rivalität,34
9051,aktiv dødshjælp,euthanasie,56
8252,wo.,woher,61
6902,crashing.,absturz,20
5237,kabinepersonale,flugzeugbesatzung,56
11389,log på,anmeldung,38
3552,rummelige.,geräumig,88
8892,concord.,eintracht,56
14089,begyndte,begann,12
4030,i søvn,schlafend,85
7468,pos.,posse,47
7803,brandmænd,feuerwehrleute,49
11317,banket,geklopft,27
6924,dairy.,molkerei,68
12220,slog sig ned,niedergeschlagen,26
11628,tidsskrift,tagebuch,30
10830,producenter,hersteller,25
5603,krydser,kreuzer,72
9086,forsvarsmænd,defensemen,55
12079,have,garten,26
14133,liv,leben,12
13929,vej,weg,8
10856,slik,süssigkeit,41
1280,bløde,bluten,51
6100,arbor.,laube,73
5009,tong.,zange,78
14001,få,wenige,7
9941,blæste,blies,48
6438,checker.,schacher,55
2056,prudential,aufsichtsrechtlich,94
7183,daisy.,gänseblümchen,66
6697,jer selv,euch,70
9092,lover,liebhaber,47
13079,træ,baum,20
11640,abu.,abbilden,36
10533,interface.,schnittstelle,42
12057,indeholdt,enthalten.,8
8507,truet,gefährdet,56
11049,retfærdiggøre,rechtfertigen,29
1732,royalties.,lizenzgebühren,69
8870,uvidende,nicht bewusst,56
5153,menace.,bedrohung,71
9995,crimson.,purpurrot,48
14247,kraft,gewalt,9
12891,gik i stykker,pleite,24
7606,myg,moskito,62
13010,fanget,erwischt,23
8452,yarder.,wärter,60
11462,dome.,kuppel,36
8035,fjern,entfernt,62
12346,mess.,durcheinander,23
10568,replay,wiederholung,37
13852,nogle,manche,6
2089,uninvolved.,unbeteiligt,94
6705,aland.,ein land,70
13230,flyvningen,flug,18
2871,renal.,nieren-,90
6764,fin.,flosse,63
9961,sjældent,selten,31
2740,lydighed,gehorsam,87
12746,ankom,ist eingetroffen,18
3879,vovehals,draufgänger,82
14051,senere,später,10
5340,pjece,broschüre,67
4442,misundelse,der neid,82
3972,kvartalsvis,vierteljährlich,85
11030,indledende,vorläufige,40
9365,jeopardy.,gefahr,53
9871,oprørere.,aufständische,37
11067,stærkest.,am stärksten,40
205,stegepande,bratpfanne,100
14384,at føre,führen,9
9193,fordele.,vorteile,22
3965,stilfuld,stilvoll,85
3752,rambler.,wanderer,84
632,konstrueret,gekünstelt,97
8010,embedded.,eingebettet,60
13651,vagt,bewachen,13
13878,så,also,6
7575,ich.,ikel,64
11593,kristendom,christentum,16
11397,udledes,gefolgert,35
4926,pang.,stich,80
2659,handily.,handlich,91
4193,strikeout.,anstriche,44
3684,med.,mäster,87
8685,opstod,entstanden,58
6531,bede,beten,59
14236,dræbt,getötet,12
1381,lymfatisk.,lymphatisch,97
13786,ellers,andernfalls,13
2364,firdobbelt,vervierfachen,88
14300,operation,betrieb,7
9782,verserende,steht aus,49
6046,tsar.,zar,74
4792,oxidant.,oxidationsmittel,43
899,sort mand,schwarzer mann,98
4244,arbejdsplads.,arbeitsplatz,84
12129,vedtaget,angenommen,24
9107,supplement,ergänzung,41
10512,låst,gesperrt,31
4303,uerstattelig,unersetzlich,82
9226,følelsesmæssig,emotional,35
13932,stadig,trotzdem,9
14257,netværk,netzwerke,10
6732,kolon,doppelpunkt,46
5461,stanset,gestanzt,41
12580,tale,rede,26
10645,gennembore,pierce,38
11252,tilskrives,zugeschrieben,17
10901,falsk,gefälscht,38
13742,dreng,junge,12
5414,opdrift,auftrieb,78
11149,farligt,gefährlich,24
9969,skiftet,verschoben,21
6095,skorpe,kruste,73
7122,mørbrad,sirloin,67
11961,støvle,stiefel,29
11044,gengivet.,gerendert,22
7218,næve,faust,58
12238,længste,am längsten,31
12223,tættere,näher,31
13082,admin.,administrator,22
10774,udvidelse,verlängerung,25
9192,fersken,pfirsich,52
2452,gifted.,begabtes,46
2389,nekrolog,nachruf,85
8503,borgerskab,staatsbürgerschaft,59
13161,sikkert,bestimmt,21
7129,cyan.,zyan,67
3115,aegean.,ägäisch,89
11234,brigadier.,brigadegeneral,38
13287,imperium,reich,18
5348,rite.,ritus,70
5159,svigagtig,betrügerisch,77
1127,udskillelse.,ausscheidung,95
3503,rumfart,weltraumflug,65
10803,smag,geschmack,38
2146,undrafted.,rückgängig gemacht,94
12869,fl.,flotte,24
1727,penned.,schriftlich,44
14464,arkiveret,abgelegt,6
13732,lav,niedrig,14
14176,se,sehen,5
6530,hurtig,prompt,40
9891,helligdage,feiertage,31
3319,confederacy.,konföderation,88
9164,hæle,fersen,48
11791,tjekkoslovakiet,tschechoslowakei.,35
7831,næbdyr,schnabeltier,63
57,sultende,verhungern,86
8137,kram.,huggel,62
7760,murværk,ziegelei,63
7328,tilfredshed,zufriedenheit,66
8486,indpakket,verpackt,42
12945,gradering,einstufung,19
9464,krigstid,kriegszeit,52
11674,bange,besorgt,35
14250,faret vild,verloren,12
1844,trotter.,traber,93
10810,ofre,opfern,41
7986,stunned.,betäubt,47
3374,indrammet,gerahmt,28
10702,tønde,fass,39
10321,shoemaker.,schuster,46
13710,derfor,deshalb,14
602,raucous.,rau,99
7872,uendeligt,unendlich,31
2039,bankmand,banker,85
3389,olier,ölen,20
2416,congenital.,angeboren,91
3771,shoreline.,küstenlinie,85
8736,transmitteret,übertragen,48
13584,størrelse,größe,15
5149,silesia.,schlesien,79
2417,chink.,spalt,90
2027,underminerer,untergräbt,55
3644,nonprofit.,gemeinnützig,87
3081,trække fra,subtrahieren,64
4819,stempel,kolben,39
4978,tungsten.,wolfram,80
7944,støvet,staubig,62
9149,ridden,geritten,55
9492,tvetydigt,zweideutig,44
13814,vilje,wille,5
1742,unedited.,unansehnlich,94
3294,bun.,brötchen,58
6496,glorious.,glorreich,71
12080,iranian.,iranisch,30
13023,grænse,rand,20
470,abbot.,abt,98
2040,tractive.,zug-,94
9991,følgelig,folglich,27
11506,diameter,durchmesser,36
2109,udvide,erweitern,62
10792,elskede,geliebte,42
14235,tillader,erlaubt,11
14296,sluttede,beendet,9
3612,onomatopoeia.,lautmalerei,87
7920,viewer.,zuschauer,38
12516,civile.,zivilisten,21
7419,præstationer.,errungenschaften,35
6739,søko,seekuh,69
6765,bytte rundt,tauschen,53
11835,tan.,bräunen,33
9949,omringet,umgeben,28
2434,budgiverer.,bieter,88
8727,bt.,batterie,58
151,varme,wärme,100
9987,varemærke.,warenzeichen,46
2418,nedstrøms.,nachgeschaltet,92
4807,spawn.,laichen,47
8664,ungdoms,jugendlich,58
7838,vane,gewohnheit,50
10255,massefylde,dichte,46
4481,handsome.,gut aussehend,82
10944,fødselsdag,geburtstag,39
11648,ur.,urs,36
4332,dyrlæge,tierarzt,78
5841,cigar,zigarre,74
2686,igloo.,iglu,91
7358,fløjl,samt,65
7892,allieret,verbündete,22
2400,executor.,testamentsvollstrecker,90
5064,sectarish.,sektierer,77
4310,handikap,behinderung,68
12584,far,vater,26
6056,gunfire.,gewehrfeuer,74
887,underskud,defizite,36
8636,jærv,vielfraß,37
8245,bryde igennem,durchbruch,58
4346,maj dag,maifeiertag,83
14048,filer,dateien,6
8242,overgået,übertreffen,49
3526,skumfidus,mäusespeck,88
10048,brød,brot,48
14397,brand,feuer,12
6305,spray,sprühen,62
11650,transporterer,tragen,13
826,udlejer,vermieter,92
11602,ordbog,wörterbuch,35
9651,udførelse,hinrichtung,22
11273,serienummer,seriell.,36
13958,måneder,monate,12
9679,rustning,rüstung,25
6151,beskyttende,schützend,12
1962,rigere,richer,94
5458,stronghold.,hochburg,68
952,squall.,bö,91
3700,blodsudgydelse,blutvergießen,87
8703,opdage,entdecken,11
9880,vejledning,orientierungshilfe,49
11901,tommer,zoll,24
13702,vinder,gewinner,12
2515,cossack.,kosaken,83
9553,bruxelles.,brüssel,51
8651,bærbar,laptop,58
14474,uddannelse,ausbildung,12
2214,britt.,bratz,93
13692,kørsel,laufen,8
7622,upassende,missbräuchlich,64
1486,marrow.,mark,96
11524,erhvervet,erworben,27
13384,skære,schneiden,16
8214,anfald,krampfanfall,58
7589,dump.,entsorgen,47
7090,vaccine,impfung,58
7353,landskab,landschaft,61
9965,heldigvis,glücklicherweise,34
13647,direkte,lebend,9
13789,cheers.,prost,13
13554,værdsat,hochgeschätzt,12
3977,rewrote.,umschrieben,85
4939,canonical.,kanonisch,41
2030,enactment.,erlass,33
6714,lukning,schließung,30
3252,sizely,ansässig,89
13340,vægt,skala,18
13506,post,e-mail,16
8627,vride,twist,45
5158,fiaco.,fiasko,78
8715,gambling.,glücksspiel,44
14437,adskille,separate,17
7388,hjemby,heimatort,65
12601,tilsvarende,gleichwertig,26
14398,dato,datum,7
10037,opfattes,wahrgenommen,44
9389,præcis,präzise,36
11504,nittende,neunzehnten,37
2126,omvæltning,umbruch,90
13332,ting og sager,sachen,19
447,uninjured.,unverletzt,100
2508,fjorten dage,vierzehn tage,90
2780,primer.,grundierung,87
11946,gav udtryk for,ausgedrückt,18
1160,capuchin.,kapuziner,98
13472,højere,höher,17
12875,duft,geruch,24
8257,wildlife.,tierwelt,61
1640,reprint.,abdruck,67
14486,funktion,besonderheit,12
4024,cleave.,spalten,77
3533,svinefedt,schmalz,88
898,ufølsom,unempfindlich,92
7794,beruset,betrunken,62
14519,tage med,bringen,6
3781,dybeste.,tiefen,86
10273,efterfølger,nachfolger,44
12368,gevinst,gewinnen,17
7632,outlook.,ausblick,62
9597,stjæler,stehlen,36
14057,lave om,ändern,6
248,calvary.,kalvarienberg,100
5065,cad.,kair,80
2721,retssager,rechtsstreitigkeit,87
6570,forfatterskab.,urheberschaft,71
1285,induce.,induzieren,55
1878,væltet,verstopft,80
12990,dans,tanzen,19
4444,udlejning,vermietung.,77
5836,finch.,fink,71
5654,sigøjner,zigeuner,71
11155,eventyr.,abenteuer,31
11122,buccaneers.,freibeuter,38
12981,tidsplan,zeitplan,16
9315,copa.,kopatisch,54
12237,geografi,erdkunde,31
10524,cube.,würfel,41
14216,anvendelser,verwendet,5
12804,øje,auge,19
8998,upåliteligt,unzuverlässig,55
3664,elever,pupillen,75
5985,northbound.,nördlich.,74
4154,hegn.,hedges,62
14413,arbejder,arbeiten,5
4474,søvnig,schläfrig,83
13519,ben.,benne,17
3714,phonograph.,grammophon,84
2652,starling.,star,91
2894,frygtelig,scheußlich,90
4960,vastly.,erheblich,80
13479,tur,wende,11
13948,hej m,ihn,11
10131,bøje,kurve,44
6353,milepæle,meilensteine,53
11709,nærhed,räumliche nähe,35
12532,klarlægge,klären,26
1712,taljewoman.,sprecherin,96
6487,garnered.,karneriert,50
4615,uvæsentlig,unwichtig,82
453,engram.,eingrenzen,100
10579,hingst,fohlen,25
12687,jern,eisen,23
5583,reworded.,umformuliert,56
12755,sydvest.,südwesten,25
12309,bred vifte,vielfalt,27
816,sunray.,sonnenstrahl,99
2806,lackluster.,lackieren.,90
12553,i mellemtiden,inzwischen,28
3681,svimmelhed,schwindel,87
13867,hvis,wenn,5
10139,almindelig,gewöhnliche,47
13454,joke,scherzen,15
9295,eliminer.,beseitigen,19
2700,dudes.,kerle,28
12960,afgrund,golf,23
6845,tæppe,decke,62
13665,skød,schoß,12
11997,undertow,sog,32
11843,ungarian.,ungarisch,32
5919,guddom,gottheit,65
11533,nysgerrig,neugierig,37
7034,opløsningsmiddel,lösungsmittel,62
8810,pol.,polig,57
3562,slå op,beenden,85
11805,cuban.,kubaner,34
13495,hvile,sich ausruhen,16
8542,modifikationer,änderungen.,44
9668,ankel,knöchel,49
7292,chil,schillern,66
13128,introduktion.,einführung,12
14060,seks,sechs,12
12323,chuck.,futter,30
4512,vanvid,raserei,79
6977,popped.,geknallt,23
14114,mig,mich,6
9482,indflydelsesrig,einflussreich,52
10385,tryllekunstner,zauberer,45
7997,glødelampe.,glühend,62
8768,menu,speisekarte,56
13645,konkurrence,wettbewerb,13
12904,spinster.,jungfer,24
10548,vædder,ram,26
3192,stricker.,strenger,89
11799,mellemliggende,dazwischenliegend,34
7836,fejl,ausfälle,25
72,prale af,prahlerei,60
13676,draft.,entwurf,13
14061,sætte,setzen,10
4026,trajectory.,flugbahn,76
6728,corinthians.,korinther.,65
13418,holder,halter,17
4726,efterslæb,rückstand,78
6134,sie.,auftürrisch,73
14506,biler,autos,11
3872,eponymous.,gleichnamig,85
10816,halvkugle,hemisphäre,41
2353,utilfredsstillende,unmut,92
10961,dragons.,drachen,21
5332,axles.,achsen,51
3851,thwarted.,verkreuzung,74
2757,røget laks,lox,91
21,heartbreaker.,herzensbrecher,78
4118,swans.,schwäne,46
12936,havn,hafen,22
7919,halvfjerds,siebzig,52
3767,cruising.,kreuzfahrt,39
7846,biennial,zweijährlich,62
5649,honk.,hupen,75
828,nedtur,abschwung,99
8093,nederdele.,die röcke,50
995,wog.,note,98
9064,søger.,sucher,54
12298,upset.,verärgern,28
8474,måling,zielen,25
9288,steady.,stetig,52
14125,halvt,hälfte,12
2552,uovervindelig,unbesiegbar,89
547,heresy.,ketzerei,98
7902,hjert.,verkräfte,62
9338,kok,koch,52
12616,betalingsmiddel,währung,26
5652,igteous.,entzündet,76
5588,phased.,phasenlos,29
1780,kraftigt,kraftvoll,69
9146,deadline,termin,54
13906,hver,jede,9
14333,salg,verkauf,25
8884,effektivitet,effizienz,38
6780,foreman.,vorarbeiter,69
1141,figo.,figur,98
74,formørkelse.,eklipsen,43
3442,stedet,statt,87
1802,tart.,torte,74
3355,auspices.,auspizien,88
11875,filosofi,philosophie,33
6600,broderskab,brüderlichkeit,55
9830,krage,krähe,46
13597,skud,schuss,15
9520,søgen,suche,50
13504,co.,kugel,17
5466,varmere,wärmer,75
13832,havde,hatte,7
6769,supernatural.,übernatürlich,69
8229,autoritativt,maßgebend,59
85,drømme tid,traumzeit,100
9463,coe.,kocher,52
9507,tvivlsom,dämmig,52
5749,castill.,kastilien,76
4821,scandinavian.,skandinavisch,77
13950,ved brug af,verwendung,5
12383,vedligeholdelse,wartung,29
14165,by,stadt,9
8357,sekstende,sechzehntel,60
9290,foder,füttern,44
2266,compatriot,landsmann,88
5450,besøgende,besucher,12
3450,footer.,fusszeile,85
1107,brugere.,hüter,46
14372,herske,regel,9
1168,præppe,professionell,98
3114,milten,milz,88
9757,ombord,an bord,50
12956,årligt,jährlich,21
13372,mig selv,ich selbst,18
10758,buckeyes.,rosskastanien,38
12978,væk,gegangen,23
5475,omnummereret til,neu nummeriert,62
1662,ridderi.,ritterlichkeit,96
5435,regt.,reut,78
9884,atten,achtzehn,49
12948,junk.,müll,23
4145,dybtgående,tiefgreifend,84
13064,helvede,hölle,22
11257,ødelægge,zerstören,17
9189,fyldigere.,voller,55
1641,whammies.,whamzen,91
6321,archduke.,erzherzog,71
12510,vare,artikel,22
11600,forordninger.,vorschriften,27
2421,manddrab,totschlag,92
5385,forsigtig,zurückhaltend,78
14011,give,bieten,6
4752,audacity.,unverfrorenheit,81
6355,afgørende,pivotal,64
5864,investorer.,anleger,66
7549,midsommer.,hochsommer-,65
7064,smeltende,schmelzen,55
3387,påskrivninger.,inschriften,70
6158,falde ud,ausfallen,73
12446,gennemført,durchgeführt,20
8991,overskrift,überschrift,43
1773,pinky.,kleiner finger,90
11390,svensk,schwedisch,38
12640,tæller.,schalter,25
13977,vil have,wollen,6
3159,forretningsmænd,geschäftsleute,89
2006,tømrere.,tischler,50
3822,broderet,bestickt,84
6297,tabloid.,bouleloid,67
9901,graviditet,schwangerschaft,49
8329,fornærmet,beleidigt,29
1798,forførende,verführung,91
7319,friske.,randbereich,64
4378,saxons.,sächse,57
5762,forlysende,vortäuschend,48
10196,cornerback.,eckback.,47
8830,uændret.,unverändert,56
4368,ærlighed,ehrlichkeit,83
7591,overfyldt,überfüllt,21
13419,forudsætte,frühere,18
7260,testikel,hoden,64
10825,meningsløs,zwecklos,42
13573,tit,häufig,16
5820,tåbelig,töricht,73
3756,okse,ochse,86
14000,bruger,benutzer,5
8550,tilflugt,zuflucht,58
12279,forberedt,bereit,20
14137,yderligere,weiter,7
5285,shinto.,schintoismus,78
11343,repost.,erneut veröffentlichen,38
4252,igle,blutegel,83
7975,overcame.,überzahnen,62
10976,hud,haut,37
2937,devrimental.,schädlich,80
637,beadle.,perspel,99
160,beskidte.,schmutzig,100
4835,stenbukken,steinbock,81
4152,outpost.,vorposten,71
11642,pace.,tempo,34
13169,ærekrænkende,verleumderisch,20
11347,kaldenavn,spitzname,31
3351,blob.,klecks,86
10920,voksen,erwachsene,37
13502,scene,bühne,14
14132,derudover,zusatz,7
3045,nightfall.,einbruch der dunkelheit,90
719,tyndere,verdünner,99
8155,svejsning,schweißen,57
8784,rumfartøj,raumfahrzeug,57
6241,umådelig,immens,64
4600,kiletæller,kilometerzähler,82
10088,firetrap.,feuerfalle,48
1705,ute.,che,96
13798,er,ist,5
4304,eng,wiese,61
9122,vedbend,efeu,54
128,chatter.,geklettert.,98
14049,nylig,jüngste,5
1693,kvalme,brechreiz,96
5544,frost-,eisig,77
9368,os selv,uns selbst,53
