ID,DANOIS,RUSSIAN,INTERVAL
4035,forhandlere,розничные продавцы,38
12818,nordøstlige.,к северо-востоку,20
3607,bra.,бюстгальтер,77
11653,ejendomsret,владение,31
1539,magnon.,магнин,95
3181,mojo.,мэро,87
13782,japan.,япония,11
6706,parthenon.,парфенон,66
9451,chandler.,чендлер,48
10979,notation.,нотация,34
9905,aggressiv,агрессивный,34
11951,folketælling,перепись,28
12313,supreme.,верховный,25
7544,quo.,кво,61
402,mana.,мана,97
6180,ledige stillinger.,свободные места,62
7512,brom.,брома,62
4818,saul.,саул,77
9175,sk.,скитание,50
13867,hvis,если,5
840,marjorie.,марджори,98
8668,minded.,урегулированный,10
13757,syd-,южный,12
9087,svarer til,соответствует,25
1356,glenwood.,гленвуд,96
11866,beskæftigelse,занятие,26
7717,navneord,имя существительное,52
12637,programmering,программирование,11
12450,and,утка,19
4182,brahms.,брамс,78
7589,dump.,свалка,42
3434,sensory.,сенсорный,86
2632,neurale.,нейральство,89
12225,efterfølgende,впоследствии,18
1183,margarine.,маргарин,96
12114,mint.,мята,25
2227,parser.,анализатор,89
3537,greta.,грета,86
14315,rettigheder,права,7
12555,religiøs,религиозной,23
12014,conform.,соответствовать,14
7664,roste.,похвалы,39
12970,et.,эт,19
13410,harry.,гарри,12
2480,aggressor,агрессор,81
12870,rookie.,новобранец,18
2468,forkælet,отдаленный,38
6700,slurs.,шланги,56
4668,adel,дворянство,79
9653,blæst,раздуваться,46
1019,airstrip,воздушная полоса,92
2589,weirdo.,чудак,88
12498,held,удача,23
8577,usynlig,невидимый,51
6462,granada.,гранада,68
1252,skit,скит,86
1388,argentino.,аргентино,96
6012,tibia.,голенина,71
6020,quiz,контрольный опрос,71
11783,repræsenterer,представляет собой,7
10331,panter,пантера,24
8173,beskeden,скромный,57
6237,respektfuldt,с уважением,11
3566,foredrag,лекция,59
6981,ew.,эмиссионный,64
12989,hørt.,слышал,19
2835,lemmer.,конечности,70
2678,attir.,наряд,88
11412,forladt,заброшенный,28
11810,nigeria.,нигерия,29
10657,blind,слепой,32
8344,statewide.,пособие,56
6111,nemesis.,немезис,70
8231,mal.,мал,57
7174,omstridt,ботировать,62
9834,venskab,дружба,44
5150,dm.,дм,76
14507,centrum,центр,9
8521,afsendt,отправлена,45
10225,fossil,ископаемое,27
14245,ekstra,дополнительный,6
754,dissociative.,диссоциативность,85
4309,plainfield.,местоположение,81
9015,skøjte,кататься на коньках,20
5720,modes.,моды,34
3032,piccolo.,пикколо,88
14076,design,дизайн,9
4863,jock.,джок,76
12901,få øje på,обнаруживать,15
12001,betalt,оплаченный,28
8288,epicenter.,эпицентр,56
10537,for det andet,во-вторых,39
2048,underposition,подзаголовок,69
1299,annoteret.,аннотирован,82
11162,kokain.,кокаин,35
13902,embedsmænd,должностные лица,9
11703,kolonne,столбец,26
184,gullah.,гулла,100
6875,kedel,паровой котел,61
11543,regnbue,радуга,31
4634,quell.,повседневность,69
14065,hårdt,жесткий,8
6325,foretaget,предпринятый,69
3915,serum.,сыворотка,84
9561,curry.,карри,42
8117,anorexia.,анорексия,57
3225,crunk.,укреплять,87
11657,durham.,дурам,31
13428,ford,предел,14
11188,tom,пустой,33
10273,efterfølger,преемник,39
737,paparazzi.,папарацци,98
2004,skrifttyper.,шрифты,35
10090,desist.,воздерживаться,42
5750,hanna.,ханна,72
4919,pericles.,перицы,78
1107,brugere.,хранитель,41
2326,carole.,карол,42
4547,melton.,мельтон,80
2947,trader.,трейдер,59
1942,lazarus.,лазарь,93
11201,agenter,агенты,21
12056,pseudomonas.,псевдомонас,27
11999,ægteskab,брак,27
6437,håndværker,ремесленник,68
2481,konsekvenser.,реперция,88
234,grin,ухмылка,91
10888,peaked.,пика,14
5847,internationale.,внутренняя часть,72
3138,gejstlighed,духовенство,88
12745,fotografi,фотография,12
9062,flaske,бутылка,39
2598,mesterværk,шедевр,82
2595,oplyse,просветить,46
7820,påmindelse,напоминание,16
6301,svimmel,испытывающий головокружение,64
7324,opstå,возникать,47
9093,bestå,выпускной,35
9987,varemærke.,товарный знак,41
1316,mambo.,мамбо,96
5252,sarkasme,сарказм,75
12872,tabe,терять,12
6256,yin.,йин,69
13270,social,социальное,14
13450,alligevel,тем не менее,14
4218,gennemførlig,достижимый,69
3414,kardiovaskulær,сердечно-сосудистый,86
8741,remix.,ремикс,41
8828,tau.,тау,52
12195,værdig,достойный,26
9563,lg.,леги,47
1501,aktuary,актуальный,88
10569,munich.,мюнхен,39
7901,martian.,мастерство,57
14340,faldt,отклоненный,13
1079,skændes,ссориться,87
12873,papir,бумага,18
1899,centro.,центром,93
2579,lackey.,лакея,88
10631,downhill.,спуск,38
13732,lav,низкий,11
562,foothills.,предгорья,73
14272,kampagne,кампания,13
7511,anklager,прокуратура,49
13110,eric.,эрик,17
13668,indtastet,вошел,10
10890,einstein.,эйнштейн,37
1044,usund,нездоровый,96
1489,hoo.,ход,95
6461,nonconstructive.,неразрушающий,68
5333,gladstone.,гладстон,75
9276,plaske,всплеск,49
11325,sigma.,сигма,34
11131,dept.,отдел,35
13535,hele vejen igennem,на протяжении,13
14267,bygning,здание,10
8700,merrimack.,мерримак,53
6563,proctor.,проктор,67
2156,lækker,утечка,39
2990,tilskyndelse,стимул,72
2714,gigs.,гипс,62
11335,høflighed,учтивость,34
13437,te.,театр,14
1747,torso,торс,92
9938,cant.,кантри,43
10098,anal.,анальный,42
4091,radon.,радон,82
11650,transporterer,ношение,11
3441,ukonventionel,нетрадиционный,85
1242,plet,пятно,62
5353,bataan.,батаан,75
14395,reducere,уменьшать,16
12763,von.,варенье,21
11901,tommer,дюйм,19
13920,hvor,где,7
13926,også selvom,даже,7
12244,affix,аффикс,25
8243,tilgive,простить,49
8652,moo.,моал,53
8152,tålmodighed,терпение,57
11840,billboard.,рекламный щит,28
14238,ting,вещи,8
10263,slå ud,нокаут,41
5749,castill.,кастил,72
10895,milits,милиция,35
2302,psyke,психика,85
1458,alo.,ало,83
12104,arabien.,аравия,27
4893,nemmeste.,проще всего,78
14000,bruger,пользователь,5
8815,forcesse.,лицевой,52
9063,reduktase.,редуктазировать,51
969,kvittering,квитанция,73
6863,ideelt.,в идеале,35
13803,være,быть,5
1708,eftertragten,замученный,91
4237,tae.,тэя,81
11295,forsyninger.,запасы,18
8155,svejsning,сварка,53
4462,lag,отставать,70
7275,kassette,кассета,60
1398,phenyl.,фенил,95
10204,håndtering,умение обращаться,22
13419,forudsætte,прежний,14
11914,birmingham.,бирмингем,28
7796,ironi,ирония,59
2133,geisha.,гейша,91
8145,inflammatorisk,воспалительный,57
12729,rider.,всадник,16
8245,bryde igennem,прорвать,54
4788,halas.,халас,74
10415,juliet.,джульетта,40
14492,futures,фьючерсы,8
7257,hajj.,хадж,62
11513,socialist,социалистический,30
9899,rover.,ровер,32
7905,gin.,джин,58
8808,makedonsk.,македонский,46
5495,pharos.,фаро,74
8770,prop,затыкать,47
7715,dynamics.,динамика,24
13752,radio,радио,12
1223,peltasts.,пеласты,93
8000,peacetime.,мирного времени,58
8095,hare,заяц,55
2522,paryk,крыло,81
2014,fristende,заманчиво,64
10503,stråling,радиация,37
1225,milla.,милла,96
4277,omgivende,окружающий,81
13483,kalender,календарь,13
8629,muldvarp,крот,53
4808,hektar,акр,47
6016,sticks.,палочки,22
7784,verdun.,верден,60
6471,bevæbning,вооружение,63
11738,gregorian.,григориан,30
5535,håndbog,справочник,72
8858,gong.,гонг,52
13275,tilknyttet,связанный,10
1648,perdue.,пердеть,91
12319,pitcher.,кувшин,20
8662,byzantinsk,византийский,53
6259,svoret,присягой,69
14512,avis,газета,14
3416,scooter.,самокат,82
2976,ursa.,урса,64
7970,raj.,радж,58
9382,trommer.,ударные,28
9067,dalton.,далтон,51
5158,fiaco.,фиаско,75
11864,slang,сленг,29
14434,kræver,требует,6
14438,startede,начал,7
11789,skuespillerinde,актриса,29
3648,nylder.,крапивка,80
9097,iodide.,йодид,50
920,akvarel,акварель,97
8516,intensivering,интенсификация,55
10067,journalister,журналисты,28
6140,clearance.,оформление,69
9105,bamse,тедди,50
10788,bangkok.,бангкок,38
13390,mad,еда,14
8178,eksport,экспорт,38
1140,baiting.,приманка,71
12472,ann.,анна,18
8188,meek.,кроткий,57
3813,ment.,мент,84
5943,punjabi.,пенджаби,71
7981,lykkes,преуспеть,32
10992,havde på,носил,37
3653,ordnet,упорядоченный,85
9188,alto.,альт,46
477,posthumous.,посчет,68
8190,flodhest,бегемот,57
4051,firth,фертерь,82
13114,chauffør,водитель,12
7491,firewall.,межсетевой экран,62
4928,hornish.,родовой,78
6386,harpe,арфа,66
2260,gringo.,гринго,91
13136,køn,секс,17
7685,viscount.,виконт,60
13501,standard,стандартный,11
10205,gm.,г,42
10018,buenos.,буэнос,40
6729,entallig,единственное число,61
7568,hvor som helst,где бы,61
1221,kompenserende,компенсатор,96
1945,fermi.,ферми,93
6800,mae.,мэй,65
5271,underdogs.,недомогание,55
13454,joke,шутить,12
11177,shuttle.,трансмировать,34
4827,lister.,листерес,77
12720,hest,лошадь,18
12191,komedie,комедия,26
10144,wagner.,вагнер,42
13139,morgen,утро,17
5069,internode.,междоусловие,77
13182,roman,римский,16
9366,volta.,вольта,48
7159,træthed,усталость,60
12215,anon.,анон,26
12184,unlicensed.,нелицензированный,26
4256,horst.,горст,81
10624,konsolideret.,консолидированный,32
8979,socrates.,сократ,50
12128,mel.,мель,27
12998,bøde,отлично,17
13966,brug for,нуждаться,6
10140,duo.,дуэт,42
10291,fleming.,флеминг,41
533,liturgi,литургия,98
2737,unesco.,юнеско,89
1964,epithet,эпитет,88
13904,support,поддерживать,8
1312,uprofessional.,непрофессиональный,94
6632,marseille.,марсель,59
3110,nadir.,надир,87
2964,mem.,мемлес,87
13554,værdsat,ценится,9
13720,fortsæt,продолжить,11
13045,disco,дискотека,18
1304,træbearbejdning,деревообрабатывание,86
7038,skyer,небесный,26
6557,dysprosia.,диспросия,67
8180,unødig.,неожиданно,57
11641,oprør,восстание,30
9718,tonga.,тонга,46
6518,puritan.,пуритан,62
7183,daisy.,ромашка,62
3285,motiv.,мотив,79
13753,ohio.,огайо,12
6903,tyngre,тяжелее,65
5253,hera.,гера,75
463,falsehood.,ложь,82
3917,cupid.,амур,84
1843,maratha.,маратха,93
5391,cameo.,камея,73
10707,canyon.,каньон,38
12994,størrelsen,величина,18
6914,bien,биена,63
9676,britannica.,британника,46
5316,rickey.,рикки,75
8446,pk.,писать,54
9770,vietnamesisk.,вьетнамский,45
3696,prog.,прог,83
3874,genvej,ярлык,76
7500,yellowstone.,йеллоустон,62
11029,defunct.,несущественный,36
12589,armstrong.,армстронг,22
11576,monaco.,монако,31
2489,hermaphrodite.,гермафродит,89
2347,venner,подобные,54
11234,brigadier.,бригадир,35
14378,enheder,единицы,6
6324,hellenic.,эллинс,38
9988,oval,овальный,43
933,sodomran,содома,97
13192,wilson.,уилсон,16
93,mikroprocessorer.,микропроцессоры,74
12454,jonathan.,джонатан,24
4369,incivility.,кассивация,66
321,cochlear.,кохлеар,100
13968,ledelse,управление,9
9861,humus.,хомус,44
2437,lumpy.,кусковый,91
12694,jøder.,евреи,19
9849,krydderi,специя,44
9903,ethanol.,этиловый спирт,44
6310,marokkansk,марокканский,65
9019,jenna.,дженна,51
14232,mand,мужчина,8
3107,kvarts.,кварц,88
4717,opal.,опал,78
6431,essays.,эссе,36
3519,claudius.,клавдий,86
5587,opkastning,рвота,67
4782,kål,капуста,78
11990,spild,напрасно тратить,21
7192,anstændighed,порядочность,63
5075,brochure,буклет,72
12903,oakland.,окленд,19
1933,marauder.,мародер,80
8043,marian.,мариан,58
5169,genkendelig,узнаваемый,74
7170,bearcat.,борсина,53
10161,batman.,бэтмен,42
11975,porte,ворота,20
14452,førende,ведущий,7
12638,intensitet,интенсивность,17
10163,kommunikere,общаться,8
254,permutationer,перестановки,83
9128,bytes.,байты,44
2058,hurting,в порядке,92
11116,subtropisk.,субтропический,35
13026,unøjagtigheder.,неточности,18
14372,herske,правило,7
11717,harvey.,харви,30
13880,mange,много,6
6291,undertrykke,подавить,38
1323,annals.,анналы,96
9047,svævefly,планер,45
1492,urbana.,урбана,95
8879,seneca.,сенека,52
1187,refraction.,рефракция,83
10376,pt.,выступ,16
1956,forhandle,торговаться,58
9260,lafayette.,лафайетт,49
8458,tuberkulose,туберкулез,55
6144,ramadan.,рамадан,70
6295,sui.,суи,69
8232,serena.,серена,57
5882,komprimeret,сжатый,44
8776,mummy.,мумия,52
14478,analytiker,аналитик,46
7598,cg.,счетный,60
11762,hætte,капот,28
11554,balance,остаток средств,24
12143,fugl,птица,23
10152,lomme,карман,38
1576,foxy.,лисил,94
9146,deadline,крайний срок,49
3584,seraphim.,серафим,85
3104,youngsters.,молодые люди,78
1789,cervical.,шейный,93
5144,hatcher.,индикатор,76
941,kvantitativt,количественный,93
10259,tektonics.,тектоника,38
4578,peggy.,пегги,80
11696,wow.,вот это да,30
11258,svin,свинья,29
11582,tyler.,тайлер,31
6197,foe.,вражда,56
9359,konvertere,преобразует,16
13534,mening,мнение,11
14114,mig,мне,5
2392,agnosticisme.,агностицизм,91
7203,rosario.,розарио,63
2668,regulatory.,регулирование,89
14304,efterår,падать,12
13993,fem,пять,9
5305,modernistisk.,модернист,74
8588,fahrenheit.,по фаренгейту.,54
9005,olympiad.,олимпиада,50
2572,gamelan.,гамелан,90
12629,nominalt.,номинально,10
14168,politik,политика,6
1285,induce.,индуцировать,50
5170,provokere,провоцист,49
14213,union,союз,10
4815,garderobe,гардероб,77
5904,levitation.,левитация,70
4573,ribosome.,рибосом,70
233,koto.,кото,99
11054,neal.,нил,36
9919,bart.,барт,44
14034,omkostninger,расходы,19
2950,pyrroline.,пирролин,88
12777,subst.,подсчетность,21
7652,flemish.,флемят,61
14329,oplade,заряжать,14
3834,vagtpost,сентинель,81
4407,embryonale,эмбрион,80
3755,algoritmer.,алгоритмы,44
9687,barker.,баркер,46
7487,løg,лук,57
13124,prod,продлицо,17
2070,barangay,барангай,92
5463,klit,одумывать,64
1320,legis.,легис,96
7721,dommedag,апокалипсис,60
1014,onyx.,оникс,97
14,havne,гавань,27
13169,ærekrænkende,деферация,17
3083,mavesår,язва,85
6559,troopers.,солдат,54
8248,markup.,разметки,56
7300,afhandling,тезис,62
5619,spektroskopi.,спектроскопия,73
5063,giver.,даритель,76
264,hom,хом,100
14369,konference,конференция,10
6166,epsom.,эпсом,70
3418,skovbrug,лесное хозяйство,86
11707,parallel,параллельно,27
5378,wildcard.,подстановочный знак,75
12558,unødvendig,ненужный,23
1833,barbarisk,варварский,84
1862,regal.,резаль,91
8945,troll.,тролли,27
397,snowshoe.,снародный,98
573,nitric,азотный,99
13586,metode,метод,12
11266,intervention,вмешательство,33
8385,gunpowder.,порох,55
14495,fransk,французский,11
3948,sarkastisk,саркастический,79
9234,hvede,пшеница,49
1839,stivnet,укреплен,88
3757,robust,крепкий,81
8839,wont.,несомненно,52
10343,taber,неудачник,33
13293,nødvendig,необходимо,15
3379,formindsket,уменьшаться,49
7846,biennial,двухгодичный,59
2901,ble,подгузник,85
2061,stødtand,туск,91
1193,z er,zs.,96
1823,ekspressionisme.,экспрессионизм,93
10541,carroll.,каролл,39
9314,berkeley.,беркли,49
4037,fad.,приступ,67
3018,levin.,левин,87
7860,blik,взглянуть мельком,54
6290,sløset,небрежный,68
5992,seahorse.,морское море,71
11130,grad,степень,35
5369,modoffensive.,контрнаступление,65
4276,underverden,подземный мир,81
7703,genbrug,утилизация отходов,53
6268,mew.,мэт,66
2648,mitochondrion.,митохондрион,89
12467,minimum,минимально,23
1358,disseus,steus.,96
9205,dolly.,долли,49
5566,coy.,кой,74
10728,forudsagt,предсказанный,23
3482,forstørret,увеличить,51
6911,pussycat.,киска,64
201,præst,капеллан,92
12747,ven.,друг,13
7093,snooker.,снукер,63
10506,i aften,сегодня вечером,39
862,circe.,творчество,96
2395,gramophone.,граммофон,91
9540,shortstop.,шорттоп,46
13982,udvikling,разработка,10
3999,arcadian.,аркадиан,72
9940,vital,жизненно важный,43
12119,cirkulation,циркуляция,23
4826,vildt,дико,78
6753,beryl.,берил,65
12172,millennium.,тысячелетие,26
7506,jesuit.,иезуит,59
6300,arving,наследник,61
14061,sætte,помещать,8
12135,af.,аф.,27
12793,større,больше,20
5757,skrue,прикручивать,38
2945,hovedtelefoner,наушники,81
11211,vermont.,вермонт,34
9458,grav,могила,38
2348,bør ikke.,не нужно,91
4896,entreprenører.,подрядчики,62
11751,bind,объем,27
7464,leningrad.,ленинград,62
1009,upraktisk.,непрактично,96
13696,individuel,индивидуальный,11
12704,senatorer,сенаторы,13
8487,gletscher,ледник,50
773,rhein.,реёс,98
14477,firmaer,фирмы,35
13400,karriere,карьера,14
6212,mikroorganisme,микроорганизм,68
13677,duplikere,дублировать,11
1552,dill.,укроп,93
10830,producenter,производители,20
9819,hiroshima.,хиросима,45
13558,afskrækket,разоблачаться,12
13995,stor,большой,7
3675,tapping.,постукивание,48
9125,træ-,деревянный,50
11687,scorecard.,система показателей,30
1094,butanol.,бутанол,96
10908,lund,роща,36
12317,medaljer,медали,14
5389,kynisk,циничный,57
371,trapezoid.,трапециеобразный,97
13686,problemer,вопросы,8
9211,respiratorisk,респираторность,50
10024,tk.,тк.,43
12660,charlie.,чарли,22
13204,9.,9-й,16
9254,ambulance,скорая помощь,45
3421,kovalent.,ковалентный,86
12983,billy.,билли,17
4005,goodwill.,гудвилл,83
2111,lymfom,лимфома,91
6594,sod,сажа,67
1104,modstå.,сдерживая,96
7561,arrondissement.,преруда,59
2752,floral.,цветочный,89
7999,savannah.,саванна,58
8276,pike.,щука,50
2135,rosary.,розарий,92
6297,tabloid.,таблоид,63
12516,civile.,мирное население,17
3597,primat,примата,76
12842,roger.,роджер,15
2851,carved.,резной,71
5293,demi.,деми,74
13568,minnesota.,миннесота,13
11300,mental,ментальный,30
3000,markant.,заметно,88
9197,humlebi,шмель,50
6024,pyruvat.,пируват,70
7734,læder,натуральная кожа,60
8484,dexter.,декстер,54
10157,elvis.,элвис,42
3521,kannada.,канада,86
8597,rogue,разбойник,53
1272,tweaked.,настраивается,65
13750,mulighed,возможность,11
2855,ligegyldig,беспечный,84
12756,mobile.,мобильный,15
7709,hydraulisk.,гидравлический,53
5408,blanche.,бланш,74
3849,camilla.,камилла,84
2079,hæmorider,геморрой,91
12762,ørn,орел,14
10128,simmons.,симмонс,42
530,sturgeon.,осцилон,98
13255,skrivebord,стол письменный,16
3188,handler.,обработчик,81
4791,ubearbejdet,нерешено,78
13384,skære,резать,13
12514,liverpool.,ливерпуль,23
3510,bugsere,буксир,52
5855,maori.,маори,67
2094,glycerol.,глицерин,92
610,mantra,мантра,97
2251,radiocarbon.,радиоуглерод,91
5388,bestræbelse,стараться,66
1058,zeal.,рвение,96
10566,taipei.,тайбэй,39
5944,lig,труп,60
13446,område,область  край,11
8627,vride,крутить,39
7176,praktisk,удобный,43
11862,header,заголовок,9
2748,bunyan.,буниан,89
3946,bastards.,ублюдки,54
13874,der,там,5
5876,mistanker,подозрения,47
6488,warped.,деформироваться,57
119,camara.,камара,100
7423,angelina.,анджелина,62
13086,marked,рынок,12
6798,lungebetændelse,пневмония,65
763,zucchini.,цуккини,98
1598,tænkere,мыслители,86
1480,bipartisan.,бипартисан,95
6485,baglæns,обратно,49
5234,vodka.,водка,75
12186,mercury.,меркурий,26
13755,le.,леос,11
13462,lincoln.,линкольн,14
4702,uansvarlig.,безответственный,76
5978,wisp.,зрелище,71
8922,jehova,иегова,52
11045,argumenteret,утверждал,19
9300,sterling.,стерлинг,49
7151,var.,вар,63
11270,progressiv,прогрессивный,16
11442,identisk,идентичный,20
7307,opfinder,изобретатель,52
11315,overlegen,начальство,30
12447,nelson.,нельсон,24
2330,lithograph.,литография,83
8948,dod.,дод,51
12698,gætte,догадка,20
10392,flamme,пламя,19
8509,nagasaki.,нагасаки,55
7313,banzai.,банзай,62
6053,deborah.,дебора,71
13620,afrikaans.,африкаанс,12
11997,undertow,подчеркивать,28
2929,dopamin.,дофамин,88
3430,yarmouth.,ярмут,86
10502,mos.,мос,21
5660,kiste,гроб,69
720,heckler.,хеклер,96
2682,francophone.,франкоистовый,89
8050,gele,желе,57
10160,felix.,феликс,42
2870,pubic.,лобковый,88
13146,wisconsin.,висконсин,17
13107,drama,драма,17
868,ombudsmand,омбудсмен,97
8016,interval,интервал,43
9244,caroline.,кэролайн,49
6302,snegl,улитка,63
3738,fiskere.,рыбаки,85
9481,corp.,корпус,13
11293,coliseum.,колизей,34
1160,capuchin.,капуцин,96
11593,kristendom,христианство,12
3158,lowery.,разорвать,88
1582,docklands.,домена,93
11500,norman.,норман,31
12031,alliance,альянс,27
68,dristly,смело,100
6231,greenwood.,гринвуд,69
12961,gul,желтый,19
14355,overskud,прибыль,29
877,undvigende,неуловимый,96
12068,flyde,поток,24
1855,dorian.,дориан,93
3846,licensor.,лицензиум,84
959,tapperhed,доблесть,97
12882,alfa,альфа,20
13424,tropper,войска,12
13231,antonio.,антонио,16
6474,aftershocks.,афтершоки,55
5506,ustabilitet,нестабильность,73
9227,mesa.,меза,49
10201,vejrudsigt,прогноз,29
8896,holt.,холт,52
613,undersøgt,изуродован,94
998,obsidian.,обсидиан,97
12672,tolv,двенадцать,22
6158,falde ud,выпадать,70
738,earthlings.,земляные земляные,96
4338,iceman.,искусный,81
4903,reindeer.,оленей,78
3993,dime.,копейки,76
12830,hjul,рулевое колесо,16
2413,sene,сухожилие,88
4072,blackjack.,блэк джек,82
12355,luftfart,авиация,24
117,fluke.,флюк,98
8235,saber.,сабер,29
13161,sikkert,безусловно,17
10877,symboler.,символы,19
13313,gal.,гал,15
7139,augustine.,августин,59
305,ley.,лейябрь,95
14317,involveret,вовлеченный,9
2311,forstyrre,беспокоить,20
3277,hed.,эл,87
10615,ejendom.,имущество,35
3841,boomerang.,бумеранг,84
65,tilbageslag,неудача,72
11210,pac.,пак,34
7837,ryste,встряхнуть,48
1827,skudsikker,пуленепробиваемый,93
9002,fedme,ожирение,50
413,polytheisme,политеизм,100
1175,pons,пончики,85
5810,fern.,папоротник,71
10884,jord,пачкаться,37
12771,dyr,животное,12
8550,tilflugt,убежище,53
9885,vokal,вокал,34
13076,samfund,общество,17
7646,od,од,60
11517,moe.,млекопитающее,32
12232,panama.,панама,26
6171,armada.,армада,69
2850,overbelastning,скопление,82
4312,mel,мука,81
8018,knoxville.,ноксвилл,58
9020,linse,линз,51
3739,yat.,ят,85
11889,venezuela.,венесуэла,29
10947,reception,стойка регистрации,28
313,karismatisk,харизматичный,100
4171,parma.,парма,82
9757,ombord,на борту,45
4125,spids,apex.,81
8905,emmy.,эмми,52
10959,feedback.,обратная связь,37
14174,manager,менеджер,9
5890,hickory.,гикори,71
9597,stjæler,воровать,31
5205,medley.,мерли,72
6280,jasper.,джаспер,68
4541,gymnasium,гимназия,78
9259,vagabond,задница,49
5368,kaukasisk.,кавказский,74
8753,cp.,сп,52
12749,om eftermiddagen,вечера,21
12469,madison.,мэдисон,23
7802,cyclonic.,циклон,11
11916,optaget,заниматься,24
9473,eisenhower.,эйзенхауэр,48
8061,spiste,съел,57
6046,tsar.,цар,71
3798,mahdi.,махди,84
11585,temperatur,температура,24
4629,estrada.,эстрада,79
4019,smoky.,дымчатый,82
1392,pålæggelse.,навязывание,96
8536,stellar.,звездность,54
5471,libertarian.,либертариан,62
4587,rygrad,марионетка,78
3737,musling,миссий,81
1479,cagayan.,кагаян,95
9493,molekyle.,молекула,43
13916,produkt,продукт,8
10298,forskere,ученые,31
9665,gendanne,восстанавливаться,20
6312,sanctuary.,священник,67
13223,højeste,самый высокий,16
3202,bakteriel,бактериальный,87
13965,major,главный,8
9085,esp.,эспа,51
4116,dui.,дуй,82
1036,hessian.,гессиан,93
6245,alaskan.,аляски,69
10093,rita.,рита,43
1906,pranks.,шутки,60
6175,wheely.,самостоятельно,67
8267,chee.,читание,56
12328,euro.,евро,24
8909,babylon.,вавилон,52
5996,aster.,астер,71
9980,rekonstruktion,реконструкция,38
10079,landbrugs,сельскохозяйственное хозяйство,28
5536,cracked.,взломанный,33
880,halide.,галогенид,95
13500,sikkerhed,безопасность,12
844,snatch.,вырвать,72
12025,prost.,проста,27
1255,maestro.,маэстро,96
2650,crypto.,крипто,89
13689,michigan.,мичиган,12
11858,højder,высота,21
1289,ortodoksy.,православие,95
6054,peck.,клевать,69
5644,valtz.,вальс,67
5961,striver.,очарование,71
3157,manchuria.,маньчжурия,88
10911,hunde.,собаки,8
2132,opholdssted,местонахождение,92
2834,ara.,ара,88
8076,billetpris,плата за проезд,45
4030,i søvn,спящий,82
7137,overtage,перенимать,62
12656,ungarn.,венгрия,22
3962,handel.,уборка,83
12619,khan.,хан,22
11838,che.,черта,29
856,udal.,удаль,98
12305,maria.,мария,25
9795,sergent,сержант,44
7619,magisk.,магический,22
5655,stephane.,стеган,73
2031,zoroastrianisme.,зороастризм,88
13017,nord vest,северо-запад,18
11876,genindsæt,вспоминать,8
6760,perifer.,периферический,59
10167,kage,торт,40
10218,relateret til,отношение,38
11873,winnipeg.,виннипег,29
4697,schultz.,щульц,78
8238,bel.,бел,57
8135,udvisning,высылка,51
8021,rep.,реп,55
13553,fremhævet,жирный,12
6822,taurus.,телец,65
14488,demokratisk,демократический,14
4978,tungsten.,вольфрам,77
7096,viola.,альта,63
5976,kedsomhed,скука,70
4682,gallant.,галантный,78
8355,uproduktivt,непродуктивно,56
11436,reed.,тростник,32
5223,gabby.,габби,76
7862,synes ikke godt om,не нравится,52
13824,mere,более,5
10805,modsætningen er imod at modsætte sig,противоположность,16
5117,woodland.,леса,62
10300,fed.,кормили,41
10042,cope.,справиться,42
9080,bøn,молитва,45
4028,overflod,избыток,64
13777,spanien.,испания,11
3947,ish.,иш,83
13067,bror,родной брат,12
6116,smække,шлепок,53
469,sneg sig,краснул,51
3029,stedord,местоимение,77
2797,psykisk,психический,87
10191,nervøs,нервный,42
4485,epilepsy.,эпилепсия,80
3604,larve,гусеница,82
12368,gevinst,усиление,13
3941,peek.,заглядывать,80
4178,dz.,дз,82
8308,nazister,нацисты,24
8206,stonehenge.,стоунхендж,57
7123,yuan.,юань,63
10921,pyramide,пирамида,32
12650,tampa.,тампа,22
8720,midwest.,средний запад,53
13790,television,телевидение,11
8851,blatant.,наклонно,52
6308,reje,креветка,69
8938,luge,люк,49
2787,telegram,телеграмма,84
4122,bootleg.,бутлег,68
798,porcelæn,фарфор,98
11028,quake.,землетрясение,35
1773,pinky.,мизина,88
8580,superintendent.,суперинтендант,52
12700,panzer.,панбер,21
8003,bal.,балл,58
10961,dragons.,драконы,17
1659,ryger.,курильщик,80
1664,formænd,председатели,94
6478,pyr.,пир,68
12862,vild,дикий,20
10199,talte,говорить,41
13495,hvile,отдых,13
1259,samling.,сборка,19
4022,registre.,реестры,6
6058,ovenpå,вверх по лестнице,71
8422,uventet,непредвиденный,55
14005,plan,план,11
3723,paranomia.,параномия,85
5312,konfekture,кондитерские изделия,75
11747,tyvende.,двадцатый,30
13137,oregon.,орегон,17
5179,trigonometry.,тригонометрия,76
3883,samvittighed,совесть,84
12530,hemmelighed,секретарь,21
3444,nuke.,надувательство,78
9967,dyrt,дорого,33
8272,creed.,кредона,55
11212,anatomi,анатомия,35
61,antisubmarine.,антисубмарин,100
12446,gennemført,проведенный,16
11834,utilstrækkelig,неадекватный,28
669,svulme,опухать,66
3890,sena.,сена,84
10062,diskvalificeret,дисквалифицирован,41
1803,cowherd.,пастушка,93
11214,paleontologi.,палеонтология,35
7861,antik,античный,49
12640,tæller.,прилавок,21
11228,sidder.,заседание,24
12788,fa.,фальсификация,20
9893,skulptur,скульптура,43
9925,leicester.,лестер,44
9374,turks.,турки,40
