ID,DANOIS,HINDI,INTERVAL
4081,pawl.,फ़्यूज़,81
7419,præstationer.,उपलब्धियों,29
13970,gjorde,किया,5
9756,menneskehed,मानवता,43
347,postbud,डाकिया,100
13257,forsigtigt,सावधानी से,7
9147,lyon.,ल्यों,48
8154,rack.,रैक,40
6818,telecast.,टेलिविजन का ब्राडकास्ट कारना,56
13076,samfund,समाज,16
11821,sekvens.,अनुक्रम,25
5679,sennep,सरसों,71
10102,romantisk,प्रेम प्रसंगयुक्त,40
1735,rette,सुधारना,64
9438,krukke,जार,44
1172,kelowna.,कलोना,96
5138,vægtløftning,भारोत्तोलन,74
5602,filnavn,फ़ाइल का नाम,71
9083,skyskraber.,गगनचुंबी इमारत,45
10386,freeman.,फ्रीमैन,39
8417,se bort fra det,उपेक्षा,46
2103,gallup.,गैलप,91
6417,lien,धारणाधिकार,66
7862,synes ikke godt om,नापसन्द,50
13925,mens,जबकि,6
7526,dive.,डुबकी,36
12057,indeholdt,निहित,7
561,asparges,एस्परैगस,99
3223,falun.,फालुन,86
2799,stentor.,स्टेंट्टर,88
12623,santa,सांता,21
12378,ære,सम्मान,18
3977,rewrote.,दुबारा लिखा,82
8252,wo.,वू,54
3707,solbriller,धूप का चश्मा,83
5229,kaspian.,कैस्पियन,74
11380,lodret,खड़ा,28
10209,vædde,शर्त,34
7498,indus.,सिंधु,60
9725,planetary.,ग्रहों,44
529,koda.,कोड़ा,99
10118,huh.,हुह,41
10550,sar.,खोज एवं बचाव,38
2490,billeder,बिल्डर,89
9663,feminisme.,नारीवाद,44
4177,lucille.,ल्यूसीली,81
3537,greta.,ग्रेटा,85
7566,anbefaler,की सिफारिश की,12
5398,nonne,मठवासिनी,63
485,malthus.,माल्थस,99
3156,præstedømme.,पुजारी,87
893,militært.,फ़ौजी की मदद से,97
9775,certificeret,प्रमाणित,41
11448,over,का सामना करना पड़,11
13602,femte,पांचवां,12
6510,kenyan.,केन्याई,49
6178,swaziland.,स्वाजीलैंड,68
1270,arketype,मूलरूप आदर्श,88
4296,hyacint.,ह्यचीन्थ,79
13767,deed.,मर गई,10
4926,pang.,वेदना,75
13601,afdelinger.,डिवीजनों,7
8245,bryde igennem,दरार,52
8742,nedrevet,ध्वस्त,47
6001,dunkirk.,डंकिरक,69
9876,batterier,बैटरियों,19
7325,swords.,तलवार,31
10772,aztec.,एज़्टेक,35
9248,opfindelse,आविष्कार,28
26,leucine.,ल्यूसीन,100
5344,vild kat,अनधिकृत,31
8568,fowler.,बहेलिया,52
5060,berne.,बर्न,75
13914,at være,प्राणी,5
13661,middle.,मध्य,12
3438,orkidé,आर्किड,85
10106,overhovedet.,जो भी,41
10401,legetøj,खिलौने,34
4510,formidabel,दुर्जेय,78
8196,finansieret,वित्त पोषित,20
8236,summen,भनभनाना,53
7831,næbdyr,एक प्रकार का बत्तक-सदृश नाक से पशु,58
11729,leveret,पहुंचा दिया,23
4073,letterman.,लेटरमैन,81
9015,skøjte,स्केट,19
9461,nobel.,नोबेल,46
11592,portugisisk.,पुर्तगाली,30
13207,flertal,बहुमत,8
4488,cooley.,कूली,79
5758,closet.,कोठरी,68
12223,tættere,करीब,25
4977,chaucer.,चौसर,76
2315,altan,बालकनी,81
2935,zouave.,ज़ौव,81
10191,nervøs,बेचैन,40
7653,ieee.,आईईईई,59
8064,fakultet,संकाय,54
2773,trickle.,मिलने,82
6421,eros.,एरोस,67
6886,asbest.,अदह,63
10307,poe.,पो,39
13174,sommetider,कभी - कभी,15
6,snuble,ठोकर,54
6385,asap.,यथाशीघ्र,67
8576,taknemmelig,आभारी,47
8000,peacetime.,शांतिमय समय,56
4486,grimm.,ग्रिम,79
11968,disney.,डिज्नी,27
5381,tabasco.,टबैस्को,73
14129,aldrig,कभी नहीं,10
10362,stigninger,बढ़ती है,12
11242,lay.,धूल में मिलना,29
3118,rigge,रिसाव,51
1925,donne.,महिलाओं,92
12684,kommunist,कम्युनिस्ट,19
13422,joseph.,जोसफ,13
86,pløje,हल,87
10001,abstrakt,सारांश,39
13121,vind,हवा,11
6871,klon,क्लोन,36
112,tron.,ट्रोन,100
2211,vending,वेंडिंग,89
7032,rhodesia.,रोड्सिया,62
10323,gore.,तिकोना कपड़ा,38
4374,svageste.,सबसे कमजोर,79
11926,bibel,बाइबिल,26
12826,carl.,कार्ल,19
6187,picaroon.,पिकारून,68
13844,to,दो,6
1421,shaggy.,झबरा,94
7462,folklore,लोक-साहित्य,60
11103,droping.,छोड़ने,12
2143,amt.,एएमटी,91
8704,eleanor.,एलेनोर,51
8667,elfenben,हाथी दांत,52
12575,glorie,प्रभामंडल,22
13347,disambiguation.,बहुविकल्पी,14
13782,japan.,जापान,11
7068,bassist.,बास वादक,62
11523,tunesien.,ट्यूनीशिया,31
9346,proklamation.,घोषणा,46
4881,natklub,नाइट क्लब,69
10958,rester.,अवशेष,29
7891,rampage.,हिसात्मक आचरण,54
11914,birmingham.,बर्मिंघम,27
2496,katana.,कटाना,89
1961,askari.,इस्कारी,92
12559,ni.,नी,22
1512,penang.,पेनांग,94
5919,guddom,देवता,60
14343,i øjeblikket,वर्तमान में,7
2399,synkroniseret,सिंक्रनाइज़,65
12282,helt vildt,पागल,24
11022,fravær.,अनुपस्थिति,35
13253,bekymringer.,चिंताओं,9
1514,årvågenhed,जागरूकता,61
14300,operation,संचालन,6
3424,tabu.,निषेध,83
10179,malik.,मलिक,40
4956,hestekræfter.,घोड़े की शक्ति,75
176,clostridium.,क्लोस्ट्रीडियम,100
757,gawain.,ग्वैन,98
11298,fantastiske,कमाल की,30
9062,flaske,बोतल,38
4838,walla.,वाल्ला,77
10626,citron,नींबू,37
9769,ger.,जर,43
12532,klarlægge,सफाई देना,20
9187,clarence.,क्लेरेंस,48
4589,inverteret,उल्टे,65
8078,fejde,झगड़ा,51
14161,undersøgelse,अध्ययन,16
1977,separatister,अलगाववादियों,63
442,tepive.,रिक्तिपूर्व,100
2934,gentalere,प्रतिकार करना,42
1325,chlorophyll.,क्लोरोफिल,95
9314,berkeley.,बर्कले,47
8529,slater.,कड़ा आलोचक,52
719,tyndere,पतली,98
5967,argon.,आर्गन,69
10618,tibetan.,तिब्बती,34
7400,archie.,आर्ची,60
1280,bløde,ब्लीड,45
13105,nøjagtig,शुद्ध,15
12546,betale,भुगतान करते हैं,19
7908,zionisme.,सीयनीज़्म,57
3523,brash.,नाज़ुक,84
11725,sc.,अनुसूचित जाति,29
7718,modsigelse,विरोधाभास,32
5262,rutinemæssigt.,नियमित रूप से,44
13620,afrikaans.,दी,12
4519,overskreden,उग आया,69
11447,i stand til at,काबिल,22
7697,mister.,श्रीमान,58
13960,rapport,प्रतिवेदन,5
10207,jakker.,जैकेट,33
3299,cyrillic.,सिरिलिक,86
8354,enhjørning,एक तंगावाला,52
10782,hindu,हिंदू,32
12283,peru.,पेरू,24
11646,radar,राडार,29
2665,whirlpool.,व्हर्लपूल,88
208,shrove.,श्रोव,100
1487,perforering,वेध,70
7768,cho.,चो,58
10262,interim,अन्तरिम,40
12939,sandhed,सत्य,17
2288,ust.,उस्त,91
13332,ting og sager,सामग्री,14
10275,otto.,ओटो,40
2681,ketone.,कीटोन,78
744,upstate.,अपस्टेट,98
6012,tibia.,टिबिअ,69
1788,sora.,सोरा,93
9024,dioxide.,डाइऑक्साइड,49
8073,i land,तट पर,56
7808,trey.,ट्रे,58
110,dravidian.,द्रविड़,100
931,centriole.,तारककेंद्रक,97
12169,ma.,एमए,24
13998,service,सेवा,7
5234,vodka.,वोडका,73
3745,gasser.,गैसों,83
14002,omfatte,शामिल करना,6
7818,usikkerhed.,अनिश्चितता,55
8772,lutheran.,लूटेराण,47
6778,fløjte,बांसुरी,62
7101,transmitter.,ट्रांसमीटर,56
9904,kontaktet,संपर्क,5
3512,fermentering.,किण्वन,79
8859,osaka.,ओसाका,50
7675,frowned.,सिकोड़ी,53
12629,nominalt.,नाममात्र,9
3929,parasangs.,परसांग,80
13749,spore,संकरा रास्ता,9
6306,udryddelse,तबाही,59
13448,dem selv,खुद,13
1243,stolt.,गर्व से,95
4137,klasseværelse.,कक्षा,73
12329,alaska.,अलास्का,24
3573,kind,गाल,72
1242,plet,दाग,61
3264,peptid.,पेप्टाइड,83
14232,mand,आदमी,8
11982,fumle,टटोलना,20
13330,champignon,मशरूम,14
12638,intensitet,तीव्रता,17
5364,gules.,लाल रंग,73
2735,myron.,मायॉन,88
8752,cherokee.,चेरोकी,50
753,apostasy.,स्वधर्मत्याग,98
3925,gu.,गु,82
10730,guam.,गुआम,37
3647,jing.,जिंग,84
10753,chan.,चान,37
11438,tør,सूखा,28
10348,petty.,क्षुद्र,39
14404,anmeldelse,समीक्षा,7
6845,tæppe,कंबल,56
10580,viii.,आठवीं,38
1312,uprofessional.,अव्यवसायिक,94
4846,pharmaceutical.,फार्मास्युटिकल,65
9233,bisexual.,उभयलिंगी,41
660,deltager,में पढ़ता,14
12450,and,बत्तख,18
9487,beck.,इशारा,45
1412,dashes.,डैश,44
2197,sollys,सूरज की रोशनी,91
6188,sl.,क्र,68
5013,abonnement,अंशदान,62
6297,tabloid.,मुख़्तसर,62
13400,karriere,आजीविका,13
12242,koncept,संकल्पना,21
1163,fireboy,आग लड़का,96
955,kvadratur,वर्ग निकालना,97
8700,merrimack.,मेरिमैक,51
7523,gd.,गोलों का अंतर,60
896,nimrod.,निमरॉड,96
1649,cheddar.,चेडर,94
6372,armageddon.,आर्मागेडन,67
10358,poems.,कविताओं,32
6691,bestowed.,कोताही,60
11859,vegas.,वेगास,26
7733,spree.,आनंद का उत्सव,57
2642,homeopati.,होम्योपैथी,89
1583,phenylalanin,फेनिलैलेनिन,94
9247,jenny.,जेनी,45
933,sodomran,सदोम,97
12234,langsom,धीरे,21
6288,nysgerrighed,जिज्ञासा,66
4734,undergrupper.,सबसेट,56
12448,lanceret,का शुभारंभ किया,17
4979,bovine.,साँड़ का,76
2738,skolepige,स्कूली बच्चा,85
11454,bonus,बक्शीश,31
14211,uger,हफ्तों,8
6914,bien,बिएन,62
1765,bonaventure.,बोनवेंचर,93
7735,forløber,अग्रगामी,55
7568,hvor som helst,जहां कहीं भी,59
9901,graviditet,गर्भावस्था,42
13125,kunstværk,कलाकृति,16
2258,cassiopeia.,कैसिओपेआ,91
14144,markeder,बाजार,12
93,mikroprocessorer.,माइक्रोप्रोसेसरों,73
2492,forræder,गद्दार,74
3003,maha.,महा,88
12872,tabe,खोना,12
8901,tand,दांत,47
14492,futures,फ्यूचर्स,7
13986,co,सह,13
1202,dum.,डम,96
1078,callum.,कैलम,96
3966,pumpkins.,कद्दू,54
2076,evangelist.,इंजीलवादी,86
2253,tjekkoslovak,चेकोस्लोवाक,86
13644,hal,हॉल,12
6728,corinthians.,कुरिन्थियों,60
3415,ocarina.,ओकारिना,85
3302,bereavement.,वियोग,83
3910,vejkørsel,सड़क के किनारे का,82
3440,grandmaster.,ग्रांडमास्टर,85
5380,dismal,निराशाजनक,73
12061,overalt,कहीं भी,26
12792,lp.,एल.पी.,20
11604,udelukkende,अकेले,23
13910,siden,तब से,7
1859,conclave.,निर्वाचिका सभा,89
7646,od,आयुध डिपो,58
1310,fratage,वंचित,64
8213,illusion,मोह माया,52
4622,kannibalisme,नरमांस-भक्षण,61
10740,kingston.,किन्टाल,37
14097,møde,बैठक,9
5988,rådne,साडी गली,69
9926,alpine.,अल्पाइन,42
7599,liner.,लाइनर,55
7537,bourne.,सीमा,59
12791,larry.,लैरी,20
2362,jai.,जय,90
9626,prostitution.,वेश्यावृत्ति,40
7799,nisse,योगिनी,58
14163,forskning,अनुसंधान,9
11168,undskyldning,क्षमा,32
14139,sammenlignet,तुलना,11
6179,cpu.,सी पी यू,65
8332,plagiering,साहित्यिक चोरी,50
5830,breech.,पीछे का भाग,55
6150,slæde,बेपहियों की गाड़ी,67
5554,roterende,रोटरी,71
3104,youngsters.,युवाओं,77
5419,meiosis.,अर्धसूत्रीविभाजन,73
3865,melodisk.,मधुर,82
519,simeon.,शिमोन,99
11578,alkohol,शराब,26
14121,oprettelse,निर्माण,5
8604,dygtig,चतुर,52
1973,ahunt.,अहंट,92
103,coronary.,कोरोनरी,100
12733,rushing.,भागने,12
14413,arbejder,काम करता है,5
4234,tweed.,ट्वीड,80
7611,frigjort,फैलाया,55
10583,seoul.,सोल,38
11644,diamant,हीरा,28
265,fornuft,मानसिक स्वास्थ्य,100
2101,lagrangian.,लाग्रंगियन,91
6080,tante,चाची,67
9959,garfield.,गारफील्ड,42
11237,gen.,जनरल,33
4297,sanskrit.,संस्कृत,80
11251,dværg,बौना आदमी,31
12488,ingen forbindelse,असंबंधित,22
7820,påmindelse,अनुस्मारक,15
13371,bjerg,पहाड़,12
10994,derby.,डर्बी,35
11985,ki.,की गई,27
4883,ono.,ओनो,76
8613,hearsay.,अफ़वाह,52
5449,idiotisk,मूर्खतापूर्ण,26
7869,dixie.,देग़चा,57
6030,kant.,कांत,69
5945,modena.,मोडीना,70
2940,udsætte,आस्थगित करें,59
9948,lefty.,लेफ्टी,42
3328,alumnus.,भूतपूर्व छात्र,86
8766,crusaders.,धर्मयोद्धाओं,26
10260,wesley.,वेस्ले,40
13827,ville,चाहेंगे,5
13455,føderale,संघीय,12
7993,befriet,मुक्त किया गया,56
6803,pollard.,पेड़ का ठूँठ,64
14277,marketing,विपणन,12
7817,plyndring.,लूटपाट,47
12668,terry.,टेरी,21
6929,forskelligt,नाना प्रकार से,63
13185,patrick.,पैट्रिक,16
6025,unilateral.,एक तरफा,52
4127,oktan.,ओकटाइन,80
418,sher.,शेर,100
12819,antage,मान लीजिए,13
12350,stående,खड़ा है,11
8151,buddha.,बुद्धा,55
10820,kc.,केसी,36
824,recluse.,वैरागी,96
10957,ringe,के छल्ले,16
560,hymen.,हैमेन,99
2499,hypotermi.,अल्प तपावस्था,89
7899,lindre,राहत देना,25
11978,benjamin.,बिन्यामीन,27
9762,knox.,नॉक्स,44
5176,spalding.,स्पैलिंग,74
1791,nullification.,उठा देना,93
10743,lingvist,भाषाविद्,30
13990,pc,पीसी,34
1722,vl.,वीएल,93
2137,motoriseret.,मोटरयुक्त,91
7054,overtalte.,राजी,47
6861,ras.,रास,26
342,inkblot.,इंकब्लोट,100
11313,adolf.,एडॉल्फ,33
9560,hotspur.,चिड़चिड़ा व्यक्ति,45
4694,vandalistisk.,व्यंग्यात्मक,77
8430,pollock.,एक प्रकार की समुद्री मछली,53
12315,mexicansk,मैक्सिकन,23
12229,ubegrundet,अन्यायपूर्ण,24
4168,eddike,सिरका,81
5374,hula.,हुला,73
12602,marathon.,मैराथन,21
11915,universitetsområde,कैंपस,27
8082,una.,ऊना,56
1290,fejlfri,निर्दोष,95
9808,debt,कर्ज,40
5270,ctrl.,सीटीआरएल,74
1226,cabaret.,काबरे,96
14005,plan,योजना,10
2346,kontur,समोच्च,86
10877,symboler.,प्रतीक,18
14397,brand,आग,9
4225,tilgang,तांता,80
2710,forråde,बिक्री कर देना,85
5128,hertisky.,डची,72
822,uoverstigelig,दुर्गम,98
4176,lanier.,लैनियर,81
10547,kaserne,बैरकों,38
13248,pro,समर्थक,13
11786,underlegen,अवर,28
6430,gimp.,तार से पुष्ट किया हुआ फ़ीता,65
9347,eksil,निर्वासन,39
37,rapy.,बलात्कार,31
12698,gætte,अनुमान,19
11660,fusionere,मर्ज,17
136,epa.,ईपीए,100
6488,warped.,विकृत,55
11214,paleontologi.,जीवाश्म विज्ञान,33
12228,jesse.,जेसी,24
6637,fluor,एक अधातु तत्त्व,64
12091,bass.,बास,26
468,pluribus.,प्लरिबस,99
12193,uanset,ध्यान दिए बगैर,25
4107,slugger.,स्लगर,76
13568,minnesota.,मिनेसोटा,12
826,udlejer,मकान मालिक,90
9573,blæksprutte,स्क्वीड,38
4393,ld.,एलडी,79
4978,tungsten.,टंगस्टन,76
914,merton.,मेर्टन,97
6782,autonomi,स्वायत्तता,64
4849,diaspora.,प्रवासी,76
8148,tigge,निवेदन करना,44
11243,filter,फिल्टर,29
6912,qu.,क्वा,63
1868,kolliderer,टकराने,41
13234,kære,प्रिय,15
12918,mål,लक्ष्य,13
5030,tra.,ट्रा,75
12506,dekan,डीन,22
775,forbade,मना किया,98
8358,mia,एमआईए,53
10326,nærmeste.,निकटतम,39
2067,cay.,रेती,91
4512,vanvid,उन्माद,75
3733,sidelinjer.,किनारे,46
10683,pindsvin,कांटेदार जंगली चूहा,37
7721,dommedag,कयामत,58
7084,sachseny,सैक्सोनी,62
6745,kjole,गाउन,53
11530,hentes,पुनः प्राप्त किया,26
8987,tastefejl,टाइपो,30
8441,dorothy.,डोरोथी,53
3232,risker,जोखिम देनेवाला,86
10518,norsk,norwegian,38
14235,tillader,अनुमति देता है,9
9507,tvivlsom,संदिग्ध,46
12308,konvektion,कंवेक्शन,23
4414,novella.,नोवेला,77
8239,snemand,हिम मानव,55
13077,inning.,इनिंग,12
4909,serra.,सेरा,76
5545,scooper.,स्कूपर,72
5476,ike.,आइक,73
8177,husstand,गृहस्थी,47
9120,pin,पिन,38
14203,forarbejdning,प्रसंस्करण,10
14364,reagan,रीगन,32
13030,tilsluttet,में शामिल हो गए,10
530,sturgeon.,स्टर्जन,98
5788,sadr.,सदर,71
10062,diskvalificeret,अयोग्य घोषित कर दिया,40
2690,vo.,वो,89
13667,ikke noget,कुछ नहीं,12
1127,udskillelse.,मलत्याग,93
11699,sikker,सुरक्षित,25
7739,et stykke tid,कुछ समय,58
10797,fbi.,एफबीआई,37
9474,somali.,सोमाली,46
6848,pino.,पिनो,64
5247,intranet.,इंट्रानेट,74
1820,sherpa.,शेरपा,88
5516,jordnødder,मूंगफली,38
21,heartbreaker.,दिल तोड़ने वाली,73
1986,unexploded.,बिना फटे,92
514,wasps.,ततैया,56
10804,overgivelse,आत्मसमर्पण,26
7270,firkanter,वर्गों,14
11776,ronald.,रोनाल्ड,28
621,tennyson.,टेनिसन,99
2052,fraktal,भग्न,86
6625,prærieulv,कोयोट,49
11471,sælge,बेचना,20
13129,alabama.,अलाबामा,16
2447,ved et tilfælde,गलती से,19
8420,magnum.,मैग्नम,53
10792,elskede,जानम,37
9429,mayo.,मेयो,46
330,dawe.,डावे,84
2438,datsun.,डैटसन,86
10370,reklame,विज्ञापन,7
9749,trulli,ट्रुली,44
8611,bore,ड्रिल,39
12287,bruins.,ब्रूइंस,23
7541,zaire.,ज़ैरे,60
9818,psi.,साई,43
7903,checkout.,चेक आउट,56
1305,oscillator.,थरथरानवाला,61
976,patriarker,वयोवृद्ध,80
12706,jesus.,यीशु,20
2647,teolog,थेअलोजियन,85
166,beltway.,बेल्टवे,100
13588,johnson.,जॉनसन,12
13384,skære,कट गया,12
6966,ugunstig,प्रतिकूल,62
10010,odyssey.,ओडिसी,42
6981,ew.,ईडब्ल्यू,62
8633,hvalros,वालरस,52
8260,jeep,जीप,51
9341,anastrofe.,एनास्ट्रोफ़,47
4805,fordømme,निंदा करना,32
2291,strontium.,स्ट्रोंटियम,91
5181,implantat.,प्रत्यारोपण,67
13369,software.,सॉफ्टवेयर,14
6335,dokumentation,कुछ दस्तावेज़ीकृत,12
4483,manke,अयाल,74
5953,ferret.,भगाना,69
3072,mandel,बादाम,85
7845,euler.,यूलर,57
7574,carmel.,कार्मेल,59
4404,rhb.,आरएचबी,79
8688,peberfrugter.,काली मिर्च,30
13024,flåde,नौसेना,17
10744,næse,नाक,34
6764,fin.,पंख,58
14229,timer,घंटे,8
6901,mn.,एम.एन.,63
3213,fyldstof,भरनेवाला,80
9528,ness.,सत्ता,45
1013,kommanderende,गौ,97
11911,sky,बादल,24
8007,aussie.,ऑस्ट्रेलियाई,49
6204,yan.,यान,68
2105,sag.,एसएजी,83
7105,ophelia.,ओफेलिया,62
13942,sæt,तय करना,9
14073,muligt,संभव,7
9182,guyana.,गुयाना,48
3655,reruns.,दोहराए,75
3359,grounder.,ग्रॉन्डर,85
11947,opera,ओपेरा,21
12474,traktat,संधि,17
14453,august,अगस्त,6
7678,hatchback.,हैचबैक,53
10974,sierra.,पहाड़ों का सिलसिला,35
13498,fighter,योद्धा,12
7088,faraday.,फैराडे,62
2709,flared.,भड़का,53
6352,lambda.,लैम्ब्डा,67
6661,hæmofili.,हीमोफीलिया,65
7051,tilbøjelige,प्रवृत्त,62
6113,katastrofal,आपत्तिजनक,53
13297,gylden,स्वर्ण,15
10714,gail.,गेल,37
3666,romulus.,रोमुलस,83
9053,dis,धुंध,47
11434,methyl,मिथाइल,30
8761,silicium.,सिलिकॉन,49
14227,vend tilbage,वापस करना,9
9816,thriller.,थ्रिलर,42
5337,nål,सुई,67
13611,cricket,क्रिकेट,12
7775,antony.,एंटोनी,58
11808,asp.,एएसपी,28
14114,mig,मुझे,5
12820,fortjeneste,योग्यता,18
10841,vin,वाइन,35
8246,funky.,कायरता,54
11286,tend.,प्रवृत्त होना,26
2514,iota.,योटा,89
13815,eller,या,5
1072,treasures.,खजाने,45
7976,ego.,अहंकार,55
12903,oakland.,ओकलैंड,19
2842,chuckle.,कुड़ाकुड़ाना,64
6983,soda,सोडा,62
7659,glemsel,विस्मरण,59
310,polymath.,बहुश्रुत,98
11369,dedikeret.,समर्पित,29
13165,tårn,मीनार,14
10679,lavine,हिमस्खलन,37
6431,essays.,निबंध,34
4554,prometheus.,प्रोमेथियस,78
2839,pont.,पोंट,88
851,wicketkeeper.,विकेट कीपर,98
428,tunesisk.,ट्यूनीशियाई,97
10347,heltal,पूर्णांकों,31
12302,chi.,ची,24
8514,charlemagne.,शारलेमेन,53
6551,epidemi,महामारी,62
14278,regning,बिल,10
11853,vikings.,वाइकिंग्स,22
11107,caesar.,सीज़र,34
11750,egyptisk.,मिस्र के,26
4314,malayalam.,मलयालम,80
8585,sen.,सेन,52
10261,partisan.,पक्षपातपूर्ण,35
12661,tyr,सांड,16
1995,tetanus.,धनुस्तंभ,92
12288,sp.,एसपी,24
6006,neanderthal.,निएंडरथल,69
10850,kit,किट,34
6889,romero.,रोमेरो,63
12289,palads,महल,24
6451,aryan.,आर्यन,63
12526,svarede,प्रतिक्रिया व्यक्त की,11
715,chih.,चिह,98
7435,broderskab.,भाईचारे,60
9831,triumf,विजयोल्लास,39
8694,fletcher.,फ्लेचर,51
5172,bedstemor,दादी मा,73
6029,opus,ओपुस,69
7473,resultattavle.,स्कोर बोर्ड,59
10235,kilometer.,किलोमीटर की दूरी पर,37
5107,abrupt,एकाएक,75
321,cochlear.,कर्णावर्ती,100
7679,kromosom,क्रोमोसाम,54
4555,flav,फ्लेव,78
8621,flydende,चल,41
7981,lykkes,सफल होने के,31
4212,bing.,बिंग,55
5626,bom.,बीओएम,72
5672,oedipus.,ईडिपस,71
8616,frontal,ललाट,52
4464,eurasian.,यूरेशियन,78
8581,wreck.,जहाज के मलबे,42
2580,aphelion.,नक्षत्र,89
8748,qui.,कुई,50
2534,tillman.,टिलमैन,89
376,pseudoscience.,छद्म,100
5882,komprimeret,दबा हुआ,42
9104,blasts.,विस्फोटों,25
9672,løse,का समाधान,28
1590,kondensere,गाढ़ा,48
6132,maggie.,मैगी,68
360,regenerativt,पुनर्जन्म का,100
4920,ethylen,ईथीलीन,76
7409,bohemian.,बोहेनिया का,57
13463,z.,जेड,13
3202,bakteriel,बैक्टीरियल,86
8657,alba,अल्बा,52
3148,puget.,प्यूजेट,87
7092,toro.,टोरो,58
1750,rektangel,आयत,90
10979,notation.,नोटेशन,33
11006,idol,प्रतिमा,34
3127,slør,आवरण,69
9177,jordbær,स्ट्रॉबेरी,47
12593,emballage,पैकेजिंग,19
4138,almægtig,सर्वशक्तिमान,81
5510,koma.,प्रगाढ़ बेहोशी,63
2468,forkælet,नसीब,36
1719,txt.,टेक्स्ट,93
8091,paso.,पासो,56
6600,broderskab,बिरादरी,48
3382,sax,पत्थर में छेद करने का औजार,71
197,sepoys.,सिपाहियों,97
6937,lærebog,पाठयपुस्तक,49
4791,ubearbejdet,काम न करनेवाला,77
11384,laura.,लौरा,32
7539,taft.,टैंट,60
11037,overflødig,अनावश्यक,32
3410,ferskvand,मीठे पानी में,85
3563,eras.,युगों,15
5178,uden stop,बिना रुके,74
13880,mange,अनेक,6
618,lukrativ,लाभप्रद,99
10905,kappa.,रूई,36
8538,fætter,चचेरा भाई,43
5290,urdu.,उर्दू,74
14407,forventer,अपेक्षा करना,10
6898,ghosts.,भूत,29
12622,oda.,ओडीए,21
11263,kasket,टोपी,22
11465,repræsentation,प्रतिनिधित्व,28
8199,tn.,तमिलनाडु,55
12768,hollandsk,डच,20
10242,landdistrikterne,ग्रामीण,40
8033,funktionelt,कार्यात्मक,19
9987,varemærke.,ट्रेडमार्क,39
11262,xi.,ग्यारहवीं,33
11375,tackle.,पकड़ना,23
10504,fest,उत्सव,18
8373,rav,अंबर,54
458,sharecropping.,बटाईदारी,100
40,hassles.,बाधाओं,74
8315,hindi,हिन्दी,54
80,westland.,वेस्टलैंड,100
3604,larve,कमला,81
4577,napa.,नापा,78
10488,til dels,आंशिक रूप में,38
38,heste,घोड़े का,98
11538,systematisk,व्यवस्थित,26
4941,vasketøj,धोबीघर,75
7837,ryste,हिलाना,46
7570,papa.,पिताजी,58
669,svulme,प्रफुल्लित,65
8279,anaconda.,एनाकोंडा,53
10532,vol.,वॉल,30
14026,ifølge,अनुसार,9
12564,teater,थियेटर,21
13580,formel,औपचारिक,12
1203,forstuvning,मोच,68
7380,sq.,वर्ग,61
6095,skorpe,पपड़ी,68
9892,platinum.,प्लैटिनम,42
8998,upåliteligt,अविश्वसनीय,48
2810,kandidatur,उम्मीदवारी,87
2631,bottlenose.,बॉटलनोस,89
10650,asterion.,एस्टियन,38
5385,forsigtig,सतर्क,73
6337,kartofler,आलू,37
9605,vogn,सवारी डिब्बा,42
11085,castro.,कास्त्रो,34
7420,brutal,क्रूर,45
3460,tun,धुन,85
850,caledonian.,स्काटिश,98
13019,erklæret,घोषित,13
3194,væv.,ऊतकों,47
14215,effekt,प्रभाव,10
12897,jimmy.,सर्व-कुंची,19
2488,tragt,फ़नल,85
3928,isthmus.,स्थलडमरूमध्य,82
9946,zion.,सिय्योन,42
4693,tegneserieist.,कार्टूनिस्ट,65
14357,let,आसान,11
10927,plast,प्लास्टिक,34
5689,xxiii.,तेईसवें,71
12407,cont.,शेष भाग,23
11348,strip,पट्टी,25
3195,nach.,नच,86
12431,tjener,कार्य करता है,11
13700,london,लंडन,12
3290,bari.,बरी,86
6643,forsvinde,गायब होना,33
5471,libertarian.,मुक्तिवादी,61
3534,youngstown.,यंगटाउन,85
1169,subtype.,उप-प्रकार,92
4195,subduktion,सबडक्शन,75
9125,træ-,लकड़ी का,48
10866,nedgang,पतन,13
6298,csi.,सीएसआई,67
10018,buenos.,ब्यूनस,39
645,torrens.,टोर्रेंस,99
13766,plus,प्लस,11
7109,charmerende,आकर्षक,41
4673,uskadelig,हानिरहित,77
6605,lai.,लाइ,65
9420,apartheid.,रंगभेद,46
12453,arbejdskraft,श्रम,22
11711,oliver.,ओलिवर,25
6392,fællesskab,संयुक्त रूप से,67
9368,os selv,हम स्वयं,47
8515,howitzers.,तोपों,30
13824,mere,अधिक,5
2403,spina.,स्पाइना,89
5283,pembroke.,पेमब्रोक,74
2752,floral.,फूलों,88
4600,kiletæller,ओडोमीटर,78
12910,kriterium,मापदंड,18
4905,kondensator.,संधारित्र,74
7499,desktop.,डेस्कटॉप,60
13256,victoria.,विक्टोरिया,15
6999,chesterfield.,चेस्टफ़ील्ड,62
11487,forsvare,रक्षा करना,13
3942,udnyttet,शोषित,39
3900,labyrint.,भूलभुलैया,81
6992,leeward.,हवा का,58
1733,hyped,प्रचार,55
3129,kafka.,काफ्का,87
5329,påtog sig,चलाया,73
4375,panorama,पैनोरमिक,79
252,parlamenter,संसर्ग,16
